operational_event_id,site_uid,supplier,roles,country_code,world_region,month_index,operational_event_type,source_driver_types,source_environmental_event_ids,source_transport_flow_uids,capacity_applied,lead_time_multiplier,scrap_multiplier,disruption_index
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:228:retard_approvisionnement","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,228,retard_approvisionnement,outbound:maritime_cold|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f,0.8957,1.2355,1.0,0.663
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:229:capacite_appoint","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,229,capacite_appoint,outbound:maritime_cold|outbound:maritime_storm,,3d2efcf7c352f13f,0.8137,1.4351,1.0,0.9973
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:229:capacite_meteo_degradee","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,229,capacite_meteo_degradee,outbound:maritime_cold|outbound:maritime_storm,,3d2efcf7c352f13f,0.8137,1.4351,1.0,0.9973
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:229:congestion_logistique_outbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,229,congestion_logistique_outbound,outbound:maritime_cold|outbound:maritime_storm,,3d2efcf7c352f13f,0.8137,1.4351,1.0,0.9973
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:229:froid_transport_ou_site","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,229,froid_transport_ou_site,outbound:maritime_cold|outbound:maritime_storm,,3d2efcf7c352f13f,0.8137,1.4351,1.0,0.9973
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:229:retard_approvisionnement","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,229,retard_approvisionnement,outbound:maritime_cold|outbound:maritime_storm,,3d2efcf7c352f13f,0.8137,1.4351,1.0,0.9973
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:230:capacite_meteo_degradee","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,230,capacite_meteo_degradee,env:cold|inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:230:cold",3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9005,1.2363,1.001,0.4809
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:230:congestion_logistique_inbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,230,congestion_logistique_inbound,env:cold|inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:230:cold",3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9005,1.2363,1.001,0.4809
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:230:congestion_logistique_outbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,230,congestion_logistique_outbound,env:cold|inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:230:cold",3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9005,1.2363,1.001,0.4809
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:230:froid_transport_ou_site","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,230,froid_transport_ou_site,env:cold|inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:230:cold",3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9005,1.2363,1.001,0.4809
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:230:overtime_energetique","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,230,overtime_energetique,env:cold|inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:230:cold",3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9005,1.2363,1.001,0.4809
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:230:retard_approvisionnement","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,230,retard_approvisionnement,env:cold|inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:230:cold",3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9005,1.2363,1.001,0.4809
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:231:capacite_appoint","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,231,capacite_appoint,env:cold|inbound:maritime_cold|inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:231:cold",3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.8847,1.2557,1.0009,0.7905
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:231:capacite_meteo_degradee","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,231,capacite_meteo_degradee,env:cold|inbound:maritime_cold|inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:231:cold",3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.8847,1.2557,1.0009,0.7905
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:231:congestion_logistique_inbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,231,congestion_logistique_inbound,env:cold|inbound:maritime_cold|inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:231:cold",3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.8847,1.2557,1.0009,0.7905
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:231:congestion_logistique_outbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,231,congestion_logistique_outbound,env:cold|inbound:maritime_cold|inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:231:cold",3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.8847,1.2557,1.0009,0.7905
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:231:froid_transport_ou_site","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,231,froid_transport_ou_site,env:cold|inbound:maritime_cold|inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:231:cold",3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.8847,1.2557,1.0009,0.7905
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:231:overtime_energetique","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,231,overtime_energetique,env:cold|inbound:maritime_cold|inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:231:cold",3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.8847,1.2557,1.0009,0.7905
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:231:retard_approvisionnement","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,231,retard_approvisionnement,env:cold|inbound:maritime_cold|inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,"dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:231:cold",3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.8847,1.2557,1.0009,0.7905
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:232:capacite_meteo_degradee","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,232,capacite_meteo_degradee,inbound:maritime_storm|outbound:maritime_storm,,5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9033,1.2083,1.0,0.744
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:232:congestion_logistique_inbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,232,congestion_logistique_inbound,inbound:maritime_storm|outbound:maritime_storm,,5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9033,1.2083,1.0,0.744
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:232:congestion_logistique_outbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,232,congestion_logistique_outbound,inbound:maritime_storm|outbound:maritime_storm,,5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9033,1.2083,1.0,0.744
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:232:retard_approvisionnement","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,232,retard_approvisionnement,inbound:maritime_storm|outbound:maritime_storm,,5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9033,1.2083,1.0,0.744
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:233:capacite_meteo_degradee","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,233,capacite_meteo_degradee,outbound:maritime_storm,,08fc2086eaaf3c68|5cbc9e56f291f5f8|fc087e851f86b958,0.9344,1.1412,1.0,0.5044
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:233:congestion_logistique_outbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,233,congestion_logistique_outbound,outbound:maritime_storm,,08fc2086eaaf3c68|5cbc9e56f291f5f8|fc087e851f86b958,0.9344,1.1412,1.0,0.5044
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:233:retard_approvisionnement","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,233,retard_approvisionnement,outbound:maritime_storm,,08fc2086eaaf3c68|5cbc9e56f291f5f8|fc087e851f86b958,0.9344,1.1412,1.0,0.5044
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:234:capacite_appoint","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,234,capacite_appoint,outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|fc087e851f86b958,0.8944,1.2274,1.0,0.812
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:234:capacite_meteo_degradee","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,234,capacite_meteo_degradee,outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|fc087e851f86b958,0.8944,1.2274,1.0,0.812
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:234:congestion_logistique_outbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,234,congestion_logistique_outbound,outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|fc087e851f86b958,0.8944,1.2274,1.0,0.812
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:234:retard_approvisionnement","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,234,retard_approvisionnement,outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|fc087e851f86b958,0.8944,1.2274,1.0,0.812
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:235:capacite_meteo_degradee","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,235,capacite_meteo_degradee,outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268,0.9339,1.1423,1.0,0.5083
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:235:congestion_logistique_outbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,235,congestion_logistique_outbound,outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268,0.9339,1.1423,1.0,0.5083
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:235:maintenance_corrective_meteo","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,235,maintenance_corrective_meteo,outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268,0.9339,1.1423,1.0,0.5083
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:235:retard_approvisionnement","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,235,retard_approvisionnement,outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268,0.9339,1.1423,1.0,0.5083
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:236:capacite_meteo_degradee","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,236,capacite_meteo_degradee,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268,0.9073,1.2228,1.0,0.3043
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:236:congestion_logistique_inbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,236,congestion_logistique_inbound,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268,0.9073,1.2228,1.0,0.3043
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:236:congestion_logistique_outbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,236,congestion_logistique_outbound,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268,0.9073,1.2228,1.0,0.3043
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:236:maintenance_corrective_meteo","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,236,maintenance_corrective_meteo,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268,0.9073,1.2228,1.0,0.3043
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:236:retard_approvisionnement","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,236,retard_approvisionnement,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268,0.9073,1.2228,1.0,0.3043
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:237:capacite_appoint","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,237,capacite_appoint,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268,0.8715,1.3089,1.0,0.7836
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:237:capacite_meteo_degradee","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,237,capacite_meteo_degradee,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268,0.8715,1.3089,1.0,0.7836
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:237:congestion_logistique_inbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,237,congestion_logistique_inbound,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268,0.8715,1.3089,1.0,0.7836
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:237:congestion_logistique_outbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,237,congestion_logistique_outbound,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268,0.8715,1.3089,1.0,0.7836
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:237:maintenance_corrective_meteo","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,237,maintenance_corrective_meteo,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268,0.8715,1.3089,1.0,0.7836
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:237:retard_approvisionnement","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,237,retard_approvisionnement,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268,0.8715,1.3089,1.0,0.7836
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:238:capacite_meteo_degradee","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,238,capacite_meteo_degradee,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268,0.9162,1.1805,1.0,0.6445
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:238:congestion_logistique_inbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,238,congestion_logistique_inbound,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268,0.9162,1.1805,1.0,0.6445
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:238:congestion_logistique_outbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,238,congestion_logistique_outbound,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268,0.9162,1.1805,1.0,0.6445
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:238:maintenance_corrective_meteo","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,238,maintenance_corrective_meteo,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268,0.9162,1.1805,1.0,0.6445
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:238:retard_approvisionnement","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,238,retard_approvisionnement,inbound:maritime_hurricane|inbound:maritime_storm|outbound:maritime_hurricane|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|b4074d4793d5980d|f3e54266a1631268,0.9162,1.1805,1.0,0.6445
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:239:capacite_meteo_degradee","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,239,capacite_meteo_degradee,inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9095,1.1981,1.0,0.6572
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:239:congestion_logistique_inbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,239,congestion_logistique_inbound,inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9095,1.1981,1.0,0.6572
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:239:congestion_logistique_outbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,239,congestion_logistique_outbound,inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9095,1.1981,1.0,0.6572
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:239:froid_transport_ou_site","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,239,froid_transport_ou_site,inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9095,1.1981,1.0,0.6572
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:239:retard_approvisionnement","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,239,retard_approvisionnement,inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.9095,1.1981,1.0,0.6572
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:240:capacite_appoint","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,240,capacite_appoint,inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.8949,1.2308,1.0,0.8086
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:240:capacite_meteo_degradee","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,240,capacite_meteo_degradee,inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.8949,1.2308,1.0,0.8086
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:240:congestion_logistique_inbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,240,congestion_logistique_inbound,inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.8949,1.2308,1.0,0.8086
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:240:congestion_logistique_outbound","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,240,congestion_logistique_outbound,inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.8949,1.2308,1.0,0.8086
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:240:froid_transport_ou_site","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,240,froid_transport_ou_site,inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.8949,1.2308,1.0,0.8086
"ops:dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398:240:retard_approvisionnement","dupont_de_nemours@@dupont_de_nemours@39.7391,-75.5398",DuPont de Nemours,T2,US,North America,240,retard_approvisionnement,inbound:maritime_storm|outbound:maritime_cold|outbound:maritime_storm,,08fc2086eaaf3c68|3d2efcf7c352f13f|5cbc9e56f291f5f8|b4074d4793d5980d|f3e54266a1631268|fc087e851f86b958,0.8949,1.2308,1.0,0.8086
