path_id,record_index,edge,from_role,to_role,from_node_uid,to_node_uid,from_site_uid,to_site_uid,from_name,to_name,from_country_code,to_country_code,distance_km,scenario_distance_km,modes,transport_segment_used,transport_model_status,scenario_id,scenario_status,scenario_source,path_mass_kg,allocated_kg_km
R083-P001,83,T4->T3,T4,T3,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","T3:toray_industries@@toray_industries@35.6866,139.7746","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","toray_industries@@toray_industries@35.6866,139.7746",Mitsubishi Chemical,Toray Industries,BE,JP,9421.3,9421.3,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.007,65.9
R083-P001,83,T3->T2,T3,T2,"T3:toray_industries@@toray_industries@35.6866,139.7746","T2:ensinger@@ensinger@48.501,8.8202","toray_industries@@toray_industries@35.6866,139.7746","ensinger@@ensinger@48.501,8.8202",Toray Industries,Ensinger,JP,DE,9394.3,9394.3,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.007,65.8
R083-P001,83,T2->T1,T2,T1,"T2:ensinger@@ensinger@48.501,8.8202","T1:sumpar@@sumpar@49.3893,1.2086","ensinger@@ensinger@48.501,8.8202","sumpar@@sumpar@49.3893,1.2086",Ensinger,SUMPAR,DE,FR,564.3,564.3,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.007,4.0
R083-P001,83,T1->OEM,T1,OEM,"T1:sumpar@@sumpar@49.3893,1.2086","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","sumpar@@sumpar@49.3893,1.2086","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",SUMPAR,Safran Seats / Safran internal group,FR,FR,83.8,83.8,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.007,0.6
R084-P001,84,T4->T3,T4,T3,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","T3:toray_industries@@toray_industries@35.6866,139.7746","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","toray_industries@@toray_industries@35.6866,139.7746",Mitsubishi Chemical,Toray Industries,BE,JP,9421.3,9421.3,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.02,188.4
R084-P001,84,T3->T2,T3,T2,"T3:toray_industries@@toray_industries@35.6866,139.7746","T2:ensinger@@ensinger@48.501,8.8202","toray_industries@@toray_industries@35.6866,139.7746","ensinger@@ensinger@48.501,8.8202",Toray Industries,Ensinger,JP,DE,9394.3,9394.3,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.02,187.9
R084-P001,84,T2->T1,T2,T1,"T2:ensinger@@ensinger@48.501,8.8202","T1:sumpar@@sumpar@49.3893,1.2086","ensinger@@ensinger@48.501,8.8202","sumpar@@sumpar@49.3893,1.2086",Ensinger,SUMPAR,DE,FR,564.3,564.3,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.02,11.3
R084-P001,84,T1->OEM,T1,OEM,"T1:sumpar@@sumpar@49.3893,1.2086","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","sumpar@@sumpar@49.3893,1.2086","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",SUMPAR,Safran Seats / Safran internal group,FR,FR,83.8,83.8,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.02,1.7
R085-P001,85,T4->T3,T4,T3,"T4:mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","T3:toray_industries@@toray_industries@35.6866,139.7746","mitsubishi_chemical@@mitsubishi_chemical@35.6812,139.7671","toray_industries@@toray_industries@35.6866,139.7746",Mitsubishi Chemical,Toray Industries,BE,JP,9421.3,9421.3,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0002725,2.6
R085-P001,85,T3->T2,T3,T2,"T3:toray_industries@@toray_industries@35.6866,139.7746","T2:ensinger@@ensinger@48.501,8.8202","toray_industries@@toray_industries@35.6866,139.7746","ensinger@@ensinger@48.501,8.8202",Toray Industries,Ensinger,JP,DE,9394.3,9394.3,ship|truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0002725,2.6
R085-P001,85,T2->T1,T2,T1,"T2:ensinger@@ensinger@48.501,8.8202","T1:sumpar@@sumpar@49.3893,1.2086","ensinger@@ensinger@48.501,8.8202","sumpar@@sumpar@49.3893,1.2086",Ensinger,SUMPAR,DE,FR,564.3,564.3,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0002725,0.2
R085-P001,85,T1->OEM,T1,OEM,"T1:sumpar@@sumpar@49.3893,1.2086","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","sumpar@@sumpar@49.3893,1.2086","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",SUMPAR,Safran Seats / Safran internal group,FR,FR,83.8,83.8,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.0002725,0.0
R086-P001,86,T4->T3,T4,T3,"T4:basf_pu_chemistry_source_candidate_tier4_raw_material@@basf_pu_chemistry_source_candidate_tier4_raw_material@49.481,8.435","T3:franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","basf_pu_chemistry_source_candidate_tier4_raw_material@@basf_pu_chemistry_source_candidate_tier4_raw_material@49.481,8.435","franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712",BASF - PU chemistry source candidate,FRANKLIN - FRMC55 certified foam/fabric sourcing package,DE,PL,890.1,890.1,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,1.005,894.6
R086-P001,86,T3->T2,T3,T2,"T3:franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","T2:franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712",FRANKLIN - FRMC55 certified foam/fabric sourcing package,FRANKLIN - internal cutting/gluing process,PL,PL,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,1.005,0.0
R086-P001,86,T2->T1,T2,T1,"T2:franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","T1:franklin_tier1@@franklin_tier1@51.8215327,20.5268712","franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","franklin_tier1@@franklin_tier1@51.8215327,20.5268712",FRANKLIN - internal cutting/gluing process,FRANKLIN,PL,PL,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,1.005,0.0
R086-P001,86,T1->OEM,T1,OEM,"T1:franklin_tier1@@franklin_tier1@51.8215327,20.5268712","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","franklin_tier1@@franklin_tier1@51.8215327,20.5268712","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FRANKLIN,Safran Seats / Safran internal group,PL,FR,1356.7,1356.7,rail|truck,transport_scenarios,lane_specific_scenario,baseline_geo_086_t1_oem_franklin_safran_seats_safran_internal_group,baseline_secondary_lane_inferred_from_geolocation,geolocation_distance_heuristic,1.005,1363.5
R087-P001,87,T4->T3,T4,T3,"T4:basf_pu_chemistry_source_candidate_tier4_raw_material@@basf_pu_chemistry_source_candidate_tier4_raw_material@49.481,8.435","T3:franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","basf_pu_chemistry_source_candidate_tier4_raw_material@@basf_pu_chemistry_source_candidate_tier4_raw_material@49.481,8.435","franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712",BASF - PU chemistry source candidate,FRANKLIN - FRMC55 certified foam/fabric sourcing package,DE,PL,890.1,890.1,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.121,107.7
R087-P001,87,T3->T2,T3,T2,"T3:franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","T2:franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712",FRANKLIN - FRMC55 certified foam/fabric sourcing package,FRANKLIN - internal cutting/gluing process,PL,PL,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.121,0.0
R087-P001,87,T2->T1,T2,T1,"T2:franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","T1:franklin_tier1@@franklin_tier1@51.8215327,20.5268712","franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","franklin_tier1@@franklin_tier1@51.8215327,20.5268712",FRANKLIN - internal cutting/gluing process,FRANKLIN,PL,PL,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.121,0.0
R087-P001,87,T1->OEM,T1,OEM,"T1:franklin_tier1@@franklin_tier1@51.8215327,20.5268712","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","franklin_tier1@@franklin_tier1@51.8215327,20.5268712","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FRANKLIN,Safran Seats / Safran internal group,PL,FR,1356.7,1356.7,rail|truck,transport_scenarios,lane_specific_scenario,baseline_geo_087_t1_oem_franklin_safran_seats_safran_internal_group,baseline_secondary_lane_inferred_from_geolocation,geolocation_distance_heuristic,0.121,164.2
R088-P001,88,T4->T3,T4,T3,"T4:basf_pu_chemistry_source_candidate_tier4_raw_material@@basf_pu_chemistry_source_candidate_tier4_raw_material@49.481,8.435","T3:franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","basf_pu_chemistry_source_candidate_tier4_raw_material@@basf_pu_chemistry_source_candidate_tier4_raw_material@49.481,8.435","franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712",BASF - PU chemistry source candidate,FRANKLIN - FRMC55 certified foam/fabric sourcing package,DE,PL,890.1,890.1,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.871,775.3
R088-P001,88,T3->T2,T3,T2,"T3:franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","T2:franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712",FRANKLIN - FRMC55 certified foam/fabric sourcing package,FRANKLIN - internal cutting/gluing process,PL,PL,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.871,0.0
R088-P001,88,T2->T1,T2,T1,"T2:franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","T1:franklin_tier1@@franklin_tier1@51.8215327,20.5268712","franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","franklin_tier1@@franklin_tier1@51.8215327,20.5268712",FRANKLIN - internal cutting/gluing process,FRANKLIN,PL,PL,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.871,0.0
R088-P001,88,T1->OEM,T1,OEM,"T1:franklin_tier1@@franklin_tier1@51.8215327,20.5268712","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","franklin_tier1@@franklin_tier1@51.8215327,20.5268712","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FRANKLIN,Safran Seats / Safran internal group,PL,FR,1356.7,1356.7,rail|truck,transport_scenarios,lane_specific_scenario,baseline_geo_088_t1_oem_franklin_safran_seats_safran_internal_group,baseline_secondary_lane_inferred_from_geolocation,geolocation_distance_heuristic,0.871,1181.7
R089-P001,89,T4->T3,T4,T3,"T4:basf_pu_chemistry_source_candidate_tier4_raw_material@@basf_pu_chemistry_source_candidate_tier4_raw_material@49.481,8.435","T3:franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","basf_pu_chemistry_source_candidate_tier4_raw_material@@basf_pu_chemistry_source_candidate_tier4_raw_material@49.481,8.435","franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712",BASF - PU chemistry source candidate,FRANKLIN - FRMC55 certified foam/fabric sourcing package,DE,PL,890.1,890.1,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.854,760.1
R089-P001,89,T3->T2,T3,T2,"T3:franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","T2:franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712",FRANKLIN - FRMC55 certified foam/fabric sourcing package,FRANKLIN - internal cutting/gluing process,PL,PL,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.854,0.0
R089-P001,89,T2->T1,T2,T1,"T2:franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","T1:franklin_tier1@@franklin_tier1@51.8215327,20.5268712","franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","franklin_tier1@@franklin_tier1@51.8215327,20.5268712",FRANKLIN - internal cutting/gluing process,FRANKLIN,PL,PL,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.854,0.0
R089-P001,89,T1->OEM,T1,OEM,"T1:franklin_tier1@@franklin_tier1@51.8215327,20.5268712","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","franklin_tier1@@franklin_tier1@51.8215327,20.5268712","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FRANKLIN,Safran Seats / Safran internal group,PL,FR,1356.7,1356.7,rail|truck,transport_scenarios,lane_specific_scenario,baseline_geo_089_t1_oem_franklin_safran_seats_safran_internal_group,baseline_secondary_lane_inferred_from_geolocation,geolocation_distance_heuristic,0.854,1158.6
R090-P001,90,T4->T3,T4,T3,"T4:basf_pu_chemistry_source_candidate_tier4_raw_material@@basf_pu_chemistry_source_candidate_tier4_raw_material@49.481,8.435","T3:franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","basf_pu_chemistry_source_candidate_tier4_raw_material@@basf_pu_chemistry_source_candidate_tier4_raw_material@49.481,8.435","franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712",BASF - PU chemistry source candidate,FRANKLIN - FRMC55 certified foam/fabric sourcing package,DE,PL,890.1,890.1,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,1.091,971.1
R090-P001,90,T3->T2,T3,T2,"T3:franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","T2:franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@franklin_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.8215327,20.5268712","franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712",FRANKLIN - FRMC55 certified foam/fabric sourcing package,FRANKLIN - internal cutting/gluing process,PL,PL,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,1.091,0.0
R090-P001,90,T2->T1,T2,T1,"T2:franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","T1:franklin_tier1@@franklin_tier1@51.8215327,20.5268712","franklin_internal_cutting_gluing_process_tier2_second_transformation@@franklin_internal_cutting_gluing_process_tier2_second_transformation@51.8215327,20.5268712","franklin_tier1@@franklin_tier1@51.8215327,20.5268712",FRANKLIN - internal cutting/gluing process,FRANKLIN,PL,PL,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,1.091,0.0
R090-P001,90,T1->OEM,T1,OEM,"T1:franklin_tier1@@franklin_tier1@51.8215327,20.5268712","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","franklin_tier1@@franklin_tier1@51.8215327,20.5268712","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",FRANKLIN,Safran Seats / Safran internal group,PL,FR,1356.7,1356.7,rail|truck,transport_scenarios,lane_specific_scenario,baseline_geo_090_t1_oem_franklin_safran_seats_safran_internal_group,baseline_secondary_lane_inferred_from_geolocation,geolocation_distance_heuristic,1.091,1480.2
R091-P001,91,T4->T3,T4,T3,"T4:basf_pu_chemistry_source_candidate_tier4_raw_material@@basf_pu_chemistry_source_candidate_tier4_raw_material@49.481,8.435","T3:mga_villeneuve_st_lot_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@mga_villeneuve_st_lot_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@44.3974711,0.7316929","basf_pu_chemistry_source_candidate_tier4_raw_material@@basf_pu_chemistry_source_candidate_tier4_raw_material@49.481,8.435","mga_villeneuve_st_lot_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@mga_villeneuve_st_lot_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@44.3974711,0.7316929",BASF - PU chemistry source candidate,MGA Villeneuve St Lot - FRMC55 certified foam/fabric sourcing package,DE,FR,812.6,812.6,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.016,13.0
R091-P001,91,T3->T2,T3,T2,"T3:mga_villeneuve_st_lot_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@mga_villeneuve_st_lot_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@44.3974711,0.7316929","T2:mga_villeneuve_st_lot_internal_frmc55_integration_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_frmc55_integration_process_tier2_second_transformation@44.3974711,0.7316929","mga_villeneuve_st_lot_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@mga_villeneuve_st_lot_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@44.3974711,0.7316929","mga_villeneuve_st_lot_internal_frmc55_integration_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_frmc55_integration_process_tier2_second_transformation@44.3974711,0.7316929",MGA Villeneuve St Lot - FRMC55 certified foam/fabric sourcing package,MGA Villeneuve St Lot - internal FRMC55 integration process,FR,FR,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.016,0.0
R091-P001,91,T2->T1,T2,T1,"T2:mga_villeneuve_st_lot_internal_frmc55_integration_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_frmc55_integration_process_tier2_second_transformation@44.3974711,0.7316929","T1:mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929","mga_villeneuve_st_lot_internal_frmc55_integration_process_tier2_second_transformation@@mga_villeneuve_st_lot_internal_frmc55_integration_process_tier2_second_transformation@44.3974711,0.7316929","mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929",MGA Villeneuve St Lot - internal FRMC55 integration process,MGA Villeneuve St Lot,FR,FR,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t2_t1,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.016,0.0
R091-P001,91,T1->OEM,T1,OEM,"T1:mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929","OEM:safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495","mga_villeneuve_st_lot_tier1@@mga_villeneuve_st_lot_tier1@44.3974711,0.7316929","safran_seats_safran_internal_group@@safran_seats_safran_internal_group@48.8125,1.9495",MGA Villeneuve St Lot,Safran Seats / Safran internal group,FR,FR,499.6,499.6,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t1_oem,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.016,8.0
R092-P001,92,T4->T3,T4,T3,"T4:basf_pu_chemistry_source_candidate_tier4_raw_material@@basf_pu_chemistry_source_candidate_tier4_raw_material@49.481,8.435","T3:mgr_foamtex_ltd_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@mgr_foamtex_ltd_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.739561,-0.966526","basf_pu_chemistry_source_candidate_tier4_raw_material@@basf_pu_chemistry_source_candidate_tier4_raw_material@49.481,8.435","mgr_foamtex_ltd_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@mgr_foamtex_ltd_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.739561,-0.966526",BASF - PU chemistry source candidate,MGR Foamtex Ltd - FRMC55 certified foam/fabric sourcing package,DE,GB,708.7,708.7,truck,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t4_t3,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.039,27.6
R092-P001,92,T3->T2,T3,T2,"T3:mgr_foamtex_ltd_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@mgr_foamtex_ltd_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.739561,-0.966526","T2:mgr_foamtex_ltd_internal_foam_upholstery_process_tier2_second_transformation@@mgr_foamtex_ltd_internal_foam_upholstery_process_tier2_second_transformation@51.739561,-0.966526","mgr_foamtex_ltd_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@@mgr_foamtex_ltd_frmc55_certified_foam_fabric_sourcing_package_tier3_first_transformation@51.739561,-0.966526","mgr_foamtex_ltd_internal_foam_upholstery_process_tier2_second_transformation@@mgr_foamtex_ltd_internal_foam_upholstery_process_tier2_second_transformation@51.739561,-0.966526",MGR Foamtex Ltd - FRMC55 certified foam/fabric sourcing package,MGR Foamtex Ltd - internal foam/upholstery process,GB,GB,0.0,0.0,internal,transport_scenarios,lane_specific_scenario,baseline_primary_lane_t3_t2,baseline_primary_lane_inferred_requires_freight_validation,geography_inference_from_site_coordinates,0.039,0.0
