rule_family,variant,component_set,horizon_weeks,week_offset,cost_per_pf_unit_eur,real_mean_eur,sim_mean_eur,bias_eur,mae_eur,mae_pct_real_mean,corr,first_real_eur,first_sim_eur
pf_driven,min_future_and_real_pf_stock,038005_333362,38,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,min_future_and_real_pf_stock,038005_333362,39,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,min_future_and_real_pf_stock,038005_333362,40,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,min_future_and_real_pf_stock,038005_333362,41,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,min_future_and_real_pf_stock,038005_333362,42,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,min_future_and_real_pf_stock,038005_333362,43,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,min_future_and_real_pf_stock,038005_333362,44,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,min_future_and_real_pf_stock,038005_333362,45,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,min_future_and_real_pf_stock,038005_333362,46,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,min_future_and_real_pf_stock,038005_333362,47,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,min_future_and_real_pf_stock,038005_333362,48,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,min_future_and_real_pf_stock,038005_333362,49,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,min_future_and_real_pf_stock,038005_333362,50,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,min_future_and_real_pf_stock,038005_333362,51,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,min_future_and_real_pf_stock,038005_333362,52,3,0.3531812343199999,259678.40000000002,187181.9700866798,-72496.42991332021,115757.96140501913,0.4457743170206653,-0.7354409403778774,220644.25,358577.0579308729
pf_driven,gross_future_demand,no_042342,26,3,0.3890914543199999,259678.40000000002,222091.6961094793,-37586.70389052068,115758.48434109303,0.44577633080415247,-0.6835758860874035,220644.25,271843.4136581198
pf_driven,lot_ceiled_future_demand,mp_direct,38,2,0.21332705432000001,259678.40000000002,166283.5159104172,-93394.88408958276,115812.1517332037,0.44598299948399134,-0.7402297294717789,220644.25,252963.22101265602
pf_driven,lot_ceiled_future_demand,mp_direct,39,2,0.21332705432000001,259678.40000000002,166283.5159104172,-93394.88408958276,115812.1517332037,0.44598299948399134,-0.7402297294717789,220644.25,252963.22101265602
pf_driven,lot_ceiled_future_demand,mp_direct,40,2,0.21332705432000001,259678.40000000002,166283.5159104172,-93394.88408958276,115812.1517332037,0.44598299948399134,-0.7402297294717789,220644.25,252963.22101265602
pf_driven,gross_future_demand,mp_direct,29,-1,0.21332705432000001,259678.40000000002,143853.04176421656,-115825.35823578341,115836.44312474142,0.4460765436198829,-0.6539719552591785,220644.25,160489.99617896808
pf_driven,lot_ceiled_future_demand,all_direct_priced,22,-2,0.5224472743199999,259678.40000000002,316257.42927183135,56579.02927183135,115854.82931109352,0.446147347299943,-0.47937882401756965,220644.25,281599.08085847995
pf_driven,lot_ceiled_future_demand,pack_direct,34,0,0.30912021999999995,259678.40000000002,238388.75796830768,-21289.642031692354,115869.81546799996,0.4462050577483531,-0.7204980962463656,220644.25,299908.4374439999
pf_driven,gross_future_demand,no_042342,15,2,0.3890914543199999,259678.40000000002,143805.56018429936,-115872.83981570063,115872.83981570063,0.4462167042607341,-0.46093264646810295,220644.25,147733.74519930646
pf_driven,gross_future_demand,pack_direct,20,3,0.30912021999999995,259678.40000000002,144228.75939797575,-115449.64060202427,115912.14116878272,0.446368050514724,-0.6099533005468414,220644.25,131043.48014327997
pf_driven,gross_future_demand,no_042342,30,-2,0.3890914543199999,259678.40000000002,273661.1441773113,13982.744177311271,115993.27118297268,0.44668047547648426,-0.6375564010643193,220644.25,292720.893822568
pf_driven,gross_future_demand,pack_direct,19,1,0.30912021999999995,259678.40000000002,143670.17321581615,-116008.22678418388,116008.22678418388,0.44673806825744405,-0.5315963638163111,220644.25,155547.13086245998
pf_driven,gross_future_demand,mp_direct,41,1,0.21332705432000001,259678.40000000002,164565.2321269633,-95113.16787303671,116027.73513136744,0.4468131932858776,-0.732693653353612,220644.25,254258.32955943275
pf_driven,min_future_and_real_pf_stock,all_direct_priced,24,2,0.5224472743199999,259678.40000000002,256315.4509146643,-3362.9490853357015,116040.0440617174,0.44686059395666866,-0.7440131042545232,220644.25,352524.9554783402
pf_driven,min_future_and_real_pf_stock,all_direct_priced,25,1,0.5224472743199999,259678.40000000002,265817.82974534825,6139.429745348293,116047.03458347709,0.4468875138766916,-0.7574699057582421,220644.25,375406.57875173324
pf_driven,min_future_and_real_pf_stock,all_direct_priced,29,-2,0.5224472743199999,259678.40000000002,292350.25728462706,32671.857284627098,116053.38426932594,0.4469119659907252,-0.7672676760256762,220644.25,386606.28097133106
pf_driven,lot_ceiled_future_demand,mp_direct,52,-1,0.21332705432000001,259678.40000000002,195471.57987341596,-64206.82012658399,116086.32085199571,0.4470388020412776,-0.7187138616912958,220644.25,344949.84683544
pf_driven,min_future_and_real_pf_stock,pack_direct,23,3,0.30912021999999995,259678.40000000002,146482.11142695768,-113196.28857304231,116119.35944604146,0.44716603092918566,-0.7287767549498914,220644.25,199558.12218495997
pf_driven,lot_ceiled_future_demand,pack_direct,36,-2,0.30912021999999995,259678.40000000002,256331.9978153846,-3346.4021846154324,116139.0692267692,0.4472419316615059,-0.7006553329963613,220644.25,299908.4374439999
pf_driven,gross_future_demand,038005_333362,28,3,0.3531812343199999,259678.40000000002,211769.4309709012,-47908.96902909886,116141.04758850572,0.4472495501686152,-0.699938340306543,220644.25,294967.077829503
pf_driven,min_future_and_real_pf_stock,all_direct_priced,23,3,0.5224472743199999,259678.40000000002,247570.92839689547,-12107.471603104557,116158.55823502425,0.4473169822173282,-0.728776754949891,220644.25,337275.24198821373
pf_driven,lot_ceiled_future_demand,no_042342,13,2,0.3890914543199999,259678.40000000002,143577.73965526704,-116100.66034473295,116206.65280159758,0.44750219040781813,-0.42516156580523806,220644.25,209720.29387847995
pf_driven,gross_future_demand,mp_direct,50,-1,0.21332705432000001,259678.40000000002,184632.97376593933,-75045.42623406068,116260.10360187042,0.44770802501043755,-0.7229326282721111,220644.25,314553.51484654617
pf_driven,min_future_and_real_pf_stock,no_042342,32,3,0.3890914543199999,259678.40000000002,204906.37168099434,-54772.02831900566,116261.72608363559,0.44771427305326733,-0.7382102372047055,220644.25,370002.2384796064
pf_driven,min_future_and_real_pf_stock,pack_direct,30,3,0.30912021999999995,259678.40000000002,160714.52255220228,-98963.87744779774,116290.36034701041,0.4478245412287291,-0.737157353981827,220644.25,262584.95296097995
pf_driven,min_future_and_real_pf_stock,pack_direct,33,2,0.30912021999999995,259678.40000000002,166052.49504796832,-93625.9049520317,116384.27475982568,0.44818619785020886,-0.7457887259685549,220644.25,302977.38298815995
pf_driven,min_future_and_real_pf_stock,038005_333362,18,3,0.3531812343199999,259678.40000000002,144462.2428327112,-115216.15716728881,116408.48971385007,0.4482794476315706,-0.621876913007924,220644.25,160152.1497898099
pf_driven,lot_ceiled_future_demand,pack_direct,33,1,0.30912021999999995,259678.40000000002,228776.30805023076,-30902.091949769278,116445.14824223076,0.4484206165866347,-0.7219547098149559,220644.25,299908.4374439999
pf_driven,gross_future_demand,mp_direct,28,-2,0.21332705432000001,259678.40000000002,143166.52248386797,-116511.877516132,116511.877516132,0.4486775854908686,-0.6184600475838907,220644.25,157114.0955443541
pf_driven,gross_future_demand,038005_333362,17,3,0.3531812343199999,259678.40000000002,143281.59913916336,-116396.80086083664,116522.94113285166,0.4487201905620631,-0.5483694607166244,220644.25,151941.0392731042
pf_driven,min_future_and_real_pf_stock,all_direct_priced,26,0,0.5224472743199999,259678.40000000002,275162.0965173234,15483.696517323393,116528.26466437647,0.44874069104082764,-0.7717769383985627,220644.25,384779.28285303403
pf_driven,min_future_and_real_pf_stock,pack_direct,34,2,0.30912021999999995,259678.40000000002,166234.07806260695,-93444.32193739308,116565.85777446433,0.4488854589926013,-0.7454736104075157,220644.25,304175.8420810999
pf_driven,lot_ceiled_future_demand,no_042342,25,3,0.3890914543199999,259678.40000000002,235532.0223558313,-24146.377644168664,116607.69737885044,0.44904657984202934,-0.6949587510432407,220644.25,293608.4114298719
pf_driven,gross_future_demand,mp_direct,51,-1,0.21332705432000001,259678.40000000002,185049.26100022806,-74629.13899977195,116676.39083615913,0.44931111265380225,-0.7226121930472283,220644.25,321727.70368332777
pf_driven,gross_future_demand,mp_direct,46,0,0.21332705432000001,259678.40000000002,176071.2032067766,-83607.19679322337,116682.21591929375,0.4493335445662548,-0.7312823551281019,220644.25,290172.36580831336
pf_driven,lot_ceiled_future_demand,mp_direct,47,0,0.21332705432000001,259678.40000000002,187511.19879259815,-72167.20120740184,116688.6214459588,0.4493582117186442,-0.7260770402318198,220644.25,298956.533924048
pf_driven,min_future_and_real_pf_stock,pack_direct,35,2,0.30912021999999995,259678.40000000002,166392.35167687823,-93286.04832312178,116724.1313887356,0.44949495756572583,-0.7447595091185937,220644.25,310732.28194729995
pf_driven,min_future_and_real_pf_stock,038005_333362,16,-1,0.3531812343199999,259678.40000000002,142945.29567010904,-116733.10432989095,116733.10432989095,0.4495295116185672,-0.4938393890062357,220644.25,181106.74560324982
pf_driven,lot_ceiled_future_demand,pack_direct,31,3,0.30912021999999995,259678.40000000002,210192.23820861534,-49486.16179138465,116749.65580661538,0.44959324998388533,-0.7459479145326001,220644.25,299908.4374439999
pf_driven,gross_future_demand,038005_333362,29,2,0.3531812343199999,259678.40000000002,222054.12964182088,-37624.27035817912,116753.63579044228,0.4496085765717991,-0.6918846283794626,220644.25,305276.08487806947
pf_driven,min_future_and_real_pf_stock,no_042342,33,3,0.3890914543199999,259678.40000000002,205402.02560387677,-54276.37439612324,116757.380006518,0.44962299523764004,-0.7375407286778815,220644.25,371510.74604800506
pf_driven,lot_ceiled_future_demand,pack_direct,17,2,0.30912021999999995,259678.40000000002,142905.0887820769,-116773.31121792308,116773.31121792308,0.449684345012612,-0.5108184063537328,220644.25,133292.63886399998
pf_driven,lot_ceiled_future_demand,pack_direct,16,-1,0.30912021999999995,259678.40000000002,142905.08878207687,-116773.3112179231,116773.3112179231,0.44968434501261206,-0.4361584670509865,220644.25,166615.79857999997
pf_driven,min_future_and_real_pf_stock,pack_direct,36,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,37,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,38,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,39,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,40,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,41,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,42,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,43,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,44,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,45,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,46,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,47,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,48,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,49,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,50,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,51,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,min_future_and_real_pf_stock,pack_direct,52,2,0.30912021999999995,259678.40000000002,166452.17104953638,-93226.22895046361,116783.95076139379,0.44972531701286583,-0.7443952225885045,220644.25,313842.8893255253
pf_driven,gross_future_demand,no_042342,14,0,0.3890914543199999,259678.40000000002,142860.21760086113,-116818.1823991389,116818.1823991389,0.4498571402131979,-0.45390273397600667,220644.25,184575.25864304995
pf_driven,lot_ceiled_future_demand,mp_direct,26,-1,0.21332705432000001,259678.40000000002,142844.61606134247,-116833.78393865752,116833.78393865752,0.4499172204490536,-0.624373050837081,220644.25,160976.59518987202
pf_driven,gross_future_demand,mp_direct,42,1,0.21332705432000001,259678.40000000002,166067.44432149452,-93610.95567850544,116842.92458827063,0.44995242033326843,-0.7293114313448016,220644.25,263400.887126425
pf_driven,lot_ceiled_future_demand,038005_333362,27,3,0.3531812343199999,259678.40000000002,224044.5911589803,-35633.808841019745,116871.59495693228,0.4500628275471979,-0.7080767796568095,220644.25,304583.49647756794
pf_driven,gross_future_demand,038005_333362,15,-2,0.3531812343199999,259678.40000000002,142796.68130444203,-116881.718695558,116881.718695558,0.4501018132257361,-0.33972471541192656,220644.25,155584.103705115
pf_driven,lot_ceiled_future_demand,mp_direct,29,2,0.21332705432000001,259678.40000000002,143729.10284809998,-115949.29715189998,116935.3589289203,0.4503083773194855,-0.7043834847517688,220644.25,206969.908101264
pf_driven,min_future_and_real_pf_stock,pack_direct,20,-1,0.30912021999999995,259678.40000000002,142737.16132888236,-116941.23867111768,116941.23867111768,0.45033101971945944,-0.63148968062066,220644.25,143772.12344221998
pf_driven,gross_future_demand,mp_direct,52,-1,0.21332705432000001,259678.40000000002,185327.58306457865,-74350.81693542135,116954.71290050974,0.45038290786029844,-0.7221317058995693,220644.25,332624.876272102
pf_driven,lot_ceiled_future_demand,no_042342,12,1,0.3890914543199999,259678.40000000002,142771.1231403498,-116907.27685965018,117013.26931651481,0.4506084037660229,-0.4410058952453541,220644.25,167776.23510278398
pf_driven,gross_future_demand,all_direct_priced,21,3,0.5224472743199999,259678.40000000002,254423.81508465472,-5254.584915345287,117062.48540501791,0.45079793084452885,-0.6367801425943761,220644.25,246935.2266546223
pf_driven,gross_future_demand,no_042342,27,2,0.3890914543199999,259678.40000000002,233422.1066020294,-26256.293397970578,117079.34356423799,0.4508628502187243,-0.6734527780061966,220644.25,283200.60411826626
pf_driven,lot_ceiled_future_demand,mp_direct,48,0,0.21332705432000001,259678.40000000002,187953.4421859769,-71724.95781402307,117130.86483933755,0.4510612543797926,-0.7255883322939974,220644.25,321953.19037974405
pf_driven,lot_ceiled_future_demand,mp_direct,49,0,0.21332705432000001,259678.40000000002,187953.4421859769,-71724.95781402307,117130.86483933755,0.4510612543797926,-0.7255883322939974,220644.25,321953.19037974405
pf_driven,min_future_and_real_pf_stock,pack_direct,21,1,0.30912021999999995,259678.40000000002,142964.9882795424,-116713.41172045762,117131.44324320223,0.4510634817651457,-0.6835018662832977,220644.25,147834.58137345998
pf_driven,gross_future_demand,mp_direct,31,1,0.21332705432000001,259678.40000000002,143182.13228082354,-116496.26771917647,117165.54506472245,0.45119480505395304,-0.7031853384477761,220644.25,195500.37902574922
pf_driven,min_future_and_real_pf_stock,no_042342,34,3,0.3890914543199999,259678.40000000002,205859.39344410354,-53819.00655589645,117214.7478467448,0.45138428089030425,-0.7365812935703234,220644.25,379763.37579413224
pf_driven,lot_ceiled_future_demand,mp_direct,25,-2,0.21332705432000001,259678.40000000002,142402.3726679637,-117276.02733203629,117276.02733203629,0.451620263110202,-0.5704544679278648,220644.25,114983.28227848001
pf_driven,gross_future_demand,038005_333362,30,1,0.3531812343199999,259678.40000000002,232636.29520734661,-27042.104792653387,117405.16615661996,0.45211756602251074,-0.693576944059689,220644.25,320744.3633975825
pf_driven,lot_ceiled_future_demand,pack_direct,15,-2,0.30912021999999995,259678.40000000002,142264.25878753842,-117414.14121246157,117414.14121246157,0.4521521282188336,-0.36274319910943614,220644.25,166615.79857999997
pf_driven,min_future_and_real_pf_stock,pack_direct,31,3,0.30912021999999995,259678.40000000002,161842.0988093681,-97836.30119063193,117417.93660417621,0.45216674395781936,-0.739471097316161,220644.25,269932.12234993995
pf_driven,lot_ceiled_future_demand,pack_direct,37,-2,0.30912021999999995,259678.40000000002,257613.65780446152,-2064.7421955385103,117420.72921584614,0.45217749807394886,-0.705896720987404,220644.25,333231.59715999995
pf_driven,gross_future_demand,pack_direct,37,-2,0.30912021999999995,259678.40000000002,246309.7912118388,-13368.608788161198,117435.12358063961,0.45223292957997124,-0.7213452749992647,220644.25,322061.53801029996
pf_driven,min_future_and_real_pf_stock,no_042342,35,3,0.3890914543199999,259678.40000000002,206104.6309281161,-53573.769071883915,117459.98533075732,0.4523286701194913,-0.7359008865655059,220644.25,389350.2001371227
pf_driven,lot_ceiled_future_demand,mp_direct,32,3,0.21332705432000001,259678.40000000002,148593.78017526647,-111084.61982473353,117511.00467867631,0.4525251414005797,-0.7391667397914526,220644.25,206969.908101264
pf_driven,min_future_and_real_pf_stock,pack_direct,22,3,0.30912021999999995,259678.40000000002,143622.3670921609,-116056.03290783911,117524.12656904323,0.45257567271302973,-0.7113270089780162,220644.25,197359.04093987995
pf_driven,gross_future_demand,pack_direct,18,-1,0.30912021999999995,259678.40000000002,142148.3624835169,-117530.0375164831,117530.0375164831,0.45259843528180665,-0.4349231700600616,220644.25,136453.70223372
pf_driven,gross_future_demand,mp_direct,47,0,0.21332705432000001,259678.40000000002,176956.35869180056,-82722.04130819939,117567.3714043177,0.45274220499016354,-0.7320669556895608,220644.25,297795.60809443856
pf_driven,min_future_and_real_pf_stock,no_042342,36,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,37,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,38,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,39,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,40,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,41,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,42,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,43,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,44,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,45,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,46,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,47,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,48,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,49,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,50,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,51,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,min_future_and_real_pf_stock,no_042342,52,3,0.3890914543199999,259678.40000000002,206213.97142952535,-53464.42857047466,117569.32583216658,0.4527497313298548,-0.7354409403778771,220644.25,395035.906210404
pf_driven,lot_ceiled_future_demand,mp_direct,44,1,0.21332705432000001,259678.40000000002,179550.81771178028,-80127.58228821968,117594.89018987326,0.452848177552978,-0.7247990187704861,220644.25,298956.533924048
pf_driven,lot_ceiled_future_demand,mp_direct,45,1,0.21332705432000001,259678.40000000002,179550.81771178028,-80127.58228821968,117594.89018987326,0.452848177552978,-0.7247990187704861,220644.25,298956.533924048
pf_driven,min_future_and_real_pf_stock,no_042342,15,2,0.3890914543199999,259678.40000000002,142082.6127172237,-117595.78728277632,117595.78728277632,0.45285163218340957,-0.4952452427187137,220644.25,147733.74519930646
pf_driven,gross_future_demand,pack_direct,36,-1,0.30912021999999995,259678.40000000002,237344.45475123374,-22333.9452487662,117602.53001362845,0.45287759788118087,-0.7308443163075439,220644.25,322061.53801029996
pf_driven,lot_ceiled_future_demand,038005_333362,13,-2,0.3531812343199999,259678.40000000002,142041.34210732736,-117637.05789267266,117727.70452183328,0.45335963453962,-0.22873319027730613,220644.25,152291.74823878397
pf_driven,gross_future_demand,mp_direct,43,1,0.21332705432000001,259678.40000000002,167393.83810127593,-92284.56189872403,117750.19634540689,0.4534462486884041,-0.7271019075812966,220644.25,269113.35898700595
pf_driven,gross_future_demand,038005_333362,31,0,0.3531812343199999,259678.40000000002,243340.30829871277,-16338.091701287234,117921.3965556784,0.4541055265115558,-0.7005918452037011,220644.25,327080.4347412833
pf_driven,gross_future_demand,pack_direct,35,0,0.30912021999999995,259678.40000000002,228075.4552314357,-31602.94476856427,117927.02896457344,0.4541272164514778,-0.7383408815650719,220644.25,322061.53801029996
pf_driven,lot_ceiled_future_demand,038005_333362,30,0,0.3531812343199999,259678.40000000002,256260.15328641536,-3418.2467135846696,117931.42129274705,0.4541441309433016,-0.6768435981638546,220644.25,342656.43353726395
pf_driven,gross_future_demand,pack_direct,34,1,0.30912021999999995,259678.40000000002,218706.81794226417,-40971.58205773581,117940.99402306808,0.45418099473451806,-0.7304966209614359,220644.25,316515.92126349994
pf_driven,lot_ceiled_future_demand,pack_direct,32,2,0.30912021999999995,259678.40000000002,221086.34811576921,-38592.051884230816,117944.37253853843,0.45419400511763175,-0.7216098685226465,220644.25,299908.4374439999
pf_driven,lot_ceiled_future_demand,mp_direct,50,0,0.21332705432000001,259678.40000000002,188837.92897273443,-70840.47102726554,118015.3516260951,0.4544673397020895,-0.7239867154310694,220644.25,321953.19037974405
pf_driven,lot_ceiled_future_demand,mp_direct,46,1,0.21332705432000001,259678.40000000002,179993.06110515908,-79685.33889484093,118037.13358325201,0.4545512202141264,-0.7256287067847325,220644.25,298956.533924048
pf_driven,min_future_and_real_pf_stock,no_042342,14,0,0.3890914543199999,259678.40000000002,141640.92570224643,-118037.4742977536,118037.4742977536,0.45455253227743847,-0.46756756891915446,220644.25,184575.25864304995
pf_driven,gross_future_demand,pack_direct,33,2,0.30912021999999995,259678.40000000002,209444.82712899262,-50233.572871007345,118100.2414987019,0.4547942435670502,-0.7274151982752305,220644.25,302977.38298815995
pf_driven,lot_ceiled_future_demand,all_direct_priced,21,1,0.5224472743199999,259678.40000000002,291346.74134973506,31668.34134973504,118103.37155140829,0.4548062971406489,-0.5757174949884758,220644.25,281599.08085847995
pf_driven,min_future_and_real_pf_stock,all_direct_priced,30,-2,0.5224472743199999,259678.40000000002,294405.51704510907,34727.1170451091,118108.64402980794,0.454826601018059,-0.7652214072615511,220644.25,393047.010969148
pf_driven,gross_future_demand,mp_direct,35,2,0.21332705432000001,259678.40000000002,148906.534046673,-110771.865953327,118141.99336928542,0.4549550265608746,-0.7362503653143192,220644.25,214439.5549082788
