capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,case_id,case_input,case_output_dir,demand_item::item:268091,demand_item::item:268967,edge_src_lead_time::SDC-1450,edge_src_lead_time::SDC-VD0500655A,edge_src_lead_time::SDC-VD0505677A,edge_src_lead_time::SDC-VD0508918A,edge_src_lead_time::SDC-VD0514881A,edge_src_lead_time::SDC-VD0518684A,edge_src_lead_time::SDC-VD0519670A,edge_src_lead_time::SDC-VD0520115A,edge_src_lead_time::SDC-VD0520132A,edge_src_lead_time::SDC-VD0525412A,edge_src_lead_time::SDC-VD0901566A,edge_src_lead_time::SDC-VD0910216A,edge_src_lead_time::SDC-VD0914320A,edge_src_lead_time::SDC-VD0914360C,edge_src_lead_time::SDC-VD0914690A,edge_src_lead_time::SDC-VD0949099A,edge_src_lead_time::SDC-VD0951020A,edge_src_lead_time::SDC-VD0960508A,edge_src_lead_time::SDC-VD0964290A,edge_src_lead_time::SDC-VD0972460A,edge_src_lead_time::SDC-VD0975221A,edge_src_lead_time::SDC-VD0989480A,edge_src_lead_time::SDC-VD0990780A,edge_src_lead_time::SDC-VD0993480A,edge_src_lead_time::SDC-VD1091642A,edge_src_lead_time::SDC-VD1095770A,edge_src_lead_time::SDC-VD1096202A,edge_src_reliability::SDC-1450,edge_src_reliability::SDC-VD0500655A,edge_src_reliability::SDC-VD0505677A,edge_src_reliability::SDC-VD0508918A,edge_src_reliability::SDC-VD0514881A,edge_src_reliability::SDC-VD0518684A,edge_src_reliability::SDC-VD0519670A,edge_src_reliability::SDC-VD0520115A,edge_src_reliability::SDC-VD0520132A,edge_src_reliability::SDC-VD0525412A,edge_src_reliability::SDC-VD0901566A,edge_src_reliability::SDC-VD0910216A,edge_src_reliability::SDC-VD0914320A,edge_src_reliability::SDC-VD0914360C,edge_src_reliability::SDC-VD0914690A,edge_src_reliability::SDC-VD0949099A,edge_src_reliability::SDC-VD0951020A,edge_src_reliability::SDC-VD0960508A,edge_src_reliability::SDC-VD0964290A,edge_src_reliability::SDC-VD0972460A,edge_src_reliability::SDC-VD0975221A,edge_src_reliability::SDC-VD0989480A,edge_src_reliability::SDC-VD0990780A,edge_src_reliability::SDC-VD0993480A,edge_src_reliability::SDC-VD1091642A,edge_src_reliability::SDC-VD1095770A,edge_src_reliability::SDC-VD1096202A,error,factor::capacity_scale,factor::demand_scale,factor::lead_time_scale,factor::production_stock_scale,factor::safety_stock_days_scale,factor::supplier_capacity_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,level,parameter,status,supplier_capacity_node::SDC-1450,supplier_capacity_node::SDC-VD0500655A,supplier_capacity_node::SDC-VD0505677A,supplier_capacity_node::SDC-VD0508918A,supplier_capacity_node::SDC-VD0514881A,supplier_capacity_node::SDC-VD0518684A,supplier_capacity_node::SDC-VD0519670A,supplier_capacity_node::SDC-VD0520115A,supplier_capacity_node::SDC-VD0520132A,supplier_capacity_node::SDC-VD0525412A,supplier_capacity_node::SDC-VD0901566A,supplier_capacity_node::SDC-VD0910216A,supplier_capacity_node::SDC-VD0914320A,supplier_capacity_node::SDC-VD0914360C,supplier_capacity_node::SDC-VD0914690A,supplier_capacity_node::SDC-VD0949099A,supplier_capacity_node::SDC-VD0951020A,supplier_capacity_node::SDC-VD0960508A,supplier_capacity_node::SDC-VD0964290A,supplier_capacity_node::SDC-VD0972460A,supplier_capacity_node::SDC-VD0975221A,supplier_capacity_node::SDC-VD0989480A,supplier_capacity_node::SDC-VD0990780A,supplier_capacity_node::SDC-VD0993480A,supplier_capacity_node::SDC-VD1091642A,supplier_capacity_node::SDC-VD1095770A,supplier_capacity_node::SDC-VD1096202A,supplier_node::SDC-1450,supplier_node::SDC-VD0500655A,supplier_node::SDC-VD0505677A,supplier_node::SDC-VD0508918A,supplier_node::SDC-VD0514881A,supplier_node::SDC-VD0518684A,supplier_node::SDC-VD0519670A,supplier_node::SDC-VD0520115A,supplier_node::SDC-VD0520132A,supplier_node::SDC-VD0525412A,supplier_node::SDC-VD0901566A,supplier_node::SDC-VD0910216A,supplier_node::SDC-VD0914320A,supplier_node::SDC-VD0914360C,supplier_node::SDC-VD0914690A,supplier_node::SDC-VD0949099A,supplier_node::SDC-VD0951020A,supplier_node::SDC-VD0960508A,supplier_node::SDC-VD0964290A,supplier_node::SDC-VD0972460A,supplier_node::SDC-VD0975221A,supplier_node::SDC-VD0989480A,supplier_node::SDC-VD0990780A,supplier_node::SDC-VD0993480A,supplier_node::SDC-VD1091642A,supplier_node::SDC-VD1095770A,supplier_node::SDC-VD1096202A,value
,,,supplier_lead_time_node_SDC-VD1091642A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD1091642A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD1091642A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040165.7729,0.329702,0.188401,0.000485,0.05751,0.423902,648.153,5036560.0032,0.96275,4382388.9332,9721469.469,17400.0,35464.3329,0.0,560984.7943,4743404.1166,794048.5399,0.0,0.0,0.0,0.0,0.0,3205184.8191,9157670.9116,1831534.1823,9716750.1232,0.0,70827.4004,4719.3458,16751.847,169095.103,0.0,559079.2116,0.0,4120951.9102,low,edge_src_lead_time_scale::SDC-VD1091642A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD1091642A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD1091642A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD1091642A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040516.5664,0.329703,0.188402,0.000482,0.057508,0.423904,645.17,5036937.1107,0.962921,4382604.7303,9721613.7565,17400.0,35464.3329,0.0,561131.3657,4743558.0163,794048.5399,0.0,0.0,0.0,0.0,0.0,3205249.4171,9157855.4775,1831571.0955,9716926.2735,0.0,70842.1267,4687.483,16754.83,169091.9757,0.0,559070.7961,0.0,4121034.9649,high,edge_src_lead_time_scale::SDC-VD1091642A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD1095770A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD1095770A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD1095770A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040361.0895,0.329703,0.188401,0.000483,0.05751,0.423903,645.17,5036593.2803,0.962921,4382512.2888,9721610.249,17400.0,35464.3329,0.0,560887.08,4743297.3898,794048.5399,0.0,0.0,0.0,0.0,0.0,3205239.7907,9157827.9733,1831565.5947,9716915.7223,0.0,70842.1466,4694.5266,16754.83,169099.0985,0.0,559087.749,0.0,4121022.588,low,edge_src_lead_time_scale::SDC-VD1095770A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD1095770A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD1095770A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD1095770A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040481.3872,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036950.8973,0.96275,4382369.0276,9721361.8633,17400.0,35463.7005,0.0,561155.7943,4743583.7041,794048.5399,0.0,0.0,0.0,0.0,0.0,3205211.1214,9157746.0612,1831549.2122,9716671.0946,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120985.7276,high,edge_src_lead_time_scale::SDC-VD1095770A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_lead_time_node_SDC-VD1096202A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD1096202A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD1096202A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040341.0385,0.329707,0.188404,0.000483,0.057496,0.42391,648.153,5036801.8353,0.96275,4382366.537,9721075.9877,17400.0,35463.7005,0.0,561009.2229,4743434.6027,794048.5399,0.0,0.0,0.0,0.0,0.0,3205111.065,9157460.1856,1831492.0371,9716385.219,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120857.0835,low,edge_src_lead_time_scale::SDC-VD1096202A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
,,,supplier_lead_time_node_SDC-VD1096202A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD1096202A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_lead_time_node_SDC-VD1096202A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040457.2723,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036924.0987,0.96275,4382366.6575,9721359.8304,17400.0,35463.7005,0.0,561131.3657,4743556.8998,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.4099,9157744.0283,1831548.8057,9716669.0618,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120984.8127,high,edge_src_lead_time_scale::SDC-VD1096202A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_reliability_node_SDC-1450_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-1450_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-1450_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4034078.5006,0.329761,0.188435,0.000481,0.057346,0.423978,648.153,5030439.3164,0.96275,4380577.4268,9712539.8071,17400.0,142012.3644,0.0,665664.0204,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3202812.428,9150892.6515,1830178.5303,9707872.0206,0.0,289083.3364,4667.7866,16751.847,166724.9294,5010.8377,556979.3691,327663.3079,4117901.6932,low,edge_src_reliability_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-1450_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-1450_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-1450_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040457.2621,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036924.0926,0.96275,4382366.6515,9721359.8057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.4013,9157744.0036,1831548.8007,9716669.0371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120984.8016,high,edge_src_reliability_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0500655A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0500655A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0500655A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040456.4564,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036921.7159,0.96275,4382366.6515,9721359.6027,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.3302,9157743.8006,1831548.7601,9716668.834,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,2.3767,4120984.7103,low,edge_src_reliability_scale::SDC-VD0500655A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0500655A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0500655A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0500655A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040457.2621,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036924.0926,0.96275,4382366.6515,9721359.8057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.4013,9157744.0036,1831548.8007,9716669.0371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120984.8016,high,edge_src_reliability_scale::SDC-VD0500655A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0505677A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0505677A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0505677A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040441.4747,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036877.0448,0.96275,4382366.6515,9721330.8515,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205200.2673,9157715.0494,1831543.0099,9716640.0828,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,47.0478,4120971.7722,low,edge_src_reliability_scale::SDC-VD0505677A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0505677A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0505677A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0505677A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040457.2621,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036924.0926,0.96275,4382366.6515,9721359.8057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.4013,9157744.0036,1831548.8007,9716669.0371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120984.8016,high,edge_src_reliability_scale::SDC-VD0505677A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0508918A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0508918A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0508918A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040254.5008,0.329731,0.188418,0.000482,0.05743,0.423939,645.17,5036354.7176,0.962921,4382200.0487,9720470.2988,17400.0,36839.1187,0.0,562351.2126,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205137.1366,9157534.6761,1831506.9352,9715783.9387,0.0,70843.7199,4686.3601,16754.83,168582.2822,271.2439,558249.2626,1908.8307,4120890.6043,low,edge_src_reliability_scale::SDC-VD0508918A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0508918A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0508918A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0508918A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040457.2621,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036924.0926,0.96275,4382366.6515,9721359.8057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.4013,9157744.0036,1831548.8007,9716669.0371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120984.8016,high,edge_src_reliability_scale::SDC-VD0508918A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0514881A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0514881A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0514881A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040453.4732,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036912.8012,0.96275,4382366.6515,9721338.8753,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205203.0756,9157723.0732,1831544.6146,9716648.1067,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,11.2915,4120975.383,low,edge_src_reliability_scale::SDC-VD0514881A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0514881A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0514881A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0514881A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040457.2621,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036924.0926,0.96275,4382366.6515,9721359.8057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.4013,9157744.0036,1831548.8007,9716669.0371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120984.8016,high,edge_src_reliability_scale::SDC-VD0514881A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0518684A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0518684A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0518684A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040440.1049,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036893.5944,0.96275,4382366.6515,9721343.8838,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205204.8286,9157728.0817,1831545.6163,9716653.1151,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,30.4983,4120977.6368,low,edge_src_reliability_scale::SDC-VD0518684A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0518684A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0518684A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0518684A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040457.2621,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036924.0926,0.96275,4382366.6515,9721359.8057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.4013,9157744.0036,1831548.8007,9716669.0371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120984.8016,high,edge_src_reliability_scale::SDC-VD0518684A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0519670A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0519670A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0519670A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040436.6531,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036888.113,0.96275,4382366.6515,9721347.9454,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205206.2502,9157732.1434,1831546.4287,9716657.1768,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,35.9796,4120979.4645,low,edge_src_reliability_scale::SDC-VD0519670A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_node_SDC-VD0519670A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0519670A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0519670A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040457.2621,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036924.0926,0.96275,4382366.6515,9721359.8057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.4013,9157744.0036,1831548.8007,9716669.0371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120984.8016,high,edge_src_reliability_scale::SDC-VD0519670A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,supplier_reliability_node_SDC-VD0520115A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0520115A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_structural\cases\supplier_reliability_node_SDC-VD0520115A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040398.031,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036776.536,0.96275,4382366.6515,9721317.2777,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205195.5165,9157701.4757,1831540.2951,9716626.5091,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,147.5566,4120965.664,low,edge_src_reliability_scale::SDC-VD0520115A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
