case_id,delta::kpi::avg_inventory,delta::kpi::cost_share_holding,delta::kpi::cost_share_inventory_risk,delta::kpi::cost_share_purchase,delta::kpi::cost_share_transport,delta::kpi::cost_share_warehouse_operating,delta::kpi::ending_backlog,delta::kpi::ending_inventory,delta::kpi::fill_rate,delta::kpi::total_arrived,delta::kpi::total_cost,delta::kpi::total_demand,delta::kpi::total_estimated_source_ordered_qty,delta::kpi::total_estimated_source_rejected_qty,delta::kpi::total_estimated_source_replenished_qty,delta::kpi::total_explicit_initialization_pipeline_qty,delta::kpi::total_explicit_initialization_stock_qty,delta::kpi::total_external_procured_arrived_qty,delta::kpi::total_external_procured_ordered_qty,delta::kpi::total_external_procured_qty,delta::kpi::total_external_procured_rejected_qty,delta::kpi::total_external_procurement_cost,delta::kpi::total_holding_cost,delta::kpi::total_inventory_cost_legacy_raw_holding,delta::kpi::total_inventory_risk_cost,delta::kpi::total_logistics_cost,delta::kpi::total_opening_stock_bootstrap_qty,delta::kpi::total_produced,delta::kpi::total_purchase_cost,delta::kpi::total_served,delta::kpi::total_shipped,delta::kpi::total_supplier_capacity_binding_qty,delta::kpi::total_transport_cost,delta::kpi::total_unreliable_loss_qty,delta::kpi::total_warehouse_operating_cost,delta_pct::kpi::avg_inventory,delta_pct::kpi::cost_share_holding,delta_pct::kpi::cost_share_inventory_risk,delta_pct::kpi::cost_share_purchase,delta_pct::kpi::cost_share_transport,delta_pct::kpi::cost_share_warehouse_operating,delta_pct::kpi::ending_backlog,delta_pct::kpi::ending_inventory,delta_pct::kpi::fill_rate,delta_pct::kpi::total_arrived,delta_pct::kpi::total_cost,delta_pct::kpi::total_demand,delta_pct::kpi::total_estimated_source_ordered_qty,delta_pct::kpi::total_estimated_source_rejected_qty,delta_pct::kpi::total_estimated_source_replenished_qty,delta_pct::kpi::total_explicit_initialization_pipeline_qty,delta_pct::kpi::total_explicit_initialization_stock_qty,delta_pct::kpi::total_external_procured_arrived_qty,delta_pct::kpi::total_external_procured_ordered_qty,delta_pct::kpi::total_external_procured_qty,delta_pct::kpi::total_external_procured_rejected_qty,delta_pct::kpi::total_external_procurement_cost,delta_pct::kpi::total_holding_cost,delta_pct::kpi::total_inventory_cost_legacy_raw_holding,delta_pct::kpi::total_inventory_risk_cost,delta_pct::kpi::total_logistics_cost,delta_pct::kpi::total_opening_stock_bootstrap_qty,delta_pct::kpi::total_produced,delta_pct::kpi::total_purchase_cost,delta_pct::kpi::total_served,delta_pct::kpi::total_shipped,delta_pct::kpi::total_supplier_capacity_binding_qty,delta_pct::kpi::total_transport_cost,delta_pct::kpi::total_unreliable_loss_qty,delta_pct::kpi::total_warehouse_operating_cost,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,level,parameter,value
supplier_stock_node_SDC-VD0910216A_high,288.0,0.0,0.0,0.0,-9.999999999940612e-07,9.999999999732445e-07,0.0,288.0,0.0,0.0,169.9199999999255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.472000000067055,169.9199999999255,33.98399999993853,169.9199999999255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.46400000015274,0.0071279061085851945,0.0,0.0,0.0,-0.0017392816766572073,0.00023589912952590042,0.0,0.005717775267312751,0.0,0.0,0.00174790362044099,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.001855478815866373,0.001855478815886623,0.0018554788159043417,0.0017487474293005163,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0018554788159001478,4040745.2621,0.329708,0.188405,0.000483,0.057494,0.423911,648.153,5037212.0926,0.96275,4382366.6515,9721529.7257,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205269.8733,9157913.9236,1831582.7847,9716838.9571,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121061.2656,high,supplier_node_scale::SDC-VD0910216A,1.8
supplier_stock_node_SDC-VD0914320A_low,-144.0,-2.000000000002e-06,-2.000000000002e-06,0.0,5.0000000000050004e-06,-2.000000000002e-06,0.0,-144.0,0.0,0.0,-1001.519999999553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-350.53200000012293,-1001.519999999553,-200.30400000000373,-1001.519999999553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-450.68399999989197,-0.0035639530542925972,-0.000606597352809759,-0.0010615429526827846,0.0,0.008696408383346378,-0.0004717982590648959,0.0,-0.0028588876336563757,0.0,0.0,-0.010302262440819483,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,-0.010936317935881863,-0.010936317936009628,-0.010936317936134133,-0.010307235907444912,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,-0.010936317936064964,4040313.2621,0.329706,0.188403,0.000483,0.0575,0.423908,648.153,5036780.0926,0.96275,4382366.6515,9720358.2857,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3204859.8693,9156742.4836,1831348.4967,9715667.5171,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120534.1176,low,supplier_node_scale::SDC-VD0914320A,0.2
supplier_stock_node_SDC-VD0914320A_high,144.0,2.000000000002e-06,1.000000000001e-06,-9.9999999999997e-07,-5.999999999999062e-06,2.9999999999752447e-06,0.0,144.0,0.0,0.0,1001.519999999553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.53200000012293,1001.5200000014156,200.30400000000373,1001.519999999553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.68399999989197,0.0035639530542925972,0.000606597352809759,0.0005307714763413923,-0.2070393374741139,-0.010435690060003586,0.0007076973885907962,0.0,0.0028588876336563757,0.0,0.0,0.010302262440819483,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.010936317935881863,0.010936317936029968,0.010936317936134133,0.010307235907444912,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.010936317936064964,4040601.2621,0.32971,0.188406,0.000482,0.057489,0.423913,648.153,5037068.0926,0.96275,4382366.6515,9722361.3257,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205560.9333,9158745.5236,1831749.1047,9717670.5571,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121435.4856,high,supplier_node_scale::SDC-VD0914320A,1.8
supplier_stock_node_SDC-VD0914360C_low,-237.39660000009462,0.00013699999999999823,7.80000000000225e-05,-2.9e-05,-0.00036199999999999427,0.00017600000000000948,0.0,-837.0861999997869,0.0,-836.3564999997616,-4011.651300000027,0.0,-1296.0,0.0,-1152.6322999999393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.279899999964982,15.085500000044703,3.017100000055507,-3731.9097000006586,0.0,-0.09820000000763685,-279.7416000000003,0.0,-1296.0,0.0,-3746.995200000005,0.0,6.788500000257045,-0.005875488455895939,0.0415519186674264,0.041400175154599136,-6.004140786749482,-0.6296199669536382,0.041518246797671556,0.0,-0.016618995732526377,0.0,-0.019084585259736147,-0.04126635964700992,0.0,-3.6544409684488506,nan,-0.2054122029985,0.0,0.0,nan,nan,nan,nan,nan,0.00016472865549866896,0.00016472943548230266,0.0001647294354866439,-0.038407294575451244,nan,-0.0001386753047273484,-5.963662330305533,0.0,-0.7666080650798004,nan,-0.670393161173447,nan,0.00016473004213996044,4040219.8655,0.329845,0.188483,0.000454,0.057133,0.424086,648.153,5036087.0064,0.96275,4381530.295,9717348.1544,17400.0,34167.7005,0.0,559978.7334,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205215.6812,9157759.0891,1831551.8178,9712937.1274,0.0,70812.7983,4411.027,16751.847,167760.4004,0.0,555178.0382,0.0,4120991.5901,low,supplier_node_scale::SDC-VD0914360C,0.2
supplier_stock_node_SDC-VD0914360C_high,331.0093000000343,-0.000134000000000023,-7.699999999999374e-05,2.700000000000006e-05,0.00035400000000000015,-0.00017100000000003224,-2.983000000000061,803.597000000067,0.00017100000000003224,1026.790900000371,3997.2240999992937,0.0,1199.3084999999992,0.0,1077.793799999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.290599999949336,52.25910000130534,10.451799999922514,3732.675799999386,0.0,31.67410000000382,264.5483999999997,2.9830000000001746,1257.9241999999795,0.0,3680.4168000000063,0.0,23.51660000020638,0.008192372262044284,-0.04064202263822018,-0.04086940367824301,5.590062111801255,0.6157057135403081,-0.04033875115001586,-0.4602308405577172,0.01595412170655246,0.01776162035835183,0.023430054617838064,0.04111795242529312,0.0,3.3817917563340556,nan,0.19207512997521695,0.0,0.0,nan,nan,nan,nan,nan,0.0005706520855083603,0.0005706547374633073,0.0005706536454790579,0.03841517896459532,nan,0.04472928176296788,5.639766583241809,0.017806991670829934,0.7440855223603705,nan,0.6584812953557729,nan,0.0005706548587870526,4040788.2714,0.329574,0.188328,0.00051,0.057849,0.423739,645.17,5037727.6896,0.962921,4383393.4424,9725357.0298,17400.0,36663.009,0.0,562209.1595,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205228.6919,9157796.2627,1831559.2525,9720401.7129,0.0,70844.5706,4955.317,16754.83,170314.3246,0.0,562605.4502,0.0,4121008.3182,high,supplier_node_scale::SDC-VD0914360C,1.8
supplier_stock_node_SDC-VD0914690A_low,-260.39019999979064,0.00023600000000001398,0.000134000000000023,-1.9999999999999944e-06,-0.000670999999999998,0.0003029999999999977,20.880999999999972,-19.953300000168383,-0.0011999999999999789,-1572.5572999995202,-6926.620400000364,0.0,-1588.426800000001,0.0,-1444.5531999999657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76189999980852,10.748500000685453,2.149699999950826,-6905.967000000179,0.0,-222.49959999999555,-20.653400000000147,-20.881000000001222,-1832.4867000000086,0.0,-6916.715299999923,0.0,4.836800000164658,-0.006444572559702181,0.07157848763148421,0.07112337782968764,-0.4140786749482391,-1.1670580050439134,0.07147743624825971,3.221615883903951,-0.00039614057375775795,-0.12464294988314503,-0.03588374558895623,-0.07125155881936418,0.0,-4.47902158433805,nan,-0.2574358320173236,0.0,0.0,nan,nan,nan,nan,nan,0.00011736827006060922,0.00011737061001552469,0.00011737061000663656,-0.07107339947086751,nan,-0.31420773756937836,-0.44029884569450184,-0.12464894169580953,-1.0839499100088543,nan,-1.2375032225564875,nan,0.00011737000336149597,4040196.8719,0.329944,0.188539,0.000481,0.056824,0.424213,669.034,5036904.1393,0.96155,4380794.0942,9714433.1853,17400.0,33875.2737,0.0,559686.8125,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205214.1632,9157754.7521,1831550.9504,9709763.0701,0.0,70590.3969,4670.1152,16730.966,167223.9137,0.0,552008.3181,0.0,4120989.6384,low,supplier_node_scale::SDC-VD0914690A,0.2
supplier_stock_node_SDC-VD0914690A_high,268.62999999988824,-0.0002449999999999952,-0.00014000000000000123,1.0000000000000243e-06,0.0006980000000000042,-0.0003150000000000097,-26.846900000000005,-100.7121000001207,0.001542999999999961,1903.066300000064,7222.647099999711,0.0,1589.6915000000008,0.0,1444.5533000000287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.930800000205636,-8.373599998652935,-1.6747000000905246,7200.618300000206,0.0,279.74199999999837,22.028800000000047,26.846899999996822,1903.4828999999736,0.0,7208.992000000086,0.0,-3.768099999986589,0.006648504923432098,-0.07430817571911971,-0.07430800668772126,0.20703933747412512,1.2140186103139476,-0.07430822580264908,-4.142062136563435,-0.0019994762309021477,0.16027005972474279,0.04342553810162555,0.07429667499566059,0.0,4.482587766045455,nan,0.25743584983847373,0.0,0.0,nan,nan,nan,nan,nan,-9.143861504433325e-05,-9.143736705635352e-05,-9.143627510500788e-05,0.07410583063503494,nan,0.3950438604075436,0.4696202664953467,0.16026232808834048,1.1259454806184157,nan,1.2897958705028878,nan,-9.143688175029422e-05,4040725.8921,0.329463,0.188265,0.000484,0.058193,0.423595,621.3061,5036823.3805,0.964293,4384269.7178,9728582.4528,17400.0,37053.392,0.0,562575.919,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205207.4705,9157735.63,1831547.126,9723869.6554,0.0,71092.6385,4712.7974,16778.6939,170959.8833,0.0,566134.0254,0.0,4120981.0335,high,supplier_node_scale::SDC-VD0914690A,1.8
supplier_stock_node_SDC-VD0949099A_low,-144.0,-1.0000000000287557e-06,-1.000000000001e-06,0.0,2.000000000002e-06,-1.0000000000287557e-06,0.0,-144.0,0.0,0.0,-349.2000000011176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.22000000020489,-349.19999999925494,-69.84000000008382,-349.2000000011176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.13999999966472,-0.0035639530542925972,-0.00030329867641329774,-0.0005307714763413923,0.0,0.0034785633533385516,-0.00023589912953899544,0.0,-0.0028588876336563757,0.0,0.0,-0.003592090067444767,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,-0.0038131662105749357,-0.0038131662106079944,-0.0038131662106623454,-0.0035938241661603253,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,-0.0038131662106265004,4040313.2621,0.329707,0.188404,0.000483,0.057497,0.423909,648.153,5036780.0926,0.96275,4382366.6515,9721010.6057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205088.1813,9157394.8036,1831478.9607,9716319.8371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120827.6616,low,supplier_node_scale::SDC-VD0949099A,0.2
supplier_stock_node_SDC-VD0949099A_high,144.0,9.999999999732445e-07,0.0,0.0,-2.9999999999960614e-06,9.999999999732445e-07,0.0,144.0,0.0,0.0,349.19999999925494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.22000000020489,349.2000000011176,69.84000000008382,349.19999999925494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.14000000013039,0.0035639530542925972,0.00030329867639646127,0.0,0.0,-0.005217845029995759,0.00023589912952590042,0.0,0.0028588876336563757,0.0,0.0,0.0035920900674256064,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0038131662105749357,0.003813166210628334,0.0038131662106623454,0.0035938241661411558,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0038131662106378004,4040601.2621,0.329709,0.188405,0.000483,0.057492,0.423911,648.153,5037068.0926,0.96275,4382366.6515,9721709.0057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205332.6213,9158093.2036,1831618.6407,9717018.2371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121141.9416,high,supplier_node_scale::SDC-VD0949099A,1.8
supplier_stock_node_SDC-VD0951020A_low,-288.0,0.0,-1.000000000001e-06,0.0,1.000000000001e-06,0.0,0.0,-288.0,0.0,0.0,-239.61600000038743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.8656000001356,-239.61600000038743,-47.923200000077486,-239.61600000038743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.82719999970868,-0.0071279061085851945,0.0,-0.0005307714763413923,0.0,0.0017392816766692758,0.0,0.0,-0.005717775267312751,0.0,0.0,-0.0024648403596777843,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,-0.0026165396183077585,-0.0026165396183404125,-0.0026165396183689842,-0.0024660302731881697,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,-0.002616539618341811,4040169.2621,0.329708,0.188404,0.000483,0.057496,0.42391,648.153,5036636.0926,0.96275,4382366.6515,9721120.1897,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205126.5357,9157504.3876,1831500.8775,9716429.4211,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120876.9744,low,supplier_node_scale::SDC-VD0951020A,0.2
supplier_stock_node_SDC-VD0951020A_high,288.0,9.999999999732445e-07,0.0,0.0,-1.9999999999950613e-06,9.999999999732445e-07,0.0,288.0,0.0,0.0,239.61600000038743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.8656000001356,239.61600000038743,47.923200000077486,239.61600000038743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.82720000017434,0.0071279061085851945,0.00030329867639646127,0.0,0.0,-0.003478563353326483,0.00023589912952590042,0.0,0.005717775267312751,0.0,0.0,0.0024648403596777843,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0026165396183077585,0.0026165396183404125,0.0026165396183689842,0.0024660302731881697,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.002616539618353111,4040745.2621,0.329709,0.188405,0.000483,0.057493,0.423911,648.153,5037212.0926,0.96275,4382366.6515,9721599.4217,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205294.2669,9157983.6196,1831596.7239,9716908.6531,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121092.6288,high,supplier_node_scale::SDC-VD0951020A,1.8
supplier_stock_node_SDC-VD0960508A_low,-144.0,-1.0000000000287557e-06,-1.000000000001e-06,0.0,2.000000000002e-06,-1.0000000000287557e-06,0.0,-144.0,0.0,0.0,-349.2000000011176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.22000000020489,-349.19999999925494,-69.84000000008382,-349.2000000011176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.13999999966472,-0.0035639530542925972,-0.00030329867641329774,-0.0005307714763413923,0.0,0.0034785633533385516,-0.00023589912953899544,0.0,-0.0028588876336563757,0.0,0.0,-0.003592090067444767,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,-0.0038131662105749357,-0.0038131662106079944,-0.0038131662106623454,-0.0035938241661603253,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,-0.0038131662106265004,4040313.2621,0.329707,0.188404,0.000483,0.057497,0.423909,648.153,5036780.0926,0.96275,4382366.6515,9721010.6057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205088.1813,9157394.8036,1831478.9607,9716319.8371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120827.6616,low,supplier_node_scale::SDC-VD0960508A,0.2
supplier_stock_node_SDC-VD0960508A_high,144.0,9.999999999732445e-07,0.0,0.0,-2.9999999999960614e-06,9.999999999732445e-07,0.0,144.0,0.0,0.0,349.19999999925494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.22000000020489,349.2000000011176,69.84000000008382,349.19999999925494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.14000000013039,0.0035639530542925972,0.00030329867639646127,0.0,0.0,-0.005217845029995759,0.00023589912952590042,0.0,0.0028588876336563757,0.0,0.0,0.0035920900674256064,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0038131662105749357,0.003813166210628334,0.0038131662106623454,0.0035938241661411558,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0038131662106378004,4040601.2621,0.329709,0.188405,0.000483,0.057492,0.423911,648.153,5037068.0926,0.96275,4382366.6515,9721709.0057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205332.6213,9158093.2036,1831618.6407,9717018.2371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121141.9416,high,supplier_node_scale::SDC-VD0960508A,1.8
supplier_stock_node_SDC-VD0964290A_low,-144.0,-2.000000000002e-06,-2.000000000002e-06,0.0,5.0000000000050004e-06,-2.000000000002e-06,0.0,-144.0,0.0,0.0,-1001.519999999553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-350.53200000012293,-1001.519999999553,-200.30400000000373,-1001.519999999553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-450.68399999989197,-0.0035639530542925972,-0.000606597352809759,-0.0010615429526827846,0.0,0.008696408383346378,-0.0004717982590648959,0.0,-0.0028588876336563757,0.0,0.0,-0.010302262440819483,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,-0.010936317935881863,-0.010936317936009628,-0.010936317936134133,-0.010307235907444912,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,-0.010936317936064964,4040313.2621,0.329706,0.188403,0.000483,0.0575,0.423908,648.153,5036780.0926,0.96275,4382366.6515,9720358.2857,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3204859.8693,9156742.4836,1831348.4967,9715667.5171,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120534.1176,low,supplier_node_scale::SDC-VD0964290A,0.2
supplier_stock_node_SDC-VD0964290A_high,144.0,2.000000000002e-06,1.000000000001e-06,-9.9999999999997e-07,-5.999999999999062e-06,2.9999999999752447e-06,0.0,144.0,0.0,0.0,1001.519999999553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.53200000012293,1001.5200000014156,200.30400000000373,1001.519999999553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.68399999989197,0.0035639530542925972,0.000606597352809759,0.0005307714763413923,-0.2070393374741139,-0.010435690060003586,0.0007076973885907962,0.0,0.0028588876336563757,0.0,0.0,0.010302262440819483,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.010936317935881863,0.010936317936029968,0.010936317936134133,0.010307235907444912,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.010936317936064964,4040601.2621,0.32971,0.188406,0.000482,0.057489,0.423913,648.153,5037068.0926,0.96275,4382366.6515,9722361.3257,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205560.9333,9158745.5236,1831749.1047,9717670.5571,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121435.4856,high,supplier_node_scale::SDC-VD0964290A,1.8
supplier_stock_node_SDC-VD0972460A_low,-144.0,-1.0000000000287557e-06,-1.000000000001e-06,0.0,2.000000000002e-06,-1.0000000000287557e-06,0.0,-144.0,0.0,0.0,-349.2000000011176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.22000000020489,-349.19999999925494,-69.84000000008382,-349.2000000011176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.13999999966472,-0.0035639530542925972,-0.00030329867641329774,-0.0005307714763413923,0.0,0.0034785633533385516,-0.00023589912953899544,0.0,-0.0028588876336563757,0.0,0.0,-0.003592090067444767,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,-0.0038131662105749357,-0.0038131662106079944,-0.0038131662106623454,-0.0035938241661603253,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,-0.0038131662106265004,4040313.2621,0.329707,0.188404,0.000483,0.057497,0.423909,648.153,5036780.0926,0.96275,4382366.6515,9721010.6057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205088.1813,9157394.8036,1831478.9607,9716319.8371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120827.6616,low,supplier_node_scale::SDC-VD0972460A,0.2
supplier_stock_node_SDC-VD0972460A_high,144.0,9.999999999732445e-07,0.0,0.0,-2.9999999999960614e-06,9.999999999732445e-07,0.0,144.0,0.0,0.0,349.19999999925494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.22000000020489,349.2000000011176,69.84000000008382,349.19999999925494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.14000000013039,0.0035639530542925972,0.00030329867639646127,0.0,0.0,-0.005217845029995759,0.00023589912952590042,0.0,0.0028588876336563757,0.0,0.0,0.0035920900674256064,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0038131662105749357,0.003813166210628334,0.0038131662106623454,0.0035938241661411558,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,0.0038131662106378004,4040601.2621,0.329709,0.188405,0.000483,0.057492,0.423911,648.153,5037068.0926,0.96275,4382366.6515,9721709.0057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205332.6213,9158093.2036,1831618.6407,9717018.2371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121141.9416,high,supplier_node_scale::SDC-VD0972460A,1.8
supplier_stock_node_SDC-VD0975221A_low,-144.0,-1.0000000000287557e-06,-1.000000000001e-06,0.0,2.000000000002e-06,-1.0000000000287557e-06,0.0,-144.0,0.0,0.0,-349.2000000011176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.22000000020489,-349.19999999925494,-69.84000000008382,-349.2000000011176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157.13999999966472,-0.0035639530542925972,-0.00030329867641329774,-0.0005307714763413923,0.0,0.0034785633533385516,-0.00023589912953899544,0.0,-0.0028588876336563757,0.0,0.0,-0.003592090067444767,0.0,0.0,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,-0.0038131662105749357,-0.0038131662106079944,-0.0038131662106623454,-0.0035938241661603253,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,-0.0038131662106265004,4040313.2621,0.329707,0.188404,0.000483,0.057497,0.423909,648.153,5036780.0926,0.96275,4382366.6515,9721010.6057,17400.0,35463.7005,0.0,561131.3657,4743556.8755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205088.1813,9157394.8036,1831478.9607,9716319.8371,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120827.6616,low,supplier_node_scale::SDC-VD0975221A,0.2
