case_id,case_input,case_output_dir,guard::backlog_days,guard::max_daily_backlog_qty,guard::min_daily_service_rate,guard::raw_material_max_safety_floor_gap_qty,guard::raw_material_max_target_gap_qty,guard::raw_material_safety_floor_breach_days,guard::raw_material_safety_floor_breach_pairs,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_production,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_open_order_qty,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_production_cost,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,kpi::warmup_backlog_cleared_qty,level,parameter_group,parameter_key,parameter_label,safe_direction,status
supplier_capacity_node_SDC-VD0910216A_0_25,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0910216A_0_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0910216A_0_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664508450.0802,0.127134,0.072648,0.3,0.246134,0.090625,0.163458,0.0,620141203.4166,1.0,25762139.9999,0.0,888545020.1141,61160488.0523,25762139.9999,0.0,0.0,0.0,303613330.515,208012846.7465,711645445.9687,546133038.1546,546133038.1546,2083552989.7051,53353299.0161,7775594.2958,22215983.7022,4443196.7404,27758679.256,68338188.0,0.0,106327600.0,18348146.4157,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9997192.666,0.0,0.25,supplier_capacity_node,supplier_capacity_node::SDC-VD0910216A,Capacite fournisseur SDC-VD0910216A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0910216A_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0910216A_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0910216A_0_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664500725.1992,0.127125,0.072643,0.3,0.246152,0.090632,0.163447,0.0,620133387.3861,1.0,25762139.9999,0.0,888545020.1141,61155879.609,25762139.9999,0.0,0.0,0.0,303606491.4883,208012846.7465,711637629.9382,546132061.1508,546132061.1508,2083604513.7414,53343973.5147,7774465.2272,22212757.7919,4442551.5584,27755453.3457,68338188.0,0.0,106327600.0,18346763.8827,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9995741.0064,0.0,0.5,supplier_capacity_node,supplier_capacity_node::SDC-VD0910216A,Capacite fournisseur SDC-VD0910216A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0910216A_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0910216A_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0910216A_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664494399.636,0.127118,0.072639,0.3,0.246168,0.090638,0.163438,0.0,620126992.452,1.0,25762139.9999,0.0,888545020.1141,61152105.9588,25762139.9999,0.0,0.0,0.0,303600895.921,208012846.7465,711631235.0041,546131261.784,546131261.784,2083656170.6279,53336343.559,7773540.6829,22210116.2368,4442023.2474,27752811.7905,68338188.0,0.0,106327600.0,18345631.7876,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9994552.3065,0.0,0.75,supplier_capacity_node,supplier_capacity_node::SDC-VD0910216A,Capacite fournisseur SDC-VD0910216A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0910216A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0910216A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0910216A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,1.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0910216A,Capacite fournisseur SDC-VD0910216A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0972460A_0_01,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0972460A_0_01\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0972460A_0_01\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208013024.9465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.01,supplier_stock_node,supplier_stock_node::SDC-VD0972460A,Stock fournisseur SDC-VD0972460A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0972460A_0_25,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0972460A_0_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0972460A_0_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012981.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.25,supplier_stock_node,supplier_stock_node::SDC-VD0972460A,Stock fournisseur SDC-VD0972460A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0972460A_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0972460A_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0972460A_0_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012936.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.5,supplier_stock_node,supplier_stock_node::SDC-VD0972460A,Stock fournisseur SDC-VD0972460A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0972460A_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0972460A_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0972460A_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012891.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.75,supplier_stock_node,supplier_stock_node::SDC-VD0972460A,Stock fournisseur SDC-VD0972460A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0972460A_0_9,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0972460A_0_9\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0972460A_0_9\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012864.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.9,supplier_stock_node,supplier_stock_node::SDC-VD0972460A,Stock fournisseur SDC-VD0972460A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0972460A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0972460A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0972460A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,1.0,supplier_stock_node,supplier_stock_node::SDC-VD0972460A,Stock fournisseur SDC-VD0972460A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0972460A_0_01,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0972460A_0_01\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0972460A_0_01\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.01,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Capacite fournisseur SDC-VD0972460A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0972460A_0_05,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0972460A_0_05\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0972460A_0_05\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.05,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Capacite fournisseur SDC-VD0972460A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0972460A_0_1,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0972460A_0_1\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0972460A_0_1\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.1,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Capacite fournisseur SDC-VD0972460A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0972460A_0_25,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0972460A_0_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0972460A_0_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.25,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Capacite fournisseur SDC-VD0972460A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0972460A_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0972460A_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0972460A_0_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.5,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Capacite fournisseur SDC-VD0972460A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0972460A_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0972460A_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0972460A_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.75,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Capacite fournisseur SDC-VD0972460A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0972460A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0972460A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0972460A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,1.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Capacite fournisseur SDC-VD0972460A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0975221A_0_01,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0975221A_0_01\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0975221A_0_01\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208013024.9465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.01,supplier_stock_node,supplier_stock_node::SDC-VD0975221A,Stock fournisseur SDC-VD0975221A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0975221A_0_25,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0975221A_0_25\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0975221A_0_25\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012981.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.25,supplier_stock_node,supplier_stock_node::SDC-VD0975221A,Stock fournisseur SDC-VD0975221A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0975221A_0_5,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0975221A_0_5\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0975221A_0_5\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012936.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.5,supplier_stock_node,supplier_stock_node::SDC-VD0975221A,Stock fournisseur SDC-VD0975221A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0975221A_0_75,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0975221A_0_75\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0975221A_0_75\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012891.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.75,supplier_stock_node,supplier_stock_node::SDC-VD0975221A,Stock fournisseur SDC-VD0975221A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0975221A_0_9,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0975221A_0_9\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0975221A_0_9\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012864.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.9,supplier_stock_node,supplier_stock_node::SDC-VD0975221A,Stock fournisseur SDC-VD0975221A,lower_is_riskier,ok
supplier_stock_node_SDC-VD0975221A_1_0,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0975221A_1_0\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_stock_node_SDC-VD0975221A_1_0\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,1.0,supplier_stock_node,supplier_stock_node::SDC-VD0975221A,Stock fournisseur SDC-VD0975221A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0975221A_0_01,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0975221A_0_01\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0975221A_0_01\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.01,supplier_capacity_node,supplier_capacity_node::SDC-VD0975221A,Capacite fournisseur SDC-VD0975221A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0975221A_0_05,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0975221A_0_05\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0975221A_0_05\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.05,supplier_capacity_node,supplier_capacity_node::SDC-VD0975221A,Capacite fournisseur SDC-VD0975221A,lower_is_riskier,ok
supplier_capacity_node_SDC-VD0975221A_0_1,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0975221A_0_1\input_case.json,etudecas\simulation\sensibility\active_supplier_parameter_result_upstream_constrained\cases\supplier_capacity_node_SDC-VD0975221A_0_1\simulation_output,2.0,5653.408164,0.0,7263350.6084,20793472.4136,136.0,8.0,664489123.4272,0.127112,0.072635,0.3,0.24618,0.090643,0.16343,0.0,620121663.3403,1.0,25762139.9999,0.0,888545020.1141,61148958.3234,25762139.9999,0.0,0.0,0.0,303596232.9482,208012846.7465,711625905.8924,546130595.645,546130595.645,2083708171.834,53329985.2626,7772769.5122,22207912.892,4441582.5784,27750608.4457,68338188.0,0.0,106327600.0,18344687.497,15053662.3807,25762139.9999,823730758.808,0.0,5542695.5537,0.0,9993560.8014,0.0,0.1,supplier_capacity_node,supplier_capacity_node::SDC-VD0975221A,Capacite fournisseur SDC-VD0975221A,lower_is_riskier,ok
