day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.661885,9651.21609,162.660397,159.941932,1.449364,33.339475,1.294096,1976.900799,0.344726,0.198805,0.887619,0.380158,0.124951,0.009574,0.008435,0.206207,0.019225,0.47658,211.761996,234.260397,1.81357,86.181617,618.8
17,3.224405,9651.21609,184.260397,134.941932,1.627776,32.639862,1.094096,1735.532849,0.304126,0.193324,1.080469,0.329408,0.112771,0.009574,0.008334,0.206207,0.02089,0.52733,211.761996,234.260397,1.53857,76.031617,618.8
18,2.795815,11190.419672,184.768394,158.989917,1.627776,32.217218,0.89816,1740.437421,0.303301,0.162874,0.887619,0.278658,0.112771,0.008559,0.007319,0.205444,0.01886,0.47658,209.260397,209.260397,1.26357,74.204488,537.6
19,3.689001,13997.606722,185.809981,160.011517,1.647614,27.447557,1.47049,1991.861597,0.34153,0.191545,1.061172,0.325413,0.100591,0.007544,0.008334,0.278361,0.018657,0.42583,184.260397,207.800384,1.532982,74.204488,537.6
20,3.689001,12760.615025,165.310301,139.511837,1.683301,38.692102,1.306493,1793.942966,0.301755,0.222613,1.053828,0.326444,0.112308,0.007382,0.00734,0.241569,0.016668,0.376111,228.808061,230.008317,1.26357,64.260735,539.249976
21,3.30927,11451.197486,168.610365,142.8119,1.683301,34.091716,1.532893,1584.436203,0.339109,0.25611,1.265975,0.382273,0.123266,0.006468,0.007441,0.245327,0.016752,0.372054,228.009597,232.509917,1.537488,65.276384,626.925195
22,3.334819,11539.297578,191.770314,187.269994,1.694879,50.301239,1.344573,1566.671028,0.381659,0.258545,1.107841,0.43708,0.113279,0.005636,0.007624,0.311721,0.017118,0.330439,207.509917,212.010237,1.570931,56.953514,633.417039
23,3.277071,12959.747486,212.269994,162.269994,1.496629,45.001239,1.518173,1566.671028,0.346418,0.261946,1.133297,0.442748,0.102707,0.00866,0.006743,0.279124,0.015356,0.286388,210.809981,190.310301,1.607232,77.794328,629.518608
24,2.839591,11451.197486,187.269994,137.269994,1.298379,44.301625,1.318173,1542.51879,0.348789,0.263724,1.33741,0.489763,0.091238,0.008618,0.007796,0.281317,0.013444,0.330439,187.269994,166.770314,1.812488,88.330846,623.542122
25,3.198319,14286.692372,186.761996,162.269994,1.298379,39.001625,1.29816,1542.51879,0.420567,0.320604,1.302694,0.480627,0.091238,0.007603,0.006781,0.243762,0.013176,0.329408,207.769674,141.770314,2.329382,87.315196,618.8
26,2.760839,14087.559912,186.761996,162.269994,1.286801,39.001625,1.478147,1301.15084,0.420567,0.290154,1.472328,0.429877,0.09099,0.00742,0.005766,0.243762,0.011146,0.380158,205.268074,141.770314,2.576864,97.465196,618.8
27,3.635798,15445.158395,183.461932,184.768394,1.088551,33.701625,1.478147,1301.15084,0.379967,0.259704,1.639722,0.379127,0.07881,0.008415,0.005746,0.243762,0.014841,0.329408,180.268074,184.260397,2.301864,96.872431,618.8
28,3.635798,13967.261977,158.96993,181.976328,0.894329,38.047557,1.678147,1306.055413,0.339367,0.256657,1.639722,0.415663,0.077592,0.009371,0.004731,0.243762,0.012811,0.422866,180.268074,204.760077,2.026864,86.722431,537.6
29,3.621826,14118.213493,136.471529,184.477927,0.914167,33.277896,1.662157,1325.303078,0.298767,0.252638,1.965219,0.408964,0.065412,0.009371,0.003716,0.243762,0.014532,0.514199,180.268074,229.760077,2.511301,85.382605,618.8
