day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
166,47.5,0.0,2164.9151,112.6226,23.7866,132.8672,2423391.7827,95758.8105,25.1557,4.0291,0.0,0.0,0.0,92.8093,91.8576,0.0,0.0
167,47.5,21.888,2190.5271,138.6228,23.7765,109.9836,2423373.6048,95758.1431,9.7904,3.7991,0.0,0.0,0.0,91.8533,90.8193,0.0,0.0
168,47.5,21.888,2216.1391,254.951,23.7692,130.8604,2423448.9471,95757.9065,24.8782,4.0071,0.0,0.0,0.0,90.8162,89.7652,0.0,0.0
169,47.5,0.0,2263.6391,160.0676,23.7639,153.7642,2423428.488,95757.0345,40.2451,4.2356,0.0,0.0,0.0,89.763,90.8226,0.0,0.0
170,47.5,21.888,2289.2511,70.3434,23.76,297.0513,2423319.8854,95755.7421,101.5078,5.668,0.0,0.0,0.0,90.821,263.5524,0.0,0.0
171,47.5,43.776,2292.9751,224.6759,23.7573,125.3385,2423343.1023,95753.9733,24.1175,3.9506,0.0,0.0,0.0,262.8784,84.0627,0.0,0.0
172,47.5,0.0,2340.4751,236.4093,26.4757,152.0325,2423197.2366,95753.376,38.4313,4.5207,0.0,0.0,0.0,84.0109,81.0927,0.0,0.0
173,47.5,43.776,2344.1991,200.3749,29.2258,100.6484,2423224.3107,95751.543,8.9172,4.302,0.0,0.0,0.0,81.7367,81.0824,0.0,0.0
174,47.5,21.888,2369.8111,138.3116,29.2247,146.9316,2423162.9863,95751.8666,41.1164,4.7647,0.0,0.0,0.0,81.0921,81.072,0.0,0.0
175,47.5,0.0,2417.3111,135.5274,28.1296,122.5266,2423145.094,95750.5156,24.0606,4.4008,0.0,0.0,0.0,81.0921,81.0638,0.0,0.0
176,47.5,2.5072,2462.3039,209.3995,27.0346,188.7488,2423220.2854,95749.8653,44.5305,16.9506,0.0,0.0,0.0,81.0819,172.8493,0.0,0.0
177,47.5,65.664,2444.1399,220.6115,26.1587,245.735,2423197.0677,95749.2256,80.2854,19.2258,0.0,0.0,0.0,172.8634,186.6135,0.0,0.0
178,47.5,0.0,2491.6399,114.2476,25.5018,235.2967,2423155.3018,95750.6182,69.6591,20.6105,0.0,0.0,0.0,186.624,198.5431,0.0,0.0
179,47.5,43.776,2495.3639,284.2555,25.02,250.8016,2423239.2924,95752.4318,75.9197,22.8261,0.0,0.0,0.0,198.5508,214.6961,0.0,0.0
180,47.5,21.888,2520.9759,101.7162,24.6697,223.2003,2423185.0861,95750.6121,58.3467,21.7337,0.0,0.0,0.0,214.7016,208.7462,0.0,0.0
181,47.5,21.888,2546.5879,239.316,24.4157,235.1319,2423245.4289,95750.302,69.5128,20.4689,0.0,0.0,0.0,208.7503,198.3762,0.0,0.0
182,47.5,0.0,2594.0879,221.5786,24.2317,184.0805,2423309.7408,95752.3167,47.6732,12.4255,0.0,0.0,0.0,198.3791,145.1984,0.0,0.0
183,47.5,21.888,2619.6999,78.2485,24.0986,108.9754,2423231.5033,95751.3789,9.676,3.8243,0.0,0.0,0.0,145.2005,89.7645,0.0,0.0
184,47.5,21.888,2645.3119,245.6785,24.0023,175.6543,2423252.2007,95749.4995,55.4908,4.4805,0.0,0.0,0.0,89.766,90.8221,0.0,0.0
185,47.5,0.0,2692.8119,161.2837,23.9325,154.7808,2423233.1225,95748.7799,40.3977,4.2642,0.0,0.0,0.0,90.8232,91.8792,0.0,0.0
186,47.5,65.664,2674.6479,185.6891,23.8821,112.4254,2423218.336,95748.117,10.1344,3.8351,0.0,0.0,0.0,91.88,93.3592,0.0,0.0
187,47.5,43.776,2678.3719,238.4927,23.8456,297.9453,2423255.405,95749.6061,101.6373,5.6863,0.0,0.0,0.0,93.3598,263.8093,0.0,0.0
188,47.5,0.0,2725.8719,126.7938,23.8192,132.8675,2423224.5251,95748.7535,25.1582,4.0326,0.0,0.0,0.0,263.8097,91.8533,0.0,0.0
189,47.5,43.776,2729.5959,155.6652,23.8,131.8718,2423178.7443,95746.8908,25.0197,4.0206,0.0,0.0,0.0,91.8536,90.8389,0.0,0.0
190,47.5,0.0,2777.0959,227.6939,26.5067,160.4055,2423024.1422,95745.941,39.5858,4.6078,0.0,0.0,0.0,90.8165,89.763,0.0,0.0
191,47.5,43.776,2780.8199,198.2451,29.2482,131.9252,2423026.2672,95746.1916,25.4383,4.6172,0.0,0.0,0.0,90.4586,90.821,0.0,0.0
192,47.5,0.0,2828.3199,157.2041,29.241,157.3355,2423005.7085,95745.2107,42.5492,4.8705,0.0,0.0,0.0,90.8721,91.8784,0.0,0.0
193,47.5,2.5072,2873.3127,183.9017,28.1413,103.4897,2423056.4723,95744.3685,9.2263,4.2117,0.0,0.0,0.0,91.9295,84.0109,0.0,0.0
194,47.5,43.776,2877.0367,178.83,27.0431,122.5169,2423037.6902,95743.5364,23.9773,4.2818,0.0,0.0,0.0,84.0517,81.714,0.0,0.0
195,47.5,21.888,2902.6487,132.635,26.1649,100.6211,2423015.917,95742.5791,8.6824,3.9668,0.0,0.0,0.0,81.0718,81.0921,0.0,0.0
196,47.5,0.0,2950.1487,85.288,25.5062,122.5032,2422945.2382,95742.1,23.8594,4.1136,0.0,0.0,0.0,81.0636,81.0921,0.0,0.0
197,47.5,0.0,2997.6487,273.1458,25.0233,166.2749,2423016.3328,95742.1958,54.2773,4.4984,0.0,0.0,0.0,81.0575,81.0819,0.0,0.0
198,47.5,109.44,2935.7087,256.9121,24.672,188.7277,2423029.7987,95742.6681,44.3492,16.6919,0.0,0.0,0.0,81.053,172.8634,0.0,0.0
199,47.5,0.0,2983.2087,149.2847,24.4174,223.8315,2423022.0191,95741.9247,64.9244,18.8162,0.0,0.0,0.0,172.8414,186.624,0.0,0.0
200,47.5,0.0,3030.7087,47.4503,24.233,213.3974,2422935.0179,95741.143,54.3343,20.2527,0.0,0.0,0.0,186.6078,198.5508,0.0,0.0
201,47.5,21.888,3056.3207,190.2257,24.0995,250.7933,2422945.9686,95741.5772,75.8491,22.7253,0.0,0.0,0.0,198.539,214.7016,0.0,0.0
202,47.5,21.888,3081.9327,220.2662,24.0029,266.9703,2422964.0616,95741.8901,88.7505,22.0985,0.0,0.0,0.0,214.6931,208.7503,0.0,0.0
203,47.5,0.0,3129.4327,384.6997,26.6535,242.7846,2422989.4154,95741.8702,68.9546,20.796,0.0,0.0,0.0,208.7441,198.3791,0.0,0.0
204,47.5,0.0,3176.9327,111.2311,29.3544,370.1743,2422925.6112,95742.1868,139.6445,14.8468,0.0,0.0,0.0,199.0701,316.2005,0.0,0.0
205,47.5,0.0,3224.4327,210.2581,29.3178,133.4172,2422980.985,95741.482,27.0481,4.6397,0.0,0.0,0.0,316.2482,89.766,0.0,0.0
206,47.5,43.776,3228.1567,187.4848,28.1969,153.8038,2422948.5199,95739.6011,40.5851,4.7209,0.0,0.0,0.0,89.8146,90.8232,0.0,0.0
207,47.5,46.2832,3229.3735,95.1677,27.0834,111.033,2422865.7593,95739.6253,10.1844,4.1714,0.0,0.0,0.0,90.8623,91.9027,0.0,0.0
208,47.5,65.664,3211.2095,202.3189,26.194,112.4461,2422869.8728,95739.6622,10.3118,4.0882,0.0,0.0,0.0,91.9094,93.3598,0.0,0.0
209,47.5,0.0,3258.7095,226.1231,25.5273,155.6883,2422917.1997,95738.3356,40.643,4.4477,0.0,0.0,0.0,93.3813,92.8097,0.0,0.0
210,47.5,0.0,3306.2095,22.7305,25.0385,110.9904,2422806.2538,95736.4895,10.0242,3.9473,0.0,0.0,0.0,92.8253,91.8536,0.0,0.0
211,47.5,0.0,3353.7095,100.5764,24.6831,131.8797,2422750.0047,95734.5876,25.0875,4.1173,0.0,0.0,0.0,91.865,90.8165,0.0,0.0
212,47.5,43.776,3357.4335,297.9708,24.4253,130.8663,2422847.7937,95735.3602,24.9286,4.0789,0.0,0.0,0.0,90.8247,90.4359,0.0,0.0
213,47.5,21.888,3383.0455,134.9645,24.2387,109.9924,2422826.4593,95734.4212,9.8265,3.8498,0.0,0.0,0.0,89.7691,90.8721,0.0,0.0
214,47.5,0.0,3430.5455,60.3341,24.1037,154.7824,2422706.6497,95732.5529,40.4108,4.2829,0.0,0.0,0.0,90.8254,91.9295,0.0,0.0
215,47.5,43.776,3434.2695,203.0833,24.0059,147.2287,2422685.7072,95731.6755,39.3641,4.1967,0.0,0.0,0.0,91.8816,84.0517,0.0,0.0
216,47.5,21.888,3459.8815,202.4904,23.9352,100.6011,2422731.5801,95730.8058,8.5114,3.7227,0.0,0.0,0.0,84.0132,81.0718,0.0,0.0
217,47.5,0.0,3507.3815,122.2713,23.884,144.3767,2422673.4635,95729.9491,38.9624,4.1548,0.0,0.0,0.0,81.0429,81.0636,0.0,0.0
218,47.5,43.776,3511.1055,147.7592,23.847,122.4884,2422619.8163,95728.1846,23.7321,3.9319,0.0,0.0,0.0,81.0424,81.0575,0.0,0.0
219,47.5,43.776,3514.8295,407.8507,26.5407,152.0331,2422601.64,95726.0132,38.4363,4.5278,0.0,0.0,0.0,81.042,81.053,0.0,0.0
220,47.5,0.0,3562.3295,64.0837,29.2728,188.7689,2422536.2349,95725.9447,44.7022,17.1957,0.0,0.0,0.0,81.7373,172.8641,0.0,0.0
221,47.5,21.888,3587.9415,207.9513,29.2587,434.3179,2422521.759,95724.8314,173.8458,21.4508,0.0,0.0,0.0,172.8842,357.6078,0.0,0.0
222,47.5,21.888,3613.5535,133.9363,28.1542,213.4325,2422503.1936,95723.9635,54.6351,20.682,0.0,0.0,0.0,357.6528,198.539,0.0,0.0
223,47.5,68.1712,3592.8823,219.4156,27.0524,250.8197,2422499.9415,95722.8643,76.0756,23.0487,0.0,0.0,0.0,198.5755,214.6931,0.0,0.0
224,47.5,0.0,3640.3823,131.1993,26.1716,245.1017,2422475.7785,95721.4768,73.6894,22.117,0.0,0.0,0.0,214.7206,208.7441,0.0,0.0
225,47.5,21.888,3665.9943,232.0281,25.5111,235.1417,2422530.5802,95720.5263,69.5969,20.5888,0.0,0.0,0.0,208.7642,199.0475,0.0,0.0
226,47.5,21.888,3691.6063,152.7974,25.0268,162.1996,2422527.8532,95719.702,32.5067,12.2936,0.0,0.0,0.0,198.3893,145.2482,0.0,0.0
227,47.5,0.0,3739.1063,139.6037,24.6746,130.8685,2422510.6745,95719.3632,24.9477,4.1062,0.0,0.0,0.0,145.2079,89.8146,0.0,0.0
228,47.5,21.888,3764.7183,319.5344,27.1397,183.315,2422403.8876,95717.218,55.0016,4.9061,0.0,0.0,0.0,89.7714,90.8623,0.0,0.0
229,47.5,21.888,3790.3303,111.5222,29.7063,111.0564,2422364.4585,95715.3156,10.3857,4.4586,0.0,0.0,0.0,91.5226,91.9094,0.0,0.0
230,47.5,43.776,3794.0543,191.8933,29.5725,136.8715,2422357.961,95714.382,27.5427,4.7021,0.0,0.0,0.0,91.9338,93.3813,0.0,0.0
231,47.5,0.0,3841.5543,73.8429,28.3812,155.7138,2422255.8251,95712.5297,40.8619,4.7602,0.0,0.0,0.0,93.4128,92.8253,0.0,0.0
232,47.5,68.1712,3820.8831,207.5132,27.2167,132.8979,2422240.8406,95711.7047,25.4188,4.4046,0.0,0.0,0.0,92.8519,91.865,0.0,0.0
233,47.5,0.0,3868.3831,174.0818,26.2905,131.8941,2422259.6832,95711.9127,25.2108,4.2933,0.0,0.0,0.0,91.8853,90.8247,0.0,0.0
234,47.5,21.888,3893.9951,221.6516,25.5971,130.8768,2422303.5245,95713.3087,25.0185,4.2072,0.0,0.0,0.0,90.8397,89.7691,0.0,0.0
235,47.5,0.0,3941.4951,168.3365,25.089,110.0,2422338.2381,95711.9465,9.8918,3.9429,0.0,0.0,0.0,89.78,90.8254,0.0,0.0
236,47.5,43.776,3945.2191,99.868,24.7196,132.8999,2422237.566,95711.3487,25.2306,4.1315,0.0,0.0,0.0,90.8333,91.9043,0.0,0.0
237,47.5,0.0,3992.7191,225.102,24.4518,125.3447,2422305.6174,95710.5548,24.1708,4.0266,0.0,0.0,0.0,91.8874,84.0132,0.0,0.0
238,47.5,43.776,3996.4431,67.6641,24.2579,286.652,2422172.2638,95708.6682,100.1144,5.6185,0.0,0.0,0.0,84.0174,252.0429,0.0,0.0
239,47.5,21.888,4022.0551,125.7204,24.1175,100.6028,2422141.5163,95707.8089,8.5254,3.7426,0.0,0.0,0.0,252.0459,81.0424,0.0,0.0
240,47.5,0.0,4069.5551,154.4313,24.0159,144.3779,2422115.6676,95707.0358,38.9726,4.1693,0.0,0.0,0.0,81.0446,81.042,0.0,0.0
241,47.5,0.0,4117.0551,151.9842,23.9424,122.4892,2422110.7722,95706.3294,23.7394,3.9423,0.0,0.0,0.0,81.0436,81.7146,0.0,0.0
242,47.5,43.776,4120.7791,188.0336,23.8893,232.4967,2422074.676,95704.4342,74.7441,17.044,0.0,0.0,0.0,81.0429,172.8842,0.0,0.0
243,47.5,0.0,4168.2791,231.4356,23.8508,223.8264,2422148.5198,95704.6868,64.8809,18.7542,0.0,0.0,0.0,172.8341,186.6528,0.0,0.0
244,47.5,87.552,4128.2271,257.3422,23.8229,213.3937,2422183.4806,95705.6371,54.3029,20.2078,0.0,0.0,0.0,186.6025,198.5755,0.0,0.0
245,47.5,0.0,4175.7271,121.6655,23.8028,272.6787,2422124.7093,95706.3768,91.0538,22.9117,0.0,0.0,0.0,198.5351,214.7432,0.0,0.0
246,47.5,0.0,4223.2271,154.5192,23.7882,223.1924,2422144.3466,95704.4636,58.2791,21.6372,0.0,0.0,0.0,214.6903,208.7642,0.0,0.0
247,47.5,43.776,4226.9511,217.1429,23.7776,235.1262,2422160.015,95705.4745,69.4639,20.399,0.0,0.0,0.0,208.7421,198.3893,0.0,0.0
248,47.5,0.0,4274.4511,92.0414,23.77,227.8523,2422048.746,95704.4908,78.0927,12.8127,0.0,0.0,0.0,198.3732,145.2079,0.0,0.0
249,47.5,21.888,4300.0631,176.7586,23.7645,108.9724,2422068.6974,95702.5911,9.6504,3.7877,0.0,0.0,0.0,145.1962,89.7714,0.0,0.0
250,47.5,0.0,4347.5631,54.4082,23.7605,131.8761,2421966.0529,95701.8388,25.0173,4.0163,0.0,0.0,0.0,89.7629,91.4999,0.0,0.0
251,47.5,87.552,4307.5111,255.9443,23.7576,111.0033,2421999.5662,95700.1087,9.9293,3.8073,0.0,0.0,0.0,90.821,91.9338,0.0,0.0
252,47.5,0.0,4355.0111,145.6925,23.7555,156.2003,2421964.7763,95701.7332,40.5797,4.259,0.0,0.0,0.0,91.8784,93.4128,0.0,0.0
253,47.5,43.776,4358.7351,284.5275,23.754,155.6725,2422025.0329,95701.4462,40.5069,4.2536,0.0,0.0,0.0,93.3586,92.8519,0.0,0.0
254,47.5,0.0,4406.2351,99.1773,23.7529,110.9789,2421989.3033,95700.4022,9.9256,3.8065,0.0,0.0,0.0,92.8088,91.8853,0.0,0.0
255,47.5,43.776,4409.9591,144.4051,23.7521,317.9194,2421909.4162,95700.6744,116.5943,5.8758,0.0,0.0,0.0,91.853,261.8397,0.0,0.0
256,47.5,0.0,4457.4591,81.3025,23.7515,108.9723,2421855.7953,95698.8009,9.6494,3.7863,0.0,0.0,0.0,261.816,89.78,0.0,0.0
257,47.5,0.0,4504.9591,293.6028,26.4716,161.421,2421767.0799,95697.7805,39.7229,4.6141,0.0,0.0,0.0,89.7628,90.8333,0.0,0.0
258,47.5,65.664,4486.7951,320.874,29.2228,154.8281,2421847.1299,95698.0666,40.8035,4.8434,0.0,0.0,0.0,91.5164,91.8874,0.0,0.0
259,47.5,0.0,4534.2951,80.2516,29.2226,106.0065,2421795.2071,95696.1563,11.0536,4.3552,0.0,0.0,0.0,91.9293,84.0174,0.0,0.0
260,47.5,0.0,4581.7951,77.949,28.128,122.5266,2421719.717,95695.38,24.0605,4.4006,0.0,0.0,0.0,84.0618,81.0459,0.0,0.0
261,47.5,24.3952,4604.8999,169.2722,27.0335,100.6288,2421732.8789,95695.2934,8.7491,4.0619,0.0,0.0,0.0,81.0819,81.0446,0.0,0.0
262,47.5,43.776,4608.6239,167.0714,26.1579,122.509,2421700.7988,95694.2993,23.9094,4.1849,0.0,0.0,0.0,81.0717,81.0436,0.0,0.0
263,47.5,0.0,4656.1239,141.7477,25.5012,122.5031,2421686.5255,95694.0437,23.859,4.113,0.0,0.0,0.0,81.0636,81.0429,0.0,0.0
264,47.5,21.888,4681.7359,245.5685,25.0196,232.5068,2421730.9118,95693.0712,74.8309,17.1678,0.0,0.0,0.0,81.0574,172.8341,0.0,0.0
265,47.5,21.888,4707.3479,145.2131,24.6694,245.7217,2421674.5984,95691.1673,80.1712,19.0627,0.0,0.0,0.0,172.8446,186.6025,0.0,0.0
266,47.5,0.0,4754.8479,172.957,24.4155,213.399,2421713.2674,95693.0728,54.3483,20.2727,0.0,0.0,0.0,186.6101,198.5351,0.0,0.0
267,47.5,87.552,4714.7959,151.9362,24.2316,250.7945,2421620.3829,95691.9814,75.8592,22.7398,0.0,0.0,0.0,198.5407,214.6903,0.0,0.0
268,47.5,21.888,4740.4079,254.4999,24.0985,245.0831,2421695.5954,95692.2788,73.5304,21.89,0.0,0.0,0.0,214.6943,208.7421,0.0,0.0
269,47.5,0.0,4787.9079,23.572,24.0022,213.2402,2421584.4732,95691.1777,54.2536,20.2047,0.0,0.0,0.0,208.7449,198.3732,0.0,0.0
270,47.5,21.888,4813.5199,135.5674,23.9325,184.0778,2421540.59,95689.8004,47.6502,12.3927,0.0,0.0,0.0,198.3753,145.1962,0.0,0.0
271,47.5,0.0,4861.0199,133.2031,13.1647,107.3534,2421590.8443,95688.8523,36.28,2.5676,0.0,0.0,0.0,145.1977,89.7629,0.0,0.0
272,47.5,0.0,4908.5199,119.6594,0.0955,195.4374,2421768.8387,95688.9249,92.8775,1.9648,0.0,0.0,0.0,53.1938,261.821,0.0,0.0
273,47.5,21.888,4934.1319,110.9262,0.0691,10.4043,2421938.986,95690.8255,1.4369,0.1116,0.0,0.0,0.0,180.7806,91.8784,0.0,0.0
274,47.5,0.0,4981.6319,194.1165,2.7705,41.3701,2421989.6257,95691.781,16.3372,0.7226,0.0,0.0,0.0,10.8378,93.3813,0.0,0.0
275,47.5,43.776,4985.3559,103.3525,5.5082,25.8643,2422120.528,95693.5861,12.0773,0.8613,0.0,0.0,0.0,13.0134,92.8088,0.0,0.0
276,47.5,0.0,5032.8559,87.9263,29.2482,111.028,2422078.9101,95693.6692,10.3472,4.4082,0.0,0.0,0.0,11.8189,91.853,0.0,0.0
277,47.5,12.0109,5068.345,135.2457,6.2114,17.1103,2422270.9985,95694.608,2.2778,0.8581,0.0,0.0,0.0,91.9042,90.816,0.0,0.0
278,47.5,24.3952,5091.4498,107.351,3.2969,31.9628,2422413.69,95695.6878,17.7961,0.6803,0.0,0.0,0.0,16.0084,89.7628,0.0,0.0
279,47.5,0.0,5138.9498,28.3962,2.4176,9.4102,2422489.9135,95696.8781,1.4773,0.3586,0.0,0.0,0.0,8.7523,55.2335,0.0,0.0
280,47.5,0.0,5186.4498,27.9027,1.7582,10.4194,2422520.2802,95698.0226,1.5664,0.2965,0.0,0.0,0.0,9.8023,11.5751,0.0,0.0
281,47.5,23.5605,5210.3892,60.2646,1.2747,2.8623,2422558.9736,95699.1036,0.4901,0.1681,0.0,0.0,0.0,10.8536,3.7076,0.0,0.0
282,47.5,0.0,5257.8892,11.3836,0.9231,0.0083,2422571.9911,95699.1717,0.0708,0.1011,0.0,0.0,0.0,2.9816,0.7277,0.0,0.0
283,47.5,0.0,5305.3892,25.8734,24.4181,100.6055,2422383.2548,95698.2743,8.5484,3.7755,0.0,0.0,0.0,0.0086,0.7175,0.0,0.0
284,47.5,0.0,5352.8892,122.8114,24.2335,122.4918,2422348.8214,95699.4216,23.7618,3.9742,0.0,0.0,0.0,81.0474,81.0636,0.0,0.0
285,47.5,21.888,5378.5012,256.7609,4.0147,15.5264,2422557.5534,95702.3771,1.338,0.6096,0.0,0.0,0.0,81.0456,6.8433,0.0,0.0
286,47.5,0.0,5426.0012,21.4161,20.2532,172.8376,2422398.0362,95701.6106,42.9563,16.0341,0.0,0.0,0.0,12.5085,92.4905,0.0,0.0
287,47.5,0.0,5473.5012,116.2688,20.1832,204.487,2422314.0999,95700.7986,61.1412,18.1441,0.0,0.0,0.0,160.0392,106.2559,0.0,0.0
288,47.5,0.0,5521.0012,101.6364,0.1326,138.0603,2422390.2313,95700.8678,63.3874,16.7646,0.0,0.0,0.0,173.8073,118.1763,0.0,0.0
289,47.5,18.432,5550.0692,19.4661,0.0959,292.4636,2422392.0285,95700.9358,128.4558,20.4179,0.0,0.0,0.0,117.4946,305.3176,0.0,0.0
290,47.5,0.0,5597.5692,31.3316,23.0694,220.0158,2422214.9334,95699.9926,58.0131,21.5237,0.0,0.0,0.0,304.6496,128.3683,0.0,0.0
291,47.5,25.2655,5619.8038,145.2938,0.0502,131.071,2422396.8546,95703.6408,58.5641,16.6645,0.0,0.0,0.0,206.1831,198.3754,0.0,0.0
292,47.5,0.0,5667.3038,170.7046,23.7863,162.1885,2422432.6321,95705.1799,32.4115,12.1578,0.0,0.0,0.0,117.3322,145.1752,0.0,0.0
293,47.5,18.432,5696.3718,40.9219,5.3963,52.3159,2422397.0205,95704.7691,17.822,1.1357,0.0,0.0,0.0,145.1963,21.5092,0.0,0.0
294,47.5,0.0,5743.8718,115.7109,0.019,9.3887,2422580.4194,95705.9426,1.2933,0.096,0.0,0.0,0.0,27.0457,77.449,0.0,0.0
295,47.5,0.0,5791.3718,89.4115,23.7638,132.8913,2422498.7287,95705.9523,25.1573,4.0268,0.0,0.0,0.0,9.7799,78.5045,0.0,0.0
296,47.5,43.0848,5795.787,98.918,1.86,19.661,2422538.421,95707.6847,2.2897,0.4077,0.0,0.0,0.0,91.8785,12.9907,0.0,0.0
297,47.5,0.0,5843.287,194.2231,13.0584,93.4159,2422586.0593,95709.1404,24.8949,2.4167,0.0,0.0,0.0,18.6302,11.8189,0.0,0.0
298,47.5,26.837,5863.95,61.4099,0.0052,24.1124,2422684.8646,95709.9829,10.9826,0.2417,0.0,0.0,0.0,56.3018,89.3442,0.0,0.0
299,47.5,0.0,5911.45,203.8241,2.7243,38.9289,2422664.1943,95710.884,15.9978,0.6931,0.0,0.0,0.0,10.8119,9.8666,0.0,0.0
300,47.5,13.7329,5945.217,85.5604,5.4747,8.4217,2422821.804,95712.0648,1.5721,0.6832,0.0,0.0,0.0,10.4704,89.129,0.0,0.0
301,47.5,0.0,5992.717,35.3305,28.474,109.3674,2422668.9478,95711.1005,11.6849,4.3038,0.0,0.0,0.0,8.7726,27.9933,0.0,0.0
302,47.5,0.0,6040.217,74.8973,4.379,10.4429,2422748.164,95711.109,1.7675,0.5835,0.0,0.0,0.0,88.3127,10.857,0.0,0.0
303,47.5,2.5072,6085.2098,37.5258,3.2842,24.0771,2422844.7119,95711.1398,15.3908,0.6001,0.0,0.0,0.0,10.878,83.3547,0.0,0.0
304,47.5,0.0,6132.7098,199.0503,5.1289,29.5665,2422827.8236,95711.9262,14.891,0.8625,0.0,0.0,0.0,3.0003,6.2867,0.0,0.0
305,47.5,0.0,6180.2098,38.9291,27.2236,87.2871,2422734.1795,95711.1651,9.4539,3.9338,0.0,0.0,0.0,0.7179,44.8272,0.0,0.0
306,47.5,0.0,6227.7098,143.9929,30.4919,264.8198,2422669.4771,95711.341,85.3652,6.0822,0.0,0.0,0.0,68.3124,171.669,0.0,0.0
307,47.5,23.704,6251.5058,224.1367,29.0472,100.6468,2422659.2547,95713.0705,8.9035,4.2824,0.0,0.0,0.0,252.1039,0.1276,0.0,0.0
308,47.5,0.0,6299.0058,106.321,13.3928,146.5899,2422664.9304,95712.3398,52.2862,14.9775,0.0,0.0,0.0,81.0905,92.3536,0.0,0.0
309,47.5,0.0,6346.5058,45.3204,2.8894,123.2518,2422768.6879,95712.3773,56.5976,15.3571,0.0,0.0,0.0,124.0538,183.9608,0.0,0.0
310,47.5,40.32,6353.6858,94.0814,2.0996,134.7004,2422801.7169,95712.3888,61.1886,16.9462,0.0,0.0,0.0,105.5873,117.4997,0.0,0.0
311,47.5,0.0,6401.1858,56.3175,25.2717,228.9158,2422643.5461,95712.6799,60.7115,22.6348,0.0,0.0,0.0,117.5129,133.6496,0.0,0.0
312,47.5,21.888,6426.7978,40.9144,5.1758,148.5625,2422618.2055,95712.3928,57.3762,18.7734,0.0,0.0,0.0,214.704,128.3672,0.0,0.0
313,47.5,0.0,6474.2978,174.485,24.5475,212.4853,2422645.9507,95712.6134,54.0401,20.1568,0.0,0.0,0.0,141.6124,185.0007,0.0,0.0
314,47.5,0.0,6521.7978,142.0409,24.3271,136.0909,2422680.7964,95714.3695,23.6813,8.5208,0.0,0.0,0.0,197.5888,145.1862,0.0,0.0
315,47.5,8.7036,6560.5942,171.7788,24.1676,134.6186,2422682.0921,95712.9497,27.5209,4.0883,0.0,0.0,0.0,118.0114,89.2263,0.0,0.0
316,47.5,0.0,6608.0942,87.846,8.041,42.171,2422731.833,95712.3294,4.0838,1.3334,0.0,0.0,0.0,89.7667,41.7548,0.0,0.0
317,47.5,25.6426,6629.9516,124.805,23.2187,136.8484,2422592.4828,95713.2145,29.8664,4.0037,0.0,0.0,0.0,36.1893,11.5018,0.0,0.0
318,47.5,0.0,6677.4516,152.7381,0.1582,55.6022,2422699.8498,95713.2368,32.0942,0.5733,0.0,0.0,0.0,89.3212,12.3911,0.0,0.0
319,47.5,43.776,6681.1756,117.1624,0.1145,32.4948,2422831.988,95714.3024,16.3099,0.3375,0.0,0.0,0.0,12.3189,92.487,0.0,0.0
320,47.5,29.0201,6699.6555,29.1958,0.0828,10.3801,2422846.0288,95714.3099,1.4346,0.1129,0.0,0.0,0.0,11.7687,24.5956,0.0,0.0
321,47.5,21.1968,6725.9587,88.0688,0.06,9.3844,2422994.0094,95716.5643,1.2958,0.1004,0.0,0.0,0.0,10.8126,90.8246,0.0,0.0
322,47.5,0.0,6773.4587,0.1893,0.0434,8.3732,2423074.6654,95716.5779,1.1554,0.0885,0.0,0.0,0.0,9.7754,89.1457,0.0,0.0
323,47.5,0.0,6820.9587,0.3005,0.0314,173.5488,2423156.0678,95716.6218,77.6451,1.7389,0.0,0.0,0.0,8.722,261.8509,0.0,0.0
324,47.5,0.0,6868.4587,36.2973,23.7727,111.0034,2423002.6504,95715.7014,9.9305,3.8089,0.0,0.0,0.0,180.78,37.0834,0.0,0.0
325,47.5,0.0,6915.9587,10.6032,1.8312,10.5381,2423074.6222,95715.5646,1.0428,0.3132,0.0,0.0,0.0,91.8785,80.8259,0.0,0.0
326,47.5,0.0,6963.4587,100.1324,0.0119,21.8881,2423152.6615,95715.6032,15.2284,0.2202,0.0,0.0,0.0,9.1624,0.6953,0.0,0.0
327,47.5,0.0,7010.9587,42.3761,23.7586,102.2721,2422977.9475,95714.723,9.6614,3.7201,0.0,0.0,0.0,0.0001,0.6268,0.0,0.0
328,47.5,23.5605,7034.8982,151.7316,1.821,7.6871,2423090.3706,95715.4248,0.6498,0.2836,0.0,0.0,0.0,81.0412,0.7497,0.0,0.0
329,47.5,0.0,7082.3982,120.1418,0.0045,0.0,2423211.2344,95719.2738,0.0003,0.0005,0.0,0.0,0.0,6.1926,0.7177,0.0,0.0
330,47.5,0.0,7129.8982,220.1203,2.7238,106.6665,2423218.5484,95721.3745,55.2653,8.8297,0.0,0.0,0.0,0.0,92.1152,0.0,0.0
331,47.5,0.0,7177.3982,53.7641,5.4744,55.3869,2423325.653,95725.4399,26.1102,8.9075,0.0,0.0,0.0,56.4882,105.6098,0.0,0.0
