record_index,system,component,supplier,role_hint,action,detail
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Paragon Textiles,tier3_first_transformation,clean_supplier,coordinates_removed_unverified_or_centroid
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Toray,tier3_first_transformation,clean_supplier,name_normalized:Toray->Toray Industries
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Tissu Huddersfield,tier3_first_transformation,clean_supplier,coordinates_removed_unverified_or_centroid
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Ensinger,tier2_second_transformation,clean_supplier,source/site normalization
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,BASF,tier4_raw_material,clean_supplier,source/site normalization
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Bayer,tier4_raw_material,clean_supplier,source/site normalization
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Chalco,tier4_raw_material,clean_supplier,name_normalized:Chalco->Aluminium Corporation of China / Chalco
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Hindalco,tier4_raw_material,clean_supplier,name_normalized:Hindalco->Hindalco Industries
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Euralliage,tier3_first_transformation,clean_supplier,name_normalized:Euralliage->Euralliage Ile de France
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Euralliage,tier3_first_transformation,clean_supplier,name_normalized:Euralliage->Euralliage Ile de France
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,MGR FOAMTEX,tier2_second_transformation,clean_supplier,name_normalized:MGR FOAMTEX->MGR Foamtex Ltd
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,ACH,tier1,clean_supplier,source/site normalization
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Celso,tier1,clean_supplier,name_normalized:Celso->Celso SAS
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Euralliage Ile de France,tier3_first_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Tata Steel,tier4_raw_material,dedupe_supplier,merged duplicate supplier/site/role entry
12,Manchette acc. Mobile,FRMC55:EU28 polyuréthane flexible traité UL,Tissus:,tier3_first_transformation,resolve_multiple_primary,kept Tissus: as baseline primary; 2 suppliers retained as alternatives
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),,,normalize_transport,to_first_transformation: ['Camion'] -> ['truck']
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),Saarstahl,tier4_raw_material,clean_supplier,source/site normalization
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),Arcelor Mittal,material,clean_supplier,name_normalized:Arcelor Mittal->ArcelorMittal
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),Krupp,tier3_first_transformation,clean_supplier,source/site normalization
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),China Baowu,material,clean_supplier,name_normalized:China Baowu->China Baowu / Baosteel
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),Nucor Corp,tier4_raw_material,clean_supplier,source/site normalization
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),Aubert&Duval,tier3_first_transformation,clean_supplier,name_normalized:Aubert&Duval->Aubert & Duval
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),SUMPAR,tier2_second_transformation,clean_supplier,role_normalized:tier2_second_transformation->tier1
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),Segnere Aero SAS,tier1,clean_supplier,name_normalized:Segnere Aero SAS->Groupe Segnere / SEGNERE Ade
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),Lauak Group,tier1,clean_supplier,name_normalized:Lauak Group->Groupe LAUAK
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),thyssenkrupp Materials France,tier3_first_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),Saarstahl,tier4_raw_material,resolve_multiple_primary,kept Saarstahl as baseline primary; 1 suppliers retained as alternatives
13,Accoudoir allée,30NCD6 (nickel-chrome- molibdene),SUMPAR,tier1,resolve_multiple_primary,kept SUMPAR as baseline primary; 1 suppliers retained as alternatives
14,Ens. Palette optimisée,35NC6 (nickel-chrome),,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
14,Ens. Palette optimisée,35NC6 (nickel-chrome),,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
14,Ens. Palette optimisée,35NC6 (nickel-chrome),,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
14,Ens. Palette optimisée,35NC6 (nickel-chrome),SUMPAR,tier2_second_transformation,clean_supplier,role_normalized:tier2_second_transformation->tier1
14,Ens. Palette optimisée,35NC6 (nickel-chrome),Segnere Aero SAS,tier1,clean_supplier,name_normalized:Segnere Aero SAS->Groupe Segnere / SEGNERE Ade
14,Ens. Palette optimisée,35NC6 (nickel-chrome),Lauak Group,tier1,clean_supplier,name_normalized:Lauak Group->Groupe LAUAK
14,Ens. Palette optimisée,35NC6 (nickel-chrome),Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
14,Ens. Palette optimisée,35NC6 (nickel-chrome),Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
14,Ens. Palette optimisée,35NC6 (nickel-chrome),Euralliage,tier3_first_transformation,clean_supplier,name_normalized:Euralliage->Euralliage Ile de France
14,Ens. Palette optimisée,35NC6 (nickel-chrome),SUMPAR,tier1,resolve_multiple_primary,kept SUMPAR as baseline primary; 1 suppliers retained as alternatives
15,Ens. Equipements latéraux,acier,,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
15,Ens. Equipements latéraux,acier,,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
15,Ens. Equipements latéraux,acier,,,normalize_transport,"mine_to_refinery: ['Bateau', 'Pipeline'] -> ['ship', 'pipeline']"
15,Ens. Equipements latéraux,acier,Saarstahl,tier4_raw_material,clean_supplier,source/site normalization
15,Ens. Equipements latéraux,acier,Arcelor Mittal,material,clean_supplier,name_normalized:Arcelor Mittal->ArcelorMittal
15,Ens. Equipements latéraux,acier,Krupp,tier3_first_transformation,clean_supplier,source/site normalization
15,Ens. Equipements latéraux,acier,China Baowu,material,clean_supplier,name_normalized:China Baowu->China Baowu / Baosteel
15,Ens. Equipements latéraux,acier,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
15,Ens. Equipements latéraux,acier,TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
15,Ens. Equipements latéraux,acier,Aubert&Duval,tier3_first_transformation,clean_supplier,name_normalized:Aubert&Duval->Aubert & Duval
15,Ens. Equipements latéraux,acier,TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
15,Ens. Equipements latéraux,acier,Nucor Corp,tier4_raw_material,clean_supplier,source/site normalization
15,Ens. Equipements latéraux,acier,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
15,Ens. Equipements latéraux,acier,Aubert&Duval,tier3_first_transformation,clean_supplier,name_normalized:Aubert&Duval->Aubert & Duval
15,Ens. Equipements latéraux,acier,Lauak Group,tier1,clean_supplier,name_normalized:Lauak Group->Groupe LAUAK
15,Ens. Equipements latéraux,acier,GATTEFIN,tier1,clean_supplier,name_normalized:GATTEFIN->ETS Gattefin
15,Ens. Equipements latéraux,acier,AM SAFE,tier1,clean_supplier,name_normalized:AM SAFE->AmSafe
15,Ens. Equipements latéraux,acier,Schroth,tier2_second_transformation,clean_supplier,name_normalized:Schroth->SCHROTH Safety Products
15,Ens. Equipements latéraux,acier,J&C Aero,tier1,clean_supplier,source/site normalization
15,Ens. Equipements latéraux,acier,Anjou Aéro,tier1,clean_supplier,name_normalized:Anjou Aéro->Anjou Aeronautique
15,Ens. Equipements latéraux,acier,Ancra Aircraft,tier1,clean_supplier,name_normalized:Ancra Aircraft->Ancra International
15,Ens. Equipements latéraux,acier,TA Aerospace,tier1,clean_supplier,country_normalized:Californie - USA->United States
15,Ens. Equipements latéraux,acier,SUMPAR,tier2_second_transformation,clean_supplier,role_normalized:tier2_second_transformation->tier1
15,Ens. Equipements latéraux,acier,Segnere Aero SAS,tier1,clean_supplier,name_normalized:Segnere Aero SAS->Groupe Segnere / SEGNERE Ade
15,Ens. Equipements latéraux,acier,SENIOR AEROSPACE,tier1,clean_supplier,name_normalized:SENIOR AEROSPACE->Senior Aerospace Thailand
15,Ens. Equipements latéraux,acier,Jamco Niigata,tier1,clean_supplier,name_normalized:Jamco Niigata->JAMCO Aircraft Interiors - Niigata
15,Ens. Equipements latéraux,acier,Jamco Miyazaki,tier1,clean_supplier,name_normalized:Jamco Miyazaki->JAMCO Aircraft Interiors - Miyazaki
15,Ens. Equipements latéraux,acier,Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
15,Ens. Equipements latéraux,acier,Jamco Niigata,tier1,clean_supplier,name_normalized:Jamco Niigata->JAMCO Aircraft Interiors - Niigata
15,Ens. Equipements latéraux,acier,Jamco Miyazaki,tier1,clean_supplier,name_normalized:Jamco Miyazaki->JAMCO Aircraft Interiors - Miyazaki
15,Ens. Equipements latéraux,acier,Jamco Philippines (Clark),tier1,clean_supplier,name_normalized:Jamco Philippines (Clark)->JAMCO Philippines Inc.
15,Ens. Equipements latéraux,acier,SAFRAN,oem,clean_supplier,name_normalized:SAFRAN->Safran Seats / Safran internal group
15,Ens. Equipements latéraux,acier,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
15,Ens. Equipements latéraux,acier,Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
15,Ens. Equipements latéraux,acier,Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
15,Ens. Equipements latéraux,acier,Tata Steel,tier4_raw_material,dedupe_supplier,merged duplicate supplier/site/role entry
15,Ens. Equipements latéraux,acier,thyssenkrupp Materials France,tier3_first_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
15,Ens. Equipements latéraux,acier,Aubert & Duval,tier3_first_transformation,dedupe_supplier,merged duplicate supplier/site/role entry
15,Ens. Equipements latéraux,acier,JAMCO Aircraft Interiors - Niigata,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
15,Ens. Equipements latéraux,acier,JAMCO Aircraft Interiors - Miyazaki,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
15,Ens. Equipements latéraux,acier,JAMCO Philippines Inc.,tier1,dedupe_supplier,merged duplicate supplier/site/role entry
15,Ens. Equipements latéraux,acier,Safran Seats / Safran internal group,oem,dedupe_oem,merged duplicate supplier/site/role entry
15,Ens. Equipements latéraux,acier,Saarstahl,tier4_raw_material,resolve_multiple_primary,kept Saarstahl as baseline primary; 1 suppliers retained as alternatives
15,Ens. Equipements latéraux,acier,ESPACE,tier1,resolve_multiple_primary,kept ESPACE as baseline primary; 7 suppliers retained as alternatives
15,Ens. Equipements latéraux,acier,SCHROTH Safety Products,tier2_second_transformation,infer_primary_supplier,no primary supplier in role; selected first available baseline supplier
16,Stowage assemblé avec porte,35NC6 (nickel-chrome),,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
16,Stowage assemblé avec porte,35NC6 (nickel-chrome),,,normalize_transport,"to_first_transformation: ['Train', 'Camion', 'Bateau'] -> ['rail', 'truck', 'ship']"
16,Stowage assemblé avec porte,35NC6 (nickel-chrome),,,normalize_transport,"mine_to_refinery: ['Bateau', 'Camion', 'Train'] -> ['ship', 'truck', 'rail']"
16,Stowage assemblé avec porte,35NC6 (nickel-chrome),Alcoa (USA),material,clean_supplier,name_normalized:Alcoa (USA)->Alcoa
16,Stowage assemblé avec porte,35NC6 (nickel-chrome),GATTEFIN,tier1,clean_supplier,name_normalized:GATTEFIN->ETS Gattefin
16,Stowage assemblé avec porte,35NC6 (nickel-chrome),SUMPAR,tier2_second_transformation,clean_supplier,role_normalized:tier2_second_transformation->tier1
16,Stowage assemblé avec porte,35NC6 (nickel-chrome),Lauak Group,tier1,clean_supplier,name_normalized:Lauak Group->Groupe LAUAK
16,Stowage assemblé avec porte,35NC6 (nickel-chrome),Safran,oem,clean_supplier,name_normalized:Safran->Safran Seats / Safran internal group
16,Stowage assemblé avec porte,35NC6 (nickel-chrome),Safran Seats / Safran internal group,oem,move_oem_out_of_suppliers,OEM/internal integrator moved to oem_sites
16,Stowage assemblé avec porte,35NC6 (nickel-chrome),ETS Gattefin,tier1,resolve_multiple_primary,kept ETS Gattefin as baseline primary; 1 suppliers retained as alternatives
17,Accoudoir allée,A2017 - Aluminium,,,normalize_transport,from_supplier_to_safran: ['Camion'] -> ['truck']
17,Accoudoir allée,A2017 - Aluminium,,,normalize_transport,to_first_transformation: ['Camion'] -> ['truck']
17,Accoudoir allée,A2017 - Aluminium,,,normalize_transport,mine_to_refinery: ['Bateau'] -> ['ship']
17,Accoudoir allée,A2017 - Aluminium,Alcoa,tier4_raw_material,clean_supplier,source/site normalization
17,Accoudoir allée,A2017 - Aluminium,Constellium,tier3_first_transformation,clean_supplier,source/site normalization
17,Accoudoir allée,A2017 - Aluminium,Austria metall,transformation,clean_supplier,name_normalized:Austria metall->AMAG Austria Metall
17,Accoudoir allée,A2017 - Aluminium,Hindalco,tier4_raw_material,clean_supplier,name_normalized:Hindalco->Hindalco Industries
17,Accoudoir allée,A2017 - Aluminium,Aluminium Corporation of China,material,clean_supplier,name_normalized:Aluminium Corporation of China->Aluminium Corporation of China / Chalco
17,Accoudoir allée,A2017 - Aluminium,Thyssen group,tier3_first_transformation,clean_supplier,name_normalized:Thyssen group->thyssenkrupp Materials France
17,Accoudoir allée,A2017 - Aluminium,TATA Steel,tier4_raw_material,clean_supplier,name_normalized:TATA Steel->Tata Steel
17,Accoudoir allée,A2017 - Aluminium,Kuehne-Nagel,logistics,clean_supplier,source/site normalization
