day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
20,3.656802,12609.663493,129.391913,84.659912,1.497339,34.401239,1.880092,1117.942764,0.435569,0.300283,1.878342,0.345016,0.098193,0.011336,0.008183,0.410098,0.024648,0.419296,221.174506,328.548305,1.894252,90.213045,534.507854
21,3.277071,11300.245954,107.691977,112.959976,1.701921,40.400852,1.906493,908.436001,0.399031,0.339578,1.872182,0.448631,0.087232,0.010422,0.009219,0.458934,0.024648,0.417675,198.676106,336.122999,2.563106,110.513044,547.375171
22,3.30262,9879.796046,108.643993,127.657992,1.713499,35.410375,1.89816,879.082693,0.451474,0.372109,2.350766,0.506582,0.077245,0.00959,0.010342,0.428139,0.022983,0.529342,267.676745,330.248241,2.931525,102.190174,560.342234
23,3.30262,9791.695954,83.643993,137.269994,1.515249,30.110375,1.69816,1475.531772,0.416233,0.345678,2.39552,0.462531,0.080071,0.009744,0.010294,0.395542,0.021221,0.580681,276.049904,308.548305,3.157021,104.839412,629.518608
24,3.30262,8283.145954,58.643993,112.269994,1.511221,35.410375,1.49816,1694.480219,0.378004,0.380341,2.213933,0.460416,0.091496,0.009702,0.01149,0.36018,0.01931,0.532895,252.509917,285.008317,2.898081,95.282178,623.542122
25,2.86514,6774.595954,33.643993,162.269994,1.511221,40.400852,1.662157,1453.112269,0.417779,0.407775,2.213933,0.466084,0.1274,0.00958,0.012442,0.321862,0.017238,0.534828,255.301983,287.001919,2.898081,104.839412,617.150024
26,3.613026,10153.446232,58.643993,187.269994,1.312971,40.293157,1.462157,1580.92146,0.538763,0.374278,2.001785,0.470142,0.114001,0.008463,0.011326,0.315911,0.017077,0.590162,228.53727,287.800384,2.906864,93.673763,610.674805
27,3.175546,8644.896232,33.643993,162.269994,1.495614,39.339089,1.262157,1339.55351,0.490854,0.338347,1.947773,0.410256,0.134365,0.009296,0.010128,0.312908,0.01667,0.530277,259.03695,282.05518,3.142833,104.446942,514.857766
28,3.955094,7166.999813,107.769674,137.777991,1.473473,43.737648,1.266221,1103.090132,0.48632,0.336106,2.326129,0.504467,0.13495,0.010251,0.008979,0.270396,0.014372,0.472828,230.736886,253.755116,2.831532,93.474833,608.081392
29,3.56139,5809.40133,110.271273,115.279591,1.473473,53.638035,1.47049,885.874419,0.481578,0.303877,2.122016,0.450754,0.144937,0.009177,0.009731,0.303955,0.016056,0.463165,230.736886,227.295104,2.540472,82.732068,614.057878
