day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
20,3.149852,8627.88,60.0,140.0,0.9516,16.96,1.6,978.56616,0.291459,0.225667,1.365131,0.31816,0.052753,0.00742,0.007502,0.31092,0.007396,0.269522,219.893191,136.277597,2.257949,82.421896,620.449976
21,3.149852,7421.04,80.0,160.0,0.793,16.96,1.6,1351.66052,0.295521,0.228095,1.384429,0.272488,0.076476,0.007463,0.007603,0.277123,0.011337,0.274601,272.394791,163.779197,2.560466,92.571896,547.375171
22,3.149852,7421.04,80.0,140.0,0.793,21.2,1.76,1158.56616,0.26223,0.203126,1.608075,0.424209,0.102318,0.007645,0.006771,0.246328,0.013424,0.283736,251.89511,182.509917,2.848669,94.399026,560.342234
23,3.149852,7421.04,120.0,120.0,0.6344,21.2,1.6,965.4718,0.267589,0.256767,1.440682,0.380158,0.103925,0.006764,0.006905,0.250522,0.015356,0.285357,230.195174,160.809981,2.60997,95.738852,629.518608
24,2.799868,7241.04,160.0,140.0,0.4758,21.2,1.44,952.37744,0.22936,0.258545,1.432647,0.332372,0.126559,0.005809,0.007857,0.215161,0.015475,0.288321,206.655187,137.269994,2.35103,86.181617,623.542122
25,2.449885,6034.2,140.0,120.0,0.3172,21.2,1.6,952.37744,0.350335,0.258545,1.432647,0.379127,0.126559,0.006722,0.009694,0.286513,0.013445,0.237571,181.655187,112.269994,2.07603,93.694464,618.8
26,2.799868,10861.56,140.0,140.0,0.3172,21.2,1.44,759.28308,0.346273,0.318826,1.421385,0.429877,0.114379,0.005707,0.008679,0.248958,0.011415,0.234607,181.655187,137.269994,2.33497,83.544464,537.6
27,2.449885,9654.72,180.0,120.0,0.1586,16.96,1.28,952.37744,0.346273,0.288376,1.228535,0.466413,0.102199,0.005606,0.008496,0.248958,0.011415,0.234607,181.14719,112.269994,2.31891,88.818771,618.8
28,2.449885,8447.88,180.0,120.0,0.793,16.96,1.28,759.28308,0.305673,0.257926,1.410122,0.415663,0.102199,0.008457,0.008496,0.286513,0.011415,0.183857,156.14719,87.269994,2.291392,78.668771,537.6
29,2.449885,7241.04,160.0,100.0,0.793,21.2,1.44,566.18872,0.303301,0.227476,1.761107,0.364913,0.100007,0.00929,0.007481,0.248958,0.013135,0.177158,156.14719,87.269994,2.516889,68.518771,618.8
