Product code;First delivery date;CA_Livré;CA_Perdu;Nb_Rep_CA_Perdu
268091;2025-04-24;80119.49413999999524094164;643.59000000000003183231;1
268091;2025-04-25;230621.06163999999989755452;16033.28000000000065483619;1
268091;2025-04-28;51790.86731000000145286322;712.39999999999997726263;1
268091;2025-04-29;77417.61418000000412575901;5608.18000000000029103830;1
268091;2025-04-30;105263.15722999999707099050;61528.53949999999895226210;1
268091;2025-05-01;3850.45744999999988067430;0.00000000000000000000;0
268091;2025-05-02;10988.35946999999941908754;221.04480000000000927685;1
268091;2025-05-05;14903.19492999999965832103;29358.20000000000072759576;1
268091;2025-05-06;19632.08219000000099185854;7211.31000000000040017767;1
268091;2025-05-07;43050.97918000000208849087;6550.30000000000018189894;1
268091;2025-05-08;3607.49328000000014071702;0.00000000000000000000;0
268091;2025-05-09;9742.60728999999992083758;35244.23999999999796273187;1
268091;2025-05-12;10570.81898999999975785613;51690.91999999999825377017;1
268091;2025-05-13;65992.40352000000711996108;63336.93000000000029103830;1
268091;2025-05-14;66899.28054999999585561454;10899.45016000000032363459;1
268091;2025-05-15;85817.58060000000114087015;864.00999999999999090505;1
268091;2025-05-16;109801.25807999999960884452;4622.02999999999974534148;1
268091;2025-05-19;61008.50766999999905237928;2894.42000000000007275958;1
268091;2025-05-20;47281.10384000000340165570;49427.83000000000174622983;1
268091;2025-05-21;74708.33101999999780673534;2193.61695999999983541784;1
268091;2025-05-22;64758.65916000000288477167;122.51000000000000511591;1
268091;2025-05-23;58307.99538999999640509486;3383.40000000000009094947;1
268091;2025-05-26;136510.68358000001171603799;0.00000000000000000000;0
268091;2025-05-27;106373.69701000000350177288;39696.56999999999970896170;1
268091;2025-05-28;89021.20176999999966938049;32965.12999999999738065526;1
268091;2025-05-29;2053.05461999999988620402;0.00000000000000000000;0
268091;2025-05-30;109776.78505999999470077455;2679.83375999999998384737;1
268091;2025-06-02;60412.02863999999681254849;4285.13000000000010913936;1
268091;2025-06-03;115659.55143999999563675374;373.50526999999999588908;1
268091;2025-06-04;60553.62226999999984400347;5881.53780000000006111804;1
268091;2025-06-05;57134.15088000000105239451;0.00000000000000000000;0
268091;2025-06-06;72440.06260999999358318746;854.62000000000000454747;1
268091;2025-06-09;4392.49511999999958788976;0.00000000000000000000;0
268091;2025-06-10;98123.71706999999878462404;2497.94000000000005456968;1
268091;2025-06-11;125816.03944999999657738954;5712.18339999999989231583;1
268091;2025-06-12;44605.60147999999753665179;2473.61999999999989086064;1
268091;2025-06-13;66747.98692999999911990017;0.00000000000000000000;0
268091;2025-06-16;110668.40069999999832361937;5068.10999999999967258191;1
268091;2025-06-17;99140.65819000000192318112;820.50999999999999090505;0
268091;2025-06-18;76546.43381000000226777047;22914.14746000000013737008;1
268091;2025-06-19;85265.91840999999840278178;206969.91000000000349245965;1
268091;2025-06-20;156655.65515000000596046448;1042.48000000000001818989;1
268091;2025-06-23;169194.80590000000665895641;3051.84000000000014551915;1
268091;2025-06-24;83161.12661000000662170351;0.00000000000000000000;0
268091;2025-06-25;62357.27547000000049592927;87.15560000000000684395;1
268091;2025-06-26;79296.34803999999712686986;0.00000000000000000000;0
268091;2025-06-27;96405.40541000000666826963;108.10372999999999876763;1
268091;2025-06-30;117477.71309000000474043190;641.15999999999996816769;1
268091;2025-07-01;77559.74873999999545048922;569.91999999999995907274;1
268091;2025-07-02;84682.24364000000059604645;0.00000000000000000000;0
268091;2025-07-03;81999.34007999999448657036;20204.86000000000058207661;1
268091;2025-07-04;5081.96060000000034051482;0.00000000000000000000;0
268091;2025-07-07;139072.38102999998955056071;0.00000000000000000000;0
268091;2025-07-08;69156.06319000000075902790;142.47999999999998976818;1
268091;2025-07-09;63417.30275999999867053702;216.45727999999999724423;1
268091;2025-07-10;92967.09695000000647269189;356.19999999999998863132;1
268091;2025-07-11;75087.41849999999976716936;0.00000000000000000000;0
268091;2025-07-14;11587.45126999999956751708;0.00000000000000000000;0
268091;2025-07-15;85019.87657999999646563083;0.00000000000000000000;0
268091;2025-07-16;69099.01606999999785330147;0.00000000000000000000;0
268091;2025-07-17;74728.06823000000440515578;2333.92000000000007275958;1
268091;2025-07-18;79661.87854000000515952706;2655.44000000000005456968;1
268091;2025-07-21;118563.58169000000634696335;12496.22067000000060943421;1
268091;2025-07-22;68589.91189000000304076821;0.00000000000000000000;0
268091;2025-07-23;73699.22346999999717809260;43.29146000000000071850;1
268091;2025-07-24;102275.22937000000092666596;122.51000000000000511591;0
268091;2025-07-25;75494.95514999999431893229;0.00000000000000000000;0
268091;2025-07-28;71580.39044000000285450369;0.00000000000000000000;0
268091;2025-07-29;101121.96695000000181607902;42607.02999999999883584678;1
268091;2025-07-30;32928.69159999999828869477;360.17921999999998661224;1
268091;2025-07-31;49775.21990999999979976565;86.58290999999999826287;1
268091;2025-08-01;35419.01974000000336673111;0.00000000000000000000;0
268091;2025-08-04;66217.74224000000685919076;424.44999999999998863132;1
268091;2025-08-05;15436.14535000000068976078;1638.52999999999997271516;1
268091;2025-08-06;54756.67375999999785562977;68.27899999999999636202;1
268091;2025-08-07;28920.17874999999912688509;1522.11590000000001055014;1
268091;2025-08-08;51184.32171999999991385266;0.00000000000000000000;0
268091;2025-08-11;41886.41459000000031664968;643.22978999999997995474;1
268091;2025-08-12;22027.83696000000054482371;0.00000000000000000000;0
268091;2025-08-13;40385.46241000000009080395;356.19999999999998863132;0
268091;2025-08-14;78715.82461999999941326678;1353.55999999999994543032;1
268091;2025-08-15;1410.38268999999991137884;186.40166999999999575266;1
268091;2025-08-18;25761.25037000000156695023;2405.30000000000018189894;1
268091;2025-08-19;112108.70867000000725965947;24402.43000000000029103830;1
268091;2025-08-20;32315.98684000000139349140;1017.79574000000002342858;1
268091;2025-08-21;30802.42981000000145286322;454.79881999999997788109;1
268091;2025-08-22;52229.72245000000111758709;1850.74000000000000909495;1
268091;2025-08-25;30238.76068999999915831722;20.00000000000000000000;1
268091;2025-08-26;31742.54051999999865074642;0.00000000000000000000;0
268091;2025-08-27;73474.80864000000292435288;956.60616000000004532922;1
268091;2025-08-28;58832.80874000000039814040;1816.11999999999989086064;1
268091;2025-08-29;74791.73747999999613966793;698.96730999999999767169;1
268091;2025-09-01;37479.74276999999710824341;142.47999999999998976818;0
268091;2025-09-02;56938.54894000000058440492;1709.75999999999999090505;1
268091;2025-09-03;58806.64529000000038649887;1496.03999999999996362021;1
268091;2025-09-04;139159.48032000000239349902;356.47741000000002031811;1
268091;2025-09-05;63808.12359999999898718670;1158.11999999999989086064;1
268091;2025-09-08;70786.36998000000312458724;327.95999999999997953637;1
268091;2025-09-09;94333.86130999999295454472;142.47999999999998976818;1
268091;2025-09-10;100973.86318000000028405339;142.47999999999998976818;0
268091;2025-09-11;121652.43851999999606050551;73.09000000000000341061;1
268091;2025-09-12;63768.09857999999803723767;0.00000000000000000000;0
268091;2025-09-15;89999.49924000000464729965;284.95999999999997953637;1
268091;2025-09-16;106134.08105999999679625034;35.61999999999999744205;1
268091;2025-09-17;87357.85176999999384861439;284.95999999999997953637;0
268091;2025-09-18;74256.71168999999645166099;356.47739999999998872227;1
268091;2025-09-19;74919.84863999999652151018;85.55458000000000140517;1
268091;2025-09-22;122105.10570000000006984919;17107.20000000000072759576;1
268091;2025-09-23;114637.05535999999847263098;0.00000000000000000000;0
268091;2025-09-24;83283.90080000000307336450;85.55458000000000140517;0
268091;2025-09-25;131689.37797000000136904418;4.79999999999999982236;1
268091;2025-09-26;266834.04495000001043081284;5014.89999999999963620212;1
268091;2025-09-29;198244.14327999998931773007;26419.06000000000130967237;1
268091;2025-09-30;100210.65579000000434461981;151.19999999999998863132;1
268091;2025-10-01;69907.01825999999709893018;1161.88986999999997351551;1
268091;2025-10-02;57762.11185000000114087015;0.00000000000000000000;0
268091;2025-10-03;59345.06773000000248430297;0.00000000000000000000;0
268091;2025-10-06;79793.43631999999342951924;376.44877999999999929059;1
268091;2025-10-07;66927.68679999999585561454;0.00000000000000000000;0
268091;2025-10-08;55156.76974999999947613105;0.00000000000000000000;0
268091;2025-10-09;109004.67109000000345986336;-45.85999999999999943157;0
268091;2025-10-10;75377.57137999999395105988;284.43087000000002717570;1
268091;2025-10-13;100441.38506000000052154064;0.00000000000000000000;0
268091;2025-10-14;78404.73325999999360647053;18.45280999999999949068;1
268091;2025-10-15;95004.21657999999297317117;0.00000000000000000000;0
268091;2025-10-16;76818.70462000000406987965;319.39388999999999896318;1
268091;2025-10-17;56581.02773000000161118805;4951.53999999999996362021;1
268091;2025-10-20;50119.00596999999834224582;0.00000000000000000000;0
268091;2025-10-21;41474.07721000000310596079;96.81848999999999705324;1
268091;2025-10-22;79877.27937000000383704901;0.00000000000000000000;0
268091;2025-10-23;72863.51718999999866355211;227.54469000000000278305;1
268091;2025-10-24;155665.64454000000841915607;144950.00000000000000000000;1
268091;2025-10-27;73936.76128999999491497874;817.01999999999998181011;1
268091;2025-10-28;51667.80634999999892897904;0.00000000000000000000;0
268091;2025-10-29;89080.86814000000595115125;0.00000000000000000000;0
268091;2025-10-30;69101.68022999999811872840;123257.88616999999794643372;1
268091;2025-10-31;59833.25542000000132247806;2036.98000000000001818989;1
268091;2025-11-03;65132.32863999999972293153;0.00000000000000000000;0
268091;2025-11-04;95914.40546999999787658453;0.00000000000000000000;0
268091;2025-11-05;115572.34673999999358784407;0.00000000000000000000;0
268091;2025-11-06;59502.82888000000093597919;770.74000000000000909495;1
268091;2025-11-07;86605.54058000000077299774;0.00000000000000000000;0
268091;2025-11-10;22163.34927999999854364432;0.00000000000000000000;0
268091;2025-11-11;5334.02469000000019150320;0.00000000000000000000;0
268091;2025-11-12;57158.24762000000191619620;0.00000000000000000000;0
268091;2025-11-13;59735.46297000000049592927;676.77999999999997271516;1
268091;2025-11-14;135732.27304000000003725290;11196.89999999999963620212;1
268091;2025-11-17;68561.45673000000533647835;9225.70999999999912688509;1
268091;2025-11-18;82256.42845999999553896487;0.00000000000000000000;0
268091;2025-11-19;49162.83542999999917810783;427.43999999999999772626;1
268091;2025-11-20;82565.77670000000216532499;0.00000000000000000000;0
268091;2025-11-21;215548.69224000000394880772;1136.70000000000004547474;1
268091;2025-11-24;87999.19023999999626539648;854.87999999999999545253;1
268091;2025-11-25;136852.83087000000523403287;148.80000000000001136868;1
268091;2025-11-26;99486.79570000000239815563;25984.70999999999912688509;1
268091;2025-11-27;228690.18166999999084509909;0.00000000000000000000;0
268091;2025-11-28;78309.67644999999902211130;5385.77000000000043655746;1
268091;2025-12-01;121342.64112000000022817403;3227.82000000000016370905;1
268091;2025-12-02;69797.44440999999642372131;0.00000000000000000000;0
268091;2025-12-03;75245.92296999999962281436;2134.05999999999994543032;1
268091;2025-12-04;88168.24003000000084284693;6832.68999999999959982233;1
268091;2025-12-05;90277.57060000000637955964;142.47999999999998976818;1
268091;2025-12-08;89386.69088999999803490937;4487.36999999999989086064;1
268091;2025-12-09;77296.52741999999852851033;90.00000000000000000000;1
268091;2025-12-10;117058.79588000000512693077;169.68157999999999674401;1
268091;2025-12-11;100872.85463000000163447112;498.68000000000000682121;1
268091;2025-12-12;79746.16982999999891035259;1709.76999999999998181011;1
268091;2025-12-15;77560.64276000000245403498;5769.43999999999959982233;1
268091;2025-12-16;110915.73244999999587889761;151.72999999999998976818;1
268091;2025-12-17;75688.69646999999531544745;0.00000000000000000000;0
268091;2025-12-18;91673.29260000000067520887;1424.80999999999994543032;1
268091;2025-12-19;282526.55483999999705702066;2106.19000000000005456968;1
268091;2025-12-22;88299.45123999999486841261;0.00000000000000000000;0
268091;2025-12-23;422979.02408000000286847353;2051.48000000000001818989;1
268091;2025-12-24;87512.09789999999338760972;0.00000000000000000000;0
268091;2025-12-25;1154.74000000000000909495;0.00000000000000000000;0
268091;2025-12-26;39270.60568000000057509169;0.00000000000000000000;0
268091;2025-12-29;49833.96906000000308267772;0.00000000000000000000;0
268091;2025-12-30;16665.13122999999905005097;0.00000000000000000000;0
268091;2025-12-31;39089.06154999999853316694;284.95999999999997953637;1
268967;2025-01-01;0.00000000000000000000;0.00000000000000000000;0
268967;2025-01-02;12969.37000000000080035534;9.59999999999999964473;1
268967;2025-01-03;23500.84000000000014551915;96.00000000000000000000;1
268967;2025-01-06;163380.92000000001280568540;28.80000000000000071054;1
268967;2025-01-07;134791.38000000000465661287;757.20000000000004547474;1
268967;2025-01-08;59072.58000000000174622983;12569.76000000000021827873;1
268967;2025-01-09;144632.52999999999883584678;444.00000000000000000000;1
268967;2025-01-10;47385.87999999999738065526;28.80000000000000071054;0
268967;2025-01-13;137583.39000000001396983862;311.75000000000000000000;1
268967;2025-01-14;31709.79000000000087311491;79.20000000000000284217;1
268967;2025-01-15;77894.42999999999301508069;29853.18000000000029103830;1
268967;2025-01-16;53197.25000000000000000000;288.00000000000000000000;1
268967;2025-01-17;52082.08999999999650754035;21997.08000000000174622983;1
268967;2025-01-20;102000.11999999999534338713;3152.03999999999996362021;1
268967;2025-01-21;79112.17999999999301508069;27.60000000000000142109;1
268967;2025-01-22;90864.25999999999476131052;0.00000000000000000000;0
268967;2025-01-23;10645.02000000000043655746;16414.20000000000072759576;1
268967;2025-01-24;33363.30000000000291038305;0.00000000000000000000;0
268967;2025-01-27;207367.20999999999185092747;240.00000000000000000000;1
268967;2025-01-28;32404.25999999999839928932;0.00000000000000000000;0
268967;2025-01-29;46339.23999999999796273187;96.00000000000000000000;0
268967;2025-01-30;89459.89999999999417923391;10998.54000000000087311491;1
268967;2025-01-31;81512.55000000000291038305;4713.65999999999985448085;1
268967;2025-02-03;61017.61000000000058207661;0.00000000000000000000;0
268967;2025-02-04;59331.54000000000087311491;19.19999999999999928946;1
268967;2025-02-05;60259.81999999999970896170;96.00000000000000000000;1
268967;2025-02-06;24220.75999999999839928932;18.00000000000000000000;1
268967;2025-02-07;57403.36000000000058207661;20425.86000000000058207661;1
268967;2025-02-10;154177.45000000001164153218;0.00000000000000000000;0
268967;2025-02-11;234009.29999999998835846782;0.00000000000000000000;0
268967;2025-02-12;81465.80999999999767169356;0.00000000000000000000;0
268967;2025-02-13;131433.79999999998835846782;12.47000000000000063949;1
268967;2025-02-14;36013.36000000000058207661;18904.52000000000043655746;1
268967;2025-02-17;83320.77999999999883584678;0.00000000000000000000;0
268967;2025-02-18;25514.58000000000174622983;0.00000000000000000000;0
268967;2025-02-19;61277.58000000000174622983;3142.44000000000005456968;1
268967;2025-02-20;108176.99000000000523868948;3142.44000000000005456968;0
268967;2025-02-21;4015.34000000000014551915;7856.10000000000036379788;1
268967;2025-02-24;143030.89999999999417923391;0.00000000000000000000;0
268967;2025-02-25;191826.01000000000931322575;0.00000000000000000000;0
268967;2025-02-26;125198.80000000000291038305;0.00000000000000000000;0
268967;2025-02-27;90931.24000000000523868948;11048.42000000000007275958;1
268967;2025-02-28;32821.04000000000087311491;0.00000000000000000000;0
268967;2025-03-03;41475.22000000000116415322;0.00000000000000000000;0
268967;2025-03-04;58777.76000000000203726813;0.00000000000000000000;0
268967;2025-03-05;110484.19999999999708961695;0.00000000000000000000;0
268967;2025-03-06;78922.63000000000465661287;0.00000000000000000000;0
268967;2025-03-07;52349.05999999999767169356;10998.54000000000087311491;0
268967;2025-03-10;123103.83999999999650754035;1222.05999999999994543032;1
268967;2025-03-11;189278.22000000000116415322;0.00000000000000000000;0
268967;2025-03-12;81853.08000000000174622983;0.00000000000000000000;0
268967;2025-03-13;90829.72999999999592546374;0.00000000000000000000;0
268967;2025-03-14;38282.90000000000145519152;18854.63999999999941792339;1
268967;2025-03-17;130411.25999999999476131052;0.00000000000000000000;0
268967;2025-03-18;30277.15999999999985448085;0.00000000000000000000;0
268967;2025-03-19;83648.75999999999476131052;0.00000000000000000000;0
268967;2025-03-20;108888.03999999999359715730;24.94000000000000127898;1
268967;2025-03-21;37696.80999999999767169356;1571.22000000000002728484;1
268967;2025-03-24;80132.22000000000116415322;0.00000000000000000000;0
268967;2025-03-25;145786.32999999998719431460;0.00000000000000000000;0
268967;2025-03-26;104224.25999999999476131052;0.00000000000000000000;0
268967;2025-03-27;71340.86999999999534338713;0.00000000000000000000;0
268967;2025-03-28;15724.00000000000000000000;7856.10000000000036379788;0
268967;2025-03-31;89010.86000000000058207661;48.00000000000000000000;1
268967;2025-04-01;63559.58999999999650754035;0.00000000000000000000;0
268967;2025-04-02;98986.86000000000058207661;0.00000000000000000000;0
268967;2025-04-03;88985.91999999999825377017;0.00000000000000000000;0
268967;2025-04-04;39180.73999999999796273187;0.00000000000000000000;0
268967;2025-04-07;116070.75999999999476131052;14140.97999999999956344254;1
268967;2025-04-08;184169.17000000001280568540;0.00000000000000000000;0
268967;2025-04-09;71079.00000000000000000000;0.00000000000000000000;0
268967;2025-04-10;90656.89999999999417923391;1159.71000000000003637979;1
268967;2025-04-11;11372.63999999999941792339;0.00000000000000000000;0
268967;2025-04-14;65355.26999999999679857865;76989.77999999999883584678;1
268967;2025-04-15;69445.42999999999301508069;0.00000000000000000000;0
268967;2025-04-16;88487.11999999999534338713;0.00000000000000000000;0
268967;2025-04-17;100943.42999999999301508069;0.00000000000000000000;0
268967;2025-04-18;59145.20999999999912688509;0.00000000000000000000;0
268967;2025-04-21;0.00000000000000000000;0.00000000000000000000;0
268967;2025-04-22;196153.10000000000582076609;3142.44000000000005456968;1
268967;2025-04-23;175153.17999999999301508069;0.00000000000000000000;0
268967;2025-04-24;102403.63999999999941792339;0.00000000000000000000;0
268967;2025-04-25;22096.84000000000014551915;0.00000000000000000000;0
268967;2025-04-28;124612.71000000000640284270;0.00000000000000000000;0
268967;2025-04-29;67026.25000000000000000000;0.00000000000000000000;0
268967;2025-04-30;116594.50000000000000000000;0.00000000000000000000;0
268967;2025-05-01;0.00000000000000000000;0.00000000000000000000;0
268967;2025-05-02;0.00000000000000000000;0.00000000000000000000;0
268967;2025-05-05;71403.22000000000116415322;15712.20000000000072759576;1
268967;2025-05-06;104698.11999999999534338713;1571.22000000000002728484;0
268967;2025-05-07;172198.23000000001047737896;498.80000000000001136868;1
268967;2025-05-08;0.00000000000000000000;0.00000000000000000000;0
268967;2025-05-09;36361.65000000000145519152;1571.22000000000002728484;1
268967;2025-05-12;100720.19000000000232830644;23568.29999999999927240424;1
268967;2025-05-13;267590.33000000001629814506;0.00000000000000000000;0
268967;2025-05-14;177173.76000000000931322575;0.00000000000000000000;0
268967;2025-05-15;87463.27000000000407453626;0.00000000000000000000;0
268967;2025-05-16;30638.79000000000087311491;0.00000000000000000000;0
268967;2025-05-19;110982.91000000000349245965;3142.44000000000005456968;0
268967;2025-05-20;64607.06999999999970896170;18854.63999999999941792339;0
268967;2025-05-21;92701.97999999999592546374;0.00000000000000000000;0
268967;2025-05-22;59494.37000000000261934474;0.00000000000000000000;0
268967;2025-05-23;66776.85000000000582076609;0.00000000000000000000;0
268967;2025-05-26;102727.41999999999825377017;10674.31999999999970896170;1
268967;2025-05-27;157171.88000000000465661287;0.00000000000000000000;0
268967;2025-05-28;214184.72000000000116415322;249.40000000000000568434;1
268967;2025-05-29;0.00000000000000000000;0.00000000000000000000;0
268967;2025-05-30;52087.19000000000232830644;0.00000000000000000000;0
268967;2025-06-02;86417.10000000000582076609;6284.88000000000010913936;1
268967;2025-06-03;51176.87999999999738065526;0.00000000000000000000;0
268967;2025-06-04;118365.24000000000523868948;0.00000000000000000000;0
268967;2025-06-05;37671.87000000000261934474;0.00000000000000000000;0
268967;2025-06-06;8030.68000000000029103830;0.00000000000000000000;0
268967;2025-06-09;0.00000000000000000000;0.00000000000000000000;0
268967;2025-06-10;159192.01999999998952262104;0.00000000000000000000;0
268967;2025-06-11;143604.51999999998952262104;0.00000000000000000000;0
268967;2025-06-12;212263.98999999999068677425;0.00000000000000000000;0
268967;2025-06-13;56426.75000000000000000000;0.00000000000000000000;0
268967;2025-06-16;175290.79000000000814907253;24.94000000000000127898;0
268967;2025-06-17;329956.20000000001164153218;7856.10000000000036379788;1
268967;2025-06-18;60990.76999999999679857865;0.00000000000000000000;0
268967;2025-06-19;800424.35999999998603016138;748.20000000000004547474;1
268967;2025-06-20;759809.56999999994877725840;0.00000000000000000000;0
268967;2025-06-23;0.00000000000000000000;0.00000000000000000000;0
268967;2025-06-24;31611.27999999999883584678;0.00000000000000000000;0
268967;2025-06-25;15712.20000000000072759576;0.00000000000000000000;0
268967;2025-06-26;0.00000000000000000000;2469.05999999999994543032;1
268967;2025-06-27;6284.88000000000010913936;4514.14000000000032741809;1
268967;2025-06-30;9427.31999999999970896170;598.55999999999994543032;1
268967;2025-07-01;0.00000000000000000000;23642.59999999999854480848;1
268967;2025-07-02;1371.70000000000004547474;4152.51000000000021827873;1
268967;2025-07-03;26922.72999999999956344254;25920.50999999999839928932;1
268967;2025-07-04;9564.48999999999978172127;0.00000000000000000000;0
268967;2025-07-07;31424.40000000000145519152;1496.40000000000009094947;1
268967;2025-07-08;27995.15000000000145519152;0.00000000000000000000;0
268967;2025-07-09;823.01999999999998181011;0.00000000000000000000;0
268967;2025-07-10;748.20000000000004547474;12.47000000000000063949;0
268967;2025-07-11;111095.22999999999592546374;0.00000000000000000000;0
268967;2025-07-14;0.00000000000000000000;0.00000000000000000000;0
268967;2025-07-15;286747.65000000002328306437;0.00000000000000000000;0
268967;2025-07-16;45527.87999999999738065526;6284.88000000000010913936;0
268967;2025-07-17;61888.26000000000203726813;74.81999999999999317879;1
268967;2025-07-18;36013.36000000000058207661;0.00000000000000000000;0
268967;2025-07-21;108663.58000000000174622983;0.00000000000000000000;0
268967;2025-07-22;38632.05999999999767169356;0.00000000000000000000;0
268967;2025-07-23;68722.16999999999825377017;0.00000000000000000000;0
268967;2025-07-24;638674.58999999996740370989;2705.98999999999978172127;1
268967;2025-07-25;3142.44000000000005456968;3242.19999999999981810106;1
268967;2025-07-28;373227.09999999997671693563;0.00000000000000000000;0
268967;2025-07-29;90058.33999999999650754035;0.00000000000000000000;0
268967;2025-07-30;317342.47999999998137354851;0.00000000000000000000;0
268967;2025-07-31;27895.38999999999941792339;0.00000000000000000000;0
268967;2025-08-01;0.00000000000000000000;0.00000000000000000000;0
268967;2025-08-04;49356.26000000000203726813;0.00000000000000000000;0
268967;2025-08-05;4713.65999999999985448085;0.00000000000000000000;0
268967;2025-08-06;2282.01000000000021827873;0.00000000000000000000;0
