abs_elasticity,adverse_kpi,baseline_kpi,elasticity,high_kpi,kpi,low_kpi,method,parameter_group,parameter_key,parameter_label
0.0,nan,1710.3884,0.0,1710.3884,ending_backlog,1710.3884,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0508918A,Lead time fournisseur SDC-VD0508918A
0.00030030653681762347,nan,15310958.7581,0.00030030653681762347,15311345.8159,total_cost,15310426.2197,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0508918A,Lead time fournisseur SDC-VD0508918A
0.0,nan,615226.4196,0.0,615226.4196,total_external_procured_ordered_qty,615226.4196,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0508918A,Lead time fournisseur SDC-VD0508918A
0.0003061230881822563,nan,1028769.1852,0.0003061230881822563,1028795.696,avg_inventory,1028732.71,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0508918A,Lead time fournisseur SDC-VD0508918A
0.0,nan,0.901702,0.0,0.901702,fill_rate,0.901702,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0525412A,Lead time fournisseur SDC-VD0525412A
0.0,nan,1710.3884,0.0,1710.3884,ending_backlog,1710.3884,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0525412A,Lead time fournisseur SDC-VD0525412A
0.0015108092422864883,nan,15310958.7581,0.0015108092422864883,15313126.8486,total_cost,15308500.461,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0525412A,Lead time fournisseur SDC-VD0525412A
0.0,nan,615226.4196,0.0,615226.4196,total_external_procured_ordered_qty,615226.4196,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0525412A,Lead time fournisseur SDC-VD0525412A
0.001540072858706307,nan,1028769.1852,0.001540072858706307,1028917.6846,avg_inventory,1028600.8087,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0525412A,Lead time fournisseur SDC-VD0525412A
0.0,nan,0.901702,0.0,0.901702,fill_rate,0.901702,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A
0.0,nan,1710.3884,0.0,1710.3884,ending_backlog,1710.3884,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A
0.0018825169249931165,nan,15310958.7581,0.0018825169249931165,15313695.075,total_cost,15307930.4472,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A
0.0,nan,615226.4196,0.0,615226.4196,total_external_procured_ordered_qty,615226.4196,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A
0.0019189800087331909,nan,1028769.1852,0.0019189800087331909,1028956.6042,avg_inventory,1028561.7667,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A
0.0,nan,0.901702,0.0,0.901702,fill_rate,0.901702,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914360C,Lead time fournisseur SDC-VD0914360C
0.0,nan,1710.3884,0.0,1710.3884,ending_backlog,1710.3884,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914360C,Lead time fournisseur SDC-VD0914360C
0.001058122437396319,nan,15310958.7581,0.001058122437396319,15312450.0373,total_cost,15309209.8635,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914360C,Lead time fournisseur SDC-VD0914360C
0.0,nan,615226.4196,0.0,615226.4196,total_external_procured_ordered_qty,615226.4196,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914360C,Lead time fournisseur SDC-VD0914360C
0.0010786175518896106,nan,1028769.1852,0.0010786175518896106,1028871.3276,avg_inventory,1028649.3979,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914360C,Lead time fournisseur SDC-VD0914360C
0.0,nan,0.901702,0.0,0.901702,fill_rate,0.901702,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914690A,Lead time fournisseur SDC-VD0914690A
0.0,nan,1710.3884,0.0,1710.3884,ending_backlog,1710.3884,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914690A,Lead time fournisseur SDC-VD0914690A
0.025835238161733765,nan,15310958.7581,0.025835238161733765,15340064.9398,total_cost,15260952.4866,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914690A,Lead time fournisseur SDC-VD0914690A
0.0,nan,615226.4196,0.0,615226.4196,total_external_procured_ordered_qty,615226.4196,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914690A,Lead time fournisseur SDC-VD0914690A
0.026335650785198537,nan,1028769.1852,0.026335650785198537,1030762.7593,avg_inventory,1025344.0981,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914690A,Lead time fournisseur SDC-VD0914690A
0.0,nan,0.901702,0.0,0.901702,fill_rate,0.901702,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0949099A,Lead time fournisseur SDC-VD0949099A
0.0,nan,1710.3884,0.0,1710.3884,ending_backlog,1710.3884,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0949099A,Lead time fournisseur SDC-VD0949099A
0.4475430418016701,nan,15310958.7581,0.4475430418016701,16681547.3437,total_cost,15311084.7326,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0949099A,Lead time fournisseur SDC-VD0949099A
0.0,nan,615226.4196,0.0,615226.4196,total_external_procured_ordered_qty,615226.4196,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0949099A,Lead time fournisseur SDC-VD0949099A
0.45617937799017916,nan,1028769.1852,0.45617937799017916,1122638.471,avg_inventory,1028777.8136,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0949099A,Lead time fournisseur SDC-VD0949099A
0.0,nan,0.901702,0.0,0.901702,fill_rate,0.901702,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0993480A,Lead time fournisseur SDC-VD0993480A
0.0,nan,1710.3884,0.0,1710.3884,ending_backlog,1710.3884,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0993480A,Lead time fournisseur SDC-VD0993480A
0.0007840108310422828,nan,15310958.7581,0.0007840108310422828,15312181.6244,total_cost,15309780.8329,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0993480A,Lead time fournisseur SDC-VD0993480A
0.0,nan,615226.4196,0.0,615226.4196,total_external_procured_ordered_qty,615226.4196,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0993480A,Lead time fournisseur SDC-VD0993480A
0.0007991967603889113,nan,1028769.1852,0.0007991967603889113,1028852.9432,avg_inventory,1028688.5054,central,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0993480A,Lead time fournisseur SDC-VD0993480A
0.0837083648478087,0.905476,0.901702,-0.0837083648478087,nan,fill_rate,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-1450,Fiabilite fournisseur SDC-1450
0.7678256003139395,1644.7244,1710.3884,0.7678256003139395,nan,ending_backlog,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-1450,Fiabilite fournisseur SDC-1450
0.021623509620180812,15294404.9249,15310958.7581,0.021623509620180812,nan,total_cost,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-1450,Fiabilite fournisseur SDC-1450
0.05710220965939829,616982.959,615226.4196,-0.05710220965939829,nan,total_external_procured_ordered_qty,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-1450,Fiabilite fournisseur SDC-1450
0.02511798795273517,1027477.1546,1028769.1852,0.02511798795273517,nan,avg_inventory,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-1450,Fiabilite fournisseur SDC-1450
0.0837083648478087,0.905476,0.901702,-0.0837083648478087,nan,fill_rate,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0508918A,Fiabilite fournisseur SDC-VD0508918A
0.7678256003139395,1644.7244,1710.3884,0.7678256003139395,nan,ending_backlog,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0508918A,Fiabilite fournisseur SDC-VD0508918A
0.014859769632623834,15299582.8921,15310958.7581,0.014859769632623834,nan,total_cost,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0508918A,Fiabilite fournisseur SDC-VD0508918A
0.0025715053021087707,615305.5225,615226.4196,-0.0025715053021087707,nan,total_external_procured_ordered_qty,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0508918A,Fiabilite fournisseur SDC-VD0508918A
0.01642097007086554,1027924.5158,1028769.1852,0.01642097007086554,nan,avg_inventory,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0508918A,Fiabilite fournisseur SDC-VD0508918A
0.0837083648478087,0.905476,0.901702,-0.0837083648478087,nan,fill_rate,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0525412A,Fiabilite fournisseur SDC-VD0525412A
0.7678256003139395,1644.7244,1710.3884,0.7678256003139395,nan,ending_backlog,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0525412A,Fiabilite fournisseur SDC-VD0525412A
0.02490334315597823,15291894.0551,15310958.7581,0.02490334315597823,nan,total_cost,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0525412A,Fiabilite fournisseur SDC-VD0525412A
0.01612378416136524,615722.4085,615226.4196,-0.01612378416136524,nan,total_external_procured_ordered_qty,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0525412A,Fiabilite fournisseur SDC-VD0525412A
0.026393422733322878,1027411.5482,1028769.1852,0.026393422733322878,nan,avg_inventory,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0525412A,Fiabilite fournisseur SDC-VD0525412A
0.05580557656520581,0.904218,0.901702,-0.05580557656520581,nan,fill_rate,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A
0.5118837335426272,1666.6124,1710.3884,0.5118837335426272,nan,ending_backlog,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A
0.014863465416862858,15322337.4534,15310958.7581,-0.014863465416862858,nan,total_cost,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A
0.01615158205731658,615723.2636,615226.4196,-0.01615158205731658,nan,total_external_procured_ordered_qty,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A
0.015612456351789431,1029572.2659,1028769.1852,-0.015612456351789431,nan,avg_inventory,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A
0.0837083648478087,0.905476,0.901702,-0.0837083648478087,nan,fill_rate,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0914360C,Fiabilite fournisseur SDC-VD0914360C
0.7678256003139395,1644.7244,1710.3884,0.7678256003139395,nan,ending_backlog,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0914360C,Fiabilite fournisseur SDC-VD0914360C
0.02414968937228534,15292471.0132,15310958.7581,0.02414968937228534,nan,total_cost,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0914360C,Fiabilite fournisseur SDC-VD0914360C
0.01612378416136524,615722.4085,615226.4196,-0.01612378416136524,nan,total_external_procured_ordered_qty,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0914360C,Fiabilite fournisseur SDC-VD0914360C
0.024774023528945973,1027494.8476,1028769.1852,0.024774023528945973,nan,avg_inventory,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0914360C,Fiabilite fournisseur SDC-VD0914360C
0.05580557656520581,0.904218,0.901702,-0.05580557656520581,nan,fill_rate,nan,one_sided_adverse,supplier_reliability_node,supplier_reliability_node::SDC-VD0914690A,Fiabilite fournisseur SDC-VD0914690A
