case_id,delta::kpi::avg_inventory,delta::kpi::cost_share_holding,delta::kpi::cost_share_purchase,delta::kpi::cost_share_transport,delta::kpi::ending_backlog,delta::kpi::ending_inventory,delta::kpi::fill_rate,delta::kpi::total_arrived,delta::kpi::total_cost,delta::kpi::total_demand,delta::kpi::total_external_procured_arrived_qty,delta::kpi::total_external_procured_ordered_qty,delta::kpi::total_external_procured_qty,delta::kpi::total_external_procured_rejected_qty,delta::kpi::total_external_procurement_cost,delta::kpi::total_holding_cost,delta::kpi::total_logistics_cost,delta::kpi::total_opening_stock_bootstrap_qty,delta::kpi::total_produced,delta::kpi::total_purchase_cost,delta::kpi::total_served,delta::kpi::total_shipped,delta::kpi::total_supplier_capacity_binding_qty,delta::kpi::total_transport_cost,delta::kpi::total_unreliable_loss_qty,delta_pct::kpi::avg_inventory,delta_pct::kpi::cost_share_holding,delta_pct::kpi::cost_share_purchase,delta_pct::kpi::cost_share_transport,delta_pct::kpi::ending_backlog,delta_pct::kpi::ending_inventory,delta_pct::kpi::fill_rate,delta_pct::kpi::total_arrived,delta_pct::kpi::total_cost,delta_pct::kpi::total_demand,delta_pct::kpi::total_external_procured_arrived_qty,delta_pct::kpi::total_external_procured_ordered_qty,delta_pct::kpi::total_external_procured_qty,delta_pct::kpi::total_external_procured_rejected_qty,delta_pct::kpi::total_external_procurement_cost,delta_pct::kpi::total_holding_cost,delta_pct::kpi::total_logistics_cost,delta_pct::kpi::total_opening_stock_bootstrap_qty,delta_pct::kpi::total_produced,delta_pct::kpi::total_purchase_cost,delta_pct::kpi::total_served,delta_pct::kpi::total_shipped,delta_pct::kpi::total_supplier_capacity_binding_qty,delta_pct::kpi::total_transport_cost,delta_pct::kpi::total_unreliable_loss_qty,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,level,parameter,value
supplier_stock_node_SDC-VD0914360C_high,186.4928999999538,-5.8000000000002494e-05,2.2999999999998716e-05,3.5999999999999574e-05,38.01610000000005,427.1432999999961,-0.013052999999999981,47.59469999999965,240.61540000000969,0.0,0.0,0.0,0.0,0.0,0.0,164.00329999998212,210.14749999996275,0.0,-4.660900000000765,30.467800000000352,-38.01610000000005,134.52230000000054,481.4544999999998,46.14419999999882,0.0,0.03651482311269409,-0.005894985907934803,0.28186274509802345,0.45271629778671496,2.912131920699772,0.0857269747498905,-2.3656124440674797,0.49043704084158773,0.01939097455731117,0.0,nan,nan,nan,nan,nan,0.013433322748507002,0.01707493423985864,0.0,-0.10881213470201201,0.3008853937708923,-2.3655664140233146,1.1999696284066645,20.04590467182002,0.4676332728022481,nan,510918.5302,0.983829,0.008183,0.007988,1343.4549,498687.2315,0.538728,9752.1431,1241103.4678,2912.5,0.0,0.0,0.0,0.0,0.0,1221033.2035,1230946.9518,529924.7449,4278.7768,10156.516,1569.0451,11344.9977,2883.2144,9913.7483,0.0,high,supplier_node_scale::SDC-VD0914360C,1.8
supplier_stock_node_SDC-VD0914690A_low,-108.0,5.100000000002325e-05,9.999999999992654e-07,-5.199999999999996e-05,0.0,-144.0,0.0,-144.0,-327.6144000000786,0.0,0.0,0.0,0.0,0.0,0.0,-259.20000000018626,-326.17439999990165,0.0,0.0,-1.4399999999986903,0.0,-144.0,0.0,-66.97440000000097,0.0,-0.021146118142684994,0.0051835220914620535,0.012254901960775309,-0.6539235412474844,0.0,-0.02890056888164778,0.0,-1.4838402990498765,-0.026402144231042708,0.0,nan,nan,nan,nan,nan,-0.021230775578393223,-0.026502368244802614,0.0,0.0,-0.014220750005897566,0.0,-1.2845128762335984,0.0,-0.6787301083552892,nan,510624.0373,0.983938,0.008161,0.0079,1305.4388,498116.0882,0.551781,9560.5484,1240535.238,2912.5,0.0,0.0,0.0,0.0,0.0,1220610.0002,1230410.6299,529924.7449,4283.4377,10124.6082,1607.0612,11066.4754,2401.7599,9800.6297,0.0,low,supplier_node_scale::SDC-VD0914690A,0.2
supplier_stock_node_SDC-VD0914690A_high,108.0,-5.099999999991223e-05,-1.000000000001e-06,5.199999999999996e-05,0.0,144.0,0.0,144.0,327.6144000000786,0.0,0.0,0.0,0.0,0.0,0.0,259.19999999995343,326.1744000001345,0.0,0.0,1.4400000000005093,0.0,144.0,0.0,66.97439999999915,0.0,0.021146118142684994,-0.005183522091450769,-0.012254901960796568,0.6539235412474844,0.0,0.02890056888164778,0.0,1.4838402990498765,0.026402144231042708,0.0,nan,nan,nan,nan,nan,0.02123077557837415,0.026502368244821533,0.0,0.0,0.01422075000591553,0.0,1.2845128762335984,0.0,0.6787301083552708,nan,510840.0373,0.983836,0.008159,0.008004,1305.4388,498404.0882,0.551781,9848.5484,1241190.4668,2912.5,0.0,0.0,0.0,0.0,0.0,1221128.4002,1231062.9787,529924.7449,4283.4377,10127.4882,1607.0612,11354.4754,2401.7599,9934.5785,0.0,high,supplier_node_scale::SDC-VD0914690A,1.8
supplier_stock_node_SDC-VD0949099A_low,0.0,0.002367000000000008,-0.0013870000000000002,-0.0009790000000000007,0.0,0.0,0.0,0.0,-2978.035200000042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1235.6351999999024,0.0,0.0,-1742.3999999999996,0.0,-144.0,0.0,-1235.6352000000006,0.0,0.0,0.24057640765657115,-16.997549019607845,-12.31136820925554,0.0,0.0,0.0,0.0,-0.23999712734087503,0.0,nan,nan,nan,nan,nan,0.0,-0.10039800513666189,0.0,0.0,-17.2071075071517,0.0,-1.2845128762335984,0.0,-12.522139999516199,nan,510732.0373,0.986254,0.006773,0.006973,1305.4388,498260.0882,0.551781,9704.5484,1237884.8172,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1229501.1691,529924.7449,4283.4377,8383.6482,1607.0612,11066.4754,2401.7599,8631.9689,0.0,low,supplier_node_scale::SDC-VD0949099A,0.2
supplier_stock_node_SDC-VD0949099A_high,0.0,-0.002354999999999996,0.0013819999999999995,0.0009749999999999984,0.0,0.0,0.0,0.0,2978.035200000042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.6352000001352,0.0,0.0,1742.4000000000015,0.0,144.0,0.0,1235.6351999999988,0.0,0.0,-0.23935675539975587,16.936274509803916,12.261066398390321,0.0,0.0,0.0,0.0,0.23999712734087503,0.0,nan,nan,nan,nan,nan,0.0,0.10039800513668082,0.0,0.0,17.20710750715172,0.0,1.2845128762335984,0.0,12.522139999516183,nan,510732.0373,0.981532,0.009542,0.008927,1305.4388,498260.0882,0.551781,9704.5484,1243840.8876,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1231972.4395,529924.7449,4283.4377,11868.4482,1607.0612,11354.4754,2401.7599,11103.2393,0.0,high,supplier_node_scale::SDC-VD0949099A,1.8
supplier_stock_node_SDC-VD0951020A_low,-288.0,-8.999999999925734e-06,4.999999999999796e-06,4.999999999999796e-06,0.0,-288.0,0.0,0.0,-691.1999999999534,0.0,0.0,0.0,0.0,0.0,0.0,-691.2000000001863,-691.1999999999534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056389648380493325,-0.0009147391926029855,0.06127450980391906,0.06287726358148636,0.0,-0.05780113776329556,0.0,0.0,-0.05570317450176522,0.0,nan,nan,nan,nan,nan,-0.0566154015423565,-0.05616147965877106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510444.0373,0.983878,0.008165,0.007957,1305.4388,497972.0882,0.551781,9704.5484,1240171.6524,2912.5,0.0,0.0,0.0,0.0,0.0,1220178.0002,1230045.6043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,low,supplier_node_scale::SDC-VD0951020A,0.2
supplier_stock_node_SDC-VD0951020A_high,288.0,9.000000000036756e-06,-4.000000000000531e-06,-4.000000000000531e-06,0.0,288.0,0.0,0.0,691.1999999999534,0.0,0.0,0.0,0.0,0.0,0.0,691.1999999999534,691.1999999999534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056389648380493325,0.0009147391926142694,-0.049019607843143756,-0.05030181086519782,0.0,0.05780113776329556,0.0,0.0,0.05570317450176522,0.0,nan,nan,nan,nan,nan,0.05661540154233743,0.05616147965877106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,511020.0373,0.983896,0.008156,0.007948,1305.4388,498548.0882,0.551781,9704.5484,1241554.0524,2912.5,0.0,0.0,0.0,0.0,0.0,1221560.4002,1231428.0043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,supplier_node_scale::SDC-VD0951020A,1.8
supplier_stock_node_SDC-VD0960508A_low,0.0,0.002367000000000008,-0.0013870000000000002,-0.0009790000000000007,0.0,0.0,0.0,0.0,-2978.035200000042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1235.6351999999024,0.0,0.0,-1742.3999999999996,0.0,-144.0,0.0,-1235.6352000000006,0.0,0.0,0.24057640765657115,-16.997549019607845,-12.31136820925554,0.0,0.0,0.0,0.0,-0.23999712734087503,0.0,nan,nan,nan,nan,nan,0.0,-0.10039800513666189,0.0,0.0,-17.2071075071517,0.0,-1.2845128762335984,0.0,-12.522139999516199,nan,510732.0373,0.986254,0.006773,0.006973,1305.4388,498260.0882,0.551781,9704.5484,1237884.8172,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1229501.1691,529924.7449,4283.4377,8383.6482,1607.0612,11066.4754,2401.7599,8631.9689,0.0,low,supplier_node_scale::SDC-VD0960508A,0.2
supplier_stock_node_SDC-VD0960508A_high,0.0,-0.002354999999999996,0.0013819999999999995,0.0009749999999999984,0.0,0.0,0.0,0.0,2978.035200000042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.6352000001352,0.0,0.0,1742.4000000000015,0.0,144.0,0.0,1235.6351999999988,0.0,0.0,-0.23935675539975587,16.936274509803916,12.261066398390321,0.0,0.0,0.0,0.0,0.23999712734087503,0.0,nan,nan,nan,nan,nan,0.0,0.10039800513668082,0.0,0.0,17.20710750715172,0.0,1.2845128762335984,0.0,12.522139999516183,nan,510732.0373,0.981532,0.009542,0.008927,1305.4388,498260.0882,0.551781,9704.5484,1243840.8876,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1231972.4395,529924.7449,4283.4377,11868.4482,1607.0612,11354.4754,2401.7599,11103.2393,0.0,high,supplier_node_scale::SDC-VD0960508A,1.8
supplier_stock_node_SDC-VD0964290A_low,-144.0,-4.000000000004e-06,2.999999999999531e-06,1.9999999999985307e-06,0.0,-144.0,0.0,0.0,-345.5999999998603,0.0,0.0,0.0,0.0,0.0,0.0,-345.60000000009313,-345.5999999998603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028194824190246662,-0.0004065507522717548,0.03676470588234719,0.025150905432577097,0.0,-0.02890056888164778,0.0,0.0,-0.027851587250873232,0.0,nan,nan,nan,nan,nan,-0.02830770077117825,-0.02808073982937607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510588.0373,0.983883,0.008163,0.007954,1305.4388,498116.0882,0.551781,9704.5484,1240517.2524,2912.5,0.0,0.0,0.0,0.0,0.0,1220523.6002,1230391.2043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,low,supplier_node_scale::SDC-VD0964290A,0.2
supplier_stock_node_SDC-VD0964290A_high,144.0,5.000000000032756e-06,-2.0000000000002655e-06,-2.0000000000002655e-06,0.0,144.0,0.0,0.0,345.60000000009313,0.0,0.0,0.0,0.0,0.0,0.0,345.5999999998603,345.60000000009313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028194824190246662,0.0005081884403425146,-0.024509803921571878,-0.02515090543259891,0.0,0.02890056888164778,0.0,0.0,0.027851587250891995,0.0,nan,nan,nan,nan,nan,0.02830770077115918,0.02808073982939499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510876.0373,0.983892,0.008158,0.00795,1305.4388,498404.0882,0.551781,9704.5484,1241208.4524,2912.5,0.0,0.0,0.0,0.0,0.0,1221214.8002,1231082.4043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,supplier_node_scale::SDC-VD0964290A,1.8
supplier_stock_node_SDC-VD0972460A_low,0.0,0.0023730000000000695,-0.001393000000000001,-0.0009790000000000007,0.0,0.0,0.0,0.0,-2985.2351999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1235.6351999999024,0.0,0.0,-1749.5999999999985,0.0,-144.0,0.0,-1235.6352000000006,0.0,0.0,0.24118623378498444,-17.07107843137256,-12.31136820925554,0.0,0.0,0.0,0.0,-0.24057736874193136,0.0,nan,nan,nan,nan,nan,0.0,-0.10039800513666189,0.0,0.0,-17.278211257181244,0.0,-1.2845128762335984,0.0,-12.522139999516199,nan,510732.0373,0.98626,0.006767,0.006973,1305.4388,498260.0882,0.551781,9704.5484,1237877.6172,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1229501.1691,529924.7449,4283.4377,8376.4482,1607.0612,11066.4754,2401.7599,8631.9689,0.0,low,supplier_node_scale::SDC-VD0972460A,0.2
supplier_stock_node_SDC-VD0972460A_high,0.0,-0.0023609999999999465,0.0013879999999999986,0.0009749999999999984,0.0,0.0,0.0,0.0,2985.2351999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.6352000001352,0.0,0.0,1749.6000000000004,0.0,144.0,0.0,1235.6351999999988,0.0,0.0,-0.2399665815281579,17.009803921568608,12.261066398390321,0.0,0.0,0.0,0.0,0.24057736874193136,0.0,nan,nan,nan,nan,nan,0.0,0.10039800513668082,0.0,0.0,17.278211257181262,0.0,1.2845128762335984,0.0,12.522139999516183,nan,510732.0373,0.981526,0.009548,0.008927,1305.4388,498260.0882,0.551781,9704.5484,1243848.0876,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1231972.4395,529924.7449,4283.4377,11875.6482,1607.0612,11354.4754,2401.7599,11103.2393,0.0,high,supplier_node_scale::SDC-VD0972460A,1.8
supplier_stock_node_SDC-VD0975221A_low,0.0,0.0027000000000000357,-0.0017230000000000006,-0.0009760000000000003,0.0,0.0,0.0,0.0,-3395.6351999999024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1235.6351999999024,0.0,0.0,-2159.999999999999,0.0,-144.0,0.0,-1235.6352000000006,0.0,0.0,0.2744217577831637,-21.115196078431378,-12.273641851106643,0.0,0.0,0.0,0.0,-0.2736511286023492,0.0,nan,nan,nan,nan,nan,0.0,-0.10039800513666189,0.0,0.0,-21.331125008865744,0.0,-1.2845128762335984,0.0,-12.522139999516199,nan,510732.0373,0.986587,0.006437,0.006976,1305.4388,498260.0882,0.551781,9704.5484,1237467.2172,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1229501.1691,529924.7449,4283.4377,7966.0482,1607.0612,11066.4754,2401.7599,8631.9689,0.0,low,supplier_node_scale::SDC-VD0975221A,0.2
supplier_stock_node_SDC-VD0975221A_high,0.0,-0.0026849999999999374,0.0017140000000000002,0.0009719999999999989,0.0,0.0,0.0,0.0,3395.6352000001352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.6352000001352,0.0,0.0,2160.0,0.0,144.0,0.0,1235.6351999999988,0.0,0.0,-0.2728971924621361,21.004901960784313,12.223340040241434,0.0,0.0,0.0,0.0,0.27365112860236795,0.0,nan,nan,nan,nan,nan,0.0,0.10039800513668082,0.0,0.0,21.33112500886575,0.0,1.2845128762335984,0.0,12.522139999516183,nan,510732.0373,0.981202,0.009874,0.008924,1305.4388,498260.0882,0.551781,9704.5484,1244258.4876,2912.5,0.0,0.0,0.0,0.0,0.0,1220869.2002,1231972.4395,529924.7449,4283.4377,12286.0482,1607.0612,11354.4754,2401.7599,11103.2393,0.0,high,supplier_node_scale::SDC-VD0975221A,1.8
supplier_stock_node_SDC-VD0989480A_low,-147.6934000000474,-1.0999999999983245e-05,2.0000000000002655e-06,9.999999999999593e-06,-9.321899999999914,-143.72830000001704,0.0031999999999999806,23.57639999999992,-262.591999999946,0.0,0.0,0.0,0.0,0.0,0.0,-272.4597000000067,-262.73179999995045,0.0,0.0,0.13980000000083237,9.321899999999914,13.98279999999977,2.364599999999882,9.727799999998751,0.0,-0.028917982271257723,-0.001118014568744505,0.024509803921571878,0.12575452716297272,-0.7140817325178258,-0.028846039127726594,0.5799402299100513,0.24294175296194023,-0.021162048609325104,0.0,nan,nan,nan,nan,nan,-0.022316862441559913,-0.021347521182596235,0.0,0.0,0.001380597813082031,0.5800588054767244,0.12472976837360322,0.09845280537825127,0.09858320116429024,nan,510584.3439,0.983876,0.008162,0.007962,1296.1169,498116.3599,0.554981,9728.1248,1240600.2604,2912.5,0.0,0.0,0.0,0.0,0.0,1220596.7405,1230474.0725,529924.7449,4283.4377,10126.188,1616.3831,11224.4582,2404.1245,9877.3319,0.0,low,supplier_node_scale::SDC-VD0989480A,0.2
supplier_stock_node_SDC-VD0989480A_high,144.0,5.000000000032756e-06,-2.0000000000002655e-06,-2.0000000000002655e-06,0.0,144.0,0.0,0.0,345.60000000009313,0.0,0.0,0.0,0.0,0.0,0.0,345.5999999998603,345.60000000009313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028194824190246662,0.0005081884403425146,-0.024509803921571878,-0.02515090543259891,0.0,0.02890056888164778,0.0,0.0,0.027851587250891995,0.0,nan,nan,nan,nan,nan,0.02830770077115918,0.02808073982939499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510876.0373,0.983892,0.008158,0.00795,1305.4388,498404.0882,0.551781,9704.5484,1241208.4524,2912.5,0.0,0.0,0.0,0.0,0.0,1221214.8002,1231082.4043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,supplier_node_scale::SDC-VD0989480A,1.8
supplier_stock_node_SDC-VD0990780A_low,-144.0,-4.000000000004e-06,2.999999999999531e-06,1.9999999999985307e-06,0.0,-144.0,0.0,0.0,-345.5999999998603,0.0,0.0,0.0,0.0,0.0,0.0,-345.60000000009313,-345.5999999998603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028194824190246662,-0.0004065507522717548,0.03676470588234719,0.025150905432577097,0.0,-0.02890056888164778,0.0,0.0,-0.027851587250873232,0.0,nan,nan,nan,nan,nan,-0.02830770077117825,-0.02808073982937607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510588.0373,0.983883,0.008163,0.007954,1305.4388,498116.0882,0.551781,9704.5484,1240517.2524,2912.5,0.0,0.0,0.0,0.0,0.0,1220523.6002,1230391.2043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,low,supplier_node_scale::SDC-VD0990780A,0.2
supplier_stock_node_SDC-VD0990780A_high,144.0,5.000000000032756e-06,-2.0000000000002655e-06,-2.0000000000002655e-06,0.0,144.0,0.0,0.0,345.60000000009313,0.0,0.0,0.0,0.0,0.0,0.0,345.5999999998603,345.60000000009313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028194824190246662,0.0005081884403425146,-0.024509803921571878,-0.02515090543259891,0.0,0.02890056888164778,0.0,0.0,0.027851587250891995,0.0,nan,nan,nan,nan,nan,0.02830770077115918,0.02808073982939499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510876.0373,0.983892,0.008158,0.00795,1305.4388,498404.0882,0.551781,9704.5484,1241208.4524,2912.5,0.0,0.0,0.0,0.0,0.0,1221214.8002,1231082.4043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,supplier_node_scale::SDC-VD0990780A,1.8
supplier_stock_node_SDC-VD0993480A_low,-303.696100000001,3.2000000000032e-05,3.999999999998796e-06,-3.500000000000031e-05,9.321900000000142,-326.57260000001406,-0.0032010000000000094,-340.5553999999993,-726.5149000000674,0.0,0.0,0.0,0.0,0.0,0.0,-674.9858000001404,-725.028399999952,0.0,0.0,-1.4865999999983615,-9.321900000000142,-148.66100000000006,-426.5,-50.042600000000675,0.0,-0.059462903796969425,0.0032524060181740384,0.049019607843122495,-0.4401408450704264,0.7140817325178431,-0.06554259667471678,-0.5801214612319036,-3.5092349067989534,-0.05854916992598234,0.0,nan,nan,nan,nan,nan,-0.05528731496294327,-0.058910109575566215,0.0,0.0,-0.014680949276918922,-0.5800588054767386,-1.3260900603733548,-17.757811678011613,-0.5071403300422306,nan,510428.3412,0.983919,0.008164,0.007917,1314.7607,497933.5156,0.54858,9363.993,1240136.3375,2912.5,0.0,0.0,0.0,0.0,0.0,1220194.2144,1230011.7759,529924.7449,4283.4377,10124.5616,1597.7393,11061.8144,1975.2599,9817.5615,0.0,low,supplier_node_scale::SDC-VD0993480A,0.2
supplier_stock_node_SDC-VD0993480A_high,-35.96570000000065,-3.399999999997849e-05,9.999999999992654e-07,3.399999999999931e-05,4.660900000000083,728.006400000013,-0.0016009999999999636,49.602100000000064,-15.421099999919534,0.0,0.0,0.0,0.0,0.0,0.0,-57.2155999999959,-15.725300000049174,0.0,-9.321800000000621,0.3041000000011991,-4.660900000000083,134.3665000000001,540.75,41.49029999999948,0.0,-0.0070419901970775875,-0.003455681394304274,0.012254901960775309,0.427565392354116,0.3570370361291608,0.14610971603806114,-0.2901513462768678,0.5111221867882081,-0.0012427723152557107,0.0,nan,nan,nan,nan,nan,-0.004686464364128686,-0.0012777142883114783,0.0,-0.21762426940400278,0.003003145886676691,-0.2900262914691788,1.1985798568364023,22.51474012868647,0.42046984840017526,nan,510696.0716,0.983853,0.008161,0.007986,1310.0997,498988.0946,0.55018,9754.1505,1240847.4313,2912.5,0.0,0.0,0.0,0.0,0.0,1220811.9846,1230721.079,529924.7449,4274.1159,10126.3523,1602.4003,11344.8419,2942.5099,9909.0944,0.0,high,supplier_node_scale::SDC-VD0993480A,1.8
supplier_stock_node_SDC-VD1091642A_low,-288.0,-8.999999999925734e-06,4.999999999999796e-06,4.999999999999796e-06,0.0,-288.0,0.0,0.0,-691.1999999999534,0.0,0.0,0.0,0.0,0.0,0.0,-691.2000000001863,-691.1999999999534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056389648380493325,-0.0009147391926029855,0.06127450980391906,0.06287726358148636,0.0,-0.05780113776329556,0.0,0.0,-0.05570317450176522,0.0,nan,nan,nan,nan,nan,-0.0566154015423565,-0.05616147965877106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510444.0373,0.983878,0.008165,0.007957,1305.4388,497972.0882,0.551781,9704.5484,1240171.6524,2912.5,0.0,0.0,0.0,0.0,0.0,1220178.0002,1230045.6043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,low,supplier_node_scale::SDC-VD1091642A,0.2
supplier_stock_node_SDC-VD1091642A_high,288.0,9.000000000036756e-06,-4.000000000000531e-06,-4.000000000000531e-06,0.0,288.0,0.0,0.0,691.1999999999534,0.0,0.0,0.0,0.0,0.0,0.0,691.1999999999534,691.1999999999534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056389648380493325,0.0009147391926142694,-0.049019607843143756,-0.05030181086519782,0.0,0.05780113776329556,0.0,0.0,0.05570317450176522,0.0,nan,nan,nan,nan,nan,0.05661540154233743,0.05616147965877106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,511020.0373,0.983896,0.008156,0.007948,1305.4388,498548.0882,0.551781,9704.5484,1241554.0524,2912.5,0.0,0.0,0.0,0.0,0.0,1221560.4002,1231428.0043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,supplier_node_scale::SDC-VD1091642A,1.8
supplier_stock_node_SDC-VD1095770A_low,-144.0,-4.000000000004e-06,2.999999999999531e-06,1.9999999999985307e-06,0.0,-144.0,0.0,0.0,-345.5999999998603,0.0,0.0,0.0,0.0,0.0,0.0,-345.60000000009313,-345.5999999998603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028194824190246662,-0.0004065507522717548,0.03676470588234719,0.025150905432577097,0.0,-0.02890056888164778,0.0,0.0,-0.027851587250873232,0.0,nan,nan,nan,nan,nan,-0.02830770077117825,-0.02808073982937607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510588.0373,0.983883,0.008163,0.007954,1305.4388,498116.0882,0.551781,9704.5484,1240517.2524,2912.5,0.0,0.0,0.0,0.0,0.0,1220523.6002,1230391.2043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,low,supplier_node_scale::SDC-VD1095770A,0.2
supplier_stock_node_SDC-VD1095770A_high,144.0,5.000000000032756e-06,-2.0000000000002655e-06,-2.0000000000002655e-06,0.0,144.0,0.0,0.0,345.60000000009313,0.0,0.0,0.0,0.0,0.0,0.0,345.5999999998603,345.60000000009313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028194824190246662,0.0005081884403425146,-0.024509803921571878,-0.02515090543259891,0.0,0.02890056888164778,0.0,0.0,0.027851587250891995,0.0,nan,nan,nan,nan,nan,0.02830770077115918,0.02808073982939499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510876.0373,0.983892,0.008158,0.00795,1305.4388,498404.0882,0.551781,9704.5484,1241208.4524,2912.5,0.0,0.0,0.0,0.0,0.0,1221214.8002,1231082.4043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,high,supplier_node_scale::SDC-VD1095770A,1.8
supplier_stock_node_SDC-VD1096202A_low,-144.0,-4.000000000004e-06,2.999999999999531e-06,1.9999999999985307e-06,0.0,-144.0,0.0,0.0,-345.5999999998603,0.0,0.0,0.0,0.0,0.0,0.0,-345.60000000009313,-345.5999999998603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028194824190246662,-0.0004065507522717548,0.03676470588234719,0.025150905432577097,0.0,-0.02890056888164778,0.0,0.0,-0.027851587250873232,0.0,nan,nan,nan,nan,nan,-0.02830770077117825,-0.02808073982937607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,510588.0373,0.983883,0.008163,0.007954,1305.4388,498116.0882,0.551781,9704.5484,1240517.2524,2912.5,0.0,0.0,0.0,0.0,0.0,1220523.6002,1230391.2043,529924.7449,4283.4377,10126.0482,1607.0612,11210.4754,2401.7599,9867.6041,0.0,low,supplier_node_scale::SDC-VD1096202A,0.2
