capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,case_id,case_input,case_output_dir,demand_item::item:268091,demand_item::item:268967,edge_src_lead_time::SDC-1450,edge_src_lead_time::SDC-VD0500655A,edge_src_lead_time::SDC-VD0505677A,edge_src_lead_time::SDC-VD0508918A,edge_src_lead_time::SDC-VD0514881A,edge_src_lead_time::SDC-VD0518684A,edge_src_lead_time::SDC-VD0519670A,edge_src_lead_time::SDC-VD0520115A,edge_src_lead_time::SDC-VD0520132A,edge_src_lead_time::SDC-VD0525412A,edge_src_lead_time::SDC-VD0901566A,edge_src_lead_time::SDC-VD0910216A,edge_src_lead_time::SDC-VD0914320A,edge_src_lead_time::SDC-VD0914360C,edge_src_lead_time::SDC-VD0914690A,edge_src_lead_time::SDC-VD0949099A,edge_src_lead_time::SDC-VD0951020A,edge_src_lead_time::SDC-VD0960508A,edge_src_lead_time::SDC-VD0964290A,edge_src_lead_time::SDC-VD0972460A,edge_src_lead_time::SDC-VD0975221A,edge_src_lead_time::SDC-VD0989480A,edge_src_lead_time::SDC-VD0990780A,edge_src_lead_time::SDC-VD0993480A,edge_src_lead_time::SDC-VD1091642A,edge_src_lead_time::SDC-VD1095770A,edge_src_lead_time::SDC-VD1096202A,edge_src_reliability::SDC-1450,edge_src_reliability::SDC-VD0500655A,edge_src_reliability::SDC-VD0505677A,edge_src_reliability::SDC-VD0508918A,edge_src_reliability::SDC-VD0514881A,edge_src_reliability::SDC-VD0518684A,edge_src_reliability::SDC-VD0519670A,edge_src_reliability::SDC-VD0520115A,edge_src_reliability::SDC-VD0520132A,edge_src_reliability::SDC-VD0525412A,edge_src_reliability::SDC-VD0901566A,edge_src_reliability::SDC-VD0910216A,edge_src_reliability::SDC-VD0914320A,edge_src_reliability::SDC-VD0914360C,edge_src_reliability::SDC-VD0914690A,edge_src_reliability::SDC-VD0949099A,edge_src_reliability::SDC-VD0951020A,edge_src_reliability::SDC-VD0960508A,edge_src_reliability::SDC-VD0964290A,edge_src_reliability::SDC-VD0972460A,edge_src_reliability::SDC-VD0975221A,edge_src_reliability::SDC-VD0989480A,edge_src_reliability::SDC-VD0990780A,edge_src_reliability::SDC-VD0993480A,edge_src_reliability::SDC-VD1091642A,edge_src_reliability::SDC-VD1095770A,edge_src_reliability::SDC-VD1096202A,error,factor::capacity_scale,factor::demand_scale,factor::lead_time_scale,factor::production_stock_scale,factor::safety_stock_days_scale,factor::supplier_capacity_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,level,parameter,status,supplier_capacity_node::SDC-1450,supplier_capacity_node::SDC-VD0500655A,supplier_capacity_node::SDC-VD0505677A,supplier_capacity_node::SDC-VD0508918A,supplier_capacity_node::SDC-VD0514881A,supplier_capacity_node::SDC-VD0518684A,supplier_capacity_node::SDC-VD0519670A,supplier_capacity_node::SDC-VD0520115A,supplier_capacity_node::SDC-VD0520132A,supplier_capacity_node::SDC-VD0525412A,supplier_capacity_node::SDC-VD0901566A,supplier_capacity_node::SDC-VD0910216A,supplier_capacity_node::SDC-VD0914320A,supplier_capacity_node::SDC-VD0914360C,supplier_capacity_node::SDC-VD0914690A,supplier_capacity_node::SDC-VD0949099A,supplier_capacity_node::SDC-VD0951020A,supplier_capacity_node::SDC-VD0960508A,supplier_capacity_node::SDC-VD0964290A,supplier_capacity_node::SDC-VD0972460A,supplier_capacity_node::SDC-VD0975221A,supplier_capacity_node::SDC-VD0989480A,supplier_capacity_node::SDC-VD0990780A,supplier_capacity_node::SDC-VD0993480A,supplier_capacity_node::SDC-VD1091642A,supplier_capacity_node::SDC-VD1095770A,supplier_capacity_node::SDC-VD1096202A,supplier_node::SDC-1450,supplier_node::SDC-VD0500655A,supplier_node::SDC-VD0505677A,supplier_node::SDC-VD0508918A,supplier_node::SDC-VD0514881A,supplier_node::SDC-VD0518684A,supplier_node::SDC-VD0519670A,supplier_node::SDC-VD0520115A,supplier_node::SDC-VD0520132A,supplier_node::SDC-VD0525412A,supplier_node::SDC-VD0901566A,supplier_node::SDC-VD0910216A,supplier_node::SDC-VD0914320A,supplier_node::SDC-VD0914360C,supplier_node::SDC-VD0914690A,supplier_node::SDC-VD0949099A,supplier_node::SDC-VD0951020A,supplier_node::SDC-VD0960508A,supplier_node::SDC-VD0964290A,supplier_node::SDC-VD0972460A,supplier_node::SDC-VD0975221A,supplier_node::SDC-VD0989480A,supplier_node::SDC-VD0990780A,supplier_node::SDC-VD0993480A,supplier_node::SDC-VD1091642A,supplier_node::SDC-VD1095770A,supplier_node::SDC-VD1096202A,value
,,,supplier_stock_node_SDC-VD0990780A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD0990780A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD0990780A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506749.7488,0.997166,0.001278,0.001556,15920.8898,506151.2666,0.085006,15131.256,7308850.5958,17400.0,0.0,0.0,0.0,0.0,0.0,7288137.5132,7299511.5498,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_node_scale::SDC-VD0990780A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,1.2
,,,supplier_stock_node_SDC-VD0993480A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD0993480A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD0993480A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506684.0142,0.997167,0.001278,0.001555,15920.8898,506084.2346,0.085006,15098.424,7307809.573,17400.0,0.0,0.0,0.0,0.0,0.0,7287107.4891,7298470.8554,532158.4244,9175.0457,9338.7177,1479.1102,15098.424,2090.8037,11363.3663,629.101,low,supplier_node_scale::SDC-VD0993480A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,0.8
,,,supplier_stock_node_SDC-VD0993480A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD0993480A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD0993480A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506723.2116,0.997164,0.001278,0.001558,15920.8898,506149.8986,0.085006,15164.088,7308733.9069,17400.0,0.0,0.0,0.0,0.0,0.0,7288009.8256,7299394.5326,532158.4244,9175.0457,9339.3743,1479.1102,15164.088,2431.0537,11384.7071,631.837,high,supplier_node_scale::SDC-VD0993480A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,1.2
,,,supplier_stock_node_SDC-VD1091642A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD1091642A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD1091642A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506647.1488,0.997165,0.001278,0.001557,15920.8898,506048.6666,0.085006,15131.256,7307352.6358,17400.0,0.0,0.0,0.0,0.0,0.0,7286639.5532,7298013.5898,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_node_scale::SDC-VD1091642A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,0.8
,,,supplier_stock_node_SDC-VD1091642A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD1091642A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD1091642A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506783.9488,0.997166,0.001278,0.001556,15920.8898,506185.4666,0.085006,15131.256,7309349.9158,17400.0,0.0,0.0,0.0,0.0,0.0,7288636.8332,7300010.8698,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_node_scale::SDC-VD1091642A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,1.2
,,,supplier_stock_node_SDC-VD1095770A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD1095770A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD1095770A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506681.3488,0.997166,0.001278,0.001556,15920.8898,506082.8666,0.085006,15131.256,7307851.9558,17400.0,0.0,0.0,0.0,0.0,0.0,7287138.8732,7298512.9098,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_node_scale::SDC-VD1095770A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,0.8
,,,supplier_stock_node_SDC-VD1095770A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD1095770A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD1095770A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506749.7488,0.997166,0.001278,0.001556,15920.8898,506151.2666,0.085006,15131.256,7308850.5958,17400.0,0.0,0.0,0.0,0.0,0.0,7288137.5132,7299511.5498,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_node_scale::SDC-VD1095770A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,1.2
,,,supplier_stock_node_SDC-VD1096202A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD1096202A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD1096202A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506681.3488,0.997166,0.001278,0.001556,15920.8898,506082.8666,0.085006,15131.256,7307851.9558,17400.0,0.0,0.0,0.0,0.0,0.0,7287138.8732,7298512.9098,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_node_scale::SDC-VD1096202A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8
,,,supplier_stock_node_SDC-VD1096202A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD1096202A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_stock_node_SDC-VD1096202A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506749.7488,0.997166,0.001278,0.001556,15920.8898,506151.2666,0.085006,15131.256,7308850.5958,17400.0,0.0,0.0,0.0,0.0,0.0,7288137.5132,7299511.5498,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_node_scale::SDC-VD1096202A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.2
,,,supplier_capacity_node_SDC-1450_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-1450_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-1450_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506709.328,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308333.2921,17400.0,0.0,0.0,0.0,0.0,0.0,7287620.2095,7298994.2461,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2401.7823,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-1450,ok,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-1450_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-1450_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-1450_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506711.0451,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308313.8241,17400.0,0.0,0.0,0.0,0.0,0.0,7287600.7415,7298974.7781,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2139.4966,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-1450,ok,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0500655A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0500655A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0500655A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0500655A,ok,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0500655A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0500655A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0500655A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0500655A,ok,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0505677A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0505677A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0505677A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0505677A,ok,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0505677A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0505677A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0505677A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0505677A,ok,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0508918A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0508918A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0508918A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506722.4387,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308326.949,17400.0,0.0,0.0,0.0,0.0,0.0,7287613.8663,7298987.903,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2393.8109,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0508918A,ok,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0508918A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0508918A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0508918A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506708.7943,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308297.0175,17400.0,0.0,0.0,0.0,0.0,0.0,7287583.9349,7298957.9715,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2144.6395,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0508918A,ok,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0514881A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0514881A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0514881A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0514881A,ok,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0514881A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0514881A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0514881A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0514881A,ok,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0518684A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0518684A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0518684A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0518684A,ok,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0518684A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0518684A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0518684A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0518684A,ok,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0519670A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0519670A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0519670A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0519670A,ok,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0519670A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0519670A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0519670A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0519670A,ok,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0520115A_low,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0520115A_low/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0520115A_low/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,low,supplier_capacity_node_scale::SDC-VD0520115A,ok,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0520115A_high,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0520115A_high/input_case.json,etudecas/simulation/sensibility/structural_result/cases/supplier_capacity_node_SDC-VD0520115A_high/simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,506715.5488,0.997166,0.001278,0.001556,15920.8898,506117.0666,0.085006,15131.256,7308351.2758,17400.0,0.0,0.0,0.0,0.0,0.0,7287638.1932,7299012.2298,532158.4244,9175.0457,9339.046,1479.1102,15131.256,2242.3537,11374.0367,630.469,high,supplier_capacity_node_scale::SDC-VD0520115A,ok,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
