acceptable_is_contiguous,acceptable_levels,acceptable_ranges,baseline_contiguous_safe_high,baseline_contiguous_safe_low,baseline_fill_rate,baseline_inventory_cost,baseline_line_adherence,baseline_margin_pct,baseline_product_availability,baseline_total_cost,capacity_reduction_margin_pct,cost_warning_level,delay_increase_margin_pct,ending_backlog_cross_threshold_at,ending_backlog_monotonicity,fill_rate_cross_service_threshold_at,fill_rate_max,fill_rate_min,fill_rate_monotonicity,first_unacceptable_level,inventory_cost_cross_threshold_at,inventory_cost_max,inventory_cost_monotonicity,levels,line_adherence_cross_baseline_at,line_adherence_min,line_adherence_monotonicity,line_nervousness_max,material_delay_days_max,max_external_procured_qty_delta,max_fill_rate_drop,max_inventory_cost_increase,max_line_adherence_drop,max_line_nervousness_increase,max_material_delay_days_increase,max_product_availability_drop,max_production_replanning_count_increase,max_raw_material_safety_floor_gap_increase,max_raw_material_stockout_days_increase,max_raw_material_target_gap_increase,max_supplier_upstream_ordered_qty_delta,max_total_cost_increase,parameter_group,parameter_key,parameter_label,product_availability_cross_baseline_at,product_availability_min,product_availability_monotonicity,production_replanning_count_max,raw_material_stockout_days_max,reliability_reduction_margin_pct,safe_band_high,safe_band_low,safe_direction,stock_reduction_margin_pct,target_stock_gap_cross_baseline_at,total_cost_cross_threshold_at,total_cost_monotonicity,upstream_capacity_reduction_margin_pct,upstream_delay_increase_margin_pct
False,"[0.5, 1.0]","[[0.5, 0.5], [1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,0.0,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,0.25,,7772700.3728,non_monotonic,"[0.25, 0.5, 0.75, 1.0]",0.25,0.986139762,non_monotonic,37.0,0.0,41593676.90960002,0.0,0.0,0.012806121000000004,0.0,0.0,0.000571428000000096,15.0,0.0,15.0,12022921.586400997,41593676.90960002,0.0,supplier_stock_global,supplier_stock_scale,Stock fournisseur global,0.25,0.998571429,non_monotonic,27.0,27.0,nan,1.0,0.5,lower_is_riskier,0.0,0.75,,non_monotonic,nan,nan
True,"[0.75, 1.0]","[[0.75, 1.0]]",1.0,0.75,1.0,7772700.3728,0.998945883,25.0,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,0.25,,7772700.3728,non_monotonic,"[0.25, 0.5, 0.75, 1.0]",0.5,0.998857671,non_monotonic,38.0,0.0,2011610.6879000664,0.0,0.0,8.821199999997642e-05,1.0,0.0,0.0002857140000001035,1.0,0.0,1.0,0.0,2011610.6879000664,0.0,supplier_stock_node,supplier_stock_node::SDC-VD0520132A,Stock fournisseur SDC-VD0520132A,0.25,0.998857143,increasing,13.0,13.0,nan,1.0,0.75,lower_is_riskier,25.0,,,non_monotonic,nan,nan
True,"[0.5, 0.75, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,0.25,,7772700.3728,non_monotonic,"[0.25, 0.5, 0.75, 1.0]",,0.998945883,non_monotonic,37.0,0.0,3218033.917300105,0.0,0.0,0.0,0.0,0.0,0.0002857140000001035,0.0,0.0,0.0,0.0,3218033.917300105,0.0,supplier_stock_node,supplier_stock_node::SDC-VD0914360C,Stock fournisseur SDC-VD0914360C,0.25,0.998857143,increasing,12.0,12.0,nan,1.0,0.5,lower_is_riskier,50.0,,,non_monotonic,nan,nan
False,"[0.5, 1.0]","[[0.5, 0.5], [1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,0.0,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,0.25,,7775688.8813,non_monotonic,"[0.25, 0.5, 0.75, 1.0]",0.25,0.998880192,non_monotonic,39.0,0.0,0.0,0.0,2988.5084999995306,6.569099999997885e-05,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21613.83449999988,supplier_stock_node,supplier_stock_node::SDC-VD0914320A,Stock fournisseur SDC-VD0914320A,,0.999142857,flat,13.0,13.0,nan,1.0,0.5,lower_is_riskier,0.0,,,non_monotonic,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,0.0,0.999142857,61148676.1216,nan,,nan,0.01,decreasing,0.01,1.0,0.502754,increasing,0.01,,7772700.3728,increasing,"[0.01, 1.0]",0.01,0.391347845,increasing,37.0,0.0,0.0,0.49724599999999997,0.0,0.6075980379999999,0.0,0.0,0.4879069020000001,1918.0,0.0,991.0,0.0,0.0,0.0,supplier_upstream_supply,external_procurement_enabled,Appro amont fournisseur active,0.01,0.511235955,increasing,1930.0,1003.0,nan,1.0,1.0,lower_is_riskier,nan,,,increasing,nan,nan
True,"[1.0, 1.25, 1.5]","[[1.0, 1.5]]",1.5,1.0,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,nan,,50.0,,flat,,1.0,1.0,flat,2.0,,8365896.357,increasing,"[1.0, 1.25, 1.5, 2.0]",2.0,0.996390311,non_monotonic,62.0,0.0,0.0,0.0,593195.9841999998,0.002555572000000006,25.0,0.0,0.0,27.0,0.0,28.0,0.0,0.0,3245937.816399999,supplier_lead_time_global,supplier_lead_time_scale,Delai fournisseur global,,0.999142857,flat,39.0,40.0,nan,1.5,1.0,higher_is_riskier,nan,,,non_monotonic,nan,nan
True,"[1.0, 1.25, 1.5]","[[1.0, 1.5]]",1.5,1.0,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,nan,,50.0,,flat,,1.0,1.0,flat,2.0,,7863702.8434,non_monotonic,"[1.0, 1.25, 1.5, 2.0]",2.0,0.9967004,non_monotonic,61.0,0.0,11457428.554500103,0.0,91002.47059999965,0.002245482999999937,24.0,0.0,0.0,25.0,0.0,25.0,0.0,11457428.554500103,2208941.6294,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0914360C,Delai fournisseur SDC-VD0914360C,,0.999142857,flat,37.0,37.0,nan,1.5,1.0,higher_is_riskier,nan,,,non_monotonic,nan,nan
True,"[1.0, 1.25, 1.5]","[[1.0, 1.5]]",1.5,1.0,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,nan,,50.0,,flat,,1.0,1.0,flat,2.0,,7775314.5914,increasing,"[1.0, 1.25, 1.5, 2.0]",2.0,0.998857671,decreasing,39.0,0.0,16894.273699998856,0.0,2614.218600000255,8.821199999997642e-05,2.0,0.0,0.0,1.0,0.0,1.0,0.0,16894.273699998856,162757.40609999746,supplier_lead_time_node,supplier_lead_time_node::SDC-VD1091642A,Delai fournisseur SDC-VD1091642A,,0.999142857,flat,13.0,13.0,nan,1.5,1.0,higher_is_riskier,nan,,,increasing,nan,nan
True,"[1.0, 1.25, 1.5]","[[1.0, 1.5]]",1.5,1.0,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,nan,,50.0,,flat,,1.0,1.0,flat,2.0,,7772872.9879,non_monotonic,"[1.0, 1.25, 1.5, 2.0]",2.0,0.998921482,decreasing,39.0,0.0,0.0,0.0,172.61510000005364,2.4401000000007222e-05,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4389.488399997354,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0964290A,Delai fournisseur SDC-VD0964290A,,0.999142857,flat,13.0,13.0,nan,1.5,1.0,higher_is_riskier,nan,,,increasing,nan,nan
True,"[1.0, 1.25, 1.5]","[[1.0, 1.5]]",1.5,1.0,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,nan,,50.0,,flat,,1.0,1.0,flat,2.0,,7772700.3728,non_monotonic,"[1.0, 1.25, 1.5, 2.0]",,0.998945883,non_monotonic,37.0,0.0,4580619.674400091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580619.674400091,115822.75569999963,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0956464A,Delai fournisseur SDC-VD0956464A,,0.999142857,flat,12.0,12.0,nan,1.5,1.0,higher_is_riskier,nan,,,non_monotonic,nan,nan
True,"[1.0, 1.25, 1.5]","[[1.0, 1.5]]",1.5,1.0,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,nan,,50.0,,flat,,1.0,1.0,flat,2.0,,7772702.6883,non_monotonic,"[1.0, 1.25, 1.5, 2.0]",,0.998945883,increasing,37.0,0.0,4563355.978100061,0.0,2.3154999995604157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4563355.978100061,158299.0276999995,supplier_lead_time_node,supplier_lead_time_node::SDC-VD1096202A,Delai fournisseur SDC-VD1096202A,,0.999142857,flat,12.0,12.0,nan,1.5,1.0,higher_is_riskier,nan,,,non_monotonic,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",1.0,0.25,1.0,7772700.3728,0.998945883,75.0,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,non_monotonic,"[0.25, 0.5, 0.75, 1.0]",0.75,0.998319353,non_monotonic,37.0,0.0,1948255.8848000765,0.0,0.0,0.000626530000000014,0.0,0.0,0.0002857140000001035,0.0,0.0,0.0,0.0,1948255.8848000765,0.0,supplier_stock_node,supplier_stock_node::SDC-VD0514881A,Stock fournisseur SDC-VD0514881A,0.25,0.998857143,increasing,12.0,12.0,nan,1.0,0.25,lower_is_riskier,75.0,,,non_monotonic,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",1.0,0.25,1.0,7772700.3728,0.998945883,75.0,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,non_monotonic,"[0.25, 0.5, 0.75, 1.0]",,0.998945883,decreasing,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002857140000001035,0.0,0.0,0.0,0.0,0.0,0.0,supplier_stock_node,supplier_stock_node::SDC-VD0505677A,Stock fournisseur SDC-VD0505677A,0.25,0.998857143,increasing,12.0,12.0,nan,1.0,0.25,lower_is_riskier,75.0,,,increasing,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",1.0,0.25,1.0,7772700.3728,0.998945883,75.0,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,increasing,"[0.25, 0.5, 0.75, 1.0]",,0.998945883,decreasing,37.0,0.0,3647988.725700021,0.0,0.0,0.0,0.0,0.0,0.0002857140000001035,0.0,0.0,0.0,0.0,3647988.725700021,0.0,supplier_stock_node,supplier_stock_node::SDC-VD0508918A,Stock fournisseur SDC-VD0508918A,0.25,0.998857143,increasing,12.0,12.0,nan,1.0,0.25,lower_is_riskier,75.0,,,non_monotonic,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",1.0,0.25,1.0,7772700.3728,0.998945883,75.0,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,non_monotonic,"[0.25, 0.5, 0.75, 1.0]",,0.998945883,non_monotonic,37.0,0.0,3596374.836700082,0.0,0.0,0.0,0.0,0.0,0.0002857140000001035,0.0,0.0,0.0,0.0,3596374.836700082,0.0,supplier_stock_node,supplier_stock_node::SDC-VD0519670A,Stock fournisseur SDC-VD0519670A,0.25,0.998857143,increasing,12.0,12.0,nan,1.0,0.25,lower_is_riskier,75.0,,,non_monotonic,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",1.0,0.25,1.0,7772700.3728,0.998945883,75.0,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,non_monotonic,"[0.25, 0.5, 0.75, 1.0]",,0.998945883,non_monotonic,37.0,0.0,3419198.6867001057,0.0,0.0,0.0,0.0,0.0,0.0002857140000001035,0.0,0.0,0.0,0.0,3419198.6867001057,0.0,supplier_stock_node,supplier_stock_node::SDC-VD0989480A,Stock fournisseur SDC-VD0989480A,0.25,0.998857143,increasing,12.0,12.0,nan,1.0,0.25,lower_is_riskier,75.0,,,non_monotonic,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",1.0,0.25,1.0,7772700.3728,0.998945883,75.0,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,non_monotonic,"[0.25, 0.5, 0.75, 1.0]",,0.998945883,non_monotonic,37.0,0.0,3444489.360800028,0.0,0.0,0.0,0.0,0.0,0.0002857140000001035,0.0,0.0,0.0,0.0,3444489.360800028,0.0,supplier_stock_node,supplier_stock_node::SDC-VD1096202A,Stock fournisseur SDC-VD1096202A,0.25,0.998857143,increasing,12.0,12.0,nan,1.0,0.25,lower_is_riskier,75.0,,,non_monotonic,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7609430.4637,flat,[1.0],,1.0,flat,22.0,0.0,-5921585.745999932,0.0,-163269.90909999982,-0.001054117000000021,-15.0,0.0,0.0002857140000001035,-12.0,0.0,-12.0,0.0,-5921585.745999932,-1894574.7723999992,supplier_combined_stock_reliability_node,combined_stock_reliability::SDC-VD0519670A,Combine stock x0.5 + fiabilite x0.97 fournisseur SDC-VD0519670A,1.0,0.998857143,flat,0.0,0.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7603105.5285,flat,[1.0],,1.0,flat,22.0,0.0,-7084202.946299911,0.0,-169594.8443,-0.001054117000000021,-15.0,0.0,0.0002857140000001035,-12.0,0.0,-12.0,0.0,-7084202.946299911,-2211548.981800005,supplier_combined_stock_reliability_node,combined_stock_reliability::SDC-VD1096202A,Combine stock x0.5 + fiabilite x0.97 fournisseur SDC-VD1096202A,1.0,0.998857143,flat,0.0,0.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",1.0,0.95,1.0,7772700.3728,0.998945883,5.000000000000004,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7785371.1033,non_monotonic,"[0.95, 0.97, 0.99, 1.0]",0.95,0.998383096,non_monotonic,37.0,0.0,1595399.4553000927,0.0,12670.730499999598,0.000562787000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595399.4553000927,0.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0914360C,Fiabilite fournisseur SDC-VD0914360C,,0.999142857,flat,12.0,12.0,5.000000000000004,1.0,0.95,lower_is_riskier,nan,,,non_monotonic,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",1.0,0.25,1.0,7772700.3728,0.998945883,75.0,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,increasing,"[0.25, 0.5, 0.75, 1.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_upstream_supply,external_procurement_daily_cap_days_scale,Capacite appro amont fournisseur,,0.999142857,flat,12.0,12.0,nan,1.0,0.25,lower_is_riskier,nan,,,increasing,75.0,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,50.0,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,increasing,"[0.5, 0.6, 0.75, 0.9, 1.0]",,0.998945883,decreasing,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0500655A,Capacite fournisseur SDC-VD0500655A,,0.999142857,flat,12.0,12.0,nan,1.0,0.5,lower_is_riskier,nan,,,increasing,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,50.0,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,increasing,"[0.5, 0.6, 0.75, 0.9, 1.0]",,0.998945883,decreasing,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0518684A,Capacite fournisseur SDC-VD0518684A,,0.999142857,flat,12.0,12.0,nan,1.0,0.5,lower_is_riskier,nan,,,increasing,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,50.0,,nan,,flat,,1.0,1.0,flat,,,7775610.1865,decreasing,"[0.5, 0.6, 0.75, 0.9, 1.0]",,0.998945883,flat,37.0,0.0,139858.66500008106,0.0,2909.813699999824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139858.66500008106,33404.40199999511,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Capacite fournisseur SDC-VD0901566A,,0.999142857,flat,12.0,12.0,nan,1.0,0.5,lower_is_riskier,nan,,,decreasing,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,50.0,,nan,,flat,,1.0,1.0,flat,,,7773502.6305,non_monotonic,"[0.5, 0.6, 0.75, 0.9, 1.0]",,0.998945883,decreasing,37.0,0.0,689.1180000305176,0.0,802.2576999999583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.1180000305176,3274.5213999971747,supplier_capacity_node,supplier_capacity_node::SDC-VD0910216A,Capacite fournisseur SDC-VD0910216A,,0.999142857,flat,12.0,12.0,nan,1.0,0.5,lower_is_riskier,nan,,,non_monotonic,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,50.0,,nan,,flat,,1.0,1.0,flat,,,7772763.1892,non_monotonic,"[0.5, 0.6, 0.75, 0.9, 1.0]",,0.998945883,decreasing,37.0,0.0,8.264100074768066,0.0,62.8163999998942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.264100074768066,256.3935999944806,supplier_capacity_node,supplier_capacity_node::SDC-VD0914320A,Capacite fournisseur SDC-VD0914320A,,0.999142857,flat,12.0,12.0,nan,1.0,0.5,lower_is_riskier,nan,,,non_monotonic,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,50.0,,nan,,flat,,1.0,1.0,flat,,,7774561.9406,non_monotonic,"[0.5, 0.6, 0.75, 0.9, 1.0]",,0.998945883,flat,37.0,0.0,139858.66500008106,0.0,1861.56780000031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139858.66500008106,24078.861599996686,supplier_capacity_node,supplier_capacity_node::SDC-VD0914360C,Capacite fournisseur SDC-VD0914360C,,0.999142857,flat,12.0,12.0,nan,1.0,0.5,lower_is_riskier,nan,,,non_monotonic,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,50.0,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,flat,"[0.5, 0.6, 0.75, 0.9, 1.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0949099A,Capacite fournisseur SDC-VD0949099A,,0.999142857,flat,12.0,12.0,nan,1.0,0.5,lower_is_riskier,nan,,,flat,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,50.0,,nan,,flat,,1.0,1.0,flat,,,7791652.0289,non_monotonic,"[0.5, 0.6, 0.75, 0.9, 1.0]",,0.998945883,flat,37.0,0.0,28158.66220009327,0.0,18951.656100000255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28158.66220009327,62942.94879999757,supplier_capacity_node,supplier_capacity_node::SDC-VD0956464A,Capacite fournisseur SDC-VD0956464A,,0.999142857,flat,12.0,12.0,nan,1.0,0.5,lower_is_riskier,nan,,,non_monotonic,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,50.0,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,flat,"[0.5, 0.6, 0.75, 0.9, 1.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0960508A,Capacite fournisseur SDC-VD0960508A,,0.999142857,flat,12.0,12.0,nan,1.0,0.5,lower_is_riskier,nan,,,flat,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,50.0,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,increasing,"[0.5, 0.6, 0.75, 0.9, 1.0]",,0.998945883,decreasing,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0964290A,Capacite fournisseur SDC-VD0964290A,,0.999142857,flat,12.0,12.0,nan,1.0,0.5,lower_is_riskier,nan,,,increasing,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,50.0,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,flat,"[0.5, 0.6, 0.75, 0.9, 1.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Capacite fournisseur SDC-VD0972460A,,0.999142857,flat,12.0,12.0,nan,1.0,0.5,lower_is_riskier,nan,,,flat,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,50.0,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,flat,"[0.5, 0.6, 0.75, 0.9, 1.0]",,0.998945883,flat,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0975221A,Capacite fournisseur SDC-VD0975221A,,0.999142857,flat,12.0,12.0,nan,1.0,0.5,lower_is_riskier,nan,,,flat,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,50.0,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,increasing,"[0.5, 0.6, 0.75, 0.9, 1.0]",,0.998945883,decreasing,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0990780A,Capacite fournisseur SDC-VD0990780A,,0.999142857,flat,12.0,12.0,nan,1.0,0.5,lower_is_riskier,nan,,,increasing,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",1.0,0.5,1.0,7772700.3728,0.998945883,50.0,0.999142857,61148676.1216,50.0,,nan,,flat,,1.0,1.0,flat,,,7772700.3728,non_monotonic,"[0.5, 0.6, 0.75, 0.9, 1.0]",,0.998945883,decreasing,37.0,0.0,601.3899000883102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.3899000883102,0.0,supplier_capacity_node,supplier_capacity_node::SDC-VD1091642A,Capacite fournisseur SDC-VD1091642A,,0.999142857,flat,12.0,12.0,nan,1.0,0.5,lower_is_riskier,nan,,,non_monotonic,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772695.2323,flat,[1.0],,0.998945883,flat,37.0,0.0,-211.7646999359131,0.0,-5.14049999974668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-211.7646999359131,-20.98140000551939,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0500655A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0500655A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772921.8645,flat,[1.0],,0.998945883,flat,37.0,0.0,-357.913999915123,0.0,221.49170000012964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-357.913999915123,904.0477999970317,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0518684A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0518684A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7772729.0224,flat,[1.0],,0.998945883,flat,37.0,0.0,443.554200053215,0.0,28.6496000001207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.554200053215,940.9270999953151,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0519670A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0519670A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7808851.2782,flat,[1.0],,0.998945883,flat,37.0,0.0,10294.846100091934,0.0,36150.90539999958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10294.846100091934,524114.9372999966,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0520132A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0520132A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
True,[1.0],"[[1.0, 1.0]]",1.0,1.0,1.0,7772700.3728,0.998945883,nan,0.999142857,61148676.1216,nan,,nan,,flat,,1.0,1.0,flat,,,7774301.2426,flat,[1.0],,0.998945883,flat,37.0,0.0,15133.098200082779,0.0,1600.8698000004515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15133.098200082779,157515.9447999969,supplier_combined_capacity_delay_node,combined_capacity_delay::SDC-VD0910216A,Combine capacite x0.75 + delai x1.25 fournisseur SDC-VD0910216A,,0.999142857,flat,12.0,12.0,nan,1.0,1.0,scenario,nan,,,flat,nan,nan
