acceptable_is_contiguous,acceptable_levels,acceptable_ranges,capacity_reduction_margin_pct,delay_increase_margin_pct,first_unacceptable_level,max_external_procured_qty_delta,max_fill_rate_drop,max_inventory_cost_increase,max_line_adherence_drop,max_product_availability_drop,max_raw_material_safety_floor_gap_increase,max_raw_material_target_gap_increase,max_supplier_upstream_ordered_qty_delta,parameter,reliability_reduction_margin_pct,stock_reduction_margin_pct,supplier_id,tested_levels,tested_max_acceptable_scale,tested_min_acceptable_scale,upstream_capacity_reduction_margin_pct,upstream_delay_increase_margin_pct
True,"[1.0, 1.25, 1.5, 2.0]","[[1.0, 2.0]]",nan,100.0,,0.0,0.0,511.87939999997616,0.0,0.0,0.0,0.0,0.0,delai_fournisseur,nan,nan,SDC-VD0949099A,"[1.0, 1.25, 1.5, 2.0]",2.0,1.0,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",nan,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fiabilite_fournisseur,5.000000000000004,nan,SDC-VD0949099A,"[0.95, 0.97, 0.99, 1.0]",1.0,0.95,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,-1068.3760999441147,0.0,-274.8824000004679,0.0,0.0,0.0,0.0,-1068.3760999441147,scenario_combine_capacite_delai,nan,nan,SDC-VD0949099A,[1.0],1.0,1.0,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,0.0,0.0,-3819.375,0.0,0.0,0.0,0.0,0.0,scenario_combine_stock_fiabilite,nan,nan,SDC-VD0949099A,[1.0],1.0,1.0,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",nan,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stock_fournisseur,nan,75.0,SDC-VD0949099A,"[0.25, 0.5, 0.75, 1.0]",1.0,0.25,nan,nan
False,"[0.5, 0.75, 0.9, 1.0]","[[0.5, 0.5], [0.75, 1.0]]",25.0,nan,0.6,0.0,0.0,0.0,0.0,0.0002857140000001035,0.0,0.0,0.0,capacite_fournisseur,nan,nan,SDC-VD0951020A,"[0.5, 0.6, 0.75, 0.9, 1.0]",1.0,0.75,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,0.0,1.25,1326695.6438000202,0.0,4425.630099999718,0.00020080000000000098,0.0,0.0,0.0,1326695.6438000202,delai_fournisseur,nan,nan,SDC-VD0951020A,"[1.0, 1.25, 1.5, 2.0]",1.0,1.0,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,0.95,98123.04330003262,0.0,3891.9890000000596,0.00012949699999997843,0.0002857140000001035,0.0,0.0,98123.04330003262,fiabilite_fournisseur,0.0,nan,SDC-VD0951020A,"[0.95, 0.97, 0.99, 1.0]",1.0,1.0,nan,nan
True,[],[],nan,nan,1.0,1306854.4401000738,0.0,-2446.286600000225,7.6952000000019e-05,0.0,0.0,0.0,1306854.4401000738,scenario_combine_capacite_delai,nan,nan,SDC-VD0951020A,[1.0],,,nan,nan
True,[],[],nan,nan,1.0,-87275.34739995003,0.0,18167.783499999903,3.003099999998593e-05,0.0,0.0,0.0,-87275.34739995003,scenario_combine_stock_fiabilite,nan,nan,SDC-VD0951020A,[1.0],,,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",nan,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stock_fournisseur,nan,75.0,SDC-VD0951020A,"[0.25, 0.5, 0.75, 1.0]",1.0,0.25,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",50.0,nan,,28158.66220009327,0.0,18951.656100000255,0.0,0.0,0.0,0.0,28158.66220009327,capacite_fournisseur,nan,nan,SDC-VD0956464A,"[0.5, 0.6, 0.75, 0.9, 1.0]",1.0,0.5,nan,nan
True,"[1.0, 1.25, 1.5]","[[1.0, 1.5]]",nan,50.0,2.0,4580619.674400091,0.0,0.0,0.0,0.0,0.0,0.0,4580619.674400091,delai_fournisseur,nan,nan,SDC-VD0956464A,"[1.0, 1.25, 1.5, 2.0]",1.5,1.0,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",nan,nan,,1218.598200082779,0.0,0.0,0.0,0.0,0.0,0.0,1218.598200082779,fiabilite_fournisseur,5.000000000000004,nan,SDC-VD0956464A,"[0.95, 0.97, 0.99, 1.0]",1.0,0.95,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,-9447299.831899941,0.0,-174869.62420000043,-0.0008999000000000645,0.0,0.0,0.0,-9447299.831899941,scenario_combine_capacite_delai,nan,nan,SDC-VD0956464A,[1.0],1.0,1.0,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,3030.0398000478745,0.0,-30.51850000023842,0.0,0.0,0.0,0.0,3030.0398000478745,scenario_combine_stock_fiabilite,nan,nan,SDC-VD0956464A,[1.0],1.0,1.0,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",nan,nan,,3470.934599995613,0.0,0.0,0.0,0.0,0.0,0.0,3470.934599995613,stock_fournisseur,nan,75.0,SDC-VD0956464A,"[0.25, 0.5, 0.75, 1.0]",1.0,0.25,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",50.0,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,capacite_fournisseur,nan,nan,SDC-VD0960508A,"[0.5, 0.6, 0.75, 0.9, 1.0]",1.0,0.5,nan,nan
True,"[1.0, 1.25, 1.5, 2.0]","[[1.0, 2.0]]",nan,100.0,,0.0,0.0,511.87939999997616,0.0,0.0,0.0,0.0,0.0,delai_fournisseur,nan,nan,SDC-VD0960508A,"[1.0, 1.25, 1.5, 2.0]",2.0,1.0,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",nan,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fiabilite_fournisseur,5.000000000000004,nan,SDC-VD0960508A,"[0.95, 0.97, 0.99, 1.0]",1.0,0.95,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,-1068.3760999441147,0.0,-274.8824000004679,0.0,0.0,0.0,0.0,-1068.3760999441147,scenario_combine_capacite_delai,nan,nan,SDC-VD0960508A,[1.0],1.0,1.0,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,0.0,0.0,-3819.375,0.0,0.0,0.0,0.0,0.0,scenario_combine_stock_fiabilite,nan,nan,SDC-VD0960508A,[1.0],1.0,1.0,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",nan,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stock_fournisseur,nan,75.0,SDC-VD0960508A,"[0.25, 0.5, 0.75, 1.0]",1.0,0.25,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",50.0,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,capacite_fournisseur,nan,nan,SDC-VD0964290A,"[0.5, 0.6, 0.75, 0.9, 1.0]",1.0,0.5,nan,nan
True,"[1.0, 1.25, 1.5]","[[1.0, 1.5]]",nan,50.0,2.0,0.0,0.0,172.61510000005364,2.4401000000007222e-05,0.0,0.0,0.0,0.0,delai_fournisseur,nan,nan,SDC-VD0964290A,"[1.0, 1.25, 1.5, 2.0]",1.5,1.0,nan,nan
False,"[0.95, 0.99, 1.0]","[[0.95, 0.95], [0.99, 1.0]]",nan,nan,0.97,1.1774001121520996,0.0,3035.937099999748,8.242800000002326e-05,0.0,0.0,0.0,1.1774001121520996,fiabilite_fournisseur,1.0000000000000009,nan,SDC-VD0964290A,"[0.95, 0.97, 0.99, 1.0]",1.0,0.99,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,-8.26419997215271,0.0,7.0058000003919005,0.0,0.0,0.0,0.0,-8.26419997215271,scenario_combine_capacite_delai,nan,nan,SDC-VD0964290A,[1.0],1.0,1.0,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,-102294.73639988899,0.0,2486.2045999998227,0.0,0.0,0.0,0.0,-102294.73639988899,scenario_combine_stock_fiabilite,nan,nan,SDC-VD0964290A,[1.0],1.0,1.0,nan,nan
False,"[0.25, 1.0]","[[0.25, 0.25], [1.0, 1.0]]",nan,nan,0.5,0.0,0.0,729.5904000001028,0.0001538919999999333,0.0,0.0,0.0,0.0,stock_fournisseur,nan,0.0,SDC-VD0964290A,"[0.25, 0.5, 0.75, 1.0]",1.0,1.0,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",50.0,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,capacite_fournisseur,nan,nan,SDC-VD0972460A,"[0.5, 0.6, 0.75, 0.9, 1.0]",1.0,0.5,nan,nan
True,"[1.0, 1.25, 1.5, 2.0]","[[1.0, 2.0]]",nan,100.0,,0.0,0.0,511.87939999997616,0.0,0.0,0.0,0.0,0.0,delai_fournisseur,nan,nan,SDC-VD0972460A,"[1.0, 1.25, 1.5, 2.0]",2.0,1.0,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",nan,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fiabilite_fournisseur,5.000000000000004,nan,SDC-VD0972460A,"[0.95, 0.97, 0.99, 1.0]",1.0,0.95,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,-1068.3760999441147,0.0,-274.8824000004679,0.0,0.0,0.0,0.0,-1068.3760999441147,scenario_combine_capacite_delai,nan,nan,SDC-VD0972460A,[1.0],1.0,1.0,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,0.0,0.0,-3819.375,0.0,0.0,0.0,0.0,0.0,scenario_combine_stock_fiabilite,nan,nan,SDC-VD0972460A,[1.0],1.0,1.0,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",nan,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stock_fournisseur,nan,75.0,SDC-VD0972460A,"[0.25, 0.5, 0.75, 1.0]",1.0,0.25,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",50.0,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,capacite_fournisseur,nan,nan,SDC-VD0975221A,"[0.5, 0.6, 0.75, 0.9, 1.0]",1.0,0.5,nan,nan
True,"[1.0, 1.25, 1.5, 2.0]","[[1.0, 2.0]]",nan,100.0,,0.0,0.0,511.87939999997616,0.0,0.0,0.0,0.0,0.0,delai_fournisseur,nan,nan,SDC-VD0975221A,"[1.0, 1.25, 1.5, 2.0]",2.0,1.0,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",nan,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fiabilite_fournisseur,5.000000000000004,nan,SDC-VD0975221A,"[0.95, 0.97, 0.99, 1.0]",1.0,0.95,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,-1068.3760999441147,0.0,-274.8824000004679,0.0,0.0,0.0,0.0,-1068.3760999441147,scenario_combine_capacite_delai,nan,nan,SDC-VD0975221A,[1.0],1.0,1.0,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,0.0,0.0,-3819.375,0.0,0.0,0.0,0.0,0.0,scenario_combine_stock_fiabilite,nan,nan,SDC-VD0975221A,[1.0],1.0,1.0,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",nan,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,stock_fournisseur,nan,75.0,SDC-VD0975221A,"[0.25, 0.5, 0.75, 1.0]",1.0,0.25,nan,nan
True,"[0.75, 0.9, 1.0]","[[0.75, 1.0]]",25.0,nan,0.5,0.0,0.448885,0.0,0.047067431999999965,0.333428571,0.0,0.0,0.0,capacite_fournisseur,nan,nan,SDC-VD0989480A,"[0.5, 0.6, 0.75, 0.9, 1.0]",1.0,0.75,nan,nan
False,"[1.0, 1.25, 2.0]","[[1.0, 1.25], [2.0, 2.0]]",nan,25.0,1.5,16425.02510011196,0.0,2806.9214000003412,3.5661999999936356e-05,0.0,0.0,0.0,16425.02510011196,delai_fournisseur,nan,nan,SDC-VD0989480A,"[1.0, 1.25, 1.5, 2.0]",1.25,1.0,nan,nan
True,"[0.99, 1.0]","[[0.99, 1.0]]",nan,nan,0.95,97297.04000008106,0.0,1954.1253000004217,8.258199999999771e-05,0.0,0.0,0.0,97297.04000008106,fiabilite_fournisseur,1.0000000000000009,nan,SDC-VD0989480A,"[0.95, 0.97, 0.99, 1.0]",1.0,0.99,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,-1464.8999999761581,0.0,219.05090000014752,0.0,0.0,0.0,0.0,-1464.8999999761581,scenario_combine_capacite_delai,nan,nan,SDC-VD0989480A,[1.0],1.0,1.0,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,-7894060.5448999405,0.0,-144836.19550000038,-0.001054117000000021,0.0,0.0,0.0,-7894060.5448999405,scenario_combine_stock_fiabilite,nan,nan,SDC-VD0989480A,[1.0],1.0,1.0,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",nan,nan,,3419198.6867001057,0.0,0.0,0.0,0.0002857140000001035,0.0,0.0,3419198.6867001057,stock_fournisseur,nan,75.0,SDC-VD0989480A,"[0.25, 0.5, 0.75, 1.0]",1.0,0.25,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",50.0,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,capacite_fournisseur,nan,nan,SDC-VD0990780A,"[0.5, 0.6, 0.75, 0.9, 1.0]",1.0,0.5,nan,nan
True,"[1.0, 1.25, 1.5, 2.0]","[[1.0, 2.0]]",nan,100.0,,188.49200010299683,0.0,0.0,0.0,0.0,0.0,0.0,188.49200010299683,delai_fournisseur,nan,nan,SDC-VD0990780A,"[1.0, 1.25, 1.5, 2.0]",2.0,1.0,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",nan,nan,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fiabilite_fournisseur,5.000000000000004,nan,SDC-VD0990780A,"[0.95, 0.97, 0.99, 1.0]",1.0,0.95,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,74.6855000257492,0.0,-7.465400000102818,0.0,0.0,0.0,0.0,74.6855000257492,scenario_combine_capacite_delai,nan,nan,SDC-VD0990780A,[1.0],1.0,1.0,nan,nan
True,[],[],nan,nan,1.0,2046.5993000268936,0.0,2804.563400000334,6.569099999997885e-05,0.0,0.0,0.0,2046.5993000268936,scenario_combine_stock_fiabilite,nan,nan,SDC-VD0990780A,[1.0],,,nan,nan
False,"[0.25, 1.0]","[[0.25, 0.25], [1.0, 1.0]]",nan,nan,0.5,2046.5993000268936,0.0,2831.9901999998838,0.0001538919999999333,0.0,0.0,0.0,2046.5993000268936,stock_fournisseur,nan,0.0,SDC-VD0990780A,"[0.25, 0.5, 0.75, 1.0]",1.0,1.0,nan,nan
False,"[0.5, 0.75, 0.9, 1.0]","[[0.5, 0.5], [0.75, 1.0]]",25.0,nan,0.6,0.0,0.0,94.26460000034422,3.5661999999936356e-05,0.0,0.0,0.0,0.0,capacite_fournisseur,nan,nan,SDC-VD0993480A,"[0.5, 0.6, 0.75, 0.9, 1.0]",1.0,0.75,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,0.0,1.25,7451180.755600095,0.0,0.0,0.00012386799999997145,0.0,0.0,0.0,7451180.755600095,delai_fournisseur,nan,nan,SDC-VD0993480A,"[1.0, 1.25, 1.5, 2.0]",1.0,1.0,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,0.95,465759.6919000149,0.0,28095.913900000043,3.5661999999936356e-05,0.0,0.0,0.0,465759.6919000149,fiabilite_fournisseur,0.0,nan,SDC-VD0993480A,"[0.95, 0.97, 0.99, 1.0]",1.0,1.0,nan,nan
True,[],[],nan,nan,1.0,5710639.1210000515,0.0,-3723.7012999998406,-0.0001201430000000725,0.0,0.0,0.0,5710639.1210000515,scenario_combine_capacite_delai,nan,nan,SDC-VD0993480A,[1.0],,,nan,nan
True,[],[],nan,nan,1.0,2451589.372000098,0.0,-732.9113999996334,0.0,0.0,0.0,0.0,2451589.372000098,scenario_combine_stock_fiabilite,nan,nan,SDC-VD0993480A,[1.0],,,nan,nan
False,"[0.25, 1.0]","[[0.25, 0.25], [1.0, 1.0]]",nan,nan,0.5,3120281.4726001024,0.0,13755.651999999769,0.00012386799999997145,0.0,0.0,0.0,3120281.4726001024,stock_fournisseur,nan,0.0,SDC-VD0993480A,"[0.25, 0.5, 0.75, 1.0]",1.0,1.0,nan,nan
True,"[0.5, 0.6, 0.75, 0.9, 1.0]","[[0.5, 1.0]]",50.0,nan,,601.3899000883102,0.0,0.0,0.0,0.0,0.0,0.0,601.3899000883102,capacite_fournisseur,nan,nan,SDC-VD1091642A,"[0.5, 0.6, 0.75, 0.9, 1.0]",1.0,0.5,nan,nan
True,"[1.0, 1.25, 1.5]","[[1.0, 1.5]]",nan,50.0,2.0,16894.273699998856,0.0,2614.218600000255,8.821199999997642e-05,0.0,0.0,0.0,16894.273699998856,delai_fournisseur,nan,nan,SDC-VD1091642A,"[1.0, 1.25, 1.5, 2.0]",1.5,1.0,nan,nan
True,"[0.95, 0.97, 0.99, 1.0]","[[0.95, 1.0]]",nan,nan,,45233.69620001316,0.0,1895.4769000001252,0.0,0.0,0.0,0.0,45233.69620001316,fiabilite_fournisseur,5.000000000000004,nan,SDC-VD1091642A,"[0.95, 0.97, 0.99, 1.0]",1.0,0.95,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,-254.83550000190735,0.0,257.90049999952316,0.0,0.0,0.0,0.0,-254.83550000190735,scenario_combine_capacite_delai,nan,nan,SDC-VD1091642A,[1.0],1.0,1.0,nan,nan
True,[],[],nan,nan,1.0,-215028.4127999544,0.0,-2686.750400000252,8.258199999999771e-05,0.0,0.0,0.0,-215028.4127999544,scenario_combine_stock_fiabilite,nan,nan,SDC-VD1091642A,[1.0],,,nan,nan
False,"[0.25, 0.5, 1.0]","[[0.25, 0.5], [1.0, 1.0]]",nan,nan,0.75,0.0,0.0,0.0,0.0001538919999999333,0.0,0.0,0.0,0.0,stock_fournisseur,nan,0.0,SDC-VD1091642A,"[0.25, 0.5, 0.75, 1.0]",1.0,1.0,nan,nan
True,"[0.75, 0.9, 1.0]","[[0.75, 1.0]]",25.0,nan,0.5,1413464.2426000834,0.0,8072.23919999972,8.258199999999771e-05,0.0,0.0,0.0,1413464.2426000834,capacite_fournisseur,nan,nan,SDC-VD1095770A,"[0.5, 0.6, 0.75, 0.9, 1.0]",1.0,0.75,nan,nan
True,"[1.0, 1.25]","[[1.0, 1.25]]",nan,25.0,1.5,1277500.6668000221,0.0,29605.700199999847,0.0,0.0,0.0,0.0,1277500.6668000221,delai_fournisseur,nan,nan,SDC-VD1095770A,"[1.0, 1.25, 1.5, 2.0]",1.25,1.0,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,0.95,1255430.3792999983,0.0,29169.496799999848,2.4401000000007222e-05,0.0,0.0,0.0,1255430.3792999983,fiabilite_fournisseur,0.0,nan,SDC-VD1095770A,"[0.95, 0.97, 0.99, 1.0]",1.0,1.0,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,619678.6107000113,0.0,-4020.1420999998227,-9.385000000028398e-06,0.0,0.0,0.0,619678.6107000113,scenario_combine_capacite_delai,nan,nan,SDC-VD1095770A,[1.0],1.0,1.0,nan,nan
True,[],[],nan,nan,1.0,1267750.3792999983,0.0,29137.68200000003,0.0,0.0,0.0,0.0,1267750.3792999983,scenario_combine_stock_fiabilite,nan,nan,SDC-VD1095770A,[1.0],,,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",nan,nan,,18480.0,0.0,0.0,0.0,0.0,0.0,0.0,18480.0,stock_fournisseur,nan,75.0,SDC-VD1095770A,"[0.25, 0.5, 0.75, 1.0]",1.0,0.25,nan,nan
True,"[0.75, 0.9, 1.0]","[[0.75, 1.0]]",25.0,nan,0.5,0.0,0.16238600000000003,6258.299700000323,0.04270407899999995,0.11742857100000004,0.0,0.0,0.0,capacite_fournisseur,nan,nan,SDC-VD1096202A,"[0.5, 0.6, 0.75, 0.9, 1.0]",1.0,0.75,nan,nan
True,"[1.0, 1.25, 1.5]","[[1.0, 1.5]]",nan,50.0,2.0,4563355.978100061,0.0,2.3154999995604157,0.0,0.0,0.0,0.0,4563355.978100061,delai_fournisseur,nan,nan,SDC-VD1096202A,"[1.0, 1.25, 1.5, 2.0]",1.5,1.0,nan,nan
False,"[0.95, 0.97, 1.0]","[[0.95, 0.97], [1.0, 1.0]]",nan,nan,0.99,1.6024000644683838,0.0,4.021099999547005,8.242800000002326e-05,0.0,0.0,0.0,1.6024000644683838,fiabilite_fournisseur,0.0,nan,SDC-VD1096202A,"[0.95, 0.97, 0.99, 1.0]",1.0,1.0,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,4.189500093460083,0.0,-3.4678999995812774,0.0,0.0,0.0,0.0,4.189500093460083,scenario_combine_capacite_delai,nan,nan,SDC-VD1096202A,[1.0],1.0,1.0,nan,nan
True,[1.0],"[[1.0, 1.0]]",nan,nan,,-7084202.946299911,0.0,-169594.8443,-0.001054117000000021,0.0002857140000001035,0.0,0.0,-7084202.946299911,scenario_combine_stock_fiabilite,nan,nan,SDC-VD1096202A,[1.0],1.0,1.0,nan,nan
True,"[0.25, 0.5, 0.75, 1.0]","[[0.25, 1.0]]",nan,nan,,3444489.360800028,0.0,0.0,0.0,0.0002857140000001035,0.0,0.0,3444489.360800028,stock_fournisseur,nan,75.0,SDC-VD1096202A,"[0.25, 0.5, 0.75, 1.0]",1.0,0.25,nan,nan
