day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,warehouse_operating_cost_day,inventory_risk_cost_day,legacy_raw_holding_cost_day,transport_cost_day,opening_open_order_transport_cost_day,external_procurement_transport_cost_day,operational_transport_cost_day,purchase_cost_day,opening_open_order_purchase_cost_day,external_procurement_purchase_cost_day,operational_purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
1336,22378.5714,22378.5714,0.0,149971.7398,14400.0,91306.0569,2072754906.9974,91766.2671,117985.2006,52437.8669,262189.3346,4998.8977,0.0,1000.0,4998.8977,7147.4749,0.0,7065.5,7147.4749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,22378.5714,22378.5714,0.0,208741.2253,14400.0,61406.0569,2072851702.5668,91762.5677,117980.4442,52435.753,262178.7649,4998.8198,0.0,1000.0,4998.8198,2791.6749,0.0,7065.5,2791.6749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1338,22378.5714,22378.5714,0.0,150488.4286,14400.0,96352.0569,2072890346.3395,91793.9824,118020.8346,52453.7043,262268.5213,5000.2331,0.0,0.0,5000.2331,8513.5249,0.0,0.0,8513.5249,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1339,22378.5714,22378.5714,0.0,69584.5168,122200.0,256176.0569,2063902403.735,90278.7394,116072.665,51587.8511,257939.2555,5001.5675,0.0,1000.0,5001.5675,7909.6749,0.0,7065.5,7909.6749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,10077.8571,10077.8571,0.0,57351.0256,514400.0,123842.4855,2064378119.3904,90644.1529,116542.4823,51796.6588,258983.294,1888.9181,0.0,0.0,1888.9181,6860.6749,0.0,0.0,6860.6749,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1341,10077.8571,10077.8571,0.0,95970.2056,514400.0,87785.7712,2064933556.9401,91040.0708,117051.5197,52022.8976,260114.4881,648.1788,0.0,1000.0,648.1788,3327.9249,0.0,7065.5,3327.9249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1342,10077.8571,10077.8571,0.0,36327.0511,514400.0,119413.7712,2065373523.3353,91404.5078,117520.0814,52231.1473,261155.7365,1153.1021,0.0,233.856,1153.1021,24490.4749,0.0,116.928,24490.4749,5846.4,0.0,0.0,0.0,0.0,0.0,0.0
1343,10077.8571,10077.8571,0.0,54431.4855,514400.0,121805.7712,2065864111.1649,91777.4425,117999.569,52444.2529,262221.2644,1577.9738,0.0,1467.712,1577.9738,9592.7749,0.0,7299.356,9592.7749,36692.8,25000.0,0.0,0.0,0.0,0.0,0.0
1344,10077.8571,10077.8571,0.0,56775.8026,514400.0,102252.7712,2066351551.3116,92151.6588,118480.7042,52658.0908,263290.4538,1784.1931,0.0,1701.568,1784.1931,6060.0249,0.0,7416.284,6060.0249,42539.2,0.0,0.0,0.0,0.0,0.0,0.0
1345,10077.8571,10077.8571,0.0,56302.7712,514400.0,122252.7712,2066838518.427,92518.0036,118951.7189,52867.4306,264337.1532,1784.2636,0.0,935.424,1784.2636,8226.7249,0.0,467.712,8226.7249,23385.6,25000.0,0.0,0.0,0.0,0.0,0.0
1346,10077.8571,10077.8571,0.0,31948.511,214400.0,92398.7712,2067003712.6822,92666.1774,119142.2281,52952.1014,264760.507,1785.4516,0.0,1935.424,1785.4516,3870.9249,0.0,7533.212,3870.9249,48385.6,5846.4,0.0,0.0,0.0,0.0,0.0
1347,12120.1429,12120.1429,0.0,23843.0,14400.0,115882.9141,2066967155.3977,92655.9716,119129.1064,52946.2695,264731.3475,882.5581,0.0,701.568,882.5581,8226.7249,0.0,350.784,8226.7249,17539.2,36692.8,0.0,0.0,0.0,0.0,0.0
1348,12120.1429,12120.1429,0.0,18313.0,14400.0,115587.0569,2066925502.3704,92652.5138,119124.6606,52944.2936,264721.468,1485.4952,0.0,1233.856,1485.4952,8226.7249,0.0,7182.428,8226.7249,30846.4,42539.2,0.0,0.0,0.0,0.0,0.0
1349,12120.1429,12120.1429,0.0,62955.0627,0.0,96660.2857,2066975695.6046,92661.5263,119136.2481,52949.4436,264747.2179,1710.574,0.0,1000.0,1710.574,4890.6,0.0,7065.5,4890.6,25000.0,23385.6,0.0,0.0,0.0,0.0,0.0
1350,12120.1429,12120.1429,0.0,23470.2509,14400.0,96751.0569,2066980664.2282,92667.8553,119144.3854,52953.0602,264765.3009,1717.4264,0.0,0.0,1717.4264,4980.7749,0.0,0.0,4980.7749,0.0,48385.6,0.0,0.0,0.0,0.0,0.0
1351,12120.1429,12120.1429,0.0,40522.3171,0.0,81702.2857,2067008425.3167,92678.0585,119157.5038,52958.8906,264794.4529,1711.5187,0.0,0.0,1711.5187,1079.25,0.0,0.0,1079.25,0.0,17539.2,0.0,0.0,0.0,0.0,0.0
1352,12120.1429,12120.1429,0.0,44198.0825,14400.0,116894.0569,2066986483.5719,92685.7385,119167.378,52963.2791,264816.3956,1718.8117,0.0,0.0,1718.8117,7690.4749,0.0,0.0,7690.4749,0.0,30846.4,0.0,0.0,0.0,0.0,0.0
1353,12120.1429,12120.1429,0.0,72012.2857,14400.0,91840.0569,2067011609.6303,92682.0026,119162.5748,52961.1443,264805.7217,1719.8063,0.0,1000.0,1719.8063,3614.7249,0.0,7065.5,3614.7249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1354,13657.1429,13657.1429,0.0,52144.0256,14400.0,141792.1998,2066945422.2857,92656.454,119129.7266,52946.5451,264732.7257,3906.9459,0.0,0.0,3906.9459,47027.5249,0.0,0.0,47027.5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,13657.1429,13657.1429,0.0,68701.7712,0.0,103592.5714,2066965532.3426,92664.458,119140.0175,52951.1189,264755.5944,2454.7879,0.0,1000.0,2454.7879,2445.3,0.0,7065.5,2445.3,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,13657.1429,13657.1429,0.0,131680.3484,14400.0,93980.3426,2067021695.178,92706.7428,119194.3836,52975.2816,264876.4079,1906.3812,0.0,0.0,1906.3812,3614.7249,0.0,0.0,3614.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357,13657.1429,13657.1429,0.0,131620.3113,14400.0,119125.3426,2067077696.9763,92758.1933,119260.5342,53004.6819,265023.4094,1907.8909,0.0,0.0,1907.8909,7690.4749,0.0,0.0,7690.4749,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1358,13657.1429,13657.1429,0.0,142126.6597,14400.0,64248.3426,2067119306.123,92806.2702,119322.3474,53032.1544,265160.772,1907.7578,0.0,1000.0,1907.7578,7147.4749,0.0,7065.5,7147.4749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,13657.1429,13657.1429,0.0,83845.2857,14400.0,34249.3426,2067152633.8957,92833.8534,119357.8115,53047.9162,265239.5811,1907.5731,0.0,1000.0,1907.5731,2535.4749,0.0,7065.5,2535.4749,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1360,13657.1429,13657.1429,0.0,119111.6283,14400.0,64250.3426,2067171227.011,92875.3816,119411.2049,53071.6466,265358.2331,1907.8129,0.0,0.0,1907.8129,7147.4749,0.0,0.0,7147.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,19389.5714,19389.5714,0.0,83698.7712,14400.0,85209.1998,2067132717.9835,92856.6705,119387.1478,53060.9546,265304.7729,8302.2738,0.0,1000.0,8302.2738,3901.5249,0.0,7065.5,3901.5249,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,19389.5714,19389.5714,0.0,89050.0825,14400.0,113372.0569,2067091396.4101,92849.819,119378.3387,53057.0394,265285.1971,4071.4564,0.0,0.0,4071.4564,7690.4749,0.0,0.0,7690.4749,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1363,19389.5714,19389.5714,0.0,160187.0627,14400.0,40332.0569,2067195051.817,92929.8413,119481.2246,53102.7665,265513.8324,2448.4565,0.0,1233.856,2448.4565,2248.6749,0.0,7182.428,2248.6749,30846.4,25000.0,0.0,0.0,0.0,0.0,0.0
1364,19389.5714,19389.5714,0.0,111978.1684,14400.0,75980.7712,2067194804.6152,92957.2462,119516.4594,53118.4264,265592.1319,3239.6508,0.0,467.712,3239.6508,7147.4749,0.0,233.856,7147.4749,11692.8,0.0,0.0,0.0,0.0,0.0,0.0
1365,19389.5714,19389.5714,0.0,110234.7968,14400.0,87122.1998,2067211625.6133,92983.4664,119550.1711,53133.4094,265667.0468,3944.1602,0.0,1701.568,3944.1602,8513.5249,0.0,7416.284,8513.5249,42539.2,25000.0,0.0,0.0,0.0,0.0,0.0
1366,19389.5714,19389.5714,0.0,113167.3113,14400.0,57671.9141,2067230784.4116,93003.8677,119576.4013,53145.0673,265725.3363,3998.1826,0.0,1935.424,3998.1826,4157.7249,0.0,7533.212,4157.7249,48385.6,0.0,0.0,0.0,0.0,0.0,0.0
1367,19389.5714,19389.5714,0.0,171950.1742,14400.0,77615.9141,2067308826.4728,93075.7036,119668.7617,53186.1163,265930.5816,3999.3298,0.0,935.424,3999.3298,6068.2249,0.0,467.712,6068.2249,23385.6,30846.4,0.0,0.0,0.0,0.0,0.0
1368,9921.7143,9921.7143,0.0,107589.6225,14400.0,33317.3426,2067351364.8109,93131.5838,119740.6077,53218.0479,266090.2394,1303.8292,0.0,1701.568,1303.8292,2535.4749,0.0,7416.284,2535.4749,42539.2,11692.8,0.0,0.0,0.0,0.0,0.0
1369,9921.7143,9921.7143,0.0,102700.6597,14400.0,39065.7712,2067413404.1575,93187.9209,119813.0411,53250.2405,266251.2025,116.5261,0.0,233.856,116.5261,6068.2249,0.0,116.928,6068.2249,5846.4,42539.2,0.0,0.0,0.0,0.0,0.0
1370,9921.7143,9921.7143,0.0,146269.777,14400.0,19257.7712,2067550604.0215,93264.5,119911.5,53294.0,266470.0,119.1216,0.0,1000.0,119.1216,4157.7249,0.0,7065.5,4157.7249,25000.0,48385.6,0.0,0.0,0.0,0.0,0.0
1371,9921.7143,9921.7143,0.0,87931.6341,0.0,9064.0,2067651999.5414,93333.175,119999.7964,53333.2428,266666.2142,111.9107,0.0,0.0,111.9107,1366.05,0.0,0.0,1366.05,0.0,23385.6,0.0,0.0,0.0,0.0,0.0
1372,9921.7143,9921.7143,0.0,103560.0,0.0,18972.0,2067788177.0271,93384.8466,120066.2313,53362.7695,266813.8474,109.5206,0.0,0.0,109.5206,3811.35,0.0,0.0,3811.35,0.0,42539.2,0.0,0.0,0.0,0.0,0.0
1373,9921.7143,9921.7143,0.0,63625.4797,0.0,13835.0,2067847727.1925,93425.833,120118.9282,53386.1903,266930.9515,105.6809,0.0,0.0,105.6809,2445.3,0.0,0.0,2445.3,0.0,5846.4,0.0,0.0,0.0,0.0,0.0
1374,9921.7143,9921.7143,0.0,30062.4286,0.0,18744.0,2067892867.9068,93427.4986,120121.0696,53387.142,266935.7102,103.2489,0.0,0.0,103.2489,3524.55,0.0,0.0,3524.55,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1375,13233.2857,13233.2857,0.0,18887.0314,0.0,26960.8571,2067890259.7953,93415.0714,120105.0918,53380.0408,266900.2039,1251.5653,0.0,0.0,1251.5653,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,13233.2857,13233.2857,0.0,18965.0,0.0,36150.7143,2067878494.7953,93395.7542,120080.2554,53369.0024,266845.0121,1698.0083,0.0,0.0,1698.0083,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,13233.2857,13233.2857,0.0,18905.7398,14400.0,67171.4855,2067799111.7364,93374.9869,120053.5546,53357.1354,266785.6769,1740.669,0.0,0.0,1740.669,8226.7249,0.0,0.0,8226.7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,13233.2857,13233.2857,0.0,58920.4286,14400.0,67402.1998,2067759511.652,93380.5603,120060.7204,53360.3202,266801.601,1772.7706,0.0,1000.0,1772.7706,8226.7249,0.0,7065.5,8226.7249,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1379,13233.2857,13233.2857,0.0,8872.7712,0.0,31353.8571,2067732452.2803,93356.8024,120030.1745,53346.7442,266733.7212,2316.8226,0.0,1000.0,2316.8226,1079.25,0.0,7065.5,1079.25,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1380,13233.2857,13233.2857,0.0,42309.7456,14400.0,45214.3426,2067693476.3701,93344.8654,120014.8269,53339.9231,266699.6154,2745.3311,0.0,0.0,2745.3311,3327.9249,0.0,0.0,3327.9249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1381,13233.2857,13233.2857,0.0,27279.7398,0.0,40166.5714,2067681056.2528,93328.5749,119993.8821,53330.6142,266653.0712,2739.5898,0.0,0.0,2739.5898,2158.5,0.0,0.0,2158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1382,14868.1429,14868.1429,0.0,31346.4286,14400.0,94837.1998,2067604859.3112,93295.7303,119951.6533,53311.8459,266559.2295,6157.7128,0.0,0.0,6157.7128,7403.6749,0.0,0.0,7403.6749,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1383,14868.1429,14868.1429,0.0,61403.1742,14400.0,76373.0569,2067582183.2581,93266.9757,119914.683,53295.4147,266477.0734,4538.7923,0.0,1000.0,4538.7923,4693.9749,0.0,7065.5,4693.9749,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1384,14868.1429,14868.1429,0.0,76848.0256,14400.0,73530.0569,2067547841.0564,93279.8533,119931.2399,53302.7733,266513.8665,3078.6037,0.0,0.0,3078.6037,6860.6749,0.0,0.0,6860.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,14868.1429,14868.1429,0.0,91947.1742,14400.0,48576.0569,2067558597.0033,93269.3734,119917.7658,53296.7848,266483.9239,3079.7296,0.0,1000.0,3079.7296,3327.9249,0.0,7065.5,3327.9249,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1386,14868.1429,14868.1429,0.0,23979.3624,14400.0,73620.0569,2067471386.1384,93249.8459,119892.659,53285.6262,266428.1312,3081.0805,0.0,0.0,3081.0805,6860.6749,0.0,0.0,6860.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1387,14868.1429,14868.1429,0.0,119620.0314,14400.0,70365.0569,2067503115.9425,93276.3442,119926.7283,53300.7681,266503.8407,3082.5142,0.0,1000.0,3082.5142,29764.4249,0.0,7065.5,29764.4249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1388,14868.1429,14868.1429,0.0,97230.6597,14400.0,43711.0569,2067514156.3749,93272.7034,119922.0472,53298.6876,266493.4382,3083.3697,0.0,1000.0,3083.3697,2535.4749,0.0,7065.5,2535.4749,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,17566.7143,17566.7143,0.0,68616.0569,14400.0,104187.6283,2067459251.0617,93237.8042,119877.1768,53278.7452,266393.7262,8715.5736,0.0,233.856,8715.5736,4702.1749,0.0,116.928,4702.1749,5846.4,25000.0,0.0,0.0,0.0,0.0,0.0
1390,17566.7143,17566.7143,0.0,168623.2857,0.0,81839.4285,2067537394.2046,93196.131,119823.597,53254.932,266274.66,6703.7983,0.0,1233.856,6703.7983,1079.25,0.0,7182.428,1079.25,30846.4,0.0,0.0,0.0,0.0,0.0,0.0
1391,17566.7143,17566.7143,0.0,90198.8827,122200.0,228837.1998,2058613470.6801,91703.6115,117904.6433,52402.0637,262010.3185,3674.3538,0.0,467.712,3674.3538,4098.3249,0.0,233.856,4098.3249,11692.8,25000.0,0.0,0.0,0.0,0.0,0.0
1392,17566.7143,17566.7143,0.0,72230.8595,14400.0,128890.1998,2058597161.598,91715.4887,117919.9141,52408.8507,262044.2536,3673.1973,0.0,701.568,3673.1973,6324.4249,0.0,350.784,6324.4249,17539.2,25000.0,0.0,0.0,0.0,0.0,0.0
1393,17566.7143,17566.7143,0.0,79642.5714,14400.0,128790.1998,2058563364.6278,91737.1359,117947.7462,52421.2205,262106.1027,3673.063,0.0,1701.568,3673.063,6068.2249,0.0,7416.284,6068.2249,42539.2,5846.4,0.0,0.0,0.0,0.0,0.0
1394,17566.7143,17566.7143,0.0,48372.5714,14400.0,103791.1998,2058548296.6577,91728.5387,117936.6927,52416.3078,262081.5392,3672.9535,0.0,1701.568,3672.9535,2248.6749,0.0,7416.284,2248.6749,42539.2,30846.4,0.0,0.0,0.0,0.0,0.0
1395,17566.7143,17566.7143,0.0,27329.6539,14400.0,128883.1998,2058467187.17,91713.5207,117917.3838,52407.7261,262038.6306,3675.6252,0.0,467.712,3675.6252,5781.4249,0.0,233.856,5781.4249,11692.8,11692.8,0.0,0.0,0.0,0.0,0.0
1396,11190.4286,11190.4286,0.0,127740.8885,0.0,86361.7143,2058572016.1157,91767.3202,117986.5545,52438.4687,262192.3434,1228.1401,0.0,1000.0,1228.1401,2445.3,0.0,7065.5,2445.3,25000.0,17539.2,0.0,0.0,0.0,0.0,0.0
1397,11190.4286,11190.4286,0.0,80631.6283,14400.0,68987.7712,2058642309.7167,91825.8584,118061.818,52471.9191,262359.5955,117.733,0.0,0.0,117.733,2791.6749,0.0,0.0,2791.6749,0.0,42539.2,0.0,0.0,0.0,0.0,0.0
1398,11190.4286,11190.4286,0.0,109997.2253,0.0,63840.0,2058783655.7135,91909.8879,118169.8559,52519.936,262599.6798,111.8602,0.0,0.0,111.8602,1079.25,0.0,0.0,1079.25,0.0,42539.2,0.0,0.0,0.0,0.0,0.0
1399,11190.4286,11190.4286,0.0,95630.8571,0.0,63795.0,2058879788.942,91964.1134,118239.5744,52550.9219,262754.6097,110.619,0.0,0.0,110.619,1366.05,0.0,0.0,1366.05,0.0,11692.8,0.0,0.0,0.0,0.0,0.0
1400,11190.4286,11190.4286,0.0,68488.7712,0.0,63704.0,2058962087.2847,92000.6035,118286.4902,52571.7734,262858.8672,108.1175,0.0,0.0,108.1175,1079.25,0.0,0.0,1079.25,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1401,11190.4286,11190.4286,0.0,99801.3171,0.0,68566.0,2059050698.1732,92045.7318,118344.5124,52597.561,262987.8052,104.3892,0.0,0.0,104.3892,2445.3,0.0,0.0,2445.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,11190.4286,11190.4286,0.0,68543.0,0.0,63475.0,2059108050.7446,92081.6314,118390.6689,52618.0751,263090.3754,101.8154,0.0,0.0,101.8154,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403,17842.7143,17842.7143,0.0,68388.0,14400.0,193562.4855,2058991970.5173,92036.9917,118333.275,52592.5667,262962.8333,14027.2226,0.0,0.0,14027.2226,5781.4249,0.0,0.0,5781.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1404,17842.7143,17842.7143,0.0,68330.7398,0.0,186313.4286,2058924576.1143,91979.6362,118259.5322,52559.7921,262798.9604,10553.3055,0.0,1000.0,10553.3055,2445.3,0.0,7065.5,2445.3,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1405,17842.7143,17842.7143,0.0,138298.0,14400.0,105264.1998,2058966660.1727,91980.0897,118260.1154,52560.0513,262800.2564,3834.0286,0.0,0.0,3834.0286,32630.6749,0.0,0.0,32630.6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,17842.7143,17842.7143,0.0,206367.7143,122200.0,188943.1998,2050227231.4799,90571.9009,116449.5869,51755.3719,258776.8597,3833.894,0.0,0.0,3833.894,7147.4749,0.0,0.0,7147.4749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1407,17842.7143,17842.7143,0.0,142271.1429,14400.0,184243.1998,2050249088.6811,90617.993,116508.8482,51781.7103,258908.5515,3833.9001,0.0,1000.0,3833.9001,12173.2249,0.0,7065.5,12173.2249,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1408,17842.7143,17842.7143,0.0,81318.8084,14400.0,164044.1998,2050260192.5479,90635.847,116531.8033,51791.9126,258959.5628,3833.9434,0.0,1000.0,3833.9434,3870.9249,0.0,7065.5,3870.9249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1409,17842.7143,17842.7143,0.0,233896.597,14400.0,183945.1998,2050373975.2033,90662.8253,116566.4897,51807.3287,259036.6437,3833.9072,0.0,0.0,3833.9072,5781.4249,0.0,0.0,5781.4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,9977.1429,9977.1429,0.0,111977.9141,0.0,86233.7143,2050458133.2602,90715.0894,116633.6863,51837.1939,259185.9696,1344.2474,0.0,1000.0,1344.2474,2445.3,0.0,7065.5,2445.3,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,9977.1429,9977.1429,0.0,124342.2253,14400.0,73483.7712,2050560912.544,90787.4376,116726.7055,51878.5358,259392.679,106.5529,0.0,0.0,106.5529,3614.7249,0.0,0.0,3614.7249,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1412,9977.1429,9977.1429,0.0,163119.7143,0.0,68392.0,2050739055.1154,90895.4547,116865.5846,51940.2598,259701.299,99.6007,0.0,0.0,99.6007,2445.3,0.0,0.0,2445.3,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1413,9977.1429,9977.1429,0.0,103499.4797,0.0,63391.0,2050832577.4522,90933.2368,116914.1616,51961.8496,259809.248,99.5037,0.0,0.0,99.5037,1079.25,0.0,0.0,1079.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,9977.1429,9977.1429,0.0,123257.0,0.0,63346.0,2050970857.3094,91011.5319,117014.8268,52006.5897,260032.9484,98.2653,0.0,0.0,98.2653,1079.25,0.0,0.0,1079.25,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1415,9977.1429,9977.1429,0.0,73508.0627,0.0,73346.0,2051034388.2292,91048.3946,117062.2216,52027.6541,260138.2703,98.407,0.0,0.0,98.407,3524.55,0.0,0.0,3524.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416,9977.1429,9977.1429,0.0,93526.0,0.0,68345.0,2051117937.0864,91085.8064,117110.3225,52049.0322,260245.1612,98.3101,0.0,0.0,98.3101,2158.5,0.0,0.0,2158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,20157.8571,20157.8571,0.0,98672.0,14400.0,230183.6283,2051003119.5734,91020.6692,117026.5747,52011.811,260059.055,17740.9149,0.0,0.0,17740.9149,8513.5249,0.0,0.0,8513.5249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1418,20157.8571,20157.8571,0.0,63570.0,14400.0,153491.6283,2050930738.0604,90994.2282,116992.5791,51996.7018,259983.5092,4731.0641,0.0,1233.856,4731.0641,3870.9249,0.0,7182.428,3870.9249,30846.4,0.0,0.0,0.0,0.0,0.0,0.0
1419,20157.8571,20157.8571,0.0,210168.597,14400.0,128717.6283,2051024682.1444,91095.5206,117122.8122,52054.5832,260272.916,3539.1687,0.0,467.712,3539.1687,5781.4249,0.0,233.856,5781.4249,11692.8,0.0,0.0,0.0,0.0,0.0,0.0
1420,20157.8571,20157.8571,0.0,87744.0,28800.0,152409.3995,2050941725.8326,91103.2804,117132.7891,52059.0174,260295.0868,4571.7231,0.0,1935.424,4571.7231,6950.8497,0.0,7533.212,6950.8497,48385.6,0.0,0.0,0.0,0.0,0.0,0.0
1421,20157.8571,20157.8571,0.0,94374.194,28800.0,157461.3995,2050865299.7149,91122.9208,117158.041,52070.2405,260351.2023,4570.6305,0.0,2403.136,4570.6305,8859.8997,0.0,7767.068,8859.8997,60078.4,0.0,0.0,0.0,0.0,0.0,0.0
1422,20157.8571,20157.8571,0.0,203774.0139,28800.0,162406.3995,2050928373.8171,91193.2147,117248.4188,52110.4084,260552.0419,4571.8069,0.0,2636.992,4571.8069,9682.9497,0.0,7883.996,9682.9497,65924.8,30846.4,0.0,0.0,0.0,0.0,0.0
1423,20157.8571,20157.8571,0.0,93860.4797,28800.0,171518.3995,2050802513.785,91174.645,117224.5436,52099.7972,260498.9858,4574.3225,0.0,2636.992,4574.3225,117403.3997,0.0,7883.996,117403.3997,65924.8,11692.8,0.0,0.0,0.0,0.0,0.0
1424,23068.4286,23068.4286,0.0,235636.6736,28800.0,190868.971,2050851349.6041,91223.5933,117287.4771,52127.7676,260638.838,10447.1065,0.0,3169.28,10447.1065,6950.8497,0.0,14715.64,6950.8497,79232.0,48385.6,0.0,0.0,0.0,0.0,0.0
1425,23068.4286,23068.4286,0.0,142519.3368,28800.0,126099.3995,2050812336.4578,91235.1864,117302.3825,52134.3922,260671.9612,8076.9846,0.0,1233.856,8076.9846,6414.5997,0.0,7182.428,6414.5997,30846.4,60078.4,0.0,0.0,0.0,0.0,0.0
1426,23068.4286,23068.4286,0.0,164778.6051,28800.0,95341.3995,2050864814.9797,91309.3996,117397.7995,52176.7998,260883.9989,4714.9513,0.0,1000.0,4714.9513,8316.8997,0.0,7065.5,8316.8997,25000.0,65924.8,0.0,0.0,0.0,0.0,0.0
1427,23068.4286,23068.4286,0.0,127930.554,14400.0,90295.6283,2050922878.2493,91369.8793,117475.559,52211.3596,261056.7979,4709.265,0.0,1000.0,4709.265,7147.4749,0.0,7065.5,7147.4749,25000.0,65924.8,0.0,0.0,0.0,0.0,0.0
1428,23068.4286,23068.4286,0.0,130708.3368,122200.0,30255174.6283,2012061245.0361,89902.3155,115588.6914,51372.7517,256863.7587,4709.5531,0.0,1000.0,4709.5531,118007.3749,0.0,7065.5,118007.3749,25000.0,79232.0,0.0,0.0,0.0,0.0,0.0
1429,23068.4286,23068.4286,0.0,192577.1394,514400.0,145075.6283,2012644407.4911,90351.4587,116166.1612,51629.405,258147.0248,4709.3246,0.0,0.0,4709.3246,6860.6749,0.0,0.0,6860.6749,0.0,30846.4,0.0,0.0,0.0,0.0,0.0
1430,23068.4286,23068.4286,0.0,140508.0569,514400.0,120075.6283,2013194653.4636,90736.4909,116661.2026,51849.4234,259247.1169,4709.1847,0.0,1000.0,4709.1847,3327.9249,0.0,7065.5,3327.9249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1431,14195.8571,14195.8571,0.0,146707.3798,514400.0,117007.1998,2013758040.7589,91156.3943,117201.0783,52089.3682,260446.8408,1499.5112,0.0,0.0,1499.5112,5781.4249,0.0,0.0,5781.4249,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1432,14195.8571,14195.8571,0.0,124754.8571,514400.0,104039.7712,2014322442.9602,91588.0378,117756.0487,52336.0216,261680.1081,119.4456,0.0,1000.0,119.4456,8769.7249,0.0,7065.5,8769.7249,25000.0,25000.0,0.0,0.0,0.0,0.0,0.0
1433,14195.8571,14195.8571,0.0,35798.971,514400.0,83939.7712,2014797990.2753,91949.3081,118220.539,52542.4618,262712.309,119.2409,0.0,1000.0,119.2409,6346.8249,0.0,7065.5,6346.8249,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1434,14195.8571,14195.8571,0.0,56263.0314,514400.0,93940.7712,2015299001.6508,92330.041,118710.0527,52760.0234,263800.1172,119.2001,0.0,0.0,119.2001,5781.4249,0.0,0.0,5781.4249,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
1435,14195.8571,14195.8571,0.0,8918.7398,200000.0,73849.0,2015491936.5335,92467.7988,118887.1699,52838.7422,264193.7108,112.2525,0.0,1000.0,112.2525,3237.75,0.0,7065.5,3237.75,25000.0,0.0,0.0,0.0,0.0,0.0,0.0
1436,14195.8571,14195.8571,0.0,13947.8026,0.0,68848.0,2015516688.4789,92461.213,118878.7024,52834.9789,264174.8943,112.1527,0.0,0.0,112.1527,2158.5,0.0,0.0,2158.5,0.0,25000.0,0.0,0.0,0.0,0.0,0.0
