day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,4.689603,18262.624069,234.075016,182.974856,1.622795,68.67742,1.189439,2174.314738,0.303301,0.310298,1.618153,0.373988,0.066878,0.009672,0.007603,0.201641,0.013445,0.380158,187.269994,180.154794,1.757452,75.82537,618.8
17,5.122534,16665.973976,207.615003,178.114843,1.980289,69.321965,1.768156,2498.133856,0.262701,0.279848,1.425303,0.323238,0.054698,0.008657,0.006588,0.276751,0.013326,0.329408,162.269994,155.154794,1.482452,75.82537,537.6
18,4.693944,19321.871301,183.123001,153.622841,2.010487,64.129661,1.97222,2261.670478,0.338542,0.249398,1.421385,0.323238,0.06663,0.007642,0.005573,0.239196,0.015356,0.329408,137.269994,180.154794,1.207452,65.67537,537.6
19,4.300241,17964.272818,160.6246,131.12444,2.018588,59.36,2.389994,2044.454766,0.297942,0.249398,1.386669,0.272488,0.06663,0.008464,0.004558,0.308354,0.021137,0.278658,112.269994,237.269994,1.757452,73.998241,618.8
20,4.920773,16727.281121,209.386918,169.62524,1.856026,55.014068,2.225996,2131.353405,0.291459,0.219567,1.390588,0.319191,0.054698,0.007469,0.006507,0.345909,0.020813,0.228939,119.893191,212.777991,1.48804,64.054488,620.449976
21,4.541042,15417.863582,217.187302,176.225368,2.306123,55.821377,2.052397,1921.846642,0.295521,0.222613,1.577279,0.371024,0.043737,0.007571,0.008559,0.312112,0.020813,0.227318,178.009597,190.279591,1.790558,93.164662,626.925195
22,5.00407,13997.413674,221.947379,175.070379,2.321729,50.8309,2.24,2144.438189,0.34343,0.224075,1.793581,0.427944,0.033749,0.006738,0.009623,0.318872,0.021178,0.278068,232.509917,176.89511,2.109473,92.354638,633.417039
23,5.038957,13878.66,196.439381,196.439381,2.119451,50.192865,2.035936,2637.230315,0.348789,0.197645,1.819038,0.383893,0.035357,0.005857,0.009574,0.286274,0.019416,0.380158,210.809981,180.195174,2.33497,93.694464,629.518608
24,4.557701,12219.158484,168.937782,195.397795,2.095585,50.192865,2.027603,2757.347265,0.347098,0.168973,1.811003,0.385826,0.057991,0.005917,0.008618,0.250913,0.017505,0.332372,187.269994,156.655187,2.07603,84.137229,623.542122
25,4.504498,10439.05018,165.897475,224.760077,2.086067,59.27482,1.979921,2472.529995,0.386873,0.197645,1.811003,0.335076,0.092212,0.007744,0.007603,0.213358,0.015475,0.433872,162.269994,181.655187,2.867925,83.544464,618.8
26,4.421201,10390.869236,197.597411,256.460013,2.055869,58.884729,2.097505,2199.300858,0.421039,0.167195,1.618153,0.335076,0.080032,0.006729,0.006588,0.248719,0.017505,0.430908,162.269994,187.777991,2.867925,83.544464,618.8
27,4.370103,8794.219144,171.137398,254.492003,2.008604,53.275207,1.885825,1943.836896,0.380439,0.164148,1.425303,0.473112,0.077839,0.006729,0.005573,0.247956,0.015475,0.424209,211.761996,212.269994,2.592925,76.031617,537.6
28,4.436741,13726.57387,205.507997,230.0,1.986462,58.513628,1.689889,1707.373518,0.380439,0.22327,1.618153,0.466413,0.101488,0.006729,0.004558,0.210401,0.013445,0.373459,192.8848,187.269994,2.317925,65.881617,618.8
29,4.043037,12368.975386,205.507997,230.0,2.166803,58.936271,1.736302,1755.677993,0.339839,0.19282,1.583438,0.466413,0.099295,0.00754,0.004558,0.205444,0.013176,0.373459,184.260397,162.269994,2.268421,55.731617,537.6
