day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
166,47.5,0.0,4963.6715,0.1007,0.0003,0.0,1006477.1688,39702.7629,0.0,0.0,0.0,0.0,0.0,0.0,0.1222,0.0,0.0
167,47.5,0.0,5011.1715,0.4607,0.0002,0.0,1006477.7174,39702.7848,0.0,0.0,0.0,0.0,0.0,0.0,0.0878,0.0,0.0
168,47.5,0.0,5058.6715,25.0033,0.0001,0.0,1006502.8011,39703.7881,0.0,0.0,0.0,0.0,0.0,0.0,0.0803,0.0,0.0
169,47.5,0.0,5106.1715,22.9147,0.0001,0.0,1006525.7919,39704.7078,0.0,0.0,0.0,0.0,0.0,0.0,0.0761,0.0,0.0
170,47.5,0.0,5153.6715,0.0209,0.0001,0.0,1006525.8932,39704.7118,0.0,0.0,0.0,0.0,0.0,0.0,0.0803,0.0,0.0
171,47.5,0.0,5201.1715,0.0488,0.0001,0.0,1006526.4338,39704.7334,0.0,0.0,0.0,0.0,0.0,0.0,0.4917,0.0,0.0
172,47.5,0.0,5248.6715,20.8316,0.0,0.0,1006547.3704,39705.5709,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0
173,47.5,0.0,5296.1715,0.1899,0.0,0.0,1006547.7654,39705.5867,0.0,0.0,0.0,0.0,0.0,0.0,0.2051,0.0,0.0
174,47.5,0.0,5343.6715,30.0396,0.0,0.0,1006577.9464,39706.7939,0.0,0.0,0.0,0.0,0.0,0.0,0.1414,0.0,0.0
175,47.5,0.0,5391.1715,0.2067,0.0,0.0,1006578.2334,39706.8054,0.0,0.0,0.0,0.0,0.0,0.0,0.0803,0.0,0.0
176,47.5,0.0,5438.6715,0.1482,0.0,0.0,1006578.4965,39706.8159,0.0,0.0,0.0,0.0,0.0,0.0,0.1148,0.0,0.0
177,47.5,0.0,5486.1715,164.2186,2.7205,29.545,1006518.3034,39706.5511,14.7063,0.5988,0.0,0.0,0.0,0.0,0.1782,0.0,0.0
178,47.5,0.0,5533.6715,11.0976,5.472,0.0489,1006534.8567,39706.589,0.4198,0.5991,0.0,0.0,0.0,0.6955,0.0835,0.0,0.0
179,47.5,0.0,5581.1715,37.9889,29.222,103.1556,1006359.7064,39705.6375,10.6612,4.3266,0.0,0.0,0.0,0.051,0.0835,0.0,0.0
180,47.5,0.0,5628.6715,77.6015,5.6276,5.3338,1006430.3108,39705.5557,0.783,0.6742,0.0,0.0,0.0,81.0921,0.0728,0.0,0.0
181,47.5,0.0,5676.1715,0.647,3.2832,0.0294,1006434.2525,39705.5822,0.2519,0.3595,0.0,0.0,0.0,4.3061,0.0714,0.0,0.0
182,47.5,2.5072,5721.1643,34.3591,2.4077,1.1735,1006547.6905,39706.4394,0.9861,0.2751,0.0,0.0,0.0,0.0306,80.4224,0.0,0.0
183,47.5,0.0,5768.6643,37.5278,1.751,21.9037,1006568.5295,39706.4662,15.3618,0.4106,0.0,0.0,0.0,0.0224,4.3921,0.0,0.0
184,47.5,1.152,5815.0123,2.1815,1.2695,0.0113,1006570.8788,39706.5094,0.0974,0.139,0.0,0.0,0.0,0.0163,0.0735,0.0,0.0
185,47.5,21.888,5840.6243,22.0372,0.9193,0.0082,1006571.9996,39706.5175,0.0705,0.1007,0.0,0.0,0.0,0.0118,0.0691,0.0,0.0
186,47.5,0.0,5888.1243,50.3375,24.4154,100.6054,1006407.1378,39706.5752,8.5482,3.7752,0.0,0.0,0.0,0.0086,0.1305,0.0,0.0
187,47.5,0.0,5935.6243,79.3854,1.7315,5.299,1006476.0736,39706.5824,0.4842,0.2476,0.0,0.0,0.0,81.0473,0.4452,0.0,0.0
188,47.5,0.0,5983.1243,26.869,0.3485,21.8911,1006480.554,39706.5855,15.2542,0.257,0.0,0.0,0.0,4.2698,0.0693,0.0,0.0
189,47.5,0.0,6030.6243,0.5755,0.2521,0.0023,1006561.8125,39706.6148,0.0193,0.0276,0.0,0.0,0.0,0.0032,80.4355,0.0,0.0
190,47.5,0.0,6078.1243,49.2933,23.1825,97.4243,1006406.459,39705.6427,8.2429,3.6055,0.0,0.0,0.0,0.0023,4.3367,0.0,0.0
191,47.5,0.0,6125.6243,1.3459,0.132,1.1532,1006406.8038,39705.6512,0.8116,0.026,0.0,0.0,0.0,78.4836,0.0693,0.0,0.0
192,47.5,0.0,6173.1243,124.0911,0.0955,0.0009,1006531.058,39707.6324,0.0073,0.0105,0.0,0.0,0.0,0.0012,0.0693,0.0,0.0
193,47.5,23.04,6197.5843,54.9772,0.0691,21.1974,1006618.8655,39707.6447,14.7519,0.2195,0.0,0.0,0.0,0.0009,77.8826,0.0,0.0
194,47.5,0.0,6245.0843,0.0981,0.05,0.0004,1006619.0541,39707.6502,0.0038,0.0055,0.0,0.0,0.0,0.0006,0.0414,0.0,0.0
195,47.5,21.1968,6271.3875,31.9842,0.0362,20.0003,1006629.9172,39707.7081,6.5028,0.204,0.0,0.0,0.0,0.0005,20.8735,0.0,0.0
196,47.5,0.0,6318.8875,0.0134,0.0262,23.0002,1006630.0353,39707.7118,7.477,0.2329,0.0,0.0,0.0,20.8337,24.0373,0.0,0.0
197,47.5,0.0,6366.3875,66.2849,23.769,125.5997,1006480.3979,39708.4043,16.6236,3.9545,0.0,0.0,0.0,23.9586,26.0839,0.0,0.0
198,47.5,0.0,6413.8875,0.121,23.7637,125.5996,1006264.5893,39706.4502,16.6232,3.9539,0.0,0.0,0.0,107.083,26.0818,0.0,0.0
199,47.5,0.0,6461.3875,100.0496,18.6699,125.9275,1006172.2945,39704.9229,30.0293,3.3789,0.0,0.0,0.0,107.0829,26.182,0.0,0.0
200,47.5,0.0,6508.8875,124.9496,23.7572,311.6475,1006138.8876,39703.9717,108.201,5.8137,0.0,0.0,0.0,89.7145,277.4612,0.0,0.0
201,47.5,21.888,6534.4995,82.6428,1.2552,26.4548,1006268.6743,39703.8816,7.3246,0.407,0.0,0.0,0.0,278.0829,102.436,0.0,0.0
202,47.5,0.0,6581.9995,123.7917,0.0038,39.0851,1006414.9584,39703.9653,27.1918,0.3913,0.0,0.0,0.0,26.307,63.2023,0.0,0.0
203,47.5,21.888,6607.6115,32.1281,0.0027,0.0,1006505.6087,39703.9746,0.0002,0.0003,0.0,0.0,0.0,0.0,80.4075,0.0,0.0
204,47.5,39.0851,6616.0264,45.8849,0.002,1.152,1006515.4798,39704.2004,0.8016,0.0117,0.0,0.0,0.0,0.0,4.2693,0.0,0.0
205,47.5,1.152,6662.3744,1.1557,0.0014,0.0,1006515.5251,39704.2022,0.0001,0.0002,0.0,0.0,0.0,0.0,0.0402,0.0,0.0
206,47.5,0.0,6709.8744,0.6557,0.001,0.0,1006516.6302,39704.2463,0.0001,0.0001,0.0,0.0,0.0,0.0,0.4484,0.0,0.0
207,47.5,0.0,6757.3744,10.9588,0.0007,0.0,1006527.6514,39704.2815,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0617,0.0,0.0
208,47.5,0.0,6804.8744,9.4359,0.0005,0.0,1006541.5447,39704.4623,0.0,0.0001,0.0,0.0,0.0,0.0,4.4568,0.0,0.0
209,47.5,0.0,6852.3744,8.5321,0.0004,0.0,1006555.2085,39704.6742,0.0,0.0,0.0,0.0,0.0,0.0,5.1314,0.0,0.0
210,47.5,0.0,6899.8744,10.203,0.0003,0.0,1006570.9734,39704.8992,0.0,0.0,0.0,0.0,0.0,0.0,5.5616,0.0,0.0
211,47.5,0.0,6947.3744,0.5008,0.0002,0.0,1006577.0354,39705.1417,0.0,0.0,0.0,0.0,0.0,0.0,5.561,0.0,0.0
212,47.5,0.0,6994.8744,1.5101,0.0001,0.0,1006584.1703,39705.4271,0.0,0.0,0.0,0.0,0.0,0.0,5.6247,0.0,0.0
213,47.5,0.0,7042.3744,0.1925,0.0001,0.0,1006589.9254,39705.6573,0.0,0.0,0.0,0.0,0.0,0.0,5.5625,0.0,0.0
214,47.5,0.0,7089.8744,0.0102,0.0001,0.0,1006595.08,39705.8635,0.0,0.0,0.0,0.0,0.0,0.0,5.1443,0.0,0.0
215,47.5,0.0,7137.3744,5.3102,0.0001,0.0,1006604.9846,39706.2596,0.0,0.0,0.0,0.0,0.0,0.0,4.5943,0.0,0.0
216,47.5,0.0,7184.8744,169.0008,2.7205,29.545,1006554.5707,39706.386,14.7063,0.5988,0.0,0.0,0.0,0.0,5.1751,0.0,0.0
217,47.5,0.0,7232.3744,55.0083,5.472,0.0489,1006620.3056,39708.7967,0.4198,0.5991,0.0,0.0,0.0,0.6955,5.3544,0.0,0.0
218,47.5,0.0,7279.8744,33.7851,5.472,0.0489,1006659.602,39709.8153,0.4198,0.5991,0.0,0.0,0.0,0.051,0.1391,0.0,0.0
219,47.5,0.0,7327.3744,0.7011,4.3776,0.0391,1006664.6687,39709.8431,0.3358,0.4793,0.0,0.0,0.0,0.051,0.0679,0.0,0.0
220,47.5,0.0,7374.8744,3.114,3.2832,2.5366,1006668.4357,39709.8625,1.9961,0.3846,0.0,0.0,0.0,0.0408,0.0414,0.0,0.0
221,47.5,0.0,7422.3744,30.0086,2.4077,0.0215,1006701.2229,39709.8915,0.1847,0.2636,0.0,0.0,0.0,0.0306,0.4148,0.0,0.0
222,47.5,0.0,7469.8744,0.6823,1.751,20.0157,1006704.4989,39709.9525,7.0763,5.6559,0.0,0.0,0.0,0.0224,21.7081,0.0,0.0
223,47.5,2.5072,7514.8672,29.0453,1.2695,23.0113,1006733.5238,39711.0628,8.0807,6.4228,0.0,0.0,0.0,20.8496,25.1988,0.0,0.0
224,47.5,0.0,7562.3672,0.0956,0.9193,25.0082,1006736.0681,39711.1278,8.748,6.9309,0.0,0.0,0.0,23.9702,27.5878,0.0,0.0
225,47.5,0.0,7609.8672,0.1337,0.6654,25.0059,1006738.6405,39711.2041,8.7285,6.9031,0.0,0.0,0.0,26.0502,27.8271,0.0,0.0
226,47.5,0.0,7657.3672,43.5071,0.4815,25.0043,1006784.5846,39713.0227,8.7144,6.883,0.0,0.0,0.0,26.0479,28.0059,0.0,0.0
227,47.5,0.0,7704.8672,0.062,0.3485,25.0031,1006787.0177,39713.1061,8.7042,6.8684,0.0,0.0,0.0,26.0462,28.0706,0.0,0.0
228,47.5,0.0,7752.3672,0.0696,0.2522,21.1623,1006789.3686,39713.19,7.364,5.8087,0.0,0.0,0.0,26.0449,24.0754,0.0,0.0
229,47.5,0.0,7799.8672,0.0239,0.1825,0.0016,1006791.6411,39713.2736,0.014,0.02,0.0,0.0,0.0,22.044,2.0694,0.0,0.0
230,47.5,0.0,7847.3672,0.5755,0.132,0.0012,1006794.5294,39713.3839,0.0101,0.0145,0.0,0.0,0.0,0.0017,2.1832,0.0,0.0
231,47.5,0.0,7894.8672,0.1468,0.0955,0.0009,1006797.0101,39713.4793,0.0073,0.0105,0.0,0.0,0.0,0.0012,2.2402,0.0,0.0
232,47.5,0.0,7942.3672,80.7819,0.0691,0.0006,1006880.5201,39715.4429,0.0053,0.0076,0.0,0.0,0.0,0.0009,2.6602,0.0,0.0
233,47.5,0.0,7989.8672,0.0425,0.05,0.0004,1006882.9191,39715.5369,0.0038,0.0055,0.0,0.0,0.0,0.0006,2.3074,0.0,0.0
234,47.5,0.0,8037.3672,25.064,0.0362,20.0003,1006910.2956,39716.6305,7.2308,4.321,0.0,0.0,0.0,0.0005,23.1103,0.0,0.0
235,47.5,0.0,8084.8672,2.409,0.0262,23.0002,1006914.9444,39716.8154,8.3142,4.9674,0.0,0.0,0.0,20.8337,26.1724,0.0,0.0
236,47.5,0.0,8132.3672,0.8507,0.019,25.0002,1006918.0135,39716.9374,9.0365,5.3983,0.0,0.0,0.0,23.9586,28.2415,0.0,0.0
237,47.5,0.0,8179.8672,0.4774,0.0137,25.0001,1006921.361,39717.0707,9.0361,5.3978,0.0,0.0,0.0,26.0418,28.8983,0.0,0.0
238,47.5,0.0,8227.3672,0.1783,0.0099,25.0001,1006923.8672,39717.1706,9.0358,5.3973,0.0,0.0,0.0,26.0418,28.3598,0.0,0.0
239,47.5,0.0,8274.8672,9.4044,0.0072,25.0001,1006936.004,39717.2808,9.0356,5.397,0.0,0.0,0.0,26.0418,28.7669,0.0,0.0
240,47.5,0.0,8322.3672,25.1226,0.0052,185.32,1006963.4974,39718.3803,83.9984,6.2096,0.0,0.0,0.0,26.0417,195.4074,0.0,0.0
241,47.5,0.0,8369.8672,0.6556,0.0038,0.0,1006966.4606,39718.4987,0.0003,0.0004,0.0,0.0,0.0,193.0417,2.304,0.0,0.0
242,47.5,0.0,8417.3672,1.5457,0.0027,0.0,1006970.2418,39718.6498,0.0002,0.0003,0.0,0.0,0.0,0.0,2.2328,0.0,0.0
243,47.5,0.0,8464.8672,0.1008,0.002,0.0,1006972.9533,39718.7582,0.0002,0.0002,0.0,0.0,0.0,0.0,2.6088,0.0,0.0
244,47.5,0.0,8512.3672,0.0828,0.0014,0.0,1006975.356,39718.8543,0.0001,0.0002,0.0,0.0,0.0,0.0,2.3184,0.0,0.0
245,47.5,0.0,8559.8672,0.0438,0.001,0.0,1006977.6433,39718.9457,0.0001,0.0001,0.0,0.0,0.0,0.0,2.2425,0.0,0.0
246,47.5,0.0,8607.3672,0.0431,0.0007,0.0,1006979.9514,39719.038,0.0001,0.0001,0.0,0.0,0.0,0.0,2.2643,0.0,0.0
247,47.5,0.0,8654.8672,0.5414,0.0005,0.0,1006982.7787,39719.1511,0.0,0.0001,0.0,0.0,0.0,0.0,2.2853,0.0,0.0
248,47.5,0.0,8702.3672,0.4862,0.0004,0.0,1006985.5306,39719.2611,0.0,0.0,0.0,0.0,0.0,0.0,2.2653,0.0,0.0
249,47.5,0.0,8749.8672,0.0421,0.0003,0.0,1006987.7676,39719.3506,0.0,0.0,0.0,0.0,0.0,0.0,2.1946,0.0,0.0
250,47.5,0.0,8797.3672,20.8839,0.0002,0.0,1007011.2345,39720.2893,0.0,0.0,0.0,0.0,0.0,0.0,2.5829,0.0,0.0
251,47.5,0.0,8844.8672,0.4324,0.0001,0.0,1007014.3864,39720.4153,0.0,0.0,0.0,0.0,0.0,0.0,2.7193,0.0,0.0
252,47.5,0.0,8892.3672,1.521,0.0001,0.0,1007018.4211,39720.5767,0.0,0.0,0.0,0.0,0.0,0.0,2.5137,0.0,0.0
253,47.5,0.0,8939.8672,0.0361,0.0001,0.0,1007021.1025,39720.684,0.0,0.0,0.0,0.0,0.0,0.0,2.6453,0.0,0.0
254,47.5,0.0,8987.3672,0.1856,0.0001,0.0,1007023.5159,39720.7805,0.0,0.0,0.0,0.0,0.0,0.0,2.2277,0.0,0.0
255,47.5,0.0,9034.8672,0.1434,0.0,0.0,1007025.9648,39720.8785,0.0,0.0,0.0,0.0,0.0,0.0,2.3054,0.0,0.0
256,47.5,0.0,9082.3672,0.1482,0.0,0.0,1007028.3494,39720.9739,0.0,0.0,0.0,0.0,0.0,0.0,2.2363,0.0,0.0
257,47.5,0.0,9129.8672,0.1083,0.0,0.0,1007030.7421,39721.0696,0.0,0.0,0.0,0.0,0.0,0.0,2.2845,0.0,0.0
258,47.5,0.0,9177.3672,20.0385,0.0,28.12,1007053.003,39721.96,15.1113,2.9074,0.0,0.0,0.0,0.0,31.514,0.0,0.0
259,47.5,0.0,9224.8672,20.0406,20.0,117.0534,1006893.3834,39721.1994,24.5335,6.4613,0.0,0.0,0.0,29.2917,35.9057,0.0,0.0
260,47.5,0.0,9272.3672,0.0536,0.0,55.15,1006895.6584,39721.2904,25.3891,3.8343,0.0,0.0,0.0,101.9306,59.6693,0.0,0.0
261,47.5,0.0,9319.8672,65.3785,0.0,58.15,1006963.2591,39721.3987,26.3641,3.8643,0.0,0.0,0.0,57.4479,62.7951,0.0,0.0
262,47.5,0.0,9367.3672,0.8711,0.0,60.15,1007034.1186,39721.5291,27.0141,3.8843,0.0,0.0,0.0,60.5729,132.6446,0.0,0.0
263,47.5,0.0,9414.8672,25.013,0.0,60.15,1007061.1883,39722.6119,27.0141,3.8843,0.0,0.0,0.0,62.6563,64.713,0.0,0.0
264,47.5,0.0,9462.3672,19.2442,0.0,73.9759,1007062.8243,39722.6773,37.045,3.5183,0.0,0.0,0.0,62.6563,59.4499,0.0,0.0
265,47.5,18.432,9491.4352,18.5074,0.0,33.3728,1007064.0902,39722.728,9.2771,0.3337,0.0,0.0,0.0,57.8582,35.9538,0.0,0.0
266,47.5,0.0,9538.9352,25.0658,23.75,131.148,1006873.973,39721.8021,16.6661,4.0079,0.0,0.0,0.0,34.7633,32.6216,0.0,0.0
267,47.5,0.0,9586.4352,0.0413,1.25,15.4447,1006863.2627,39721.7252,1.8439,0.2964,0.0,0.0,0.0,112.8625,11.1889,0.0,0.0
268,47.5,0.0,9633.9352,81.2739,0.0,10.15,1006944.9922,39721.7496,1.3966,0.1015,0.0,0.0,0.0,14.8382,11.0285,0.0,0.0
269,47.5,0.0,9681.4352,49.0478,23.75,133.7895,1006834.7361,39720.8072,25.9228,4.0343,0.0,0.0,0.0,10.5729,91.2522,0.0,0.0
270,47.5,0.0,9728.9352,241.3539,3.9705,44.9897,1006844.6242,39720.4456,16.5501,0.8952,0.0,0.0,0.0,91.614,15.0645,0.0,0.0
271,47.5,0.0,9776.4352,22.8131,5.472,31.3208,1006850.2046,39720.4501,16.9385,0.9119,0.0,0.0,0.0,15.5337,9.97,0.0,0.0
272,47.5,0.0,9823.9352,4.1033,5.472,8.4217,1006940.188,39720.4576,1.5719,0.6829,0.0,0.0,0.0,9.8258,89.2296,0.0,0.0
273,47.5,23.04,9848.3952,24.2538,4.3776,10.5797,1006948.8909,39720.4618,2.4291,0.5847,0.0,0.0,0.0,8.7726,14.1712,0.0,0.0
274,47.5,0.0,9895.8952,2.9855,3.2832,12.6866,1006952.5894,39720.4785,3.3928,0.4861,0.0,0.0,0.0,9.8205,10.6742,0.0,0.0
275,47.5,23.04,9920.3552,23.1167,2.4077,9.7231,1006955.1512,39720.4848,1.5196,0.3606,0.0,0.0,0.0,10.6035,10.2272,0.0,0.0
276,47.5,0.0,9967.8552,20.0489,1.751,0.0157,1006977.0255,39721.2898,0.1343,0.1917,0.0,0.0,0.0,10.1283,0.1064,0.0,0.0
277,47.5,2.5072,10012.848,25.5549,1.2695,0.0113,1007001.417,39722.2147,0.0974,0.139,0.0,0.0,0.0,0.0163,0.0975,0.0,0.0
278,47.5,0.0,10060.348,0.0491,0.9193,0.0082,1007002.4607,39722.2197,0.0705,0.1007,0.0,0.0,0.0,0.0118,0.0921,0.0,0.0
279,47.5,0.0,10107.848,0.0426,0.6654,0.0059,1007003.2096,39722.2231,0.051,0.0729,0.0,0.0,0.0,0.0086,0.0531,0.0,0.0
280,47.5,0.0,10155.348,25.4495,0.4815,164.1643,1007029.1796,39723.2427,76.3878,1.6943,0.0,0.0,0.0,0.0062,171.0477,0.0,0.0
281,47.5,0.0,10202.848,0.0362,0.3485,0.0031,1007030.2157,39723.2702,0.0267,0.0382,0.0,0.0,0.0,171.0045,0.6578,0.0,0.0
282,47.5,0.0,10250.348,21.2201,0.2521,0.0023,1007051.727,39724.1206,0.0193,0.0276,0.0,0.0,0.0,0.0032,0.0436,0.0,0.0
283,47.5,0.0,10297.848,35.1566,0.1825,0.0016,1007087.4959,39725.1384,0.014,0.02,0.0,0.0,0.0,0.0023,0.4331,0.0,0.0
284,47.5,0.0,10345.348,0.3472,0.132,0.0012,1007088.4281,39725.1705,0.0101,0.0145,0.0,0.0,0.0,0.0017,0.4554,0.0,0.0
285,47.5,0.0,10392.848,0.7512,0.0955,0.0009,1007089.7667,39725.2202,0.0073,0.0105,0.0,0.0,0.0,0.0012,0.4936,0.0,0.0
286,47.5,0.0,10440.348,25.001,0.0691,0.0006,1007115.3316,39726.24,0.0053,0.0076,0.0,0.0,0.0,0.0009,0.4961,0.0,0.0
287,47.5,0.0,10487.848,0.0077,0.05,0.0004,1007115.8842,39726.2601,0.0038,0.0055,0.0,0.0,0.0,0.0006,0.4957,0.0,0.0
288,47.5,0.0,10535.348,26.3414,0.0362,0.0003,1007142.7686,39726.2845,0.0028,0.004,0.0,0.0,0.0,0.0005,0.5075,0.0,0.0
289,47.5,0.0,10582.848,0.0998,0.0262,0.0002,1007143.4539,39726.3108,0.002,0.0029,0.0,0.0,0.0,0.0003,0.5597,0.0,0.0
290,47.5,0.0,10630.348,0.4755,0.019,0.0002,1007144.45,39726.3499,0.0015,0.0021,0.0,0.0,0.0,0.0002,0.502,0.0,0.0
291,47.5,0.0,10677.848,0.001,0.0137,0.0001,1007144.9729,39726.3703,0.0011,0.0015,0.0,0.0,0.0,0.0002,0.5084,0.0,0.0
292,47.5,0.0,10725.348,0.0,0.0099,0.0001,1007145.5059,39726.3912,0.0008,0.0011,0.0,0.0,0.0,0.0001,0.5233,0.0,0.0
293,47.5,0.0,10772.848,0.0864,0.0072,0.0001,1007146.1167,39726.4154,0.0006,0.0008,0.0,0.0,0.0,0.0001,0.5174,0.0,0.0
294,47.5,0.0,10820.348,21.6001,0.0052,0.0,1007168.2613,39727.3009,0.0004,0.0006,0.0,0.0,0.0,0.0001,0.5394,0.0,0.0
295,47.5,0.0,10867.848,23.0003,23.0038,97.4227,1006982.6094,39726.3426,8.2291,3.5859,0.0,0.0,0.0,0.0,0.5067,0.0,0.0
296,47.5,0.0,10915.348,261.2544,2.7232,50.7418,1006997.6658,39726.1024,29.4531,0.8111,0.0,0.0,0.0,78.482,0.469,0.0,0.0
297,47.5,21.1968,10941.6512,23.8536,5.474,2.5561,1007003.5033,39726.1172,2.1642,0.6244,0.0,0.0,0.0,0.6955,0.4183,0.0,0.0
298,47.5,0.0,10989.1512,30.3947,5.4734,0.0489,1007117.5465,39726.9451,0.4199,0.5993,0.0,0.0,0.0,0.051,78.275,0.0,0.0
299,47.5,0.0,11036.6512,0.013,4.3786,0.0391,1007122.3723,39726.9631,0.3359,0.4794,0.0,0.0,0.0,0.051,0.5141,0.0,0.0
300,47.5,2.5072,11081.644,12.7975,3.2839,0.0294,1007136.3816,39726.9867,0.2519,0.3596,0.0,0.0,0.0,0.0408,0.495,0.0,0.0
301,47.5,0.0,11129.144,40.7487,23.5682,89.6504,1006987.5886,39726.1084,7.7553,3.5623,0.0,0.0,0.0,0.0306,0.5237,0.0,0.0
302,47.5,0.0,11176.644,93.7278,1.7514,0.0157,1007083.5591,39727.1309,0.1344,0.1918,0.0,0.0,0.0,72.2258,0.5232,0.0,0.0
303,47.5,0.0,11224.144,46.5846,1.2698,19.5124,1007111.5589,39727.1506,13.6643,0.334,0.0,0.0,0.0,0.0163,0.4823,0.0,0.0
304,47.5,0.0,11271.644,8.6368,0.9195,0.0082,1007193.1326,39727.1814,0.0705,0.1007,0.0,0.0,0.0,0.0118,72.0342,0.0,0.0
305,47.5,19.5011,11299.6429,19.5043,0.6655,0.0059,1007194.2499,39727.1995,0.0511,0.0729,0.0,0.0,0.0,0.0086,0.4607,0.0,0.0
306,47.5,0.0,11347.1429,0.0486,0.4816,0.0043,1007195.2871,39727.2217,0.0369,0.0527,0.0,0.0,0.0,0.0062,0.5157,0.0,0.0
307,47.5,0.0,11394.6429,25.3614,24.0985,100.6026,1007005.5018,39726.2952,8.5239,3.7406,0.0,0.0,0.0,0.0045,0.4943,0.0,0.0
308,47.5,0.0,11442.1429,9.7427,1.5022,5.297,1007004.6578,39726.2152,0.4666,0.2225,0.0,0.0,0.0,81.0444,0.5332,0.0,0.0
309,47.5,0.0,11489.6429,131.4212,23.9325,100.6011,1006920.7927,39726.2873,8.5112,3.7224,0.0,0.0,0.0,4.2677,0.5176,0.0,0.0
310,47.5,0.0,11537.1429,100.071,1.3821,27.1839,1007067.6623,39726.2149,15.6848,0.4282,0.0,0.0,0.0,81.0428,80.8366,0.0,0.0
311,47.5,0.0,11584.6429,15.4159,0.0956,1.1529,1007086.6144,39726.2323,0.8088,0.022,0.0,0.0,0.0,4.2666,4.6423,0.0,0.0
312,47.5,21.888,11610.2549,31.3743,0.0691,20.0006,1007177.3252,39726.2739,7.2333,4.3246,0.0,0.0,0.0,0.0009,101.99,0.0,0.0
313,47.5,1.152,11656.6029,33.5631,0.05,23.0004,1007214.4824,39727.2142,8.316,4.97,0.0,0.0,0.0,20.834,28.6553,0.0,0.0
314,47.5,0.0,11704.1029,22.8569,0.0362,46.8883,1007215.0445,39727.2352,24.2653,5.6191,0.0,0.0,0.0,23.9588,26.5113,0.0,0.0
315,47.5,21.888,11729.7149,21.8903,0.0262,25.0002,1007215.5426,39727.2541,9.037,5.3991,0.0,0.0,0.0,26.042,26.5117,0.0,0.0
316,47.5,0.0,11777.2149,8.1406,0.019,25.0002,1007224.1718,39727.274,9.0365,5.3983,0.0,0.0,0.0,26.0419,26.5117,0.0,0.0
317,47.5,0.0,11824.7149,0.0837,0.0137,25.0001,1007224.739,39727.2962,9.0361,5.3978,0.0,0.0,0.0,26.0418,26.5118,0.0,0.0
318,47.5,0.0,11872.2149,1.2523,0.0099,22.3121,1007225.3221,39727.3191,8.4494,4.58,0.0,0.0,0.0,26.0418,22.5627,0.0,0.0
319,47.5,0.0,11919.7149,25.0707,0.0072,0.0001,1007251.3291,39728.3591,0.0006,0.0008,0.0,0.0,0.0,22.0418,0.9293,0.0,0.0
320,47.5,1.152,11966.0629,1.9804,0.0052,164.16,1007253.2958,39728.4376,76.3512,1.6422,0.0,0.0,0.0,0.0001,172.1331,0.0,0.0
321,47.5,0.0,12013.5629,0.1148,0.0038,0.0,1007253.915,39728.4622,0.0003,0.0004,0.0,0.0,0.0,171.0,0.5007,0.0,0.0
322,47.5,0.0,12061.0629,10.1529,0.0027,0.0,1007264.9712,39728.4987,0.0002,0.0003,0.0,0.0,0.0,0.0,0.9007,0.0,0.0
323,47.5,0.0,12108.5629,0.0401,0.002,0.0,1007265.5436,39728.5215,0.0002,0.0002,0.0,0.0,0.0,0.0,0.5304,0.0,0.0
324,47.5,0.0,12156.0629,0.0094,0.0014,0.0,1007266.1196,39728.5445,0.0001,0.0002,0.0,0.0,0.0,0.0,0.5652,0.0,0.0
325,47.5,0.0,12203.5629,9.4001,0.001,20.0,1007275.7021,39728.5526,6.5001,0.2001,0.0,0.0,0.0,0.0,21.0146,0.0,0.0
326,47.5,0.0,12251.0629,0.0239,0.0007,23.0,1007275.7701,39728.5553,7.4751,0.2301,0.0,0.0,0.0,20.8333,24.0017,0.0,0.0
327,47.5,0.0,12298.5629,0.4902,0.0005,25.0,1007276.3024,39728.5766,8.125,0.2501,0.0,0.0,0.0,23.9583,26.0833,0.0,0.0
328,47.5,0.0,12346.0629,0.6104,0.0004,25.0,1007276.9536,39728.6026,8.125,0.25,0.0,0.0,0.0,26.0417,26.0821,0.0,0.0
329,47.5,0.0,12393.5629,0.0366,0.0003,25.0,1007277.0301,39728.6057,8.125,0.25,0.0,0.0,0.0,26.0417,26.0812,0.0,0.0
330,47.5,0.0,12441.0629,0.0384,0.0002,25.0,1007277.1075,39728.6087,8.125,0.25,0.0,0.0,0.0,26.0417,26.0805,0.0,0.0
331,47.5,0.0,12488.5629,164.1891,2.7206,50.705,1007216.8443,39728.3411,21.5833,0.8104,0.0,0.0,0.0,26.0417,22.179,0.0,0.0
332,47.5,0.0,12536.0629,50.1525,5.4721,0.0489,1007272.4123,39730.3451,0.4198,0.5992,0.0,0.0,0.0,22.7372,0.0433,0.0,0.0
333,47.5,0.0,12583.5629,23.825,5.4721,22.5561,1007299.0356,39731.1914,9.106,6.0884,0.0,0.0,0.0,0.051,20.8711,0.0,0.0
