day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
19,2.367136,12130.833883,105.159592,130.159592,1.435482,34.231964,1.850477,1513.780025,0.25984,0.17052,1.07996,0.203,0.038976,0.005684,0.005684,0.210308,0.009744,0.2436,140.0,160.0,1.32,81.2,635.04
20,3.700578,12402.392186,119.271913,184.659912,1.27292,29.886032,1.88648,1315.861394,0.29232,0.17052,1.07996,0.1624,0.038976,0.005684,0.006496,0.180264,0.009744,0.203,200.0,140.0,1.32,73.08,635.04
21,4.152029,11092.974647,122.571977,162.959976,1.100839,35.885646,1.71288,1921.597737,0.25984,0.19488,0.92568,0.1218,0.058464,0.006496,0.006496,0.15022,0.009744,0.2436,200.0,160.0,1.54,97.44,570.08
22,4.177578,10981.942278,149.03199,139.419989,1.290829,40.433405,1.72456,1694.325799,0.22736,0.17052,1.07996,0.2842,0.077952,0.005684,0.005684,0.120176,0.011368,0.3248,180.0,180.0,1.76,89.32,635.04
23,3.740099,11300.245954,174.03199,149.03199,1.092579,35.133405,1.52456,1680.229787,0.19488,0.21924,0.92568,0.2842,0.068208,0.005684,0.005684,0.180264,0.009744,0.2842,160.0,160.0,1.76,81.2,635.04
24,3.731209,9791.695954,227.149994,124.03199,1.088551,34.603066,1.32456,1680.229787,0.19488,0.21924,0.92568,0.3248,0.058464,0.005684,0.005684,0.180264,0.009744,0.2436,140.0,140.0,1.54,73.08,570.08
25,3.29373,8283.145954,202.149994,99.03199,0.890301,49.88402,1.52456,1438.861837,0.25984,0.19488,0.92568,0.406,0.068208,0.004872,0.00812,0.180264,0.009744,0.203,120.0,120.0,1.54,81.2,570.08
26,3.647912,6774.595954,199.648394,146.530391,0.890301,49.88402,1.49816,1197.493887,0.22736,0.21924,1.23424,0.406,0.058464,0.00406,0.007308,0.180264,0.00812,0.203,140.0,120.0,1.98,74.44,635.04
27,3.647912,5266.045954,174.648394,121.530391,0.692051,44.58402,1.29816,1325.303078,0.22736,0.19488,1.38852,0.3654,0.068208,0.003248,0.006496,0.240352,0.00812,0.1624,160.0,100.0,1.98,74.44,635.04
28,3.631253,5296.699536,180.776072,160.276392,0.858642,39.391716,1.102224,1330.20765,0.22736,0.17052,1.5428,0.406,0.068208,0.00406,0.006496,0.210308,0.00812,0.1218,140.0,120.0,1.98,66.32,570.08
29,3.237549,8871.15482,158.277671,137.777991,0.87848,44.522441,1.102224,1482.169079,0.19488,0.17052,1.5428,0.406,0.068208,0.00406,0.006496,0.180264,0.011368,0.1218,140.0,100.0,1.98,58.2,635.04
