day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
15,3.499835,13396.95,180.0,125.0,1.1895,53.0,0.8,1509.57565,0.2842,0.33495,1.73565,0.25375,0.07308,0.01015,0.00812,0.22533,0.01218,0.406,175.0,155.0,1.375,71.05,537.6
16,3.499835,13396.95,155.0,105.0,0.99125,53.0,0.6,1509.57565,0.2842,0.3045,1.5428,0.35525,0.0609,0.009135,0.007105,0.187775,0.01218,0.35525,175.0,155.0,1.65,71.05,537.6
17,3.937315,11888.4,130.0,105.0,1.38775,47.7,1.4,1750.9436,0.2436,0.27405,1.34995,0.3045,0.04872,0.00812,0.00609,0.262885,0.01218,0.3045,150.0,130.0,1.375,71.05,618.8
18,3.499835,15085.5,105.0,80.0,1.38775,42.4,1.6,1509.57565,0.3248,0.2436,1.34995,0.25375,0.0609,0.007105,0.00609,0.22533,0.01218,0.25375,175.0,155.0,1.375,60.9,618.8
19,3.062356,13576.95,80.0,55.0,1.38775,37.1,2.0,1268.2077,0.2842,0.2436,1.34995,0.203,0.0609,0.00812,0.005075,0.30044,0.01624,0.203,150.0,255.0,1.65,71.05,537.6
20,3.499835,12068.4,120.0,55.0,1.38775,31.8,1.8,1026.83975,0.2842,0.2436,1.34995,0.203,0.04872,0.00812,0.00609,0.30044,0.01624,0.203,200.0,230.0,1.375,60.9,537.6
21,3.499835,10559.85,95.0,80.0,1.38775,42.4,1.6,785.4718,0.2842,0.27405,1.34995,0.25375,0.04872,0.007105,0.007105,0.262885,0.0203,0.203,175.0,205.0,1.925,91.35,537.6
22,3.499835,9051.3,70.0,100.0,1.586,37.1,1.6,785.4718,0.3248,0.27405,1.73565,0.35525,0.03654,0.00609,0.00812,0.22533,0.01827,0.25375,225.0,225.0,1.925,88.65,618.8
23,3.499835,9051.3,45.0,120.0,1.38775,31.8,1.4,1509.57565,0.2842,0.2436,1.5428,0.35525,0.02436,0.00609,0.009135,0.187775,0.01624,0.3045,200.0,250.0,2.2,78.5,537.6
24,3.062356,7542.75,50.0,95.0,1.38775,31.8,1.4,1689.57565,0.2436,0.2436,1.5428,0.35525,0.03654,0.00609,0.00812,0.22533,0.01421,0.25375,175.0,225.0,1.925,68.35,537.6
25,2.624876,6034.2,25.0,120.0,1.38775,42.4,1.6,1448.2077,0.2842,0.27405,1.34995,0.406,0.07308,0.00609,0.009135,0.187775,0.01218,0.25375,175.0,200.0,1.925,81.2,537.6
26,3.499835,7542.75,50.0,145.0,1.1895,37.1,1.6,1689.57565,0.3654,0.27405,1.1571,0.406,0.0609,0.005075,0.00812,0.22533,0.01015,0.35525,150.0,200.0,2.2,71.05,618.8
27,3.499835,6034.2,25.0,120.0,0.99125,42.4,1.4,1448.2077,0.3248,0.2436,1.34995,0.35525,0.08526,0.00406,0.00812,0.187775,0.01421,0.3045,175.0,200.0,2.75,60.9,618.8
28,3.937315,6034.2,100.0,125.0,0.99125,42.4,1.2,1448.2077,0.3248,0.2436,1.73565,0.406,0.08526,0.005075,0.007105,0.15022,0.01218,0.25375,150.0,180.0,2.475,83.9,618.8
29,3.499835,7542.75,75.0,125.0,1.1895,53.0,1.0,1268.2077,0.2842,0.2436,1.5428,0.406,0.09744,0.00406,0.00812,0.15022,0.01421,0.25375,150.0,155.0,2.2,73.75,537.6
