case_id,case_input,case_output_dir,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,kpi::warmup_backlog_cleared_qty,level,parameter_group,parameter_key,parameter_label,realism_focus,status
supplier_lead_time_node_SDC-1450_1_5,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_lead_time_node_SDC-1450_1_5\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_lead_time_node_SDC-1450_1_5\simulation_output,20552270.0295,0.154122,0.08807,0.168928,0.390724,0.198157,635459.1883,19444335.0228,0.880158,5302452.7143,0.0,119828169.8368,27673691.7836,5302452.7143,101507479.9238,27777238.8602,97505141.699,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4265125.067,12186071.6201,2437214.324,22998835.2014,0.0,17329088.3752,4674856.5822,4666993.526,123337530.7527,1575025.8319,10812763.5813,0.0,5483732.229,2189097.9211,1.5,supplier_lead_time_node,supplier_lead_time_node::SDC-1450,Lead time fournisseur SDC-1450,supplier_lead_time,ok
supplier_reliability_node_SDC-1450_0_85,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-1450_0_85\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-1450_0_85\simulation_output,19950233.3619,0.147871,0.084498,0.178504,0.399008,0.19012,610407.1364,18776437.5811,0.884882,5302452.7143,0.0,125848760.2072,28039759.1673,5302452.7143,106761011.9991,10978977.7781,105078080.5751,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4146260.8012,11846459.4321,2369291.8864,23034542.5871,0.0,20094244.1843,5005216.5803,4692045.5779,126990028.7381,4805418.7199,11188083.1549,4485556.4385,5330906.7444,2345679.7588,0.85,supplier_reliability_node,supplier_reliability_node::SDC-1450,Fiabilite fournisseur SDC-1450,supplier_reliability,ok
supplier_reliability_node_SDC-1450_0_9,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-1450_0_9\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-1450_0_9\simulation_output,20070168.0178,0.149361,0.085349,0.175258,0.397995,0.192036,603976.5275,18987674.8175,0.886095,5302452.7143,0.0,126383554.8543,28087360.9671,5302452.7143,105977741.5354,10953136.8652,104345151.9076,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4195169.2704,11986197.9155,2397239.5831,23164833.7317,0.0,19331332.4708,4922527.2354,4698476.1867,127020984.5536,4842326.5458,11178635.8162,2826977.7872,5393789.062,2356047.7044,0.9,supplier_reliability_node,supplier_reliability_node::SDC-1450,Fiabilite fournisseur SDC-1450,supplier_reliability,ok
supplier_reliability_node_SDC-1450_0_95,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-1450_0_95\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-1450_0_95\simulation_output,19983579.1855,0.149925,0.085672,0.172813,0.398829,0.192761,574891.8827,19260539.372,0.89158,5302452.7143,0.0,125479970.2933,28004407.8038,5302452.7143,105258386.6096,10945937.1364,103649971.8232,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4198570.3476,11995915.279,2399183.0558,23164878.4001,0.0,18570629.2446,4839529.4037,4727560.8315,127032275.463,4857147.2519,11168963.1211,1339214.8229,5398161.8755,2368839.3679,0.95,supplier_reliability_node,supplier_reliability_node::SDC-1450,Fiabilite fournisseur SDC-1450,supplier_reliability,ok
supplier_reliability_node_SDC-1450_1_0,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-1450_1_0\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-1450_1_0\simulation_output,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,1.0,supplier_reliability_node,supplier_reliability_node::SDC-1450,Fiabilite fournisseur SDC-1450,supplier_reliability,ok
supplier_stock_node_SDC-VD0901566A_0_6,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0901566A_0_6\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0901566A_0_6\simulation_output,19766382.6146,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812521.8774,27920914.4726,5302452.7143,104693355.3055,28213370.5899,103072271.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186853.7266,11962439.2188,2392487.8438,23130370.7589,0.0,17869743.232,4790543.7137,4708974.5176,127074688.6123,1580070.6283,11167931.54,0.0,5383097.6485,2131254.1763,0.6,supplier_stock_node,supplier_stock_node::SDC-VD0901566A,Stock fournisseur SDC-VD0901566A,supplier_buffer,ok
supplier_stock_node_SDC-VD0901566A_0_8,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0901566A_0_8\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0901566A_0_8\simulation_output,19766424.0249,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812485.8774,27920905.5179,5302452.7143,104693319.3055,28209847.8413,103072235.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.1362,11962440.3892,2392488.0778,23130366.8914,0.0,17869743.232,4790538.6266,4708974.5176,127074652.6123,1580070.6283,11167926.5022,0.0,5383098.1751,2131254.1763,0.8,supplier_stock_node,supplier_stock_node::SDC-VD0901566A,Stock fournisseur SDC-VD0901566A,supplier_buffer,ok
supplier_stock_node_SDC-VD0901566A_1_0,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0901566A_1_0\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0901566A_1_0\simulation_output,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,1.0,supplier_stock_node,supplier_stock_node::SDC-VD0901566A,Stock fournisseur SDC-VD0901566A,supplier_buffer,ok
supplier_stock_node_SDC-VD0901566A_1_2,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0901566A_1_2\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0901566A_1_2\simulation_output,19766506.677,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812413.8774,27920887.6039,5302452.7143,104693247.3055,28202863.8413,103072163.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.9538,11962442.7251,2392488.545,23130359.1516,0.0,17869743.232,4790528.4523,4708974.5176,127074580.6123,1580070.6283,11167916.4265,0.0,5383099.2263,2131254.1763,1.2,supplier_stock_node,supplier_stock_node::SDC-VD0901566A,Stock fournisseur SDC-VD0901566A,supplier_buffer,ok
supplier_stock_node_SDC-VD0901566A_1_4,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0901566A_1_4\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0901566A_1_4\simulation_output,19766548.003,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812377.8774,27920878.6468,5302452.7143,104693211.3055,28199371.8413,103072127.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186855.3626,11962443.8931,2392488.7786,23130355.2817,0.0,17869743.232,4790523.3651,4708974.5176,127074544.6123,1580070.6283,11167911.3887,0.0,5383099.7519,2131254.1763,1.4,supplier_stock_node,supplier_stock_node::SDC-VD0901566A,Stock fournisseur SDC-VD0901566A,supplier_buffer,ok
supplier_capacity_node_SDC-VD0901566A_0_6,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_capacity_node_SDC-VD0901566A_0_6\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_capacity_node_SDC-VD0901566A_0_6\simulation_output,20388324.4398,0.163085,0.093191,0.150759,0.383285,0.20968,1838989.2294,19044639.6599,0.653181,5302452.7143,0.0,107777604.2088,26128747.0714,5302452.7143,92033655.735,73438000.0,87694663.6342,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4261195.2116,12174843.4619,2434968.6924,22189598.8552,0.0,15654753.6379,3939148.2163,3463463.4849,111451094.4912,0.0,10014755.3933,0.0,5478679.5578,2227853.8464,0.6,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0901566A_0_8,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_capacity_node_SDC-VD0901566A_0_8\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_capacity_node_SDC-VD0901566A_0_8\simulation_output,18865662.1886,0.152361,0.087063,0.165658,0.399026,0.195892,979741.2085,16628567.8479,0.815229,5302452.7143,0.0,119981982.6219,27488596.8525,5302452.7143,102107200.9092,57378000.0,100671304.7221,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4188180.4958,11966229.9879,2393245.9976,22934888.6835,0.0,17459425.0126,4553708.169,4322711.5058,123794016.1685,0.0,10968658.6956,0.0,5384803.4945,1906017.863,0.8,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0901566A_1_0,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_capacity_node_SDC-VD0901566A_1_0\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_capacity_node_SDC-VD0901566A_1_0\simulation_output,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,1.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0901566A_1_2,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_capacity_node_SDC-VD0901566A_1_2\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_capacity_node_SDC-VD0901566A_1_2\simulation_output,20655484.4993,0.152644,0.087225,0.168612,0.395261,0.196257,622510.8704,20229667.1565,0.882599,5302452.7143,0.0,121495359.9935,27863247.5173,5302452.7143,103018643.9699,0.0,97703911.8526,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4253165.841,12151902.403,2430380.4806,23165165.2071,0.0,17554476.0106,4698082.3102,4679941.8439,125532882.783,0.0,11013262.8042,0.0,5468356.0813,2311904.4671,1.2,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0901566A_1_4,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_capacity_node_SDC-VD0901566A_1_4\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_capacity_node_SDC-VD0901566A_1_4\simulation_output,20111925.6423,0.150408,0.085948,0.170739,0.399523,0.193382,580718.4739,18615154.0148,0.890481,5302452.7143,0.0,124016871.6493,27866364.658,5302452.7143,104263059.3425,0.0,102576932.8588,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4191329.0346,11975225.8131,2395045.1626,23108476.0776,0.0,17842211.4234,4757888.5804,4721734.2403,126766879.9934,0.0,11133250.2645,0.0,5388851.6159,2096437.2672,1.4,supplier_capacity_node,supplier_capacity_node::SDC-VD0901566A,Debit fournisseur SDC-VD0901566A,supplier_capacity,ok
supplier_lead_time_node_SDC-VD0901566A_0_7,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_lead_time_node_SDC-VD0901566A_0_7\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_lead_time_node_SDC-VD0901566A_0_7\simulation_output,19824132.8892,0.150442,0.085967,0.170586,0.399579,0.193426,580718.4739,18356917.2631,0.890481,5302452.7143,0.0,124046414.4285,27841159.1644,5302452.7143,104228631.3437,51575.3214,102575954.2425,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4188482.275,11967092.2143,2393418.4429,23091848.1109,0.0,17842211.4234,4749311.0534,4721734.2403,126706179.9227,4955434.9295,11124755.8966,0.0,5385191.4964,2096437.2672,0.7,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0901566A_0_85,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_lead_time_node_SDC-VD0901566A_0_85\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_lead_time_node_SDC-VD0901566A_0_85\simulation_output,20009505.7643,0.150368,0.085925,0.171129,0.399247,0.193331,574838.8613,18765296.8966,0.89159,5302452.7143,0.0,125451539.2322,27930452.2216,5302452.7143,104518536.1954,20718293.1346,102865868.9037,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4199857.6328,11999593.2365,2399918.6473,23150754.2818,0.0,17852477.6988,4779697.9398,4727613.853,126916746.2847,2164287.9259,11151161.0453,0.0,5399816.9564,1976496.045,0.85,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0901566A_1_0,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_lead_time_node_SDC-VD0901566A_1_0\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_lead_time_node_SDC-VD0901566A_1_0\simulation_output,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,1.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0901566A_1_2,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_lead_time_node_SDC-VD0901566A_1_2\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_lead_time_node_SDC-VD0901566A_1_2\simulation_output,19789683.2377,0.148752,0.085001,0.172764,0.402231,0.191252,582128.7206,19398893.078,0.890215,5302452.7143,0.0,126799586.3749,27797262.0001,5302452.7143,104605715.3949,41318000.0,102895118.9484,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4134889.3283,11813969.5095,2362793.9019,22994898.4611,0.0,17850796.3428,4802363.539,4720323.9937,127122136.2041,0.0,11180928.9516,0.0,5316286.2793,2067478.7599,1.2,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD0901566A_1_5,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_lead_time_node_SDC-VD0901566A_1_5\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_lead_time_node_SDC-VD0901566A_1_5\simulation_output,19242489.3516,0.146948,0.08397,0.174437,0.405711,0.188933,603499.2599,17993364.3809,0.886185,5302452.7143,0.0,125676558.4772,27537930.0963,5302452.7143,104577561.1622,41318000.0,103007736.2415,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4046649.9228,11561856.9224,2312371.3845,22734285.9628,0.0,17850520.0186,4803644.1335,4698953.4544,127065521.3557,0.0,11172429.0403,0.0,5202835.6151,2055875.5374,1.5,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0901566A,Lead time fournisseur SDC-VD0901566A,supplier_lead_time,ok
supplier_reliability_node_SDC-VD0901566A_0_85,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-VD0901566A_0_85\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-VD0901566A_0_85\simulation_output,19109708.6699,0.150104,0.085774,0.169391,0.401741,0.192991,689527.716,18319051.8261,0.869961,5302452.7143,0.0,123286730.8484,27561589.6807,5302452.7143,104060063.5938,41318000.0,100578992.7372,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4137103.9267,11820296.9334,2364059.3867,22892908.85,0.0,17726993.527,4668680.8307,4612924.9983,125779484.5853,0.0,11072611.9167,547500.0,5319133.62,2104543.0669,0.85,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A,supplier_reliability,ok
supplier_reliability_node_SDC-VD0901566A_0_9,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-VD0901566A_0_9\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-VD0901566A_0_9\simulation_output,19331614.7823,0.149577,0.085472,0.171249,0.40139,0.192313,604394.3409,18794753.4957,0.886016,5302452.7143,0.0,126330829.2566,27707986.4414,5302452.7143,104462290.2967,41318000.0,102956146.1981,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4144467.2952,11841335.129,2368267.0258,22963032.1883,0.0,17823295.0232,4744954.2531,4698058.3733,126558142.6837,0.0,11121697.0593,365000.0,5328600.8081,1856878.0185,0.9,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A,supplier_reliability,ok
supplier_reliability_node_SDC-VD0901566A_0_95,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-VD0901566A_0_95\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-VD0901566A_0_95\simulation_output,19632895.6131,0.14955,0.085457,0.171842,0.400873,0.192278,615448.014,18189274.6986,0.883931,5302452.7143,0.0,125103583.9779,27813451.5756,5302452.7143,104594795.3251,41318000.0,103019904.5762,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4159496.5016,11884275.7189,2376855.1438,23033933.8136,0.0,17853306.19,4779517.762,4687004.7003,126909268.0328,0.0,11149658.0947,182500.0,5347924.0735,2113585.5421,0.95,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A,supplier_reliability,ok
supplier_reliability_node_SDC-VD0901566A_1_0,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-VD0901566A_1_0\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_reliability_node_SDC-VD0901566A_1_0\simulation_output,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,1.0,supplier_reliability_node,supplier_reliability_node::SDC-VD0901566A,Fiabilite fournisseur SDC-VD0901566A,supplier_reliability,ok
supplier_stock_node_SDC-VD0914360C_0_6,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0914360C_0_6\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0914360C_0_6\simulation_output,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,0.6,supplier_stock_node,supplier_stock_node::SDC-VD0914360C,Stock fournisseur SDC-VD0914360C,supplier_buffer,ok
supplier_stock_node_SDC-VD0914360C_0_8,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0914360C_0_8\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0914360C_0_8\simulation_output,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,0.8,supplier_stock_node,supplier_stock_node::SDC-VD0914360C,Stock fournisseur SDC-VD0914360C,supplier_buffer,ok
supplier_stock_node_SDC-VD0914360C_1_0,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0914360C_1_0\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0914360C_1_0\simulation_output,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,1.0,supplier_stock_node,supplier_stock_node::SDC-VD0914360C,Stock fournisseur SDC-VD0914360C,supplier_buffer,ok
supplier_stock_node_SDC-VD0914360C_1_2,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0914360C_1_2\input_case.json,etudecas\simulation\sensibility\reference_baseline_real_demand_target_calibrated_2026_03_30_threshold\cases\supplier_stock_node_SDC-VD0914360C_1_2\simulation_output,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,1.2,supplier_stock_node,supplier_stock_node::SDC-VD0914360C,Stock fournisseur SDC-VD0914360C,supplier_buffer,ok
