snapshot_dt,sim_day,real_value_eur,day,node_id,product_code,component_item_id,threshold_mode,stock_qty,useful_qty,immobilized_qty,unit_value_eur,stock_value_eur,useful_value_eur,immobilized_value_eur,need_next_7d_qty,physical_minus_future_need_7d_eur,useful_for_future_need_7d_eur,need_next_14d_qty,physical_minus_future_need_14d_eur,useful_for_future_need_14d_eur,need_next_21d_qty,physical_minus_future_need_21d_eur,useful_for_future_need_21d_eur,need_next_30d_qty,physical_minus_future_need_30d_eur,useful_for_future_need_30d_eur,need_next_45d_qty,physical_minus_future_need_45d_eur,useful_for_future_need_45d_eur,need_next_60d_qty,physical_minus_future_need_60d_eur,useful_for_future_need_60d_eur,need_next_90d_qty,physical_minus_future_need_90d_eur,useful_for_future_need_90d_eur,need_next_120d_qty,physical_minus_future_need_120d_eur,useful_for_future_need_120d_eur,need_next_180d_qty,physical_minus_future_need_180d_eur,useful_for_future_need_180d_eur,need_next_270d_qty,physical_minus_future_need_270d_eur,useful_for_future_need_270d_eur,need_next_365d_qty,physical_minus_future_need_365d_eur,useful_for_future_need_365d_eur,need_next_540d_qty,physical_minus_future_need_540d_eur,useful_for_future_need_540d_eur,need_next_730d_qty,physical_minus_future_need_730d_eur,useful_for_future_need_730d_eur,need_lead_only_qty,physical_minus_future_need_lead_only_eur,useful_for_future_need_lead_only_eur,need_safety_only_qty,physical_minus_future_need_safety_only_eur,useful_for_future_need_safety_only_eur,need_lead_plus_safety_qty,physical_minus_future_need_lead_plus_safety_eur,useful_for_future_need_lead_plus_safety_eur,physical_stock_value_eur,mrp_target_excess_eur
2025-01-06 00:05:56,4,656921.88,4,M-1810,268091,item:099439,target_stock,4943.384,204.624,4738.76,9.17,45330.83128,1876.40208,43454.4292,0.0,45330.83128,0.0,0.0,45330.83128,0.0,87.696,44526.65896,804.17232,87.696,44526.65896,804.17232,87.696,44526.65896,804.17232,204.624,43454.4292,1876.4020799999998,204.624,43454.4292,1876.4020799999998,204.624,43454.4292,1876.4020799999998,204.624,43454.4292,1876.4020799999998,806.3159999999995,37936.91356,7393.917719999995,1286.2080000000005,33536.30392,11794.527360000006,2191.786940000001,25232.145040199994,20098.68623980001,3003.7869400000013,17786.10504019999,27544.726239800013,87.696,44526.65896,804.17232,0.0,45330.83128,0.0,87.696,44526.65896,804.17232,45330.83128,43454.4292
2025-01-06 00:05:56,4,656921.88,4,M-1810,268091,item:338928,target_stock,389665.0,100800.0,288865.0,0.14131,55063.56115,14244.048,40819.51315,0.0,55063.561149999994,0.0,0.0,55063.561149999994,0.0,43200.0,48958.96915,6104.592,43200.0,48958.96915,6104.592,43200.0,48958.96915,6104.592,100800.0,40819.51315,14244.047999999999,100800.0,40819.51315,14244.047999999999,100800.0,40819.51315,14244.047999999999,100800.0,40819.51315,14244.047999999999,397200.0,0.0,55063.561149999994,633600.0,0.0,55063.561149999994,1079698.0,0.0,55063.561149999994,1479698.0,0.0,55063.561149999994,100800.0,40819.51315,14244.047999999999,0.0,55063.561149999994,0.0,100800.0,40819.51315,14244.047999999999,55063.56115,40819.51315
2025-01-06 00:05:56,4,656921.88,4,M-1810,268091,item:338929,target_stock,339600.0,100800.0,238800.0,0.21585,73302.65999999999,21757.68,51544.98,0.0,73302.65999999999,0.0,0.0,73302.65999999999,0.0,43200.0,63977.939999999995,9324.72,43200.0,63977.939999999995,9324.72,43200.0,63977.939999999995,9324.72,100800.0,51544.979999999996,21757.68,100800.0,51544.979999999996,21757.68,100800.0,51544.979999999996,21757.68,100800.0,51544.979999999996,21757.68,397200.0,0.0,73302.65999999999,633600.0,0.0,73302.65999999999,1079698.0,0.0,73302.65999999999,1479698.0,0.0,73302.65999999999,43200.0,63977.939999999995,9324.72,0.0,73302.65999999999,0.0,100800.0,51544.979999999996,21757.68,73302.65999999999,51544.98
2025-01-06 00:05:56,4,656921.88,4,M-1810,268091,item:426331,target_stock,24000.6,1108.8,22891.8,0.50393,12094.622358,558.757584,11535.864774,0.0,12094.622357999999,0.0,0.0,12094.622357999999,0.0,475.20000000000005,11855.154821999999,239.46753600000002,475.20000000000005,11855.154821999999,239.46753600000002,475.20000000000005,11855.154821999999,239.46753600000002,1108.8,11535.864774,558.757584,1108.8,11535.864774,558.757584,1108.8,11535.864774,558.757584,1108.8,11535.864774,558.757584,4369.200000000001,9892.851401999998,2201.7709560000003,6969.599999999999,8582.43183,3512.1905279999996,11876.677999999998,6109.60801346,5985.014344539999,16276.677999999998,3892.3160134600002,8202.306344539998,475.20000000000005,11855.154821999999,239.46753600000002,0.0,12094.622357999999,0.0,475.20000000000005,11855.154821999999,239.46753600000002,12094.622358,11535.864774
2025-01-13 00:06:03,11,720134.07,11,M-1810,268091,item:001757,target_stock,8476.2684,296.32896,8179.939440000001,5.43,46026.137412,1609.0662527999998,44417.0711592,0.0,46026.137412000004,0.0,70.1568,45645.185988,380.951424,70.1568,45645.185988,380.951424,70.1568,45645.185988,380.951424,163.69920000000002,45137.25075600001,888.886656,163.69920000000002,45137.25075600001,888.886656,163.69920000000002,45137.25075600001,888.886656,163.69920000000002,45137.25075600001,888.886656,163.69920000000002,45137.25075600001,888.886656,645.0527999999999,42523.50070800001,3502.6367039999996,1091.6528,40098.46270800001,5927.674704,1753.4295519999994,36505.01494464,9521.122467359995,2403.0295519999995,32977.68694464,13048.450467359997,163.69920000000002,45137.25075600001,888.886656,70.1568,45645.185988,380.951424,163.69920000000002,45137.25075600001,888.886656,46026.137412,44417.0711592
2025-01-13 00:06:03,11,720134.07,11,M-1810,268091,item:001848,target_stock,10245.1068,218.725308,10026.381492,2.89,29608.358652,632.1161401200001,28976.24251188,0.0,29608.358652,0.0,52.6176,29456.293788000003,152.06486400000003,52.6176,29456.293788000003,152.06486400000003,52.6176,29456.293788000003,152.06486400000003,122.77439999999999,29253.540635999998,354.818016,122.77439999999999,29253.540635999998,354.818016,122.77439999999999,29253.540635999998,354.818016,122.77439999999999,29253.540635999998,354.818016,122.77439999999999,29253.540635999998,354.818016,483.7895999999999,28210.206708,1398.1519439999997,818.7396000000003,27242.201208,2366.157444000001,1315.0721640000002,25807.800098040003,3800.5585539600006,1802.2721639999993,24399.79209804,5208.566553959999,52.6176,29456.293788000003,152.06486400000003,52.6176,29456.293788000003,152.06486400000003,122.77439999999999,29253.540635999998,354.818016,29608.358652,28976.24251188
2025-01-13 00:06:03,11,720134.07,11,M-1810,268091,item:001893,target_stock,9672.4184,1212.610495,8459.807905000001,4.64,44880.021376,5626.5126968,39253.50867920001,0.0,44880.021376,0.0,333.2448,43333.765503999995,1546.255872,333.2448,43333.765503999995,1546.255872,333.2448,43333.765503999995,1546.255872,777.5712,41272.091007999996,3607.930368,777.5712,41272.091007999996,3607.930368,777.5712,41272.091007999996,3607.930368,777.5712,41272.091007999996,3607.930368,777.5712,41272.091007999996,3607.930368,3064.0008,30663.057664,14216.963711999999,5185.350800000001,20819.993663999994,24060.027712000003,8328.790372000003,6234.434049919987,38645.587326080014,11414.390372,0.0,44880.021376,666.4896,41787.509631999994,3092.511744,333.2448,43333.765503999995,1546.255872,777.5712,41272.091007999996,3607.930368,44880.021376,39253.50867920001
2025-01-13 00:06:03,11,720134.07,11,M-1810,268091,item:002612,target_stock,153492.404719,364.54218,153127.86253900002,1.26,193400.42994594,459.3231468,192941.10679914,0.0,193400.42994594,0.0,87.696,193289.93298594002,110.49696,87.696,193289.93298594002,110.49696,87.696,193289.93298594002,110.49696,204.624,193142.60370594,257.82624,204.624,193142.60370594,257.82624,204.624,193142.60370594,257.82624,204.624,193142.60370594,257.82624,204.624,193142.60370594,257.82624,806.3159999999995,192384.47178594003,1015.9581599999993,1364.5660000000005,191681.07678594004,1719.3531600000006,2191.786940000001,190638.77840154004,2761.651544400001,3003.7869400000013,189615.65840154001,3784.771544400002,87.696,193289.93298594002,110.49696,87.696,193289.93298594002,110.49696,204.624,193142.60370594,257.82624,193400.42994594,192941.10679914
2025-01-13 00:06:03,11,720134.07,11,M-1810,268091,item:007923,target_stock,54972.2088,406.739616,54565.469184,2.0,109944.4176,813.479232,109130.938368,0.0,109944.4176,0.0,140.3136,109663.7904,280.6272,140.3136,109663.7904,280.6272,140.3136,109663.7904,280.6272,327.39840000000004,109289.6208,654.7968000000001,327.39840000000004,109289.6208,654.7968000000001,327.39840000000004,109289.6208,654.7968000000001,327.39840000000004,109289.6208,654.7968000000001,327.39840000000004,109289.6208,654.7968000000001,1290.1055999999999,107364.2064,2580.2111999999997,2183.3056,105577.8064,4366.6112,3506.8591039999988,102930.69939200001,7013.7182079999975,4806.059103999999,100332.299392,9612.118207999998,0.0,109944.4176,0.0,140.3136,109663.7904,280.6272,140.3136,109663.7904,280.6272,109944.4176,109130.938368
2025-01-13 00:06:03,11,720134.07,11,M-1810,268091,item:016332,target_stock,876.00432,50.0,826.00432,27.62,24195.2393184,1381.0,22814.2393184,0.0,24195.2393184,0.0,21.04704,23613.9200736,581.3192448,21.04704,23613.9200736,581.3192448,21.04704,23613.9200736,581.3192448,49.10976000000001,22838.8277472,1356.4115712000003,49.10976000000001,22838.8277472,1356.4115712000003,49.10976000000001,22838.8277472,1356.4115712000003,49.10976000000001,22838.8277472,1356.4115712000003,49.10976000000001,22838.8277472,1356.4115712000003,193.51584000000005,18850.3318176,5344.907500800002,327.49584,15149.8042176,9045.4351008,526.0288659999994,9666.322039480016,14528.917278919984,720.9088659999993,4283.73643948002,19911.502878919982,49.10976000000001,22838.8277472,1356.4115712000003,0.0,24195.2393184,0.0,49.10976000000001,22838.8277472,1356.4115712000003,24195.2393184,22814.2393184
2025-01-13 00:06:03,11,720134.07,11,M-1810,268091,item:029313,target_stock,226.24536,50.0,176.24536,2.07,468.3278952,103.5,364.8278952,0.0,468.3278952,0.0,1.7539200000000001,464.6972808,3.6306144000000002,1.7539200000000001,464.6972808,3.6306144000000002,1.7539200000000001,464.6972808,3.6306144000000002,4.092480000000001,459.8564616,8.471433600000001,4.092480000000001,459.8564616,8.471433600000001,4.092480000000001,459.8564616,8.471433600000001,4.092480000000001,459.8564616,8.471433600000001,4.092480000000001,459.8564616,8.471433600000001,16.126320000000003,434.9464128,33.3814824,27.291319999999992,411.8348628,56.493032399999976,43.83573900000001,377.5879154699999,90.73997973000002,60.075739000000034,343.9711154699999,124.35677973000006,4.092480000000001,459.8564616,8.471433600000001,0.0,468.3278952,0.0,4.092480000000001,459.8564616,8.471433600000001,468.3278952,364.8278952
2025-01-13 00:06:03,11,720134.07,11,M-1810,268091,item:039668,target_stock,459.11036,50.0,409.11036,12.21,5605.7374956,610.5,4995.2374956,0.0,5605.7374956,0.0,1.7539200000000001,5584.322132400001,21.4153632,1.7539200000000001,5584.322132400001,21.4153632,1.7539200000000001,5584.322132400001,21.4153632,4.092480000000001,5555.768314800001,49.96918080000002,4.092480000000001,5555.768314800001,49.96918080000002,4.092480000000001,5555.768314800001,49.96918080000002,4.092480000000001,5555.768314800001,49.96918080000002,4.092480000000001,5555.768314800001,49.96918080000002,16.126320000000003,5408.8351284,196.90236720000004,27.291319999999992,5272.5104784000005,333.2270171999999,43.83573900000001,5070.50312241,535.2343731900002,60.075739000000034,4872.2127224099995,733.5247731900005,1.7539200000000001,5584.322132400001,21.4153632,0.0,5605.7374956,0.0,3.5078400000000007,5562.906769200001,42.83072640000001,5605.7374956,4995.2374956
2025-01-13 00:06:03,11,720134.07,11,M-1810,268091,item:049371,target_stock,4117.29832,888.0,3229.29832,14.65,60318.420388,13009.2,47309.220388,0.0,60318.420388,0.0,64.89504,59367.708052,950.7123359999999,64.89504,59367.708052,950.7123359999999,64.89504,59367.708052,950.7123359999999,151.42175999999998,58100.091603999994,2218.328784,151.42175999999998,58100.091603999994,2218.328784,151.42175999999998,58100.091603999994,2218.328784,151.42175999999998,58100.091603999994,2218.328784,151.42175999999998,58100.091603999994,2218.328784,596.6738399999999,51577.148632000004,8741.271755999998,1009.778839999999,45525.16038200002,14793.260005999986,1621.9223359999985,36557.25816560002,23761.16222239998,2222.802335999998,27754.36616560003,32564.05422239997,151.42175999999998,58100.091603999994,2218.328784,86.52672,59050.803940000005,1267.616448,151.42175999999998,58100.091603999994,2218.328784,60318.420388,47309.220388
2025-01-13 00:06:03,11,720134.07,11,M-1810,268091,item:055703,target_stock,568.635721,50.0,518.635721,34.775,19774.307197775,1738.75,18035.557197775,0.0,19774.307197775,0.0,3.5078400000000003,19652.322061774998,121.98513600000001,3.5078400000000003,19652.322061774998,121.98513600000001,3.5078400000000003,19652.322061774998,121.98513600000001,8.184960000000002,19489.675213774997,284.63198400000005,8.184960000000002,19489.675213774997,284.63198400000005,8.184960000000002,19489.675213774997,284.63198400000005,8.184960000000002,19489.675213774997,284.63198400000005,8.184960000000002,19489.675213774997,284.63198400000005,32.25264000000001,18652.721641775,1121.5855560000002,54.582639999999984,17876.195891775,1898.1113059999993,87.67147800000002,16725.531550325,3048.7756474500006,120.15147800000007,15596.039550324997,4178.267647450002,3.5078400000000003,19652.322061774998,121.98513600000001,3.5078400000000003,19652.322061774998,121.98513600000001,8.184960000000002,19489.675213774997,284.63198400000005,19774.307197775,18035.557197775
2025-01-13 00:06:03,11,720134.07,11,M-1810,268091,item:099439,target_stock,4943.384,204.624,4738.76,9.17,45330.83128,1876.40208,43454.4292,0.0,45330.83128,0.0,87.696,44526.65896,804.17232,87.696,44526.65896,804.17232,87.696,44526.65896,804.17232,204.624,43454.4292,1876.4020799999998,204.624,43454.4292,1876.4020799999998,204.624,43454.4292,1876.4020799999998,204.624,43454.4292,1876.4020799999998,204.624,43454.4292,1876.4020799999998,806.3159999999995,37936.91356,7393.917719999995,1364.5660000000005,32817.76105999999,12513.070220000005,2191.786940000001,25232.145040199994,20098.68623980001,3003.7869400000013,17786.10504019999,27544.726239800013,87.696,44526.65896,804.17232,0.0,45330.83128,0.0,175.392,43722.48664,1608.34464,45330.83128,43454.4292
2025-01-13 00:06:03,11,720134.07,11,M-1810,268091,item:338928,target_stock,389665.0,105368.137432,284296.862568,0.14131,55063.56115,14889.57150051592,40173.98964948407,0.0,55063.561149999994,0.0,43200.0,48958.96915,6104.592,43200.0,48958.96915,6104.592,43200.0,48958.96915,6104.592,100800.0,40819.51315,14244.047999999999,100800.0,40819.51315,14244.047999999999,100800.0,40819.51315,14244.047999999999,100800.0,40819.51315,14244.047999999999,100800.0,40819.51315,14244.047999999999,397200.0,0.0,55063.561149999994,672200.0,0.0,55063.561149999994,1079698.0,0.0,55063.561149999994,1479698.0,0.0,55063.561149999994,100800.0,40819.51315,14244.047999999999,28800.0,50993.83315,4069.7279999999996,100800.0,40819.51315,14244.047999999999,55063.56115,40173.98964948407
2025-01-13 00:06:03,11,720134.07,11,M-1810,268091,item:338929,target_stock,339600.0,100800.0,238800.0,0.21585,73302.65999999999,21757.68,51544.98,0.0,73302.65999999999,0.0,43200.0,63977.939999999995,9324.72,43200.0,63977.939999999995,9324.72,43200.0,63977.939999999995,9324.72,100800.0,51544.979999999996,21757.68,100800.0,51544.979999999996,21757.68,100800.0,51544.979999999996,21757.68,100800.0,51544.979999999996,21757.68,100800.0,51544.979999999996,21757.68,397200.0,0.0,73302.65999999999,672200.0,0.0,73302.65999999999,1079698.0,0.0,73302.65999999999,1479698.0,0.0,73302.65999999999,86400.0,54653.219999999994,18649.44,28800.0,67086.18,6216.48,100800.0,51544.979999999996,21757.68,73302.65999999999,51544.98
2025-01-13 00:06:03,11,720134.07,11,M-1810,268091,item:426331,target_stock,24000.6,1108.8,22891.8,0.50393,12094.622358,558.757584,11535.864774,0.0,12094.622357999999,0.0,475.20000000000005,11855.154821999999,239.46753600000002,475.20000000000005,11855.154821999999,239.46753600000002,475.20000000000005,11855.154821999999,239.46753600000002,1108.8,11535.864774,558.757584,1108.8,11535.864774,558.757584,1108.8,11535.864774,558.757584,1108.8,11535.864774,558.757584,1108.8,11535.864774,558.757584,4369.200000000001,9892.851401999998,2201.7709560000003,7394.2,8368.463151999998,3726.159206,11876.677999999998,6109.60801346,5985.014344539999,16276.677999999998,3892.3160134600002,8202.306344539998,475.20000000000005,11855.154821999999,239.46753600000002,0.0,12094.622357999999,0.0,475.20000000000005,11855.154821999999,239.46753600000002,12094.622358,11535.864774
2025-01-20 00:06:36,18,606978.55,18,M-1810,268091,item:001757,target_stock,8476.2684,339.872692,8136.395708000001,5.43,46026.137412,1845.50871756,44180.628694440005,70.1568,45645.185988,380.951424,70.1568,45645.185988,380.951424,70.1568,45645.185988,380.951424,70.1568,45645.185988,380.951424,163.69920000000002,45137.25075600001,888.886656,163.69920000000002,45137.25075600001,888.886656,163.69920000000002,45137.25075600001,888.886656,163.69920000000002,45137.25075600001,888.886656,163.69920000000002,45137.25075600001,888.886656,645.0527999999999,42523.50070800001,3502.6367039999996,1116.0127999999997,39966.18790800001,6059.949503999998,1794.0295519999995,36284.556944640004,9741.580467359996,2443.629552,32757.228944640003,13268.90846736,163.69920000000002,45137.25075600001,888.886656,70.1568,45645.185988,380.951424,163.69920000000002,45137.25075600001,888.886656,46026.137412,44180.628694440005
2025-01-20 00:06:36,18,606978.55,18,M-1810,268091,item:001848,target_stock,10245.1068,249.058206,9996.048594,2.89,29608.358652,719.7782153400001,28888.58043666,52.6176,29456.293788000003,152.06486400000003,52.6176,29456.293788000003,152.06486400000003,52.6176,29456.293788000003,152.06486400000003,52.6176,29456.293788000003,152.06486400000003,122.77439999999999,29253.540635999998,354.818016,122.77439999999999,29253.540635999998,354.818016,122.77439999999999,29253.540635999998,354.818016,122.77439999999999,29253.540635999998,354.818016,122.77439999999999,29253.540635999998,354.818016,483.7895999999999,28210.206708,1398.1519439999997,837.0096000000004,27189.400907999996,2418.957744000001,1345.522164,25719.79959804,3888.5590539600003,1832.722163999999,24311.791598040003,5296.567053959998,122.77439999999999,29253.540635999998,354.818016,52.6176,29456.293788000003,152.06486400000003,122.77439999999999,29253.540635999998,354.818016,29608.358652,28888.58043666
