scope,record_index,system,component,material_family,path_status,logical_path,mappable_path,present_roles,mappable_roles,missing_roles,unpositioned_roles,gap_action_classes,gap_count,primary_t4,primary_t3,primary_t2,primary_t1,all_t4_count,all_t3_count,all_t2_count,all_t1_count,all_switchability_note
primary,123,Ens. Structure fixe,Alu,aluminium,complete_direct,T4=Aluminium Corporation of China / Chalco > T3=Euralliage Ile de France > T2=SUMPAR - internal machining/forming process > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4=Aluminium Corporation of China / Chalco > T3=Euralliage Ile de France > T2=SUMPAR - internal machining/forming process > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Aluminium Corporation of China / Chalco [baseline_primary],Euralliage Ile de France [baseline_primary],SUMPAR - internal machining/forming process [baseline_primary_assumed_internalized_process],SUMPAR [baseline_primary],4,3,1,6,T4 alternates=3; T3 alternates=2; T1 alternates=5; validate qualification/capacity/share before stress-test activation
primary,124,Ens. Structure fixe,caoutchouc,rubber_silicone,complete_direct,T4=Halcyon Hevecam > T3=Ensinger - material intermediate sourcing > T2=Ensinger > T1=MGA Villeneuve St Lot > OEM=Safran Seats / Safran internal group,T4=Halcyon Hevecam > T3=Ensinger - material intermediate sourcing > T2=Ensinger > T1=MGA Villeneuve St Lot > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Halcyon Hevecam [baseline_primary],Ensinger - material intermediate sourcing [baseline_primary_assumed_material_processor],Ensinger [baseline_primary],MGA Villeneuve St Lot [baseline_primary],11,2,3,5,T4 alternates=10; T3 alternates=1; T2 alternates=2; T1 alternates=4; validate qualification/capacity/share before stress-test activation
primary,125,Ens. Palette optimisée,Polychloroprene,rubber_silicone,complete_direct,T4=Mitsubishi Chemical > T3=Ensinger - material intermediate sourcing > T2=Ensinger > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Ensinger - material intermediate sourcing > T2=Ensinger > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Ensinger - material intermediate sourcing [baseline_primary_assumed_material_processor],Ensinger [baseline_primary],SUMPAR [baseline_primary],3,2,3,3,T4 alternates=2; T3 alternates=1; T2 alternates=2; T1 alternates=2; validate qualification/capacity/share before stress-test activation
primary,126,Powerbox,powerbox,electronics_cots,complete_direct,T4=Mitsubishi Chemical > T3=Aurubis > T2=Krohne > T1=Thales > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Aurubis > T2=Krohne > T1=Thales > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Aurubis [baseline_primary],Krohne [baseline_primary],Thales [baseline_primary_assumed_program_supplier],3,3,4,1,T4 alternates=2; T3 alternates=2; T2 alternates=3; validate qualification/capacity/share before stress-test activation
primary,128,Ens. Coque,Résine BR623 - composite,composite_titanium,complete_direct,T4=BASF > T3=Henkel > T2=Ensinger > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4=BASF > T3=Henkel > T2=Ensinger > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],Henkel [baseline_primary],Ensinger [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary_assumed_program_supplier],1,2,5,1,T3 alternates=1; T2 alternates=4; validate qualification/capacity/share before stress-test activation
primary,129,Ens. Tablette repas,Silicone50 shore,rubber_silicone,complete_direct,T4=Shin-Etsu Silicones > T3=Saint-Gobain > T2=Silicone Engineering > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4=Shin-Etsu Silicones > T3=Saint-Gobain > T2=Silicone Engineering > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Shin-Etsu Silicones [baseline_primary_assumed_material_source],Saint-Gobain [baseline_primary],Silicone Engineering [baseline_primary_inferred_after_review],ETS Gattefin [baseline_primary_inferred_after_review],1,3,2,4,T3 alternates=2; T2 alternates=1; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,130,Remote extender unit,télécommande,electronics_cots,complete_direct,T4=Mitsubishi Chemical > T3=COTS electronics PCB/subassembly package > T2=Ensinger > T1=Thales > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=COTS electronics PCB/subassembly package > T2=Ensinger > T1=Thales > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],COTS electronics PCB/subassembly package [baseline_primary_assumed_non_switchable_cots],Ensinger [baseline_primary],Thales [baseline_primary_inferred_after_review],4,5,3,1,T4 alternates=3; T3 alternates=4; T2 alternates=2; validate qualification/capacity/share before stress-test activation
primary,131,Coussin têtière,tissu,textile_leather,complete_direct,"T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group","T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ETS Gattefin [baseline_primary],1,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,132,Ens. Coussin assise,tissu,textile_leather,complete_direct,"T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group","T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ETS Gattefin [baseline_primary],1,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,133,Ens.coussin dossier version têtière,tissu,textile_leather,complete_direct,"T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group","T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ETS Gattefin [baseline_primary],1,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,134,Ens. Coussin dossier,tissu,textile_leather,complete_direct,"T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group","T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ETS Gattefin [baseline_primary],1,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,135,Ens. Tablette cocktail,tissu,textile_leather,complete_direct,"T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group","T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ETS Gattefin [baseline_primary],1,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,136,Ens. Têtière,tissu,textile_leather,complete_direct,"T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group","T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ETS Gattefin [baseline_primary],1,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,137,Padding (rembourrage),ULTRA LEATHER SMOKE,textile_leather,complete_direct,T4=BASF > T3=Ultrafabrics > T2=MGR Foamtex Ltd > T1=Celso SAS > OEM=Safran Seats / Safran internal group,T4=BASF > T3=Ultrafabrics > T2=MGR Foamtex Ltd > T1=Celso SAS > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],Ultrafabrics [baseline_primary],MGR Foamtex Ltd [baseline_primary],Celso SAS [baseline_primary],1,1,2,2,T2 alternates=1; T1 alternates=1; validate qualification/capacity/share before stress-test activation
primary,138,Ens. Structure fixe,inox,steel,complete_direct,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4=Saarstahl > T3=Aubert & Duval > T2=Senior Aerospace Thailand - internal machining/forming process > T1=Senior Aerospace Thailand > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Saarstahl [baseline_primary],Aubert & Duval [baseline_primary],Senior Aerospace Thailand - internal machining/forming process [baseline_primary_assumed_internalized_process],Senior Aerospace Thailand [baseline_primary],5,4,1,10,T4 alternates=4; T3 alternates=3; T1 alternates=9; validate qualification/capacity/share before stress-test activation
primary,139,Ens. Structure fixe,nylon,textile_leather,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=AmSafe > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],AmSafe [baseline_primary],4,1,6,14,T4 alternates=3; T2 alternates=5; T1 alternates=13; validate qualification/capacity/share before stress-test activation
primary,140,Coussin têtière,velcro,textile_leather,complete_direct,"T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group","T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ACH [baseline_primary],1,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,141,Ens.coussin dossier version têtière,velcro,textile_leather,complete_direct,"T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group","T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ACH [baseline_primary],1,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,142,Ens. Coussin dossier,velcro,textile_leather,complete_direct,"T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group","T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ACH [baseline_primary],1,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,143,Manchette équipée,velcro,textile_leather,complete_direct,"T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group","T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ACH [baseline_primary],1,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,144,Coussin ottoman,velours,textile_leather,complete_direct,T4=DuPont de Nemours - fiber/polymer source assumption > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4=DuPont de Nemours - fiber/polymer source assumption > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],SOMANI [baseline_primary_inferred_after_review],FRANKLIN [baseline_primary],ETS Gattefin [baseline_primary],1,6,3,4,T3 alternates=5; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,145,Coussin têtière,velours,textile_leather,complete_direct,T4=DuPont de Nemours - fiber/polymer source assumption > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4=DuPont de Nemours - fiber/polymer source assumption > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],SOMANI [baseline_primary_inferred_after_review],FRANKLIN [baseline_primary],ETS Gattefin [baseline_primary],1,6,3,4,T3 alternates=5; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,146,Ens. Coussin assise,velours,textile_leather,complete_direct,T4=DuPont de Nemours - fiber/polymer source assumption > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4=DuPont de Nemours - fiber/polymer source assumption > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],SOMANI [baseline_primary_inferred_after_review],FRANKLIN [baseline_primary],ETS Gattefin [baseline_primary],1,6,3,4,T3 alternates=5; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,147,Ens.coussin dossier version têtière,velours,textile_leather,complete_direct,T4=DuPont de Nemours - fiber/polymer source assumption > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4=DuPont de Nemours - fiber/polymer source assumption > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],SOMANI [baseline_primary_inferred_after_review],FRANKLIN [baseline_primary],ETS Gattefin [baseline_primary],1,6,3,4,T3 alternates=5; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,148,Ens. Coussin dossier,velours,textile_leather,complete_direct,T4=DuPont de Nemours - fiber/polymer source assumption > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4=DuPont de Nemours - fiber/polymer source assumption > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],SOMANI [baseline_primary_inferred_after_review],FRANKLIN [baseline_primary],ETS Gattefin [baseline_primary],1,6,3,4,T3 alternates=5; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,149,Ens. Structure porte,velcro,textile_leather,complete_direct,"T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group","T4=DuPont de Nemours - fiber/polymer source assumption > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=ACH > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],ACH [baseline_primary],1,7,3,4,T3 alternates=6; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,150,Habillage sous fauteuil,velours,textile_leather,complete_direct,T4=DuPont de Nemours - fiber/polymer source assumption > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4=DuPont de Nemours - fiber/polymer source assumption > T3=SOMANI > T2=FRANKLIN > T1=ETS Gattefin > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,DuPont de Nemours - fiber/polymer source assumption [baseline_primary_assumed_material_source],SOMANI [baseline_primary_inferred_after_review],FRANKLIN [baseline_primary],ETS Gattefin [baseline_primary],1,6,3,4,T3 alternates=5; T2 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,151,Ens. Structure porte,Z10CNT18,steel,complete_direct,T4=China Baowu / Baosteel > T3=Krupp > T2=SGL Carbon > T1=MGA Villeneuve St Lot > OEM=Safran Seats / Safran internal group,T4=China Baowu / Baosteel > T3=Krupp > T2=SGL Carbon > T1=MGA Villeneuve St Lot > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,China Baowu / Baosteel [baseline_primary],Krupp [baseline_primary],SGL Carbon [baseline_primary],MGA Villeneuve St Lot [baseline_primary],2,5,2,4,T4 alternates=1; T3 alternates=4; T2 alternates=1; T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,152,Manchette équipée,FRMC55:EU28 polyuréthane flexible traité UL,general,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=MGR Foamtex Ltd > T1=ACH > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=MGR Foamtex Ltd > T1=ACH > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary_inferred_after_review]",MGR Foamtex Ltd [baseline_primary],ACH [baseline_primary],6,6,4,2,T4 alternates=5; T3 alternates=5; T2 alternates=3; T1 alternates=1; validate qualification/capacity/share before stress-test activation
primary,153,Support écran Screen Display (COTS),"Display, liquid crystal, 17 pouces",electronics_cots,complete_direct,T4=Mitsubishi Chemical > T3=Aurubis > T2=Krohne > T1=Thales > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Aurubis > T2=Krohne > T1=Thales > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Aurubis [baseline_primary],Krohne [baseline_primary],Thales [baseline_primary_assumed_program_supplier],4,4,5,1,T4 alternates=3; T3 alternates=3; T2 alternates=4; validate qualification/capacity/share before stress-test activation
primary,154,bumper version porte,de: aluminium cast part machining glo: steel sheet stamping and bending,aluminium,complete_direct,T4=Alcoa > T3=Euralliage Ile de France > T2=SUMPAR - internal machining/forming process > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4=Alcoa > T3=Euralliage Ile de France > T2=SUMPAR - internal machining/forming process > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Alcoa [baseline_primary],Euralliage Ile de France [baseline_primary],SUMPAR - internal machining/forming process [baseline_primary_assumed_internalized_process],SUMPAR [baseline_primary],1,1,1,4,T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,155,accoudoir allee,de: aluminium cast part machining glo: steel sheet stamping and bending,aluminium,complete_direct,T4=Alcoa > T3=Euralliage Ile de France > T2=SUMPAR - internal machining/forming process > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4=Alcoa > T3=Euralliage Ile de France > T2=SUMPAR - internal machining/forming process > T1=SUMPAR > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Alcoa [baseline_primary],Euralliage Ile de France [baseline_primary],SUMPAR - internal machining/forming process [baseline_primary_assumed_internalized_process],SUMPAR [baseline_primary],1,1,1,4,T1 alternates=3; validate qualification/capacity/share before stress-test activation
primary,157,Siége,aluminium,aluminium,complete_direct,T4=Aluminium Corporation of China / Chalco > T3=Euralliage Ile de France > T2=MGR Foamtex Ltd > T1=COLLINS > OEM=Safran Seats / Safran internal group,T4=Aluminium Corporation of China / Chalco > T3=Euralliage Ile de France > T2=MGR Foamtex Ltd > T1=COLLINS > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Aluminium Corporation of China / Chalco [baseline_primary],Euralliage Ile de France [baseline_primary],MGR Foamtex Ltd [baseline_primary],COLLINS [baseline_primary],4,3,1,8,T4 alternates=3; T3 alternates=2; T1 alternates=7; validate qualification/capacity/share before stress-test activation
primary,158,Siége,"Tissu, mousse, polyéthylène",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],2,7,4,7,T4 alternates=1; T3 alternates=6; T2 alternates=3; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,159,Siége,Moulage plastique,polymer_plastic,complete_direct,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4=Mitsubishi Chemical > T3=Toray Industries > T2=Ensinger > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Mitsubishi Chemical [baseline_primary],Toray Industries [baseline_primary],Ensinger [baseline_primary],JAMCO Aircraft Interiors - Niigata [baseline_primary],2,2,4,5,T4 alternates=1; T3 alternates=1; T2 alternates=3; T1 alternates=4; validate qualification/capacity/share before stress-test activation
primary,160,Siége,"autre (silicium, cuirs synthétique)",textile_leather,complete_direct,"T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group","T4=BASF > T3=Zhejiang Yuxin Textile Co.,Ltd. > T2=DuPont de Nemours > T1=COLLINS > OEM=Safran Seats / Safran internal group",T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,BASF [baseline_primary],"Zhejiang Yuxin Textile Co.,Ltd. [baseline_primary]",DuPont de Nemours [baseline_primary],COLLINS [baseline_primary],3,7,6,7,T4 alternates=2; T3 alternates=6; T2 alternates=5; T1 alternates=6; validate qualification/capacity/share before stress-test activation
primary,161,Siége,65% aluminium,aluminium,complete_direct,T4=Aluminium Corporation of China / Chalco > T3=Euralliage Ile de France > T2=JAMCO Aircraft Interiors - Niigata - internal machining/forming process > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4=Aluminium Corporation of China / Chalco > T3=Euralliage Ile de France > T2=JAMCO Aircraft Interiors - Niigata - internal machining/forming process > T1=JAMCO Aircraft Interiors - Niigata > OEM=Safran Seats / Safran internal group,T4;T3;T2;T1;OEM,T4;T3;T2;T1;OEM,,,,0,Aluminium Corporation of China / Chalco [baseline_primary],Euralliage Ile de France [baseline_primary],JAMCO Aircraft Interiors - Niigata - internal machining/forming process [baseline_primary_assumed_internalized_process],JAMCO Aircraft Interiors - Niigata [baseline_primary],4,3,1,4,T4 alternates=3; T3 alternates=2; T1 alternates=3; validate qualification/capacity/share before stress-test activation
