capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,case_id,case_input,case_output_dir,demand_item::item:268091,demand_item::item:268967,edge_src_lead_time::SDC-1450,edge_src_lead_time::SDC-VD0500655A,edge_src_lead_time::SDC-VD0505677A,edge_src_lead_time::SDC-VD0508918A,edge_src_lead_time::SDC-VD0514881A,edge_src_lead_time::SDC-VD0518684A,edge_src_lead_time::SDC-VD0519670A,edge_src_lead_time::SDC-VD0520115A,edge_src_lead_time::SDC-VD0520132A,edge_src_lead_time::SDC-VD0525412A,edge_src_lead_time::SDC-VD0901566A,edge_src_lead_time::SDC-VD0910216A,edge_src_lead_time::SDC-VD0914320A,edge_src_lead_time::SDC-VD0914360C,edge_src_lead_time::SDC-VD0914690A,edge_src_lead_time::SDC-VD0949099A,edge_src_lead_time::SDC-VD0951020A,edge_src_lead_time::SDC-VD0960508A,edge_src_lead_time::SDC-VD0964290A,edge_src_lead_time::SDC-VD0972460A,edge_src_lead_time::SDC-VD0975221A,edge_src_lead_time::SDC-VD0989480A,edge_src_lead_time::SDC-VD0990780A,edge_src_lead_time::SDC-VD0993480A,edge_src_lead_time::SDC-VD1091642A,edge_src_lead_time::SDC-VD1095770A,edge_src_lead_time::SDC-VD1096202A,edge_src_reliability::SDC-1450,edge_src_reliability::SDC-VD0500655A,edge_src_reliability::SDC-VD0505677A,edge_src_reliability::SDC-VD0508918A,edge_src_reliability::SDC-VD0514881A,edge_src_reliability::SDC-VD0518684A,edge_src_reliability::SDC-VD0519670A,edge_src_reliability::SDC-VD0520115A,edge_src_reliability::SDC-VD0520132A,edge_src_reliability::SDC-VD0525412A,edge_src_reliability::SDC-VD0901566A,edge_src_reliability::SDC-VD0910216A,edge_src_reliability::SDC-VD0914320A,edge_src_reliability::SDC-VD0914360C,edge_src_reliability::SDC-VD0914690A,edge_src_reliability::SDC-VD0949099A,edge_src_reliability::SDC-VD0951020A,edge_src_reliability::SDC-VD0960508A,edge_src_reliability::SDC-VD0964290A,edge_src_reliability::SDC-VD0972460A,edge_src_reliability::SDC-VD0975221A,edge_src_reliability::SDC-VD0989480A,edge_src_reliability::SDC-VD0990780A,edge_src_reliability::SDC-VD0993480A,edge_src_reliability::SDC-VD1091642A,edge_src_reliability::SDC-VD1095770A,edge_src_reliability::SDC-VD1096202A,error,factor::capacity_scale,factor::demand_scale,factor::lead_time_scale,factor::production_stock_scale,factor::safety_stock_days_scale,factor::supplier_capacity_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,level,parameter,status,supplier_capacity_node::SDC-1450,supplier_capacity_node::SDC-VD0500655A,supplier_capacity_node::SDC-VD0505677A,supplier_capacity_node::SDC-VD0508918A,supplier_capacity_node::SDC-VD0514881A,supplier_capacity_node::SDC-VD0518684A,supplier_capacity_node::SDC-VD0519670A,supplier_capacity_node::SDC-VD0520115A,supplier_capacity_node::SDC-VD0520132A,supplier_capacity_node::SDC-VD0525412A,supplier_capacity_node::SDC-VD0901566A,supplier_capacity_node::SDC-VD0910216A,supplier_capacity_node::SDC-VD0914320A,supplier_capacity_node::SDC-VD0914360C,supplier_capacity_node::SDC-VD0914690A,supplier_capacity_node::SDC-VD0949099A,supplier_capacity_node::SDC-VD0951020A,supplier_capacity_node::SDC-VD0960508A,supplier_capacity_node::SDC-VD0964290A,supplier_capacity_node::SDC-VD0972460A,supplier_capacity_node::SDC-VD0975221A,supplier_capacity_node::SDC-VD0989480A,supplier_capacity_node::SDC-VD0990780A,supplier_capacity_node::SDC-VD0993480A,supplier_capacity_node::SDC-VD1091642A,supplier_capacity_node::SDC-VD1095770A,supplier_capacity_node::SDC-VD1096202A,supplier_node::SDC-1450,supplier_node::SDC-VD0500655A,supplier_node::SDC-VD0505677A,supplier_node::SDC-VD0508918A,supplier_node::SDC-VD0514881A,supplier_node::SDC-VD0518684A,supplier_node::SDC-VD0519670A,supplier_node::SDC-VD0520115A,supplier_node::SDC-VD0520132A,supplier_node::SDC-VD0525412A,supplier_node::SDC-VD0901566A,supplier_node::SDC-VD0910216A,supplier_node::SDC-VD0914320A,supplier_node::SDC-VD0914360C,supplier_node::SDC-VD0914690A,supplier_node::SDC-VD0949099A,supplier_node::SDC-VD0951020A,supplier_node::SDC-VD0960508A,supplier_node::SDC-VD0964290A,supplier_node::SDC-VD0972460A,supplier_node::SDC-VD0975221A,supplier_node::SDC-VD0989480A,supplier_node::SDC-VD0990780A,supplier_node::SDC-VD0993480A,supplier_node::SDC-VD1091642A,supplier_node::SDC-VD1095770A,supplier_node::SDC-VD1096202A,value
,,,supplier_capacity_node_SDC-VD0989480A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD0989480A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD0989480A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040357.4731,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036821.4926,0.96275,4382366.6515,9721349.7484,17400.0,35463.7005,0.0,561028.7657,4743454.2755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205206.8812,9157733.9463,1831546.7893,9716658.9797,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120980.2758,low,supplier_capacity_node_scale::SDC-VD0989480A,ok,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0989480A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD0989480A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD0989480A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040557.0512,0.329708,0.188405,0.000483,0.057494,0.42391,648.153,5037026.6926,0.96275,4382366.6515,9721369.8631,17400.0,35463.7005,0.0,561233.9657,4743659.4755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205213.9213,9157754.061,1831550.8122,9716679.0944,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120989.3274,high,supplier_capacity_node_scale::SDC-VD0989480A,ok,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0990780A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD0990780A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD0990780A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040357.4731,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036821.4926,0.96275,4382366.6515,9721334.6589,17400.0,35463.7005,0.0,561028.7657,4743454.2755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205201.5999,9157718.8568,1831543.7714,9716643.8902,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120973.4856,low,supplier_capacity_node_scale::SDC-VD0990780A,ok,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0990780A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD0990780A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD0990780A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040557.0512,0.329708,0.188405,0.000483,0.057494,0.42391,648.153,5037026.6926,0.96275,4382366.6515,9721384.9526,17400.0,35463.7005,0.0,561233.9657,4743659.4755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205219.2027,9157769.1505,1831553.8301,9716694.1839,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120996.1177,high,supplier_capacity_node_scale::SDC-VD0990780A,ok,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD0993480A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD0993480A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD0993480A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040440.291,0.329711,0.188406,0.000483,0.057486,0.423914,645.17,5036700.4423,0.962921,4382367.2812,9721331.6154,17400.0,35484.6454,0.0,561044.1782,4743425.6255,794048.5399,0.0,0.0,0.0,0.0,0.0,3205228.7914,9157796.5468,1831559.3094,9716641.031,0.0,70842.8366,4690.5844,16754.83,169004.711,0.0,558844.4842,0.0,4121008.446,low,supplier_capacity_node_scale::SDC-VD0993480A,ok,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD0993480A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD0993480A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD0993480A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040562.5893,0.329691,0.188395,0.000483,0.057542,0.423889,645.17,5036894.054,0.962921,4382559.2553,9721862.7607,17400.0,35464.3329,0.0,561262.6157,4743688.1255,794048.5399,0.0,0.0,0.0,0.0,0.0,3205215.1496,9157757.5702,1831551.514,9717169.9919,0.0,70844.489,4692.7688,16754.83,169223.1485,0.0,559412.4217,0.0,4120990.9066,high,supplier_capacity_node_scale::SDC-VD0993480A,ok,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD1091642A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD1091642A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD1091642A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040257.6841,0.329708,0.188404,0.000483,0.057495,0.42391,648.153,5036718.8926,0.96275,4382366.6515,9721242.0546,17400.0,35463.7005,0.0,560926.1658,4743351.6755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205169.1884,9157626.2526,1831525.2505,9716551.286,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120931.8137,low,supplier_capacity_node_scale::SDC-VD1091642A,ok,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD1091642A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD1091642A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD1091642A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040656.8402,0.329708,0.188405,0.000483,0.057494,0.423911,648.153,5037129.2926,0.96275,4382366.6515,9721477.5568,17400.0,35463.7005,0.0,561336.5657,4743762.0755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205251.6142,9157861.7547,1831572.3509,9716786.7881,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121037.7896,high,supplier_capacity_node_scale::SDC-VD1091642A,ok,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD1095770A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD1095770A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD1095770A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040362.0911,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036826.3783,0.96275,4382366.6515,9721351.6888,17400.0,35463.7005,0.0,561033.6515,4743459.1612,794048.5399,0.0,0.0,0.0,0.0,0.0,3205207.5603,9157735.8867,1831547.1773,9716660.9201,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120981.149,low,supplier_capacity_node_scale::SDC-VD1095770A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD1095770A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD1095770A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD1095770A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040552.4332,0.329708,0.188405,0.000483,0.057494,0.42391,648.153,5037021.8069,0.96275,4382366.6515,9721367.9227,17400.0,35463.7005,0.0,561229.08,4743654.5898,794048.5399,0.0,0.0,0.0,0.0,0.0,3205213.2422,9157752.1206,1831550.4241,9716677.154,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120988.4543,high,supplier_capacity_node_scale::SDC-VD1095770A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_capacity_node_SDC-VD1096202A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD1096202A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD1096202A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040357.4731,0.329708,0.188404,0.000483,0.057496,0.42391,648.153,5036821.4926,0.96275,4382366.6515,9721116.1209,17400.0,35463.7005,0.0,561028.7657,4743454.2755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205125.1116,9157500.3188,1831500.0638,9716425.3522,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120875.1435,low,supplier_capacity_node_scale::SDC-VD1096202A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_capacity_node_SDC-VD1096202A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD1096202A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_capacity_node_SDC-VD1096202A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040557.0512,0.329709,0.188405,0.000483,0.057493,0.423911,648.153,5037026.6926,0.96275,4382366.6515,9721603.4905,17400.0,35463.7005,0.0,561233.9657,4743659.4755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205295.691,9157987.6885,1831597.5377,9716912.7219,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121094.4598,high,supplier_capacity_node_scale::SDC-VD1096202A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_lead_time_node_SDC-1450_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-1450_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-1450_low\simulation_output,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4039233.4697,0.329183,0.188104,0.000486,0.058992,0.423235,648.153,5036124.9146,0.96275,4381602.0114,9735835.5404,17400.0,35463.7005,0.0,561131.3657,4738679.9883,794048.5399,0.0,0.0,0.0,0.0,0.0,3204869.7257,9156770.6448,1831354.129,9731106.1529,0.0,74674.7709,4729.3875,16751.847,172918.2876,0.0,574335.5081,0.0,4120546.7902,low,edge_src_lead_time_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_lead_time_node_SDC-1450_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-1450_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-1450_high\simulation_output,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040790.8535,0.330102,0.18863,0.00048,0.056371,0.424417,645.17,5037498.9199,0.962921,4383138.0888,9710435.7113,17400.0,35139.5329,0.0,560806.5657,4747265.2909,794048.5399,0.0,0.0,0.0,0.0,0.0,3205437.575,9158393.0715,1831678.6143,9705776.4672,0.0,67948.2133,4659.2441,16754.83,165870.6831,0.0,547383.3957,0.0,4121276.8822,high,edge_src_lead_time_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_lead_time_node_SDC-VD0500655A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-VD0500655A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-VD0500655A_low\simulation_output,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040233.6363,0.329708,0.188405,0.000483,0.057494,0.42391,648.153,5036761.5565,0.96275,4382204.2266,9721397.7839,17400.0,35463.7005,0.0,561131.3657,4743556.7638,794048.5399,0.0,0.0,0.0,0.0,0.0,3205223.5224,9157781.4925,1831556.2985,9716706.9079,0.0,70812.8969,4690.876,16751.847,169056.5121,0.0,558925.4154,0.0,4121001.6716,low,edge_src_lead_time_scale::SDC-VD0500655A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_lead_time_node_SDC-VD0500655A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-VD0500655A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-VD0500655A_high\simulation_output,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040376.3016,0.329703,0.188402,0.000483,0.057509,0.423904,648.153,5036787.0184,0.96275,4382462.4579,9721522.6584,17400.0,35464.3329,0.0,561130.7334,4743556.9161,794048.5399,0.0,0.0,0.0,0.0,0.0,3205216.0729,9157760.2083,1831552.0417,9716831.2411,0.0,70831.7457,4691.4173,16751.847,169091.8579,0.0,559071.0328,0.0,4120992.0937,high,edge_src_lead_time_scale::SDC-VD0500655A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_lead_time_node_SDC-VD0505677A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-VD0505677A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-VD0505677A_low\simulation_output,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040764.7084,0.329709,0.188405,0.000482,0.057491,0.423912,648.153,5037240.0712,0.96275,4382364.6012,9721923.6622,17400.0,35463.7005,0.0,561449.3946,4743872.4683,794048.5399,0.0,0.0,0.0,0.0,0.0,3205407.751,9158307.8601,1831661.572,9717232.8935,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121238.5371,low,edge_src_lead_time_scale::SDC-VD0505677A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_lead_time_node_SDC-VD0505677A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-VD0505677A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-VD0505677A_high\simulation_output,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040458.0984,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036925.1178,0.96275,4382367.6766,9721361.3394,17400.0,35463.7005,0.0,561131.3657,4743558.0935,794048.5399,0.0,0.0,0.0,0.0,0.0,3205210.9381,9157745.5374,1831549.1075,9716670.5708,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120985.4918,high,edge_src_lead_time_scale::SDC-VD0505677A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_lead_time_node_SDC-VD0508918A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-VD0508918A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-VD0508918A_low\simulation_output,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040150.6991,0.329707,0.188404,0.000483,0.057496,0.42391,648.153,5036519.1726,0.96275,4381961.7315,9721096.1615,17400.0,35463.7005,0.0,561131.3657,4743111.6755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205118.1258,9157480.3594,1831496.0719,9716405.3928,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120866.1617,low,edge_src_lead_time_scale::SDC-VD0508918A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
,,,supplier_lead_time_node_SDC-VD0508918A_high,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-VD0508918A_high\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-VD0508918A_high\simulation_output,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040569.3767,0.329708,0.188405,0.000483,0.057494,0.423911,648.153,5037084.6826,0.96275,4382527.2415,9721456.2243,17400.0,35463.7005,0.0,561131.3657,4743747.6755,794048.5399,0.0,0.0,0.0,0.0,0.0,3205244.1478,9157840.4222,1831568.0844,9716765.4556,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4121028.19,high,edge_src_lead_time_scale::SDC-VD0508918A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2
,,,supplier_lead_time_node_SDC-VD0514881A_low,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-VD0514881A_low\input_case.json,etudecas\simulation\sensibility\reference_baseline_explicit_30_25_20_local\cases\supplier_lead_time_node_SDC-VD0514881A_low\simulation_output,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4040456.636,0.329708,0.188405,0.000483,0.057495,0.42391,648.153,5036923.262,0.96275,4382365.8208,9721356.347,17400.0,35463.7005,0.0,561131.3657,4743555.9985,794048.5399,0.0,0.0,0.0,0.0,0.0,3205209.1907,9157740.545,1831548.109,9716665.5784,0.0,70812.8965,4690.7686,16751.847,169056.4004,0.0,558925.0334,0.0,4120983.2452,low,edge_src_lead_time_scale::SDC-VD0514881A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
