capacity_node::M-1430,capacity_node::M-1810,demand_item::item:268091,demand_item::item:268967,error,factor::capacity_scale,factor::demand_scale,factor::external_procurement_cost_multiplier_scale,factor::external_procurement_daily_cap_days_scale,factor::external_procurement_lead_days_scale,factor::external_procurement_transport_cost_scale,factor::fg_target_days_scale,factor::holding_cost_scale,factor::lead_time_scale,factor::production_gap_gain_scale,factor::production_smoothing_scale,factor::production_stock_scale,factor::purchase_cost_floor_scale,factor::review_period_scale,factor::safety_stock_days_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,is_baseline,is_corner_case,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,run_id,status
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,32101.1123,0.890863,0.046068,0.063069,578.5412,22828.7399,0.546242,14636.6663,35467.7953,1275.0,28440.7382,33183.9115,33183.9115,4736.1779,2380.337,31596.9299,33833.8566,39671.5798,904.9473,1633.9387,696.4588,27707.8991,2236.9267,4889.6293,full_run_0053,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,48524.0024,0.922826,0.032494,0.04468,578.0627,39746.2799,0.546617,15323.6483,52737.4464,1275.0,29829.0476,35223.0682,35223.0682,0.0,2525.6118,48667.4919,51023.7991,56006.9362,906.9831,1713.6473,696.9373,28892.8443,2356.3072,5098.7372,full_run_0054,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,26716.2816,0.865007,0.058449,0.076544,991.0305,12419.3553,0.449428,15851.3344,30388.9783,1800.0,29265.3519,34008.5251,34008.5251,41486.0099,2486.6093,26286.666,28612.7627,39671.5798,1175.9594,1776.2156,808.9695,29218.3794,2326.0968,5156.1846,full_run_0055,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,42576.2886,0.885506,0.049004,0.06549,951.164,29705.1382,0.471576,20711.9838,48441.4144,1800.0,40530.6319,47232.4041,47232.4041,6806.4127,3446.7418,42895.1432,46067.575,56006.9362,1277.5726,2373.8394,848.836,39078.8922,3172.4318,6896.2751,full_run_0056,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,28905.2641,0.948341,0.023282,0.028376,621.5399,14589.8933,0.512518,6309.2796,29713.4181,1275.0,8634.9639,11797.0794,11797.0794,90964.2727,846.9404,28178.4663,29021.624,39671.5798,904.9473,691.7942,653.4601,10834.2807,843.1576,1911.9319,full_run_0057,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,45516.9185,0.958175,0.018453,0.023372,621.0614,31889.083,0.512893,7377.9113,47411.0002,1275.0,11803.9985,16268.1616,16268.1616,78370.9892,1168.1016,45428.0259,46536.1182,56006.9362,906.9831,874.882,653.9386,13532.8423,1108.0923,2388.1486,full_run_0058,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,23511.3331,0.932204,0.030978,0.036818,999.1929,5306.718,0.444893,8393.0927,24538.2671,1800.0,8993.0742,12155.1897,12155.1897,130500.5335,882.4057,22874.6758,23778.1183,39671.5798,1171.2228,760.1488,800.8071,11986.9434,903.4424,2115.3429,full_run_0059,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,38173.1243,0.946192,0.024194,0.029614,957.2183,19314.0603,0.468212,10314.8516,40398.5927,1800.0,12395.7889,16865.4796,16865.4796,129574.2401,1228.062,38224.8306,39421.1751,56006.9362,1277.5726,977.4175,842.7817,15164.2757,1196.3445,2676.0487,full_run_0060,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,30532.6654,0.889585,0.046989,0.063425,621.5399,19755.5312,0.512518,11474.9175,33559.7258,1275.0,24019.2665,33505.6131,33505.6131,28151.6222,2404.6097,29854.2452,31982.772,39671.5798,904.9473,1576.9538,653.4601,23910.9379,2128.5269,4219.5773,full_run_0061,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,47420.7101,0.914114,0.036698,0.049187,621.0614,38198.3935,0.512893,13687.2218,51828.2622,1275.0,30863.722,39382.8407,39382.8407,3753.0606,2875.612,47376.9462,49926.2439,56006.9362,906.9831,1902.0182,653.9386,29733.6073,2549.2977,5247.1072,full_run_0062,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,25435.8047,0.86458,0.059125,0.076295,999.1929,12374.0504,0.444893,15797.8672,28809.4483,1800.0,24522.1786,34008.5251,34008.5251,67073.0349,2486.6093,24908.077,27106.0823,39671.5798,1175.9594,1703.3661,800.8071,25186.6821,2198.0053,4444.7086,full_run_0063,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,4.0,1.0,0.85,0.8,1.0,False,True,40903.6409,0.885221,0.049661,0.065118,957.2183,29757.3756,0.468212,20758.1668,46439.1485,1800.0,34319.4533,47717.4701,47717.4701,40043.4213,3490.8656,41108.9232,44132.9278,56006.9362,1277.5726,2306.2208,842.7817,33799.3905,3024.0046,5964.5983,full_run_0064,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,14141.5671,0.69181,0.129441,0.178749,145.1925,9409.1504,0.886124,33635.9457,18875.3427,1275.0,41327.9204,46071.0937,46071.0937,56273.2517,3345.0247,13058.157,16432.0979,20629.2215,1208.8258,2443.2449,1129.8075,46682.4745,3373.9408,0.0,full_run_0065,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,23106.0373,0.78519,0.090517,0.124293,47.0119,22933.3238,0.963128,41367.1007,28651.2659,1275.0,42742.8796,49405.8334,49405.8334,27018.1772,3593.1332,22496.6868,26057.8513,29123.6068,1273.9463,2593.4146,1227.9881,48313.45,3561.1646,0.0,full_run_0066,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,12473.2577,0.658484,0.143841,0.197675,602.35,8733.7943,0.665361,35712.8317,17251.8781,1800.0,41680.5595,46423.7327,46423.7327,88104.2922,3377.9892,11360.0853,14770.3459,20629.2215,1275.0,2481.5322,1197.65,47292.0725,3410.2606,0.0,full_run_0067,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,17356.864,0.66964,0.140369,0.18999,281.7393,15107.2024,0.843478,51609.1357,25186.2655,1800.0,58877.6261,65885.2708,65885.2708,80521.9844,4844.2083,16865.7395,21650.8884,29123.6068,1710.1748,3535.377,1518.2607,65665.9159,4785.1489,0.0,full_run_0068,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,16324.4511,0.711353,0.119187,0.16946,13.566,12405.3681,0.98936,33835.1839,21397.2596,1275.0,46851.5863,50304.5188,50304.5188,0.0,3589.4103,15221.001,18846.9757,20629.2215,1211.3738,2550.2839,1261.434,49265.6052,3625.9746,0.0,full_run_0069,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,24163.9742,0.780583,0.090867,0.12855,0.0,19575.7887,1.0,35457.3079,30026.59,1275.0,48528.6649,54337.2935,54337.2935,0.0,3887.1329,23438.2591,27298.1733,29123.6068,1273.9463,2728.4167,1275.0,51499.9658,3859.9142,0.0,full_run_0070,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,15701.0826,0.698114,0.125071,0.176815,453.6,12936.974,0.748,35890.4706,21202.0454,1800.0,50474.101,51206.986,51206.986,0.0,3670.6879,14801.4506,18550.2882,20629.2215,1275.0,2651.7572,1346.4,51911.3233,3748.8376,0.0,full_run_0071,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,21209.9487,0.701055,0.125374,0.173571,138.7013,19430.3589,0.922944,51572.1869,29712.4174,1800.0,66927.4001,72361.014,72361.014,0.0,5263.7389,20830.0395,25987.2627,29123.6068,1710.1748,3725.1546,1661.2987,69212.5466,5157.2232,0.0,full_run_0072,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,11077.867,0.640509,0.152101,0.20739,120.0289,8080.0019,0.90586,29061.8828,15232.5544,1275.0,35003.6894,46071.0937,46071.0937,183760.0973,3345.0247,9756.5955,12915.6719,20629.2215,1129.7398,2316.8825,1154.9711,40037.1773,3159.0764,0.0,full_run_0073,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,19660.0245,0.742686,0.111937,0.145377,30.5006,21189.3187,0.976078,38430.2047,25144.5667,1275.0,47512.5525,48907.7937,48907.7937,92593.5962,3736.4988,18674.527,22329.9717,29123.6068,1273.9463,2814.595,1244.4994,51873.7208,3655.4447,0.0,full_run_0074,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,10560.5654,0.621778,0.1603,0.217922,564.6,9039.8894,0.686333,29429.5375,14655.3551,1800.0,35356.3284,46423.7327,46423.7327,172978.7273,3377.9892,9112.3748,12306.1026,20629.2215,1147.5,2349.2525,1235.4,40595.2599,3193.7278,0.0,full_run_0075,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,13807.6991,0.621072,0.162262,0.216666,325.1299,9562.9499,0.819372,39059.9043,20662.4036,1800.0,49845.3233,65749.7489,65749.7489,224261.1015,4836.077,12832.8311,17309.6764,29123.6068,1583.8084,3352.7273,1474.8701,56290.8189,4476.8453,0.0,full_run_0076,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,19861.0018,0.758835,0.104527,0.136637,99.9777,16796.5001,0.921586,39996.8188,24981.5606,1275.0,44930.6538,45067.0238,45067.0238,26223.5297,3426.6833,18956.8931,22370.3023,20629.2215,1200.5533,2611.2584,1175.0223,49252.2465,3413.4092,0.0,full_run_0077,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,32263.5444,0.817541,0.079788,0.102671,30.5006,32358.9402,0.976078,40280.4997,38814.6961,1275.0,56938.0551,57078.4162,57078.4162,17289.4909,4334.891,31732.5893,35717.7318,29123.6068,1273.9463,3096.9642,1244.4994,51979.8968,3985.1425,0.0,full_run_0078,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,19097.53,0.745341,0.110993,0.143666,526.8728,15703.8275,0.707293,37323.4836,24020.4257,1800.0,45962.0552,46075.5767,46075.5767,28216.7814,3510.1941,17903.4077,21354.3382,20629.2215,1229.9772,2666.0875,1273.1272,49030.0686,3450.9304,0.0,full_run_0079,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,25895.8002,0.752039,0.107839,0.140122,151.7549,16775.1666,0.915692,43410.6697,33504.0892,1800.0,63525.1996,64398.2349,64398.2349,37084.2501,4860.9094,25196.3739,29891.026,29123.6068,1644.2735,3613.0632,1648.2451,64772.5888,4694.6522,0.0,full_run_0080,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,23972.6051,0.800974,0.083639,0.115387,163.049,13750.9451,0.872118,23608.6533,29205.4617,1275.0,41327.9204,46071.0937,46071.0937,56315.1429,3345.0247,23392.8033,26762.7429,34910.9903,1211.3738,2442.7188,1111.951,46601.0835,3369.9396,0.0,full_run_0081,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,38271.144,0.861511,0.058414,0.080075,233.573,33613.1449,0.816806,31522.1093,44366.8661,1275.0,42742.8796,49405.8334,49405.8334,27018.1772,3593.1332,38222.5538,41775.209,49286.1039,1273.9463,2591.6571,1041.427,48137.6958,3552.6553,0.0,full_run_0082,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,23974.6505,0.798631,0.084898,0.11647,793.6,17796.8146,0.559111,30132.8332,29209.4153,1800.0,41680.5595,46423.7327,46423.7327,88104.2922,3377.9892,23327.5533,26729.5831,34910.9903,1275.0,2479.8322,1006.4,47122.0725,3402.0299,0.0,full_run_0083,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,32379.2695,0.797394,0.086188,0.116418,566.4057,25165.2483,0.68533,40939.8447,40986.6941,1800.0,58877.6261,65885.2708,65885.2708,80521.9844,4844.2083,32682.5347,37454.1188,49286.1039,1710.1748,3532.5753,1233.5943,65385.7424,4771.5841,0.0,full_run_0084,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,27469.1711,0.815411,0.076218,0.108371,230.1925,25214.6865,0.819457,32150.153,33460.7419,1275.0,46851.5863,50304.5188,50304.5188,0.0,3589.4103,27284.247,30910.4175,34910.9903,1211.3738,2550.3244,1044.8075,49269.6512,3626.1705,0.0,full_run_0085,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,39824.3245,0.857696,0.058963,0.083341,194.5752,31384.5345,0.847392,26808.2295,46256.0828,1275.0,48528.6649,54337.2935,54337.2935,0.0,3887.1329,39673.6374,43528.6736,49286.1039,1273.9463,2727.4092,1080.4248,51399.2138,3855.0362,0.0,full_run_0086,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,26437.2721,0.802463,0.081886,0.115651,687.35,22303.9083,0.618139,30635.6361,32370.5782,1800.0,50474.101,51206.986,51206.986,0.0,3670.6879,25976.1901,29719.8835,34910.9903,1275.0,2650.6947,1112.65,51805.0733,3743.6934,0.0,full_run_0087,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,0.7,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,36699.7919,0.808985,0.080155,0.11086,374.5876,28778.0701,0.791896,40375.0187,46456.1869,1800.0,66927.4001,72361.014,72361.014,0.0,5263.7389,37582.3668,42732.4972,49286.1039,1710.1748,3723.6897,1425.4124,69066.0506,5150.1304,0.0,full_run_0088,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,21290.1554,0.788297,0.089732,0.121971,284.1917,11403.1463,0.777105,21025.095,25936.1285,1275.0,35003.6894,46071.0937,46071.0937,212140.478,3345.0247,20445.3671,23608.8296,34910.9903,1211.3738,2327.2989,990.8083,40162.2357,3163.4625,0.0,full_run_0089,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,35536.0201,0.846347,0.066912,0.086741,261.2369,29611.0026,0.795108,26268.4354,42035.677,1275.0,47512.5525,48907.7937,48907.7937,92593.5962,3736.4988,35576.7491,39222.9841,49286.1039,1273.9463,2812.6928,1013.7631,51683.5008,3646.235,0.0,full_run_0090,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,20693.5703,0.785202,0.091284,0.123514,729.85,13294.8612,0.594528,24069.2688,25876.1547,1800.0,35356.3284,46423.7327,46423.7327,243810.2532,3377.9892,20318.0195,23514.0807,34910.9903,1253.75,2362.074,1070.15,40686.3761,3196.0612,0.0,full_run_0091,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,27871.3867,0.779611,0.094564,0.125825,511.5849,16751.2906,0.715786,32610.7077,35642.6941,1800.0,49845.3233,65885.2708,65885.2708,302346.9168,4844.2083,27787.4423,32272.1862,49286.1039,1710.1748,3370.5079,1288.4151,56383.4395,4484.7439,0.0,full_run_0092,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,28675.5233,0.823222,0.076728,0.10005,284.1917,18671.776,0.777105,27419.68,34091.2638,1275.0,44930.6538,45067.0238,45067.0238,26223.5297,3426.6833,28064.6654,31475.5057,34910.9903,1211.3738,2615.7581,990.8083,49215.1554,3410.8404,0.0,full_run_0093,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,47821.2155,0.87264,0.055747,0.071613,261.2369,43336.4577,0.795108,30674.5639,55519.7984,1275.0,56938.0551,57078.4162,57078.4162,17289.4909,4334.891,48448.8035,52424.7364,49286.1039,1273.9463,3095.062,1013.7631,51789.6768,3975.9328,0.0,full_run_0094,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,29481.3554,0.826194,0.075495,0.098311,729.85,22376.2764,0.594528,34158.4551,36039.5175,1800.0,45962.0552,47071.7727,47071.7727,28232.2094,3569.9659,29775.6442,33318.7176,34910.9903,1275.0,2720.8,1070.15,50785.9783,3543.0733,0.0,full_run_0095,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,1.8,1.0,1.0,1.0,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,False,True,40121.6579,0.825458,0.075743,0.0988,511.5849,30864.9217,0.715786,45724.5393,48959.7838,1800.0,63612.4241,64559.048,64559.048,37202.2045,4893.8758,40414.2248,45251.439,49286.1039,1710.1748,3708.3448,1288.4151,69150.7408,4837.2142,0.0,full_run_0096,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,16819.0164,0.901311,0.043027,0.055662,436.4079,5251.3743,0.657719,9267.9823,17144.9988,1275.0,10171.8931,11752.9508,11752.9508,75733.3626,832.7557,15452.9753,16407.2943,25389.8111,875.1003,737.7045,838.5921,14239.8238,954.319,0.0,full_run_0097,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,27797.2622,0.924307,0.032435,0.043258,435.7457,15378.1337,0.658239,11197.3856,29029.0442,1275.0,13987.0037,16219.0852,16219.0852,59876.843,1153.2561,26831.738,28087.4808,35844.4392,906.9831,941.5634,839.2543,18086.607,1255.7428,0.0,full_run_0098,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,13594.0516,0.871103,0.057147,0.07175,727.1867,5226.9261,0.596007,9374.0941,14107.9931,1800.0,10566.2668,12147.3246,12147.3246,97365.0622,881.9338,12289.5097,13301.7626,25389.8111,951.5,806.2305,1072.8133,15304.3773,1012.2529,0.0,full_run_0099,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,20936.2246,0.892393,0.047351,0.060256,750.5052,4669.7925,0.583053,12921.239,22458.8716,1800.0,14617.0098,16849.0913,16849.0913,107705.3529,1227.0787,20042.1408,21395.4214,35844.4392,1235.4358,1063.4502,1049.4948,19944.912,1353.2806,0.0,full_run_0100,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,20166.1557,0.83001,0.070409,0.099581,436.4079,11498.9484,0.657719,17667.482,22708.4476,1275.0,26642.0073,31276.9667,31276.9667,205.6197,2223.2466,18848.2399,21109.562,25389.8111,904.9473,1598.8856,838.5921,30735.5026,2261.3221,0.0,full_run_0101,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,30572.6502,0.88449,0.04788,0.06763,435.7457,21736.8229,0.658239,17556.0748,33527.7277,1275.0,26691.3567,31385.4285,31385.4285,0.0,2232.8208,29654.9242,31922.4086,35844.4392,906.9831,1605.3191,839.2543,30790.96,2267.4845,0.0,full_run_0102,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,15811.2348,0.771155,0.096954,0.131891,805.6837,6371.8252,0.552398,19874.2216,18832.3094,1800.0,29183.7425,33926.9158,33926.9158,25213.427,2460.873,14522.6252,17006.4405,25389.8111,1112.1124,1825.869,994.3163,34117.1799,2483.8153,0.0,full_run_0103,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,1.5,0.7,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,25706.872,0.81777,0.076783,0.105447,750.5052,13630.572,0.583053,24920.0313,30433.005,1800.0,38027.3044,44570.7765,44570.7765,290.2866,3234.8015,24887.1996,28096.2567,35844.4392,1277.5726,2336.7483,1049.4948,43391.2978,3209.0571,0.0,full_run_0104,ok
1.0,1.0,1.0,1.0,,0.85,0.85,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,16497.0806,0.904302,0.04197,0.053728,320.5827,5459.5034,0.748563,9302.564,16862.2502,1275.0,8594.0955,11752.9508,11752.9508,84751.0048,832.7557,15248.5705,16154.5478,25389.8111,870.5872,707.7024,954.4173,12694.179,905.9774,0.0,full_run_0105,ok
1.0,1.0,1.0,1.0,,1.2,0.85,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,27066.9366,0.92628,0.03182,0.0419,319.1919,15192.5715,0.749653,11180.4649,28340.9199,1275.0,11761.4519,16219.0852,16219.0852,73863.8466,1153.2561,26251.6226,27439.1022,35844.4392,906.9831,901.8177,955.8081,15913.1429,1187.4796,0.0,full_run_0106,ok
1.0,1.0,1.0,1.0,,0.85,1.2,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,13591.8152,0.878704,0.054159,0.067137,682.3544,4891.4218,0.620914,8655.0114,14184.137,1800.0,8985.209,12147.3246,12147.3246,103239.2832,881.9338,12463.661,13415.9402,25389.8111,909.0,768.1968,1117.6456,13493.8841,952.2792,0.0,full_run_0107,ok
1.0,1.0,1.0,1.0,,1.2,1.2,1.0,0.5,1.8,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.8,1.0,False,True,20394.6348,0.895744,0.046162,0.058094,586.9874,6137.1035,0.673896,10205.1724,22027.8465,1800.0,12384.9283,16849.0913,16849.0913,118742.4098,1227.0787,19731.3031,21010.9969,35844.4392,1175.4358,1016.8496,1213.0126,17640.4639,1279.6938,0.0,full_run_0108,ok
