day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,4.041616,13042.505354,112.149995,155.549995,1.100287,53.309523,1.505936,869.950536,0.384501,0.197645,1.251751,0.517163,0.091702,0.008334,0.007561,0.206207,0.017582,0.421772,112.269994,137.269994,2.33497,86.181617,537.6
17,3.604136,13864.182554,87.149995,152.149995,1.074118,48.009523,1.694256,826.501216,0.419742,0.257926,1.058901,0.517163,0.079522,0.007319,0.006546,0.168652,0.015552,0.371022,162.269994,130.154794,2.33497,76.031617,618.8
18,3.613026,12386.286135,75.217993,177.657993,1.042459,42.817218,1.842304,1038.753074,0.412434,0.227476,1.419144,0.517163,0.067342,0.007298,0.006546,0.205444,0.013522,0.320272,137.269994,155.154794,2.05997,95.738852,618.8
19,3.219322,12130.833883,77.719592,165.279592,1.05056,38.047557,1.850477,821.537362,0.412434,0.197026,1.399847,0.466413,0.06515,0.007298,0.007502,0.200487,0.013403,0.320272,187.269994,167.8848,1.78497,112.665649,537.6
20,3.735553,13711.809725,82.219912,194.779912,1.451332,39.001625,2.060079,623.618731,0.372659,0.167195,1.5619,0.416694,0.053217,0.007319,0.007522,0.197492,0.011415,0.270554,275.507997,143.392797,2.010466,102.721896,539.249976
21,3.793302,12402.392186,85.519976,173.079976,1.279252,45.001239,1.88648,1229.355074,0.336121,0.170242,1.388347,0.421772,0.065008,0.008376,0.007603,0.163695,0.011499,0.376101,253.009597,170.894397,2.010466,113.887546,547.375171
22,4.177578,10981.942278,86.979989,149.539989,1.485051,40.010761,1.89816,1211.589899,0.30283,0.205554,1.611994,0.474959,0.090138,0.008559,0.007786,0.1329,0.011597,0.385236,232.509917,232.509917,2.298669,105.564676,633.417039
23,4.168689,10893.842186,86.979989,159.15199,1.286801,39.701239,1.69816,1098.03114,0.267589,0.259195,1.444601,0.481658,0.079565,0.008693,0.006905,0.137857,0.011499,0.341185,210.809981,210.809981,2.33497,105.888852,629.518608
24,4.14314,9385.292186,111.979989,134.15199,1.282773,34.401239,1.49816,1580.76704,0.26996,0.257926,1.455863,0.530294,0.068097,0.009645,0.005949,0.140051,0.013445,0.293399,187.269994,187.269994,2.07603,96.331617,553.060729
25,3.70566,7876.742186,86.979989,109.15199,1.084523,44.691716,1.69816,1935.848169,0.26996,0.227476,1.451945,0.52733,0.080277,0.009645,0.008699,0.177606,0.011415,0.288321,162.269994,162.269994,2.35103,86.181617,471.860729
26,4.041616,8283.145954,86.979989,134.15199,1.084523,44.691716,1.49816,1694.480219,0.350335,0.197026,1.633532,0.47658,0.079058,0.00863,0.00864,0.177606,0.009385,0.336107,187.269994,162.269994,2.323512,83.544464,618.8
27,4.453546,6774.595954,61.979989,109.15199,0.886273,39.391716,1.658093,1453.112269,0.309735,0.166576,1.772369,0.42583,0.077839,0.007615,0.009472,0.177606,0.011147,0.335076,162.269994,137.269994,3.077361,73.394464,618.8
28,4.024956,12839.449536,37.487986,158.277671,0.890301,34.199411,1.662157,1458.016841,0.305673,0.253101,1.772369,0.37508,0.090019,0.007481,0.009472,0.177606,0.009117,0.284326,137.269994,118.392797,2.802361,78.668771,618.8
29,3.631253,11481.851052,39.989586,170.391274,1.286801,38.799798,1.48217,1240.801129,0.265073,0.278069,1.579519,0.365944,0.100007,0.006466,0.009338,0.214397,0.008848,0.32594,137.269994,93.392797,2.527361,68.518771,537.6
