product_code,snapshot_dt,source_day,sim_day,observed_value_eur,day,rule,stock_value_eur,useful_value_eur,immobilized_value_eur,component_count,implied_useful_value_eur,useful_gap_vs_implied_eur
268091,2025-05-19 00:07:01,138,137,977680.69,137,physical_stock_value,1470586.577385315,0.0,1470586.577385315,14,492905.887385315,-492905.887385315
268091,2025-05-19 00:07:01,138,137,977680.69,137,excess_vs_future_need_7d,1470586.577385315,0.0,1470586.577385315,14,492905.887385315,-492905.887385315
268091,2025-05-19 00:07:01,138,137,977680.69,137,excess_vs_future_need_14d,1470586.577385315,0.0,1470586.577385315,14,492905.887385315,-492905.887385315
268091,2025-05-19 00:07:01,138,137,977680.69,137,excess_vs_future_need_21d,1470586.577385315,0.0,1470586.577385315,14,492905.887385315,-492905.887385315
268091,2025-05-19 00:07:01,138,137,977680.69,137,excess_vs_future_need_30d,1470586.577385315,0.0,1470586.577385315,14,492905.887385315,-492905.887385315
268091,2025-05-19 00:07:01,138,137,977680.69,137,excess_vs_future_need_45d,1470586.577385315,0.0,1470586.577385315,14,492905.887385315,-492905.887385315
268091,2025-05-19 00:07:01,138,137,977680.69,137,excess_vs_future_need_60d,1470586.577385315,0.0,1470586.577385315,14,492905.887385315,-492905.887385315
268091,2025-05-19 00:07:01,138,137,977680.69,137,excess_vs_future_need_90d,1470586.577385315,0.0,1470586.577385315,14,492905.887385315,-492905.887385315
268091,2025-05-19 00:07:01,138,137,977680.69,137,excess_vs_future_need_120d,1470586.577385315,109986.19130879999,1360600.386076515,14,492905.887385315,-382919.696076515
268091,2025-05-19 00:07:01,138,137,977680.69,137,excess_vs_future_need_180d,1470586.577385315,405574.08045119996,1065012.4969341152,14,492905.887385315,-87331.80693411507
268091,2025-05-19 00:07:01,138,137,977680.69,137,excess_vs_future_need_270d,1470586.577385315,574180.2139352,896406.363450115,14,492905.887385315,81274.32654988498
268091,2025-05-19 00:07:01,138,137,977680.69,137,excess_vs_future_need_365d,1470586.577385315,666696.7061880002,803889.8711973148,14,492905.887385315,173790.81880268513
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_coverage,1508950.327385315,567860.8911367,941089.436248615,14,544637.197385315,23223.693751385086
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_demand_180d,1508950.327385315,1352638.796279375,156311.53110594,14,544637.197385315,808001.59889406
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_demand_90d,1508950.327385315,1276747.318379375,232203.00900594002,14,544637.197385315,732110.12099406
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_max_safety_coverage,1508950.327385315,837187.2350107001,671763.092374615,14,544637.197385315,292550.0376253851
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_safety_plus_coverage,1508950.327385315,580870.0911367,928080.236248615,14,544637.197385315,36232.89375138504
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_target_stock,1508950.327385315,837187.2350107001,671763.092374615,14,544637.197385315,292550.0376253851
268091,2025-05-26 00:06:36,145,144,964313.13,144,physical_stock_value,1508950.327385315,0.0,1508950.327385315,14,544637.197385315,-544637.197385315
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_future_need_7d,1508950.327385315,0.0,1508950.327385315,14,544637.197385315,-544637.197385315
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_future_need_14d,1508950.327385315,0.0,1508950.327385315,14,544637.197385315,-544637.197385315
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_future_need_21d,1508950.327385315,0.0,1508950.327385315,14,544637.197385315,-544637.197385315
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_future_need_30d,1508950.327385315,0.0,1508950.327385315,14,544637.197385315,-544637.197385315
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_future_need_45d,1508950.327385315,0.0,1508950.327385315,14,544637.197385315,-544637.197385315
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_future_need_60d,1508950.327385315,0.0,1508950.327385315,14,544637.197385315,-544637.197385315
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_future_need_90d,1508950.327385315,0.0,1508950.327385315,14,544637.197385315,-544637.197385315
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_future_need_120d,1508950.327385315,158105.15000639998,1350845.177378915,14,544637.197385315,-386532.047378915
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_future_need_180d,1508950.327385315,471813.9803992,1037136.3469861151,14,544637.197385315,-72823.21698611497
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_future_need_270d,1508950.327385315,623304.7830615999,885645.544323715,14,544637.197385315,78667.58567628497
268091,2025-05-26 00:06:36,145,144,964313.13,144,excess_vs_future_need_365d,1508950.327385315,712675.6707992003,796274.6565861148,14,544637.197385315,168038.47341388534
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_coverage,1577511.827385315,610052.3911367,967459.436248615,14,663995.837385315,-53943.44624861493
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_demand_180d,1577511.827385315,1421200.296279375,156311.53110594,14,663995.837385315,757204.45889406
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_demand_90d,1577511.827385315,1345308.8183793752,232203.00900594002,14,663995.837385315,681312.9809940602
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_max_safety_coverage,1577511.827385315,879378.7350107001,698133.092374615,14,663995.837385315,215382.89762538509
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_safety_plus_coverage,1577511.827385315,623061.5911367,954450.236248615,14,663995.837385315,-40934.246248614974
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_target_stock,1577511.827385315,879378.7350107001,698133.092374615,14,663995.837385315,215382.89762538509
268091,2025-06-02 00:06:28,152,151,913515.99,151,physical_stock_value,1577511.827385315,0.0,1577511.827385315,14,663995.837385315,-663995.837385315
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_future_need_7d,1577511.827385315,0.0,1577511.827385315,14,663995.837385315,-663995.837385315
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_future_need_14d,1577511.827385315,0.0,1577511.827385315,14,663995.837385315,-663995.837385315
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_future_need_21d,1577511.827385315,0.0,1577511.827385315,14,663995.837385315,-663995.837385315
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_future_need_30d,1577511.827385315,0.0,1577511.827385315,14,663995.837385315,-663995.837385315
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_future_need_45d,1577511.827385315,0.0,1577511.827385315,14,663995.837385315,-663995.837385315
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_future_need_60d,1577511.827385315,0.0,1577511.827385315,14,663995.837385315,-663995.837385315
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_future_need_90d,1577511.827385315,34370.684784,1543141.142601315,14,663995.837385315,-629625.1526013149
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_future_need_120d,1577511.827385315,199349.97174719998,1378161.855638115,14,663995.837385315,-464645.865638115
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_future_need_180d,1577511.827385315,544016.2558808,1033495.571504515,14,663995.837385315,-119979.58150451502
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_future_need_270d,1577511.827385315,676257.1021879999,901254.725197315,14,663995.837385315,12261.264802684891
268091,2025-06-02 00:06:28,152,151,913515.99,151,excess_vs_future_need_365d,1577511.827385315,761213.1829752002,816298.6444101147,14,663995.837385315,97217.34558988526
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_coverage,1631942.327385315,630871.1236367,1001071.203748615,14,730593.217385315,-99722.093748615
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_demand_180d,1631942.327385315,1475630.796279375,156311.53110594,14,730593.217385315,745037.57889406
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_demand_90d,1631942.327385315,1399739.3183793752,232203.00900594002,14,730593.217385315,669146.1009940602
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_max_safety_coverage,1631942.327385315,907439.2350107001,724503.092374615,14,730593.217385315,176846.01762538508
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_safety_plus_coverage,1631942.327385315,643880.3236366999,988062.0037486149,14,730593.217385315,-86712.89374861505
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_target_stock,1631942.327385315,907439.2350107001,724503.092374615,14,730593.217385315,176846.01762538508
268091,2025-06-09 00:06:41,159,158,901349.11,158,physical_stock_value,1631942.327385315,0.0,1631942.327385315,14,730593.217385315,-730593.217385315
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_future_need_7d,1631942.327385315,0.0,1631942.327385315,14,730593.217385315,-730593.217385315
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_future_need_14d,1631942.327385315,0.0,1631942.327385315,14,730593.217385315,-730593.217385315
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_future_need_21d,1631942.327385315,0.0,1631942.327385315,14,730593.217385315,-730593.217385315
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_future_need_30d,1631942.327385315,0.0,1631942.327385315,14,730593.217385315,-730593.217385315
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_future_need_45d,1631942.327385315,0.0,1631942.327385315,14,730593.217385315,-730593.217385315
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_future_need_60d,1631942.327385315,0.0,1631942.327385315,14,730593.217385315,-730593.217385315
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_future_need_90d,1631942.327385315,68741.369568,1563200.9578173151,14,730593.217385315,-661851.847817315
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_future_need_120d,1631942.327385315,206224.10870399998,1425718.218681315,14,730593.217385315,-524369.108681315
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_future_need_180d,1631942.327385315,544016.2558808,1087926.071504515,14,730593.217385315,-186576.96150451503
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_future_need_270d,1631942.327385315,713541.1614391999,918401.165946115,14,730593.217385315,-17052.055946115055
268091,2025-06-09 00:06:41,159,158,901349.11,158,excess_vs_future_need_365d,1631942.327385315,791812.0878456003,840130.2395397146,14,730593.217385315,61218.87046028534
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_coverage,1669521.827385315,641469.3736367,1028052.453748615,14,639433.4173853149,2035.9562513850396
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_demand_180d,1669521.827385315,1513210.296279375,156311.53110594,14,639433.4173853149,873776.87889406
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_demand_90d,1669521.827385315,1437318.8183793752,232203.00900594002,14,639433.4173853149,797885.4009940602
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_max_safety_coverage,1669521.827385315,945018.7350107001,724503.092374615,14,639433.4173853149,305585.3176253851
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_safety_plus_coverage,1669521.827385315,654478.5736366999,1015043.2537486149,14,639433.4173853149,15045.156251384993
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_target_stock,1669521.827385315,945018.7350107001,724503.092374615,14,639433.4173853149,305585.3176253851
268091,2025-06-16 00:06:31,166,165,1030088.41,165,physical_stock_value,1669521.827385315,0.0,1669521.827385315,14,639433.4173853149,-639433.4173853149
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_future_need_7d,1669521.827385315,0.0,1669521.827385315,14,639433.4173853149,-639433.4173853149
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_future_need_14d,1669521.827385315,0.0,1669521.827385315,14,639433.4173853149,-639433.4173853149
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_future_need_21d,1669521.827385315,0.0,1669521.827385315,14,639433.4173853149,-639433.4173853149
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_future_need_30d,1669521.827385315,0.0,1669521.827385315,14,639433.4173853149,-639433.4173853149
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_future_need_45d,1669521.827385315,0.0,1669521.827385315,14,639433.4173853149,-639433.4173853149
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_future_need_60d,1669521.827385315,0.0,1669521.827385315,14,639433.4173853149,-639433.4173853149
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_future_need_90d,1669521.827385315,103112.05435199999,1566409.773033315,14,639433.4173853149,-536321.3630333149
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_future_need_120d,1669521.827385315,247468.93044479997,1422052.896940515,14,639433.4173853149,-391964.486940515
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_future_need_180d,1669521.827385315,588489.4165784,1081032.410806915,14,639433.4173853149,-50944.00080691499
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_future_need_270d,1669521.827385315,755732.4410647999,913789.3863205151,14,639433.4173853149,116299.02367948496
268091,2025-06-16 00:06:31,166,165,1030088.41,165,excess_vs_future_need_365d,1669521.827385315,835737.6000216004,833784.2273637146,14,639433.4173853149,196304.18263628543
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_coverage,1701115.077385315,645002.1236367,1056112.953748615,14,682322.717385315,-37320.59374861501
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_demand_180d,1701115.077385315,1544803.546279375,156311.53110594,14,682322.717385315,862480.82889406
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_demand_90d,1701115.077385315,1468912.0683793752,232203.00900594002,14,682322.717385315,786589.3509940602
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_max_safety_coverage,1701115.077385315,976611.9850107001,724503.092374615,14,682322.717385315,294289.2676253851
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_safety_plus_coverage,1701115.077385315,658011.3236366999,1043103.753748615,14,682322.717385315,-24311.393748615053
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_target_stock,1701115.077385315,976611.9850107001,724503.092374615,14,682322.717385315,294289.2676253851
268091,2025-06-23 13:27:48,173,172,1018792.36,172,physical_stock_value,1701115.077385315,0.0,1701115.077385315,14,682322.717385315,-682322.717385315
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_future_need_7d,1701115.077385315,0.0,1701115.077385315,14,682322.717385315,-682322.717385315
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_future_need_14d,1701115.077385315,0.0,1701115.077385315,14,682322.717385315,-682322.717385315
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_future_need_21d,1701115.077385315,0.0,1701115.077385315,14,682322.717385315,-682322.717385315
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_future_need_30d,1701115.077385315,0.0,1701115.077385315,14,682322.717385315,-682322.717385315
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_future_need_45d,1701115.077385315,0.0,1701115.077385315,14,682322.717385315,-682322.717385315
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_future_need_60d,1701115.077385315,0.0,1701115.077385315,14,682322.717385315,-682322.717385315
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_future_need_90d,1701115.077385315,144356.8760928,1556758.201292515,14,682322.717385315,-537965.8412925149
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_future_need_120d,1701115.077385315,288713.7521856,1412401.325199715,14,682322.717385315,-393608.965199715
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_future_need_180d,1701115.077385315,654932.7150168,1046182.362368515,14,682322.717385315,-27390.002368515008
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_future_need_270d,1701115.077385315,796549.250316,904565.827069315,14,682322.717385315,114226.53293068497
268091,2025-06-23 13:27:48,173,172,1018792.36,172,excess_vs_future_need_365d,1701115.077385315,876215.2670680004,824899.8103173146,14,682322.717385315,193892.5496826854
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_coverage,1747134.327385315,666198.6236367,1080935.703748615,14,690149.807385315,-23951.183748614974
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_demand_180d,1747134.327385315,1590822.796279375,156311.53110594,14,690149.807385315,900672.98889406
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_demand_90d,1747134.327385315,1514931.3183793752,232203.00900594002,14,690149.807385315,824781.5109940602
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_max_safety_coverage,1747134.327385315,1022631.2350107001,724503.092374615,14,690149.807385315,332481.4276253851
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_safety_plus_coverage,1747134.327385315,679207.8236366999,1067926.503748615,14,690149.807385315,-10941.98374861502
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_target_stock,1747134.327385315,1022631.2350107001,724503.092374615,14,690149.807385315,332481.4276253851
268091,2025-06-30 00:06:46,180,179,1056984.52,179,physical_stock_value,1747134.327385315,0.0,1747134.327385315,14,690149.807385315,-690149.807385315
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_future_need_7d,1747134.327385315,0.0,1747134.327385315,14,690149.807385315,-690149.807385315
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_future_need_14d,1747134.327385315,0.0,1747134.327385315,14,690149.807385315,-690149.807385315
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_future_need_21d,1747134.327385315,0.0,1747134.327385315,14,690149.807385315,-690149.807385315
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_future_need_30d,1747134.327385315,0.0,1747134.327385315,14,690149.807385315,-690149.807385315
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_future_need_45d,1747134.327385315,0.0,1747134.327385315,14,690149.807385315,-690149.807385315
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_future_need_60d,1747134.327385315,20622.4108704,1726511.916514915,14,690149.807385315,-669527.3965149149
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_future_need_90d,1747134.327385315,192475.8347904,1554658.492594915,14,690149.807385315,-497673.97259491496
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_future_need_120d,1747134.327385315,316210.30001279997,1430924.027372515,14,690149.807385315,-373939.507372515
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_future_need_180d,1747134.327385315,724521.9445847999,1022612.382800515,14,690149.807385315,34372.137199484976
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_future_need_270d,1747134.327385315,853329.3194424,893805.007942915,14,690149.807385315,163179.51205708506
268091,2025-06-30 00:06:46,180,179,1056984.52,179,excess_vs_future_need_365d,1747134.327385315,931118.9341144004,816015.3932709146,14,690149.807385315,240969.12672908546
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_coverage,1770877.827385315,666198.6236367,1104679.203748615,14,814895.967385315,-148697.343748615
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_demand_180d,1770877.827385315,1614566.296279375,156311.53110594,14,814895.967385315,799670.32889406
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_demand_90d,1770877.827385315,1538674.8183793752,232203.00900594002,14,814895.967385315,723778.8509940602
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_max_safety_coverage,1770877.827385315,1046374.7350107001,724503.092374615,14,814895.967385315,231478.76762538508
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_safety_plus_coverage,1770877.827385315,679207.8236366999,1091670.003748615,14,814895.967385315,-135688.14374861505
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_target_stock,1770877.827385315,1046374.7350107001,724503.092374615,14,814895.967385315,231478.76762538508
268091,2025-07-07 00:08:05,187,186,955981.86,186,physical_stock_value,1770877.827385315,0.0,1770877.827385315,14,814895.967385315,-814895.967385315
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_future_need_7d,1770877.827385315,0.0,1770877.827385315,14,814895.967385315,-814895.967385315
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_future_need_14d,1770877.827385315,0.0,1770877.827385315,14,814895.967385315,-814895.967385315
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_future_need_21d,1770877.827385315,0.0,1770877.827385315,14,814895.967385315,-814895.967385315
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_future_need_30d,1770877.827385315,0.0,1770877.827385315,14,814895.967385315,-814895.967385315
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_future_need_45d,1770877.827385315,0.0,1770877.827385315,14,814895.967385315,-814895.967385315
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_future_need_60d,1770877.827385315,61867.232611199994,1709010.5947741151,14,814895.967385315,-753028.734774115
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_future_need_90d,1770877.827385315,199349.97174719998,1571527.855638115,14,814895.967385315,-615545.995638115
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_future_need_120d,1770877.827385315,336832.71088319994,1434045.116502115,14,814895.967385315,-478063.25650211505
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_future_need_180d,1770877.827385315,724521.9445847999,1046355.882800515,14,814895.967385315,-90374.02280051506
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_future_need_270d,1770877.827385315,880147.3391928,890730.488192515,14,814895.967385315,65251.371807485004
268091,2025-07-07 00:08:05,187,186,955981.86,186,excess_vs_future_need_365d,1770877.827385315,957400.8389848005,813476.9884005144,14,814895.967385315,142504.87159948552
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_coverage,1791678.577385315,669731.3736367,1121947.203748615,14,847866.1673853149,-178134.79374861496
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_demand_180d,1791678.577385315,1635367.046279375,156311.53110594,14,847866.1673853149,787500.87889406
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_demand_90d,1791678.577385315,1559475.5683793752,232203.00900594002,14,847866.1673853149,711609.4009940602
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_max_safety_coverage,1791678.577385315,1067175.4850107,724503.092374615,14,847866.1673853149,219309.31762538513
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_safety_plus_coverage,1791678.577385315,682740.5736366999,1108938.003748615,14,847866.1673853149,-165125.593748615
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_target_stock,1791678.577385315,1067175.4850107,724503.092374615,14,847866.1673853149,219309.31762538513
268091,2025-07-14 00:08:02,194,193,943812.41,193,physical_stock_value,1791678.577385315,0.0,1791678.577385315,14,847866.1673853149,-847866.1673853149
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_future_need_7d,1791678.577385315,0.0,1791678.577385315,14,847866.1673853149,-847866.1673853149
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_future_need_14d,1791678.577385315,0.0,1791678.577385315,14,847866.1673853149,-847866.1673853149
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_future_need_21d,1791678.577385315,0.0,1791678.577385315,14,847866.1673853149,-847866.1673853149
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_future_need_30d,1791678.577385315,0.0,1791678.577385315,14,847866.1673853149,-847866.1673853149
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_future_need_45d,1791678.577385315,13748.2739136,1777930.303471715,14,847866.1673853149,-834117.8934717149
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_future_need_60d,1791678.577385315,89363.78043839999,1702314.796946915,14,847866.1673853149,-758502.386946915
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_future_need_90d,1791678.577385315,233720.65653119996,1557957.920854115,14,847866.1673853149,-614145.510854115
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_future_need_120d,1791678.577385315,384951.6695808,1406726.907804515,14,847866.1673853149,-462914.49780451495
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_future_need_180d,1791678.577385315,728054.6945847999,1063623.882800515,14,847866.1673853149,-119811.47280051501
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_future_need_270d,1791678.577385315,904022.6089432,887655.9684421149,14,847866.1673853149,56156.44155788503
268091,2025-07-14 00:08:02,194,193,943812.41,193,excess_vs_future_need_365d,1791678.577385315,983278.3987256006,808400.1786597144,14,847866.1673853149,135412.23134028562
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_coverage,1795995.577385315,669731.3736367,1126264.203748615,14,816062.2873853149,-146330.91374861496
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_demand_180d,1795995.577385315,1639684.046279375,156311.53110594,14,816062.2873853149,823621.75889406
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_demand_90d,1795995.577385315,1563792.5683793752,232203.00900594002,14,816062.2873853149,747730.2809940602
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_max_safety_coverage,1795995.577385315,1070866.5200107,725129.0573746151,14,816062.2873853149,254804.23262538505
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_safety_plus_coverage,1795995.577385315,682740.5736366999,1113255.003748615,14,816062.2873853149,-133321.713748615
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_target_stock,1795995.577385315,1070866.5200107,725129.0573746151,14,816062.2873853149,254804.23262538505
268091,2025-07-21 00:06:34,201,200,979933.29,200,physical_stock_value,1795995.577385315,0.0,1795995.577385315,14,816062.2873853149,-816062.2873853149
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_future_need_7d,1795995.577385315,0.0,1795995.577385315,14,816062.2873853149,-816062.2873853149
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_future_need_14d,1795995.577385315,0.0,1795995.577385315,14,816062.2873853149,-816062.2873853149
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_future_need_21d,1795995.577385315,0.0,1795995.577385315,14,816062.2873853149,-816062.2873853149
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_future_need_30d,1795995.577385315,0.0,1795995.577385315,14,816062.2873853149,-816062.2873853149
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_future_need_45d,1795995.577385315,54993.09565439999,1741002.481730915,14,816062.2873853149,-761069.191730915
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_future_need_60d,1795995.577385315,130608.6021792,1665386.975206115,14,816062.2873853149,-685453.6852061149
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_future_need_90d,1795995.577385315,274965.478272,1521030.099113315,14,816062.2873853149,-541096.809113315
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_future_need_120d,1795995.577385315,426196.4913216,1369799.086063715,14,816062.2873853149,-389865.79606371495
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_future_need_180d,1795995.577385315,728054.6945847999,1067940.882800515,14,816062.2873853149,-88007.592800515
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_future_need_270d,1795995.577385315,916520.0623544,879475.5150309148,14,816062.2873853149,100457.77496908512
268091,2025-07-21 00:06:34,201,200,979933.29,200,excess_vs_future_need_365d,1795995.577385315,992672.2084664006,803323.3689189143,14,816062.2873853149,176609.9210810857
