month_index,year,month,warming,temp_c,humidity_pct,precip_mm,wind_ms,heat_index_c,heat_anomaly,dry_anomaly,storm_anomaly,heatwave,drought,heat_stress,cold_stress,storm_stress,scarcity,climate_event,demand,grid_factor,grid_price,main_material_ef,main_material_cost,inbound_main_ef,inbound_main_cost,truck_ef,truck_cost,air_ef,air_cost,solar_factor,biomass_factor,main_supply_availability,backup_supply_availability,base_capacity
60,2030,12,0.49372384937238495,3.2353936001746852,75.66025403784438,83.3886260061224,5.300000000000001,3.2353936001746852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1691213389121339,aucun,18.88,0.4508786610878661,0.1433824267782427,18.27605020920502,50.00652719665272,0.760147280334728,2.5522092050209206,1.6635983263598326,6.126841004184101,9.328451882845188,24.20294560669456,0.3901923788646685,0.85,0.9455020920502092,0.9452510460251046,35.16652719665272
61,2031,1,0.502092050209205,1.502092050209205,77.0,94.65247584249853,5.152627944162883,1.502092050209205,0.0,0.0,0.0,0.0,0.0,0.0,0.12482566248256625,0.0,0.17029288702928871,aucun,19.742951185495116,0.45220362622036264,0.14527824267782427,18.275983263598324,50.07782426778243,0.7602175732217573,2.55326359832636,1.6621338912133892,6.127719665271966,9.323849372384936,24.204351464435145,0.35000000000000003,0.85,0.9448326359832636,0.9449163179916318,35.17782426778243
62,2031,2,0.5104602510460251,3.2521300018483217,75.66025403784438,99.84661307031165,4.75,3.2521300018483217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17146443514644352,aucun,20.536,0.4485355648535565,0.14342928870292887,18.275916317991634,50.14912133891214,0.7602878661087866,2.554317991631799,1.6606694560669457,6.128598326359833,9.319246861924686,24.20575732217573,0.3901923788646684,0.85,0.9441631799163179,0.944581589958159,35.18912133891213
63,2031,3,0.5188284518828452,8.018828451882845,72.0,97.57927281399283,4.2,8.018828451882845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17263598326359836,aucun,21.1496406460551,0.4473640167364017,0.14345271966527198,18.275849372384936,50.220418410041844,0.7603581589958159,2.5553723849372383,1.659205020920502,6.129476987447699,9.314644351464434,24.207163179916318,0.5,0.85,0.9434937238493724,0.9442468619246862,35.20041841004184
64,2031,4,0.5271966527196653,14.527196652719665,67.0,88.45798706418924,3.6500000000000004,14.527196652719665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17380753138075317,aucun,21.392000000000003,0.4461924686192469,0.14347615062761507,18.275782426778246,50.29171548117155,0.7604284518828451,2.556426778242678,1.6577405857740586,6.130355648535565,9.310041841004184,24.208569037656904,0.65,0.85,0.9428242677824268,0.9439121338912133,35.211715481171545
65,2031,5,0.5355648535564853,21.035564853556487,50.615564853556485,38.24361705517631,3.2473720558371175,21.035564853556487,0.0,0.6324686192468619,0.0,0.0,0.04384435146443515,0.0,0.0,0.0,0.1990934728033473,secheresse,21.2056406460551,0.4450209205020921,0.14398186945606695,18.343235782426778,50.79707163179916,0.7619456083682008,2.5791841255230126,1.6562761506276151,6.14932010460251,9.305439330543933,24.238912167364017,0.7999999999999999,0.8359698075313807,0.9298783933054394,0.9374391966527196,35.17039933054394
66,2031,6,0.5439330543933054,25.802263303591012,46.92367901654892,23.826269391367134,3.1,25.956157624914926,0.0,0.6342259414225941,0.0,0.0,0.2561409250552397,0.10867542360638478,0.0,0.0,0.31702813639544464,secheresse,20.682776135554043,0.44384937238493727,0.15014420255413238,18.67010556014992,52.970104781477836,0.7690216881837266,2.6853253227559,1.6548117154811715,6.237771102296583,9.300836820083681,24.380433763674535,0.9098076211353316,0.7680349039823233,0.8697658966330684,0.9073829483165342,34.92694051336468
67,2031,7,0.5523012552301255,27.552301255230127,45.55230125523013,12.460494868798548,3.2473720558371175,27.596485355648536,0.0,0.6359832635983264,0.0,0.0,0.515671593077518,0.1998047419804742,0.0,0.0,0.4609415519248525,secheresse,19.93993751743375,0.44267782426778246,0.15621199700781366,19.069715843297537,55.610755466028095,0.7776564931154911,2.8148473967323673,1.653347280334728,6.345706163943639,9.296234309623431,24.553129862309824,0.95,0.6849850902151942,0.7964278535198849,0.8707139267599424,34.62680078286764
68,2031,8,0.5606694560669456,25.818999705264652,58.33974596215561,44.15338692968835,3.6499999999999995,26.8861793822371,0.0,0.0,0.0,0.0,0.0,0.16034329901317218,0.0,0.0,0.1784937238493724,aucun,19.155309855684216,0.44150627615062765,0.1491818899424485,18.275514644351464,50.576903765690375,0.7607096234309624,2.5606443514644353,1.6518828451882845,6.133870292887029,9.291631799163179,24.214192468619245,0.9098076211353316,0.85,0.9401464435146444,0.9425732217573222,35.256903765690375
69,2031,9,0.5690376569037657,21.06903765690377,61.99999999999999,46.42072718600717,4.2,21.06903765690377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1796652719665272,aucun,18.546359353944897,0.4403347280334728,0.14359330543933055,18.27544769874477,50.64820083682008,0.7607799163179916,2.5616987447698745,1.650418410041841,6.134748953974896,9.287029288702929,24.21559832635983,0.8000000000000002,0.85,0.9394769874476987,0.9422384937238494,35.268200836820085
70,2031,10,0.5774058577405857,14.577405857740587,67.0,55.542012935810746,4.75,14.577405857740587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18083682008368201,aucun,18.36,0.43916317991631804,0.14361673640167366,18.275380753138077,50.71949790794979,0.7608502092050209,2.5627531380753137,1.6489539748953974,6.135627615062761,9.282426778242677,24.217004184100418,0.65,0.85,0.9388075313807531,0.9419037656903766,35.279497907949796
71,2031,11,0.5857740585774058,8.085774058577403,72.0,69.0732030285057,5.152627944162883,8.085774058577403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18200836820083682,aucun,18.602359353944898,0.43799163179916323,0.14364016736401675,18.27531380753138,50.79079497907949,0.7609205020920502,2.563807531380753,1.647489539748954,6.1365062761506275,9.277824267782426,24.218410041841004,0.5,0.85,0.9381380753138076,0.9415690376569037,35.29079497907949
72,2031,12,0.5941422594142259,3.335812010216526,75.66025403784438,83.3886260061224,5.300000000000001,3.335812010216526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18317991631799163,aucun,19.215999999999998,0.43682008368200836,0.14366359832635986,18.275246861924686,50.862092050209206,0.7609907949790795,2.5648619246861926,1.6460251046025105,6.137384937238494,9.273221757322176,24.21981589958159,0.3901923788646685,0.85,0.9374686192468619,0.9412343096234309,35.302092050209204
73,2032,1,0.602510460251046,1.602510460251046,77.0,94.65247584249853,5.152627944162883,1.602510460251046,0.0,0.0,0.0,0.0,0.0,0.0,0.11645746164574616,0.0,0.18435146443514644,aucun,20.07660808926081,0.4379776847977685,0.14543389121338915,18.27517991631799,50.93338912133891,0.7610610878661088,2.565916317991632,1.644560669456067,6.138263598326359,9.268619246861924,24.221221757322176,0.35000000000000003,0.85,0.9367991631799163,0.9408995815899581,35.313389121338915
74,2032,2,0.6108786610878661,3.352548411890163,75.66025403784438,99.84661307031165,4.75,3.352548411890163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18552301255230128,aucun,20.872,0.43447698744769875,0.14371046025104603,18.275112970711294,51.004686192468625,0.7611313807531381,2.566970711297071,1.6430962343096234,6.139142259414226,9.264016736401674,24.222627615062763,0.3901923788646684,0.85,0.9361297071129707,0.9405648535564853,35.32468619246862
75,2032,3,0.6192468619246861,8.119246861924687,72.0,97.57927281399283,4.2,8.119246861924687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18669456066945606,aucun,21.485640646055103,0.43330543933054394,0.14373389121338914,18.275046025104604,51.07598326359833,0.7612016736401673,2.56802510460251,1.64163179916318,6.140020920502092,9.259414225941422,24.22403347280335,0.5,0.85,0.935460251046025,0.9402301255230125,35.33598326359833
76,2032,4,0.6276150627615062,14.627615062761507,67.0,88.45798706418924,3.6500000000000004,14.627615062761507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1878661087866109,aucun,21.728,0.43213389121338913,0.14375732217573223,18.274979079497907,51.14728033472804,0.7612719665271966,2.56907949790795,1.6401673640167365,6.1408995815899585,9.254811715481171,24.22543933054393,0.65,0.85,0.9347907949790795,0.9398953974895398,35.34728033472803
77,2032,5,0.6359832635983264,21.135983263598327,50.23598326359833,37.02052082086668,3.2473720558371175,21.135983263598327,0.0,0.6535564853556486,0.0,0.0,0.04764016736401672,0.0,0.0,0.0,0.2152397489539749,secheresse,21.5416406460551,0.4309623430962343,0.1443047949790795,18.3482779916318,51.69021506276151,0.7629143849372385,2.5937157740585772,1.638702928870293,6.1614298117154815,9.25020920502092,24.25828769874477,0.7999999999999999,0.8347551464435147,0.9207820920502092,0.9328910460251045,35.30140920502092
78,2032,6,0.6443514644351465,25.90268171363285,46.54409742659075,22.603173157057505,3.1,26.02620950776011,0.0,0.6553138075313808,0.0,0.0,0.28253554299655603,0.11256719487556172,0.0,0.0,0.3456037536690264,secheresse,21.02002150236018,0.4297907949790795,0.1508519268940252,18.709949924499217,54.08697635265335,0.7707362252201416,2.7110433783021235,1.6372384937238493,6.25920281525177,9.245606694560669,24.41472450440283,0.9098076211353316,0.759588626241102,0.8543419308061526,0.8996709654030762,35.03083182539158
79,2032,7,0.6527196652719666,33.19707112970711,46.291694560669455,11.237398634488919,3.2473720558371175,33.30040669456067,5.544351464435147,0.657071129707113,0.0,0.149633891213389,0.702254541543097,0.6738048465829847,0.0,0.0,0.5776207509867788,canicule + secheresse,20.427617550906554,0.43759728033472806,0.17513558465014006,19.35625023665419,58.31349150939382,0.7846572450592068,2.9198586758881007,1.6357740585774059,6.4332155632400845,9.241004184100419,24.693144901184134,0.9380292887029288,0.625278546706209,0.7361511551461755,0.8405755775730877,34.07460103550394
80,2032,8,0.6610878661087866,31.47715870108055,58.8567515075338,44.15338692968835,3.6499999999999995,32.58569882168325,5.5577405857740585,0.0,0.0,0.0,0.0,0.47698326787129175,0.0,0.0,0.19255230125523015,aucun,19.592634645718814,0.4274476987447699,0.16054546040059983,18.274711297071132,51.43246861924686,0.7615531380753138,2.573297071129707,1.6343096234309624,6.144414225941422,9.236401673640167,24.231062761506276,0.9098076211353316,0.85,0.9321129707112971,0.9385564853556485,35.392468619246856
81,2032,9,0.6694560669456067,21.16945606694561,61.99999999999999,46.42072718600717,4.2,21.16945606694561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19372384937238496,aucun,18.8823593539449,0.4262761506276151,0.1438744769874477,18.274644351464435,51.50376569037657,0.7616234309623431,2.5743514644351464,1.6328451882845187,6.145292887029289,9.231799163179916,24.232468619246863,0.8000000000000002,0.85,0.9314435146443515,0.9382217573221757,35.40376569037657
82,2032,10,0.6778242677824268,14.677824267782428,67.0,55.542012935810746,4.75,14.677824267782428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19489539748953977,aucun,18.695999999999998,0.4251046025104602,0.14389790794979082,18.27457740585774,51.575062761506274,0.7616937238493724,2.5754058577405856,1.6313807531380753,6.146171548117155,9.227196652719664,24.23387447698745,0.65,0.85,0.9307740585774058,0.9378870292887029,35.41506276150628
83,2032,11,0.6861924686192469,8.186192468619245,72.0,69.0732030285057,5.152627944162883,8.186192468619245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19606694560669458,aucun,18.938359353944897,0.4239330543933054,0.1439213389121339,18.274510460251047,51.64635983263598,0.7617640167364017,2.576460251046025,1.6299163179916318,6.1470502092050205,9.222594142259414,24.235280334728035,0.5,0.85,0.9301046025104602,0.93755230125523,35.42635983263598
84,2032,12,0.694560669456067,3.4362304202583673,75.66025403784438,83.3886260061224,5.300000000000001,3.4362304202583673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19723849372384938,aucun,19.552,0.4227615062761506,0.143944769874477,18.27444351464435,51.717656903765686,0.761834309623431,2.5775146443514645,1.6284518828451884,6.147928870292887,9.217991631799162,24.236686192468618,0.3901923788646685,0.85,0.9294351464435147,0.9372175732217572,35.43765690376569
85,2033,1,0.702928870292887,1.702928870292887,77.0,94.65247584249853,5.152627944162883,1.702928870292887,0.0,0.0,0.0,0.0,0.0,0.0,0.10808926080892607,0.0,0.1984100418410042,aucun,20.410264993026498,0.42375174337517435,0.145589539748954,18.274376569037656,51.78895397489539,0.7619046025104602,2.5785690376569037,1.6269874476987447,6.148807531380753,9.213389121338912,24.238092050209204,0.35000000000000003,0.85,0.9287656903765691,0.9368828451882845,35.448953974895396
86,2033,2,0.7112970711297071,3.4529668219320038,75.66025403784438,99.84661307031165,4.75,3.4529668219320038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199581589958159,aucun,21.208000000000002,0.420418410041841,0.1439916317991632,18.274309623430963,51.8602510460251,0.7619748953974895,2.579623430962343,1.6255230125523012,6.14968619246862,9.208786610878661,24.23949790794979,0.3901923788646684,0.85,0.9280962343096234,0.9365481171548117,35.46025104602511
87,2033,3,0.7196652719665272,8.219665271966527,72.0,97.57927281399283,4.2,8.219665271966527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2007531380753138,aucun,21.8216406460551,0.4192468619246862,0.1440150627615063,18.27424267782427,51.93154811715482,0.7620451882845188,2.580677824267782,1.6240585774058578,6.150564853556485,9.20418410041841,24.240903765690376,0.5,0.85,0.9274267782426778,0.9362133891213389,35.47154811715481
88,2033,4,0.7280334728033473,14.728033472803347,67.0,88.45798706418924,3.6500000000000004,14.728033472803347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20192468619246862,aucun,22.064,0.4180753138075314,0.1440384937238494,18.274175732217575,52.002845188284525,0.7621154811715481,2.581732217573222,1.6225941422594143,6.151443514644352,9.199581589958159,24.242309623430963,0.65,0.85,0.9267573221757321,0.9358786610878661,35.48284518828452
89,2033,5,0.7364016736401674,21.236401673640167,62.0,74.9267969714943,3.2473720558371175,21.236401673640167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20309623430962345,aucun,21.877640646055102,0.41690376569037657,0.14406192468619247,18.274108786610878,52.07414225941423,0.7621857740585775,2.582786610878661,1.6211297071129707,6.152322175732218,9.194979079497907,24.24371548117155,0.7999999999999999,0.85,0.9260878661087866,0.9355439330543933,35.494142259414225
90,2033,6,0.7447698744769874,26.00310012367469,58.33974596215561,60.61137399387759,3.1,27.07027980064714,0.0,0.0,0.0,0.0,0.0,0.17057110003595216,0.0,0.0,0.20426778242677823,aucun,21.374582752011506,0.41573221757322176,0.1500553441497939,18.274041841004184,52.14543933054394,0.7622560669456067,2.5838410041841002,1.6196652719665272,6.1532008368200835,9.190376569037657,24.245121338912135,0.9098076211353316,0.85,0.925418410041841,0.9352092050209204,35.50543933054393
91,2033,7,0.7531380753138075,27.753138075313807,57.0,49.347524157501475,3.2473720558371175,28.713138075313807,0.0,0.0,0.0,0.0,0.0,0.2618410041841004,0.0,0.0,0.20543933054393307,aucun,20.631789121338915,0.41456066945606695,0.1532732217573222,18.27397489539749,52.21673640167364,0.762326359832636,2.5848953974895394,1.6182008368200838,6.15407949790795,9.185774058577405,24.24652719665272,0.95,0.85,0.9247489539748954,0.9348744769874476,35.51673640167364
92,2033,8,0.7615062761506276,26.01983652534833,58.33974596215561,44.15338692968835,3.6499999999999995,27.08701620232078,0.0,0.0,0.0,0.0,0.0,0.17150090012893215,0.0,0.0,0.20661087866108788,aucun,19.830880288041257,0.41338912133891215,0.15013474907773441,18.273907949790793,52.28803347280335,0.7623966527196653,2.585949790794979,1.61673640167364,6.154958158995816,9.181171548117154,24.247933054393304,0.9098076211353316,0.85,0.9240794979079497,0.9345397489539748,35.52803347280335
93,2033,9,0.7698744769874477,21.26987447698745,61.99999999999999,46.42072718600717,4.2,21.26987447698745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077824267782427,aucun,19.218359353944898,0.41221757322175734,0.14415564853556487,18.2738410041841,52.359330543933055,0.7624669456066946,2.5870041841004183,1.6152719665271966,6.155836820083682,9.176569037656904,24.24933891213389,0.8000000000000002,0.85,0.9234100418410042,0.9342050209205021,35.539330543933055
94,2033,10,0.7782426778242678,14.77824267782427,67.0,55.542012935810746,4.75,14.77824267782427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20895397489539752,aucun,19.032,0.41104602510460253,0.14417907949790795,18.273774058577406,52.43062761506276,0.7625372384937239,2.5880585774058575,1.6138075313807532,6.156715481171548,9.171966527196652,24.250744769874476,0.65,0.85,0.9227405857740586,0.9338702928870293,35.55062761506276
95,2033,11,0.7866108786610879,8.286610878661087,72.0,69.0732030285057,5.152627944162883,8.286610878661087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21012552301255233,aucun,19.2743593539449,0.4098744769874477,0.14420251046025107,18.273707112970712,52.50192468619247,0.7626075313807531,2.589112970711297,1.6123430962343097,6.1575941422594145,9.167364016736402,24.252150627615062,0.5,0.85,0.9220711297071129,0.9335355648535565,35.56192468619247
96,2033,12,0.7949790794979079,3.536648830300208,75.66025403784438,83.3886260061224,5.300000000000001,3.536648830300208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21129707112970714,aucun,19.887999999999998,0.4087029288702929,0.14422594142259415,18.273640167364018,52.57322175732217,0.7626778242677824,2.5901673640167364,1.610878661087866,6.15847280334728,9.16276150627615,24.25355648535565,0.3901923788646685,0.85,0.9214016736401673,0.9332008368200837,35.57322175732217
97,2034,1,0.803347280334728,1.803347280334728,77.0,94.65247584249853,5.152627944162883,1.803347280334728,0.0,0.0,0.0,0.0,0.0,0.0,0.09972105997210601,0.0,0.21246861924686195,aucun,20.74392189679219,0.4095258019525802,0.14574518828451885,18.27357322175732,52.64451882845188,0.7627481171548117,2.5912217573221756,1.6094142259414226,6.159351464435146,9.1581589958159,24.254962343096235,0.35000000000000003,0.85,0.9207322175732218,0.9328661087866108,35.584518828451884
98,2034,2,0.8117154811715481,3.553385231973845,75.66025403784438,99.84661307031165,4.75,3.553385231973845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21364016736401675,aucun,21.544,0.4063598326359833,0.14427280334728035,18.273506276150627,52.715815899581585,0.762818410041841,2.592276150627615,1.6079497907949791,6.160230125523013,9.153556485355647,24.25636820083682,0.3901923788646684,0.85,0.9200627615062762,0.932531380753138,35.595815899581595
99,2034,3,0.8200836820083682,8.320083682008368,72.0,97.57927281399283,4.2,8.320083682008368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21481171548117156,aucun,22.1576406460551,0.40518828451882843,0.14429623430962343,18.273439330543933,52.78711297071129,0.7628887029288703,2.5933305439330545,1.6064853556485357,6.161108786610878,9.148953974895397,24.257774058577407,0.5,0.85,0.9193933054393305,0.9321966527196652,35.60711297071129
100,2034,4,0.8284518828451883,14.828451882845188,67.0,88.45798706418924,3.6500000000000004,14.828451882845188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21598326359832637,aucun,22.400000000000002,0.4040167364016736,0.14431966527196655,18.27337238493724,52.85841004184101,0.7629589958158995,2.5943849372384937,1.605020920502092,6.161987447698745,9.144351464435147,24.25917991631799,0.65,0.85,0.9187238493723849,0.9318619246861924,35.618410041841
101,2034,5,0.8368200836820083,21.336820083682007,62.0,74.9267969714943,3.2473720558371175,21.336820083682007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21715481171548118,aucun,22.2136406460551,0.4028451882845189,0.14434309623430963,18.273305439330542,52.92970711297072,0.7630292887029289,2.595439330543933,1.6035564853556485,6.162866108786611,9.139748953974895,24.260585774058576,0.7999999999999999,0.85,0.9180543933054394,0.9315271966527197,35.62970711297071
102,2034,6,0.8451882845188284,26.103518533716535,58.33974596215561,60.61137399387759,3.1,27.170698210688982,0.0,0.0,0.0,0.0,0.0,0.17614990059383237,0.0,0.0,0.21832635983263599,aucun,21.71236796819003,0.401673640167364,0.15053177371743687,18.27323849372385,53.001004184100424,0.7630995815899582,2.596493723849372,1.602092050209205,6.163744769874477,9.135146443514644,24.261991631799162,0.9098076211353316,0.85,0.9173849372384937,0.9311924686192469,35.641004184100424
103,2034,7,0.8535564853556485,27.85355648535565,57.0,49.347524157501475,3.2473720558371175,28.81355648535565,0.0,0.0,0.0,0.0,0.0,0.2674198047419806,0.0,0.0,0.2194979079497908,aucun,20.969574337517432,0.4005020920502092,0.15374965132496515,18.273171548117155,53.07230125523013,0.7631698744769875,2.597548117154812,1.6006276150627614,6.164623430962343,9.130543933054392,24.26339748953975,0.95,0.85,0.9167154811715481,0.9308577405857741,35.65230125523012
104,2034,8,0.8619246861924686,26.120254935390175,58.33974596215561,44.15338692968835,3.6499999999999995,27.187434612362622,0.0,0.0,0.0,0.0,0.0,0.17707970068681236,0.0,0.0,0.22066945606694563,aucun,20.168665504219778,0.3993305439330544,0.15061117864537735,18.27310460251046,53.143598326359836,0.7632401673640168,2.598602510460251,1.599163179916318,6.165502092050209,9.125941422594142,24.264803347280335,0.9098076211353316,0.85,0.9160460251046025,0.9305230125523012,35.66359832635983
105,2034,9,0.8702928870292888,21.370292887029294,61.99999999999999,46.42072718600717,4.2,21.370292887029294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22184100418410044,aucun,19.5543593539449,0.3981589958158996,0.14443682008368203,18.273037656903767,53.21489539748954,0.763310460251046,2.5996569037656903,1.5976987447698745,6.166380753138076,9.12133891213389,24.26620920502092,0.8000000000000002,0.85,0.9153765690376569,0.9301882845188284,35.67489539748954
106,2034,10,0.8786610878661087,13.919062761506277,76.59598326359833,124.31322632493207,11.333116683400423,13.919062761506277,0.0,0.0,0.7996652719665271,0.0,0.0,0.0,0.0,0.36662333668008457,0.28900475290367045,tempete / inondation,19.368,0.41165238116594816,0.14578009505807343,18.457748872983835,54.47405207946272,0.8333324857766354,3.21003928263343,1.6842239104266514,7.133311906377965,9.263385736345674,26.913169060244996,0.6353350665327966,0.85,0.7900551784994825,0.8638613558829404,34.76963412691904
107,2034,11,0.8870292887029289,7.424920502092048,81.62108786610878,138.02433273561866,12.844767031631623,7.424920502092048,0.0,0.0,0.8017573221757321,0.0,0.0,0.0,0.0,0.6689534063263245,0.34459571355714846,tempete / inondation,19.610359353944897,0.4225740358346429,0.14689191427114298,18.610056282478844,55.524898576246244,0.8910873559521673,3.7135662516909203,1.7553186919953054,7.930830300983673,9.37971525374392,29.096188700552847,0.47324186374694704,0.85,0.6865934987528154,0.8091072153131444,34.02510602393314
108,2034,12,0.895397489539749,3.6370672403420494,75.66025403784438,83.3886260061224,5.300000000000001,3.6370672403420494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22535564853556486,aucun,20.224,0.39464435146443516,0.1445071129707113,18.272836820083683,53.42878661087866,0.7635213389121339,2.6028200836820083,1.593305439330544,6.169016736401674,9.107531380753137,24.270426778242676,0.3901923788646685,0.85,0.91336820083682,0.92918410041841,35.70878661087866
109,2035,1,0.9037656903765691,1.9037656903765692,77.0,94.65247584249853,5.152627944162883,1.9037656903765692,0.0,0.0,0.0,0.0,0.0,0.0,0.0913528591352859,0.0,0.2265271966527197,aucun,21.07757880055788,0.395299860529986,0.14590083682008367,18.272769874476985,53.500083682008366,0.7635916317991632,2.6038744769874476,1.5918410041841005,6.169895397489539,9.102928870292887,24.271832635983262,0.35000000000000003,0.85,0.9126987447698744,0.9288493723849373,35.720083682008365
110,2035,2,0.9121338912133892,3.653803642015686,75.66025403784438,99.84661307031165,4.75,3.653803642015686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2276987447698745,aucun,21.88,0.3923012552301255,0.1445539748953975,18.272702928870295,53.57138075313807,0.7636619246861924,2.6049288702928868,1.590376569037657,6.170774058577406,9.098326359832635,24.27323849372385,0.3901923788646684,0.85,0.9120292887029289,0.9285146443514644,35.731380753138076
111,2035,3,0.9205020920502092,8.42050209205021,72.0,97.57927281399283,4.2,8.42050209205021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22887029288702931,aucun,22.493640646055102,0.3911297071129707,0.1445774058577406,18.272635983263598,53.64267782426778,0.7637322175732217,2.6059832635983264,1.5889121338912133,6.171652719665272,9.093723849372385,24.274644351464435,0.5,0.85,0.9113598326359833,0.9281799163179916,35.74267782426779
112,2035,4,0.9288702928870293,14.92887029288703,67.0,88.45798706418924,3.6500000000000004,14.92887029288703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23004184100418412,aucun,22.736,0.3899581589958159,0.1446008368200837,18.272569037656904,53.713974895397484,0.763802510460251,2.6070376569037657,1.5874476987447699,6.172531380753138,9.089121338912133,24.27605020920502,0.65,0.85,0.9106903765690376,0.9278451882845188,35.753974895397484
113,2035,5,0.9372384937238494,21.43723849372385,62.0,74.9267969714943,3.2473720558371175,21.43723849372385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23121338912133893,aucun,22.549640646055103,0.38878661087866107,0.1446242677824268,18.27250209205021,53.78527196652719,0.7638728033472804,2.608092050209205,1.5859832635983264,6.173410041841004,9.084518828451882,24.277456066945607,0.7999999999999999,0.85,0.910020920502092,0.927510460251046,35.765271966527195
114,2035,6,0.9456066945606695,26.203936943758375,58.33974596215561,60.61137399387759,3.1,27.271116620730822,0.0,0.0,0.0,0.0,0.0,0.18172870115171236,0.0,0.0,0.23238493723849374,aucun,22.05015318436855,0.38761506276150626,0.1510082032850798,18.272435146443513,53.8565690376569,0.7639430962343097,2.609146443514644,1.5845188284518827,6.17428870292887,9.079916317991632,24.278861924686193,0.9098076211353316,0.85,0.9093514644351465,0.9271757322175732,35.776569037656905
115,2035,7,0.9539748953974896,33.980334728033476,58.39311715481172,49.347524157501475,3.2473720558371175,35.051784100418416,6.0263598326359835,0.0,0.0,0.24754184100418453,0.0,0.8739069386331948,0.0,0.0,0.23355648535564855,canicule,21.49965022036262,0.4012960251046025,0.1752578725592748,18.27236820083682,53.92786610878662,0.7640133891213389,2.6102008368200837,1.5830543933054393,6.175167364016737,9.07531380753138,24.28026778242678,0.9301966527196652,0.85,0.9086820083682008,0.9268410041841004,35.020486401673644
116,2035,8,0.9623430962343096,32.26042229940691,59.13089376694803,44.15338692968835,3.6499999999999995,33.390893800762754,6.039748953974895,0.0,0.0,0.03255278742586398,0.0,0.5558967490617546,0.0,0.0,0.23472803347280335,canicule,20.625886959699763,0.3872251337727485,0.1641509468866175,18.272301255230126,53.99916317991632,0.7640836820083682,2.611255230125523,1.5815899581589958,6.176046025104602,9.07071129707113,24.281673640167362,0.9072033981412625,0.85,0.9080125523012552,0.9265062761506275,35.69824953889614
117,2035,9,0.9707112970711297,21.470711297071134,61.99999999999999,46.42072718600717,4.2,21.470711297071134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23589958158995816,aucun,19.8903593539449,0.38410041841004183,0.1447179916317992,18.272234309623432,54.07046025104603,0.7641539748953975,2.612309623430962,1.5801255230125524,6.176924686192469,9.066108786610878,24.28307949790795,0.8000000000000002,0.85,0.9073430962343096,0.9261715481171547,35.810460251046024
118,2035,10,0.9790794979079498,14.979079497907952,67.0,55.542012935810746,4.75,14.979079497907952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237071129707113,aucun,19.704,0.382928870292887,0.14474142259414227,18.272167364016738,54.141757322175735,0.7642242677824268,2.6133640167364014,1.578661087866109,6.177803347280335,9.061506276150627,24.284485355648535,0.65,0.85,0.906673640167364,0.925836820083682,35.821757322175735
