category,delta::kpi::avg_inventory,delta::kpi::cost_share_holding,delta::kpi::cost_share_purchase,delta::kpi::cost_share_transport,delta::kpi::ending_backlog,delta::kpi::ending_inventory,delta::kpi::fill_rate,delta::kpi::total_arrived,delta::kpi::total_cost,delta::kpi::total_demand,delta::kpi::total_external_procured_arrived_qty,delta::kpi::total_external_procured_ordered_qty,delta::kpi::total_external_procured_qty,delta::kpi::total_external_procured_rejected_qty,delta::kpi::total_external_procurement_cost,delta::kpi::total_holding_cost,delta::kpi::total_logistics_cost,delta::kpi::total_opening_stock_bootstrap_qty,delta::kpi::total_produced,delta::kpi::total_purchase_cost,delta::kpi::total_served,delta::kpi::total_shipped,delta::kpi::total_transport_cost,delta::kpi::total_unreliable_loss_qty,delta_pct::kpi::avg_inventory,delta_pct::kpi::cost_share_holding,delta_pct::kpi::cost_share_purchase,delta_pct::kpi::cost_share_transport,delta_pct::kpi::ending_backlog,delta_pct::kpi::ending_inventory,delta_pct::kpi::fill_rate,delta_pct::kpi::total_arrived,delta_pct::kpi::total_cost,delta_pct::kpi::total_demand,delta_pct::kpi::total_external_procured_arrived_qty,delta_pct::kpi::total_external_procured_ordered_qty,delta_pct::kpi::total_external_procured_qty,delta_pct::kpi::total_external_procured_rejected_qty,delta_pct::kpi::total_external_procurement_cost,delta_pct::kpi::total_holding_cost,delta_pct::kpi::total_logistics_cost,delta_pct::kpi::total_opening_stock_bootstrap_qty,delta_pct::kpi::total_produced,delta_pct::kpi::total_purchase_cost,delta_pct::kpi::total_served,delta_pct::kpi::total_shipped,delta_pct::kpi::total_transport_cost,delta_pct::kpi::total_unreliable_loss_qty,description,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,scenario_id
single_factor_global,721.0,9.999999999177334e-07,0.0,0.0,0.0,721.0,0.0,0.0,0.8651999998837709,0.0,0.0,0.0,0.0,0.0,0.0,0.8652000001166016,0.8651999998837709,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06894790327297465,0.00010200157693598822,0.0,0.0,0.0,0.06959800568287369,0.0,0.0,6.794620411338054e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.930616517896259e-05,6.8093076794361e-05,0.06801697566018194,0.0,0.0,0.0,0.0,0.0,nan,safety_stock_days_scale -> 2.5,1046438.0788,0.980378,0.002157,0.017466,315.8476,1036670.2243,0.787666,15989.339,1273361.1819,1487.5,42489.9504,42871.1216,42871.1216,18148.2001,3318.2119,1248374.654,1270614.6201,1060750.4897,2610.2267,2746.5618,1171.6524,45988.6462,22239.9661,0.0,safety_stock_days_scale_high_severe
single_factor_global,6013.712199999951,0.0012999999999999678,-0.00022400000000000002,-0.0010749999999999996,228.94520000000006,1872.2240000000456,-0.15391299999999997,-665.2420999999995,4910.631999999983,0.0,-6359.242400000003,-785.001599999996,-785.001599999996,-7815.988999999998,-204.46349999999984,6474.773300000001,5186.321299999952,6336.897899999982,-203.46590000000015,-275.6893,-228.9452,-2934.845800000003,-1288.4519,0.0,0.5750802317296867,0.13260205002769013,-10.384793694946685,-6.1548150692774515,72.48597108225614,0.18072545990515354,-19.540388946583956,-4.1605353417048665,0.38564355552764673,0.0,-14.966462281396314,-1.8310731576474453,-1.8310731576474453,-43.06757120228137,-6.161857836746347,0.5186566201637316,0.40817449677365775,0.5978039254165838,-7.794951296759018,-10.037615028360184,-19.540368798800735,-6.3816747012657284,-5.793407661714016,nan,review_period_scale -> 2.0,1051730.791,0.981677,0.001933,0.016391,544.7928,1037821.4483,0.633753,15324.0969,1278270.9487,1487.5,36130.708,42086.12,42086.12,10332.2111,3113.7484,1254848.5621,1275800.0762,1066366.3876,2406.7608,2470.8725,942.7072,43053.8004,20951.5142,0.0,review_period_scale_2d
single_factor_global,22176.27230000007,0.008936999999999973,-0.0010240000000000002,-0.007911999999999999,430.77770000000004,15626.013300000108,-0.289599,-7629.648800000001,13116.424200000009,0.0,-22560.510400000003,-19704.2816,-19704.2816,16966.9786,-1628.0164999999997,24355.457300000126,14405.95940000005,19010.693599999882,-644.8005,-1289.5352,-430.7777,-20241.581100000003,-9949.497900000002,0.0,2.120676113031278,0.9115880931519172,-47.47334260547057,-45.29943890988205,136.38783387937727,1.5083763695618135,-36.76672599807533,-47.7170994998605,1.030063841944762,0.0,-53.09610905076511,-45.96166571951782,-45.96166571951782,93.49124710168917,-49.06306616524399,1.9509747415805505,1.1337795883638793,1.7934117668160456,-24.702854353608444,-46.95088965411228,-36.76668097125052,-44.01430086019797,-44.73701918097798,nan,review_period_scale -> 4.0,1067893.3511,0.989314,0.001133,0.009554,746.6253,1051575.2376,0.498067,8359.6902,1286476.7409,1487.5,19929.44,23166.84,23166.84,35115.1787,1690.1954,1272729.2461,1285019.7143,1079040.1833,1965.4262,1457.0266,740.8747,25747.0651,12290.4682,0.0,review_period_scale_4d
single_factor_global,46942.61400000006,0.013664999999999927,-0.001509,-0.012156,702.4924000000001,44420.61780000001,-0.47226399999999996,-10325.016599999999,34811.73469999991,0.0,-32164.130400000002,-29328.2016,-29328.2016,3897.3853000000017,-2371.2499,52004.11620000005,36710.45310000004,38052.187299999874,-1175.8681000000001,-1898.7184,-702.4923999999999,-31240.120200000005,-15293.663100000002,0.0,4.489035796744229,1.393851548944939,-69.95827538247565,-69.59807626245276,222.4149874813043,4.287914577088989,-59.95739310824638,-64.57438046688483,2.7338479331770675,0.0,-75.6982065104976,-68.41015701348014,-68.41015701348014,21.47532691134479,-71.46167789947351,4.165748805891626,2.889190594579171,3.589729122608566,-45.04850479079078,-69.13073647205026,-59.9574071627387,-67.93007140097114,-68.76657559293672,nan,review_period_scale -> 7.0,1092659.6928,0.994042,0.000648,0.00531,1018.34,1080369.8421,0.315402,5664.3224,1308172.0514,1487.5,10325.82,13542.92,13542.92,22045.5854,946.962,1300377.905,1307324.208,1098081.677,1434.3586,847.8434,469.16,14748.526,6946.303,0.0,review_period_scale_7d
single_factor_global,-291.5335999999661,5.699999999997374e-05,4.9e-05,-0.00010599999999999846,169.18380000000002,-681.938700000057,-0.113738,-695.6700000000001,-327.41170000005513,0.0,1810.6389999999956,1748.8493999999992,1748.8493999999992,545.9998000000014,135.1170000000002,-248.99259999999776,-389.35580000001937,0.0,-0.874000000000251,61.94410000000016,-169.1837999999999,-372.4982000000018,-140.36319999999978,2400.8499,-0.027878821710984387,0.005814089885826956,2.271673620769587,-0.6068933928775819,53.56501046707337,-0.0658274251289535,-14.439876800572831,-4.350836516756572,-0.025712415857953298,0.0,4.2613346990397885,4.079318046113352,4.079318046113352,3.00856171406222,4.071982262495057,-0.01994535628942851,-0.030643128055123446,0.0,-0.033483681704744306,2.2553324669410375,-14.439760461379153,-0.8099786159828333,-0.631130458422775,nan,supplier_reliability_scale -> 0.95,1045425.5452,0.980434,0.002206,0.01736,485.0314,1035267.2856,0.673928,15293.669,1273032.905,1487.5,44300.5894,44619.971,44619.971,18694.1999,3453.3289,1248124.7962,1270224.3991,1060029.4897,2609.3527,2808.5059,1002.4686,45616.148,22099.6029,2400.8499,supplier_reliability_scale_95pct
single_factor_global,-1419.6167000000132,0.0002549999999998942,0.00015299999999999992,-0.00040799999999999864,321.25690000000003,-2582.9941999999573,-0.21597199999999994,-3366.9755000000005,-1758.845500000054,0.0,5920.641599999995,5758.555400000005,5758.555400000005,971.3243000000002,440.1672000000003,-1400.7634999998845,-1950.2128000000957,0.0,-11.943700000000263,191.3672999999999,-321.2569,-1535.8102,-549.4492000000027,7844.6181,-0.13575533275492424,0.026010402120805992,7.093184979137687,-2.33596702164204,101.7126297619485,-0.24933598475787355,-27.419236072142244,-21.057627835647246,-0.13812630069690107,0.0,13.934216312947251,13.43224806136167,13.43224806136167,5.352179801015089,13.265192617746937,-0.11220705789941082,-0.1534858876255107,0.0,-0.45757328281103943,6.967522085248542,-27.41913045200095,-3.3395420976754036,-2.470548729838229,nan,supplier_reliability_scale -> 0.85,1044297.4621,0.980632,0.00231,0.017058,637.1045,1033366.2301,0.571694,12622.3635,1271601.4712,1487.5,48410.592,48629.677,48629.677,19119.5244,3758.3791,1246973.0253,1268663.5421,1060029.4897,2598.283,2937.9291,850.3955,44452.836,21690.5169,7844.6181,supplier_reliability_scale_85pct
single_factor_global,-2778.242500000051,0.00042999999999993044,0.000317,-0.0007460000000000001,538.5507,-2824.582599999965,-0.36205099999999996,-5855.6446,-3387.6334999999963,0.0,11891.021,11841.842900000003,11841.842900000003,2118.944000000003,912.7449000000001,-2775.90690000006,-3782.44430000009,0.0,-26.509100000000217,394.8108000000002,-538.5506999999999,-3031.857600000003,-1006.5374000000011,14318.9295,-0.26567821797346847,0.04386067808607611,14.696337505795084,-4.271155387610214,170.50966985343564,-0.2726564713544296,-45.96504101992468,-36.62218056668884,-0.2660388780435124,0.0,27.985490423166038,27.62195729444131,27.62195729444131,11.67578045384238,27.50713117507656,-0.22236183784893482,-0.29768639646890777,0.0,-1.0155861174816814,14.374728433199655,-45.965057554612606,-6.592621985032478,-4.525804560466488,nan,supplier_reliability_scale -> 0.75,1042938.8363,0.980807,0.002474,0.01672,854.3983,1033124.6417,0.425615,10133.6944,1269972.6832,1487.5,54380.9714,54712.9645,54712.9645,20267.1441,4230.9568,1245597.8819,1266831.3106,1060029.4897,2583.7176,3141.3726,633.1017,42956.7886,21233.4287,14318.9295,supplier_reliability_scale_75pct
single_factor_item_demand,1207.5818999999901,0.0008129999999999526,-0.00022100000000000006,-0.0005919999999999988,-42.855999999999995,2294.564800000051,-0.0035760000000000236,-994.4434000000001,-95.01420000009239,-223.125,-617.0295000000042,-480.53459999999905,-480.53459999999905,-465.11049999999886,-171.59979999999996,941.2890999999363,186.64889999991283,0.0,-199.68409999999994,-281.66319999999996,-180.2689999999999,-2170.4272000000055,-754.6401000000005,0.0,0.11547883500054681,0.08292728205577575,-10.245711636532222,-3.38944234512767,-13.568569145372638,0.22149394450780235,-0.45399953787519376,-6.219415324173188,-0.0074616900459351645,-15.0,-1.4521775012474578,-1.1208818012356343,-1.1208818012356343,-2.562846438969994,-5.171453938791552,0.07540122265020888,0.014689664682136427,0.0,-7.650067329400927,-10.255119691827067,-15.385877244821067,-4.719484871463786,-3.39317108941097,nan,Demand scale on item:268091 -> 0.7,1046924.6607,0.98119,0.001936,0.016874,272.9916,1038243.7891,0.78409,14994.8956,1273265.3025,1264.375,41872.9209,42390.587,42390.587,17683.0896,3146.6121,1249315.0779,1270800.4038,1060029.4897,2410.5426,2464.8986,991.3834,43818.219,21485.326,0.0,demand_item_268091_down
single_factor_item_demand,-131.734300000011,-9.900000000007125e-05,3.600000000000001e-05,6.300000000000056e-05,221.3662,-232.75199999997858,-0.101711,151.46720000000096,74.87039999989793,223.125,99.42469999999594,71.72869999999966,71.72869999999966,33.95570000000225,26.259300000000167,-53.26890000002459,28.978899999987334,0.0,39.559499999999844,45.89150000000018,1.7588000000000648,296.6762999999992,82.24779999999737,0.0,-0.0125975087019886,-0.010098156117500845,1.6689847009735748,0.3607007901064958,70.08639609735835,-0.022467510428153578,-12.912960569581521,0.9473011986299181,0.005879749747026016,15.0,0.23399580151074015,0.16731239427148475,0.16731239427148475,0.18710230112573123,0.7913689900274351,-0.0042670633169276445,0.002280700951664736,0.0,1.515558016474195,1.670870832034443,0.15011278088962776,0.6451077048665094,0.36981980831345496,nan,Demand scale on item:268091 -> 1.3,1045585.3445,0.980278,0.002193,0.017529,537.2138,1035716.4723,0.685955,16140.8062,1273435.1871,1710.625,42589.3751,42942.8503,42942.8503,18182.1558,3344.4712,1248320.5199,1270642.7338,1060029.4897,2649.7862,2792.4533,1173.4112,46285.3225,22322.2139,0.0,demand_item_268091_up
single_factor_item_demand,-131.734300000011,-9.900000000007125e-05,3.600000000000001e-05,6.300000000000056e-05,370.1162,-232.75199999997858,-0.15658799999999995,151.46720000000096,74.87039999989793,371.875,99.42469999999594,71.72869999999966,71.72869999999966,33.95570000000225,26.259300000000167,-53.26890000002459,28.978899999987334,0.0,39.559499999999844,45.89150000000018,1.7588000000000648,296.6762999999992,82.24779999999737,0.0,-0.0125975087019886,-0.010098156117500845,1.6689847009735748,0.3607007901064958,117.18189405270137,-0.022467510428153578,-19.879999898434104,0.9473011986299181,0.005879749747026016,25.0,0.23399580151074015,0.16731239427148475,0.16731239427148475,0.18710230112573123,0.7913689900274351,-0.0042670633169276445,0.002280700951664736,0.0,1.515558016474195,1.670870832034443,0.15011278088962776,0.6451077048665094,0.36981980831345496,nan,Demand scale on item:268091 -> 1.5,1045585.3445,0.980278,0.002193,0.017529,685.9638,1035716.4723,0.631078,16140.8062,1273435.1871,1859.375,42589.3751,42942.8503,42942.8503,18182.1558,3344.4712,1248320.5199,1270642.7338,1060029.4897,2649.7862,2792.4533,1173.4112,46285.3225,22322.2139,0.0,demand_item_268091_up_severe
single_factor_item_demand,5469.669100000057,0.0026359999999999717,-0.0002590000000000001,-0.002376999999999999,-105.95599999999999,199.03070000000298,0.04632999999999998,-3532.2613,2258.1163999999408,-223.125,-8249.789600000004,-7979.864699999998,-7979.864699999998,-10684.8049,-536.6836999999996,5576.142599999905,2583.568800000008,0.0,-97.16650000000027,-325.4524000000001,-117.16899999999987,-5751.186300000001,-2992.573900000003,0.0,0.5230543911816674,0.2688761568253816,-12.00741770978211,-13.609298064811629,-33.54655853012655,0.019212399153490343,5.881934728679413,-22.0913528695589,0.1773352263601243,-15.0,-19.415860744332626,-18.61361308541085,-18.61361308541085,-58.87528703190792,-16.173882686636126,0.4466725150773932,0.20333234942851225,0.0,-3.7225310736420045,-11.849447552936915,-10.000320914291635,-12.505665583171702,-13.455838406156575,nan,Demand scale on item:268967 -> 0.7,1051186.7479,0.983013,0.001898,0.015089,209.8916,1036148.255,0.833996,12457.0777,1275618.4331,1264.375,34240.1608,34891.2569,34891.2569,7463.3952,2781.5282,1253949.9314,1273197.3237,1060029.4897,2513.0602,2421.1094,1054.4834,40237.4599,19247.3922,0.0,demand_item_268967_down
single_factor_item_demand,-334.1739000000525,-7.500000000004725e-05,1.899999999999992e-05,5.6000000000000494e-05,223.12500000000006,2243.661300000036,-0.10273900000000002,426.28120000000126,-162.0981000000611,223.125,1817.3800999999949,1740.5112999999983,1740.5112999999983,872.0223000000005,93.3113000000003,-255.40929999994114,-185.7889000000432,0.0,0.0,23.690799999999854,0.0,0.0,69.62039999999979,0.0,-0.031956435136693925,-0.0076501182708332855,0.8808530366249383,0.3206229245391074,70.64324693301455,0.2165802384297452,-13.043472740984127,2.6660339117208114,-0.01272994751557433,15.0,4.277199862299662,4.059868823212684,4.059868823212684,4.805007081666466,2.8120958760952037,-0.020459360993589384,-0.014621980856382685,0.0,0.0,0.8625620584980047,0.0,0.0,0.31304184407007607,nan,Demand scale on item:268967 -> 1.3,1045382.9049,0.980302,0.002176,0.017522,538.9726,1038192.8856,0.684927,16415.6202,1273198.2186,1710.625,44307.3305,44611.6329,44611.6329,19020.2224,3411.5232,1248118.3795,1270427.966,1060029.4897,2610.2267,2770.2526,1171.6524,45988.6462,22309.5865,0.0,demand_item_268967_up
single_factor_item_demand,-334.1739000000525,-7.500000000004725e-05,1.899999999999992e-05,5.6000000000000494e-05,371.87500000000006,2243.661300000036,-0.15753399999999995,426.28120000000126,-162.0981000000611,371.875,1817.3800999999949,1740.5112999999983,1740.5112999999983,872.0223000000005,93.3113000000003,-255.40929999994114,-185.7889000000432,0.0,0.0,23.690799999999854,0.0,0.0,69.62039999999979,0.0,-0.031956435136693925,-0.0076501182708332855,0.8808530366249383,0.3206229245391074,117.73874488835756,0.2165802384297452,-20.000101565892138,2.6660339117208114,-0.01272994751557433,25.0,4.277199862299662,4.059868823212684,4.059868823212684,4.805007081666466,2.8120958760952037,-0.020459360993589384,-0.014621980856382685,0.0,0.0,0.8625620584980047,0.0,0.0,0.31304184407007607,nan,Demand scale on item:268967 -> 1.5,1045382.9049,0.980302,0.002176,0.017522,687.7226,1038192.8856,0.630132,16415.6202,1273198.2186,1859.375,44307.3305,44611.6329,44611.6329,19020.2224,3411.5232,1248118.3795,1270427.966,1060029.4897,2610.2267,2770.2526,1171.6524,45988.6462,22309.5865,0.0,demand_item_268967_up_severe
single_factor_node_capacity,-4624.757300000056,0.0011660000000000004,-0.0001020000000000001,-0.001063999999999999,54.66090000000003,-1595.7587000000058,-0.036746999999999974,2099.5116000000016,-6883.178400000092,0.0,-2868.238900000004,-2866.6596999999965,-2866.6596999999965,-969.6948999999986,-212.0945999999999,-5272.321899999864,-6739.614900000161,-7026.287299999967,-45.339100000000144,-143.56349999999975,-54.660899999999856,-2914.5426000000007,-1467.2930000000015,0.0,-0.44225703048736087,0.11893383871714659,-4.728789986091798,-6.09183556624298,17.306099523947633,-0.15403831216518105,-4.665302298182222,13.13069664730982,-0.5405522937795264,0.0,-6.750393617781215,-6.686691630666357,-6.686691630666357,-5.343201500186229,-6.391834108002563,-0.4223351969819782,-0.5304220007070979,-0.6628388519633056,-1.7369793972301386,-5.227026022134282,-4.665282979832573,-6.337526413204136,-6.597550524144015,nan,Capacity scale on M-1430 -> 0.9,1041092.3215,0.981543,0.002055,0.016402,370.5085,1034353.4656,0.750919,18088.8506,1266477.1383,1487.5,39621.7115,40004.4619,40004.4619,17178.5052,3106.1173,1243101.4669,1263874.14,1053003.2024,2564.8876,2602.9983,1116.9915,43074.1036,20772.6731,0.0,capacity_M-1430_down10
single_factor_node_capacity,-9850.171300000045,0.002741999999999911,-0.00023700000000000001,-0.0025049999999999985,110.67809999999997,-4728.0,-0.07440599999999997,1841.1857999999993,-15054.34120000014,0.0,-6838.678599999999,-6819.6221000000005,-6819.6221000000005,-2808.497699999998,-497.22069999999985,-11309.034400000004,-14723.134899999946,-14052.57460000005,-104.66100000000006,-331.20640000000003,-110.67809999999986,-6755.119700000003,-3414.100400000003,0.0,-0.9419537559148877,0.2796883239814797,-10.987482614742698,-14.342150463758152,35.041615006731085,-0.4563930247831163,-9.44638971340644,11.51508389433734,-1.1822530514390845,0.0,-16.09481426930543,-15.907263084061698,-15.907263084061698,-15.475351189234454,-14.984597577990721,-0.9059013014740417,-1.1587419735715585,-1.3256777039266223,-4.009651728717665,-12.058945842762396,-9.446325548430563,-14.688668308744438,-15.35119426283659,nan,Capacity scale on M-1430 -> 0.8,1035866.9075,0.983119,0.00192,0.014961,426.5257,1031221.2243,0.71326,17830.5248,1258305.9755,1487.5,35651.2718,36051.4995,36051.4995,15339.7024,2820.9912,1237064.7544,1255890.62,1045976.9151,2505.5657,2415.3554,1060.9743,39233.5265,18825.8657,0.0,capacity_M-1430_down20
single_factor_node_capacity,-15266.785700000008,0.004242999999999997,-0.000374,-0.003867999999999998,188.1246,-13492.311899999972,-0.126471,-3059.5848000000005,-23383.321400000015,0.0,-11220.583200000001,-11205.2814,-11205.2814,-4648.757699999998,-802.9263999999998,-17621.63690000004,-22864.900300000096,-21078.861900000018,-162.3684000000003,-518.4211,-188.1246,-10310.526900000004,-5243.2634,0.0,-1.4599346237625976,0.4327926909750021,-17.33889661566991,-22.145883430665283,59.56182665310739,-1.302410541319421,-16.056424931379546,-19.13515499296125,-1.8363475831098213,0.0,-26.40761661138583,-26.137131434415284,-26.137131434415284,-25.615530324684922,-24.19756254867267,-1.411567357316822,-1.799516195368089,-1.9885165558899278,-6.220471195088162,-18.8752752623298,-16.056349135631013,-22.41972258796347,-23.575860576514096,nan,Capacity scale on M-1430 -> 0.7,1030450.2931,0.98462,0.001783,0.013598,503.9722,1022456.9124,0.661195,12929.7542,1249976.9953,1487.5,31269.3672,31665.8402,31665.8402,13499.4424,2515.2855,1230752.1519,1247748.8546,1038950.6278,2447.8583,2228.1407,983.5278,35678.1193,16996.7027,0.0,capacity_M-1430_down30
single_factor_node_capacity,11796.292699999874,-0.0025000000000000577,0.00017299999999999998,0.0023270000000000027,-15.52170000000001,3551.065799999982,0.010434000000000054,94.8081000000002,16865.80709999986,0.0,3633.101600000002,3851.0794000000024,3851.0794000000024,-1971.9889999999978,306.8602000000001,13309.091500000097,16606.194600000046,14052.574599999934,104.66089999999986,259.6125000000002,15.52170000000001,6757.627099999998,3297.1031000000003,0.0,1.1280577642985967,-0.25500394236095475,8.020398701900787,13.323027596473164,-4.914300441098812,0.342783769387874,1.3246731482633571,0.5929457121398214,1.3245117567122515,0.0,8.550496213335194,8.982921967686524,8.982921967686524,-10.866030731058547,9.24775780594362,1.06611430161422,1.3069427696622873,1.3256777039266112,4.009647897632794,9.452272291852315,1.3247700427191553,14.694120524034904,14.825126464558775,nan,Capacity scale on M-1430 -> 1.2,1057513.3715,0.977877,0.00233,0.019793,300.3259,1039500.2901,0.7981,16084.1471,1290226.1238,1487.5,46123.052,46722.201,46722.201,16176.2111,3625.0721,1261682.8803,1287219.9495,1074082.0643,2714.8876,3006.1743,1187.1741,52746.2733,25537.0692,0.0,capacity_M-1430_up20
single_factor_node_capacity,491.9549999999581,0.00015199999999992997,-5.499999999999993e-05,-9.699999999999986e-05,71.20429999999999,2608.5407000000123,-0.04786899999999994,2757.9094000000005,433.08049999992363,0.0,-152.4901000000027,-122.06710000000021,-122.06710000000021,-60.89539999999761,-44.22779999999966,617.6662000000942,501.6372999998275,-654.6617000000551,-45.45010000000002,-68.55679999999984,-71.20429999999988,-373.792300000001,-116.02890000000116,0.0,0.04704475139341657,0.015504239695538548,-2.549837737598513,-0.5553647085766624,22.543878756716843,0.2518019839980696,-6.077322113687774,17.24842659224375,0.03401083686369945,0.0,-0.35888509768654075,-0.28473036264113094,-0.28473036264113094,-0.33554512108337187,-1.3328805191735844,0.049477664906263874,0.039479920476644566,-0.061758819576362124,-1.7412319014283326,-2.496095299949189,-6.077254653342568,-0.812792571397766,-0.5217134750938364,nan,Capacity scale on M-1810 -> 0.9,1046209.0338,0.980529,0.002102,0.017369,387.0519,1038557.765,0.739797,18747.2484,1273793.3972,1487.5,42337.4603,42749.0545,42749.0545,18087.3047,3273.9841,1248991.455,1271115.3922,1059374.828,2564.7766,2678.005,1100.4481,45614.8539,22123.9372,0.0,capacity_M-1810_down10
single_factor_node_capacity,-128.5960999999661,0.00035599999999991194,-0.00012699999999999994,-0.00022799999999999904,143.07209999999998,844.4440999999642,-0.09618300000000002,912.1238999999987,-592.9766999999993,0.0,-358.5553,-287.3732000000018,-287.3732000000018,-88.90239999999903,-105.63159999999971,-129.19090000004508,-429.6541000001598,-1309.3233000000473,-110.44050000000016,-163.32259999999997,-143.07209999999986,-940.0704000000042,-300.46320000000196,0.0,-0.01229740841065109,0.03631256139219014,-5.887807139545663,-1.3053933356234917,45.29782717994374,0.08151404337124366,-12.21114025487961,5.704575404899469,-0.04656786395988362,0.0,-0.8438590693200715,-0.6703188283275561,-0.6703188283275561,-0.4898689650220412,-3.1833892223700277,-0.01034873538351281,-0.0338146898176759,-0.1235176297190185,-4.231069278388738,-5.946438197749637,-12.211138730224071,-2.0441358415112556,-1.3510056564339905,nan,Capacity scale on M-1810 -> 0.8,1045588.4827,0.980733,0.00203,0.017238,458.9197,1036793.6684,0.691483,16901.4629,1272767.34,1487.5,42131.3951,42583.7484,42583.7484,18059.2977,3212.5803,1248244.5979,1270184.1008,1058720.1664,2499.7862,2583.2392,1028.5803,45048.5758,21939.5029,0.0,capacity_M-1810_down20
single_factor_node_capacity,-784.0879999999888,0.0007879999999998999,-0.00022800000000000012,-0.000559999999999998,200.57210000000003,294.8978000000352,-0.13483899999999993,-1011.7767999999996,-2009.441800000146,0.0,-592.9452999999994,-546.8545000000013,-546.8545000000013,-158.2036999999982,-192.1542999999997,-968.469299999997,-1714.9159999999683,-1963.9850000001024,-194.76230000000032,-294.52570000000014,-200.57209999999998,-2130.7341000000015,-746.4468000000015,0.0,-0.0749808926234388,0.08037724263216088,-10.57023643949931,-3.2062292453910337,63.502809582849466,0.02846643378678142,-17.11880416318591,-6.327821306434241,-0.15780622135357186,0.0,-1.3954953922469144,-1.275577777279336,-1.275577777279336,-0.87173217800259,-5.790899007986792,-0.07757847118297306,-0.13496752993477046,-0.18527644929538062,-7.461508994601898,-10.723432474739878,-17.118737605112234,-4.633174220292663,-3.356330655557975,nan,Capacity scale on M-1810 -> 0.7,1044932.9908,0.981165,0.001929,0.016906,516.4197,1036244.1221,0.652827,14977.5622,1271350.8749,1487.5,41897.0051,42324.2671,42324.2671,17989.9964,3126.0576,1247405.3195,1268898.8389,1058065.5047,2415.4644,2452.0361,971.0803,43857.9121,21493.5193,0.0,capacity_M-1810_down30
single_factor_node_capacity,1128.532099999953,-0.000196000000000085,5.199999999999996e-05,0.00014400000000000177,4.647400000000005,534.9314999999478,-0.0031249999999999334,164.97719999999936,1407.9513999999035,0.0,82.1923999999999,140.32450000000244,140.32450000000244,-95.77429999999731,51.932500000000346,1129.6654000000563,1338.9935999999288,1309.3233999998774,37.1893,68.95789999999988,-4.647399999999834,541.8631999999998,209.3280999999988,0.0,0.10791944808771665,-0.019992309081107062,2.4107556791840503,0.8244589488148504,1.4714058299002444,0.05163684546039462,-0.39674176618007295,1.0317949979045373,0.1105697563788312,0.0,0.19343962331384576,0.3273170721057189,0.3273170721057189,-0.5277344280549194,1.5650748525131968,0.09049095792742876,0.10538163897850378,0.12351763915270228,1.4247536430456404,2.5106990128530833,-0.39665347845485865,1.1782542970356014,0.9412249059138575,nan,Capacity scale on M-1810 -> 1.2,1046845.6109,0.980181,0.002209,0.01761,320.495,1036484.1558,0.784541,16154.3162,1274768.2681,1487.5,42572.1428,43011.4461,43011.4461,18052.4258,3370.1444,1249503.4542,1271952.7485,1061338.8131,2647.416,2815.5197,1167.005,46530.5094,22449.2942,0.0,capacity_M-1810_up20
single_factor_node_capacity,-98340.0,-0.0020040000000000058,0.00022000000000000014,0.0017840000000000009,0.0,-98340.0,0.0,0.0,-118008.0,0.0,0.0,0.0,0.0,0.0,0.0,-118008.0,-118008.0,-98340.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.404073242530272,-0.2044111601965372,10.199350950394072,10.214130310317193,0.0,-9.492743243902634,0.0,0.0,-9.267447591411186,0.0,0.0,0.0,0.0,0.0,0.0,-9.452937978891343,-9.287480128789214,-9.277100397256994,0.0,0.0,0.0,0.0,0.0,nan,Capacity scale on SDC-1450 -> 0.9,947377.0788,0.978373,0.002377,0.01925,315.8476,937609.2243,0.787666,15989.339,1155352.3167,1487.5,42489.9504,42871.1216,42871.1216,18148.2001,3318.2119,1130365.7888,1152605.7549,961689.4897,2610.2267,2746.5618,1171.6524,45988.6462,22239.9661,0.0,capacity_SDC-1450_down10
