rule,threshold_mode,value_kind,item_filter,include_internal_rollup,snapshot_count,real_mean_eur,sim_mean_eur,bias_eur,bias_pct_real_mean,mae_eur,mae_pct_real_mean,corr,first_real_eur,first_sim_eur,first_error_eur,min_sim_eur,max_sim_eur
subset/target_stock/immobilized/038005+042342+344135+708073+734545,target_stock,immobilized,subset_038005+042342+344135+708073+734545,False,52,259678.40000000002,563641.641068076,303963.241068076,1.17053725326433,330144.5694427268,1.2713593793042732,0.31784246800890753,220644.25,79791.42998799999,-140852.820012,79791.42998799999,722845.63454869
coverage/useful/all_components/with_internal,coverage,useful,all_components,True,52,259678.40000000002,233682.6804088017,-25995.719591198278,-0.1001073619954462,330834.25480908796,1.2740153004989554,-0.2948963267102729,220644.25,1011747.575109713,791103.325109713,5294.085328352445,1083290.670061713
subset/demand_90d/immobilized/038005+333362,demand_90d,immobilized,subset_038005+333362,False,52,259678.40000000002,502560.27784624544,242881.8778462455,0.9353179850393621,331608.81400009163,1.2769980637592175,0.33270171661998343,220644.25,0.0,-220644.25,0.0,738722.5770865985
subset/demand_90d/immobilized/038005+333362+344135,demand_90d,immobilized,subset_038005+333362+344135,False,52,259678.40000000002,504507.26027625613,244828.86027625605,0.9428156530395135,333555.7964301022,1.2844957317593693,0.3328844194491011,220644.25,0.0,-220644.25,0.0,741596.5259638954
subset/target_stock/immobilized/038005+042342+333362,target_stock,immobilized,subset_038005+042342+333362,False,52,259678.40000000002,565720.8834903837,306042.48349038366,1.1785442435350173,333896.38501430076,1.2858073101740488,0.33123228892839507,220644.25,73407.189388,-147237.060612,73407.189388,746456.8415366901
subset/demand_90d/immobilized/038005+333362+734545,demand_90d,immobilized,subset_038005+333362+734545,False,52,259678.40000000002,505473.4809719109,245795.08097191082,0.9465364888720463,334522.017125757,1.288216567591902,0.3304485377969893,220644.25,0.0,-220644.25,0.0,742590.0005767329
subset/target_stock/immobilized/038005+042342+333362+344135,target_stock,immobilized,subset_038005+042342+333362+344135,False,52,259678.40000000002,566505.2919903838,306826.89199038374,1.181564935668056,334680.79351430066,1.2888280023070868,0.3318809772816014,220644.25,73407.189388,-147237.060612,73407.189388,747817.3695366901
subset/target_stock/immobilized/038005+042342+333362+734545,target_stock,immobilized,subset_038005+042342+333362+734545,False,52,259678.40000000002,567771.4530334608,308093.05303346063,1.186440816923782,335853.186961993,1.2933427923230927,0.32950037551936995,220644.25,73407.189388,-147237.060612,73407.189388,749630.3227286901
subset/demand_90d/immobilized/038005+333362+344135+734545,demand_90d,immobilized,subset_038005+333362+344135+734545,False,52,259678.40000000002,507420.4634019214,247742.0634019214,0.954034156872198,336468.9995557675,1.2957142355920535,0.3306390687223434,220644.25,0.0,-220644.25,0.0,745463.9494540298
target_stock/immobilized/exclude_708073/direct_only,target_stock,immobilized,exclude_708073,False,52,259678.40000000002,568555.8615334606,308877.4615334607,1.1894615090568206,336637.59546199295,1.296363484456131,0.3301517976202726,220644.25,73407.189388,-147237.060612,73407.189388,750990.85072869
subset/target_stock/immobilized/038005+042342+333362+344135+734545,target_stock,immobilized,subset_038005+042342+333362+344135+734545,False,52,259678.40000000002,568555.8615334606,308877.4615334607,1.1894615090568206,336637.59546199295,1.296363484456131,0.3301517976202726,220644.25,73407.189388,-147237.060612,73407.189388,750990.85072869
demand_180d/immobilized/mp_only/direct_only,demand_180d,immobilized,mp_only,False,52,259678.40000000002,511244.52859026776,251566.12859026773,0.968760315029158,340293.0647441138,1.3104403937490134,0.2306683227355135,220644.25,0.0,-220644.25,0.0,785460.6041699902
subset/demand_180d/immobilized/038005+042342,demand_180d,immobilized,subset_038005+042342,False,52,259678.40000000002,511244.52859026776,251566.12859026773,0.968760315029158,340293.0647441138,1.3104403937490134,0.2306683227355135,220644.25,0.0,-220644.25,0.0,785460.6041699902
subset/demand_180d/immobilized/038005+042342+344135,demand_180d,immobilized,subset_038005+042342+344135,False,52,259678.40000000002,512019.61571200745,252341.21571200743,0.9717451113069374,341068.15186585364,1.3134251900267933,0.2304043672820928,220644.25,0.0,-220644.25,0.0,786360.0699721524
subset/demand_180d/immobilized/038005+042342+734545,demand_180d,immobilized,subset_038005+042342+734545,False,52,259678.40000000002,513128.6315342138,253450.23153421373,0.9760158393390198,342177.16768805997,1.3176959180588756,0.2280884673834228,220644.25,0.0,-220644.25,0.0,787512.2408096245
subset/demand_180d/immobilized/038005+042342+344135+734545,demand_180d,immobilized,subset_038005+042342+344135+734545,False,52,259678.40000000002,513903.7186559533,254225.31865595345,0.9790006356167992,342952.25480979955,1.3206807143366546,0.2278287283259115,220644.25,0.0,-220644.25,0.0,788411.7066117867
subset/target_stock/immobilized/038005+042342+333362+708073,target_stock,immobilized,subset_038005+042342+333362+708073,False,52,259678.40000000002,579504.4723999992,319826.07239999913,1.2316237022409222,346007.40077464987,1.3324458282808653,0.3366164532974376,220644.25,79791.42998799999,-140852.820012,79791.42998799999,758978.9338566901
target_stock/immobilized/exclude_734545/direct_only,target_stock,immobilized,exclude_734545,False,52,259678.40000000002,580288.8808999993,320610.4808999991,1.2346443943739605,346791.8092746499,1.3354665204139038,0.3372271013443722,220644.25,79791.42998799999,-140852.820012,79791.42998799999,760339.4618566901
subset/target_stock/immobilized/038005+042342+333362+344135+708073,target_stock,immobilized,subset_038005+042342+333362+344135+708073,False,52,259678.40000000002,580288.8808999993,320610.4808999991,1.2346443943739605,346791.8092746499,1.3354665204139038,0.3372271013443722,220644.25,79791.42998799999,-140852.820012,79791.42998799999,760339.4618566901
target_stock/immobilized/exclude_344135/direct_only,target_stock,immobilized,exclude_344135,False,52,259678.40000000002,581555.041943076,321876.64194307604,1.2395202756296866,348057.97031772684,1.34034240166963,0.3349109002639935,220644.25,79791.42998799999,-140852.820012,79791.42998799999,762152.41504869
subset/target_stock/immobilized/038005+042342+333362+708073+734545,target_stock,immobilized,subset_038005+042342+333362+708073+734545,False,52,259678.40000000002,581555.041943076,321876.64194307604,1.2395202756296866,348057.97031772684,1.34034240166963,0.3349109002639935,220644.25,79791.42998799999,-140852.820012,79791.42998799999,762152.41504869
target_stock/immobilized/all_components/direct_only,target_stock,immobilized,all_components,False,52,259678.40000000002,582339.4504430761,322661.050443076,1.2425409677627248,348842.3788177268,1.3433630938026682,0.33552440921766435,220644.25,79791.42998799999,-140852.820012,79791.42998799999,763512.9430486901
target_stock/immobilized/nonzero_direct_items/direct_only,target_stock,immobilized,nonzero_direct_items,False,52,259678.40000000002,582339.4504430761,322661.050443076,1.2425409677627248,348842.3788177268,1.3433630938026682,0.33552440921766435,220644.25,79791.42998799999,-140852.820012,79791.42998799999,763512.9430486901
target_stock/immobilized/nonzero_direct_items/with_internal,target_stock,immobilized,nonzero_direct_items,True,52,259678.40000000002,582339.4504430761,322661.050443076,1.2425409677627248,348842.3788177268,1.3433630938026682,0.33552440921766435,220644.25,79791.42998799999,-140852.820012,79791.42998799999,763512.9430486901
subset/target_stock/immobilized/038005+042342+333362+344135+708073+734545,target_stock,immobilized,subset_038005+042342+333362+344135+708073+734545,False,52,259678.40000000002,582339.4504430761,322661.050443076,1.2425409677627248,348842.3788177268,1.3433630938026682,0.33552440921766435,220644.25,79791.42998799999,-140852.820012,79791.42998799999,763512.9430486901
subset/demand_90d/immobilized/038005+333362+708073,demand_90d,immobilized,subset_038005+333362+708073,False,52,259678.40000000002,523862.7630327052,264184.3630327051,1.0173520902497284,352911.2991865513,1.3590321689695841,0.33220795361576694,220644.25,0.0,-220644.25,0.0,761022.3663379984
subset/demand_180d/immobilized/038005+042342+708073,demand_180d,immobilized,subset_038005+042342+708073,False,52,259678.40000000002,524074.49886013696,264396.09886013693,1.0181674673755572,353123.0350139831,1.359847546095413,0.22828258283403133,220644.25,0.0,-220644.25,0.0,800444.8850617901
subset/demand_180d/immobilized/038005+042342+344135+708073,demand_180d,immobilized,subset_038005+042342+344135+708073,False,52,259678.40000000002,524849.5859818767,265171.1859818766,1.0211522636533366,353898.1221357229,1.3628323423731925,0.22801913178718042,220644.25,0.0,-220644.25,0.0,801868.0779327835
subset/demand_90d/immobilized/038005+333362+344135+708073,demand_90d,immobilized,subset_038005+333362+344135+708073,False,52,259678.40000000002,525809.7454627157,266131.34546271566,1.02484975824988,354858.2816165618,1.3665298369697356,0.3323788189255018,220644.25,0.0,-220644.25,0.0,763896.3152152954
subset/demand_180d/immobilized/038005+042342+708073+734545,demand_180d,immobilized,subset_038005+042342+708073+734545,False,52,259678.40000000002,525958.601804083,266280.20180408296,1.0254229916854192,355007.1379579292,1.3671030704052751,0.22576385242176256,220644.25,0.0,-220644.25,0.0,805586.3975147902
demand_180d/immobilized/exclude_333362/direct_only,demand_180d,immobilized,exclude_333362,False,52,259678.40000000002,526733.6889258225,267055.2889258227,1.0284077879631985,355782.22507966874,1.3700878666830538,0.22550463474186683,220644.25,0.0,-220644.25,0.0,807009.5903857836
subset/demand_180d/immobilized/038005+042342+344135+708073+734545,demand_180d,immobilized,subset_038005+042342+344135+708073+734545,False,52,259678.40000000002,526733.6889258225,267055.2889258227,1.0284077879631985,355782.22507966874,1.3700878666830538,0.22550463474186683,220644.25,0.0,-220644.25,0.0,807009.5903857836
subset/demand_90d/immobilized/038005+333362+708073+734545,demand_90d,immobilized,subset_038005+333362+708073+734545,False,52,259678.40000000002,526775.9661583704,267097.56615837046,1.0285705940824128,355824.5023122166,1.3702506728022685,0.3300397147317205,220644.25,0.0,-220644.25,0.0,764889.7898281328
demand_90d/immobilized/exclude_042342/direct_only,demand_90d,immobilized,exclude_042342,False,52,259678.40000000002,528722.948588381,269044.54858838103,1.0360682620825645,357771.48474222724,1.3777483408024203,0.33021793934344174,220644.25,0.0,-220644.25,0.0,767763.7387054297
subset/demand_90d/immobilized/038005+333362+344135+708073+734545,demand_90d,immobilized,subset_038005+333362+344135+708073+734545,False,52,259678.40000000002,528722.948588381,269044.54858838103,1.0360682620825645,357771.48474222724,1.3777483408024203,0.33021793934344174,220644.25,0.0,-220644.25,0.0,767763.7387054297
subset/safety_plus_coverage/immobilized/038005+333362,safety_plus_coverage,immobilized,subset_038005+333362,False,52,259678.40000000002,609843.4849629586,350165.0849629586,1.3484567255611501,374212.68146902014,1.441062026988075,0.41018288800876473,220644.25,111479.0001053,-109165.2498947,111479.0001053,800555.837920357
subset/safety_plus_coverage/immobilized/038005+333362+344135,safety_plus_coverage,immobilized,subset_038005+333362+344135,False,52,259678.40000000002,612922.4334464044,353244.03344640444,1.3603135010320628,377291.6299524659,1.4529188024589872,0.41032849265064725,220644.25,111479.0001053,-109165.2498947,111479.0001053,804948.6027045132
subset/safety_plus_coverage/immobilized/038005+333362+734545,safety_plus_coverage,immobilized,subset_038005+333362+734545,False,52,259678.40000000002,614060.3303648954,354381.9303648954,1.3646954477726887,377992.76374264923,1.4556188105851284,0.40845444457489677,220644.25,111479.0001053,-109165.2498947,111479.0001053,805065.741667167
subset/safety_plus_coverage/immobilized/038005+333362+344135+734545,safety_plus_coverage,immobilized,subset_038005+333362+344135+734545,False,52,259678.40000000002,617139.2788483411,357460.87884834106,1.3765522232436007,381071.71222609497,1.4674755860560407,0.4086124969968746,220644.25,111479.0001053,-109165.2498947,111479.0001053,809458.5064513233
subset/demand_180d/immobilized/038005+042342+333362,demand_180d,immobilized,subset_038005+042342+333362,False,52,259678.40000000002,554151.6319215901,294473.23192159005,1.1339920144362798,383200.16807543614,1.4756720931561351,0.17727332505153204,220644.25,0.0,-220644.25,0.0,956273.9068493536
subset/demand_180d/immobilized/038005+042342+333362+344135,demand_180d,immobilized,subset_038005+042342+333362+344135,False,52,259678.40000000002,554926.7190433297,295248.3190433297,1.1369768107140588,383975.255197176,1.4786568894339152,0.17709452772297926,220644.25,0.0,-220644.25,0.0,957173.3726515158
subset/demand_180d/immobilized/038005+042342+333362+734545,demand_180d,immobilized,subset_038005+042342+333362+734545,False,52,259678.40000000002,556035.734865536,296357.33486553613,1.1412475387461418,385084.2710193823,1.4829276174659973,0.17515720204730797,220644.25,0.0,-220644.25,0.0,958325.543488988
demand_180d/immobilized/exclude_708073/direct_only,demand_180d,immobilized,exclude_708073,False,52,259678.40000000002,556810.8219872757,297132.4219872757,1.1442323350239207,385859.358141122,1.4859124137437767,0.17498197553703326,220644.25,0.0,-220644.25,0.0,959225.0092911501
subset/demand_180d/immobilized/038005+042342+333362+344135+734545,demand_180d,immobilized,subset_038005+042342+333362+344135+734545,False,52,259678.40000000002,556810.8219872757,297132.4219872757,1.1442323350239207,385859.358141122,1.4859124137437767,0.17498197553703326,220644.25,0.0,-220644.25,0.0,959225.0092911501
subset/max_safety_coverage/immobilized/038005+333362,max_safety_coverage,immobilized,subset_038005+333362,False,52,259678.40000000002,591183.1347361894,331504.73473618925,1.2765972631385176,395737.9569802125,1.5239540792773385,0.39620843484695323,220644.25,0.0,-220644.25,0.0,805855.0920033301
subset/demand_180d/immobilized/038005+042342+333362+708073,demand_180d,immobilized,subset_038005+042342+333362+708073,False,52,259678.40000000002,566981.6021914593,307303.20219145925,1.1833991667826789,396030.1383453054,1.5250792455025346,0.17629026901854378,220644.25,0.0,-220644.25,0.0,966599.6960453535
subset/safety_plus_coverage/immobilized/038005+333362+708073,safety_plus_coverage,immobilized,subset_038005+333362+708073,False,52,259678.40000000002,634899.5960402003,375221.19604020036,1.4449457330305497,396680.7869524158,1.5275848393721454,0.411080179206225,220644.25,119890.0182853,-100754.2317147,119890.0182853,835060.034823667
demand_180d/immobilized/exclude_734545/direct_only,demand_180d,immobilized,exclude_734545,False,52,259678.40000000002,567756.6893131989,308078.28931319894,1.1863839630604582,396805.2254670452,1.5280640417803144,0.17611163119972179,220644.25,0.0,-220644.25,0.0,967499.1618475157
subset/demand_180d/immobilized/038005+042342+333362+344135+708073,demand_180d,immobilized,subset_038005+042342+333362+344135+708073,False,52,259678.40000000002,567756.6893131989,308078.28931319894,1.1863839630604582,396805.2254670452,1.5280640417803144,0.17611163119972179,220644.25,0.0,-220644.25,0.0,967499.1618475157
demand_180d/immobilized/exclude_344135/direct_only,demand_180d,immobilized,exclude_344135,False,52,259678.40000000002,568865.7051354053,309187.3051354053,1.1906546910925409,397914.2412892515,1.5323347698123966,0.17421811963370643,220644.25,0.0,-220644.25,0.0,968651.3326849879
subset/demand_180d/immobilized/038005+042342+333362+708073+734545,demand_180d,immobilized,subset_038005+042342+333362+708073+734545,False,52,259678.40000000002,568865.7051354053,309187.3051354053,1.1906546910925409,397914.2412892515,1.5323347698123966,0.17421811963370643,220644.25,0.0,-220644.25,0.0,968651.3326849879
subset/coverage/immobilized/038005+333362,coverage,immobilized,subset_038005+333362,False,52,259678.40000000002,634117.1426552663,374438.7426552663,1.4419325698836187,398486.3391613278,1.5345378713105433,0.4059418695866091,220644.25,111479.0001053,-109165.2498947,111479.0001053,830608.9379203571
demand_180d/immobilized/all_components/direct_only,demand_180d,immobilized,all_components,False,52,259678.40000000002,569640.7922571449,309962.392257145,1.1936394873703204,398689.3284109911,1.5353195660901757,0.17404301707712166,220644.25,0.0,-220644.25,0.0,969550.7984871502
demand_180d/immobilized/nonzero_direct_items/direct_only,demand_180d,immobilized,nonzero_direct_items,False,52,259678.40000000002,569640.7922571449,309962.392257145,1.1936394873703204,398689.3284109911,1.5353195660901757,0.17404301707712166,220644.25,0.0,-220644.25,0.0,969550.7984871502
demand_180d/immobilized/nonzero_direct_items/with_internal,demand_180d,immobilized,nonzero_direct_items,True,52,259678.40000000002,569640.7922571449,309962.392257145,1.1936394873703204,398689.3284109911,1.5353195660901757,0.17404301707712166,220644.25,0.0,-220644.25,0.0,969550.7984871502
subset/demand_180d/immobilized/038005+042342+333362+344135+708073+734545,demand_180d,immobilized,subset_038005+042342+333362+344135+708073+734545,False,52,259678.40000000002,569640.7922571449,309962.392257145,1.1936394873703204,398689.3284109911,1.5353195660901757,0.17404301707712166,220644.25,0.0,-220644.25,0.0,969550.7984871502
subset/max_safety_coverage/immobilized/038005+333362+344135,max_safety_coverage,immobilized,subset_038005+333362+344135,False,52,259678.40000000002,594221.168783969,334542.76878396893,1.288296480508078,398775.991027992,1.5356532966468985,0.3964101370916573,220644.25,0.0,-220644.25,0.0,810180.871409268
subset/max_safety_coverage/immobilized/038005+333362+734545,max_safety_coverage,immobilized,subset_038005+333362+734545,False,52,259678.40000000002,595198.6287696257,335520.2287696256,1.292060597915058,399378.38063211023,1.5379730490949968,0.39465874889381014,220644.25,0.0,-220644.25,0.0,810307.2993776301
subset/safety_plus_coverage/immobilized/038005+333362+344135+708073,safety_plus_coverage,immobilized,subset_038005+333362+344135+708073,False,52,259678.40000000002,637978.544523646,378300.144523646,1.4568025085014615,399759.7354358614,1.5394416148430572,0.4112061234383366,220644.25,119890.0182853,-100754.2317147,119890.0182853,839452.7996078233
subset/safety_plus_coverage/immobilized/038005+333362+708073+734545,safety_plus_coverage,immobilized,subset_038005+333362+708073+734545,False,52,259678.40000000002,639116.4414421371,379438.0414421371,1.461184455242088,400460.86922604474,1.5421416229691984,0.40941563726391433,220644.25,119890.0182853,-100754.2317147,119890.0182853,839569.9385704771
subset/coverage/immobilized/038005+333362+344135,coverage,immobilized,subset_038005+333362+344135,False,52,259678.40000000002,637196.0911387121,377517.6911387121,1.4537893453545312,401565.28764477366,1.546394646781456,0.4061092660161583,220644.25,111479.0001053,-109165.2498947,111479.0001053,835001.7027045133
subset/coverage/immobilized/038005+333362+734545,coverage,immobilized,subset_038005+333362+734545,False,52,259678.40000000002,638333.988057203,378655.5880572031,1.4581712920951573,402266.42143495695,1.549094654907597,0.40431054151892426,220644.25,111479.0001053,-109165.2498947,111479.0001053,835118.8416671671
subset/max_safety_coverage/immobilized/038005+333362+344135+734545,max_safety_coverage,immobilized,subset_038005+333362+344135+734545,False,52,259678.40000000002,598236.6628174053,338558.2628174054,1.3037598152846188,402416.41467989,1.5496722664645575,0.3948689987559233,220644.25,0.0,-220644.25,0.0,814633.078783568
safety_plus_coverage/immobilized/exclude_042342/direct_only,safety_plus_coverage,immobilized,exclude_042342,False,52,259678.40000000002,642195.3899255828,382516.98992558283,1.4730412307130003,403539.81770949054,1.553998398440111,0.40955324667822335,220644.25,119890.0182853,-100754.2317147,119890.0182853,843962.7033546333
subset/safety_plus_coverage/immobilized/038005+333362+344135+708073+734545,safety_plus_coverage,immobilized,subset_038005+333362+344135+708073+734545,False,52,259678.40000000002,642195.3899255828,382516.98992558283,1.4730412307130003,403539.81770949054,1.553998398440111,0.40955324667822335,220644.25,119890.0182853,-100754.2317147,119890.0182853,843962.7033546333
demand_90d/immobilized/mp_only/direct_only,demand_90d,immobilized,mp_only,False,52,259678.40000000002,575195.260961592,315516.8609615919,1.2150292860769007,404243.79711543804,1.5567093647967563,0.2617359459330174,220644.25,0.0,-220644.25,0.0,826113.36619919
subset/demand_90d/immobilized/038005+042342,demand_90d,immobilized,subset_038005+042342,False,52,259678.40000000002,575195.260961592,315516.8609615919,1.2150292860769007,404243.79711543804,1.5567093647967563,0.2617359459330174,220644.25,0.0,-220644.25,0.0,826113.36619919
subset/coverage/stock/038005+333362,coverage,stock,subset_038005+333362,False,52,259678.40000000002,663447.1103438836,403768.71034388366,1.554879845007839,404890.76641888364,1.5592007899728417,0.4263125261776989,220644.25,210689.416025,-9954.833974999987,210689.416025,843722.15778713
subset/demand_180d/stock/038005+333362,demand_180d,stock,subset_038005+333362,False,52,259678.40000000002,663447.1103438836,403768.71034388366,1.554879845007839,404890.76641888364,1.5592007899728417,0.4263125261776989,220644.25,210689.416025,-9954.833974999987,210689.416025,843722.15778713
subset/demand_90d/stock/038005+333362,demand_90d,stock,subset_038005+333362,False,52,259678.40000000002,663447.1103438836,403768.71034388366,1.554879845007839,404890.76641888364,1.5592007899728417,0.4263125261776989,220644.25,210689.416025,-9954.833974999987,210689.416025,843722.15778713
subset/max_safety_coverage/stock/038005+333362,max_safety_coverage,stock,subset_038005+333362,False,52,259678.40000000002,663447.1103438836,403768.71034388366,1.554879845007839,404890.76641888364,1.5592007899728417,0.4263125261776989,220644.25,210689.416025,-9954.833974999987,210689.416025,843722.15778713
subset/safety_plus_coverage/stock/038005+333362,safety_plus_coverage,stock,subset_038005+333362,False,52,259678.40000000002,663447.1103438836,403768.71034388366,1.554879845007839,404890.76641888364,1.5592007899728417,0.4263125261776989,220644.25,210689.416025,-9954.833974999987,210689.416025,843722.15778713
subset/target_stock/stock/038005+333362,target_stock,stock,subset_038005+333362,False,52,259678.40000000002,663447.1103438836,403768.71034388366,1.554879845007839,404890.76641888364,1.5592007899728417,0.4263125261776989,220644.25,210689.416025,-9954.833974999987,210689.416025,843722.15778713
subset/coverage/immobilized/038005+333362+344135+734545,coverage,immobilized,subset_038005+333362+344135+734545,False,52,259678.40000000002,641412.9365406488,381734.53654064884,1.4700280675660695,405345.3699184027,1.5609514303785093,0.40448901590804925,220644.25,111479.0001053,-109165.2498947,111479.0001053,839511.6064513233
subset/demand_90d/immobilized/038005+042342+344135,demand_90d,immobilized,subset_038005+042342+344135,False,52,259678.40000000002,577142.2433916024,317463.8433916024,1.222526954077052,406190.77954544866,1.5642070327969082,0.26218785192836674,220644.25,0.0,-220644.25,0.0,828763.8821002712
subset/demand_90d/immobilized/038005+042342+734545,demand_90d,immobilized,subset_038005+042342+734545,False,52,259678.40000000002,578108.4640872572,318430.0640872572,1.226247789909585,407157.00024110335,1.5679278686294404,0.25997563656206535,220644.25,0.0,-220644.25,0.0,830013.0916110073
subset/coverage/stock/038005+333362+344135,coverage,stock,subset_038005+333362+344135,False,52,259678.40000000002,666621.5258438836,406943.1258438836,1.5671042560485722,408065.1819188837,1.5714252010135754,0.4263929536232603,220644.25,210689.416025,-9954.833974999987,210689.416025,848271.22178713
subset/demand_180d/stock/038005+333362+344135,demand_180d,stock,subset_038005+333362+344135,False,52,259678.40000000002,666621.5258438836,406943.1258438836,1.5671042560485722,408065.1819188837,1.5714252010135754,0.4263929536232603,220644.25,210689.416025,-9954.833974999987,210689.416025,848271.22178713
subset/demand_90d/stock/038005+333362+344135,demand_90d,stock,subset_038005+333362+344135,False,52,259678.40000000002,666621.5258438836,406943.1258438836,1.5671042560485722,408065.1819188837,1.5714252010135754,0.4263929536232603,220644.25,210689.416025,-9954.833974999987,210689.416025,848271.22178713
subset/max_safety_coverage/stock/038005+333362+344135,max_safety_coverage,stock,subset_038005+333362+344135,False,52,259678.40000000002,666621.5258438836,406943.1258438836,1.5671042560485722,408065.1819188837,1.5714252010135754,0.4263929536232603,220644.25,210689.416025,-9954.833974999987,210689.416025,848271.22178713
subset/safety_plus_coverage/stock/038005+333362+344135,safety_plus_coverage,stock,subset_038005+333362+344135,False,52,259678.40000000002,666621.5258438836,406943.1258438836,1.5671042560485722,408065.1819188837,1.5714252010135754,0.4263929536232603,220644.25,210689.416025,-9954.833974999987,210689.416025,848271.22178713
subset/target_stock/stock/038005+333362+344135,target_stock,stock,subset_038005+333362+344135,False,52,259678.40000000002,666621.5258438836,406943.1258438836,1.5671042560485722,408065.1819188837,1.5714252010135754,0.4263929536232603,220644.25,210689.416025,-9954.833974999987,210689.416025,848271.22178713
subset/demand_90d/immobilized/038005+042342+344135+734545,demand_90d,immobilized,subset_038005+042342+344135+734545,False,52,259678.40000000002,580055.4465172677,320377.04651726777,1.2337454579097367,409103.982671114,1.5754255366295924,0.2604312419335682,220644.25,0.0,-220644.25,0.0,832663.6075120884
subset/coverage/stock/038005+333362+734545,coverage,stock,subset_038005+333362+734545,False,52,259678.40000000002,668203.0119666527,408524.61196665285,1.5731944280565993,409487.8683462683,1.5769038485537044,0.42476362150271135,220644.25,211389.20406500003,-9255.045934999973,211389.20406500003,848366.6864031301
subset/demand_180d/stock/038005+333362+734545,demand_180d,stock,subset_038005+333362+734545,False,52,259678.40000000002,668203.0119666527,408524.61196665285,1.5731944280565993,409487.8683462683,1.5769038485537044,0.42476362150271135,220644.25,211389.20406500003,-9255.045934999973,211389.20406500003,848366.6864031301
subset/demand_90d/stock/038005+333362+734545,demand_90d,stock,subset_038005+333362+734545,False,52,259678.40000000002,668203.0119666527,408524.61196665285,1.5731944280565993,409487.8683462683,1.5769038485537044,0.42476362150271135,220644.25,211389.20406500003,-9255.045934999973,211389.20406500003,848366.6864031301
subset/max_safety_coverage/stock/038005+333362+734545,max_safety_coverage,stock,subset_038005+333362+734545,False,52,259678.40000000002,668203.0119666527,408524.61196665285,1.5731944280565993,409487.8683462683,1.5769038485537044,0.42476362150271135,220644.25,211389.20406500003,-9255.045934999973,211389.20406500003,848366.6864031301
subset/safety_plus_coverage/stock/038005+333362+734545,safety_plus_coverage,stock,subset_038005+333362+734545,False,52,259678.40000000002,668203.0119666527,408524.61196665285,1.5731944280565993,409487.8683462683,1.5769038485537044,0.42476362150271135,220644.25,211389.20406500003,-9255.045934999973,211389.20406500003,848366.6864031301
subset/target_stock/stock/038005+333362+734545,target_stock,stock,subset_038005+333362+734545,False,52,259678.40000000002,668203.0119666527,408524.61196665285,1.5731944280565993,409487.8683462683,1.5769038485537044,0.42476362150271135,220644.25,211389.20406500003,-9255.045934999973,211389.20406500003,848366.6864031301
subset/coverage/stock/038005+333362+344135+734545,coverage,stock,subset_038005+333362+344135+734545,False,52,259678.40000000002,671377.427466653,411699.02746665286,1.5854188390973327,412662.2838462682,1.5891282595944374,0.4248582825380624,220644.25,211389.20406500003,-9255.045934999973,211389.20406500003,852915.7504031301
subset/demand_180d/stock/038005+333362+344135+734545,demand_180d,stock,subset_038005+333362+344135+734545,False,52,259678.40000000002,671377.427466653,411699.02746665286,1.5854188390973327,412662.2838462682,1.5891282595944374,0.4248582825380624,220644.25,211389.20406500003,-9255.045934999973,211389.20406500003,852915.7504031301
subset/demand_90d/stock/038005+333362+344135+734545,demand_90d,stock,subset_038005+333362+344135+734545,False,52,259678.40000000002,671377.427466653,411699.02746665286,1.5854188390973327,412662.2838462682,1.5891282595944374,0.4248582825380624,220644.25,211389.20406500003,-9255.045934999973,211389.20406500003,852915.7504031301
subset/max_safety_coverage/stock/038005+333362+344135+734545,max_safety_coverage,stock,subset_038005+333362+344135+734545,False,52,259678.40000000002,671377.427466653,411699.02746665286,1.5854188390973327,412662.2838462682,1.5891282595944374,0.4248582825380624,220644.25,211389.20406500003,-9255.045934999973,211389.20406500003,852915.7504031301
subset/safety_plus_coverage/stock/038005+333362+344135+734545,safety_plus_coverage,stock,subset_038005+333362+344135+734545,False,52,259678.40000000002,671377.427466653,411699.02746665286,1.5854188390973327,412662.2838462682,1.5891282595944374,0.4248582825380624,220644.25,211389.20406500003,-9255.045934999973,211389.20406500003,852915.7504031301
subset/target_stock/stock/038005+333362+344135+734545,target_stock,stock,subset_038005+333362+344135+734545,False,52,259678.40000000002,671377.427466653,411699.02746665286,1.5854188390973327,412662.2838462682,1.5891282595944374,0.4248582825380624,220644.25,211389.20406500003,-9255.045934999973,211389.20406500003,852915.7504031301
subset/max_safety_coverage/immobilized/038005+333362+708073,max_safety_coverage,immobilized,subset_038005+333362+708073,False,52,259678.40000000002,616518.7275465738,356840.3275465739,1.3741625316028359,418618.07263675076,1.6120635086967214,0.3973115848625378,220644.25,6384.240599999994,-214260.0094,6384.240599999994,841422.88776333
subset/max_safety_coverage/immobilized/038005+333362+344135+708073,max_safety_coverage,immobilized,subset_038005+333362+344135+708073,False,52,259678.40000000002,619556.7615943537,359878.36159435357,1.3858617489723963,421656.1066845305,1.6237627260662821,0.3974944862493648,220644.25,6384.240599999994,-214260.0094,6384.240599999994,845748.667169268
subset/max_safety_coverage/immobilized/038005+333362+708073+734545,max_safety_coverage,immobilized,subset_038005+333362+708073+734545,False,52,259678.40000000002,620534.2215800101,360855.82158001035,1.3896258663793766,422258.49628864875,1.6260824785143806,0.39581354709456795,220644.25,6384.240599999994,-214260.0094,6384.240599999994,845875.09513763
