day,node_id,item_id,bb_qty,bb_demand_signal_qty,bb_demand_signal_raw_qty,target_demand_signal_qty,target_demand_signal_floor_qty,target_demand_signal_window_days,target_cutover_context_days,target_demand_signal_display_qty,target_demand_signal_display_floor_qty,bb_backlog_qty,gross_requirement_basis,mrp_demand_signal_source,mrp_demand_signal_smoothing_days,safety_floor_qty,soft_safety_target_qty,coverage_target_qty,target_stock_qty,target_stock_display_qty,backlog_target_qty,target_with_backlog_qty,stock_proj_qty,recv_prev_today_qty,recv_prev_future_qty,inventory_position_qty,bn_qty,planned_release_qty,planned_receipt_qty,planned_order_count,planned_receipt_min_day,planned_receipt_max_day,review_period_days,safety_time_days,safety_stock_qty,has_mrp_snapshot_policy
47,M-1810,item:338928,0.0,0.0,7060.285714,10314.690778,10314.690778,79,0,10314.690778,10314.690778,0.0,propagated_demand_zero,mps_lotified,7,103146.907775,103146.907775,814860.571425,814860.571425,814860.571425,0.0,814860.571425,466698.0,0.0,2325000.0,2791698.0,0.0,0.0,0.0,0,,,1,10.0,0.0,0
47,M-1810,item:338929,0.0,0.0,7060.285714,11624.279762,11624.279762,48,0,11624.279762,11624.279762,0.0,propagated_demand_zero,mps_lotified,7,116242.797619,116242.797619,557965.42857,557965.42857,557965.42857,0.0,557965.42857,189200.0,15000.0,9230000.0,9419200.0,0.0,165000.0,165000.0,33,88,138,1,10.0,0.0,0
47,M-1810,item:426331,0.0,0.0,77.663143,142.313165,142.313165,13,0,142.313165,142.313165,0.0,propagated_demand_zero,mps_lotified,7,996.192154,996.192154,1850.071143,24159.0,24159.0,0.0,24159.0,136032.6,0.0,19200.0,155232.6,0.0,0.0,0.0,0,,,1,7.0,0.0,0
47,M-1810,item:693055,0.0,0.0,2866.476,4045.185143,4045.185143,105,0,4045.185143,4045.185143,0.0,propagated_demand_zero,mps_lotified,7,80903.702857,80903.702857,424744.440001,1010000.0,1010000.0,0.0,1010000.0,887225.6,0.0,3075212.0,3962437.6,0.0,122773.0,122773.0,84,117,200,1,20.0,0.0,0
47,SDC-1450,item:021081,0.0,0.0,591.430232,445.173431,445.173431,7,0,445.173431,445.173431,0.0,propagated_demand_zero,mps_lotified,7,900000.0,900000.0,3116.21402,1142100.0,1142100.0,0.0,1142100.0,541332.0,0.0,1320000.0,1861332.0,0.0,0.0,0.0,0,,,1,0.0,900000.0,0
47,SDC-1450,item:693055,0.0,0.0,2866.476,4949.173143,4949.173143,7,0,4949.173143,4949.173143,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,34644.212,1800000.0,1800000.0,0.0,1800000.0,0.4,122773.0,798077.4,798077.8,1001922.2,1.0,1.0,1,51,51,1,0.0,0.0,0
47,SDC-1450,item:773474,1040778.6004,1040778.6004,66155.50698,1040778.6004,49795.685849,7,0,1040778.6004,49795.685849,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,7285450.2028,9600000.0,9600000.0,0.0,9600000.0,8130909.0,0.0,3200000.0,11330909.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0500655A,item:002612,0.0,0.0,14.33238,24.745866,24.745866,7,0,24.745866,24.745866,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,173.22106,21600.0,21600.0,0.0,21600.0,21600.0,0.0,0.0,21600.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0505677A,item:099439,0.0,0.0,14.33238,24.745866,24.745866,7,0,24.745866,24.745866,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,173.22106,11569.782,11569.782,0.0,11569.782,4754.673,0.0,12600.0,17354.673,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0508918A,item:730384,22853.6,22853.6,1452.654286,22853.6,1093.422449,7,0,22853.6,1093.422449,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,159975.2,914144.0,914144.0,0.0,914144.0,261248.0,32648.0,1795576.0,2056824.0,0.0,29815.866667,29815.866667,1,103,103,1,0.0,0.0,0
47,SDC-VD0514881A,item:016332,0.0,0.0,3.439771,5.939008,5.939008,7,0,5.939008,5.939008,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,41.573054,2776.74768,2776.74768,0.0,2776.74768,936.88656,99.16956,4616.6088,5553.49536,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0518684A,item:001893,0.0,0.0,54.463044,94.03429,94.03429,7,0,94.03429,94.03429,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,658.240028,22800.0,22800.0,0.0,22800.0,25122.9552,523.3949,7850.9235,32973.8787,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0519670A,item:001848,0.0,0.0,8.599428,14.847519,14.847519,7,0,14.847519,14.847519,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,103.932636,4000.0,4000.0,0.0,4000.0,4000.0,0.0,0.0,4000.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0519670A,item:029313,0.0,0.0,0.286648,0.494917,0.494917,7,0,0.494917,0.494917,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,3.464421,300.0,300.0,0.0,300.0,96.67824,8.26413,253.82685,350.50509,0.0,11.8059,11.8059,1,103,103,1,0.0,0.0,0
47,SDC-VD0520115A,item:708073,854.854,854.854,54.337493,854.854,40.900189,7,0,854.854,40.900189,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,5983.978,29309.28,29309.28,0.0,29309.28,32627.58,1628.293333,10115.12,42742.7,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0520132A,item:038005,1886.411173,1886.411173,119.906854,1886.411173,90.254679,7,0,1886.411173,90.254679,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,13204.87821,75456.446912,75456.446912,0.0,75456.446912,44810.355904,2694.873104,389064.21384,433874.569744,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0520132A,item:049371,0.0,0.0,10.605961,18.311941,18.311941,7,0,18.311941,18.311941,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,128.183584,8561.63868,8561.63868,0.0,8561.63868,7238.73356,305.77281,39850.27918,47089.01274,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0525412A,item:333362,107800.0,107800.0,6852.142857,107800.0,5157.653061,7,0,107800.0,5157.653061,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,754600.0,4312000.0,4312000.0,0.0,4312000.0,4000.0,154000.0,10677333.333333,10681333.333333,0.0,205333.333333,205333.333333,1,107,107,1,0.0,0.0,0
47,SDC-VD0901566A,item:338928,0.0,0.0,7060.285714,12190.081633,12190.081633,7,0,12190.081633,12190.081633,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,85330.571428,5699400.0,5699400.0,0.0,5699400.0,13144800.0,203550.0,4478100.0,17622900.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0910216A,item:001893,0.0,0.0,54.463044,94.03429,94.03429,7,0,94.03429,94.03429,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,658.240028,23920.0,23920.0,0.0,23920.0,23920.0,0.0,0.0,23920.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0910216A,item:002612,0.0,0.0,14.33238,24.745866,24.745866,7,0,24.745866,24.745866,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,173.22106,22500.0,22500.0,0.0,22500.0,22500.0,0.0,0.0,22500.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0914320A,item:055703,0.0,0.0,0.573295,0.989835,0.989835,7,0,0.989835,0.989835,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,6.928842,300.0,300.0,0.0,300.0,300.0,0.0,0.0,300.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0914360C,item:338929,0.0,0.0,7060.285714,12190.081633,12190.081633,7,0,12190.081633,12190.081633,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,85330.571428,5699400.0,5699400.0,0.0,5699400.0,4938500.0,0.0,4870450.0,9808950.0,0.0,180000.0,180000.0,1,89,89,1,0.0,0.0,0
47,SDC-VD0914690A,item:042342,6504867.6,6504867.6,413472.004277,6504867.6,311223.101024,7,0,6504867.6,311223.101024,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,45534073.2,185853360.0,185853360.0,0.0,185853360.0,260194704.0,0.0,0.0,260194704.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0949099A,item:021081,0.0,0.0,591.430232,445.173431,445.173431,7,0,445.173431,445.173431,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,3116.21402,20000.0,20000.0,0.0,20000.0,26666.666667,138.888889,12564.102564,39230.769231,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0951020A,item:001757,0.0,0.0,11.465904,19.796693,19.796693,7,0,19.796693,19.796693,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,138.576848,9255.8256,9255.8256,0.0,9255.8256,15622.9552,330.5652,14458.478,30081.4332,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0951020A,item:001848,0.0,0.0,8.599428,14.847519,14.847519,7,0,14.847519,14.847519,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,103.932636,6000.0,6000.0,0.0,6000.0,5950.1736,123.96195,1859.42925,7809.60285,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0951020A,item:007923,0.0,0.0,22.931808,39.593385,39.593385,7,0,39.593385,39.593385,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,277.153696,4627.9128,4627.9128,0.0,4627.9128,5399.821177,0.0,0.0,5399.821177,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0956464A,item:007923,0.0,0.0,22.931808,39.593385,39.593385,7,0,39.593385,39.593385,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,277.153696,4627.9128,4627.9128,0.0,4627.9128,4740.459508,0.0,0.0,4740.459508,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0960508A,item:021081,0.0,0.0,591.430232,445.173431,445.173431,7,0,445.173431,445.173431,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,3116.21402,20000.0,20000.0,0.0,20000.0,26666.666667,138.888889,12564.102564,39230.769231,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0964290A,item:055703,0.0,0.0,0.573295,0.989835,0.989835,7,0,0.989835,0.989835,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,6.928842,300.0,300.0,0.0,300.0,394.31706,11.8059,10.62531,404.94237,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0972460A,item:021081,0.0,0.0,591.430232,445.173431,445.173431,7,0,445.173431,445.173431,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,3116.21402,20000.0,20000.0,0.0,20000.0,26666.666667,138.888889,12564.102564,39230.769231,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0975221A,item:021081,0.0,0.0,591.430232,445.173431,445.173431,7,0,445.173431,445.173431,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,3116.21402,20000.0,20000.0,0.0,20000.0,26666.666667,138.888889,12564.102564,39230.769231,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0989480A,item:426331,0.0,0.0,77.663143,134.090898,134.090898,7,0,134.090898,134.090898,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,938.636286,53737.2,53737.2,0.0,53737.2,42952.15,2985.4,35414.6,78366.75,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0990780A,item:002612,0.0,0.0,14.33238,24.745866,24.745866,7,0,24.745866,24.745866,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,173.22106,23750.0,23750.0,0.0,23750.0,23750.0,0.0,0.0,23750.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD0993480A,item:344135,107800.0,107800.0,6852.142857,107800.0,5157.653061,7,0,107800.0,5157.653061,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,754600.0,4312000.0,4312000.0,0.0,4312000.0,2291333.333333,205333.333333,4555650.0,6846983.333333,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD1091642A,item:001893,0.0,0.0,54.463044,94.03429,94.03429,7,0,94.03429,94.03429,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,658.240028,20900.0,20900.0,0.0,20900.0,24973.4138,747.707,672.9363,25646.3501,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD1091642A,item:002612,0.0,0.0,14.33238,24.745866,24.745866,7,0,24.745866,24.745866,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,173.22106,22500.0,22500.0,0.0,22500.0,22500.0,0.0,0.0,22500.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD1095770A,item:734545,862.4,862.4,54.817143,862.4,41.261224,7,0,862.4,41.261224,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,6036.8,24640.0,24640.0,0.0,24640.0,34496.0,0.0,0.0,34496.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
47,SDC-VD1096202A,item:039668,0.0,0.0,0.286648,0.494917,0.494917,7,0,0.494917,0.494917,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,3.464421,450.0,450.0,0.0,450.0,450.0,0.0,0.0,450.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
48,C-XXXXX,item:268091,13216.040816,13216.040816,7060.285714,13451.061224,13451.061224,14,0,13451.061224,13451.061224,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,188314.85714,188314.85714,188314.85714,0.0,188314.85714,149842.448977,34368.571428,38472.408163,188314.85714,0.0,19749.183673,19749.183673,1,50,50,1,0.0,0.0,0
48,C-XXXXX,item:268967,4818.755102,4818.755102,6852.142857,5540.244898,5540.244898,14,0,5540.244898,5540.244898,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,77563.428574,77563.428574,77563.428574,0.0,77563.428574,68173.877553,0.0,9389.551021,77563.428574,0.0,4525.326531,4525.326531,1,49,49,1,0.0,0.0,0
48,DC-1920,item:268091,13216.040816,13216.040816,7060.285714,13216.040816,12394.468571,25,0,13216.040816,12394.468571,0.0,mps_lotified_7d_avg,mps_lotified,7,264320.816326,264320.816326,330401.020407,430538.0,430538.0,0.0,430538.0,392130.897959,0.0,18657.918368,410788.816327,19749.183673,18657.918368,18657.918368,1,50,50,1,20.0,0.0,0
48,DC-1920,item:268967,4818.755102,4818.755102,6852.142857,5341.552381,5341.552381,30,0,5341.552381,5341.552381,0.0,mps_lotified_7d_avg,mps_lotified,7,133538.809527,133538.809527,160246.571432,1101534.0,1101534.0,0.0,1101534.0,932918.571421,0.0,0.0,932918.571421,168615.428579,0.0,0.0,0,,,1,25.0,0.0,0
48,M-1430,item:038005,1886.411173,1886.411173,119.906854,1886.411173,75.166203,68,0,1886.411173,75.166203,0.0,mps_lotified_7d_avg,mps_lotified,7,37728.223456,37728.223456,128275.95975,128275.95975,128275.95975,0.0,128275.95975,65109.274714,0.0,220000.0,285109.274714,0.0,0.0,0.0,0,,,1,20.0,0.0,0
48,M-1430,item:042342,6504867.6,6504867.6,413472.004277,6504867.6,290773.320374,7,0,6504867.6,290773.320374,0.0,mps_lotified_7d_avg,mps_lotified,7,32524338.0,32524338.0,45534073.2,78749996.0,78749996.0,0.0,78749996.0,460166346.5,0.0,30000000.0,490166346.5,0.0,0.0,0.0,0,,,1,5.0,0.0,0
48,M-1430,item:268967,4818.755102,4818.755102,6852.142857,4818.755102,4818.755102,7,0,4818.755102,4818.755102,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,33731.285715,33731.285715,33731.285715,0.0,33731.285715,0.0,0.0,0.0,0.0,33731.285715,0.0,0.0,0,,,1,0.0,0.0,0
48,M-1430,item:333362,107800.0,107800.0,6852.142857,107800.0,5422.008404,17,0,107800.0,5422.008404,0.0,mps_lotified_7d_avg,mps_lotified,7,1078000.0,1078000.0,1832600.0,1832600.0,1832600.0,0.0,1832600.0,0.0,0.0,12484000.0,12484000.0,1078000.0,155000.0,155000.0,31,108,179,1,10.0,110000.0,0
48,M-1430,item:344135,107800.0,107800.0,6852.142857,107800.0,5096.951483,53,0,107800.0,5096.951483,0.0,mps_lotified_7d_avg,mps_lotified,7,1078000.0,1078000.0,5713400.0,5713400.0,5713400.0,0.0,5713400.0,3612350.0,240000.0,7080000.0,10692350.0,0.0,0.0,0.0,0,,,1,10.0,0.0,0
48,M-1430,item:708073,854.854,854.854,54.337493,854.854,40.442194,45,0,854.854,40.442194,0.0,mps_lotified_7d_avg,mps_lotified,7,8548.54,8548.54,38468.43,38468.43,38468.43,0.0,38468.43,49198.8375,0.0,20000.0,69198.8375,0.0,0.0,0.0,0,,,1,10.0,2000.0,0
48,M-1430,item:730384,22853.6,22853.6,1452.654286,22853.6,783.831472,79,0,22853.6,783.831472,0.0,mps_lotified_7d_avg,mps_lotified,7,228536.0,228536.0,1805434.4,1805434.4,1805434.4,0.0,1805434.4,38230.0,0.0,2220000.0,2258230.0,190306.0,0.0,0.0,0,,,1,10.0,23500.0,0
48,M-1430,item:734545,862.4,862.4,54.817143,862.4,42.399857,32,0,862.4,42.399857,0.0,mps_lotified_7d_avg,mps_lotified,7,8624.0,8624.0,27596.8,27596.8,27596.8,0.0,27596.8,57303.0,0.0,0.0,57303.0,0.0,0.0,0.0,0,,,1,10.0,0.0,0
48,M-1430,item:773474,1040778.6004,1040778.6004,66155.50698,1040778.6004,50987.401665,33,0,1040778.6004,50987.401665,0.0,mps_lotified_7d_avg,mps_lotified,7,20815572.008,20815572.008,34345693.8132,34345693.8132,34345693.8132,0.0,34345693.8132,81888707.3645,0.0,0.0,81888707.3645,0.0,0.0,0.0,0,,,1,20.0,0.0,0
48,M-1810,item:001757,0.0,0.0,11.465904,19.423434,19.423434,40,0,19.423434,19.423434,0.0,propagated_demand_zero,mps_lotified,7,388.468688,388.468688,776.937376,8499.654,8499.654,0.0,8499.654,14008.5564,0.0,11500.0,25508.5564,0.0,0.0,0.0,0,,,1,20.0,0.0,0
48,M-1810,item:001848,0.0,0.0,8.599428,15.744982,15.744982,20,0,15.744982,15.744982,0.0,propagated_demand_zero,mps_lotified,7,314.899632,314.899632,314.899632,10262.646,10262.646,0.0,10262.646,13894.3228,0.0,12000.0,25894.3228,0.0,0.0,0.0,0,,,1,20.0,0.0,0
48,M-1810,item:001893,0.0,0.0,54.463044,76.64738,76.64738,84,0,76.64738,76.64738,0.0,propagated_demand_zero,mps_lotified,7,1149.710696,1149.710696,6438.3799,9783.5,9783.5,0.0,9783.5,52270.7864,0.0,22800.0,75070.7864,0.0,0.0,0.0,0,,,1,15.0,0.0,0
48,M-1810,item:002612,0.0,0.0,14.33238,26.241636,26.241636,20,0,26.241636,26.241636,0.0,propagated_demand_zero,mps_lotified,7,524.83272,524.83272,419.866176,153521.636719,153521.636719,0.0,153521.636719,288257.764719,0.0,0.0,288257.764719,0.0,0.0,0.0,0,,,1,20.0,0.0,0
48,M-1810,item:007923,0.0,0.0,22.931808,43.719874,43.719874,15,0,43.719874,43.719874,0.0,propagated_demand_zero,mps_lotified,7,655.798112,655.798112,393.478867,55018.98,55018.98,0.0,55018.98,74275.720915,0.0,0.0,74275.720915,0.0,0.0,0.0,0,,,1,15.0,0.0,0
48,M-1810,item:016332,0.0,0.0,3.439771,5.399707,5.399707,67,0,5.399707,5.399707,0.0,propagated_demand_zero,mps_lotified,7,37.79795,37.79795,361.780382,883.02,883.02,0.0,883.02,735.69072,0.0,6600.0,7335.69072,0.0,0.0,0.0,0,,,1,7.0,0.0,0
48,M-1810,item:029313,0.0,0.0,0.286648,0.426972,0.426972,76,0,0.426972,0.426972,0.0,propagated_demand_zero,mps_lotified,7,2.988806,2.988806,32.449898,226.83,226.83,0.0,226.83,214.55256,0.0,600.0,814.55256,0.0,0.0,0.0,0,,,1,7.0,0.0,0
48,M-1810,item:039668,0.0,0.0,0.286648,0.469007,0.469007,50,0,0.469007,0.469007,0.0,propagated_demand_zero,mps_lotified,7,3.283052,3.283052,23.450369,459.695,459.695,0.0,459.695,897.41756,0.0,0.0,897.41756,0.0,0.0,0.0,0,,,1,7.0,0.0,0
48,M-1810,item:049371,0.0,0.0,10.605961,16.753082,16.753082,65,0,16.753082,16.753082,0.0,propagated_demand_zero,mps_lotified,7,888.0,888.0,1088.95036,4138.93,4138.93,0.0,4138.93,9084.66472,0.0,30400.0,39484.66472,0.0,0.0,0.0,0,,,1,40.0,888.0,0
48,M-1810,item:055703,0.0,0.0,0.573295,0.951777,0.951777,47,0,0.951777,0.951777,0.0,propagated_demand_zero,mps_lotified,7,28.553296,28.553296,44.733498,569.805001,569.805001,0.0,569.805001,1445.250121,0.0,0.0,1445.250121,0.0,0.0,0.0,0,,,1,30.0,0.0,0
48,M-1810,item:099439,0.0,0.0,14.33238,23.450369,23.450369,50,0,23.450369,23.450369,0.0,propagated_demand_zero,mps_lotified,7,164.15258,164.15258,1172.51843,4972.616,4972.616,0.0,4972.616,21158.744,0.0,8400.0,29558.744,0.0,0.0,0.0,0,,,1,7.0,0.0,0
48,M-1810,item:268091,13216.040816,13216.040816,7060.285714,13216.040816,13216.040816,7,0,13216.040816,13216.040816,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,92512.285714,92512.285714,92512.285714,0.0,92512.285714,123214.32653,0.0,1549145.0,1672359.32653,0.0,0.0,0.0,0,,,1,0.0,0.0,0
48,M-1810,item:338928,0.0,0.0,7060.285714,10281.934901,10281.934901,79,0,10281.934901,10281.934901,0.0,propagated_demand_zero,mps_lotified,7,102819.349005,102819.349005,812272.85714,812272.85714,812272.85714,0.0,812272.85714,466698.0,0.0,2325000.0,2791698.0,0.0,0.0,0.0,0,,,1,10.0,0.0,0
48,M-1810,item:338929,0.0,0.0,7060.285714,11662.53869,11662.53869,48,0,11662.53869,11662.53869,0.0,propagated_demand_zero,mps_lotified,7,116625.386905,116625.386905,559801.857142,559801.857142,559801.857142,0.0,559801.857142,204200.0,15000.0,9365000.0,9569200.0,0.0,150000.0,150000.0,30,90,140,1,10.0,0.0,0
48,M-1810,item:426331,0.0,0.0,77.663143,147.841209,147.841209,13,0,147.841209,147.841209,0.0,propagated_demand_zero,mps_lotified,7,1034.888462,1034.888462,1921.935714,24159.0,24159.0,0.0,24159.0,136032.6,0.0,19200.0,155232.6,0.0,0.0,0.0,0,,,1,7.0,0.0,0
48,M-1810,item:693055,0.0,0.0,2866.476,4060.855638,4060.855638,105,0,4060.855638,4060.855638,0.0,propagated_demand_zero,mps_lotified,7,81217.112762,81217.112762,426389.842001,1010000.0,1010000.0,0.0,1010000.0,887225.6,0.0,3197986.0,4085211.6,0.0,122774.0,122774.0,84,118,201,1,20.0,0.0,0
48,SDC-1450,item:021081,0.0,0.0,591.430232,415.922071,415.922071,7,0,415.922071,415.922071,0.0,propagated_demand_zero,mps_lotified,7,900000.0,900000.0,2911.454499,1142100.0,1142100.0,0.0,1142100.0,541332.0,0.0,1320000.0,1861332.0,0.0,0.0,0.0,0,,,1,0.0,900000.0,0
48,SDC-1450,item:693055,0.0,0.0,2866.476,5365.712571,5365.712571,7,0,5365.712571,5365.712571,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,37559.988,1800000.0,1800000.0,0.0,1800000.0,0.4,122774.0,675303.4,675303.8,1124696.2,0.0,0.0,0,,,1,0.0,0.0,0
48,SDC-1450,item:773474,1040778.6004,1040778.6004,66155.50698,1040778.6004,46523.721622,7,0,1040778.6004,46523.721622,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,7285450.2028,9600000.0,9600000.0,0.0,9600000.0,8130909.0,0.0,3200000.0,11330909.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
48,SDC-VD0500655A,item:002612,0.0,0.0,14.33238,26.828563,26.828563,7,0,26.828563,26.828563,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,187.79994,21600.0,21600.0,0.0,21600.0,21600.0,0.0,0.0,21600.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
48,SDC-VD0505677A,item:099439,0.0,0.0,14.33238,26.828563,26.828563,7,0,26.828563,26.828563,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,187.79994,11569.782,11569.782,0.0,11569.782,5344.968,590.295,12009.705,17354.673,0.0,0.0,0.0,0,,,1,0.0,0.0,0
48,SDC-VD0508918A,item:730384,22853.6,22853.6,1452.654286,22853.6,1021.576082,7,0,22853.6,1021.576082,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,159975.2,914144.0,914144.0,0.0,914144.0,293896.0,32648.0,1762928.0,2056824.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
48,SDC-VD0514881A,item:016332,0.0,0.0,3.439771,6.438855,6.438855,7,0,6.438855,6.438855,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,45.071986,2776.74768,2776.74768,0.0,2776.74768,1036.05612,99.16956,4517.43924,5553.49536,0.0,0.0,0.0,0,,,1,0.0,0.0,0
48,SDC-VD0518684A,item:001893,0.0,0.0,54.463044,101.948539,101.948539,7,0,101.948539,101.948539,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,713.639772,22800.0,22800.0,0.0,22800.0,25646.3501,523.3949,7327.5286,32973.8787,0.0,0.0,0.0,0,,,1,0.0,0.0,0
48,SDC-VD0519670A,item:001848,0.0,0.0,8.599428,16.097138,16.097138,7,0,16.097138,16.097138,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,112.679964,4000.0,4000.0,0.0,4000.0,4000.0,0.0,0.0,4000.0,0.0,0.0,0.0,0,,,1,0.0,0.0,0
48,SDC-VD0519670A,item:029313,0.0,0.0,0.286648,0.536571,0.536571,7,0,0.536571,0.536571,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,3.755999,300.0,300.0,0.0,300.0,104.94237,8.26413,257.36862,362.31099,0.0,11.8059,11.8059,1,104,104,1,0.0,0.0,0
48,SDC-VD0520115A,item:708073,854.854,854.854,54.337493,854.854,38.212728,7,0,854.854,38.212728,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,5983.978,29309.28,29309.28,0.0,29309.28,32742.7,115.12,10000.0,42742.7,0.0,0.0,0.0,0,,,1,0.0,0.0,0
48,SDC-VD0520132A,item:038005,1886.411173,1886.411173,119.906854,1886.411173,84.324244,7,0,1886.411173,84.324244,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,13204.87821,75456.446912,75456.446912,0.0,75456.446912,47505.229008,2694.873104,386369.340736,433874.569744,0.0,0.0,0.0,0,,,1,0.0,0.0,0
48,SDC-VD0520132A,item:049371,0.0,0.0,10.605961,19.853137,19.853137,7,0,19.853137,19.853137,0.0,propagated_demand_zero,mps_lotified,7,0.0,0.0,138.971956,8561.63868,8561.63868,0.0,8561.63868,7544.50637,305.77281,39544.50637,47089.01274,0.0,0.0,0.0,0,,,1,0.0,0.0,0
48,SDC-VD0525412A,item:333362,107800.0,107800.0,6852.142857,107800.0,4818.755102,7,0,107800.0,4818.755102,0.0,mps_lotified_7d_avg,mps_lotified,7,0.0,0.0,754600.0,4312000.0,4312000.0,0.0,4312000.0,3000.0,154000.0,10728666.666667,10731666.666667,0.0,205333.333333,205333.333333,1,108,108,1,0.0,0.0,0
