day,demand,served,backlog_end,arrivals_qty,produced_qty,shipped_qty,inventory_total,holding_cost_day,transport_cost_day,purchase_cost_day,external_procured_ordered_qty,external_procured_arrived_qty,external_procured_rejected_qty,estimated_source_ordered_qty,estimated_source_arrived_qty,estimated_source_rejected_qty,supplier_capacity_binding_qty
165,47.5,0.0,4384.0475,52.6251,0.0691,0.0006,1008470.719,39765.3447,0.0053,0.0076,0.0,0.0,0.0,0.0009,0.0,0.0,0.0
166,47.5,1.152,4430.3955,52.516,0.05,0.0004,1008522.1321,39766.2129,0.0038,0.0055,0.0,0.0,0.0,0.0006,0.0,0.0,0.0
167,47.5,0.0,4477.8955,25.5056,0.0362,0.0003,1008547.6732,39767.2331,0.0028,0.004,0.0,0.0,0.0,0.0005,0.0,0.0,0.0
168,47.5,0.0,4525.3955,71.4563,0.0262,164.1602,1008699.5094,39770.0945,76.3528,1.6445,0.0,0.0,0.0,0.0003,251.3542,0.0,0.0
169,47.5,0.0,4572.8955,87.8476,23.769,110.2422,1008565.5774,39771.6476,9.8254,3.8009,0.0,0.0,0.0,171.0002,4.2292,0.0,0.0
170,47.5,0.0,4620.3955,25.4862,23.7637,110.2421,1008365.0949,39770.7079,9.825,3.8003,0.0,0.0,0.0,91.0856,0.0452,0.0,0.0
171,47.5,0.0,4667.8955,247.2654,18.6699,108.5035,1008429.0344,39771.4682,22.9468,3.2046,0.0,0.0,0.0,91.0855,17.0505,0.0,0.0
172,47.5,0.0,4715.3955,61.5625,0.0072,0.0001,1008491.241,39771.5132,0.0006,0.0008,0.0,0.0,0.0,71.5645,0.6371,0.0,0.0
173,47.5,21.888,4741.0075,83.5892,0.0052,21.888,1008540.9082,39771.5648,15.2279,0.2194,0.0,0.0,0.0,0.0001,10.7609,0.0,0.0
174,47.5,21.888,4766.6195,72.3532,23.7538,110.242,1008365.954,39771.22,9.8243,3.7992,0.0,0.0,0.0,0.0,0.6044,0.0,0.0
175,47.5,0.0,4814.1195,103.8804,16.2527,92.6258,1008297.3038,39769.9112,18.6859,2.7715,0.0,0.0,0.0,91.0854,0.0306,0.0,0.0
176,47.5,0.0,4861.6195,112.2926,23.752,150.242,1008183.6159,39769.9615,31.0461,10.9422,0.0,0.0,0.0,62.3216,41.7116,0.0,0.0
177,47.5,17.1971,4891.9224,67.0581,1.2514,95.5782,1008267.0626,39770.0596,55.3774,8.8525,0.0,0.0,0.0,132.7521,138.9971,0.0,0.0
178,47.5,0.0,4939.4224,78.8147,0.001,50.0,1008426.8079,39770.1348,26.5276,8.9291,0.0,0.0,0.0,52.7106,133.0129,0.0,0.0
179,47.5,43.776,4943.1464,47.9258,0.0007,50.0,1008494.1,39770.1414,26.5276,8.9291,0.0,0.0,0.0,52.0833,115.2249,0.0,0.0
180,47.5,0.0,4990.6464,114.0352,23.7505,161.394,1008380.9146,39771.9844,37.153,12.7394,0.0,0.0,0.0,52.0833,52.0895,0.0,0.0
181,47.5,1.152,5036.9944,115.5652,23.7504,175.218,1008253.7278,39770.8945,46.7703,12.8776,0.0,0.0,0.0,143.1687,52.1103,0.0,0.0
182,47.5,0.0,5084.4944,110.1644,23.6603,174.0322,1008206.9889,39768.9779,47.4671,11.5608,0.0,0.0,0.0,143.1687,135.1507,0.0,0.0
183,47.5,0.0,5131.9944,44.0955,0.0002,21.888,1008283.8297,39769.8334,15.2275,0.2189,0.0,0.0,0.0,134.8236,55.5451,0.0,0.0
184,47.5,14.976,5164.5184,134.5626,0.0001,21.8051,1008461.0587,39770.6408,15.1698,0.2181,0.0,0.0,0.0,0.0,80.3559,0.0,0.0
185,47.5,21.888,5190.1304,46.9888,0.0001,0.0,1008490.39,39771.645,0.0,0.0,0.0,0.0,0.0,0.0,4.2304,0.0,0.0
186,47.5,21.8051,5215.8254,32.1033,0.0001,0.0,1008500.6892,39771.6514,0.0,0.0,0.0,0.0,0.0,0.0,0.0009,0.0,0.0
187,47.5,0.0,5263.3254,46.6831,0.0001,0.0,1008547.373,39772.7278,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0,0.0
188,47.5,21.888,5288.9374,23.6378,0.0,0.0,1008629.4775,39772.8011,0.0,0.0,0.0,0.0,0.0,0.0,80.3546,0.0,0.0
189,47.5,0.0,5336.4374,239.1609,25.7205,305.9066,1008499.8458,39773.4043,102.3993,6.6898,0.0,0.0,0.0,0.0,251.3545,0.0,0.0
190,47.5,0.0,5383.9374,121.5177,29.222,110.2909,1008480.7806,39773.3192,10.2438,4.398,0.0,0.0,0.0,265.5722,80.0724,0.0,0.0
191,47.5,0.0,5431.4374,0.2405,27.882,104.0709,1008283.85,39771.5026,9.6895,4.1836,0.0,0.0,0.0,91.1364,10.7314,0.0,0.0
192,47.5,0.0,5478.9374,150.773,4.3776,0.0391,1008449.6472,39771.5671,0.3358,0.4793,0.0,0.0,0.0,85.9972,10.7265,0.0,0.0
193,47.5,0.0,5526.4374,22.5876,3.2832,21.2262,1008461.7918,39771.6063,14.9985,0.5715,0.0,0.0,0.0,0.0408,8.4138,0.0,0.0
194,47.5,0.0,5573.9374,72.5758,26.1577,155.3118,1008263.7787,39770.6698,41.3488,4.5129,0.0,0.0,0.0,0.0306,0.0001,0.0,0.0
195,47.5,21.1968,5600.2406,22.9933,3.001,5.8179,1008255.4207,39770.6381,0.6514,0.3917,0.0,0.0,0.0,91.1078,0.0225,0.0,0.0
196,47.5,42.5411,5605.1995,181.2235,1.2695,21.8993,1008383.2736,39771.5464,15.3249,0.3579,0.0,0.0,0.0,4.8103,10.7242,0.0,0.0
197,47.5,0.0,5652.6995,21.4745,0.9193,0.0082,1008490.8168,39772.0419,0.0705,0.1007,0.0,0.0,0.0,0.0118,85.1662,0.0,0.0
198,47.5,2.5072,5697.6923,53.9608,0.6654,41.1579,1008632.7878,39774.0819,22.0745,7.2276,0.0,0.0,0.0,0.0086,132.7308,0.0,0.0
199,47.5,21.888,5723.3043,43.8681,20.4815,138.8397,1008541.2859,39773.3139,32.7151,11.4664,0.0,0.0,0.0,41.6729,124.3008,0.0,0.0
200,47.5,1.152,5769.6523,66.3017,0.3485,50.0031,1008606.7777,39773.3238,26.5542,8.9672,0.0,0.0,0.0,124.6246,52.0833,0.0,0.0
201,47.5,0.0,5817.1523,9.6229,0.2522,50.0023,1008616.6706,39773.3345,26.5468,8.9566,0.0,0.0,0.0,52.0866,52.1058,0.0,0.0
202,47.5,0.0,5864.6523,28.8697,0.1825,68.4336,1008717.6048,39773.3669,39.3646,9.1333,0.0,0.0,0.0,52.0857,143.1687,0.0,0.0
203,47.5,0.0,5912.1523,26.5362,0.132,50.0012,1008759.231,39773.4067,26.5376,8.9435,0.0,0.0,0.0,52.085,67.0437,0.0,0.0
204,47.5,0.0,5959.6523,165.9054,2.816,77.3068,1008705.6409,39773.0024,38.9949,8.9373,0.0,0.0,0.0,52.0846,54.7515,0.0,0.0
205,47.5,0.0,6007.1523,11.025,5.5411,0.0495,1008722.1059,39773.0339,0.4251,0.6067,0.0,0.0,0.0,50.4474,0.0,0.0,0.0
206,47.5,0.0,6054.6523,187.881,8.2425,37.5425,1008682.539,39773.3532,18.7026,1.999,0.0,0.0,0.0,0.0516,0.0,0.0,0.0
207,47.5,18.432,6083.7203,45.9918,9.8858,0.0884,1008787.4708,39774.4515,0.7584,1.0824,0.0,0.0,0.0,6.4146,67.6667,0.0,0.0
208,47.5,2.5072,6128.7131,20.9722,8.7814,0.0785,1008814.5569,39774.4745,0.6736,0.9615,0.0,0.0,0.0,0.0921,0.0,0.0,0.0
209,47.5,0.0,6176.2131,28.2019,30.5542,112.81,1008620.7998,39773.5324,12.0902,4.5689,0.0,0.0,0.0,0.0818,0.0,0.0,0.0
210,47.5,0.0,6223.7131,24.5994,6.298,170.0073,1008638.5033,39774.4115,77.2551,2.3943,0.0,0.0,0.0,91.1488,171.0445,0.0,0.0
211,47.5,2.5072,6268.7059,137.6281,3.6871,21.921,1008771.1777,39775.7146,15.5103,0.6226,0.0,0.0,0.0,175.841,16.7336,0.0,0.0
212,47.5,0.0,6316.2059,4.5214,2.6775,0.0239,1008789.1086,39775.7612,0.2054,0.2932,0.0,0.0,0.0,0.0343,10.7809,0.0,0.0
213,47.5,21.888,6341.8179,33.1052,1.9401,0.0173,1008812.386,39775.9015,0.1488,0.2124,0.0,0.0,0.0,0.0249,10.1555,0.0,0.0
214,47.5,0.0,6389.3179,19.4425,1.4046,1.1646,1008832.0483,39775.9221,0.9092,0.1653,0.0,0.0,0.0,0.0181,0.0408,0.0,0.0
215,47.5,0.0,6436.8179,50.5395,1.0166,0.0091,1008883.6388,39777.9451,0.078,0.1113,0.0,0.0,0.0,0.0131,0.0531,0.0,0.0
216,47.5,1.152,6483.1659,21.3233,0.7357,0.0066,1008915.2647,39778.7794,0.0564,0.0805,0.0,0.0,0.0,0.0095,10.7323,0.0,0.0
217,47.5,0.0,6530.6659,95.9345,24.2823,110.2467,1008866.6285,39779.2055,9.8648,3.8571,0.0,0.0,0.0,0.0069,80.9341,0.0,0.0
218,47.5,0.0,6578.1659,151.7888,1.6352,5.8057,1009011.1403,39781.0422,0.5466,0.2421,0.0,0.0,0.0,91.0904,4.241,0.0,0.0
219,47.5,0.0,6625.6659,54.3213,24.0287,132.1325,1008816.9164,39780.18,25.0729,4.0482,0.0,0.0,0.0,4.7976,0.0086,0.0,0.0
220,47.5,0.0,6673.1659,78.5574,1.4517,46.956,1008882.6008,39780.0894,22.556,7.3767,0.0,0.0,0.0,91.088,41.6918,0.0,0.0
221,47.5,21.888,6698.7779,47.0743,23.896,156.2433,1008690.9254,39779.1587,34.2405,12.0295,0.0,0.0,0.0,46.4625,56.939,0.0,0.0
222,47.5,0.0,6746.2779,47.1807,1.3556,78.8432,1008702.3168,39779.0601,43.0816,9.3709,0.0,0.0,0.0,139.0034,52.0866,0.0,0.0
223,47.5,0.0,6793.7779,52.4563,23.8264,160.2427,1008528.8231,39779.0352,36.3574,12.7362,0.0,0.0,0.0,56.8783,52.0857,0.0,0.0
224,47.5,24.192,6817.0859,210.0113,20.4653,166.627,1008497.6576,39777.3813,50.2017,12.4185,0.0,0.0,0.0,143.1694,52.085,0.0,0.0
225,47.5,0.0,6864.5859,77.8044,0.04,51.1524,1008654.6793,39777.395,27.332,8.9449,0.0,0.0,0.0,130.3598,132.4614,0.0,0.0
226,47.5,21.888,6890.1979,284.8114,26.4994,209.4362,1008449.1169,39778.2051,64.0413,12.9477,0.0,0.0,0.0,52.0837,54.6539,0.0,0.0
227,47.5,23.04,6914.6579,53.1133,29.243,129.1009,1008319.3903,39776.2602,23.3314,4.5884,0.0,0.0,0.0,141.5322,80.4284,0.0,0.0
228,47.5,0.0,6962.1579,161.9972,7.9872,11.6535,1008473.6033,39776.318,1.455,1.0007,0.0,0.0,0.0,91.1366,10.6211,0.0,0.0
229,47.5,18.8099,6990.848,44.6118,28.1386,110.2812,1008358.1325,39775.393,10.1607,4.2793,0.0,0.0,0.0,9.639,80.4462,0.0,0.0
230,47.5,0.0,7038.348,175.8314,27.0411,156.5546,1008267.2893,39774.3917,42.2757,4.622,0.0,0.0,0.0,91.1263,4.3334,0.0,0.0
231,47.5,0.0,7085.848,141.4051,2.9134,168.8065,1008495.0328,39775.4041,78.3457,2.0089,0.0,0.0,0.0,91.1161,262.1275,0.0,0.0
232,47.5,4.8112,7128.5368,103.7031,25.5052,154.4945,1008393.2049,39775.5604,40.7342,4.4334,0.0,0.0,0.0,172.9401,69.6645,0.0,0.0
233,47.5,43.776,7132.2608,147.6805,2.5225,5.8136,1008486.4968,39776.4665,0.6147,0.3393,0.0,0.0,0.0,91.1017,0.0343,0.0,0.0
234,47.5,0.0,7179.7608,42.8524,20.9215,114.7316,1008397.4941,39775.6208,23.571,3.5188,0.0,0.0,0.0,4.8058,80.3791,0.0,0.0
235,47.5,44.2368,7183.024,96.0037,0.667,0.006,1008530.2881,39777.5328,0.0512,0.073,0.0,0.0,0.0,76.7121,80.3722,0.0,0.0
236,47.5,21.888,7208.636,107.1211,0.4827,18.4363,1008605.2665,39777.5585,12.8602,0.2372,0.0,0.0,0.0,0.0062,8.4714,0.0,0.0
237,47.5,0.0,7256.136,2.1336,0.3493,1.1551,1008686.9066,39777.5992,0.8282,0.0498,0.0,0.0,0.0,0.0045,80.3636,0.0,0.0
238,47.5,18.432,7285.204,18.7148,0.2527,0.0023,1008767.8211,39777.6148,0.0194,0.0277,0.0,0.0,0.0,0.0033,80.3835,0.0,0.0
239,47.5,0.0,7332.704,45.242,23.9329,110.2436,1008599.6218,39777.4907,9.838,3.8188,0.0,0.0,0.0,0.0024,12.4065,0.0,0.0
240,47.5,1.152,7379.052,1.465,1.3823,5.8034,1008669.1124,39777.4056,0.5272,0.2144,0.0,0.0,0.0,91.0871,80.9439,0.0,0.0
241,47.5,0.0,7426.552,133.5592,0.0958,21.8889,1008794.9073,39778.4562,15.2348,0.2294,0.0,0.0,0.0,4.7952,14.9417,0.0,0.0
242,47.5,21.888,7452.164,51.3669,0.0693,40.0006,1008892.7089,39779.4781,21.2273,7.1508,0.0,0.0,0.0,0.0009,109.9213,0.0,0.0
243,47.5,0.0,7499.664,18.7977,0.0501,46.0004,1008922.2671,39779.5169,24.4091,8.2202,0.0,0.0,0.0,41.6673,58.6279,0.0,0.0
244,47.5,0.0,7547.164,25.1481,0.0363,51.1523,1008946.8379,39780.4772,27.3317,8.9445,0.0,0.0,0.0,47.9171,52.6704,0.0,0.0
245,47.5,0.0,7594.664,35.1018,23.7763,160.2422,1008766.6669,39779.5628,36.3535,12.7307,0.0,0.0,0.0,52.0837,62.8121,0.0,0.0
246,47.5,1.152,7641.012,47.9896,22.429,154.0222,1008609.4518,39779.6092,35.7987,12.5156,0.0,0.0,0.0,143.169,61.2866,0.0,0.0
247,47.5,0.0,7688.512,173.2796,0.0137,71.8881,1008840.3446,39779.6423,41.756,9.1494,0.0,0.0,0.0,138.0298,132.483,0.0,0.0
248,47.5,0.0,7736.012,13.2137,0.0099,42.3201,1008874.8692,39780.0672,22.4536,7.5586,0.0,0.0,0.0,52.0835,65.3845,0.0,0.0
249,47.5,0.0,7783.512,186.0153,2.7277,55.6391,1008819.8827,39779.6089,30.9036,1.5766,0.0,0.0,0.0,44.0834,10.7623,0.0,0.0
250,47.5,21.888,7809.124,24.7043,5.4772,0.049,1008829.2771,39779.7236,0.4202,0.5997,0.0,0.0,0.0,6.3633,1.2008,0.0,0.0
251,47.5,20.6531,7835.971,49.1027,29.2258,112.7981,1008645.2357,39778.8016,11.9883,4.4234,0.0,0.0,0.0,0.051,10.7721,0.0,0.0
252,47.5,0.0,7883.471,2.2712,5.6303,170.0014,1008650.6509,39778.8145,77.2039,2.3212,0.0,0.0,0.0,91.1364,181.7399,0.0,0.0
253,47.5,0.0,7930.971,129.1348,27.0352,132.1594,1008614.8082,39777.8655,25.3035,4.3774,0.0,0.0,0.0,175.8348,80.6246,0.0,0.0
254,47.5,0.0,7978.471,125.9391,26.1591,110.2635,1008603.6318,39777.8805,10.0088,4.0626,0.0,0.0,0.0,91.116,86.5468,0.0,0.0
255,47.5,2.5072,8023.4638,104.1857,2.2521,25.3765,1008678.8663,39777.8653,16.3702,0.5022,0.0,0.0,0.0,91.1078,0.5944,0.0,0.0
256,47.5,21.888,8049.0758,72.4356,25.0203,132.1413,1008490.86,39776.9715,25.1489,4.1568,0.0,0.0,0.0,1.9339,9.0265,0.0,0.0
257,47.5,23.04,8073.5358,121.5241,2.1698,5.8104,1008578.3572,39777.7248,0.5876,0.3007,0.0,0.0,0.0,91.0972,0.0062,0.0,0.0
258,47.5,21.888,8099.1478,50.8753,24.4158,110.7087,1008381.4953,39776.9039,10.1956,3.8763,0.0,0.0,0.0,4.8025,0.0045,0.0,0.0
259,47.5,0.0,8146.6478,4.143,1.7318,5.8065,1008454.5726,39776.8072,0.554,0.2527,0.0,0.0,0.0,91.0916,80.3574,0.0,0.0
260,47.5,0.0,8194.1478,128.5142,0.3487,44.9311,1008540.8831,39776.8319,31.2832,0.4875,0.0,0.0,0.0,4.7985,4.254,0.0,0.0
261,47.5,0.4608,8241.187,46.2357,24.0023,110.2442,1008451.9441,39776.7118,9.8433,3.8264,0.0,0.0,0.0,0.0032,91.0658,0.0,0.0
262,47.5,44.928,8243.759,156.6339,23.9326,111.3956,1008417.5208,39775.7078,10.6394,3.8303,0.0,0.0,0.0,91.0878,80.919,0.0,0.0
263,47.5,0.0,8291.259,77.3113,17.6321,81.2321,1008330.1079,39774.2729,7.2489,2.8136,0.0,0.0,0.0,91.0871,1.6926,0.0,0.0
264,47.5,0.0,8338.759,135.9549,0.0956,78.0169,1008506.9114,39775.21,47.6771,7.5338,0.0,0.0,0.0,67.1168,122.0215,0.0,0.0
265,47.5,1.152,8385.107,24.4459,0.0692,67.8886,1008511.7029,39775.2299,39.6381,8.4411,0.0,0.0,0.0,41.6676,52.1463,0.0,0.0
266,47.5,0.0,8432.607,21.2296,21.2101,148.2203,1008411.9801,39774.336,35.284,12.319,0.0,0.0,0.0,47.9173,132.4603,0.0,0.0
267,47.5,0.0,8480.107,9.955,0.0362,50.0003,1008436.9301,39774.3745,26.5303,8.933,0.0,0.0,0.0,133.2361,67.0427,0.0,0.0
268,47.5,21.888,8505.719,263.3975,2.7467,84.9862,1008458.3125,39773.9155,43.0642,10.3012,0.0,0.0,0.0,52.0837,62.188,0.0,0.0
269,47.5,38.016,8515.203,65.0959,5.491,50.0491,1008571.1375,39773.9485,26.9487,9.5302,0.0,0.0,0.0,58.4468,132.4376,0.0,0.0
270,47.5,0.0,8562.703,21.317,5.4857,42.369,1008678.217,39774.8015,22.8737,8.1582,0.0,0.0,0.0,52.1345,124.4603,0.0,0.0
271,47.5,0.0,8610.203,0.2893,4.3875,0.0392,1008748.3626,39775.0661,0.3366,0.4804,0.0,0.0,0.0,44.1344,65.5489,0.0,0.0
272,47.5,0.0,8657.703,40.3755,3.2904,19.5305,1008771.7283,39775.8692,13.8193,0.5553,0.0,0.0,0.0,0.0409,0.0735,0.0,0.0
273,47.5,0.0,8705.203,24.3462,2.4129,166.6888,1008806.5926,39776.7457,78.2802,1.9309,0.0,0.0,0.0,0.0306,181.7609,0.0,0.0
274,47.5,0.0,8752.703,0.2373,1.7548,0.0157,1008880.7709,39776.7608,0.1346,0.1921,0.0,0.0,0.0,171.0225,72.2182,0.0,0.0
275,47.5,22.0083,8778.1947,22.4428,1.2722,0.0114,1008893.2163,39776.8064,0.0976,0.1393,0.0,0.0,0.0,0.0163,10.7618,0.0,0.0
276,47.5,0.0,8825.6947,0.1993,0.9213,0.0082,1008905.0516,39776.8416,0.0707,0.1009,0.0,0.0,0.0,0.0118,10.7316,0.0,0.0
277,47.5,0.0,8873.1947,0.8476,0.6668,0.006,1008906.8182,39776.8772,0.0512,0.073,0.0,0.0,0.0,0.0086,0.2643,0.0,0.0
278,47.5,0.0,8920.6947,60.2198,23.4826,106.765,1008759.3438,39777.0694,9.5508,3.7317,0.0,0.0,0.0,0.0062,10.7217,0.0,0.0
279,47.5,0.0,8968.1947,94.7743,0.3492,0.0031,1008855.0556,39777.8776,0.0268,0.0382,0.0,0.0,0.0,88.2135,0.5947,0.0,0.0
280,47.5,0.0,9015.6947,31.8534,0.2527,21.1991,1008875.7933,39777.9103,14.766,0.2396,0.0,0.0,0.0,0.0033,10.7161,0.0,0.0
281,47.5,0.0,9063.1947,9.6771,0.1828,0.0016,1008886.218,39777.9136,0.014,0.02,0.0,0.0,0.0,0.0024,0.5681,0.0,0.0
282,47.5,0.0,9110.6947,19.9546,0.1323,0.0012,1008906.3282,39777.9421,0.0101,0.0145,0.0,0.0,0.0,0.0017,0.0257,0.0,0.0
283,47.5,21.1968,9136.9979,56.8937,0.0957,0.0009,1008952.8526,39778.9923,0.0073,0.0105,0.0,0.0,0.0,0.0012,10.7336,0.0,0.0
284,47.5,0.0,9184.4979,30.4867,0.0693,0.0006,1008994.1344,39779.8758,0.0053,0.0076,0.0,0.0,0.0,0.0009,10.727,0.0,0.0
285,47.5,0.0,9231.9979,26.5619,0.0501,0.0004,1009028.6374,39779.9086,0.0038,0.0055,0.0,0.0,0.0,0.0006,7.8919,0.0,0.0
286,47.5,0.0,9279.4979,50.4195,23.7863,150.2423,1008930.8827,39779.9676,31.0488,10.946,0.0,0.0,0.0,0.0005,119.4842,0.0,0.0
287,47.5,0.0,9326.9979,31.1578,23.7762,156.2422,1008736.0595,39778.8684,34.2313,12.0164,0.0,0.0,0.0,132.7524,47.9374,0.0,0.0
288,47.5,0.0,9374.4979,77.5027,23.679,159.8244,1008597.9514,39776.9566,36.3157,12.7155,0.0,0.0,0.0,139.0023,61.6247,0.0,0.0
289,47.5,0.0,9421.9979,177.0961,0.0137,71.8881,1008752.284,39776.976,41.756,9.1494,0.0,0.0,0.0,142.8237,52.1063,0.0,0.0
290,47.5,0.0,9469.4979,65.5898,20.0099,186.5285,1008588.3719,39776.3813,65.1984,12.566,0.0,0.0,0.0,52.0835,58.4241,0.0,0.0
291,47.5,21.888,9495.1099,121.703,0.0072,50.0001,1008688.2451,39777.3949,26.5281,8.9298,0.0,0.0,0.0,128.7869,52.1345,0.0,0.0
292,47.5,0.0,9542.6099,12.771,0.0052,42.32,1008701.0723,39777.5224,22.4533,7.5581,0.0,0.0,0.0,52.0834,44.1344,0.0,0.0
293,47.5,43.6931,9546.4168,63.7016,0.0038,18.432,1008701.9254,39777.5361,12.8234,0.1847,0.0,0.0,0.0,44.0834,0.0409,0.0,0.0
294,47.5,0.0,9593.9168,11.0047,0.0027,164.16,1008793.3176,39777.5563,76.351,1.6419,0.0,0.0,0.0,0.0,251.3848,0.0,0.0
295,47.5,0.0,9641.4168,187.7511,25.7225,141.7466,1008612.3001,39776.0838,26.0486,5.0484,0.0,0.0,0.0,171.0,80.3766,0.0,0.0
296,47.5,18.432,9670.4848,125.0096,5.4734,21.2457,1008782.2372,39776.0933,15.1665,0.8113,0.0,0.0,0.0,94.5722,80.066,0.0,0.0
297,47.5,0.0,9717.9848,0.0464,5.473,0.0489,1008787.6686,39776.0918,0.4198,0.5993,0.0,0.0,0.0,0.051,0.0118,0.0,0.0
298,47.5,21.1968,9744.288,30.8699,4.3783,0.0391,1008869.3154,39776.0934,0.3359,0.4794,0.0,0.0,0.0,0.051,67.6752,0.0,0.0
299,47.5,0.0,9791.788,2.9637,3.2837,2.5366,1008872.9193,39776.1064,1.9962,0.3846,0.0,0.0,0.0,0.0408,0.028,0.0,0.0
300,47.5,0.0,9839.288,8.6805,2.4081,0.0215,1008894.3389,39776.135,0.1847,0.2637,0.0,0.0,0.0,0.0306,10.3751,0.0,0.0
301,47.5,0.0,9886.788,28.4484,1.7513,0.0157,1008924.5099,39777.2515,0.1343,0.1918,0.0,0.0,0.0,0.0224,0.0033,0.0,0.0
302,47.5,2.5072,9931.7808,2.5319,1.2697,0.0114,1008925.7835,39777.2517,0.0974,0.139,0.0,0.0,0.0,0.0163,0.0024,0.0,0.0
303,47.5,0.0,9979.2808,47.0656,24.6694,110.2502,1008825.5427,39777.1557,9.8945,3.8995,0.0,0.0,0.0,0.0118,77.8184,0.0,0.0
304,47.5,0.0,10026.7808,20.0409,24.4155,110.2479,1008620.2108,39775.996,9.875,3.8717,0.0,0.0,0.0,91.094,0.0012,0.0,0.0
305,47.5,0.0,10074.2808,177.1408,19.1416,108.5077,1008597.4392,39774.4636,22.983,3.2563,0.0,0.0,0.0,91.0916,0.0009,0.0,0.0
306,47.5,0.0,10121.7808,161.1679,24.0985,149.3302,1008492.2089,39774.5134,37.0422,4.2278,0.0,0.0,0.0,71.5688,0.0006,0.0,0.0
307,47.5,60.9731,10108.3078,138.8718,24.0022,110.2442,1008344.3508,39772.5866,9.8433,3.8264,0.0,0.0,0.0,91.0886,0.023,0.0,0.0
308,47.5,0.0,10155.8078,77.857,2.6825,51.6061,1008409.3262,39772.4398,22.2701,7.5631,0.0,0.0,0.0,91.0877,52.3982,0.0,0.0
309,47.5,0.0,10203.3078,61.1541,23.882,180.4352,1008230.1139,39771.6203,51.0698,12.2699,0.0,0.0,0.0,51.2563,58.6481,0.0,0.0
310,47.5,24.192,10226.6158,101.4899,1.3456,55.8031,1008306.2777,39771.5533,27.0519,9.1394,0.0,0.0,0.0,139.0033,62.7517,0.0,0.0
311,47.5,0.0,10274.1158,36.219,0.0691,71.8886,1008400.1379,39771.5586,41.7603,9.1555,0.0,0.0,0.0,56.8782,132.4566,0.0,0.0
312,47.5,0.0,10321.6158,211.9583,25.7705,214.787,1008228.3703,39770.1364,68.6087,14.213,0.0,0.0,0.0,52.084,141.4555,0.0,0.0
313,47.5,0.0,10369.1158,48.1573,5.5082,50.0492,1008345.0683,39772.0614,26.95,9.5321,0.0,0.0,0.0,146.656,115.2164,0.0,0.0
314,47.5,21.888,10394.7278,118.9591,5.4982,63.566,1008505.8115,39772.0753,37.6213,8.3715,0.0,0.0,0.0,52.1346,124.4375,0.0,0.0
315,47.5,23.04,10419.1878,32.7677,4.3966,164.1993,1008600.2096,39772.0793,76.6881,2.123,0.0,0.0,0.0,44.1345,251.3542,0.0,0.0
316,47.5,21.1968,10445.491,75.6349,3.2969,2.5367,1008663.7756,39773.0084,1.9972,0.3861,0.0,0.0,0.0,171.0409,8.5028,0.0,0.0
317,47.5,0.0,10492.991,73.1188,25.4176,106.7823,1008617.4436,39774.3154,9.6992,3.9436,0.0,0.0,0.0,0.0307,97.0653,0.0,0.0
318,47.5,2.5072,10537.9838,29.0153,1.7582,0.0157,1008649.958,39774.3272,0.1349,0.1925,0.0,0.0,0.0,88.2315,4.2801,0.0,0.0
319,47.5,0.0,10585.4838,99.8238,25.0247,110.2534,1008525.0567,39773.3752,9.9218,3.9384,0.0,0.0,0.0,0.0164,0.051,0.0,0.0
320,47.5,0.0,10632.9838,3.1923,2.1731,5.8105,1008595.1165,39773.3957,0.5879,0.301,0.0,0.0,0.0,91.0973,77.8574,0.0,0.0
321,47.5,0.0,10680.4838,128.7202,0.6681,21.2028,1008702.4432,39774.4173,14.7979,0.2851,0.0,0.0,0.0,4.8026,0.0306,0.0,0.0
322,47.5,0.0,10727.9838,21.2726,20.4835,93.9917,1008532.6741,39773.5694,9.1114,3.2635,0.0,0.0,0.0,0.0062,0.0224,0.0,0.0
323,47.5,0.0,10775.4838,110.5625,0.3499,0.0031,1008643.5964,39775.3965,0.0268,0.0383,0.0,0.0,0.0,76.708,0.0163,0.0,0.0
324,47.5,21.1968,10801.787,105.2451,24.0032,132.1322,1008479.1002,39774.4518,25.0709,4.0454,0.0,0.0,0.0,0.0033,0.0343,0.0,0.0
325,47.5,0.0,10849.287,121.4174,1.4332,24.2358,1008658.1578,39775.386,13.3542,0.4043,0.0,0.0,0.0,91.0878,88.5565,0.0,0.0
326,47.5,1.152,10895.635,26.229,0.1326,0.0012,1008694.0975,39776.4169,0.0102,0.0145,0.0,0.0,0.0,4.7957,10.7326,0.0,0.0
327,47.5,0.0,10943.135,78.6987,23.8459,133.2828,1008611.6578,39776.4868,25.8603,4.0397,0.0,0.0,0.0,0.0012,88.7948,0.0,0.0
328,47.5,40.32,10950.315,146.3349,1.3194,5.8028,1008720.8083,39776.4261,0.5224,0.2075,0.0,0.0,0.0,91.0863,14.9636,0.0,0.0
329,47.5,23.04,10974.775,80.5822,0.0502,21.8884,1008766.3133,39777.4576,15.2313,0.2244,0.0,0.0,0.0,4.7946,10.7135,0.0,0.0
330,47.5,0.0,11022.275,41.938,23.7863,151.3943,1008649.8777,39776.6459,31.8502,10.9575,0.0,0.0,0.0,0.0005,110.4848,0.0,0.0
331,47.5,21.888,11047.887,99.2228,1.2763,51.8024,1008726.0534,39776.5807,24.9244,8.4175,0.0,0.0,0.0,132.7524,58.6278,0.0,0.0
