snapshot,sim_day,product_code,component_item_id,stock_value_eur,future_pf_demand_qty,dc_stock_qty,net_pf_demand_qty,horizon_working_days,horizon_calendar_days,gross_need_value_eur,net_need_value_eur,safety_value_eur,immobilized_gross_rule_eur,immobilized_net_rule_eur
2025-06-16,165,268091,item:001893,43849.18412799999,553290.571431,93613.229201,459677.34223,43.0,61,19803.907291606927,16453.2127233447,0.0,24045.276836393066,27395.971404655294
2025-06-16,165,268091,item:002612,250026.76530594,592752.040818,93613.229201,499138.81161699997,48.0,68,1516.14117000428,1276.6972523539623,0.0,248510.62413593574,248750.06805358603
2025-06-16,165,268091,item:007923,148037.3328,435587.408161,93613.229201,341974.17896,29.0,41,2829.575803413856,2221.46426652416,0.0,145207.75699658616,145815.86853347585
2025-06-16,165,268091,item:016332,23807.6931552,703016.448982,93613.229201,609403.219781,56.0,79,9460.115537134121,8200.412488467116,0.0,14347.577618065878,15607.280666732882
2025-06-16,165,268091,item:029313,465.9074855999999,796102.081634,93613.229201,702488.852433,63.0,89,66.90601114468461,59.03856813617418,0.0,399.0014744553153,406.8689174638257
2025-06-16,165,268091,item:039668,5591.460586800001,542968.877553,93613.229201,449355.648352,42.0,59,269.1637897938385,222.75727813494356,0.0,5322.296797006163,5368.703308665057
2025-06-16,165,268091,item:049371,349754.61216400005,2625037.4489809987,93613.229201,2531424.2197799985,187.0,262,57769.80289833811,55709.63503226898,13009200.0,0.0,0.0
2025-06-16,165,268091,item:055703,30125.483773775,629337.02041,93613.229201,535723.791209,51.0,72,1777.077824642329,1512.7393409505894,0.0,28348.40594913267,28612.74443282441
2025-06-16,165,268091,item:099439,44794.7164,542968.877553,93613.229201,449355.648352,42.0,59,10107.41995253685,8364.800329637315,0.0,34687.296447463144,36429.916070362684
2025-06-16,165,268091,item:338928,102576.64638,1032520.000001,93613.229201,938906.7708,80.0,112,145905.4012001413,132676.915781748,0.0,0.0,0.0
2025-06-16,165,268091,item:338929,79519.14,640613.877553,93613.229201,547000.648352,52.0,73,138276.50546981505,118070.0899467792,0.0,0.0,0.0
2025-06-16,165,268091,item:426331,21610.433334,497088.14285799995,93613.229201,403474.91365699994,35.0,49,2755.473906134751,2236.5542456308917,0.0,18854.95942786525,19373.87908836911
2025-06-23,172,268091,item:001757,89212.169796,1334545.4693909998,100119.244897,1234426.2244939997,104.0,146,11768.44900364004,10885.565463979927,0.0,77443.72079235996,78326.60433202007
2025-06-23,172,268091,item:001848,46846.982076,496164.734697,100119.244897,396045.4898,41.0,58,1746.5097894281341,1394.0880450057962,0.0,45100.472286571865,45452.894030994205
2025-06-23,172,268091,item:001893,43849.18412799999,514654.897962,100119.244897,414535.65306499996,43.0,61,18421.022176557948,14837.45804872942,0.0,25428.161951442045,29011.72607927057
2025-06-23,172,268091,item:002612,250026.76530594,584319.224493,100119.244897,484199.97959599993,48.0,68,1494.571712408195,1238.4867078106483,0.0,248532.19359353182,248788.27859812934
2025-06-23,172,268091,item:007923,148037.3328,413428.979594,100119.244897,313309.734697,29.0,41,2685.6346514426236,2035.2600365917122,0.0,145351.6981485574,146002.0727634083
2025-06-23,172,268091,item:016332,23807.6931552,690285.734697,100119.244897,590166.4898,56.0,79,9288.805138663734,7941.554124000068,0.0,14518.888016536264,15866.139031199931
2025-06-23,172,268091,item:029313,465.9074855999999,788783.102042,100119.244897,688663.857145,63.0,89,66.29090946181377,57.876687882180086,0.0,399.61657613818613,408.03079771781984
2025-06-23,172,268091,item:039668,5591.460586800001,501475.877554,100119.244897,401356.632657,42.0,59,248.59463087633424,198.962918080524,0.0,5342.865955923667,5392.497668719477
2025-06-23,172,268091,item:049371,349754.61216400005,2620915.734695998,100119.244897,2520796.489798998,187.0,262,57679.095384073815,55475.74813419921,13009200.0,0.0,0.0
2025-06-23,172,268091,item:055703,30125.483773775,624919.306126,100119.244897,524800.061229,51.0,72,1764.6033922871698,1481.893676894164,0.0,28360.88038148783,28643.590096880835
2025-06-23,172,268091,item:099439,44794.7164,501475.877554,100119.244897,401356.632657,42.0,59,9335.023608255466,7471.29385257332,0.0,35459.69279174453,37323.42254742668
2025-06-23,172,268091,item:338928,102576.64638,1019963.04082,100119.244897,919843.795923,80.0,112,144130.9772982742,129983.12680187912,0.0,0.0,0.0
2025-06-23,172,268091,item:338929,79519.14,634443.306126,100119.244897,534324.061229,52.0,73,136944.5876272971,115333.84861627963,0.0,0.0,0.0
2025-06-23,172,268091,item:426331,21610.433334,450005.87755399995,100119.244897,349886.632657,35.0,49,2494.486080633659,1939.5020787432618,0.0,19115.947253366343,19670.93125525674
2025-06-30,179,268091,item:001757,89212.169796,1346956.632659,180678.387744,1166278.2449150002,104.0,146,11877.894612909513,10284.614772698844,0.0,77334.27518309049,78927.55502330116
2025-06-30,179,268091,item:001848,46846.982076,464936.510209,180678.387744,284258.12246499996,41.0,58,1636.5858146658843,1000.5942762392493,0.0,45210.396261334114,45846.38779976075
2025-06-30,179,268091,item:001893,43849.18412799999,498015.857148,180678.387744,317337.469404,43.0,61,17825.461654264076,11358.447348878595,0.0,26023.722473735917,32490.7367791214
2025-06-30,179,268091,item:002612,250026.76530594,567002.0000049999,180678.387744,386323.6122609999,48.0,68,1450.2777156127884,988.1385354411854,0.0,248576.48759032722,249038.6267704988
2025-06-30,179,268091,item:007923,148037.3328,359076.3673519999,180678.387744,178397.9796079999,29.0,41,2332.5600823185914,1158.8732755335675,0.0,145704.77271768142,146878.45952446642
2025-06-30,179,268091,item:016332,23807.6931552,670754.795922,180678.387744,490076.40817799995,56.0,79,9025.987764151741,6594.695543896563,0.0,14781.705391048257,17212.997611303435
2025-06-30,179,268091,item:029313,465.9074855999999,788193.2653079999,180678.387744,607514.877564,63.0,89,66.24133840301492,51.05676534023368,0.0,399.666147196985,414.85072025976626
2025-06-30,179,268091,item:039668,5591.460586800001,476213.367352,180678.387744,295534.97960799997,42.0,59,236.07134774393757,146.5043733011554,0.0,5355.389239056063,5444.9562134988455
2025-06-30,179,268091,item:049371,349754.61216400005,2607601.5102079986,180678.387744,2426923.1224639984,187.0,262,57386.08618349478,53409.85534838338,13009200.0,0.0,0.0
2025-06-30,179,268091,item:055703,30125.483773775,603982.367352,180678.387744,423303.97960799997,51.0,72,1705.4831301628626,1195.2961463384975,0.0,28420.000643612137,28930.187627436502
2025-06-30,179,268091,item:099439,44794.7164,476213.367352,180678.387744,295534.97960799997,42.0,59,8864.759454594214,5501.41319890088,0.0,35929.956945405786,39293.303201099116
2025-06-30,179,268091,item:338928,102576.64638,1006909.959192,180678.387744,826231.5714479999,80.0,112,142286.4463334215,116754.78336131686,0.0,0.0,0.0
2025-06-30,179,268091,item:338929,79519.14,613072.510209,180678.387744,432394.12246499996,52.0,73,132331.70132861263,93332.27133407023,0.0,0.0,0.0
2025-06-30,179,268091,item:426331,21610.433334,399321.06122999993,180678.387744,218642.67348599993,35.0,49,2213.5284862419726,1211.9866269477993,0.0,19396.90484775803,20398.4467070522
2025-07-07,186,268091,item:001757,89212.169796,1387561.0612270003,128229.959166,1259331.1020610004,104.0,146,12235.957457439281,11105.184643926561,0.0,76976.21233856073,78106.98515207344
2025-07-07,186,268091,item:001848,46846.982076,472235.5102070001,128229.959166,344005.55104100006,41.0,58,1662.2784406388446,1210.9064197753412,0.0,45184.703635361155,45636.07565622466
2025-07-07,186,268091,item:001893,43849.18412799999,500621.5714310001,128229.959166,372391.61226500006,43.0,61,17918.72788136693,13328.998082136655,0.0,25930.456246633064,30520.18604586334
2025-07-07,186,268091,item:002612,250026.76530594,565321.142859,128229.959166,437091.183693,48.0,68,1445.9784192047498,1117.9918296499552,0.0,248580.78688673527,248908.77347629005
2025-07-07,186,268091,item:007923,148037.3328,327711.46939100005,128229.959166,199481.51022500003,29.0,41,2128.8137051639364,1295.8318904216003,0.0,145908.51909483605,146741.5009095784
2025-07-07,186,268091,item:016332,23807.6931552,684526.938775,128229.959166,556296.979609,56.0,79,9211.312108655995,7485.790279417245,0.0,14596.381046544004,16321.902875782755
2025-07-07,186,268091,item:029313,465.9074855999999,784710.6326540001,128229.959166,656480.6734880001,63.0,89,65.94865098950747,55.17194876127849,0.0,399.95883461049243,410.73553683872143
2025-07-07,186,268091,item:039668,5591.460586800001,481759.5102070001,128229.959166,353529.55104100006,42.0,59,238.82071495687535,175.2537902193508,0.0,5352.639871843126,5416.20679658065
2025-07-07,186,268091,item:049371,349754.61216400005,2624477.081634999,128229.959166,2496247.1224689987,187.0,262,57757.4707652702,54935.48456101343,13009200.0,0.0,0.0
2025-07-07,186,268091,item:055703,30125.483773775,604374.367348,128229.959166,476144.40818200004,51.0,72,1706.590032311568,1344.5032497157588,0.0,28418.89374146343,28780.98052405924
2025-07-07,186,268091,item:099439,44794.7164,481759.5102070001,128229.959166,353529.55104100006,42.0,59,8968.001458454326,6580.98794558332,0.0,35826.71494154567,38213.728454416676
2025-07-07,186,268091,item:338928,102576.64638,1014319.2449020001,128229.959166,886089.285736,80.0,112,143333.45249710162,125213.27696735416,0.0,0.0,0.0
2025-07-07,186,268091,item:338929,79519.14,614511.653062,128229.959166,486281.69389600004,52.0,73,132642.3403134327,104963.9036274516,0.0,0.0,0.0
2025-07-07,186,268091,item:426331,21610.433334,378559.10204300005,128229.959166,250329.14287700003,35.0,49,2098.440171217819,1387.6320146700727,0.0,19511.993162782182,20222.801319329927
2025-07-14,193,268091,item:001757,89212.169796,1394418.816327,123390.693887,1271028.12244,104.0,146,12296.43133639271,11208.332712675101,0.0,76915.7384596073,78003.8370833249
2025-07-14,193,268091,item:001848,46846.982076,469339.469389,123390.693887,345948.775502,41.0,58,1652.084319038668,1217.7466087425503,0.0,45194.897756961334,45629.23546725745
2025-07-14,193,268091,item:001893,43849.18412799999,497058.67347,123390.693887,373667.97958299995,43.0,61,17791.20121716477,13374.683046495133,0.0,26057.982910835224,30474.50108150486
2025-07-14,193,268091,item:002612,250026.76530594,567836.836734,123390.693887,444446.14284700004,48.0,68,1452.4130609982249,1136.8043441740565,0.0,248574.35224494178,248889.96096176596
2025-07-14,193,268091,item:007923,148037.3328,301576.51020499994,123390.693887,178185.81631799994,29.0,41,1959.0410102916796,1157.4950628017275,0.0,146078.2917897083,146879.83773719828
2025-07-14,193,268091,item:016332,23807.6931552,692449.755101,123390.693887,569059.061214,56.0,79,9317.925201325424,7657.522771099989,0.0,14489.767953874574,16150.170384100009
2025-07-14,193,268091,item:029313,465.9074855999999,779487.34694,123390.693887,656096.653053,63.0,89,65.50967561153148,55.13967491588022,0.0,400.39780998846845,410.7678106841197
2025-07-14,193,268091,item:039668,5591.460586800001,478429.612246,123390.693887,355038.918359,42.0,59,237.16999796026062,176.00202284243366,0.0,5354.29058883974,5415.458563957567
2025-07-14,193,268091,item:049371,349754.61216400005,2632116.1836759993,123390.693887,2508725.4897889993,187.0,262,57925.586240879966,55210.09886064917,13009200.0,0.0,0.0
2025-07-14,193,268091,item:055703,30125.483773775,616264.469386,123390.693887,492873.775499,51.0,72,1740.1644701393293,1391.742466089791,0.0,28385.319303635668,28733.741307685206
2025-07-14,193,268091,item:099439,44794.7164,478429.612246,123390.693887,355038.918359,42.0,59,8906.015074920513,6609.084969144621,0.0,35888.701325079484,38185.63143085538
2025-07-14,193,268091,item:338928,102576.64638,1003329.02041,123390.693887,879938.326523,80.0,112,141780.42387413708,124344.08492096512,0.0,0.0,0.0
2025-07-14,193,268091,item:338929,79519.14,629465.612243,123390.693887,506074.918356,52.0,73,135870.15240265153,109236.2711271426,0.0,0.0,0.0
2025-07-14,193,268091,item:426331,21610.433334,384173.816328,123390.693887,260783.12244099998,35.0,49,2129.563823883859,1445.5808278086242,0.0,19480.869510116143,20164.852506191375
2025-07-21,200,268091,item:001757,89212.169796,1415503.673473,80752.857144,1334750.816329,104.0,146,12482.364353860425,11770.259818650347,0.0,76729.80544213958,77441.90997734966
2025-07-21,200,268091,item:001848,46846.982076,474713.00000100007,80752.857144,393960.14285700006,41.0,58,1670.9992542635205,1386.7475820594975,0.0,45175.98282173648,45460.2344939405
2025-07-21,200,268091,item:001893,43849.18412799999,506437.93877600005,80752.857144,425685.08163200004,43.0,61,18126.912885091817,15236.529099450912,0.0,25722.271242908177,28612.65502854908
2025-07-21,200,268091,item:002612,250026.76530594,592151.469387,80752.857144,511398.61224299995,48.0,68,1514.605028398068,1308.055370395145,0.0,248512.16027754193,248718.70993554484
2025-07-21,200,268091,item:007923,148037.3328,312499.6938800001,80752.857144,231746.83673600008,29.0,41,2029.9980114444807,1505.4274514370566,0.0,146007.3347885555,146531.90534856296
2025-07-21,200,268091,item:016332,23807.6931552,689929.714288,80752.857144,609176.857144,56.0,79,9284.01436284676,8197.36644779138,0.0,14523.67879235324,15610.326707408618
2025-07-21,200,268091,item:029313,465.9074855999999,789129.306128,80752.857144,708376.448984,63.0,89,66.32000514560937,59.533373525513326,0.0,399.5874804543905,406.37411207448656
2025-07-21,200,268091,item:039668,5591.460586800001,484850.28571500006,80752.857144,404097.42857100005,42.0,59,240.35289273635414,200.3216018757876,0.0,5351.107694063647,5391.138984924213
2025-07-21,200,268091,item:049371,349754.61216400005,2626557.1428619996,80752.857144,2545804.2857179996,187.0,262,57803.24715110689,56026.10045078174,13009200.0,0.0,0.0
2025-07-21,200,268091,item:055703,30125.483773775,631050.857143,80752.857144,550297.999999,51.0,72,1781.9172368404031,1553.892971537176,0.0,28343.566536934595,28571.59080223782
2025-07-21,200,268091,item:099439,44794.7164,484850.28571500006,80752.857144,404097.42857100005,42.0,59,9025.536553613298,7522.314042592023,0.0,35769.1798463867,37272.40235740798
2025-07-21,200,268091,item:338928,102576.64638,1006019.163267,80752.857144,925266.306123,80.0,112,142160.56796125977,130749.38171824111,0.0,0.0,0.0
2025-07-21,200,268091,item:338929,79519.14,638844.428572,80752.857144,558091.571428,52.0,73,137894.56990726618,120464.0656927338,0.0,0.0,0.0
2025-07-21,200,268091,item:426331,21610.433334,389574.3469410001,80752.857144,308821.4897970001,35.0,49,2159.5002071937597,1711.8685468874246,0.0,19450.93312680624,19898.564787112577
2025-07-28,207,268091,item:001757,89212.169796,1459372.265311,180451.816321,1278920.44899,104.0,146,12869.211634637297,11277.929773737495,0.0,76342.95816136271,77934.2400222625
2025-07-28,207,268091,item:001848,46846.982076,469375.877552,180451.816321,288924.061231,41.0,58,1652.2124765005913,1017.0184740143447,0.0,45194.76959949941,45829.963601985655
2025-07-28,207,268091,item:001893,43849.18412799999,506661.775511,180451.816321,326209.95919,43.0,61,18134.924664394202,11676.020020889302,0.0,25714.25946360579,32173.164107110693
2025-07-28,207,268091,item:002612,250026.76530594,569559.5714310001,180451.816321,389107.75511000014,48.0,68,1456.8194718062118,995.2598160203581,0.0,248569.9458341338,249031.50548991965
2025-07-28,207,268091,item:007923,148037.3328,294808.571432,180451.816321,114356.75511100003,29.0,41,1915.076480022272,742.8614812010562,0.0,146122.25631997772,147294.47131879895
2025-07-28,207,268091,item:016332,23807.6931552,672263.1632710001,180451.816321,491811.34695000015,56.0,79,9046.285055082337,6618.041685024188,0.0,14761.408100117662,17189.65147017581
2025-07-28,207,268091,item:029313,465.9074855999999,780358.8979650001,180451.816321,599907.0816440001,63.0,89,65.58292250277454,50.41739095552506,0.0,400.3245630972254,415.4900946444749
2025-07-28,207,268091,item:039668,5591.460586800001,482577.020409,180451.816321,302125.204088,42.0,59,239.22597601927194,149.7713189217279,0.0,5352.234610780729,5441.689267878273
2025-07-28,207,268091,item:049371,349754.61216400005,2607164.8775569997,180451.816321,2426713.0612359997,187.0,262,57376.47710831874,53405.232482624735,13009200.0,0.0,0.0
2025-07-28,207,268091,item:055703,30125.483773775,604440.0204120001,180451.816321,423988.20409100014,51.0,72,1706.7754188379768,1197.2282115378796,0.0,28418.70835493702,28928.25556223712
2025-07-28,207,268091,item:099439,44794.7164,482577.020409,180451.816321,302125.204088,42.0,59,8983.219492615575,5624.090886618528,0.0,35811.496907384426,39170.62551338147
2025-07-28,207,268091,item:338928,102576.64638,977942.3877590002,180451.816321,797490.5714380002,80.0,112,138193.0388142243,112693.3926499038,0.0,0.0,0.0
2025-07-28,207,268091,item:338929,79519.14,613674.8775550001,180451.816321,433223.06123400014,52.0,73,132461.72232024677,93511.19776735893,0.0,0.0,0.0
2025-07-28,207,268091,item:426331,21610.433334,369397.510207,180451.816321,188945.69388600002,35.0,49,2047.6553605047486,1047.3694387196917,0.0,19562.777973495253,20563.06389528031
2025-08-04,214,268091,item:001757,89212.169796,1515316.775511,194421.999996,1320894.775515,104.0,146,13362.548227824162,11648.072816819435,0.0,75849.62156817585,77564.09697918057
2025-08-04,214,268091,item:001848,46846.982076,494405.020407,194421.999996,299983.020411,41.0,58,1740.3155599330482,1055.9462315071285,0.0,45106.66651606695,45791.03584449287
2025-08-04,214,268091,item:001893,43849.18412799999,518403.428571,194421.999996,323981.428575,43.0,61,18555.19318270466,11596.254313727832,0.0,25293.990945295332,32252.92981427216
2025-08-04,214,268091,item:002612,250026.76530594,581442.612246,194421.999996,387020.61225,48.0,68,1487.2139136028184,989.9213220130498,0.0,248539.5513923372,249036.84398392696
2025-08-04,214,268091,item:007923,148037.3328,308552.857143,194421.999996,114130.857147,29.0,41,2004.359360000928,741.3940480269121,0.0,146032.97343999907,147295.9387519731
2025-08-04,214,268091,item:016332,23807.6931552,696618.163269,194421.999996,502196.16327300004,56.0,79,9374.017235775424,6757.7845920212485,0.0,14433.675919424575,17049.90856317875
2025-08-04,214,268091,item:029313,465.9074855999999,787776.000002,194421.999996,593354.000006,63.0,89,66.20627059216808,49.86665686850425,0.0,399.7012150078318,416.04082873149565
2025-08-04,214,268091,item:039668,5591.460586800001,502198.591836,194421.999996,307776.59184,42.0,59,248.95289913649296,152.57285876647586,0.0,5342.507687663508,5438.887728033525
2025-08-04,214,268091,item:049371,349754.61216400005,2634633.5918379994,194421.999996,2440211.5918419994,187.0,262,57980.987421304984,53702.29775033301,13009200.0,0.0,0.0
2025-08-04,214,268091,item:055703,30125.483773775,621107.020411,194421.999996,426685.02041500004,51.0,72,1753.8385267451529,1204.8432926964479,0.0,28371.645247029846,28920.64048107855
2025-08-04,214,268091,item:099439,44794.7164,502198.591836,194421.999996,307776.59184,42.0,59,9348.477006886324,5729.292034760784,0.0,35446.239393113676,39065.42436523921
2025-08-04,214,268091,item:338928,102576.64638,1029979.653063,194421.999996,835557.653067,80.0,112,145546.42477433252,118072.65195489777,0.0,0.0,0.0
2025-08-04,214,268091,item:338929,79519.14,631401.59184,194421.999996,436979.59184400004,52.0,73,136288.03359866398,94322.0448995274,0.0,0.0,0.0
2025-08-04,214,268091,item:426331,21610.433334,393130.53061099997,194421.999996,198708.53061499997,35.0,49,2179.2129511988132,1101.487088160986,0.0,19431.220382801188,20508.946245839015
2025-08-11,221,268091,item:001757,89212.169796,1510717.020408,191595.612234,1319121.4081740002,104.0,146,13321.986115404274,11632.434696128948,0.0,75890.18368059573,77579.73509987106
2025-08-11,221,268091,item:001848,46846.982076,522269.0,191595.612234,330673.387766,41.0,58,1838.3973253800002,1163.9769384040756,0.0,45008.58475062,45683.00513759592
2025-08-11,221,268091,item:001893,43849.18412799999,550427.734694,191595.612234,358832.12246,43.0,61,19701.437890792953,12843.66380592588,0.0,24147.74623720704,31005.520322074113
2025-08-11,221,268091,item:002612,250026.76530594,621468.59184,191595.612234,429872.979606,48.0,68,1589.5923642083517,1099.5291072362265,0.0,248437.17294173164,248927.2361987038
2025-08-11,221,268091,item:007923,148037.3328,350227.59183499997,191595.612234,158631.97960099997,29.0,41,2275.07843656016,1030.473339488096,0.0,145762.25436343983,147006.8594605119
2025-08-11,221,268091,item:016332,23807.6931552,733475.428573,191595.612234,541879.816339,56.0,79,9869.985699477149,7291.7862408923675,0.0,13937.70745572285,16515.90691430763
2025-08-11,221,268091,item:029313,465.9074855999999,822078.163265,191595.612234,630482.551031,63.0,89,69.08909299711712,52.987014553747294,0.0,396.8183926028828,412.9204710462526
2025-08-11,221,268091,item:039668,5591.460586800001,531503.857143,191595.612234,339908.244909,42.0,59,263.4802810860708,168.50135461575894,0.0,5327.98030571393,5422.959232184242
2025-08-11,221,268091,item:049371,349754.61216400005,2651764.9999989998,191595.612234,2460169.3877649996,187.0,262,58358.00226092799,54141.51355550354,13009200.0,0.0,0.0
2025-08-11,221,268091,item:055703,30125.483773775,665603.285717,191595.612234,474007.673483,51.0,72,1879.4839659776642,1338.4696878441514,0.0,28245.999807797336,28787.01408593085
2025-08-11,221,268091,item:099439,44794.7164,531503.857143,191595.612234,339908.244909,42.0,59,9893.99745110266,6327.425969805526,0.0,34900.71894889734,38467.29043019447
2025-08-11,221,268091,item:338928,102576.64638,1102805.346939,191595.612234,911209.7347050001,80.0,112,155837.4235759501,128763.04761116355,0.0,0.0,0.0
2025-08-11,221,268091,item:338929,79519.14,677047.571431,191595.612234,485451.959197,52.0,73,146140.71829338133,104784.80539267245,0.0,0.0,0.0
2025-08-11,221,268091,item:426331,21610.433334,445485.469385,191595.612234,253889.857151,35.0,49,2469.4284184590133,1407.3698728551376,0.0,19141.004915540987,20203.063461144862
2025-08-18,228,268091,item:001757,89212.169796,1507212.081633,127319.204071,1379892.877562,104.0,146,13291.078443705916,12168.336960062534,0.0,75921.09135229408,77043.83283593747
2025-08-18,228,268091,item:001848,46846.982076,554473.5918380001,127319.204071,427154.3877670001,41.0,58,1951.7581327415974,1503.591988027596,0.0,44895.2239432584,45343.3900879724
2025-08-18,228,268091,item:001893,43849.18412799999,585850.0408190001,127319.204071,458530.8367480001,43.0,61,20969.307077032838,16412.175898487698,0.0,22879.877050967156,27437.008229512296
2025-08-18,228,268091,item:002612,250026.76530594,662569.3265320001,127319.204071,535250.1224610001,48.0,68,1694.7198234035495,1369.0627632307458,0.0,248332.04548253646,248657.70254270924
2025-08-18,228,268091,item:007923,148037.3328,399755.81632300006,127319.204071,272436.6122520001,29.0,41,2596.8137828342083,1769.7482331889926,0.0,145440.5190171658,146267.584566811
2025-08-18,228,268091,item:016332,23807.6931552,757746.7346940001,127319.204071,630427.5306230001,56.0,79,10196.591656527366,8483.3253704373,0.0,13611.101498672633,15324.367784762699
2025-08-18,228,268091,item:029313,465.9074855999999,838962.9591830001,127319.204071,711643.7551120002,63.0,89,70.5081250156577,59.80796446712271,0.0,395.3993605843422,406.0995211328772
2025-08-18,228,268091,item:039668,5591.460586800001,564768.1632670001,127319.204071,437448.9591960001,42.0,59,279.9702625036969,216.85482274639637,0.0,5311.490324296304,5374.605764053605
2025-08-18,228,268091,item:049371,349754.61216400005,2646647.591837,127319.204071,2519328.387766,187.0,262,58245.38228250299,55443.43927509555,13009200.0,0.0,0.0
2025-08-18,228,268091,item:055703,30125.483773775,697856.8775520001,127319.204071,570537.6734810001,51.0,72,1970.559400849909,1611.0443447385042,0.0,28154.92437292509,28514.439429036494
2025-08-18,228,268091,item:099439,44794.7164,564768.1632670001,127319.204071,437448.9591960001,42.0,59,10513.215836031533,8143.156120329461,0.0,34281.50056396847,36651.560279670535
2025-08-18,228,268091,item:338928,102576.64638,1140109.979591,127319.204071,1012790.7755199999,80.0,112,161108.9412160042,143117.46448873117,0.0,0.0,0.0
2025-08-18,228,268091,item:338929,79519.14,705221.8775520001,127319.204071,577902.6734810001,52.0,73,152222.14226959922,124740.29207087387,0.0,0.0,0.0
2025-08-18,228,268091,item:426331,21610.433334,468798.42857000005,127319.204071,341479.22449900006,35.0,49,2598.657513202081,1892.897881619592,0.0,19011.77582079792,19717.53545238041
2025-08-25,235,268091,item:001757,89212.169796,1511766.91837,86143.718995,1425623.199375,104.0,146,13331.244451600538,12571.60157151255,0.0,75880.92534439947,76640.56822448745
2025-08-25,235,268091,item:001848,46846.982076,584366.265309,86143.718995,498222.54631400004,41.0,58,2056.9809412129866,1753.7533274762066,0.0,44790.00113478702,45093.22874852379
2025-08-25,235,268091,item:001893,43849.18412799999,616950.857145,86143.718995,530807.13815,43.0,61,22082.497351756698,18999.158663517424,0.0,21766.686776243296,24850.02546448257
2025-08-25,235,268091,item:002612,250026.76530594,675524.102042,86143.718995,589380.383047,48.0,68,1727.8555482030274,1507.5171437576164,0.0,248298.90975773698,248519.2481621824
2025-08-25,235,268091,item:007923,148037.3328,414562.79591700004,86143.718995,328419.07692200004,29.0,41,2692.9999222768324,2133.410323685312,0.0,145344.33287772318,145903.92247631468
2025-08-25,235,268091,item:016332,23807.6931552,771112.408163,86143.718995,684968.689168,56.0,79,10376.446360398719,9217.256506916385,0.0,13431.24679480128,14590.436648283614
2025-08-25,235,268091,item:029313,465.9074855999999,886470.89796,86143.718995,800327.178965,63.0,89,74.50078720635432,67.26109677457652,0.0,391.40669839364557,398.6463888254234
2025-08-25,235,268091,item:039668,5591.460586800001,595810.551023,86143.718995,509666.83202800003,42.0,59,295.35878121642776,252.65509997391237,0.0,5296.101805583573,5338.805486826089
2025-08-25,235,268091,item:049371,349754.61216400005,2649839.9795950004,86143.718995,2563696.2606000006,187.0,262,58315.637894142485,56419.853257164155,13009200.0,0.0,0.0
2025-08-25,235,268091,item:055703,30125.483773775,712128.265307,86143.718995,625984.546312,51.0,72,2010.8579465953349,1767.6113429575835,0.0,28114.625827179665,28357.872430817413
2025-08-25,235,268091,item:099439,44794.7164,595810.551023,86143.718995,509666.83202800003,42.0,59,11091.072988348247,9487.499044884424,0.0,33703.64341165175,35307.21735511557
2025-08-25,235,268091,item:338928,102576.64638,1182644.673471,86143.718995,1096500.954476,80.0,112,167119.51880818701,154946.54987700356,0.0,0.0,0.0
2025-08-25,235,268091,item:338929,79519.14,722271.551021,86143.718995,636127.832026,52.0,73,155902.31428788285,137308.1925428121,0.0,0.0,0.0
2025-08-25,235,268091,item:426331,21610.433334,488720.142858,86143.718995,402576.423863,35.0,49,2709.088157494751,2231.5737100500974,0.0,18901.34517650525,19378.859623949902
2025-09-01,242,268091,item:001757,88450.266948,1512867.81633,90888.081626,1421979.734704,104.0,146,13340.952522099165,12539.472334134976,0.0,75109.31442590084,75910.79461386503
2025-09-01,242,268091,item:001848,46542.852348,578361.2244910001,90888.081626,487473.14286500006,41.0,58,2035.8430774328103,1715.9152123476576,0.0,44507.00927056719,44826.93713565234
2025-09-01,242,268091,item:001893,40756.672384,601646.9183680001,90888.081626,510758.8367420001,43.0,61,21534.72408326909,18281.570613152937,0.0,19221.948300730906,22475.10177084706
2025-09-01,242,268091,item:002612,249805.77138594,666963.959183,90888.081626,576075.877557,48.0,68,1705.960414798277,1473.4868796152944,0.0,248099.8109711417,248332.2845063247
2025-09-01,242,268091,item:007923,147476.0784,405002.55102,90888.081626,314114.469394,29.0,41,2630.8965714259202,2040.487593183424,0.0,144845.18182857407,145435.5908068166
2025-09-01,242,268091,item:016332,22645.0546656,766941.795918,90888.081626,676053.714292,56.0,79,10320.324666865918,9097.292468436586,0.0,12324.729998734083,13547.762197163414
2025-09-01,242,268091,item:029313,458.6462568,921649.0,90888.081626,830760.918374,63.0,89,77.457225258,69.8188091019877,0.0,381.189031542,388.8274476980123
2025-09-01,242,268091,item:039668,5548.6298604,585726.2244910001,90888.081626,494838.14286500006,42.0,59,290.35971836202555,245.30413320989504,0.0,5258.270142037974,5303.325727190106
2025-09-01,242,268091,item:049371,347853.187492,2648170.367351,90888.081626,2557282.2857250003,187.0,262,58278.89435347796,56278.6994368758,13009200.0,0.0,0.0
2025-09-01,242,268091,item:055703,29881.513501775,697235.224489,90888.081626,606347.142863,51.0,72,1968.8040204463239,1712.1606177165388,0.0,27912.709481328675,28169.352884058462
2025-09-01,242,268091,item:099439,43186.37176,585726.2244910001,90888.081626,494838.14286500006,42.0,59,10903.352241522414,9211.461513246262,0.0,32283.019518477588,33974.91024675374
