case_id,case_input,case_output_dir,direction,factor_value,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,notes,parameter_group,parameter_key,parameter_label,status,study
local_supplier_capacity_node_SDC-VD0520115A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0520115A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0520115A_high\simulation_output,high,1.1,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782663.222,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_capacity_node,supplier_capacity_node::SDC-VD0520115A,Debit fournisseur SDC-VD0520115A,ok,local
local_supplier_lead_time_node_SDC-VD0520115A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0520115A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0520115A_low\simulation_output,low,0.9,4656601.7251,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811467.9459,0.959867,18152.25,752.25,1391549.2066,13564423.4626,17400.0,769341.5861,33770742.3662,770134.1804,782660.057,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.4951,10629352.8433,2125870.5687,13538482.6254,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783208.7795,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0520115A,Lead time fournisseur SDC-VD0520115A,ok,local
local_supplier_lead_time_node_SDC-VD0520115A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0520115A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0520115A_high\simulation_output,high,1.1,4656608.7277,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811474.3692,0.959867,18152.25,752.25,1391548.8299,13564428.4904,17400.0,769341.5861,33770742.3662,770134.1804,782661.4844,168240.5218,0.0,0.0,0.0,0.0,0.0,3720275.2549,10629357.8711,2125871.5742,13538487.6533,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783211.042,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0520115A,Lead time fournisseur SDC-VD0520115A,ok,local
local_supplier_reliability_node_SDC-VD0520115A_adverse,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0520115A_adverse\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0520115A_adverse\simulation_output,adverse,0.95,4656605.7848,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.1675,0.959867,18152.25,752.25,1391548.2649,13564426.3774,17400.0,769345.2172,33770742.3662,770137.8115,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5153,10629355.7581,2125871.1516,13538485.5403,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,3.6311,4783210.0912,One-sided local sensitivity because reliability is upper bounded.,supplier_reliability_node,supplier_reliability_node::SDC-VD0520115A,Fiabilite fournisseur SDC-VD0520115A,ok,local
local_supplier_stock_node_SDC-VD0910216A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0910216A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0910216A_low\simulation_output,low,0.9,4656570.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811435.3855,0.959867,18152.25,752.25,1391548.2649,13564405.2946,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720267.1363,10629334.6753,2125866.9351,13538464.4574,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783200.6039,,supplier_stock_node,supplier_stock_node::SDC-VD0910216A,Stock fournisseur SDC-VD0910216A,ok,local
local_supplier_stock_node_SDC-VD0910216A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0910216A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0910216A_high\simulation_output,high,1.1,4656642.0037,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811507.3855,0.959867,18152.25,752.25,1391548.2649,13564447.7746,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720282.0043,10629377.1553,2125875.4311,13538506.9374,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783219.7199,,supplier_stock_node,supplier_stock_node::SDC-VD0910216A,Stock fournisseur SDC-VD0910216A,ok,local
local_supplier_capacity_node_SDC-VD0910216A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0910216A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0910216A_low\simulation_output,low,0.9,4656604.7203,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.2112,17400.0,769343.8946,33770742.3662,770136.4889,782656.2965,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.4571,10629355.5919,2125871.1184,13538485.374,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.0163,,supplier_capacity_node,supplier_capacity_node::SDC-VD0910216A,Debit fournisseur SDC-VD0910216A,ok,local
local_supplier_capacity_node_SDC-VD0910216A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0910216A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0910216A_high\simulation_output,high,1.1,4656607.7197,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.967,17400.0,769339.2776,33770742.3662,770131.8719,782665.5305,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.7217,10629356.3477,2125871.2695,13538486.1299,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.3565,,supplier_capacity_node,supplier_capacity_node::SDC-VD0910216A,Debit fournisseur SDC-VD0910216A,ok,local
local_supplier_lead_time_node_SDC-VD0910216A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0910216A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0910216A_low\simulation_output,low,0.9,4656606.3297,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811472.0887,0.959867,18152.25,752.25,1391548.4336,13564426.8407,17400.0,769341.6936,33770742.3662,770134.2878,782660.1768,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.6775,10629356.2214,2125871.2443,13538486.0035,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.2996,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0910216A,Lead time fournisseur SDC-VD0910216A,ok,local
local_supplier_lead_time_node_SDC-VD0910216A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0910216A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0910216A_high\simulation_output,high,1.1,4656606.024,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.9264,0.959867,18152.25,752.25,1391548.1366,13564426.3263,17400.0,769342.3313,33770742.3662,770134.9255,782661.4557,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.4975,10629355.707,2125871.1414,13538485.4892,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.0682,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0910216A,Lead time fournisseur SDC-VD0910216A,ok,local
local_supplier_reliability_node_SDC-VD0910216A_adverse,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0910216A_adverse\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0910216A_adverse\simulation_output,adverse,0.95,4656605.2201,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.198,0.959867,18152.25,752.25,1391548.2649,13564426.2364,17400.0,769345.5372,33770742.3662,770138.0942,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.466,10629355.6171,2125871.1234,13538485.3992,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,3.1232,4783210.0277,One-sided local sensitivity because reliability is upper bounded.,supplier_reliability_node,supplier_reliability_node::SDC-VD0910216A,Fiabilite fournisseur SDC-VD0910216A,ok,local
local_supplier_stock_node_SDC-VD0972460A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0972460A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0972460A_low\simulation_output,low,0.9,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168258.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0972460A,Stock fournisseur SDC-VD0972460A,ok,local
local_supplier_stock_node_SDC-VD0972460A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0972460A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0972460A_high\simulation_output,high,1.1,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168222.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0972460A,Stock fournisseur SDC-VD0972460A,ok,local
local_supplier_capacity_node_SDC-VD0972460A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0972460A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0972460A_low\simulation_output,low,0.9,4659819.1287,0.274324,0.156756,0.001911,0.214307,0.352702,728.5,4811470.6613,0.959867,18152.25,752.25,1382784.4923,13573942.5059,17400.0,769341.5861,33770742.3662,770134.1804,782132.8947,168240.5218,0.0,0.0,0.0,0.0,0.0,3723651.5075,10639004.3071,2127800.8614,13548001.9063,0.0,105499.3017,25940.5996,17423.75,788118.2264,687516.2492,2908997.5992,0.0,4787551.9382,,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Debit fournisseur SDC-VD0972460A,ok,local
local_supplier_capacity_node_SDC-VD0972460A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0972460A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0972460A_high\simulation_output,high,1.1,4660197.8706,0.274329,0.156759,0.001911,0.214293,0.352708,731.4689,4811681.8213,0.959756,18176.0,776.0,1364360.8432,13572189.6601,17400.0,769337.8886,33730278.2631,770130.4829,783188.9322,168240.5218,0.0,0.0,0.0,0.0,0.0,3723239.7735,10637827.9243,2127565.5849,13546251.8233,0.0,105496.3329,25937.8368,17444.5311,787953.1936,685634.2607,2908423.899,0.0,4787022.566,,supplier_capacity_node,supplier_capacity_node::SDC-VD0972460A,Debit fournisseur SDC-VD0972460A,ok,local
local_supplier_lead_time_node_SDC-VD0972460A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0972460A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0972460A_low\simulation_output,low,0.9,4665930.3809,0.274393,0.156796,0.001911,0.214109,0.352791,728.5,4811494.0427,0.959867,18152.25,752.25,1346688.4063,13587133.5336,17400.0,769341.5861,33770742.3662,770134.1804,735350.4335,168240.5218,0.0,0.0,0.0,0.0,0.0,3728213.061,10652037.317,2130407.4634,13561167.0992,0.0,105499.3017,25966.4344,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4793416.7927,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0972460A,Lead time fournisseur SDC-VD0972460A,ok,local
local_supplier_lead_time_node_SDC-VD0972460A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0972460A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0972460A_high\simulation_output,high,1.1,4997521.9474,0.27863,0.159217,0.001802,0.202112,0.358239,731.4689,5187161.174,0.959756,18176.0,776.0,1620485.4101,14390163.6241,17400.0,769337.8886,33730278.2631,770130.4829,786040.2335,168240.5218,0.0,0.0,0.0,0.0,0.0,4009530.6609,11455801.8883,2291160.3777,14364225.7873,0.0,105496.3329,25937.8368,17444.5311,787953.1936,685634.2607,2908423.899,0.0,5155110.8497,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0972460A,Lead time fournisseur SDC-VD0972460A,ok,local
local_supplier_reliability_node_SDC-VD0972460A_adverse,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0972460A_adverse\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0972460A_adverse\simulation_output,adverse,0.95,4661898.1536,0.274335,0.156763,0.001911,0.214274,0.352717,728.5,4811471.3941,0.959815,18128.5,728.5,1374296.6683,13577903.6616,17400.0,769343.6588,33770742.3662,770136.253,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3724898.8704,10642568.2013,2128513.6403,13551962.3494,0.0,105499.3017,25941.3121,17400.0,788189.4764,687516.2492,2909394.1482,2.0727,4789155.6906,One-sided local sensitivity because reliability is upper bounded.,supplier_reliability_node,supplier_reliability_node::SDC-VD0972460A,Fiabilite fournisseur SDC-VD0972460A,ok,local
local_supplier_stock_node_SDC-VD0975221A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0975221A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0975221A_low\simulation_output,low,0.9,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168258.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0975221A,Stock fournisseur SDC-VD0975221A,ok,local
local_supplier_stock_node_SDC-VD0975221A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0975221A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0975221A_high\simulation_output,high,1.1,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168222.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0975221A,Stock fournisseur SDC-VD0975221A,ok,local
local_supplier_capacity_node_SDC-VD0975221A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0975221A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0975221A_low\simulation_output,low,0.9,4658807.2554,0.27431,0.156748,0.001911,0.214346,0.352684,728.5,4811470.6613,0.959867,18152.25,752.25,1386695.7423,13571488.7132,17400.0,769341.5861,33770742.3662,770134.1804,782132.8947,168240.5218,0.0,0.0,0.0,0.0,0.0,3722792.68,10636550.5144,2127310.1029,13545548.1136,0.0,105499.3017,25940.5996,17423.75,788118.2264,687516.2492,2908997.5992,0.0,4786447.7315,,supplier_capacity_node,supplier_capacity_node::SDC-VD0975221A,Debit fournisseur SDC-VD0975221A,ok,local
local_supplier_capacity_node_SDC-VD0975221A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0975221A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_capacity_node_SDC-VD0975221A_high\simulation_output,high,1.1,4661020.661,0.27434,0.156766,0.001911,0.214261,0.352722,731.4689,4811681.8213,0.959756,18176.0,776.0,1361363.8754,13574184.9269,17400.0,769337.8886,33730278.2631,770130.4829,783188.9322,168240.5218,0.0,0.0,0.0,0.0,0.0,3723938.1169,10639823.1911,2127964.6382,13548247.0901,0.0,105496.3329,25937.8368,17444.5311,787953.1936,685634.2607,2908423.899,0.0,4787920.436,,supplier_capacity_node,supplier_capacity_node::SDC-VD0975221A,Debit fournisseur SDC-VD0975221A,ok,local
local_supplier_lead_time_node_SDC-VD0975221A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0975221A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0975221A_low\simulation_output,low,0.9,4665930.3809,0.274363,0.156779,0.002018,0.214086,0.352753,728.5,4811494.0427,0.959867,18152.25,752.25,1346688.4063,13588592.5769,17400.0,769341.5861,33770742.3662,770134.1804,735350.4335,168240.5218,0.0,0.0,0.0,0.0,0.0,3728213.061,10652037.317,2130407.4634,13561167.0992,0.0,105499.3017,27425.4778,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4793416.7927,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0975221A,Lead time fournisseur SDC-VD0975221A,ok,local
local_supplier_lead_time_node_SDC-VD0975221A_high,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0975221A_high\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_lead_time_node_SDC-VD0975221A_high\simulation_output,high,1.1,4997521.9474,0.27863,0.159217,0.001802,0.202112,0.358239,731.4689,5187161.174,0.959756,18176.0,776.0,1620485.4101,14390163.6241,17400.0,769337.8886,33730278.2631,770130.4829,786040.2335,168240.5218,0.0,0.0,0.0,0.0,0.0,4009530.6609,11455801.8883,2291160.3777,14364225.7873,0.0,105496.3329,25937.8368,17444.5311,787953.1936,685634.2607,2908423.899,0.0,5155110.8497,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0975221A,Lead time fournisseur SDC-VD0975221A,ok,local
local_supplier_reliability_node_SDC-VD0975221A_adverse,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0975221A_adverse\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_reliability_node_SDC-VD0975221A_adverse\simulation_output,adverse,0.95,4661428.9567,0.274329,0.156759,0.001911,0.214292,0.352709,728.5,4811471.3941,0.959815,18128.5,728.5,1375134.7933,13576765.859,17400.0,769343.6588,33770742.3662,770136.253,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3724500.6396,10641430.3987,2128286.0797,13550824.5469,0.0,105499.3017,25941.3121,17400.0,788189.4764,687516.2492,2909394.1482,2.0727,4788643.6794,One-sided local sensitivity because reliability is upper bounded.,supplier_reliability_node,supplier_reliability_node::SDC-VD0975221A,Fiabilite fournisseur SDC-VD0975221A,ok,local
local_supplier_stock_node_SDC-VD0505677A_low,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0505677A_low\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\local\local_supplier_stock_node_SDC-VD0505677A_low\simulation_output,low,0.9,4656588.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811453.3855,0.959867,18152.25,752.25,1391548.2649,13564393.5226,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720263.0161,10629322.9033,2125864.5807,13538452.6854,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783195.3065,,supplier_stock_node,supplier_stock_node::SDC-VD0505677A,Stock fournisseur SDC-VD0505677A,ok,local
