baseline::avg_inventory,baseline::ending_backlog,baseline::fill_rate,baseline::total_cost,baseline::total_external_procured_ordered_qty,case_id,case_input,case_output_dir,delta::avg_inventory,delta::ending_backlog,delta::fill_rate,delta::total_cost,delta::total_external_procured_ordered_qty,delta_pct::avg_inventory,delta_pct::ending_backlog,delta_pct::fill_rate,delta_pct::total_cost,delta_pct::total_external_procured_ordered_qty,direction,factor_value,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,notes,parameter_group,parameter_key,parameter_label,status,study
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0520132A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0520132A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0520132A_stress\simulation_output,-89.61440000031143,0.0,0.0,-172.6275000013411,0.0,-0.0019244574251956574,0.0,0.0,-0.0012726487150857772,nan,stress,0.75,4656516.3893,0.274266,0.156723,0.001912,0.21447,0.352628,728.5,4811381.3855,0.959867,18152.25,752.25,1391547.6229,13564253.9071,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720214.1507,10629183.2878,2125836.6576,13538313.0699,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783132.4795,,supplier_stock_node,supplier_stock_node::SDC-VD0520132A,Stock fournisseur SDC-VD0520132A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD0520132A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0520132A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0520132A_stress\simulation_output,-2.347400000318885,0.0,0.0,-2.145500000566244,0.0,-5.041010552436068e-05,0.0,0.0,-1.581710804429162e-05,nan,stress,0.75,4656603.6563,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391561.5857,13564424.3891,17400.0,769341.5861,33770742.3662,770134.1804,782646.7646,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.8194,10629353.7697,2125870.7539,13538483.5519,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.1964,,supplier_capacity_node,supplier_capacity_node::SDC-VD0520132A,Debit fournisseur SDC-VD0520132A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD0520132A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0520132A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0520132A_stress\simulation_output,12349.79889999982,316.25,-0.016436000000000006,-35437.316200001165,0.0,0.2652103031733206,43.41111873713109,-1.7123205610777334,-0.2612518569038508,nan,stress,1.5,4668955.8026,0.275021,0.157155,0.001907,0.212319,0.353598,1044.75,4823081.7169,0.943431,18468.5,1068.5,1381822.0798,13528989.2184,17400.0,769117.334,31471742.1762,769909.9283,782669.7791,168240.5218,0.0,0.0,0.0,0.0,0.0,3720753.6168,10630724.6194,2126144.9239,13503190.149,0.0,105499.3017,25799.0694,17423.75,778202.8829,586315.1725,2872465.5296,0.0,4783826.0787,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0520132A,Lead time fournisseur SDC-VD0520132A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD0520132A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0520132A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0520132A_stress\simulation_output,-1.948200000450015,0.0,0.0,-2.0609000008553267,0.0,-4.183733815792089e-05,0.0,0.0,-1.5193417838921564e-05,nan,stress,0.85,4656604.0555,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811469.6335,0.959867,18152.25,752.25,1391549.8339,13564424.4737,17400.0,769370.7588,33770742.3662,770163.3531,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.849,10629353.8544,2125870.7709,13538483.6366,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,29.1727,4783209.2345,,supplier_reliability_node,supplier_reliability_node::SDC-VD0520132A,Fiabilite fournisseur SDC-VD0520132A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0960508A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0960508A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0960508A_stress\simulation_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168285.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_stock_node,supplier_stock_node::SDC-VD0960508A,Stock fournisseur SDC-VD0960508A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD0960508A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0960508A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0960508A_stress\simulation_output,-3278.8105000006035,0.0,0.0,-7875.603000000119,0.0,-0.07041202320736087,0.0,0.0,-0.05806071476675488,nan,stress,0.75,4653327.1932,0.274223,0.156699,0.001914,0.214592,0.352572,728.5,4811471.3855,0.959867,18152.25,752.25,1429934.9692,13556550.9316,17400.0,769341.5861,33770742.3662,770134.1804,781340.8666,168240.5218,0.0,0.0,0.0,0.0,0.0,3717518.1093,10621480.3123,2124296.0625,13530610.0945,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4779666.1405,,supplier_capacity_node,supplier_capacity_node::SDC-VD0960508A,Debit fournisseur SDC-VD0960508A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD0960508A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0960508A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0960508A_stress\simulation_output,305446.17590000015,2.9688999999999623,-0.00011099999999997223,739728.8094999995,0.0,6.559416357263245,0.4075360329444011,-0.011564102109976927,5.453446982171394,nan,stress,1.5,4962052.1796,0.278201,0.158972,0.001814,0.203327,0.357687,731.4689,5187156.8583,0.959756,18176.0,776.0,1799925.8965,14304155.3441,17400.0,769337.8886,33730278.2631,770130.4829,786040.2335,168240.5218,0.0,0.0,0.0,0.0,0.0,3979425.6955,11369787.7013,2273957.5403,14278211.6003,0.0,105496.3329,25943.7439,17444.5311,787953.1936,685634.2607,2908423.899,0.0,5116404.4656,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0960508A,Lead time fournisseur SDC-VD0960508A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD0960508A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0960508A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0960508A_stress\simulation_output,-1269.905700000003,2.9688999999999623,-0.00011099999999997223,-4021.7697000000626,0.0,-0.027271057482444808,0.4075360329444011,-0.011564102109976927,-0.02964938981932906,nan,stress,0.85,4655336.098,0.274263,0.156722,0.001913,0.214479,0.352624,731.4689,4811680.1458,0.959756,18176.0,776.0,1406809.6835,13560404.7649,17400.0,769365.6865,33730278.2631,770158.2808,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3719115.0602,10626043.0291,2125208.6058,13534466.9281,0.0,105496.3329,25937.8368,17444.5311,787953.1936,685634.2607,2908423.899,27.7979,4781719.3631,,supplier_reliability_node,supplier_reliability_node::SDC-VD0960508A,Fiabilite fournisseur SDC-VD0960508A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0989480A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0989480A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0989480A_stress\simulation_output,-45.0,0.0,0.0,-4.535400001332164,0.0,-0.0009663690671756284,0.0,0.0,-3.343598780061443e-05,nan,stress,0.75,4656561.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811426.3855,0.959867,18152.25,752.25,1391548.2649,13564421.9992,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720272.983,10629351.3799,2125870.276,13538481.1621,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783208.121,,supplier_stock_node,supplier_stock_node::SDC-VD0989480A,Stock fournisseur SDC-VD0989480A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD0989480A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0989480A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0989480A_stress\simulation_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782655.1422,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_capacity_node,supplier_capacity_node::SDC-VD0989480A,Debit fournisseur SDC-VD0989480A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD0989480A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0989480A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0989480A_stress\simulation_output,1.5750000001862645,0.0,0.0,0.1586999986320734,0.0,3.3822917355147e-05,0.0,0.0,1.1699720458307845e-06,nan,stress,1.5,4656607.5787,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811474.218,0.959867,18152.25,752.25,1391549.0486,13564426.6933,17400.0,769341.5861,33770742.3662,770134.1804,782661.7055,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.6259,10629356.074,2125871.2148,13538485.8562,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.2333,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0989480A,Lead time fournisseur SDC-VD0989480A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD0989480A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0989480A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0989480A_stress\simulation_output,-1.0179000003263354,0.0,0.0,-0.10260000079870224,0.0,-2.1859268306520724e-05,0.0,0.0,-7.563902575386524e-07,nan,stress,0.85,4656604.9858,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811470.3713,0.959867,18152.25,752.25,1391548.2649,13564426.432,17400.0,769358.4744,33770742.3662,770151.0686,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5344,10629355.8127,2125871.1625,13538485.5949,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,16.8882,4783210.1157,,supplier_reliability_node,supplier_reliability_node::SDC-VD0989480A,Fiabilite fournisseur SDC-VD0989480A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD1095770A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD1095770A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD1095770A_stress\simulation_output,-45.0,0.0,0.0,-3.838000001385808,0.0,-0.0009663690671756284,0.0,0.0,-2.8294598312695907e-05,nan,stress,0.75,4656561.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811426.3855,0.959867,18152.25,752.25,1391548.2649,13564422.6966,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.2271,10629352.0773,2125870.4155,13538481.8595,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783208.4348,,supplier_stock_node,supplier_stock_node::SDC-VD1095770A,Stock fournisseur SDC-VD1095770A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD1095770A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD1095770A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD1095770A_stress\simulation_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782655.417,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_capacity_node,supplier_capacity_node::SDC-VD1095770A,Debit fournisseur SDC-VD1095770A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD1095770A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD1095770A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD1095770A_stress\simulation_output,0.751999999396503,0.0,0.0,0.06409999914467335,0.0,1.6149100842952706e-05,0.0,0.0,4.7255959535899083e-07,nan,stress,1.5,4656606.7557,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811472.0755,0.959867,18152.25,752.25,1391548.6449,13564426.5987,17400.0,769341.5861,33770742.3662,770134.1804,782662.4447,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5928,10629355.9794,2125871.1959,13538485.7616,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1907,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD1095770A,Lead time fournisseur SDC-VD1095770A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD1095770A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD1095770A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD1095770A_stress\simulation_output,-0.7066999999806285,0.0,0.0,-0.06030000001192093,0.0,-1.5176289327873256e-05,0.0,0.0,-4.4454514798770375e-07,nan,stress,0.85,4656605.297,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811470.6814,0.959867,18152.25,752.25,1391548.2649,13564426.4743,17400.0,769353.8685,33770742.3662,770146.4627,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5493,10629355.855,2125871.171,13538485.6372,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,12.2824,4783210.1348,,supplier_reliability_node,supplier_reliability_node::SDC-VD1095770A,Fiabilite fournisseur SDC-VD1095770A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0520115A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0520115A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0520115A_stress\simulation_output,-45.0,0.0,0.0,-32.31000000052154,0.0,-0.0009663690671756284,0.0,0.0,-0.0002381965792516589,nan,stress,0.75,4656561.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811426.3855,0.959867,18152.25,752.25,1391548.2649,13564394.2246,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720263.2618,10629323.6053,2125864.7211,13538453.3874,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783195.6224,,supplier_stock_node,supplier_stock_node::SDC-VD0520115A,Stock fournisseur SDC-VD0520115A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD0520115A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0520115A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0520115A_stress\simulation_output,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,stress,0.75,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782655.1422,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,,supplier_capacity_node,supplier_capacity_node::SDC-VD0520115A,Debit fournisseur SDC-VD0520115A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_lead_time_node_SDC-VD0520115A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0520115A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_lead_time_node_SDC-VD0520115A_stress\simulation_output,1.2401000000536442,0.0,0.0,0.8903999999165535,0.0,2.6630984005696377e-05,0.0,0.0,6.56422884996524e-06,nan,stress,1.5,4656607.2438,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811472.8625,0.959867,18152.25,752.25,1391549.2066,13564427.425,17400.0,769341.5861,33770742.3662,770134.1804,782661.4844,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.882,10629356.8057,2125871.3611,13538486.5879,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.5626,,supplier_lead_time_node,supplier_lead_time_node::SDC-VD0520115A,Lead time fournisseur SDC-VD0520115A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_reliability_node_SDC-VD0520115A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0520115A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_reliability_node_SDC-VD0520115A_stress\simulation_output,-0.7339000003412366,0.0,0.0,-0.5269000008702278,0.0,-1.5760405749554535e-05,0.0,0.0,-3.884425187649598e-06,nan,stress,0.85,4656605.2698,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811470.6543,0.959867,18152.25,752.25,1391548.2649,13564426.0077,17400.0,769353.761,33770742.3662,770146.3553,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.3859,10629355.3884,2125871.0777,13538485.1706,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,12.1749,4783209.9248,,supplier_reliability_node,supplier_reliability_node::SDC-VD0520115A,Fiabilite fournisseur SDC-VD0520115A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_stock_node_SDC-VD0910216A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0910216A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_stock_node_SDC-VD0910216A_stress\simulation_output,-90.0,0.0,0.0,-53.100000001490116,0.0,-0.0019327381343512567,0.0,0.0,-0.00039146513025112544,nan,stress,0.75,4656516.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811381.3855,0.959867,18152.25,752.25,1391548.2649,13564373.4346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720255.9853,10629302.8153,2125860.5631,13538432.5974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783186.2669,,supplier_stock_node,supplier_stock_node::SDC-VD0910216A,Stock fournisseur SDC-VD0910216A,ok,stress
4656606.0037,728.5,0.959867,13564426.5346,0.0,stress_supplier_capacity_node_SDC-VD0910216A_stress,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0910216A_stress\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_realistic_all_suppliers\cases\stress\stress_supplier_capacity_node_SDC-VD0910216A_stress\simulation_output,-2.3974000001326203,0.0,0.0,-0.6041000001132488,0.0,-5.148384892833359e-05,0.0,0.0,-4.453560926975547e-06,nan,stress,0.75,4656603.6063,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564425.9305,17400.0,769347.3574,33770742.3662,770139.9516,782649.371,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.3589,10629355.3111,2125871.0622,13538485.0933,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.89,,supplier_capacity_node,supplier_capacity_node::SDC-VD0910216A,Debit fournisseur SDC-VD0910216A,ok,stress
