time,FINAL TIME,INITIAL TIME,SAVEPER,TIME STEP,Supply Rate,Production Rate,Adjusted Supply Rate,Recycled Materials,Buffer Size,Processing Time 1,Processing Time 2,Processing Time 3,Processing Time 4,Processing Time 5,Processing Time 6,Processing Time 7,Carbon Emissions Rate 1,Carbon Emissions Rate 2,Carbon Emissions Rate 3,Carbon Emissions Rate 4,Carbon Emissions Rate 5,Carbon Emissions Rate 6,Carbon Emissions Rate 7,Recycling Rate,Carbon Emissions Supply,Carbon Emissions Supply with Recycling,Carbon Emissions 1,Carbon Emissions 2,Carbon Emissions 3,Carbon Emissions 4,Carbon Emissions 5,Carbon Emissions 6,Carbon Emissions 7,Inventory 1,Inventory 2,Inventory 3,Inventory 4,Inventory 5,Inventory 6,Inventory 7
22.625,30,0,0.125,0.125,15,15,10,63.42682592595793,50,0.9329601163268264,1.1961538453326996,1.0050857107362248,1.1000925590690105,1.1202976997278777,1.058185329553019,0.8365375330483635,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,678.75,543.0,84.84375,101.8125,118.78125,135.75,152.71875,169.6875,186.65625,316.53525905690856,316.7758889236471,316.8122315939048,316.59355437287905,317.0368729295983,316.87786875139454,317.13412962978964
22.75,30,0,0.125,0.125,15,15,10,63.780912487631724,50,1.0320182885793383,0.9537641371267832,0.9915318509567788,1.074903666566217,1.0753572169940016,0.8870536497483367,1.1452383496491574,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,682.5,546.0,85.3125,102.375,119.4375,136.5,153.5625,170.625,187.6875,318.2936390423677,318.50136969298046,318.5615958800628,318.33104280299546,318.7718357171323,318.6205955852004,318.9045624381586
22.875,30,0,0.125,0.125,15,15,10,64.1272815288905,50,1.066559395733538,1.1984102009532531,1.0227257675198593,0.9258927728773472,1.0272838719486632,0.8566703565797789,1.1872882304053975,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,686.25,549.0,85.78125,102.9375,120.09375,137.25,154.40625,171.5625,188.71875,320.0396367562953,320.25714917583963,320.3126543986932,320.0716798446747,320.5124160650081,320.38471387898187,320.6364076444525
23.0,30,0,0.125,0.125,15,15,10,64.47259932313037,50,0.8489321368944489,0.84240328356149,1.0905290061295039,1.0975619444083091,0.8715073743164387,1.1015050418461871,1.0080387665763075,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,690.0,552.0,86.25,103.5,120.75,138.0,155.25,172.5,189.75,321.7813168318286,321.98234790072047,322.05981367775325,321.830943248065,322.2590055810145,322.1526300844094,322.3629966156518
23.125,30,0,0.125,0.125,15,15,10,64.82239835396597,50,1.0625515007666755,0.9304596693986917,0.87240792633915,0.9838658468445012,1.1279145663751193,1.0371798941045152,1.1548226706306883,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,693.75,555.0,86.71875,104.0625,121.40625,138.75,156.09375,173.4375,190.78125,323.5502003147168,323.7520474902753,323.79849755198705,323.56874800501396,324.02506715922493,323.8899419541786,324.1119917698298
23.25,30,0,0.125,0.125,15,15,10,65.16852778720019,50,0.8509922403492679,1.0873012535286521,0.9597878034628622,0.9234552178027027,1.1783790951318773,1.1889323558630527,1.1455218526784514,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,697.5,558.0,87.1875,104.625,122.0625,139.5,156.9375,174.375,191.8125,325.29238137712093,325.51074003160045,325.56444656119464,325.3207647741584,325.759077838428,325.6352944674155,325.8426389360009
23.375,30,0,0.125,0.125,15,15,10,65.51488974088322,50,1.140418014847539,0.905463074431178,1.0147642140515132,1.1893174575421903,0.8272665140977138,1.1217535473472542,1.0404702268195767,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,701.25,561.0,87.65625,105.1875,122.71875,140.25,157.78125,175.3125,192.84375,327.0610073470773,327.2498273749094,327.3194730857618,327.0803328719331,327.48678045153656,327.36167792293264,327.5744487044161
23.5,30,0,0.125,0.125,15,15,10,65.86387798521274,50,0.8558000353963018,1.1405495461621111,0.9627958963309332,1.162532299362286,1.1093506381604539,1.077659109537321,0.8028052524819528,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,705.0,564.0,88.125,105.75,123.375,141.0,158.625,176.25,193.875,328.79345509522136,329.0116444906055,329.06762755900536,328.8066681897403,329.25837213727436,329.0964587295142,329.31938992606365
23.625,30,0,0.125,0.125,15,15,10,66.21880785390069,50,0.917406577218509,1.0635713040350028,0.8560219881586278,1.1524570811076704,0.9510875880271918,0.9014249753186002,0.9823002254846567,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,708.75,567.0,88.59375,106.3125,124.03125,141.75,159.46875,177.1875,194.90625,330.5614800907968,330.7440757973352,330.822278071964,330.53635165232004,330.9947033075043,330.83675134082205,331.0940392695034
23.75,30,0,0.125,0.125,15,15,10,66.56925034826357,50,1.0535423879640058,0.885532694477216,0.9298044237816198,1.180094850186708,1.1973262885662876,1.1295073959331563,0.9712425399237986,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,712.5,570.0,89.0625,106.875,124.6875,142.5,160.3125,178.125,195.9375,332.3218042686445,332.4861293843308,332.59027532344413,332.2672945171816,332.7508173590009,332.5990732189072,332.8462517413178
23.875,30,0,0.125,0.125,15,15,10,66.91996928476547,50,0.9454067471198672,0.8476829670534205,0.978590844793564,1.0274930369183746,0.9827277996181643,0.9846385605535941,1.1732431918476693,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,716.25,573.0,89.53125,107.4375,125.34375,143.25,161.15625,179.0625,196.96875,334.06511147014896,334.25043779752116,334.3490497704714,333.99478266090824,334.4761515729301,334.3328847944156,334.59984642382733
24.0,30,0,0.125,0.125,15,15,10,67.26563820496928,50,0.9325452034082619,1.0208297231801855,1.0464574760922836,0.9262827018904686,1.1682409714080715,0.9243342212935917,1.1340666774334842,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,720.0,576.0,90.0,108.0,126.0,144.0,162.0,180.0,198.0,335.821935626759,336.01947742663947,336.10172591487225,335.74134603129346,336.22831059797784,336.08480497434635,336.3281910248464
24.125,30,0,0.125,0.125,15,15,10,67.61228653803344,50,0.983102499690209,0.8058072014110214,1.1880500876439943,1.0284935695963364,0.8105183441582612,0.8246465489868047,0.8148101742899373,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,723.75,579.0,90.46875,108.5625,126.65625,144.75,162.84375,180.9375,199.03125,337.580367476333,337.76687371124194,337.8459187303607,337.50056069355713,337.95728047655183,337.84426319668466,338.0614326901672
24.25,30,0,0.125,0.125,15,15,10,67.96691628367618,50,1.0659560128356826,0.896369333525385,1.0648008626213252,1.0879303744858795,1.0589139024095593,0.8762245501110325,0.9333234534666808,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,727.5,582.0,90.9375,109.125,127.3125,145.5,163.6875,181.875,200.0625,339.3324796638717,339.54114781106557,339.5724124694052,339.2469989973576,339.730965683532,339.6161823780613,339.83458141838094
24.375,30,0,0.125,0.125,15,15,10,68.31858319733952,50,1.192328723777492,1.0451981339872494,0.8271826789420051,0.9094025038648214,0.937744830575713,1.131975723204647,0.891461050110245,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,731.25,585.0,91.40625,109.6875,127.96875,146.25,164.53125,182.8125,201.09375,341.07423516226726,341.3041016443749,341.31431236157755,340.98600770054685,341.4736014457308,341.3816543092974,341.5929159866976
24.5,30,0,0.125,0.125,15,15,10,68.67129667108678,50,0.8660556186540368,0.8263918919362361,1.0709938222050037,1.1368204317774249,0.8484288583853077,0.979446526400827,0.8740798293903123,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,735.0,588.0,91.875,110.25,128.625,147.0,165.375,183.75,202.125,342.8001940717951,343.04845187762646,343.0859145267098,342.74733238756374,343.23138334190884,343.11515734389684,343.35648335543385
24.625,30,0,0.125,0.125,15,15,10,69.02444467535202,50,1.1162024160706956,1.1047868480889507,1.1324106338408242,0.8995510324376002,1.185931384468621,0.9372795078005667,1.0810544274821683,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,738.75,591.0,92.34375,110.8125,129.28125,147.75,166.21875,184.6875,203.15625,344.5669371194633,344.82015289113446,344.8270402989342,344.4802298335916,345.00032973461066,344.86772652809674,345.1222233767601
24.75,30,0,0.125,0.125,15,15,10,69.37241831466496,50,0.9548113059724765,0.9232422195022043,1.1273783246204725,0.8443894990272649,0.8545252498665492,1.0172548520881943,0.9748629516231644,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,742.5,594.0,92.8125,111.375,129.9375,148.5,167.0625,185.625,204.1875,346.30241181745447,346.5570545351233,346.5604889697041,346.2427859545369,346.7270883115521,346.62556658962166,346.8620915733248
24.875,30,0,0.125,0.125,15,15,10,69.72304674087438,50,1.0854255382864153,1.019690640620145,1.0251187115111626,0.8171606188247129,0.8719606312868586,0.8877212800546264,1.1326507843524336,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,746.25,597.0,93.28125,111.9375,130.59375,149.25,167.90625,186.5625,205.21875,348.05806040420794,348.3166492576855,348.29456667912655,348.01223726715847,348.4952726553188,348.37340973311063,348.6152337043719
25.0,30,0,0.125,0.125,15,15,10,70.06973047126557,50,0.9623069622102254,1.0909785895345454,1.0888767407940136,1.070349238531734,1.1466893206340787,1.1857065599306535,0.9773611654531894,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,750.0,600.0,93.75,112.5,131.25,150.0,168.75,187.5,206.25,349.7973822119221,350.06418792760803,350.0414268401876,349.78509218980537,350.2612775764079,350.1374445731038,350.3486523563279
25.125,30,0,0.125,0.125,15,15,10,70.42029644212924,50,0.9740679227427891,0.8332847978646699,0.9756766040633176,1.0756507269638402,1.1366287341087558,0.9548349541405988,1.0018470327260824,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,753.75,603.0,94.21875,113.0625,131.90625,150.75,169.59375,188.4375,207.28125,351.55209384164584,351.8028156039162,351.78031724758836,351.5262985349889,351.9929414113287,351.86423125311245,352.1014822106462
25.25,30,0,0.125,0.125,15,15,10,70.7702502663111,50,1.1323170931612627,0.8806947548633581,1.1986705228792387,0.9656443726447905,1.0958808145934669,1.0780140219401608,0.8589312996600535,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,757.5,606.0,94.6875,113.625,132.5625,151.5,170.4375,189.375,208.3125,353.305335351303,353.57365500418314,353.53335767208046,353.2668421941184,353.72586281956507,353.6198768838449,353.8512513315555
25.375,30,0,0.125,0.125,15,15,10,71.1237769838196,50,1.1313813394837864,0.9910829693787232,1.07112819795549,1.059906703336143,0.8801622270913946,1.0562382467770461,1.0525936934097069,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,761.25,609.0,95.15625,114.1875,133.21875,152.25,171.28125,190.3125,209.34375,355.0387957146578,355.33856815982523,355.25852385672056,355.0211366475378,355.4638777177409,355.36012513110234,355.618884919098
25.5,30,0,0.125,0.125,15,15,10,71.47246214148436,50,0.879843967916634,1.1536360243374677,1.1741510990184283,1.0253302803062463,1.1731867332399912,1.027498683444966,1.1348291237887662,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,765.0,612.0,95.625,114.75,133.875,153.0,172.125,191.25,210.375,356.77237304722235,357.0896827886529,356.9996328319761,356.76364830962075,357.2288574393545,357.1030953502552,357.3623107074218
25.625,30,0,0.125,0.125,15,15,10,71.81909141338964,50,1.0958622049662774,1.0470192125001825,0.8016081502005756,0.8947222260278128,0.8701541408495067,0.9890164469856133,0.9839959461831098,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,768.75,615.0,96.09375,115.3125,134.53125,153.75,172.96875,192.1875,211.40625,358.53739255123276,358.8204782856107,358.7278639445988,358.5104820245825,358.9572090976995,358.84965801482457,359.0954570669482
25.75,30,0,0.125,0.125,15,15,10,72.16949151473506,50,0.8191174084753093,1.0342490491573435,0.923579455839399,1.1032179166268559,0.8854333081402199,1.0146230432378511,0.8081620392040878,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,772.5,618.0,96.5625,115.875,135.1875,154.5,173.8125,193.125,212.4375,360.275409775612,360.56460088404816,360.50266292582376,360.273641746329,360.7234398300933,360.60103095895136,360.8474575736753
25.875,30,0,0.125,0.125,15,15,10,72.52428746375496,50,0.8968179843938612,0.8656131309230123,1.0209000392542984,1.1198218053737068,0.807769062208077,1.08758221880721,0.9222916546416715,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,776.25,621.0,97.03125,116.4375,135.84375,155.25,174.65625,194.0625,213.46875,362.04802009955256,362.31031975290347,362.2622154938438,362.01073950675067,362.48776066657575,362.3492030785466,362.6214373187748
26.0,30,0,0.125,0.125,15,15,10,72.87623017238892,50,1.1362401207563155,0.9098353827665958,1.1182532112024073,1.042783685400234,0.9305647941534589,1.1485339710170053,1.0441999559537622,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,780.0,624.0,97.5,117.0,136.5,156.0,175.5,195.0,214.5,363.81091785150335,364.0771181115381,364.00960298893705,363.74576178107895,364.26178953379974,364.0882553011957,364.38115086194455
26.125,30,0,0.125,0.125,15,15,10,73.22512517349007,50,0.8744656653873251,0.9661814578505168,1.040876599491355,0.9127897558062064,1.0607925408123615,0.8495491014106101,0.8537925621069373,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,783.75,627.0,97.96875,117.5625,137.15625,156.75,176.34375,195.9375,215.53125,365.5438878364088,365.83838868869225,365.74482133753673,365.49041382040394,366.0204689345306,365.8196885548186,366.1256258674503
26.25,30,0,0.125,0.125,15,15,10,73.5787803594374,50,0.921134507323634,1.018885829328804,0.8034975388889645,0.9146502318448705,0.843510692864203,0.948248077439279,1.1035562156053071,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,787.5,630.0,98.4375,118.125,137.8125,157.5,177.1875,196.875,216.5625,367.30957962823544,367.59261600646096,367.48971176260034,367.2513151009282,367.76286986692907,367.58849491714227,367.89390179718697
26.375,30,0,0.125,0.125,15,15,10,73.92619145404727,50,1.1237534272179501,1.0462488879111889,1.0424236935446718,1.049687881877235,0.8680555579651998,1.123325658551993,0.9920787344686167,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,791.25,633.0,98.90625,118.6875,138.46875,158.25,178.03125,197.8125,217.59375,369.06943781482,369.3402552777949,369.2642745702392,369.0119838219476,369.53243103032105,369.3449639074624,369.6309572702363
26.5,30,0,0.125,0.125,15,15,10,74.27638948568556,50,0.905076996773762,1.099780534512649,0.9293674128388487,1.1464404151413692,1.0358231690164603,1.1267338070899677,0.8446678537306375,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,795.0,636.0,99.375,119.25,139.125,159.0,178.875,198.75,218.625,370.8039686364177,371.084474166806,371.0089716085461,370.75577283671294,371.2989240855754,371.0795482001434,371.38194742842774
26.625,30,0,0.125,0.125,15,15,10,74.63027278934229,50,1.0260972408880937,0.9362514812051519,0.8373296995688034,0.9409904954849961,1.0844111953561089,1.095113001038124,0.9758463551168827,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,798.75,639.0,99.84375,119.8125,139.78125,159.75,179.71875,199.6875,219.65625,372.565834011821,372.8220015999919,372.76780068194125,372.48746778482024,373.0444461894483,372.8137064742572,373.1513639467114
26.75,30,0,0.125,0.125,15,15,10,74.98087663046435,50,0.8685985511930929,1.0842605000754975,0.9518316470866284,0.957509214195399,0.9566169667052942,1.1069843907608303,1.1882227711269742,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,802.5,642.0,100.3125,120.375,140.4375,160.5,180.5625,200.625,220.6875,374.31257185670995,374.57997016484126,374.53813446949516,374.2448439728846,374.7838947900288,374.5518173491274,374.90438315232177
26.875,30,0,0.125,0.125,15,15,10,75.32617106118617,50,1.0203636136888945,1.04189992376056,1.1285643915351236,0.9213206590371467,0.9829162468281968,0.8353979219200662,0.9388927075963003,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,806.25,645.0,100.78125,120.9375,141.09375,161.25,181.40625,201.5625,221.71875,376.07899703781084,376.31943760233185,376.2941555136093,376.0001553211102,376.5393176691906,376.2884443002823,376.6308553059309
27.0,30,0,0.125,0.125,15,15,10,75.67769874349628,50,1.0782392650502226,0.8360705128202988,0.8183095883324248,0.8936665528752139,1.170309459220657,0.9791290181505989,0.8264265702855177,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,810.0,648.0,101.25,121.5,141.75,162.0,182.25,202.5,222.75,377.8264515860997,378.0642001118618,378.0280849646674,377.75999023873055,378.2914531383371,378.0590195600423,378.38849371748137
27.125,30,0,0.125,0.125,15,15,10,76.03203807923914,50,0.9999987339375302,0.873030759211502,0.8784147965269521,0.8356144377803529,0.8317896770862858,1.1127966248954566,1.1053899537177867,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,813.75,651.0,101.71875,122.0625,142.40625,162.75,183.09375,203.4375,223.78125,379.56667167796843,379.83469129775926,379.8007962661259,379.5232819196211,380.0201644559345,379.8116284327735,380.1601903961957
27.25,30,0,0.125,0.125,15,15,10,76.37940333039619,50,1.0829419019696642,0.9302435764552672,1.1322443593275282,1.0415397819670753,1.11389646761018,0.8255138473219388,0.8122204216002866,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,817.5,654.0,102.1875,122.625,143.0625,163.5,183.9375,204.375,224.8125,381.31667183622625,381.60056245285784,381.56599441656,381.2938301148986,381.7911907462987,381.54752885466155,381.89701665198095
27.375,30,0,0.125,0.125,15,15,10,76.73409781985619,50,0.924610055580794,1.1268616115512609,0.8667557668964909,1.0161826143825998,1.1288551017902932,0.9291782514938908,0.8296348240508987,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,821.25,657.0,102.65625,123.1875,143.71875,164.25,184.78125,205.3125,225.84375,383.05630409848004,383.35928200580094,383.29946387164404,383.0386376421527,383.5269536878474,383.3193396237463,383.6704890992809
27.5,30,0,0.125,0.125,15,15,10,77.08835694925492,50,0.9277231031024857,1.1537284181032583,0.9830333150183672,1.1909155989336706,1.1219586001142126,1.142418313514793,0.8270927280718461,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,825.0,660.0,103.125,123.75,144.375,165.0,185.625,206.25,226.875,384.81572784153246,385.09342430435703,385.066119400782,384.7866148153549,385.26084680012366,385.0781923423096,385.44178474627455
27.625,30,0,0.125,0.125,15,15,10,77.44267963105312,50,1.0941448629082793,1.0984233970394741,0.8381458563428511,1.084200558840694,0.9016918977826888,0.9515729842457086,1.1667319501598754,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,828.75,663.0,103.59375,124.3125,145.03125,165.75,186.46875,207.1875,227.90625,386.57476245364467,386.82420825209414,386.8182402364047,386.51275036548816,386.99560197510937,386.8103900531202,387.21339815526557
27.75,30,0,0.125,0.125,15,15,10,77.78851133229912,50,0.9711786692835317,1.1016980714550058,1.0126649753485604,1.0807416678187194,0.9378662445343793,1.1692946468735532,0.9307806959766395,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,832.5,666.0,104.0625,124.875,145.6875,166.5,187.3125,208.125,228.9375,388.31299434578114,388.5619053274642,388.58847200436185,388.2522252956331,388.7578904878865,388.5664434300895,388.9425566614956
27.875,30,0,0.125,0.125,15,15,10,78.1402418148997,50,0.8450527098115452,1.1573401528098948,0.8137862357573935,0.8543650041155874,1.1103937094000589,0.8161885798605512,0.9276532937965403,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,836.25,669.0,104.53125,125.4375,146.34375,167.25,188.15625,209.0625,229.96875,390.06659701212067,390.29919306853236,390.3368888824433,389.99213258715577,390.51565720731975,390.29528159923035,390.7012090744985
28.0,30,0,0.125,0.125,15,15,10,78.49205048255479,50,1.1915823667388068,1.0173950084129681,1.002074379919735,0.8247136266645959,0.9047083600817274,0.8285685361181507,1.0301701136205754,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,840.0,672.0,105.0,126.0,147.0,168.0,189.0,210.0,231.0,391.8359654233942,392.0295255494311,392.1101656029736,391.7603369616413,392.25185799364476,392.0682580267478,392.4602524127739
28.125,30,0,0.125,0.125,15,15,10,78.84129622971427,50,1.1253812227080853,0.8318037575046047,0.8230118103774408,0.9677625700479526,0.9232915197757499,0.8546090397013112,1.1941081725951093,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,843.75,675.0,105.46875,126.5625,147.65625,168.75,189.84375,210.9375,232.03125,393.5620176275519,393.7773511733795,393.85990630548366,393.53224775830824,394.01376944863455,393.83968695973306,394.20648114857136
28.25,30,0,0.125,0.125,15,15,10,79.1864435253994,50,1.03919430107797,0.8963538674741743,0.9169130880487287,1.1552445787460466,1.0782857593829964,1.139891967032081,1.09787988083203,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,847.5,678.0,105.9375,127.125,148.3125,169.5,190.6875,211.875,233.0625,395.29634497471335,395.5483757036914,395.6320298291865,395.28627743705226,395.77335800866257,395.6078608297704,395.932217626997
28.375,30,0,0.125,0.125,15,15,10,79.53399652837861,50,1.1487745315972435,0.9924720470919864,1.1568601687374445,1.150320697655643,1.0740475369337499,0.8729006403660735,1.1287209116046957,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,851.25,681.0,106.40625,127.6875,148.96875,170.25,191.53125,212.8125,234.09375,397.0414456870786,397.31133147025713,397.3924156931804,397.016871864709,397.5135722887397,397.3403743338914,397.669982641893
28.5,30,0,0.125,0.125,15,15,10,79.88077850558848,50,1.0620214395214191,0.970836075665545,0.9197403974247363,0.8936482156846317,0.8742949196333689,0.9739915713217724,1.1213613317653552,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,855.0,684.0,106.875,128.25,149.625,171.0,192.375,213.75,235.125,398.77284887062893,399.0622724643706,399.12280817208824,398.748081777502,399.25431634662294,399.1062617538457,399.4038925279424
28.625,30,0,0.125,0.125,15,15,10,80.22774447229435,50,1.19925145597841,0.9056320523401873,1.016261665594467,0.9170713742660969,1.1884901541760375,1.186008923590458,0.848576097156472,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,858.75,687.0,107.34375,128.8125,150.28125,171.75,193.21875,214.6875,236.15625,400.5150961906888,400.81591795491244,400.88284062241013,400.51137575054145,401.02002948166876,400.85951280743046,401.1387223614717
28.75,30,0,0.125,0.125,15,15,10,80.58153006986544,50,0.9541786549780793,0.9824846654623689,0.9983458271665482,0.8143169679321638,1.00518916615901,0.8753957339484917,0.8661529678141425,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,862.5,690.0,107.8125,129.375,150.9375,172.5,194.0625,215.625,237.1875,402.2401897586915,402.57771394836993,402.63080791421083,402.2717418287582,402.74646821239673,402.58626169198163,402.9076503493271
28.875,30,0,0.125,0.125,15,15,10,80.93487624567007,50,1.13900651525568,0.8422056453133535,0.8951913934450881,1.1877921489004517,0.9140286040294192,0.8626889429791703,1.0573234906768791,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,866.25,693.0,108.28125,129.9375,151.59375,173.25,194.90625,216.5625,238.21875,403.99591742681923,404.32990336518714,404.381014685815,404.0449522077667,404.49581956662684,404.35183722523806,404.67438122835034
29.0,30,0,0.125,0.125,15,15,10,81.28344315840314,50,0.8056727101477126,0.8970874998316283,1.0145721631045719,0.9421747027495583,0.974604746215671,1.0090840380241641,1.088314896936701,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,870.0,696.0,108.75,130.5,152.25,174.0,195.75,217.5,239.25,405.7285416124123,406.099627659523,406.14411576163434,405.77147818915415,406.2565659911232,406.11900110736565,406.4172157920157
29.125,30,0,0.125,0.125,15,15,10,81.63123528597974,50,1.0145378679768253,1.1553854958679666,1.0745105470456708,0.8824100418777288,1.0145391710628364,1.078376644956836,0.8141783809262677,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,873.75,699.0,109.21875,131.0625,152.90625,174.75,196.59375,218.4375,240.28125,407.50283252364386,407.862491722044,407.89229424124625,407.52870635131046,408.0097403978462,407.86786560261265,408.15617642989866
29.25,30,0,0.125,0.125,15,15,10,81.98588082645658,50,0.9642130558706458,1.042924470798389,0.9524260020870376,1.199139435657155,0.9762470286286318,0.8812859645763845,1.0486488749800114,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,877.5,702.0,109.6875,131.625,153.5625,175.5,197.4375,219.375,241.3125,409.25101529014677,409.5930685350605,409.63298042286556,409.29340509607573,409.7579230014633,409.60806852199306,409.92940413228285
29.375,30,0,0.125,0.125,15,15,10,82.33466460458209,50,0.9344136886000032,0.9013830782081408,1.1778977154907668,1.1259039002430566,0.9867313146038774,1.1005258414608945,0.9252068885932235,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,881.25,705.0,110.15625,132.1875,154.21875,176.25,198.28125,220.3125,242.34375,411.00548865816296,411.3377029762107,411.38892717260467,411.01851266661856,411.51089212288474,411.372907776421,411.6733230229104
29.5,30,0,0.125,0.125,15,15,10,82.68653443236725,50,1.0999510043484706,1.1766879424499535,0.9453258686803243,0.9525505474939321,1.180728413127507,1.0085918980891375,0.9701423596127396,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,885.0,708.0,110.625,132.75,154.875,177.0,199.125,221.25,243.375,412.76368694708793,413.1000300914347,413.1166899581683,412.7527746790882,413.2625507085593,413.11034204623843,413.43267216183625
29.625,30,0,0.125,0.125,15,15,10,83.03728087337693,50,0.9042678744754883,0.9934557688249808,1.062491691066014,0.9262926477449531,1.012654207628441,0.9300036583880771,0.8762861094238696,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,888.75,711.0,111.09375,133.3125,155.53125,177.75,199.96875,222.1875,244.40625,414.5011930715444,414.82794409862845,414.87352422458326,414.50870586065145,414.98995965691836,414.8592680589773,415.18640436688463
29.75,30,0,0.125,0.125,15,15,10,83.39037372064134,50,1.0238491754958519,1.104117799144171,1.1220144106930314,0.8791312866268814,1.1749848703743493,1.1238110821044245,1.10058877978421,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,892.5,714.0,111.5625,133.875,156.1875,178.5,200.8125,223.125,245.4375,416.26315958723495,416.57876212752535,416.6157127632,416.2679192796833,416.7383778809648,416.6180176016788,416.95186860320666
29.875,30,0,0.125,0.125,15,15,10,83.73785900114673,50,0.9836315110661191,0.9241338664093577,1.1177044403716994,0.8198592119840842,0.8355966258384514,1.0252662827923298,1.087646897390041,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,896.25,717.0,112.03125,134.4375,156.84375,179.25,201.65625,224.0625,246.46875,418.010178440298,418.3157474026323,418.3504609618634,418.03302786885496,418.466504772168,418.3525412164157,418.68929500573364
30.0,30,0,0.125,0.125,15,15,10,84.08566782871198,50,0.8819877732004581,1.142146296287489,0.8269793836279626,0.8752772108118321,1.1357792263197513,1.0883800194013111,0.8138845871403929,0.5,0.6,0.7,0.8,0.9,1.0,1.1,0.2,900.0,720.0,112.5,135.0,157.5,180.0,202.5,225.0,247.5,419.7622245014147,420.0752306693312,420.08574790681695,419.8055454673569,420.23705519393815,420.09938293106666,420.42833914355987
