record_index,system,component,family,mass_kg,lca_use_class,lca_confidence,lca_match_level,lca_equipment_match,lca_material_match,raw_materials_status,role,name,supplier_status,is_primary,allocation_share_pct,country_code,lat,lon,geocode_status,source_confidence,site_quality,node_issue_count,node_max_severity,node_issue_codes
84,Stowage assemblé avec porte,Ertalon,polymer_plastic,0.02,quantitative_ready,high,exact_equipment_material,STOWAGE ASSEMBLE AVEC PORTE,ertalon,inferred_from_component_label,T1,JAMCO Philippines Inc.,alternate,False,0.0,PH,15.1858,120.5615,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
84,Stowage assemblé avec porte,Ertalon,polymer_plastic,0.02,quantitative_ready,high,exact_equipment_material,STOWAGE ASSEMBLE AVEC PORTE,ertalon,inferred_from_component_label,T1,MGA Villeneuve St Lot,alternate_requires_allocation_source,False,0.0,FR,44.3974711,0.7316929,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
84,Stowage assemblé avec porte,Ertalon,polymer_plastic,0.02,quantitative_ready,high,exact_equipment_material,STOWAGE ASSEMBLE AVEC PORTE,ertalon,inferred_from_component_label,T1,JV Group,alternate_requires_allocation_source,False,0.0,FR,44.854094,-0.4991053,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
84,Stowage assemblé avec porte,Ertalon,polymer_plastic,0.02,quantitative_ready,high,exact_equipment_material,STOWAGE ASSEMBLE AVEC PORTE,ertalon,inferred_from_component_label,T2,DuPont de Nemours,alternate,False,0.0,US,37.4520437,-77.4335412,source_backed_industrial_site,medium_high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
84,Stowage assemblé avec porte,Ertalon,polymer_plastic,0.02,quantitative_ready,high,exact_equipment_material,STOWAGE ASSEMBLE AVEC PORTE,ertalon,inferred_from_component_label,T2,Ensinger,baseline_primary,True,100.0,DE,48.5010122,8.8201999,kept_from_source_json,,unknown_or_legacy,0,INFO,
84,Stowage assemblé avec porte,Ertalon,polymer_plastic,0.02,quantitative_ready,high,exact_equipment_material,STOWAGE ASSEMBLE AVEC PORTE,ertalon,inferred_from_component_label,T2,Plastiservice Charleroi,alternate,False,0.0,BE,50.4524,4.4446,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
84,Stowage assemblé avec porte,Ertalon,polymer_plastic,0.02,quantitative_ready,high,exact_equipment_material,STOWAGE ASSEMBLE AVEC PORTE,ertalon,inferred_from_component_label,T2,Plastitek,alternate,False,0.0,FR,49.9370621,1.6266078,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
84,Stowage assemblé avec porte,Ertalon,polymer_plastic,0.02,quantitative_ready,high,exact_equipment_material,STOWAGE ASSEMBLE AVEC PORTE,ertalon,inferred_from_component_label,T3,EXSTO / Baule-Exsto Polymere,alternate,False,0.0,FR,45.0506,5.0835,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
84,Stowage assemblé avec porte,Ertalon,polymer_plastic,0.02,quantitative_ready,high,exact_equipment_material,STOWAGE ASSEMBLE AVEC PORTE,ertalon,inferred_from_component_label,T4,BASF,alternate,False,0.0,DE,49.481,8.435,source_backed_site,medium_high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
84,Stowage assemblé avec porte,Ertalon,polymer_plastic,0.02,quantitative_ready,high,exact_equipment_material,STOWAGE ASSEMBLE AVEC PORTE,ertalon,inferred_from_component_label,T4,Bayer,alternate,False,0.0,DE,50.9431344,13.6228032,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T4,Mitsubishi Chemical,baseline_primary,True,100.0,BE,50.9997611,3.3450176,source_backed_industrial_site,low,source_backed_or_medium_high,0,INFO,
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T3,Toray Industries,baseline_primary,True,100.0,JP,35.08880103081,136.90424935333,source_backed_industrial_site_candidate,medium_high,source_backed_or_medium_high,0,INFO,
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T2,Krohne,alternate,False,0.0,DE,51.1498261,13.7978466,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T1,SUMPAR,baseline_primary,True,100.0,FR,49.3892868,1.2085766,source_backed_site,high,source_backed_or_medium_high,0,INFO,
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,OEM,Safran Seats / Safran internal group,baseline_primary,True,100.0,FR,48.8125,1.9495,source_backed_site,high,source_backed_or_medium_high,0,INFO,
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T1,JAMCO Aircraft Interiors - Niigata,alternate,False,0.0,JP,38.0218,139.4275,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T1,JAMCO Aircraft Interiors - Miyazaki,alternate,False,0.0,JP,31.8961,131.3429,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T1,JAMCO Philippines Inc.,alternate,False,0.0,PH,15.1858,120.5615,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T1,MGA Villeneuve St Lot,alternate_requires_allocation_source,False,0.0,FR,44.3974711,0.7316929,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T1,JV Group,alternate_requires_allocation_source,False,0.0,FR,44.854094,-0.4991053,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T2,DuPont de Nemours,alternate,False,0.0,US,37.4520437,-77.4335412,source_backed_industrial_site,medium_high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T2,Ensinger,baseline_primary,True,100.0,DE,48.5010122,8.8201999,kept_from_source_json,,unknown_or_legacy,0,INFO,
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T2,Plastiservice Charleroi,alternate,False,0.0,BE,50.4524,4.4446,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T2,Plastitek,alternate,False,0.0,FR,49.9370621,1.6266078,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T3,EXSTO / Baule-Exsto Polymere,alternate,False,0.0,FR,45.0506,5.0835,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T4,BASF,alternate,False,0.0,DE,49.481,8.435,source_backed_site,medium_high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
85,Structure ottoman horizontale,Ertalon,polymer_plastic,0.0002725,quantitative_ready,high,exact_equipment_material,Structure Ottoman (horizontale),ertalon,inferred_from_component_label,T4,Bayer,alternate,False,0.0,DE,50.9431344,13.6228032,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,quantitative_ready,high,exact_equipment_material,"COUSSIN OTTOMAN STD PITCH 38"" QTU",frmc55,inferred_from_component_label,T4,BASF - PU chemistry source candidate,baseline_primary_assumed_material_source_requires_grade_certificate,True,100.0,DE,49.481,8.435,source_backed_site,medium_high,source_backed_or_medium_high,1,MEDIUM,baseline_node_is_assumption
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,quantitative_ready,high,exact_equipment_material,"COUSSIN OTTOMAN STD PITCH 38"" QTU",frmc55,inferred_from_component_label,T3,FRANKLIN - FRMC55 certified foam/fabric sourcing package,baseline_primary_assumed_material_package_requires_bom,True,100.0,PL,51.8215327,20.5268712,virtual_node_at_downstream_site,medium,unknown_or_legacy,1,MEDIUM,baseline_node_is_assumption
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,quantitative_ready,high,exact_equipment_material,"COUSSIN OTTOMAN STD PITCH 38"" QTU",frmc55,inferred_from_component_label,T2,FRANKLIN,alternate_demoted_by_researched_correction,False,0.0,PL,51.8215327,20.5268712,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,quantitative_ready,high,exact_equipment_material,"COUSSIN OTTOMAN STD PITCH 38"" QTU",frmc55,inferred_from_component_label,T1,ETS Gattefin,alternate,False,0.0,FR,47.1426393,2.2372016,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,quantitative_ready,high,exact_equipment_material,"COUSSIN OTTOMAN STD PITCH 38"" QTU",frmc55,inferred_from_component_label,OEM,Safran Seats / Safran internal group,baseline_primary,True,100.0,FR,48.8125,1.9495,source_backed_site,high,source_backed_or_medium_high,0,INFO,
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,quantitative_ready,high,exact_equipment_material,"COUSSIN OTTOMAN STD PITCH 38"" QTU",frmc55,inferred_from_component_label,T1,ESPACE,alternate_demoted_by_researched_correction,False,0.0,FR,44.7776436,-0.6475364,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,quantitative_ready,high,exact_equipment_material,"COUSSIN OTTOMAN STD PITCH 38"" QTU",frmc55,inferred_from_component_label,T1,Celso SAS,alternate,False,0.0,FR,43.9363,1.3228,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,quantitative_ready,high,exact_equipment_material,"COUSSIN OTTOMAN STD PITCH 38"" QTU",frmc55,inferred_from_component_label,T1,Groupe LAUAK,alternate,False,0.0,FR,43.3833153,-1.3279615,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,quantitative_ready,high,exact_equipment_material,"COUSSIN OTTOMAN STD PITCH 38"" QTU",frmc55,inferred_from_component_label,T1,MGA Villeneuve St Lot,alternate_requires_allocation_source,False,0.0,FR,44.3974711,0.7316929,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,quantitative_ready,high,exact_equipment_material,"COUSSIN OTTOMAN STD PITCH 38"" QTU",frmc55,inferred_from_component_label,T1,ACH,alternate_requires_allocation_source,False,0.0,FR,46.5802,0.3404,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,quantitative_ready,high,exact_equipment_material,"COUSSIN OTTOMAN STD PITCH 38"" QTU",frmc55,inferred_from_component_label,T1,FRANKLIN,baseline_primary_lca_exact_supplier,True,100.0,PL,51.8215327,20.5268712,kept_from_source_json,medium,unknown_or_legacy,0,INFO,
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,quantitative_ready,high,exact_equipment_material,"COUSSIN OTTOMAN STD PITCH 38"" QTU",frmc55,inferred_from_component_label,T2,MGR Foamtex Ltd,alternate,False,0.0,GB,51.739561,-0.966526,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
86,Coussin ottoman,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,1.005,quantitative_ready,high,exact_equipment_material,"COUSSIN OTTOMAN STD PITCH 38"" QTU",frmc55,inferred_from_component_label,T2,FRANKLIN - internal cutting/gluing process,baseline_primary_assumed_internalized_process,True,100.0,PL,51.8215327,20.5268712,virtual_node_at_downstream_site,medium,unknown_or_legacy,1,MEDIUM,baseline_node_is_assumption
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,quantitative_ready,high,exact_equipment_material,COUSSIN TETIERE,frmc55,inferred_from_component_label,T4,BASF - PU chemistry source candidate,baseline_primary_assumed_material_source_requires_grade_certificate,True,100.0,DE,49.481,8.435,source_backed_site,medium_high,source_backed_or_medium_high,1,MEDIUM,baseline_node_is_assumption
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,quantitative_ready,high,exact_equipment_material,COUSSIN TETIERE,frmc55,inferred_from_component_label,T3,FRANKLIN - FRMC55 certified foam/fabric sourcing package,baseline_primary_assumed_material_package_requires_bom,True,100.0,PL,51.8215327,20.5268712,virtual_node_at_downstream_site,medium,unknown_or_legacy,1,MEDIUM,baseline_node_is_assumption
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,quantitative_ready,high,exact_equipment_material,COUSSIN TETIERE,frmc55,inferred_from_component_label,T2,FRANKLIN,alternate_demoted_by_researched_correction,False,0.0,PL,51.8215327,20.5268712,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,quantitative_ready,high,exact_equipment_material,COUSSIN TETIERE,frmc55,inferred_from_component_label,T1,ETS Gattefin,alternate,False,0.0,FR,47.1426393,2.2372016,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,quantitative_ready,high,exact_equipment_material,COUSSIN TETIERE,frmc55,inferred_from_component_label,OEM,Safran Seats / Safran internal group,baseline_primary,True,100.0,FR,48.8125,1.9495,source_backed_site,high,source_backed_or_medium_high,0,INFO,
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,quantitative_ready,high,exact_equipment_material,COUSSIN TETIERE,frmc55,inferred_from_component_label,T1,ESPACE,alternate_demoted_by_researched_correction,False,0.0,FR,44.7776436,-0.6475364,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,quantitative_ready,high,exact_equipment_material,COUSSIN TETIERE,frmc55,inferred_from_component_label,T1,Celso SAS,alternate,False,0.0,FR,43.9363,1.3228,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,quantitative_ready,high,exact_equipment_material,COUSSIN TETIERE,frmc55,inferred_from_component_label,T1,Groupe LAUAK,alternate,False,0.0,FR,43.3833153,-1.3279615,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,quantitative_ready,high,exact_equipment_material,COUSSIN TETIERE,frmc55,inferred_from_component_label,T1,MGA Villeneuve St Lot,alternate_requires_allocation_source,False,0.0,FR,44.3974711,0.7316929,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,quantitative_ready,high,exact_equipment_material,COUSSIN TETIERE,frmc55,inferred_from_component_label,T1,ACH,alternate_requires_allocation_source,False,0.0,FR,46.5802,0.3404,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,quantitative_ready,high,exact_equipment_material,COUSSIN TETIERE,frmc55,inferred_from_component_label,T1,FRANKLIN,baseline_primary_lca_exact_supplier,True,100.0,PL,51.8215327,20.5268712,kept_from_source_json,medium,unknown_or_legacy,0,INFO,
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,quantitative_ready,high,exact_equipment_material,COUSSIN TETIERE,frmc55,inferred_from_component_label,T2,MGR Foamtex Ltd,alternate,False,0.0,GB,51.739561,-0.966526,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
87,Coussin têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.121,quantitative_ready,high,exact_equipment_material,COUSSIN TETIERE,frmc55,inferred_from_component_label,T2,FRANKLIN - internal cutting/gluing process,baseline_primary_assumed_internalized_process,True,100.0,PL,51.8215327,20.5268712,virtual_node_at_downstream_site,medium,unknown_or_legacy,1,MEDIUM,baseline_node_is_assumption
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,quantitative_ready,high,exact_equipment_material,ENS COUSSIN ASSISE,frmc55,inferred_from_component_label,T4,BASF - PU chemistry source candidate,baseline_primary_assumed_material_source_requires_grade_certificate,True,100.0,DE,49.481,8.435,source_backed_site,medium_high,source_backed_or_medium_high,1,MEDIUM,baseline_node_is_assumption
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,quantitative_ready,high,exact_equipment_material,ENS COUSSIN ASSISE,frmc55,inferred_from_component_label,T3,FRANKLIN - FRMC55 certified foam/fabric sourcing package,baseline_primary_assumed_material_package_requires_bom,True,100.0,PL,51.8215327,20.5268712,virtual_node_at_downstream_site,medium,unknown_or_legacy,1,MEDIUM,baseline_node_is_assumption
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,quantitative_ready,high,exact_equipment_material,ENS COUSSIN ASSISE,frmc55,inferred_from_component_label,T2,FRANKLIN,alternate_demoted_by_researched_correction,False,0.0,PL,51.8215327,20.5268712,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,quantitative_ready,high,exact_equipment_material,ENS COUSSIN ASSISE,frmc55,inferred_from_component_label,T1,ETS Gattefin,alternate,False,0.0,FR,47.1426393,2.2372016,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,quantitative_ready,high,exact_equipment_material,ENS COUSSIN ASSISE,frmc55,inferred_from_component_label,OEM,Safran Seats / Safran internal group,baseline_primary,True,100.0,FR,48.8125,1.9495,source_backed_site,high,source_backed_or_medium_high,0,INFO,
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,quantitative_ready,high,exact_equipment_material,ENS COUSSIN ASSISE,frmc55,inferred_from_component_label,T1,ESPACE,alternate_demoted_by_researched_correction,False,0.0,FR,44.7776436,-0.6475364,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,quantitative_ready,high,exact_equipment_material,ENS COUSSIN ASSISE,frmc55,inferred_from_component_label,T1,Celso SAS,alternate,False,0.0,FR,43.9363,1.3228,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,quantitative_ready,high,exact_equipment_material,ENS COUSSIN ASSISE,frmc55,inferred_from_component_label,T1,Groupe LAUAK,alternate,False,0.0,FR,43.3833153,-1.3279615,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,quantitative_ready,high,exact_equipment_material,ENS COUSSIN ASSISE,frmc55,inferred_from_component_label,T1,MGA Villeneuve St Lot,alternate_requires_allocation_source,False,0.0,FR,44.3974711,0.7316929,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,quantitative_ready,high,exact_equipment_material,ENS COUSSIN ASSISE,frmc55,inferred_from_component_label,T1,ACH,alternate_requires_allocation_source,False,0.0,FR,46.5802,0.3404,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,quantitative_ready,high,exact_equipment_material,ENS COUSSIN ASSISE,frmc55,inferred_from_component_label,T1,FRANKLIN,baseline_primary_lca_exact_supplier,True,100.0,PL,51.8215327,20.5268712,kept_from_source_json,medium,unknown_or_legacy,0,INFO,
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,quantitative_ready,high,exact_equipment_material,ENS COUSSIN ASSISE,frmc55,inferred_from_component_label,T2,MGR Foamtex Ltd,alternate,False,0.0,GB,51.739561,-0.966526,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
88,Ens. Coussin assise,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.871,quantitative_ready,high,exact_equipment_material,ENS COUSSIN ASSISE,frmc55,inferred_from_component_label,T2,FRANKLIN - internal cutting/gluing process,baseline_primary_assumed_internalized_process,True,100.0,PL,51.8215327,20.5268712,virtual_node_at_downstream_site,medium,unknown_or_legacy,1,MEDIUM,baseline_node_is_assumption
89,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.854,quantitative_ready,high,exact_equipment_material,ENS COUSSIN DOSSIER VERSION TETIERE,frmc55,inferred_from_component_label,T4,BASF - PU chemistry source candidate,baseline_primary_assumed_material_source_requires_grade_certificate,True,100.0,DE,49.481,8.435,source_backed_site,medium_high,source_backed_or_medium_high,1,MEDIUM,baseline_node_is_assumption
89,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.854,quantitative_ready,high,exact_equipment_material,ENS COUSSIN DOSSIER VERSION TETIERE,frmc55,inferred_from_component_label,T3,FRANKLIN - FRMC55 certified foam/fabric sourcing package,baseline_primary_assumed_material_package_requires_bom,True,100.0,PL,51.8215327,20.5268712,virtual_node_at_downstream_site,medium,unknown_or_legacy,1,MEDIUM,baseline_node_is_assumption
89,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.854,quantitative_ready,high,exact_equipment_material,ENS COUSSIN DOSSIER VERSION TETIERE,frmc55,inferred_from_component_label,T2,FRANKLIN,alternate_demoted_by_researched_correction,False,0.0,PL,51.8215327,20.5268712,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
89,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.854,quantitative_ready,high,exact_equipment_material,ENS COUSSIN DOSSIER VERSION TETIERE,frmc55,inferred_from_component_label,T1,ETS Gattefin,alternate,False,0.0,FR,47.1426393,2.2372016,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
89,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.854,quantitative_ready,high,exact_equipment_material,ENS COUSSIN DOSSIER VERSION TETIERE,frmc55,inferred_from_component_label,OEM,Safran Seats / Safran internal group,baseline_primary,True,100.0,FR,48.8125,1.9495,source_backed_site,high,source_backed_or_medium_high,0,INFO,
89,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.854,quantitative_ready,high,exact_equipment_material,ENS COUSSIN DOSSIER VERSION TETIERE,frmc55,inferred_from_component_label,T1,ESPACE,alternate_demoted_by_researched_correction,False,0.0,FR,44.7776436,-0.6475364,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
89,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.854,quantitative_ready,high,exact_equipment_material,ENS COUSSIN DOSSIER VERSION TETIERE,frmc55,inferred_from_component_label,T1,Celso SAS,alternate,False,0.0,FR,43.9363,1.3228,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
89,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.854,quantitative_ready,high,exact_equipment_material,ENS COUSSIN DOSSIER VERSION TETIERE,frmc55,inferred_from_component_label,T1,Groupe LAUAK,alternate,False,0.0,FR,43.3833153,-1.3279615,source_backed_site,high,source_backed_or_medium_high,1,MEDIUM,inactive_alternate_requires_allocation
89,Ens.coussin dossier version têtière,FRMC55 (C55 = % de carbone) et FMR = ?,textile_leather,0.854,quantitative_ready,high,exact_equipment_material,ENS COUSSIN DOSSIER VERSION TETIERE,frmc55,inferred_from_component_label,T1,MGA Villeneuve St Lot,alternate_requires_allocation_source,False,0.0,FR,44.3974711,0.7316929,kept_from_source_json,,unknown_or_legacy,1,MEDIUM,inactive_alternate_requires_allocation
