record_index,system,component,family,mass_kg,lca_use_class,lca_confidence,lca_match_level,lca_equipment_match,lca_material_match,raw_materials_status,path_id,path_type,readiness,max_severity,issue_codes,issue_count,component_all_path_count,component_primary_path_count,contains_assumption,contains_inactive_candidate,t4,t4_status,t3,t3_status,t2,t2_status,t1,t1_status,oem,oem_status,t4_t3_km,t3_t2_km,t2_t1_km,t1_oem_km,t4_t3_modes,t3_t2_modes,t2_t1_modes,t1_oem_modes,transport_model
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0089,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,SEKISUI KYDEX,alternate,JAMCO Aircraft Interiors - Niigata,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,10890.8,10499.5,9489.6,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0090,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,SEKISUI KYDEX,alternate,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,10890.8,11418.6,9734.7,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0091,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,SEKISUI KYDEX,alternate,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,10890.8,13522.5,10691.9,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0092,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,1,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Ensinger,baseline_primary,ESPACE,baseline_primary,Safran Seats / Safran internal group,baseline_primary,1889.3,9394.3,832.1,490.2,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0093,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,2,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Ensinger,baseline_primary,Celso SAS,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9394.3,767.7,544.3,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0094,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,2,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Ensinger,baseline_primary,MGA Villeneuve St Lot,alternate_requires_allocation_source,Safran Seats / Safran internal group,baseline_primary,1889.3,9394.3,768.9,499.6,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0095,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,2,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Ensinger,baseline_primary,ETS Gattefin,alternate_requires_allocation_source,Safran Seats / Safran internal group,baseline_primary,1889.3,9394.3,514.0,186.9,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0096,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,2,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Ensinger,baseline_primary,JAMCO Aircraft Interiors - Niigata,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9394.3,9231.0,9489.6,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0097,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,2,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Ensinger,baseline_primary,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9394.3,9412.3,9734.7,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0098,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,2,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Ensinger,baseline_primary,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9394.3,10266.8,10691.9,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0099,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,2,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,DuPont de Nemours,alternate,ESPACE,baseline_primary,Safran Seats / Safran internal group,baseline_primary,1889.3,11204.8,6242.7,490.2,rail|truck,ship|truck,ship|truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0100,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,DuPont de Nemours,alternate,Celso SAS,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,11204.8,6423.1,544.3,rail|truck,ship|truck,ship|truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0101,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,DuPont de Nemours,alternate,MGA Villeneuve St Lot,alternate_requires_allocation_source,Safran Seats / Safran internal group,baseline_primary,1889.3,11204.8,6359.9,499.6,rail|truck,ship|truck,ship|truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0102,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,DuPont de Nemours,alternate,ETS Gattefin,alternate_requires_allocation_source,Safran Seats / Safran internal group,baseline_primary,1889.3,11204.8,6353.7,186.9,rail|truck,ship|truck,ship|truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0103,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,DuPont de Nemours,alternate,JAMCO Aircraft Interiors - Niigata,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,11204.8,10811.2,9489.6,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0104,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,DuPont de Nemours,alternate,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,11204.8,11745.7,9734.7,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0105,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,DuPont de Nemours,alternate,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,11204.8,13866.8,10691.9,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0106,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,2,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiforme,alternate,ESPACE,baseline_primary,Safran Seats / Safran internal group,baseline_primary,1889.3,9630.2,587.5,490.2,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0107,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiforme,alternate,Celso SAS,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9630.2,522.9,544.3,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0108,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiforme,alternate,MGA Villeneuve St Lot,alternate_requires_allocation_source,Safran Seats / Safran internal group,baseline_primary,1889.3,9630.2,522.1,499.6,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0109,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiforme,alternate,ETS Gattefin,alternate_requires_allocation_source,Safran Seats / Safran internal group,baseline_primary,1889.3,9630.2,289.4,186.9,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0110,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiforme,alternate,JAMCO Aircraft Interiors - Niigata,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9630.2,9462.4,9489.6,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0111,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiforme,alternate,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9630.2,9654.2,9734.7,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0112,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiforme,alternate,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9630.2,10512.0,10691.9,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0113,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,2,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiservice Charleroi,alternate,ESPACE,baseline_primary,Safran Seats / Safran internal group,baseline_primary,1889.3,9423.5,737.1,490.2,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0114,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiservice Charleroi,alternate,Celso SAS,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9423.5,761.8,544.3,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0115,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiservice Charleroi,alternate,MGA Villeneuve St Lot,alternate_requires_allocation_source,Safran Seats / Safran internal group,baseline_primary,1889.3,9423.5,728.7,499.6,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0116,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiservice Charleroi,alternate,ETS Gattefin,alternate_requires_allocation_source,Safran Seats / Safran internal group,baseline_primary,1889.3,9423.5,401.9,186.9,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0117,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiservice Charleroi,alternate,JAMCO Aircraft Interiors - Niigata,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9423.5,9238.7,9489.6,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0118,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiservice Charleroi,alternate,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9423.5,9479.0,9734.7,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0119,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiservice Charleroi,alternate,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9423.5,10444.4,10691.9,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0120,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,2,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiform,alternate,ESPACE,baseline_primary,Safran Seats / Safran internal group,baseline_primary,1889.3,9630.2,587.4,490.2,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0121,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiform,alternate,Celso SAS,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9630.2,522.9,544.3,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0122,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiform,alternate,MGA Villeneuve St Lot,alternate_requires_allocation_source,Safran Seats / Safran internal group,baseline_primary,1889.3,9630.2,522.1,499.6,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0123,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiform,alternate,ETS Gattefin,alternate_requires_allocation_source,Safran Seats / Safran internal group,baseline_primary,1889.3,9630.2,289.4,186.9,rail|truck,ship|truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0124,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiform,alternate,JAMCO Aircraft Interiors - Niigata,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9630.2,9462.4,9489.6,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0125,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiform,alternate,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9630.2,9654.3,9734.7,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0126,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,Toray Industries,baseline_primary,Plastiform,alternate,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,1889.3,9630.2,10512.1,10691.9,rail|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0127,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,EXSTO / Baule-Exsto Polymere,alternate,SEKISUI KYDEX,alternate,ESPACE,baseline_primary,Safran Seats / Safran internal group,baseline_primary,8341.9,6348.4,5956.0,490.2,ship|truck,ship|truck,ship|truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0128,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,4,420,1,False,True,ChemChina,alternate,EXSTO / Baule-Exsto Polymere,alternate,SEKISUI KYDEX,alternate,Celso SAS,alternate,Safran Seats / Safran internal group,baseline_primary,8341.9,6348.4,6137.7,544.3,ship|truck,ship|truck,ship|truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0129,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,4,420,1,False,True,ChemChina,alternate,EXSTO / Baule-Exsto Polymere,alternate,SEKISUI KYDEX,alternate,MGA Villeneuve St Lot,alternate_requires_allocation_source,Safran Seats / Safran internal group,baseline_primary,8341.9,6348.4,6072.9,499.6,ship|truck,ship|truck,ship|truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0130,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,4,420,1,False,True,ChemChina,alternate,EXSTO / Baule-Exsto Polymere,alternate,SEKISUI KYDEX,alternate,ETS Gattefin,alternate_requires_allocation_source,Safran Seats / Safran internal group,baseline_primary,8341.9,6348.4,6049.3,186.9,ship|truck,ship|truck,ship|truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0131,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,4,420,1,False,True,ChemChina,alternate,EXSTO / Baule-Exsto Polymere,alternate,SEKISUI KYDEX,alternate,JAMCO Aircraft Interiors - Niigata,alternate,Safran Seats / Safran internal group,baseline_primary,8341.9,6348.4,10499.5,9489.6,ship|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0132,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,4,420,1,False,True,ChemChina,alternate,EXSTO / Baule-Exsto Polymere,alternate,SEKISUI KYDEX,alternate,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,8341.9,6348.4,11418.6,9734.7,ship|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0133,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,4,420,1,False,True,ChemChina,alternate,EXSTO / Baule-Exsto Polymere,alternate,SEKISUI KYDEX,alternate,JAMCO Philippines Inc.,alternate,Safran Seats / Safran internal group,baseline_primary,8341.9,6348.4,13522.5,10691.9,ship|truck,ship|truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0134,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,2,420,1,False,True,ChemChina,alternate,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,ESPACE,baseline_primary,Safran Seats / Safran internal group,baseline_primary,8341.9,477.5,832.1,490.2,ship|truck,truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0135,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,Celso SAS,alternate,Safran Seats / Safran internal group,baseline_primary,8341.9,477.5,767.7,544.3,ship|truck,truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0136,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,MGA Villeneuve St Lot,alternate_requires_allocation_source,Safran Seats / Safran internal group,baseline_primary,8341.9,477.5,768.9,499.6,ship|truck,truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0137,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,ETS Gattefin,alternate_requires_allocation_source,Safran Seats / Safran internal group,baseline_primary,8341.9,477.5,514.0,186.9,ship|truck,truck,truck,truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0138,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,JAMCO Aircraft Interiors - Niigata,alternate,Safran Seats / Safran internal group,baseline_primary,8341.9,477.5,9231.0,9489.6,ship|truck,truck,ship|truck,ship|truck,lane_specific
105,Ens. Stowage latéral,kydex,polymer_plastic,1.161,quantitative_ready,high,exact_equipment_material,ENS STOWAGE LATERAL,kydex,inferred_from_component_label,R105-P0139,secondary_candidate,secondary_candidate_needs_qualification,MEDIUM,inactive_alternate_requires_allocation,3,420,1,False,True,ChemChina,alternate,EXSTO / Baule-Exsto Polymere,alternate,Ensinger,baseline_primary,JAMCO Aircraft Interiors - Miyazaki,alternate,Safran Seats / Safran internal group,baseline_primary,8341.9,477.5,9412.3,9734.7,ship|truck,truck,ship|truck,ship|truck,lane_specific
