record_index,system,component,family,mass_kg,lca_use_class,lca_confidence,lca_match_level,lca_equipment_match,lca_material_match,raw_materials_status,edge,from_name,to_name,distance_km,transport_segment_used,modes,transport_model_status,lane_issue_codes,lane_max_severity,path_use_count
111,Ceinture de sécurité,nylon,textile_leather,0.18,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,nylon share of 80%INOX 20%Nylon,inferred_from_component_label,T2->T1,Plastiservice Charleroi,Groupe Segnere / SEGNERE Ade,879.0,transport_scenarios,rail|truck,lane_specific_scenario,,INFO,4
111,Ceinture de sécurité,nylon,textile_leather,0.18,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,nylon share of 80%INOX 20%Nylon,inferred_from_component_label,T2->T1,Plastiservice Charleroi,JAMCO Aircraft Interiors - Niigata,9238.7,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
111,Ceinture de sécurité,nylon,textile_leather,0.18,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,nylon share of 80%INOX 20%Nylon,inferred_from_component_label,T2->T1,Plastiservice Charleroi,JAMCO Aircraft Interiors - Miyazaki,9479.0,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
111,Ceinture de sécurité,nylon,textile_leather,0.18,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,nylon share of 80%INOX 20%Nylon,inferred_from_component_label,T2->T1,Plastiservice Charleroi,JAMCO Philippines Inc.,10444.4,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
111,Ceinture de sécurité,nylon,textile_leather,0.18,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,nylon share of 80%INOX 20%Nylon,inferred_from_component_label,T4->T3,Total,Toray Industries,9660.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,56
111,Ceinture de sécurité,nylon,textile_leather,0.18,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,nylon share of 80%INOX 20%Nylon,inferred_from_component_label,T4->T3,BASF,Toray Industries,9328.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,56
111,Ceinture de sécurité,nylon,textile_leather,0.18,usable_for_baseline,medium_high,equipment_material_split,CEINTURE DE SECURITE,nylon share of 80%INOX 20%Nylon,inferred_from_component_label,T4->T3,Arkema S.A,Toray Industries,9800.5,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,56
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T4->T3,Mitsubishi Chemical,Toray Industries,224.2,transport_scenarios,truck,lane_specific_scenario,,INFO,56
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T3->T2,Toray Industries,DuPont de Nemours,11205.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,56
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,DuPont de Nemours,Siemens,6841.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T1->OEM,Siemens,Safran Seats / Safran internal group,659.4,transport_scenarios,truck,lane_specific_scenario,,INFO,16
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,DuPont de Nemours,AmSafe,3158.6,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T1->OEM,AmSafe,Safran Seats / Safran internal group,8786.7,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,16
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,DuPont de Nemours,J&C Aero,7422.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T1->OEM,J&C Aero,Safran Seats / Safran internal group,1722.2,transport_scenarios,rail|truck,lane_specific_scenario,,INFO,16
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,DuPont de Nemours,Anjou Aeronautique,6266.5,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T1->OEM,Anjou Aeronautique,Safran Seats / Safran internal group,19.2,transport_scenarios,truck,lane_specific_scenario,,INFO,16
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,DuPont de Nemours,MGA Villeneuve St Lot,6359.9,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T1->OEM,MGA Villeneuve St Lot,Safran Seats / Safran internal group,499.6,transport_scenarios,truck,lane_specific_scenario,,INFO,16
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,DuPont de Nemours,Ancra International,3641.6,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T1->OEM,Ancra International,Safran Seats / Safran internal group,9043.4,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,16
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,DuPont de Nemours,TA Aerospace,3688.6,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T1->OEM,TA Aerospace,Safran Seats / Safran internal group,9050.2,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,16
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,DuPont de Nemours,ETS Gattefin,6353.7,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T1->OEM,ETS Gattefin,Safran Seats / Safran internal group,186.9,transport_scenarios,truck,lane_specific_scenario,,INFO,16
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,DuPont de Nemours,ACH,6242.0,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T1->OEM,ACH,Safran Seats / Safran internal group,275.9,transport_scenarios,truck,lane_specific_scenario,,INFO,16
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,DuPont de Nemours,SUMPAR,6194.5,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T1->OEM,SUMPAR,Safran Seats / Safran internal group,83.8,transport_scenarios,truck,lane_specific_scenario,,INFO,16
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,DuPont de Nemours,Groupe Segnere / SEGNERE Ade,6357.2,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T1->OEM,Groupe Segnere / SEGNERE Ade,Safran Seats / Safran internal group,646.9,transport_scenarios,truck,lane_specific_scenario,,INFO,16
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,DuPont de Nemours,JAMCO Aircraft Interiors - Niigata,10811.2,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T1->OEM,JAMCO Aircraft Interiors - Niigata,Safran Seats / Safran internal group,9489.6,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,16
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,DuPont de Nemours,JAMCO Aircraft Interiors - Miyazaki,11745.7,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T1->OEM,JAMCO Aircraft Interiors - Miyazaki,Safran Seats / Safran internal group,9734.7,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,16
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,DuPont de Nemours,JAMCO Philippines Inc.,13866.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T1->OEM,JAMCO Philippines Inc.,Safran Seats / Safran internal group,10691.9,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,16
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T3->T2,Toray Industries,Ensinger,9393.9,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,56
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Ensinger,Siemens,190.5,transport_scenarios,truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Ensinger,AmSafe,9187.6,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Ensinger,J&C Aero,1321.5,transport_scenarios,rail|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Ensinger,Anjou Aeronautique,500.4,transport_scenarios,truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Ensinger,MGA Villeneuve St Lot,768.9,transport_scenarios,truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Ensinger,Ancra International,9419.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Ensinger,TA Aerospace,9423.0,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Ensinger,ETS Gattefin,514.0,transport_scenarios,truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Ensinger,ACH,671.0,transport_scenarios,truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Ensinger,SUMPAR,564.3,transport_scenarios,truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Ensinger,Groupe Segnere / SEGNERE Ade,905.6,transport_scenarios,rail|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Ensinger,JAMCO Aircraft Interiors - Niigata,9231.0,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Ensinger,JAMCO Aircraft Interiors - Miyazaki,9412.3,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Ensinger,JAMCO Philippines Inc.,10266.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T3->T2,Toray Industries,SCHROTH Safety Products,12164.7,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,56
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,SCHROTH Safety Products,Siemens,7907.7,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,SCHROTH Safety Products,AmSafe,3174.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,SCHROTH Safety Products,J&C Aero,8586.3,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,SCHROTH Safety Products,Anjou Aeronautique,7298.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,SCHROTH Safety Products,MGA Villeneuve St Lot,7317.2,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,SCHROTH Safety Products,Ancra International,3710.3,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,SCHROTH Safety Products,TA Aerospace,3772.2,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,SCHROTH Safety Products,ETS Gattefin,7358.9,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,SCHROTH Safety Products,ACH,7232.5,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,SCHROTH Safety Products,SUMPAR,7230.0,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,SCHROTH Safety Products,Groupe Segnere / SEGNERE Ade,7291.4,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,SCHROTH Safety Products,JAMCO Aircraft Interiors - Niigata,11768.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,SCHROTH Safety Products,JAMCO Aircraft Interiors - Miyazaki,12743.0,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,SCHROTH Safety Products,JAMCO Philippines Inc.,14897.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T3->T2,Toray Industries,Plastiservice Charleroi,9423.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,56
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Plastiservice Charleroi,Siemens,478.4,transport_scenarios,truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Plastiservice Charleroi,AmSafe,8807.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Plastiservice Charleroi,J&C Aero,1477.1,transport_scenarios,rail|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Plastiservice Charleroi,Anjou Aeronautique,238.8,transport_scenarios,truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Plastiservice Charleroi,MGA Villeneuve St Lot,728.7,transport_scenarios,truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Plastiservice Charleroi,Ancra International,9045.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Plastiservice Charleroi,TA Aerospace,9049.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Plastiservice Charleroi,ETS Gattefin,401.9,transport_scenarios,truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Plastiservice Charleroi,ACH,525.9,transport_scenarios,truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Plastiservice Charleroi,SUMPAR,260.1,transport_scenarios,truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Plastiservice Charleroi,Groupe Segnere / SEGNERE Ade,879.0,transport_scenarios,rail|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Plastiservice Charleroi,JAMCO Aircraft Interiors - Niigata,9238.7,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Plastiservice Charleroi,JAMCO Aircraft Interiors - Miyazaki,9479.0,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T2->T1,Plastiservice Charleroi,JAMCO Philippines Inc.,10444.4,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T4->T3,Total,Toray Industries,9660.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,56
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T4->T3,BASF,Toray Industries,9328.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,56
112,Support clamps,nylon,textile_leather,1.284,usable_for_baseline,medium_high,equipment_material_split,SUPPORT + CLAMPS,PA66 share of 50% INOX 50% PA66,inferred_from_component_label,T4->T3,Arkema S.A,Toray Industries,9800.5,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,56
113,Ens. Stowage latéral,nylon,textile_leather,0.016416667,usable_for_baseline,medium_high,equipment_material_family,ENS STOWAGE LATERAL,textile_foam_polyethylene (2 BOM material rows),inferred_from_component_label,T4->T3,Mitsubishi Chemical,Toray Industries,224.2,transport_scenarios,truck,lane_specific_scenario,,INFO,56
113,Ens. Stowage latéral,nylon,textile_leather,0.016416667,usable_for_baseline,medium_high,equipment_material_family,ENS STOWAGE LATERAL,textile_foam_polyethylene (2 BOM material rows),inferred_from_component_label,T3->T2,Toray Industries,DuPont de Nemours,11205.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,56
113,Ens. Stowage latéral,nylon,textile_leather,0.016416667,usable_for_baseline,medium_high,equipment_material_family,ENS STOWAGE LATERAL,textile_foam_polyethylene (2 BOM material rows),inferred_from_component_label,T2->T1,DuPont de Nemours,Siemens,6841.8,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
113,Ens. Stowage latéral,nylon,textile_leather,0.016416667,usable_for_baseline,medium_high,equipment_material_family,ENS STOWAGE LATERAL,textile_foam_polyethylene (2 BOM material rows),inferred_from_component_label,T1->OEM,Siemens,Safran Seats / Safran internal group,659.4,transport_scenarios,truck,lane_specific_scenario,,INFO,16
113,Ens. Stowage latéral,nylon,textile_leather,0.016416667,usable_for_baseline,medium_high,equipment_material_family,ENS STOWAGE LATERAL,textile_foam_polyethylene (2 BOM material rows),inferred_from_component_label,T2->T1,DuPont de Nemours,AmSafe,3158.6,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
113,Ens. Stowage latéral,nylon,textile_leather,0.016416667,usable_for_baseline,medium_high,equipment_material_family,ENS STOWAGE LATERAL,textile_foam_polyethylene (2 BOM material rows),inferred_from_component_label,T1->OEM,AmSafe,Safran Seats / Safran internal group,8786.7,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,16
113,Ens. Stowage latéral,nylon,textile_leather,0.016416667,usable_for_baseline,medium_high,equipment_material_family,ENS STOWAGE LATERAL,textile_foam_polyethylene (2 BOM material rows),inferred_from_component_label,T2->T1,DuPont de Nemours,J&C Aero,7422.1,transport_scenarios,ship|truck,lane_specific_scenario,,INFO,4
