day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.971753,8.02501,177.149995,105.549995,1.843252,48.816832,1.485923,152.484007,0.378018,0.310917,1.058901,0.480627,0.091238,0.008543,0.005573,0.282748,0.011211,0.332374,137.269994,137.269994,2.851864,74.691791,537.6
17,4.398016,0.0,177.017003,152.017003,1.842197,53.779115,1.484859,151.200006,0.337418,0.280467,0.866051,0.429877,0.091238,0.007528,0.004558,0.349143,0.011211,0.323238,112.269994,112.269994,2.576864,83.014662,618.8
18,4.835495,0.0,177.017003,177.017003,1.842197,53.779115,1.484859,151.200006,0.371834,0.250017,1.058901,0.379127,0.091238,0.006513,0.005573,0.311588,0.013123,0.322207,87.269994,87.269994,2.301864,92.958415,537.6
19,4.835495,0.0,177.017003,177.017003,2.028711,58.407696,1.673019,151.200006,0.367771,0.249398,1.226294,0.426913,0.079058,0.005498,0.004558,0.309394,0.015112,0.420741,62.269994,87.269994,2.560804,91.942765,618.8
20,4.835495,0.0,177.017003,177.017003,2.413633,63.6,1.873019,151.200006,0.368596,0.219567,1.037363,0.377194,0.090019,0.005519,0.008322,0.272602,0.013123,0.467444,37.777991,62.777991,2.291392,81.999012,539.249976
21,5.272975,0.0,177.017003,177.017003,2.611883,68.9,1.873019,151.200006,0.410888,0.220835,1.021945,0.377194,0.08963,0.005438,0.007409,0.238805,0.011296,0.472522,15.279591,40.279591,2.04391,83.014662,626.925195
22,5.275302,0.0,177.017003,177.017003,2.611883,68.9,2.246619,151.200006,0.418196,0.226317,1.403765,0.33558,0.104003,0.006556,0.007571,0.311721,0.009631,0.430908,12.66471,19.77991,2.093413,94.991791,560.342234
23,5.275302,0.0,177.017003,177.017003,2.612938,79.5,2.410616,151.200006,0.397629,0.241341,1.680507,0.411371,0.097832,0.00797,0.009941,0.330251,0.008603,0.405199,0.0,7.1152,2.179598,109.557154,658.86502
24,5.275302,0.0,177.017003,177.017003,3.009438,79.5,2.810616,151.200006,0.397629,0.271791,1.680507,0.60664,0.110012,0.009898,0.011971,0.367806,0.010268,0.503735,0.0,7.1152,2.418297,109.557154,658.86502
25,5.275302,0.0,177.017003,177.017003,3.009438,79.5,2.810616,151.200006,0.386074,0.293575,1.625621,0.675425,0.106546,0.010625,0.012676,0.357118,0.01375,0.489291,17.8848,0.0,2.89003,114.181229,676.88983
26,5.275302,0.0,177.017003,177.017003,3.172,79.5,2.810616,151.200006,0.393566,0.325625,1.834723,0.735541,0.10782,0.009898,0.012965,0.364049,0.012298,0.452985,0.0,0.0,2.968297,106.92,618.8
27,6.150261,0.0,177.017003,177.017003,3.172,79.5,3.198936,151.200006,0.434166,0.34105,2.216504,0.735541,0.13025,0.011849,0.013879,0.401604,0.018388,0.452985,0.0,0.0,2.968297,106.92,700.0
28,6.150261,0.0,177.017003,177.017003,3.172,84.8,3.198936,151.200006,0.473941,0.401331,2.409354,0.735541,0.13025,0.012864,0.013879,0.401604,0.02218,0.489291,0.0,0.0,2.968297,106.92,700.0
29,6.562191,0.0,177.017003,177.017003,3.172,84.8,3.198936,151.200006,0.514541,0.401331,2.602204,0.735541,0.142182,0.014711,0.013879,0.401604,0.023941,0.540041,0.0,0.0,2.968297,106.92,700.0
