day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
10,2.782193,7603.509657,133.989918,160.909918,1.45904,33.392103,1.471919,843.725018,0.246049,0.274669,1.014305,0.307561,0.086706,0.007185,0.006275,0.192235,0.012571,0.407031,175.507997,151.968797,2.221657,71.849332,620.449976
11,3.27742,6294.092118,137.289982,139.209982,1.28696,34.091716,1.29832,1082.933492,0.289088,0.247266,0.840752,0.312639,0.087438,0.006271,0.006377,0.158438,0.010744,0.361359,153.009597,129.470397,1.974174,82.421896,626.925195
12,3.71455,4873.64221,128.629995,140.669995,1.100287,34.293543,1.11,1053.580184,0.296396,0.252747,0.682617,0.321775,0.089631,0.00741,0.007469,0.238806,0.011109,0.370495,157.509917,108.970717,2.007609,74.099026,633.417039
13,3.277071,8101.54086,127.149995,155.549995,0.902037,34.293543,0.91,1294.948134,0.30093,0.226317,0.673207,0.377194,0.090991,0.006529,0.006588,0.279124,0.011296,0.326444,135.809981,105.155581,2.31891,85.588852,629.518608
14,2.839591,12627.19086,102.149995,152.149995,0.86635,28.993543,1.274243,1053.580184,0.339839,0.225048,0.684469,0.380158,0.08951,0.005573,0.005632,0.243762,0.011415,0.329408,112.269994,105.154794,2.05997,85.97537,553.060729
15,2.781843,11118.64086,77.149995,127.149995,1.060571,33.339475,1.247843,812.212234,0.33253,0.225048,0.491619,0.329408,0.07733,0.007603,0.004617,0.206207,0.009385,0.32433,87.269994,112.269994,2.054382,75.82537,618.8
16,2.344363,12267.532461,127.149995,102.149995,1.247085,33.339475,1.436003,792.480552,0.29193,0.194598,0.491619,0.278658,0.076618,0.006588,0.006588,0.168652,0.007355,0.27358,80.154794,112.269994,1.779382,74.809721,618.8
17,2.265612,10758.982461,127.149995,161.761996,1.247085,28.039475,1.436003,1261.12044,0.25133,0.193979,0.298769,0.328377,0.064438,0.005573,0.007442,0.205444,0.005325,0.321366,87.269994,119.385194,1.763322,64.659721,618.8
18,2.230725,10590.503582,102.657993,137.269994,1.052864,27.447557,1.240067,1024.657063,0.25133,0.193979,0.480351,0.321678,0.064438,0.005472,0.010333,0.205444,0.006989,0.365417,87.269994,94.385194,1.763322,62.832591,537.6
19,2.274501,9232.905098,80.159592,164.771593,1.052864,32.968374,1.224077,1267.757747,0.25133,0.222651,0.649985,0.270928,0.052258,0.007298,0.009318,0.265078,0.006989,0.364386,87.269994,69.385194,1.735804,82.539826,537.6
20,1.915774,7995.913401,194.779912,144.271913,0.890301,28.622442,1.060079,1311.207066,0.287396,0.19282,0.461053,0.221209,0.098906,0.006304,0.009156,0.228286,0.012811,0.314667,69.893191,125.507997,1.705091,81.406247,539.249976
21,2.376563,6686.495862,197.571979,147.06398,0.904893,49.991716,1.08648,1101.700303,0.289088,0.165417,0.480351,0.313573,0.087945,0.006405,0.009257,0.194489,0.014841,0.361359,128.009597,103.009597,2.007609,72.271896,547.375171
22,1.964632,7180.999722,208.643993,194.023673,0.718221,45.001239,1.09816,874.428365,0.296396,0.170898,0.900766,0.271959,0.088919,0.005573,0.008425,0.238805,0.013177,0.370495,107.509917,107.509917,1.782113,63.949026,633.417039
23,2.839591,8283.145954,211.761996,169.023673,0.718221,44.893543,0.89816,1566.671028,0.261155,0.144467,1.082354,0.278658,0.078347,0.005707,0.007544,0.206207,0.011415,0.477663,135.809981,135.809981,1.818413,65.288852,629.518608
24,2.402112,9791.695954,186.761996,169.023673,0.682533,44.19393,0.89816,1808.038978,0.263526,0.168167,1.074319,0.230872,0.079058,0.006722,0.007603,0.245955,0.017195,0.475549,112.269994,162.269994,2.329382,63.244464,553.060729
25,2.393222,11300.245954,204.760077,154.143673,0.656364,38.89393,0.894096,1566.671028,0.222926,0.194598,0.881469,0.331341,0.066878,0.005707,0.007603,0.282747,0.016992,0.424799,87.269994,137.269994,2.554878,55.731617,471.860729
26,2.75195,9791.695954,179.760077,129.143673,0.652335,33.59393,1.067695,1325.303078,0.333355,0.164148,0.688619,0.280591,0.054698,0.004692,0.007583,0.346949,0.016627,0.374049,62.269994,137.269994,2.527361,45.581617,618.8
27,2.31447,11706.649722,154.760077,126.642073,0.652335,28.29393,1.047683,1808.038978,0.292755,0.194598,1.063056,0.277627,0.054698,0.004558,0.006568,0.309394,0.014597,0.364913,43.392797,112.269994,2.49106,45.581617,618.8
28,2.279584,11737.303304,130.268074,130.268074,0.656364,28.401625,0.851747,1812.94355,0.252155,0.249398,1.221191,0.277627,0.077592,0.006332,0.005553,0.302633,0.012567,0.364913,93.392797,118.392797,2.21606,35.431617,618.8
29,2.32336,12250.005098,118.397594,118.397594,1.046532,33.277896,0.671759,1595.727838,0.211555,0.218948,1.217272,0.274663,0.075984,0.006332,0.004538,0.302633,0.012448,0.358214,68.392797,130.268074,2.2,38.068771,537.6
