capacity_node::M-1430,capacity_node::M-1810,capacity_node::SDC-1450,case_id,case_input,case_output_dir,demand_item::item:268091,demand_item::item:268967,edge_src_lead_time::SDC-1450,edge_src_lead_time::SDC-VD0500655A,edge_src_lead_time::SDC-VD0505677A,edge_src_lead_time::SDC-VD0508918A,edge_src_lead_time::SDC-VD0514881A,edge_src_lead_time::SDC-VD0518684A,edge_src_lead_time::SDC-VD0519670A,edge_src_lead_time::SDC-VD0520115A,edge_src_lead_time::SDC-VD0520132A,edge_src_lead_time::SDC-VD0525412A,edge_src_lead_time::SDC-VD0901566A,edge_src_lead_time::SDC-VD0910216A,edge_src_lead_time::SDC-VD0914320A,edge_src_lead_time::SDC-VD0914360C,edge_src_lead_time::SDC-VD0914690A,edge_src_lead_time::SDC-VD0949099A,edge_src_lead_time::SDC-VD0951020A,edge_src_lead_time::SDC-VD0960508A,edge_src_lead_time::SDC-VD0964290A,edge_src_lead_time::SDC-VD0972460A,edge_src_lead_time::SDC-VD0975221A,edge_src_lead_time::SDC-VD0989480A,edge_src_lead_time::SDC-VD0990780A,edge_src_lead_time::SDC-VD0993480A,edge_src_lead_time::SDC-VD1091642A,edge_src_lead_time::SDC-VD1095770A,edge_src_lead_time::SDC-VD1096202A,edge_src_reliability::SDC-1450,edge_src_reliability::SDC-VD0500655A,edge_src_reliability::SDC-VD0505677A,edge_src_reliability::SDC-VD0508918A,edge_src_reliability::SDC-VD0514881A,edge_src_reliability::SDC-VD0518684A,edge_src_reliability::SDC-VD0519670A,edge_src_reliability::SDC-VD0520115A,edge_src_reliability::SDC-VD0520132A,edge_src_reliability::SDC-VD0525412A,edge_src_reliability::SDC-VD0901566A,edge_src_reliability::SDC-VD0910216A,edge_src_reliability::SDC-VD0914320A,edge_src_reliability::SDC-VD0914360C,edge_src_reliability::SDC-VD0914690A,edge_src_reliability::SDC-VD0949099A,edge_src_reliability::SDC-VD0951020A,edge_src_reliability::SDC-VD0960508A,edge_src_reliability::SDC-VD0964290A,edge_src_reliability::SDC-VD0972460A,edge_src_reliability::SDC-VD0975221A,edge_src_reliability::SDC-VD0989480A,edge_src_reliability::SDC-VD0990780A,edge_src_reliability::SDC-VD0993480A,edge_src_reliability::SDC-VD1091642A,edge_src_reliability::SDC-VD1095770A,edge_src_reliability::SDC-VD1096202A,error,factor::capacity_scale,factor::demand_scale,factor::lead_time_scale,factor::production_stock_scale,factor::safety_stock_days_scale,factor::supplier_capacity_scale,factor::supplier_reliability_scale,factor::supplier_stock_scale,factor::transport_cost_scale,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,kpi::warmup_backlog_cleared_qty,level,parameter,status,supplier_capacity_node::SDC-1450,supplier_capacity_node::SDC-VD0500655A,supplier_capacity_node::SDC-VD0505677A,supplier_capacity_node::SDC-VD0508918A,supplier_capacity_node::SDC-VD0514881A,supplier_capacity_node::SDC-VD0518684A,supplier_capacity_node::SDC-VD0519670A,supplier_capacity_node::SDC-VD0520115A,supplier_capacity_node::SDC-VD0520132A,supplier_capacity_node::SDC-VD0525412A,supplier_capacity_node::SDC-VD0901566A,supplier_capacity_node::SDC-VD0910216A,supplier_capacity_node::SDC-VD0914320A,supplier_capacity_node::SDC-VD0914360C,supplier_capacity_node::SDC-VD0914690A,supplier_capacity_node::SDC-VD0949099A,supplier_capacity_node::SDC-VD0951020A,supplier_capacity_node::SDC-VD0960508A,supplier_capacity_node::SDC-VD0964290A,supplier_capacity_node::SDC-VD0972460A,supplier_capacity_node::SDC-VD0975221A,supplier_capacity_node::SDC-VD0989480A,supplier_capacity_node::SDC-VD0990780A,supplier_capacity_node::SDC-VD0993480A,supplier_capacity_node::SDC-VD1091642A,supplier_capacity_node::SDC-VD1095770A,supplier_capacity_node::SDC-VD1096202A,supplier_node::SDC-1450,supplier_node::SDC-VD0500655A,supplier_node::SDC-VD0505677A,supplier_node::SDC-VD0508918A,supplier_node::SDC-VD0514881A,supplier_node::SDC-VD0518684A,supplier_node::SDC-VD0519670A,supplier_node::SDC-VD0520115A,supplier_node::SDC-VD0520132A,supplier_node::SDC-VD0525412A,supplier_node::SDC-VD0901566A,supplier_node::SDC-VD0910216A,supplier_node::SDC-VD0914320A,supplier_node::SDC-VD0914360C,supplier_node::SDC-VD0914690A,supplier_node::SDC-VD0949099A,supplier_node::SDC-VD0951020A,supplier_node::SDC-VD0960508A,supplier_node::SDC-VD0964290A,supplier_node::SDC-VD0972460A,supplier_node::SDC-VD0975221A,supplier_node::SDC-VD0989480A,supplier_node::SDC-VD0990780A,supplier_node::SDC-VD0993480A,supplier_node::SDC-VD1091642A,supplier_node::SDC-VD1095770A,supplier_node::SDC-VD1096202A,value
,,,production_stock_scale_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\production_stock_scale_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\production_stock_scale_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,19766451.4806,0.149954,0.085688,0.171575,0.399985,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812572.5527,27920862.9254,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35220.3627,0.0,0.0,0.0,0.0,0.0,4186842.7726,11962407.9217,2392481.5843,23130329.386,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383083.5647,2131254.1763,low,production_stock_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,production_stock_scale_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\production_stock_scale_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\production_stock_scale_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.8,1.0,1.0,1.0,1.0,1.0,19766479.3233,0.149954,0.085688,0.171575,0.399984,0.192799,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812326.0423,27920930.4438,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,34932.3627,0.0,0.0,0.0,0.0,0.0,4186866.404,11962475.44,2392495.088,23130396.9044,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383113.948,2131254.1763,high,production_stock_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,safety_stock_days_scale_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\safety_stock_days_scale_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\safety_stock_days_scale_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,19633707.0723,0.148771,0.085012,0.172871,0.402068,0.191277,616545.7954,17944807.3337,0.883724,5302452.7143,0.0,121979374.9908,27611187.9891,5302452.7143,103733424.431,41318000.0,99097358.9984,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4107752.0586,11736434.4533,2347286.8907,22838007.6285,0.0,17643146.9156,4773180.3606,4685906.9189,126306583.4679,0.0,11101573.1752,0.0,5281395.504,1823581.117,low,safety_stock_days_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,safety_stock_days_scale_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\safety_stock_days_scale_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\safety_stock_days_scale_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,19921330.6223,0.149453,0.085402,0.172226,0.400766,0.192154,588665.9108,18625492.076,0.888982,5302452.7143,0.0,125755252.7125,27931503.7327,5302452.7143,104810775.534,40720333.2956,103088173.769,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4174441.4408,11926975.5452,2385395.109,23120973.9714,0.0,17888167.2175,4810529.7613,4713786.8034,127327804.5766,539076.9393,11193998.4262,0.0,5367138.9954,2082332.4946,high,safety_stock_days_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
,,,supplier_reliability_scale_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_scale_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_scale_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,12300319.1678,0.041033,0.023447,0.692747,0.190016,0.052757,5253624.5394,16796447.2034,0.009209,5302452.7143,0.0,39794807.7394,33017560.2867,5302452.7143,180896667.497,41318000.0,180020711.0998,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,1354810.8833,3870888.2381,774177.6476,10144752.0974,0.0,19893678.03,22872808.1893,48828.1749,40173762.259,7354660.3624,6273863.8593,160695049.0361,1741899.7072,3544467.5327,low,supplier_reliability_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_reliability_scale_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_scale_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_reliability_scale_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766465.3509,0.149954,0.085688,0.171575,0.399984,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812449.8774,27920896.5609,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4186854.545,11962441.5571,2392488.3114,23130363.0215,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383098.7007,2131254.1763,high,supplier_reliability_scale,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
,,,demand_item_268091_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\demand_item_268091_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\demand_item_268091_low\simulation_output,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21952997.1126,0.17278,0.098731,0.127294,0.379049,0.222146,406313.631,20306919.3562,0.832642,2427806.0857,0.0,101263212.6296,25534741.3512,2427806.0857,86559954.1075,0.0,84882219.2547,0.0,24436.3627,0.0,0.0,0.0,0.0,0.0,4411893.2471,12605409.2774,2521081.8555,22284328.6805,0.0,14741304.0507,3250412.6707,2021492.4547,103274964.7057,0.0,9678919.4032,0.0,5672434.1748,1058328.2492,low,demand_item_scale::item:268091,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,demand_item_268091_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\demand_item_268091_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\demand_item_268091_high\simulation_output,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19180359.3077,0.145334,0.083048,0.179865,0.404894,0.186858,2804883.6098,17882716.902,0.656983,8177099.3428,0.0,128231227.0268,28078648.0396,8177099.3428,107644541.4922,41318000.0,103114543.9331,0.0,45716.3627,0.0,0.0,0.0,0.0,0.0,4080791.9929,11659405.694,2331881.1388,23028281.6415,0.0,18470554.6431,5050366.3981,5372215.733,131410881.6316,0.0,11368875.9475,0.0,5246732.5623,3876997.7459,high,demand_item_scale::item:268091,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,demand_item_268967_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\demand_item_268967_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\demand_item_268967_low\simulation_output,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27700107.3581,0.229427,0.131101,0.13606,0.208435,0.294977,240872.0607,27212904.5331,0.938789,3935137.1714,0.0,51659733.3721,18741406.4384,3935137.1714,40692694.4572,27761275.8602,40528216.2603,0.0,20724.3627,0.0,0.0,0.0,0.0,0.0,4299778.9401,12285082.6861,2457016.5372,16191441.6707,0.0,6987463.9779,2549964.7677,3694265.1107,51248318.0319,1569518.1739,3906358.9846,0.0,5528287.2087,1406086.5345,low,demand_item_scale::item:268967,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,demand_item_268967_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\demand_item_268967_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\demand_item_268967_high\simulation_output,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18052993.5386,0.137128,0.078359,0.177599,0.430607,0.176307,1721477.8051,15410806.2399,0.741898,6669768.2571,0.0,143809602.939,29957404.2211,6669768.2571,119894226.0477,27196502.6281,118504377.9257,0.0,49428.3627,0.0,0.0,0.0,0.0,0.0,4107995.2312,11737129.2321,2347425.8464,24637011.364,0.0,20460704.9154,5320392.8571,4948290.452,145122606.5948,1578449.2773,12899882.132,0.0,5281708.1544,3023801.3529,high,demand_item_scale::item:268967,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
0.2,,,capacity_M-1430_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\capacity_M-1430_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\capacity_M-1430_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8965626.7566,0.223649,0.1278,0.143107,0.217895,0.287549,1611742.7662,8535974.4409,0.696038,5302452.7143,0.0,51503751.5899,17794467.7508,5302452.7143,40400197.8895,26565263.9028,40139313.4055,0.0,31863.2725,0.0,0.0,0.0,0.0,0.0,3979721.8891,11370633.9687,2274126.7937,15247961.5496,0.0,6939723.9997,2546506.2012,3690709.948,50957303.1812,1580070.6283,3877327.5809,0.0,5116785.2859,2403405.3008,low,capacity_node_scale::M-1430,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
1.8,,,capacity_M-1430_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\capacity_M-1430_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\capacity_M-1430_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37043862.2339,0.14658,0.08376,0.17027,0.410931,0.18846,360416.9473,35636490.1439,0.932028,5302452.7143,0.0,142531048.7136,31108501.1761,5302452.7143,118722717.6296,41318000.0,117800588.3346,0.0,38289.4528,0.0,0.0,0.0,0.0,0.0,4559873.4544,13028209.8698,2605641.974,25811652.0466,0.0,20250804.1946,5296849.1295,4942035.767,143856514.6171,0.0,12783442.1768,0.0,5862694.4414,1851567.965,high,capacity_node_scale::M-1430,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,0.2,,capacity_M-1810_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\capacity_M-1810_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\capacity_M-1810_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17838702.8185,0.156829,0.089617,0.140542,0.411376,0.201637,3078753.1944,16288296.8978,0.419372,5302452.7143,0.0,105931068.391,24442917.4485,5302452.7143,90159433.8832,0.0,88560141.0679,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,3833357.389,10952449.6828,2190489.9366,21007671.3525,0.0,15356474.3345,3435246.0961,2223699.5199,107667589.2195,0.0,10055221.6697,0.0,4928602.3572,2840866.2031,low,capacity_node_scale::M-1810,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,1.8,,capacity_M-1810_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\capacity_M-1810_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\capacity_M-1810_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21700592.087,0.156388,0.089365,0.167457,0.38572,0.20107,434787.232,20778318.9971,0.918003,5302452.7143,0.0,128387015.3379,29204468.7583,5302452.7143,105782961.2997,138612400.0,103847826.7234,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4567230.0711,13049228.7745,2609845.7549,24313969.3343,0.0,18099772.3519,4890499.424,4867665.4823,128784304.4192,0.0,11264740.5598,0.0,5872152.9485,1900807.163,high,capacity_node_scale::M-1810,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,0.2,capacity_SDC-1450_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\capacity_SDC-1450_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\capacity_SDC-1450_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16700903.7782,0.064578,0.036902,0.244796,0.570696,0.083029,600027.5006,15971195.6598,0.88684,5302452.7143,0.0,125677201.595,19541938.5722,5302452.7143,104499616.851,28168305.7878,102924726.2495,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,1261976.2433,3605646.4096,721129.2819,14758145.2907,0.0,17838569.1085,4783793.2816,4702425.2137,126887179.2822,1575024.2596,11152498.8811,0.0,1622540.8843,2134184.6376,low,capacity_node_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,1.8,capacity_SDC-1450_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\capacity_SDC-1450_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\capacity_SDC-1450_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23217648.255,0.196088,0.11205,0.132007,0.307741,0.252113,593478.1966,22489349.7433,0.888075,5302452.7143,0.0,126719323.4774,36290015.1034,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,7116046.0349,20331560.0996,4066312.0199,31499481.5639,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,9149202.0448,2131254.1763,high,capacity_node_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_stock_node_SDC-1450_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_stock_node_SDC-1450_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_stock_node_SDC-1450_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766451.4806,0.149954,0.085688,0.171575,0.399985,0.192798,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812572.5527,27920862.9254,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,35220.3627,0.0,0.0,0.0,0.0,0.0,4186842.7726,11962407.9217,2392481.5843,23130329.386,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383083.5647,2131254.1763,low,supplier_node_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_stock_node_SDC-1450_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_stock_node_SDC-1450_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_stock_node_SDC-1450_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19766479.3233,0.149954,0.085688,0.171575,0.399984,0.192799,593478.1966,18941957.7433,0.888075,5302452.7143,0.0,125812326.0423,27920930.4438,5302452.7143,104693283.3055,28206355.8413,103072199.171,0.0,34932.3627,0.0,0.0,0.0,0.0,0.0,4186866.404,11962475.44,2392495.088,23130396.9044,0.0,17869743.232,4790533.5394,4708974.5176,127074616.6123,1580070.6283,11167921.4643,0.0,5383113.948,2131254.1763,high,supplier_node_scale::SDC-1450,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
,,,supplier_stock_node_SDC-VD0500655A_low,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_stock_node_SDC-VD0500655A_low\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_stock_node_SDC-VD0500655A_low\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19845339.1657,0.150636,0.086078,0.171031,0.398581,0.193675,576674.8296,17807537.7653,0.891244,5302452.7143,0.0,125315448.7537,27968712.1306,5302452.7143,104492850.6092,26316881.2006,102823972.8944,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4213095.6459,12037416.1311,2407483.2262,23185207.2461,0.0,17836814.6172,4783504.8844,4725777.8847,126854924.8579,1580070.6283,11147791.115,0.0,5416837.259,2136657.1131,low,supplier_node_scale::SDC-VD0500655A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.2
,,,supplier_stock_node_SDC-VD0500655A_high,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_stock_node_SDC-VD0500655A_high\input_case.json,etudecas\simulation\sensibility\result_reference_baseline_real_demand_target_calibrated_2026_03_30\cases\supplier_stock_node_SDC-VD0500655A_high\simulation_output,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20002969.5486,0.150495,0.085997,0.171294,0.398721,0.193493,586167.8156,18803467.8241,0.889453,5302452.7143,0.0,124141403.9235,27973504.933,5302452.7143,104390570.8079,40975013.017,102774551.7983,0.0,35076.3627,0.0,0.0,0.0,0.0,0.0,4209860.4925,12028172.8357,2405634.5671,23181802.9338,0.0,17816518.0379,4791701.9992,4716284.8986,126853867.4183,326298.8742,11153630.0981,0.0,5412677.776,2119043.2831,high,supplier_node_scale::SDC-VD0500655A,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,1.8
