case_id,case_input,case_output_dir,kpi::avg_inventory,kpi::cost_share_holding,kpi::cost_share_inventory_risk,kpi::cost_share_purchase,kpi::cost_share_transport,kpi::cost_share_warehouse_operating,kpi::ending_backlog,kpi::ending_inventory,kpi::fill_rate,kpi::measured_required_total,kpi::measurement_starting_backlog,kpi::total_arrived,kpi::total_cost,kpi::total_demand,kpi::total_estimated_source_ordered_qty,kpi::total_estimated_source_rejected_qty,kpi::total_estimated_source_replenished_qty,kpi::total_explicit_initialization_pipeline_qty,kpi::total_explicit_initialization_stock_qty,kpi::total_external_procured_arrived_qty,kpi::total_external_procured_ordered_qty,kpi::total_external_procured_qty,kpi::total_external_procured_rejected_qty,kpi::total_external_procurement_cost,kpi::total_holding_cost,kpi::total_inventory_cost_legacy_raw_holding,kpi::total_inventory_risk_cost,kpi::total_logistics_cost,kpi::total_opening_stock_bootstrap_qty,kpi::total_produced,kpi::total_purchase_cost,kpi::total_served,kpi::total_shipped,kpi::total_supplier_capacity_binding_qty,kpi::total_transport_cost,kpi::total_unreliable_loss_qty,kpi::total_warehouse_operating_cost,level,parameter_group,parameter_key,parameter_label,realism_focus,status
supplier_stock_node_SDC-VD1091642A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD1091642A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD1091642A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_stock_node,supplier_stock_node::SDC-VD1091642A,Stock fournisseur SDC-VD1091642A,supplier_buffer,ok
supplier_stock_node_SDC-VD1091642A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD1091642A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD1091642A_1_2\simulation_output,4656678.0037,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811543.3855,0.959867,18152.25,752.25,1391548.2649,13564469.0146,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720289.4383,10629398.3953,2125879.6791,13538528.1774,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783229.2779,1.2,supplier_stock_node,supplier_stock_node::SDC-VD1091642A,Stock fournisseur SDC-VD1091642A,supplier_buffer,ok
supplier_stock_node_SDC-VD1091642A_1_4,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD1091642A_1_4\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD1091642A_1_4\simulation_output,4656750.0037,0.274267,0.156724,0.001912,0.214466,0.35263,728.5,4811615.3855,0.959867,18152.25,752.25,1391548.2649,13564511.4946,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720304.3063,10629440.8753,2125888.1751,13538570.6574,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783248.3939,1.4,supplier_stock_node,supplier_stock_node::SDC-VD1091642A,Stock fournisseur SDC-VD1091642A,supplier_buffer,ok
supplier_capacity_node_SDC-VD1091642A_0_6,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD1091642A_0_6\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD1091642A_0_6\simulation_output,4656596.7697,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811462.1515,0.959867,18152.25,752.25,1391548.2649,13564424.2076,17400.0,769341.5861,33770742.3662,770134.1804,782642.4455,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.7559,10629353.5883,2125870.7177,13538483.3705,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.1147,0.6,supplier_capacity_node,supplier_capacity_node::SDC-VD1091642A,Debit fournisseur SDC-VD1091642A,supplier_capacity,ok
supplier_capacity_node_SDC-VD1091642A_0_8,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD1091642A_0_8\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD1091642A_0_8\simulation_output,4656601.3867,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811466.7685,0.959867,18152.25,752.25,1391548.2649,13564425.3711,17400.0,769341.5861,33770742.3662,770134.1804,782651.6795,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.1631,10629354.7518,2125870.9504,13538484.534,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.6383,0.8,supplier_capacity_node,supplier_capacity_node::SDC-VD1091642A,Debit fournisseur SDC-VD1091642A,supplier_capacity,ok
supplier_capacity_node_SDC-VD1091642A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD1091642A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD1091642A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_capacity_node,supplier_capacity_node::SDC-VD1091642A,Debit fournisseur SDC-VD1091642A,supplier_capacity,ok
supplier_capacity_node_SDC-VD1091642A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD1091642A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD1091642A_1_2\simulation_output,4656610.7049,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811476.0025,0.959867,18152.25,752.25,1391548.2649,13564427.7762,17400.0,769340.8914,33770742.3662,770133.1009,782670.1475,168240.5218,0.0,0.0,0.0,0.0,0.0,3720275.0049,10629357.1569,2125871.4314,13538486.939,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.7206,1.2,supplier_capacity_node,supplier_capacity_node::SDC-VD1091642A,Debit fournisseur SDC-VD1091642A,supplier_capacity,ok
supplier_capacity_node_SDC-VD1091642A_1_4,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD1091642A_1_4\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD1091642A_1_4\simulation_output,4656617.871,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811480.6195,0.959867,18152.25,752.25,1391548.2649,13564431.3053,17400.0,769336.0057,33770742.3662,770128.2152,782679.3815,168240.5218,0.0,0.0,0.0,0.0,0.0,3720276.2401,10629360.686,2125872.1372,13538490.4682,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783212.3087,1.4,supplier_capacity_node,supplier_capacity_node::SDC-VD1091642A,Debit fournisseur SDC-VD1091642A,supplier_capacity,ok
supplier_lead_time_node_SDC-VD1091642A_0_7,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD1091642A_0_7\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD1091642A_0_7\simulation_output,4656606.4393,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811472.0612,0.959867,18152.25,752.25,1391548.531,13564426.9397,17400.0,769341.6104,33770742.3662,770134.2047,782660.24,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.7121,10629356.3204,2125871.2641,13538486.1025,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.3442,0.7,supplier_lead_time_node,supplier_lead_time_node::SDC-VD1091642A,Lead time fournisseur SDC-VD1091642A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD1091642A_0_85,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD1091642A_0_85\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD1091642A_0_85\simulation_output,4656606.2174,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.6173,0.959867,18152.25,752.25,1391548.2355,13564426.7331,17400.0,769341.5976,33770742.3662,770134.1919,782660.5915,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.6398,10629356.1138,2125871.2228,13538485.896,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.2512,0.85,supplier_lead_time_node,supplier_lead_time_node::SDC-VD1091642A,Lead time fournisseur SDC-VD1091642A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD1091642A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD1091642A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD1091642A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_lead_time_node,supplier_lead_time_node::SDC-VD1091642A,Lead time fournisseur SDC-VD1091642A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD1091642A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD1091642A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD1091642A_1_2\simulation_output,4656606.0614,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811472.0413,0.959867,18152.25,752.25,1391548.4505,13564426.3708,17400.0,769342.4311,33770742.3662,770135.0253,782661.1188,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.513,10629355.7515,2125871.1503,13538485.5336,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.0882,1.2,supplier_lead_time_node,supplier_lead_time_node::SDC-VD1091642A,Lead time fournisseur SDC-VD1091642A,supplier_lead_time,ok
supplier_lead_time_node_SDC-VD1091642A_1_5,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD1091642A_1_5\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_lead_time_node_SDC-VD1091642A_1_5\simulation_output,4656605.7156,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.8851,0.959867,18152.25,752.25,1391548.6385,13564426.0619,17400.0,769342.4311,33770742.3662,770135.0253,782661.1188,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.4049,10629355.4426,2125871.0885,13538485.2247,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783209.9491,1.5,supplier_lead_time_node,supplier_lead_time_node::SDC-VD1091642A,Lead time fournisseur SDC-VD1091642A,supplier_lead_time,ok
supplier_reliability_node_SDC-VD1091642A_0_85,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD1091642A_0_85\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD1091642A_0_85\simulation_output,4656605.5838,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811470.8887,0.959867,18152.25,752.25,1391548.2649,13564426.3323,17400.0,769343.9548,33770742.3662,770136.549,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.4995,10629355.713,2125871.1426,13538485.4951,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,2.5245,4783210.0708,0.85,supplier_reliability_node,supplier_reliability_node::SDC-VD1091642A,Fiabilite fournisseur SDC-VD1091642A,supplier_reliability,ok
supplier_reliability_node_SDC-VD1091642A_0_9,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD1091642A_0_9\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD1091642A_0_9\simulation_output,4656605.7393,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.0727,0.959867,18152.25,752.25,1391548.2649,13564426.4072,17400.0,769343.0775,33770742.3662,770135.6717,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5258,10629355.7879,2125871.1576,13538485.5701,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,1.5895,4783210.1046,0.9,supplier_reliability_node,supplier_reliability_node::SDC-VD1091642A,Fiabilite fournisseur SDC-VD1091642A,supplier_reliability,ok
supplier_reliability_node_SDC-VD1091642A_0_95,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD1091642A_0_95\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD1091642A_0_95\simulation_output,4656605.8785,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.2374,0.959867,18152.25,752.25,1391548.2649,13564426.4742,17400.0,769342.2926,33770742.3662,770134.8868,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5492,10629355.8549,2125871.171,13538485.6371,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.7529,4783210.1347,0.95,supplier_reliability_node,supplier_reliability_node::SDC-VD1091642A,Fiabilite fournisseur SDC-VD1091642A,supplier_reliability,ok
supplier_reliability_node_SDC-VD1091642A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD1091642A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_reliability_node_SDC-VD1091642A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_reliability_node,supplier_reliability_node::SDC-VD1091642A,Fiabilite fournisseur SDC-VD1091642A,supplier_reliability,ok
supplier_stock_node_SDC-VD0519670A_0_6,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0519670A_0_6\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0519670A_0_6\simulation_output,4656462.0037,0.274267,0.156724,0.001912,0.214469,0.352628,728.5,4811327.3855,0.959867,18152.25,752.25,1391548.2649,13564355.1106,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720249.5719,10629284.4913,2125856.8983,13538414.2734,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783178.0211,0.6,supplier_stock_node,supplier_stock_node::SDC-VD0519670A,Stock fournisseur SDC-VD0519670A,supplier_buffer,ok
supplier_stock_node_SDC-VD0519670A_0_8,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0519670A_0_8\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0519670A_0_8\simulation_output,4656534.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811399.3855,0.959867,18152.25,752.25,1391548.2649,13564390.8226,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720262.0711,10629320.2033,2125864.0407,13538449.9854,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783194.0915,0.8,supplier_stock_node,supplier_stock_node::SDC-VD0519670A,Stock fournisseur SDC-VD0519670A,supplier_buffer,ok
supplier_stock_node_SDC-VD0519670A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0519670A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0519670A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_stock_node,supplier_stock_node::SDC-VD0519670A,Stock fournisseur SDC-VD0519670A,supplier_buffer,ok
supplier_stock_node_SDC-VD0519670A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0519670A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0519670A_1_2\simulation_output,4656678.0037,0.274267,0.156724,0.001912,0.214467,0.352629,728.5,4811543.3855,0.959867,18152.25,752.25,1391548.2649,13564462.2466,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720287.0695,10629391.6273,2125878.3255,13538521.4094,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783226.2323,1.2,supplier_stock_node,supplier_stock_node::SDC-VD0519670A,Stock fournisseur SDC-VD0519670A,supplier_buffer,ok
supplier_stock_node_SDC-VD0519670A_1_4,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0519670A_1_4\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_stock_node_SDC-VD0519670A_1_4\simulation_output,4656750.0037,0.274267,0.156724,0.001912,0.214466,0.35263,728.5,4811615.3855,0.959867,18152.25,752.25,1391548.2649,13564497.9586,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720299.5687,10629427.3393,2125885.4679,13538557.1214,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783242.3027,1.4,supplier_stock_node,supplier_stock_node::SDC-VD0519670A,Stock fournisseur SDC-VD0519670A,supplier_buffer,ok
supplier_capacity_node_SDC-VD0519670A_0_6,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0519670A_0_6\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0519670A_0_6\simulation_output,4656590.9887,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811460.0213,0.959867,18152.25,752.25,1391548.2649,13564419.3703,17400.0,769348.6552,33770742.3662,770140.8444,782642.8852,168240.5218,0.0,0.0,0.0,0.0,0.0,3720272.0628,10629348.751,2125869.7502,13538478.5331,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783206.9379,0.6,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Debit fournisseur SDC-VD0519670A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0519670A_0_8,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0519670A_0_8\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0519670A_0_8\simulation_output,4656597.3403,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811464.6383,0.959867,18152.25,752.25,1391548.2649,13564422.2843,17400.0,769344.258,33770742.3662,770136.4473,782651.8993,168240.5218,0.0,0.0,0.0,0.0,0.0,3720273.0828,10629351.665,2125870.333,13538481.4472,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783208.2493,0.8,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Debit fournisseur SDC-VD0519670A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0519670A_1_0,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0519670A_1_0\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0519670A_1_0\simulation_output,4656606.0037,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811471.3855,0.959867,18152.25,752.25,1391548.2649,13564426.5346,17400.0,769341.5861,33770742.3662,770134.1804,782660.9135,168240.5218,0.0,0.0,0.0,0.0,0.0,3720274.5703,10629355.9153,2125871.1831,13538485.6974,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783210.1619,1.0,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Debit fournisseur SDC-VD0519670A,supplier_capacity,ok
supplier_capacity_node_SDC-VD0519670A_1_2,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0519670A_1_2\input_case.json,C:\dev\lca-simu\etudecas\simulation\sensibility\reference_baseline_service96_no_prod_stop_365d_warmup260_fill96_threshold_all_suppliers\cases\supplier_capacity_node_SDC-VD0519670A_1_2\simulation_output,4656615.0178,0.274267,0.156724,0.001912,0.214468,0.352629,728.5,4811480.3997,0.959867,18152.25,752.25,1391548.2649,13564430.9876,17400.0,769341.5861,33770742.3662,770134.1804,782669.9276,168240.5218,0.0,0.0,0.0,0.0,0.0,3720276.1289,10629360.3683,2125872.0737,13538490.1504,0.0,105499.3017,25940.8371,17423.75,788141.9764,687516.2492,2909129.7822,0.0,4783212.1657,1.2,supplier_capacity_node,supplier_capacity_node::SDC-VD0519670A,Debit fournisseur SDC-VD0519670A,supplier_capacity,ok
