month_index,year,month,warming,heatwave,drought,heat_stress,cold_stress,storm_stress,scarcity,climate_event,demand,grid_factor,grid_price,main_material_ef,main_material_cost,inbound_main_ef,inbound_main_cost,truck_ef,truck_cost,air_ef,air_cost,solar_factor,biomass_factor,main_supply_availability,backup_supply_availability,base_capacity
148,2038,4,1.2301255230125523,0.0,0.0,0.2706276150627615,0.0,0.0,0.2722175732217573,aucun,23.830600836820082,0.34778242677824267,0.1549163179916318,18.270158995815898,56.280669456066946,0.7663330543933055,2.6449958158995814,1.5347280334728033,6.204163179916318,8.923430962343096,24.32666108786611,0.65,0.85,0.8865899581589958,0.9157949790794979,36.16066945606694
149,2038,5,1.2384937238493723,0.0,0.0,0.2724686192468619,0.0,0.0,0.27338912133891213,aucun,23.644830604214096,0.34661087866108786,0.15500418410041844,18.270092050209207,56.35196652719665,0.7664033472803348,2.6460502092050207,1.5332635983263598,6.205041841004184,8.918828451882845,24.328066945606693,0.7999999999999999,0.85,0.8859205020920502,0.915460251046025,36.17196652719665
150,2038,6,1.2468619246861925,0.0,0.0,0.5108835261641681,0.0,0.0,0.27456066945606694,aucun,23.163482728372532,0.34543933054393305,0.16337213680486723,18.27002510460251,56.42326359832636,0.766473640167364,2.6471046025104603,1.5317991631799164,6.2059205020920505,8.914225941422593,24.32947280334728,0.9098076211353316,0.85,0.8852510460251046,0.9151255230125522,36.18326359832636
151,2038,7,1.2552301255230125,1.0893305439330543,0.0,1.7532810320781032,0.0,0.0,0.27573221757322175,canicule,22.789049930264994,0.4096276150627615,0.20687948047419805,18.269958158995813,56.494560669456064,0.7665439330543933,2.6481589958158995,1.530334728033473,6.206799163179916,8.909623430962343,24.330878661087866,0.8628535564853557,0.85,0.8845815899581589,0.9147907949790794,32.8176359832636
152,2038,8,1.2635983263598327,1.0922594142259414,0.0,1.6614379194696076,0.0,0.0,0.2769037656903766,canicule,21.987660134230275,0.40863179916317993,0.2036884024952438,18.269891213389123,56.56585774058577,0.7666142259414226,2.6492133891213387,1.5288702928870292,6.207677824267782,8.905020920502091,24.332284518828452,0.8224268679972563,0.85,0.8839121338912134,0.9144560669456067,32.819853556485356
153,2038,9,1.2719665271966527,0.0,0.0,0.2798326359832636,0.0,0.0,0.27807531380753137,aucun,20.987905797459543,0.34192468619246863,0.15535564853556486,18.269824267782425,56.637154811715476,0.7666845188284519,2.650267782426778,1.5274058577405858,6.208556485355649,8.90041841004184,24.333690376569038,0.8000000000000002,0.85,0.8832426778242678,0.9141213389121339,36.21715481171548
154,2038,10,1.2803347280334727,0.0,0.0,0.281673640167364,0.0,1.0481171548117154,0.467907949790795,tempete / inondation,20.802135564853558,0.38267782426778246,0.15921673640167366,18.798008368200836,60.10435146443514,0.9667355648535565,4.393292887029288,1.777489539748954,8.971223849372384,9.315062761506276,31.89830962343096,0.6080753138075314,0.85,0.5262133891213389,0.7251255230125523,33.6081589958159
155,2038,11,1.288702928870293,0.0,0.0,0.28351464435146445,0.5416666666666669,1.0510460251046025,0.4696066945606695,tempete / inondation,21.196750706804036,0.3924567642956765,0.16744014644351465,18.799417573221756,60.18513807531381,0.9673646861924686,4.399215062761506,1.7767280334728033,8.979820083682009,9.311631799163179,31.92085020920502,0.4579581589958159,0.85,0.5245481171548116,0.7242635983263599,33.61213389121339
156,2038,12,1.297071129707113,0.0,0.0,0.28535564853556483,0.9381941874331415,0.0,0.2815899581589958,aucun,21.922008180012664,0.35717392558966704,0.1696921596734218,18.26962343096234,56.85104602510461,0.7668953974895397,2.653430962343096,1.5230125523012552,6.211192468619247,8.886610878661088,24.337907949790797,0.3901923788646685,0.85,0.881234309623431,0.9131171548117154,36.25104602510461
157,2039,1,1.3054393305439331,0.0,0.0,0.28719665271966527,1.0833333333333333,0.0,0.28276150627615065,aucun,22.79123626220363,0.35890516039051606,0.1719571129707113,18.26955648535565,56.922343096234314,0.766965690376569,2.6544853556485357,1.5215481171548118,6.212071129707113,8.882008368200836,24.33931380753138,0.35000000000000003,0.85,0.8805648535564854,0.9127824267782426,36.262343096234304
158,2039,2,1.3138075313807531,0.0,0.0,0.2890376569037657,0.938194187433142,0.0,0.28393305439330546,aucun,23.579186422690487,0.3548308293553574,0.16986789189099505,18.269489539748953,56.99364016736402,0.7670359832635983,2.655539748953975,1.5200836820083683,6.212949790794979,8.877405857740586,24.340719665271966,0.3901923788646684,0.85,0.8798953974895397,0.9124476987447698,36.273640167364015
159,2039,3,1.3221757322175731,0.0,0.0,0.2908786610878661,0.5416666666666666,0.0,0.28510460251046027,aucun,24.082388484269885,0.3457287308228731,0.16400784518828454,18.26942259414226,57.06493723849373,0.7671062761506277,2.656594142259414,1.5186192468619246,6.213828451882845,8.872803347280334,24.34212552301255,0.5,0.85,0.8792259414225941,0.912112970711297,36.284937238493725
160,2039,4,1.3305439330543933,0.0,0.0,0.2927196652719665,0.0,0.0,0.2862761506276151,aucun,24.17367029288703,0.333723849372385,0.15597071129707116,18.269355648535566,57.13623430962343,0.7671765690376569,2.6576485355648534,1.5171548117154812,6.214707112970712,8.868200836820083,24.343531380753138,0.65,0.85,0.8785564853556486,0.9117782426778243,36.29623430962343
161,2039,5,1.3389121338912133,0.0,0.0,0.29456066945606696,0.0,0.0,0.2874476987447699,aucun,23.987900060281042,0.33255230125523016,0.15605857740585774,18.26928870292887,57.20753138075314,0.7672468619246862,2.6587029288702926,1.5156903765690377,6.215585774058577,8.863598326359833,24.344937238493724,0.7999999999999999,0.85,0.8778870292887029,0.9114435146443515,36.30753138075313
162,2039,6,1.3472803347280335,0.0,0.0,0.5329755763733731,0.0,0.0,0.28861924686192475,aucun,23.50655218443948,0.3313807531380753,0.16442653011030658,18.26922175732218,57.278828451882845,0.7673171548117155,2.6597573221757322,1.5142259414225943,6.2164644351464435,8.858995815899581,24.34634309623431,0.9098076211353316,0.85,0.8772175732217573,0.9111087866108787,36.318828451882844
163,2039,7,1.3556485355648535,1.1244769874476988,0.0,1.8122768479776847,0.0,0.0,0.28979079497907956,canicule,23.14392859135286,0.3976778242677824,0.20922550557880057,18.26915481171548,57.35012552301255,0.7673874476987448,2.6608117154811715,1.5127615062761506,6.21734309623431,8.85439330543933,24.347748953974897,0.860041841004184,0.85,0.8765481171548117,0.9107740585774058,32.84424686192469
164,2039,8,1.3640167364016735,1.1274058577405857,0.0,1.720433735369189,0.0,0.0,0.2909623430962343,canicule,22.342538795318138,0.3966820083682009,0.20603442759984633,18.269087866108787,57.42142259414226,0.7674577405857741,2.6618661087866107,1.5112970711297071,6.218221757322175,8.849790794979079,24.349154811715483,0.8196151525160847,0.85,0.8758786610878662,0.910439330543933,32.846464435146444
165,2039,9,1.3723849372384938,0.0,0.0,0.30192468619246865,0.0,0.0,0.2921338912133892,aucun,21.33097525352649,0.3278661087866109,0.1564100418410042,18.269020920502093,57.49271966527196,0.7675280334728034,2.6629205020920503,1.5098326359832637,6.219100418410042,8.845188284518828,24.350560669456065,0.8000000000000002,0.85,0.8752092050209205,0.9101046025104602,36.35271966527197
166,2039,10,1.3807531380753137,0.0,0.0,0.30376569037656903,0.0,1.0832635983263597,0.48829288702928875,tempete / inondation,21.1452050209205,0.3700251046025105,0.1603976569037657,18.81491882845188,61.073790794979075,0.9742850209205021,4.464358995815899,1.7683514644351463,9.074378661087867,9.27389121338912,32.168796652719664,0.6066694560669457,0.85,0.5062301255230126,0.7147824267782427,33.65585774058577
167,2039,11,1.389121338912134,0.0,0.0,0.30560669456066947,0.5416666666666669,1.0861924686192468,0.48999163179916316,tempete / inondation,21.53982016287098,0.37980404463040446,0.16862106694560672,18.816328033472804,61.15457740585774,0.9749141422594142,4.470281171548117,1.7675899581589958,9.08297489539749,9.270460251046025,32.19133723849372,0.4565523012552301,0.85,0.5045648535564853,0.7139205020920503,33.65983263598326
168,2039,12,1.397489539748954,0.0,0.0,0.30744769874476985,0.9381941874331415,0.0,0.2956485355648536,aucun,22.265077636079607,0.3431153481838093,0.17074655297886113,18.26882008368201,57.70661087866108,0.7677389121338912,2.666083682008368,1.505439330543933,6.22173640167364,8.831380753138076,24.354778242677824,0.3901923788646685,0.85,0.8732008368200836,0.9091004184100419,36.38661087866109
169,2040,1,1.405857740585774,0.0,0.0,0.3092887029288703,1.0833333333333333,0.0,0.2968200836820084,aucun,23.13430571827057,0.3448465829846583,0.17301150627615064,18.26875313807531,57.77790794979079,0.7678092050209205,2.6671380753138076,1.5039748953974896,6.222615062761506,8.826778242677824,24.35618410041841,0.35000000000000003,0.85,0.8725313807531381,0.9087656903765691,36.3979079497908
170,2040,2,1.4142259414225942,0.0,0.0,0.3111297071129707,0.938194187433142,0.0,0.2979916317991632,aucun,23.92225587875743,0.3407722519494996,0.1709222851964344,18.26868619246862,57.84920502092051,0.7678794979079497,2.668192468619247,1.502510460251046,6.223493723849373,8.822175732217573,24.357589958158997,0.3901923788646684,0.85,0.8718619246861925,0.9084309623430962,36.4092050209205
171,2040,3,1.4225941422594142,0.0,0.0,0.3129707112970711,0.5416666666666666,0.0,0.299163179916318,aucun,24.42545794033683,0.33167015341701533,0.16506223849372384,18.268619246861924,57.920502092050214,0.767949790794979,2.669246861924686,1.5010460251046025,6.224372384937238,8.817573221757321,24.358995815899583,0.5,0.85,0.8711924686192468,0.9080962343096234,36.42050209205021
172,2040,4,1.4309623430962344,0.0,0.0,0.31481171548117154,0.0,0.0,0.30033472803347283,aucun,24.516739748953974,0.31966527196652716,0.15702510460251048,18.26855230125523,57.99179916317992,0.7680200836820084,2.6703012552301253,1.499581589958159,6.225251046025105,8.812970711297071,24.36040167364017,0.65,0.85,0.8705230125523012,0.9077615062761506,36.43179916317992
173,2040,5,1.4393305439330544,0.0,0.0,0.316652719665272,0.0,0.0,0.30150627615062764,aucun,24.330969516347988,0.31849372384937236,0.15711297071129707,18.268485355648536,58.063096234309626,0.7680903765690377,2.671355648535565,1.4981171548117156,6.226129707112971,8.808368200836819,24.36180753138075,0.7999999999999999,0.85,0.8698535564853557,0.9074267782426778,36.44309623430962
174,2040,6,1.4476987447698744,1.2481171548117156,0.0,1.8655906391348798,0.0,0.0,0.30267782426778245,canicule,24.268989004523164,0.3922092050209205,0.21134922885507645,18.26841841004184,58.13439330543933,0.768160669456067,2.672410041841004,1.496652719665272,6.227008368200837,8.803765690376569,24.363213389121338,0.8099582487503943,0.85,0.86918410041841,0.907092050209205,32.58523012552301
175,2040,7,1.4560669456066946,1.250418410041841,0.0,1.9666073919107392,0.0,0.0,0.30384937238493726,canicule,23.529314365411434,0.3911757322175732,0.21490824616457466,18.268351464435145,58.20569037656904,0.7682309623430963,2.6734644351464434,1.4951882845188285,6.227887029288703,8.799163179916318,24.364619246861924,0.8499665271966527,0.85,0.8685146443514644,0.9067573221757321,32.58939330543933
176,2040,8,1.4644351464435146,1.2527196652719665,0.0,1.8741052834863439,0.0,0.0,0.30502092050209206,canicule,22.727713690715632,0.3901422594142259,0.2116941033320639,18.26828451882845,58.276987447698744,0.7683012552301255,2.6745188284518826,1.493723849372385,6.228765690376569,8.794560669456066,24.36602510460251,0.8095900479135744,0.85,0.8678451882845188,0.9064225941422593,32.59355648535565
177,2040,9,1.4728033472803348,0.0,0.0,0.32401673640167367,0.0,0.0,0.30619246861924687,aucun,21.674044709593435,0.3138075313807531,0.15746443514644354,18.268217573221758,58.34828451882845,0.7683715481171548,2.6755732217573223,1.4922594142259413,6.229644351464435,8.789958158995816,24.367430962343096,0.8000000000000002,0.85,0.8671757322175732,0.9060878661087866,36.48828451882845
178,2040,10,1.4811715481171548,0.0,0.0,0.32585774058577405,0.0,1.1184100418410041,0.5086778242677824,tempete / inondation,21.48827447698745,0.3573723849372385,0.16157857740585777,18.831829288702927,62.04323012552301,0.9818344769874476,4.53542510460251,1.7592133891213388,9.177533472803347,9.232719665271965,32.439283682008366,0.6052635983263599,0.85,0.48624686192468614,0.704439330543933,33.70355648535565
179,2040,11,1.4895397489539748,0.0,0.0,0.32769874476987443,0.5416666666666669,1.1213389121338913,0.5103765690376569,tempete / inondation,21.882889618937927,0.36715132496513253,0.16980198744769875,18.833238493723847,62.12401673640167,0.9824635983263599,4.541347280334728,1.7584518828451883,9.186129707112972,9.22928870292887,32.461824267782426,0.45514644351464434,0.85,0.484581589958159,0.7035774058577405,33.70753138075314
180,2040,12,1.497907949790795,0.0,0.0,0.3295397489539749,0.9381941874331415,0.0,0.3097071129707113,aucun,22.608147092146552,0.32905677077795153,0.17180094628430048,18.268016736401673,58.56217573221757,0.7685824267782426,2.67873640167364,1.487866108786611,6.232280334728033,8.776150627615062,24.371648535564855,0.3901923788646685,0.85,0.8651673640167363,0.9050836820083682,36.52217573221757
181,2041,1,1.506276150627615,0.0,0.0,0.3313807531380753,1.0833333333333333,0.8642259414225941,0.46643933054393305,tempete / inondation,23.47737517433752,0.36535704323570434,0.1771771129707113,18.703519665271966,61.43356485355649,0.9335470292887029,4.116134309623431,1.6938158995815902,8.510394351464434,9.11723849372385,30.609308786610878,0.31543096234309626,0.85,0.5706610878661087,0.7491882845188285,34.37290794979079
182,2041,2,1.5146443514644352,0.0,0.0,0.33322175732217574,0.938194187433142,0.8665271966527197,0.4680251046025105,tempete / inondation,24.26532533482438,0.3613747624097507,0.17509617640982353,18.704612552301256,61.512317991631804,0.9340564016736401,4.121013389121339,1.6929037656903765,8.517336820083683,9.113556485355648,30.62732050209205,0.3555312909985596,0.85,0.5692092050209205,0.748439330543933,34.37845188284519
183,2041,3,1.5230125523012552,0.0,0.0,0.3350627615062762,0.5416666666666666,0.0,0.3132217573221757,aucun,24.768527396403776,0.3176115760111576,0.1661166317991632,18.26781589958159,58.77606694560669,0.7687933054393306,2.681899581589958,1.4834728033472804,6.234916317991631,8.762343096234309,24.37586610878661,0.5,0.85,0.8631589958158996,0.9040794979079497,36.556066945606695
184,2041,4,1.5313807531380754,0.0,0.0,0.3369037656903766,0.0,0.0,0.3143933054393306,aucun,24.859809205020923,0.30560669456066947,0.1580794979079498,18.267748953974895,58.84736401673641,0.7688635983263599,2.6829539748953977,1.482008368200837,6.235794979079498,8.757740585774059,24.377271966527196,0.65,0.85,0.8624895397489539,0.9037447698744769,36.5673640167364
185,2041,5,1.5397489539748954,0.0,1.0119246861924687,0.338744769874477,0.0,0.0,0.8721234309623431,secheresse,24.674038972414934,0.30443514644351466,0.16929853556485358,19.826046025104603,68.93671548117155,0.8023274058577405,3.1849110878661087,1.4805439330543932,6.6540925732217575,8.753138075313807,25.046548117154813,0.7999999999999999,0.52618410041841,0.5784811715481171,0.7617405857740586,35.364351464435146
186,2041,6,1.5481171548117154,1.2757322175732217,1.0144351464435146,1.9166785052436661,0.0,0.0,0.8746757322175732,canicule + secheresse,24.62133712167797,0.3798075313807532,0.2245772623278798,19.82984518828452,69.0328661087866,0.8024805439330543,3.1872081589958157,1.4790794979079498,6.65600679916318,8.748535564853556,25.04961087866109,0.8077490437294739,0.5253807531380753,0.5771087866108786,0.7610543933054393,31.41786610878661
187,2041,7,1.5564853556485356,1.2780334728033473,1.0169456066945606,2.017695258019526,0.0,0.0,0.8772280334728033,canicule + secheresse,23.88166248256625,0.37877405857740587,0.2281638947001395,19.833644351464436,69.12901673640167,0.8026336820083682,3.1895052301255227,1.4776150627615063,6.657921025104603,8.743933054393304,25.052673640167363,0.8477573221757322,0.5245774058577406,0.5757364016736402,0.7603682008368201,31.419016736401673
188,2041,8,1.5648535564853556,1.280334728033473,0.0,1.9251931495951307,0.0,0.0,0.3190794979079498,canicule,23.08006180787044,0.3777405857740586,0.2137633501939886,18.267481171548116,59.13255230125523,0.769144769874477,2.6871715481171545,1.4761506276150627,6.239309623430962,8.739330543933054,24.38289539748954,0.8073808428926538,0.85,0.8598117154811715,0.9024058577405858,32.64351464435147
189,2041,9,1.5732217573221758,0.0,0.0,0.3461087866108787,0.0,0.0,0.3202510460251047,aucun,22.01711416566038,0.29974895397489537,0.15851882845188286,18.267414225941423,59.20384937238494,0.7692150627615063,2.688225941422594,1.4746861924686192,6.240188284518829,8.734728033472804,24.384301255230124,0.8000000000000002,0.85,0.859142259414226,0.9020711297071129,36.62384937238493
190,2041,10,1.5815899581589958,0.0,0.0,0.34794979079497906,0.0,1.1535564853556486,0.5290627615062762,tempete / inondation,21.83134393305439,0.34471966527196657,0.1627594979079498,18.848739748953975,63.012669456066945,0.9893839330543932,4.606491213389122,1.7500753138075313,9.28068828451883,9.191548117154811,32.709770711297075,0.6038577405857741,0.85,0.46626359832635983,0.6940962343096233,33.75125523012552
191,2041,11,1.5899581589958158,0.0,0.0,0.3497907949790795,0.5416666666666669,1.1564853556485355,0.5307615062761506,tempete / inondation,22.22595907500487,0.3544986052998606,0.1709829079497908,18.850148953974895,63.093456066945606,0.9900130543933054,4.612413389121339,1.7493138075313808,9.28928451882845,9.188117154811716,32.73231129707113,0.45374058577405857,0.85,0.4645983263598326,0.6932343096234309,33.75523012552301
192,2041,12,1.598326359832636,0.0,0.0,0.35163179916317994,0.9381941874331415,0.0,0.3237656903765691,aucun,22.951216548213498,0.3149981933720938,0.1728553395897398,18.267213389121338,59.417740585774055,0.7694259414225941,2.6913891213389123,1.4702928870292888,6.242824267782427,8.72092050209205,24.388518828451883,0.3901923788646685,0.85,0.8571338912133891,0.9010669456066945,36.657740585774064
193,2042,1,1.606694560669456,0.0,0.0,0.3534728033472803,1.0833333333333333,0.8918410041841005,0.485468619246862,tempete / inondation,23.820444630404463,0.3524030683403068,0.17833092050209207,18.71663430962343,62.378602510460254,0.9396594979079498,4.174683263598326,1.6828702928870292,8.593703974895398,9.073054393305439,30.825449372384938,0.314326359832636,0.85,0.5532384937238493,0.7402008368200836,34.43943514644351
194,2042,2,1.6150627615062763,0.0,0.0,0.35531380753138075,0.938194187433142,0.8941422594142261,0.4870543933054394,tempete / inondation,24.608394790891325,0.3484207875143532,0.17624998394120425,18.71772719665272,62.45735564853557,0.9401688702928871,4.179562343096235,1.681958158995816,8.600646443514645,9.069372384937237,30.84346108786611,0.35442668848809933,0.85,0.551786610878661,0.7394518828451883,34.444979079497905
195,2042,3,1.6234309623430963,0.0,0.0,0.3571548117154812,0.5416666666666666,0.0,0.32728033472803353,aucun,25.111596852470722,0.30355299860529983,0.16717102510460252,18.267012552301257,59.63163179916317,0.7696368200836821,2.69455230125523,1.4658995815899583,6.245460251046025,8.707112970711297,24.39273640167364,0.5,0.85,0.8551255230125523,0.9000627615062762,36.69163179916318
196,2042,4,1.6317991631799162,0.0,1.1171548117154813,0.35899581589958157,0.0,0.0,0.942887029288703,secheresse,25.202878661087865,0.2915481171548117,0.1714225941422594,19.9873640167364,70.76276150627615,0.8065732217573222,3.248598326359833,1.4644351464435146,6.707165271966527,8.702510460251046,25.131464435146444,0.65,0.49251046025104595,0.541652719665272,0.7433263598326358,35.36234309623431
197,2042,5,1.6401673640167365,0.0,1.1190376569037657,0.360836820083682,0.0,0.0,0.9450941422594143,secheresse,25.017108428481876,0.29037656903765685,0.17153117154811717,19.990196652719664,70.85269874476987,0.8067056485355648,3.250584728033473,1.4629707112970711,6.708820606694561,8.697907949790794,25.134112970711296,0.7999999999999999,0.49190794979079494,0.5404560669456067,0.7427280334728033,35.37138075313808
198,2042,6,1.6485355648535565,1.303347280334728,1.12092050209205,1.9677663713524525,0.0,0.0,0.9473012552301255,canicule + secheresse,24.973685238832786,0.36740585774058576,0.2278178481019384,19.993029288702928,70.9426359832636,0.8068380753138076,3.252571129707113,1.4615062761506277,6.710475941422594,8.693305439330544,25.13676150627615,0.8055398387085534,0.49130543933054394,0.5392594142259415,0.7421297071129707,31.340041841004187
199,2042,7,1.6569037656903767,1.3056485355648535,1.1228033472803347,2.068783124128313,0.0,0.0,0.949508368200837,canicule + secheresse,24.23401059972106,0.36637238493723845,0.23139757670850772,19.995861924686192,71.03257322175733,0.8069705020920502,3.2545575313807533,1.460041841004184,6.712131276150628,8.688702928870292,25.139410041841003,0.8455481171548117,0.4907029288702929,0.5380627615062761,0.7415313807531381,31.341945606694555
200,2042,8,1.6652719665271967,1.307949790794979,0.0,1.9762810157039172,0.0,0.0,0.33313807531380757,canicule,23.432409925025254,0.36533891213389114,0.2158325970559133,18.266677824267784,59.98811715481172,0.7699882845188285,2.699824267782427,1.4585774058577405,6.2498535564853555,8.684100418410042,24.39976569037657,0.8051716378717333,0.85,0.8517782426778242,0.8983891213389121,32.693472803347284
201,2042,9,1.6736401673640167,0.0,0.0,0.36820083682008364,0.0,0.0,0.3343096234309624,aucun,22.360183621727327,0.2856903765690377,0.1595732217573222,18.266610878661087,60.059414225941424,0.7700585774058577,2.700878661087866,1.457112970711297,6.250732217573222,8.67949790794979,24.401171548117155,0.8000000000000002,0.85,0.8511087866108786,0.8980543933054393,36.75941422594143
202,2042,10,1.6820083682008369,0.0,0.0,0.37004184100418414,0.0,1.1887029288702928,0.5494476987447698,tempete / inondation,22.174413389121337,0.33206694560669453,0.16394041841004187,18.86565020920502,63.98210878661087,0.9969333891213389,4.677557322175732,1.7409372384937238,9.383843096234308,9.150376569037656,32.98025774058578,0.6024518828451884,0.85,0.44628033472803347,0.6837531380753137,33.79895397489539
203,2042,11,1.6903765690376569,0.0,0.0,0.3718828451882845,0.5416666666666669,1.1916317991631797,0.5511464435146444,tempete / inondation,22.56902853107182,0.34184588563458856,0.17216382845188286,18.867059414225942,64.06289539748954,0.997562510460251,4.68347949790795,1.7401757322175733,9.392439330543933,9.146945606694562,33.00279832635983,0.4523347280334728,0.85,0.44461506276150636,0.6828912133891213,33.80292887029289
204,2042,12,1.698744769874477,0.0,0.0,0.37372384937238495,0.9381941874331415,0.0,0.3378242677824268,aucun,23.294286004280444,0.30093961596623603,0.17390973289517914,18.266410041841002,60.27330543933054,0.7702694560669456,2.704041841004184,1.4527196652719665,6.25336820083682,8.665690376569037,24.405389121338914,0.3901923788646685,0.85,0.8491004184100418,0.8970502092050209,36.793305439330545
205,2043,1,1.707112970711297,0.0,0.0,0.37556485355648533,1.0833333333333333,0.9194560669456067,0.5044979079497908,tempete / inondation,24.163514086471412,0.3394490934449093,0.17948472803347282,18.729748953974898,63.32364016736402,0.9457719665271966,4.233232217573222,1.6719246861924686,8.67701359832636,9.02887029288703,31.041589958158994,0.3132217573221758,0.85,0.5358158995815899,0.7312133891213389,34.50596234309624
206,2043,2,1.715481171548117,0.0,0.0,0.37740585774058577,0.938194187433142,0.9217573221757323,0.5060836820083683,tempete / inondation,24.95146424695827,0.3354668126189557,0.177403791472585,18.730841841004185,63.40239330543933,0.946281338912134,4.23811129707113,1.6710125523012553,8.683956066945607,9.025188284518828,31.059601673640167,0.3533220859776391,0.85,0.5343640167364017,0.7304644351464435,34.51150627615063
207,2043,3,1.7238493723849373,0.0,0.0,0.3792468619246862,0.5416666666666666,0.0,0.3413389121338912,aucun,25.454666308537668,0.2894944211994421,0.16822541841004185,18.26620920502092,60.48719665271966,0.7704803347280335,2.707205020920502,1.448326359832636,6.256004184100418,8.651882845188284,24.40960669456067,0.5,0.85,0.847092050209205,0.8960460251046025,36.827196652719664
208,2043,4,1.7322175732217573,0.0,1.1397489539748955,0.3810878661087866,0.0,0.0,0.9693723849372387,secheresse,25.54594811715481,0.27748953974895396,0.17272552301255234,20.021355648535565,71.84200836820084,0.8081623430962344,3.272435146443515,1.4468619246861925,6.727029288702929,8.647280334728032,25.163246861924687,0.65,0.4852803347280334,0.5272928870292886,0.7361464435146442,35.4707949790795
209,2043,5,1.7405857740585775,0.0,1.14163179916318,0.3829288702928871,0.0,0.0,0.9715794979079498,secheresse,25.360177884548825,0.27631799163179915,0.17283410041841005,20.02418828451883,71.93194560669457,0.808294769874477,3.2744215481171546,1.445397489539749,6.728684623430962,8.642677824267782,25.16589539748954,0.7999999999999999,0.4846778242677824,0.5260962343096234,0.7355481171548116,35.479832635983264
210,2043,6,1.7489539748953975,1.3309623430962343,1.1435146443514643,2.0188542374612393,0.0,0.0,0.973786610878661,canicule + secheresse,25.326033355987597,0.3550041841004184,0.23013563052871663,20.02702092050209,72.02188284518829,0.8084271966527197,3.2764079497907947,1.4439330543933055,6.7303399581589956,8.638075313807532,25.168543933054394,0.8033306336876329,0.4840753138075314,0.5248995815899581,0.734949790794979,31.362887029288704
211,2043,7,1.7573221757322175,1.3332635983263599,1.145397489539749,2.119870990237099,0.0,0.0,0.9759937238493724,canicule + secheresse,24.58635871687587,0.35397071129707114,0.23371535913528593,20.029853556485357,72.111820083682,0.8085596234309623,3.278394351464435,1.4424686192468619,6.73199529288703,8.63347280334728,25.171192468619246,0.8433389121338911,0.4834728033472803,0.5237029288702928,0.7343514644351464,31.36479079497908
212,2043,8,1.7656903765690377,1.3355648535564855,0.0,2.027368881812704,0.0,0.0,0.3471966527196653,canicule,23.784758042180066,0.3529372384937238,0.21790184391783796,18.265874476987445,60.843682008368205,0.7708317991631799,2.712476987447699,1.4410041841004184,6.260397489539749,8.62887029288703,24.4166359832636,0.8029624328508128,0.85,0.843744769874477,0.8943723849372385,32.74343096234309
213,2043,9,1.7740585774058577,0.0,0.0,0.3902928870292887,0.0,0.0,0.3483682008368201,aucun,22.70325307779427,0.2716317991631799,0.16062761506276152,18.265807531380755,60.91497907949791,0.7709020920502092,2.713531380753138,1.439539748953975,6.261276150627615,8.624267782426777,24.418041841004182,0.8000000000000002,0.85,0.8430753138075313,0.8940376569037657,36.89497907949791
214,2043,10,1.782426778242678,0.0,0.0,0.39213389121338915,0.0,1.223849372384937,0.5698326359832636,tempete / inondation,22.517482845188283,0.3194142259414226,0.1651213389121339,18.882560669456065,64.95154811715481,1.0044828451882843,4.7486234309623425,1.7317991631799163,9.48699790794979,9.109205020920502,33.25074476987447,0.6010460251046026,0.85,0.4262970711297071,0.6734100418410043,33.84665271966528
215,2043,11,1.790794979079498,0.0,0.0,0.39397489539748953,0.5416666666666669,1.2267782426778242,0.571531380753138,tempete / inondation,22.91209798713876,0.32919316596931664,0.1733447489539749,18.883969874476985,65.03233472803348,1.0051119665271966,4.754545606694561,1.7310376569037658,9.495594142259414,9.105774058577406,33.27328535564853,0.45092887029288703,0.85,0.4246317991631799,0.6725481171548117,33.850627615062756
216,2043,12,1.799163179916318,0.0,0.0,0.39581589958158997,0.9381941874331415,0.0,0.3518828451882845,aucun,23.63735546034739,0.28688103856037833,0.1749641262006185,18.26560669456067,61.12887029288703,0.771112970711297,2.716694560669456,1.4351464435146444,6.263912133891213,8.610460251046025,24.42225941422594,0.3901923788646685,0.85,0.8410669456066946,0.8930334728033472,36.92887029288703
217,2044,1,1.8075313807531381,0.0,0.0,0.3976569037656904,1.0833333333333333,0.947071129707113,0.5235271966527197,tempete / inondation,24.506583542538355,0.3264951185495118,0.18063853556485354,18.74286359832636,64.26867782426778,0.9518844351464435,4.291781171548117,1.660979079497908,8.760323221757323,8.984686192468619,31.257730543933054,0.31211715481171554,0.85,0.5183933054393304,0.7222259414225941,34.57248953974896
218,2044,2,1.8158995815899581,0.0,0.0,0.3994979079497908,0.938194187433142,0.9493723849372385,0.525112970711297,tempete / inondation,25.294533703025213,0.32251283772355827,0.17855759900396578,18.74395648535565,64.3474309623431,0.9523938075313807,4.296660251046025,1.6600669456066945,8.76726569037657,8.981004184100417,31.275742259414226,0.35221748346717885,0.85,0.5169414225941422,0.7214769874476987,34.57803347280335
219,2044,3,1.8242677824267783,0.0,0.0,0.4013389121338912,0.5416666666666666,0.0,0.35539748953974903,aucun,25.797735764604614,0.2754358437935843,0.16927981171548118,18.265405857740586,61.34276150627615,0.771323849372385,2.7198577405857742,1.4307531380753138,6.266548117154811,8.596652719665272,24.4264769874477,0.5,0.85,0.8390585774058577,0.8920292887029289,36.96276150627615
