day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
10,4.341955,11483.46812,234.363392,207.323392,2.340646,52.602159,2.201307,2001.648885,0.297485,0.299117,1.906748,0.371856,0.107954,0.011595,0.008412,0.463609,0.017992,0.501776,363.18016,285.58016,3.141382,100.355145,556.166088
11,3.977972,13245.45452,254.363392,186.523392,2.175702,48.192559,2.194907,1800.83075,0.262639,0.272982,2.037448,0.328298,0.0975,0.012633,0.00754,0.431377,0.019498,0.55371,341.723392,264.123392,2.905357,107.234097,630.308418
12,3.641988,12086.88812,279.227392,239.483392,2.023446,44.122159,2.041307,1615.460165,0.236655,0.413447,1.914024,0.552605,0.113137,0.011984,0.008515,0.407342,0.018199,0.52123,325.723392,248.123392,3.246797,100.738097,578.340418
13,4.752416,10600.06124,254.587392,214.843392,1.82805,38.898479,1.844187,1784.574767,0.34163,0.388112,1.753573,0.510381,0.122492,0.011139,0.00767,0.376096,0.01651,0.556958,304.923392,227.323392,3.017997,92.293297,632.4416
14,4.360434,12265.50044,280.283392,192.443392,2.382991,34.149679,2.049755,1568.309084,0.349425,0.364727,1.96833,0.471405,0.12483,0.012312,0.006891,0.347254,0.014951,0.517982,285.723392,208.123392,2.806797,102.477336,570.08
15,3.922955,10756.95044,255.283392,167.443392,2.184741,39.046031,2.50368,1326.941134,0.30941,0.334715,1.778257,0.421386,0.135743,0.011312,0.009598,0.346292,0.01677,0.467962,261.083392,183.483392,2.535757,92.473496,619.96928
16,3.518794,12380.391608,232.187392,144.347392,2.001589,34.149679,2.318912,1103.955767,0.273032,0.353054,1.605464,0.424634,0.12483,0.010403,0.010248,0.312643,0.023847,0.520125,238.683392,208.123392,2.289357,122.004312,547.21408
17,3.904476,11898.681608,207.187392,119.347392,1.803339,36.790514,2.118912,862.587817,0.297392,0.322604,1.754219,0.373884,0.11265,0.009388,0.009233,0.275088,0.021817,0.559272,213.683392,183.123392,2.426382,111.854312,466.01408
18,3.567024,10735.056135,187.903552,140.863552,1.650418,41.18234,1.964641,1159.14368,0.337992,0.294473,1.576057,0.403037,0.101398,0.00845,0.009919,0.379166,0.019941,0.512387,240.587392,190.587392,2.172326,117.684784,543.784192
19,4.78964,9440.31184,166.446784,139.626624,1.480266,36.633505,1.792987,951.984636,0.358222,0.264023,1.754219,0.447778,0.089218,0.009345,0.008904,0.341611,0.017911,0.461637,215.587392,165.587392,1.897326,107.534784,462.584192
20,4.509654,8474.83984,200.446784,123.626624,1.353386,33.241505,1.664987,797.509148,0.326905,0.240536,1.605464,0.489832,0.120989,0.008562,0.011595,0.428999,0.016345,0.50369,196.303552,146.303552,2.701382,118.803785,556.166088
21,4.145671,10236.82624,179.646784,149.866624,1.569844,38.804385,1.498587,596.691014,0.292059,0.214401,1.439946,0.446274,0.110536,0.007691,0.012633,0.396766,0.014603,0.460133,174.846784,174.846784,2.465357,110.092337,486.474505
22,3.809687,9078.25984,160.446784,230.666624,1.417588,44.122159,1.344987,411.320428,0.266075,0.194913,1.996095,0.413794,0.102741,0.007041,0.011984,0.372731,0.013304,0.599182,158.846784,158.846784,2.729357,119.836337,578.340418
23,4.220147,10608.53296,135.806784,206.026624,1.836425,38.898479,1.532635,1138.899976,0.232296,0.22816,2.19851,0.37157,0.092607,0.007717,0.011139,0.341485,0.014863,0.556958,138.046784,155.582784,3.029613,111.391537,510.782018
24,5.258559,12273.97216,183.626624,183.626624,1.658793,54.318511,1.673435,922.634293,0.349425,0.204774,2.050401,0.42249,0.104828,0.008562,0.012312,0.312643,0.0169,0.615617,118.846784,136.382784,2.818413,115.344818,570.08
25,4.82108,10765.42216,158.626624,208.626624,1.83357,49.018511,1.473435,681.266343,0.381327,0.174763,2.201934,0.372471,0.092823,0.009359,0.011312,0.275629,0.014899,0.565597,94.206784,261.742784,2.547373,124.867954,619.96928
26,4.416919,9371.763328,135.530624,185.530624,1.650418,53.510333,1.288667,1906.488676,0.344949,0.204774,2.02914,0.326999,0.103485,0.00845,0.010403,0.241979,0.016985,0.520125,171.806784,239.342784,2.300973,115.773554,547.21408
27,4.8026,7863.213328,110.530624,210.530624,1.452168,56.690333,1.088667,2147.856626,0.382457,0.174324,1.83629,0.276249,0.110793,0.009233,0.010908,0.276674,0.014955,0.469375,164.342784,264.342784,2.543413,105.623554,618.8
28,5.120612,6699.587855,91.246784,191.246784,1.299248,52.602159,0.934396,2444.412489,0.344949,0.146193,1.658128,0.416895,0.09954,0.008295,0.009971,0.241979,0.016121,0.42249,241.246784,241.246784,2.289357,96.246578,543.784192
29,4.745136,5404.84356,119.790016,169.790016,1.426128,48.053324,0.762742,2237.253445,0.369309,0.169681,1.465278,0.366145,0.08736,0.008904,0.010753,0.275088,0.021731,0.37174,216.246784,216.246784,2.866382,86.096578,462.584192
