day,M-1430 | item:038005,M-1430 | item:042342,M-1430 | item:333362,M-1430 | item:344135,M-1430 | item:708073,M-1430 | item:730384,M-1430 | item:734545,M-1430 | item:773474,M-1810 | item:001757,M-1810 | item:001848,M-1810 | item:001893,M-1810 | item:002612,M-1810 | item:016332,M-1810 | item:029313,M-1810 | item:039668,M-1810 | item:049371,M-1810 | item:055703,M-1810 | item:099439,M-1810 | item:338928,M-1810 | item:338929,M-1810 | item:426331,M-1810 | item:693055,M-1810 | item:693710
16,3.971753,9363.29221,211.761996,118.537994,1.653103,39.315385,1.638081,1496.84335,0.263526,0.253063,1.444601,0.230874,0.07881,0.011418,0.008618,0.208844,0.013176,0.429877,187.269994,212.269994,2.329382,46.637217,537.6
17,4.383684,7854.74221,186.761996,115.137994,1.653103,39.20769,2.038081,1255.4754,0.263526,0.222613,1.444601,0.180124,0.06663,0.010403,0.007603,0.208844,0.015088,0.424799,162.269994,191.154794,2.054382,56.787217,618.8
18,3.955094,9122.387486,162.269994,90.645991,1.843804,38.361317,1.842145,1501.747923,0.339367,0.192163,1.251751,0.230874,0.05445,0.010403,0.006588,0.171289,0.015047,0.424799,141.154794,211.761996,2.054382,46.637217,618.8
19,3.56139,7764.789002,139.771593,91.667591,1.665391,38.577896,1.862157,1284.53221,0.332059,0.191545,1.425303,0.180124,0.05445,0.011224,0.007583,0.206649,0.016809,0.415663,166.154794,207.877196,2.054382,75.053841,537.6
20,3.640142,9544.897305,119.271913,96.167911,1.701079,39.001625,2.060079,1086.61358,0.372659,0.189117,1.236372,0.130405,0.054698,0.01023,0.00742,0.207412,0.016484,0.467444,141.662791,183.385194,1.78497,65.110088,620.449976
21,3.697891,8235.479766,97.571977,124.467975,2.068223,45.001239,1.88648,1101.700303,0.376721,0.161713,1.423063,0.228941,0.043737,0.009316,0.007463,0.248725,0.020544,0.516573,144.164391,210.886793,2.087488,73.880311,547.375171
22,3.72344,8570.378507,74.03199,175.41999,2.079801,40.010761,1.69816,1216.930649,0.34343,0.254525,1.446516,0.43708,0.033749,0.008484,0.008425,0.248725,0.01888,0.525709,186.902714,232.509917,1.861991,84.841791,633.417039
23,3.72344,7061.828507,49.03199,150.41999,1.881551,39.701239,1.49816,1559.432934,0.308189,0.228095,1.660904,0.393029,0.056306,0.008618,0.007544,0.216128,0.017118,0.481658,215.202778,210.809981,2.33497,76.031617,562.935647
24,4.152029,5553.278507,25.419989,149.911991,1.683301,39.701239,1.49816,2010.307646,0.26996,0.226826,1.672166,0.440633,0.044837,0.007662,0.008618,0.180766,0.015206,0.433872,191.662791,187.269994,2.07603,76.418136,623.542122
25,3.71455,8482.278415,0.419989,166.522073,1.683301,49.347171,1.49816,2251.675596,0.305673,0.255498,1.672166,0.389883,0.102199,0.006647,0.008618,0.143211,0.013176,0.383122,166.662791,279.900795,2.345442,85.97537,618.8
26,3.731489,11509.60914,0.0,166.102084,1.512565,44.782728,1.68585,2043.805749,0.343901,0.28417,1.479316,0.339133,0.102199,0.006513,0.007603,0.141018,0.014841,0.424736,189.161192,254.900795,2.345442,96.12537,618.8
27,3.731489,11509.60914,0.0,166.102084,1.675128,49.975033,1.87417,2043.805749,0.37508,0.25372,1.618153,0.288383,0.090019,0.006513,0.008435,0.177809,0.012811,0.373986,234.260397,254.392797,2.584141,85.97537,537.6
28,3.302899,13048.812722,116.247601,141.610082,1.679156,44.782728,1.878234,1807.342371,0.37508,0.28417,1.425303,0.427235,0.077839,0.006513,0.008435,0.171049,0.010781,0.368908,209.260397,229.392797,2.556624,75.82537,537.6
29,2.909196,11691.214238,93.7492,189.941139,1.679156,49.773205,1.898247,2072.862559,0.448971,0.25372,1.232453,0.376485,0.077839,0.007325,0.009316,0.166086,0.010781,0.318158,209.260397,204.392797,2.281624,69.810113,456.4
